SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-113.83   	-149.54   	  9.18   	-203.46		 29.75   	 -66.12		
-116.58   	-150.76   	  8.36   	-320.45		 29.48   	 -71.21		
-121.77   	-153.81   	  7.08   	-178.03		 29.20   	 -61.04		
-125.43   	-155.94   	  6.37   	  20.35		 28.95   	 -66.12		
-125.73   	-156.86   	  6.45   	 162.77		 28.69   	 -71.21		
-128.78   	-159.91   	  7.10   	 223.80		 28.40   	 -76.30		
-144.65   	-176.70   	  8.00   	 162.77		 28.10   	 -66.12		
-177.31   	-229.19   	  8.65   	  81.38		 27.83   	 -55.95		
-212.40   	-331.42   	  8.97   	 137.33		 27.61   	 -55.95		
-215.76   	-462.65   	  9.52   	 208.54		 27.39   	 -35.61		
-137.63   	-550.54   	 10.36   	 239.06		 27.24   	 -15.26		
 53.10   	-480.04   	 11.31   	 193.29		 27.18   	   0.00		
320.74   	-162.96   	 12.09   	 142.42		 27.18   	   5.09		
543.52   	364.99   	 12.66   	 101.73		 27.20   	  10.17		
575.87   	916.75   	 13.06   	 -35.61		 27.24   	  55.95		
  8.24   	1158.14(R)	 12.92   	-208.54		 27.47   	  -5.09		
-296.63   	747.99   	 12.09   	-228.89		 27.45   	 -30.52		
-384.52   	240.78   	 11.17   	-157.68		 27.32   	 -40.69		
-253.91   	-108.95   	 10.54(E)	 -61.04		 27.16   	 -50.86		
-54.32   	-202.33   	 10.29   	  86.47		 26.96   	 -76.30		
 57.68   	-129.09   	 10.64   	 167.85		 26.65   	 -91.56		
 37.54   	-48.83   	 11.31   	 259.41		 26.29   	 -71.21		
-46.08   	-51.88   	 12.35   	 330.62		 26.00   	 -61.04		
-101.01   	-118.71   	 13.67   	 335.71		 25.76   	 -35.61		
-90.94   	-178.53   	 15.02   	 345.88		 25.62(D)	   5.09		
-46.69   	-187.99   	 16.40   	 473.04		 25.64   	  10.17		
-14.34   	-159.30   	 18.29   	 584.94		 25.68   	  10.17		
-10.38   	-129.39   	 20.63   	 605.29		 25.72   	  10.17		
-20.45   	-119.32   	 23.05   	 493.39		 25.76   	  10.17		
-26.86   	-126.04   	 25.03   	 284.84		 25.80   	 -20.35		
-23.50   	-135.50   	 26.16   	 300.10		 25.72   	 -15.26		
-14.95   	-139.47   	 27.37   	 523.90		 25.66   	  15.26		
 -5.49   	-137.63   	 29.46   	 686.67		 25.72   	  30.52		
  2.14   	-132.75   	 32.21   	 681.58		 25.84   	  71.21		
  7.63   	-127.87   	 34.93   	 534.08		 26.12   	 132.25		
 11.90   	-125.43   	 37.07   	 345.88		 26.65   	 223.80		
 17.70   	-125.12   	 38.45   	 244.15		 27.55   	 315.36		
 25.94   	-124.21   	 39.43   	 218.72		 28.81   	 432.35		
 34.79   	-121.77   	 40.31   	 233.98		 30.54   	 534.08		
 42.11   	-117.80   	 41.24   	 549.34		 32.68   	1230.92		
 54.32   	-109.56   	 43.44   	 279.75		 37.60   	 625.63		
 61.65   	-105.29   	 44.56   	 213.63		 40.10   	 539.16		
 69.89   	-100.40   	 45.41   	 162.77		 42.26   	 442.52		
 77.82   	-95.83   	 46.06   	 132.25		 44.03   	 315.36		
 84.23   	-91.86   	 46.59   	 106.82		 45.29   	 157.68		
 88.50   	-88.81   	 47.02   	 111.90		 45.92   	  15.26		
 91.55   	-86.06   	 47.47   	  91.56		 45.98   	 -81.38		
 94.30   	-82.40   	 47.83   	  20.35		 45.66   	-157.68		
 97.66   	-77.51   	 47.91   	 -40.69		 45.03   	-183.11		
101.32   	-71.72   	 47.75   	 -15.26		 44.29   	-167.85		
104.06   	-66.53   	 47.69   	  45.78		 43.62   	-106.82		
106.20   	-63.17   	 47.87   	 101.73		 43.19   	  -5.09		
107.12   	-60.73   	 48.28   	 127.16		 43.17   	 142.42		
108.34   	-58.59   	 48.79   	  86.47		 43.74   	 305.19		
110.17   	-54.63   	 49.14   	  40.69		 44.96   	 442.52		
112.61   	-49.44   	 49.30   	  40.69		 46.73   	 513.73		
114.75   	-43.64   	 49.46   	  66.12		 48.79   	 559.51		
115.97   	-39.06   	 49.73   	 111.90		 51.03   	 584.94		
115.97   	-35.10   	 50.17   	 127.16		 53.37   	 549.34		
115.05   	-30.82   	 50.68   	  35.61		 55.56   	 503.56		
113.83   	-25.63   	 50.82(S)	 -71.21		 57.58   	 457.78		
113.53   	-19.23   	 50.54   	-106.82		 59.41   	 340.79		
113.83   	-11.60   	 50.11   	 -55.95		 60.77   	 188.20		
114.14   	 -2.75   	 49.89   	 -20.35		 61.53   	  45.78		
113.83   	  7.02   	 49.81   	 101.73		 61.71(S)	 -81.38		
109.56   	 30.82   	 50.21   	  55.95		 61.38   	 -50.86		
106.51   	 45.78   	 50.44   	 -10.17		 61.18   	 -10.17		
104.06   	 64.70   	 50.40   	 -55.95		 61.14   	  10.17		
102.84   	 87.59   	 50.17   	 -61.04		 61.18   	 -50.86		
102.84   	113.83   	 49.93   	 -30.52		 60.98   	 -81.38		
102.54   	141.91   	 49.81   	 -30.52		 60.65   	 -81.38		
 99.49   	169.37   	 49.68   	 -71.21		 60.33   	 -61.04		
 93.08   	192.87   	 49.40   	-147.51		 60.08   	 -20.35		
 83.01   	210.27   	 48.81   	-218.72		 60.00   	 -30.52		
 69.58   	219.12   	 47.93   	-203.46		 59.88   	 -86.47		
 54.32   	217.29   	 47.12   	 -61.04		 59.53   	 -61.04		
 37.54   	204.47   	 46.88   	  61.04		 59.29   	  30.52		
 21.06   	181.88   	 47.12   	 -40.69		 59.41   	  96.64		
  5.80   	152.59   	 46.96   	-203.46		 59.80   	 127.16		
 -7.32   	119.32   	 46.14   	-162.77		 60.30   	 101.73		
-18.92   	 85.75   	 45.49   	   5.09		 60.71   	  15.26		
-28.38   	 54.63   	 45.51   	 193.29		 60.77   	 -50.86		
-36.32   	 26.86   	 46.29   	 381.48		 60.57   	 -86.47		
-43.03   	  3.66   	 47.81   	 264.50		 60.22   	-106.82		
-48.22   	-14.65   	 48.87   	-106.82		 59.80   	-132.25		
-51.57   	-27.47   	 48.44   	-356.05		 59.27   	-172.94		
-53.10   	-36.01   	 47.02   	-320.45		 58.58   	-203.46		
-53.10   	-40.89   	 45.74   	-147.51		 57.76   	-218.72		
-52.80   	-44.25   	 45.15   	 -71.21		 56.89   	-223.80		
-52.49   	-47.00   	 44.86   	-172.94		 55.99   	-183.11		
-53.10   	-49.44   	 44.17   	-295.01		 55.26   	-147.51		
-54.63   	-50.66   	 42.99   	-350.97		 54.67   	-137.33		
-56.15   	-51.27   	 41.59   	-386.57		 54.12   	-142.42		
-57.37   	-50.66   	 40.04   	-401.83		 53.55   	-142.42		
-58.59   	-50.05   	 38.43   	-371.31		 52.98   	-162.77		
-59.20   	-49.13   	 36.95   	-366.22		 52.33   	-167.85		
-59.20   	-48.22   	 35.48   	-310.27		 51.66   	-172.94		
-59.20   	-47.00   	 34.24   	-340.79		 50.97   	-183.11		
-58.59   	-45.78   	 32.88   	-452.69		 50.23   	-198.37		
-57.68   	-44.56   	 31.07   	-630.72		 49.44   	-203.46		
-56.46   	-43.64   	 28.55   	-701.93		 48.63   	-213.63		
-55.24   	-42.42   	 25.74   	-803.66		 47.77   	-239.06		
-54.63   	-41.20   	 22.52   	-1098.67		 46.82   	-279.75		
-54.93   	-39.98   	 18.13   	-1149.54		 45.70   	-335.71		
-55.54   	-38.45   	 13.53   	-671.41		 44.35   	-381.48		
-56.15   	-37.23   	 10.84   	  15.26		 42.83   	-406.92		
-56.15   	-36.32   	 10.91   	 391.66		 41.20   	-391.66		
-55.85   	-35.71   	 12.47   	 228.89		 39.63   	-345.88		
-55.54   	-35.40   	 13.39   	-208.54		 38.25   	-254.32		
-55.24   	-35.40   	 12.55   	-544.25		 37.23   	-142.42		
-55.24   	-35.10   	 10.38   	-620.55		 36.66   	 -45.78		
-54.93   	-34.48   	  7.89   	-356.05		 36.48   	  30.52		
-53.71   	-32.65   	  6.47   	   5.09		 36.60   	  81.38		
-50.96   	-29.30   	  6.49   	 188.20		 36.93   	 111.90		
-44.56   	-22.58   	  7.24   	 162.77		 37.38   	 101.73		
-33.26   	-10.38   	  7.89   	  25.43		 37.78   	  76.30		
-16.17   	  8.54   	  8.00   	-152.59		 38.09   	  35.61		
  3.97   	 33.26   	  7.39   	-233.98		 38.23   	 -15.26		
 23.19   	 60.42   	  6.45   	-213.63		 38.17   	 -76.30		
 38.15   	 87.59   	  5.60   	-127.16		 37.86   	-127.16		
 50.35   	115.66   	  5.09   	 -25.43		 37.35   	-167.85		
 62.87   	146.18   	  4.98   	  91.56		 36.68   	-203.46		
 77.51   	179.44   	  5.35   	  86.47		 35.87   	-203.46		
 92.77   	211.49   	  5.70   	  10.17		 35.06   	-183.11		
104.06   	236.21   	  5.74   	 -15.26		 34.32   	-147.51		
107.73   	247.19   	  5.68   	 -35.61		 33.73   	-111.90		
103.45   	242.00   	  5.53   	 -35.61		 33.29   	 -86.47		
 94.60   	219.12   	  5.39   	   5.09		 32.94   	 -40.69		
 83.62   	178.83   	  5.41   	  71.21		 32.78   	 -15.26		
 69.89   	125.43   	  5.70   	 127.16		 32.72   	   0.00		
 50.05   	 66.22   	  6.21   	 147.51		 32.72   	   0.00		
 20.45   	 10.99   	  6.80   	  96.64		 32.72   	 -10.17		
-20.14   	-35.71   	  7.18   	   0.00		 32.68   	 -20.35		
-65.92   	-72.94   	  7.18   	 -50.86		 32.59   	 -30.52		
-107.12   	-102.84   	  6.98   	 -15.26		 32.47   	 -40.69		
-133.97   	-126.95   	  6.92   	   0.00		 32.31   	 -55.95		
-142.21   	-142.52   	  6.92   	  20.35		 32.09   	 -50.86		
-136.41   	-148.62   	  7.00   	  55.95		 31.88   	 -61.04		
-126.65   	-147.40   	  7.22   	  76.30		 31.64   	 -76.30		
-122.68   	-144.96   	  7.53   	 111.90		 31.33   	 -86.47		
-127.26   	-144.96   	  7.98   	 208.54		 30.99   	 -86.47		
-136.11   	-147.40   	  8.81   	 259.41		 30.64   	 -81.38		
-143.13   	-149.84   	  9.85   	 335.71		 30.32   	 -81.38		
-147.09   	-150.45   	 11.19   	 284.84		 29.99   	 -71.21		
-154.42   	-154.11   	 12.33   	-310.27		 29.70   	 -66.12		
-176.70   	-175.17   	 11.09   	-890.13		 29.44   	 -61.04		
-217.90   	-236.82   	  7.53   	-661.24		 29.20   	 -45.78		
-261.84   	-348.21   	  4.88(D)	 127.16		 29.01   	 -30.52		
-268.55   	-474.55   	  5.39   	 793.49		 28.89   	 -30.52		
-181.88   	-527.95   	  8.57   	 890.13		 28.77   	  -5.09		
 29.60   	-387.27   	 12.13   	 452.69		 28.75   	   0.00		
321.96   	 10.38   	 13.94   	-122.07		 28.75   	 -20.35		
563.66   	583.80   	 13.45   	-473.04		 28.67   	 -20.35		
612.49   	1107.18   	 11.56   	-661.24		 28.59   	 -61.04		
111.39   	1141.97(R)	  8.91(E)	 239.06		 28.34   	 -50.86		
-153.81   	671.08   	  9.87   	 417.09		 28.14   	 -45.78		
-231.32   	179.44   	 11.54   	 249.24		 27.96   	 -61.04		
-140.69   	-109.56   	 12.53   	 -66.12		 27.71   	 -55.95		
-14.95   	-156.56   	 12.27   	-233.98		 27.49   	 -40.69		
 31.43   	-83.62   	 11.33   	-193.29		 27.32   	 -35.61		
-14.65   	-36.01   	 10.56   	  61.04		 27.18   	 -25.43		
-85.45   	-67.14   	 10.80   	 376.40		 27.08   	  -5.09		
-114.75   	-136.41   	 12.31   	 590.03		 27.06   	 -15.26		
-92.16   	-180.66   	 14.67   	 503.56		 27.00   	 -20.35		
-53.71   	-177.31   	 16.68   	 239.06		 26.92   	 -25.43		
-34.18   	-149.23   	 17.64   	 137.33		 26.82   	 -25.43		
-37.23   	-128.17   	 18.19   	 356.05		 26.71   	 -15.26		
-46.08   	-125.43   	 19.61   	 584.94		 26.65   	 -10.17		
-47.61   	-132.45   	 21.95   	 661.24		 26.61   	 -15.26		
-41.20   	-138.24   	 24.60   	 625.63		 26.55   	  -5.09		
-32.04   	-138.55   	 27.10   	 620.55		 26.53(D)	  15.26		
-23.50   	-134.28   	 29.58   	 600.20		 26.59   	  45.78		
-18.01   	-127.26   	 31.98   	 544.25		 26.78   	  81.38		
-14.34   	-121.77   	 34.16   	 457.78		 27.10   	 142.42		
-10.38   	-119.02   	 35.99   	 356.05		 27.67   	 254.32		
 -4.27   	-119.02   	 37.42   	 269.58		 28.69   	 356.05		
  4.27   	-118.71   	 38.49   	 274.67		 30.11   	 452.69		
 12.82   	-116.27   	 39.59   	 325.53		 31.92   	 554.42		
 19.84   	-112.30   	 40.90   	 727.36		 34.14   	1302.13		
 33.87   	-104.06   	 43.80   	 289.93		 39.35   	 630.72		
 42.72   	-100.10   	 44.96   	 244.15		 41.87   	 549.34		
 51.27   	-95.52   	 45.94   	 152.59		 44.07   	 437.43		
 59.20   	-90.64   	 46.55   	  55.95		 45.82   	 274.67		
 65.61   	-85.45   	 46.77   	  10.17		 46.92   	  96.64		
 70.19   	-80.26   	 46.82   	 -20.35		 47.30   	 -55.95		
 73.55   	-75.07   	 46.73   	 -55.95		 47.08   	-157.68		
 76.60   	-69.89   	 46.51   	 -20.35		 46.45   	-249.24		
 80.57   	-65.00   	 46.43   	  20.35		 45.45   	-233.98		
 85.14   	-60.12   	 46.51   	 101.73		 44.52   	-142.42		
 89.72   	-55.54   	 46.92   	 132.25		 43.95   	 -61.04		
 93.69   	-51.88   	 47.45   	 101.73		 43.70   	  30.52		
 96.44   	-49.44   	 47.85   	  10.17		 43.82   	 213.63		
 98.27   	-47.91   	 47.89   	 -10.17		 44.68   	 371.31		
 99.79   	-45.17   	 47.85   	  10.17		 46.16   	 447.61		
100.71   	-40.28   	 47.89   	  71.21		 47.96   	 534.08		
101.01   	-33.87   	 48.18   	 127.16		 50.09   	 579.86		
101.32   	-26.86   	 48.69   	 132.25		 52.41   	 539.16		
101.32   	-21.06   	 49.22   	  20.35		 54.57   	 503.56		
101.32   	-16.17   	 49.30   	-122.07		 56.58   	 473.04		
101.62   	-10.99   	 48.81   	-152.59		 58.47   	 361.14		
101.93   	 -4.27   	 48.20   	-127.16		 59.92   	 208.54		
101.62   	  4.27   	 47.69   	 -96.64		 60.75   	 116.99		
100.40   	 13.73   	 47.30   	  15.26		 61.22   	  50.86		
 97.66   	 23.80   	 47.37   	 366.22		 61.42   	 -25.43		
 92.77   	 49.44   	 48.83   	 223.80		 61.32   	 -45.78		
 92.47   	 66.53   	 49.73   	 203.46		 61.14   	 -50.86		
 93.08   	 86.36   	 50.54   	 -15.26		 60.94   	 -45.78		
 93.99   	108.34   	 50.48   	-249.24		 60.75   	 -15.26		
 94.30   	132.45   	 49.48   	-223.80		 60.69   	  20.35		
 93.38   	158.08   	 48.59   	  86.47		 60.77   	  66.12		
 90.03   	183.41   	 48.93   	 295.01		 61.04   	  86.47		
 82.70   	204.47   	 50.11   	 289.93		 61.38   	  86.47		
 71.11   	217.90   	 51.27   	 198.37		 61.73   	  86.47		
 55.54   	221.25   	 52.06(S)	 -20.35		 62.08   	  40.69		
 38.76   	213.93   	 51.98   	-284.84		 62.24(S)	 -10.17		
 22.28   	196.53   	 50.84   	-442.52		 62.20   	 -20.35		
  7.93   	172.12   	 49.07   	-473.04		 62.12   	 -61.04		
 -4.88   	142.82   	 47.18   	-371.31		 61.87   	-101.73		
-16.78   	110.47   	 45.70   	 -91.56		 61.46   	 -96.64		
-28.08   	 77.51   	 45.33   	 244.15		 61.08   	-101.73		
-37.23   	 46.39   	 46.31   	 325.53		 60.67   	-127.16		
-44.25   	 19.84   	 47.61   	 137.33		 60.16   	-132.25		
-48.52   	 -0.61   	 48.16   	-101.73		 59.63   	-127.16		
-51.57   	-14.95   	 47.75   	-386.57		 59.12   	-142.42		
-54.02   	-24.72   	 46.21   	-442.52		 58.56   	-142.42		
-57.07   	-32.04   	 44.44   	-340.79		 57.99   	-142.42		
-60.12   	-37.84   	 43.07   	-233.98		 57.42   	-147.51		
-62.56   	-41.50   	 42.14   	-142.42		 56.83   	-162.77		
-63.17   	-43.95   	 41.57   	 -50.86		 56.17   	-178.03		
-61.95   	-44.86   	 41.36   	 -30.52		 55.46   	-183.11		
-60.12   	-45.17   	 41.24   	-157.68		 54.73   	-162.77		
-58.29   	-45.78   	 40.61   	-264.50		 54.08   	-157.68		
-57.68   	-45.78   	 39.55   	-376.40		 53.45   	-167.85		
-58.59   	-45.17   	 38.05   	-523.90		 52.78   	-152.59		
-60.42   	-43.33   	 35.95   	-554.42		 52.17   	-142.42		
-62.26   	-41.20   	 33.73   	-488.30		 51.60   	-172.94		
-62.87   	-39.06   	 31.78   	-513.73		 50.91   	-188.20		
-62.56   	-37.84   	 29.73   	-539.16		 50.15   	-198.37		
-61.34   	-37.23   	 27.57   	-747.71		 49.36   	-233.98		
-59.81   	-37.23   	 24.58   	-1047.81		 48.42   	-274.67		
-58.59   	-37.54   	 20.39   	-1144.45		 47.32   	-305.19		
-58.29   	-37.54   	 15.81   	-717.19		 46.10   	-335.71		
-58.59   	-36.93   	 12.94   	-127.16		 44.76   	-340.79		
-59.20   	-34.48   	 12.43   	 188.20		 43.40   	-345.88		
-59.51   	-31.13   	 13.18   	 167.85		 42.01   	-340.79		
-59.51   	-27.47   	 13.86   	-127.16		 40.65   	-305.19		
-59.20   	-24.72   	 13.35   	-437.43		 39.43   	-228.89		
-58.90   	-23.50   	 11.60   	-549.34		 38.51   	-142.42		
-58.59   	-23.80   	  9.40   	-432.35		 37.94   	 -55.95		
-58.29   	-25.33   	  7.67   	-178.03		 37.72   	   0.00		
-57.07   	-26.55   	  6.96   	  40.69		 37.72   	  50.86		
-54.02   	-25.63   	  7.12   	  96.64		 37.92   	  61.04		
-47.91   	-19.84   	  7.51   	  20.35		 38.17   	  35.61		
-36.62   	 -7.02   	  7.59   	 -86.47		 38.31   	  15.26		
-20.14   	 13.12   	  7.24   	-147.51		 38.37   	  -5.09		
 -0.31   	 37.84   	  6.65   	-127.16		 38.35   	 -30.52		
 19.23   	 64.39   	  6.14   	 -10.17		 38.23   	 -61.04		
 35.10   	 90.64   	  6.10(D)	 101.73		 37.99   	 -91.56		
 48.22   	117.19   	  6.51   	  91.56		 37.62   	-116.99		
 61.65   	145.87   	  6.88   	  10.17		 37.15   	-127.16		
 77.21   	176.70   	  6.92   	 -76.30		 36.64   	-142.42		
 93.69   	206.91   	  6.61   	 -91.56		 36.07   	-157.68		
106.51   	232.24   	  6.25   	 -10.17		 35.44   	-147.51		
111.39   	248.11   	  6.21   	  10.17		 34.85   	-127.16		
108.64   	250.24   	  6.25   	  20.35		 34.34   	 -96.64		
100.71   	234.99   	  6.33   	  55.95		 33.96   	 -76.30		
 89.72   	200.50   	  6.55   	  66.12		 33.65   	 -40.69		
 76.90   	149.23   	  6.82   	  45.78		 33.49   	 -15.26		
 59.20   	 88.81   	  7.00   	  10.17		 33.43   	  -5.09		
 33.57   	 30.52   	  7.04   	  -5.09		 33.41   	  10.17		
 -1.53   	-19.23   	  7.02   	  40.69		 33.45   	  10.17		
-44.56   	-58.90   	  7.18   	  71.21		 33.49   	  -5.09		
-87.89   	-91.55   	  7.47   	  96.64		 33.47   	 -30.52		
-122.99   	-118.41   	  7.85   	 101.73		 33.35   	 -55.95		
-141.91   	-138.55   	  8.26   	  25.43		 33.12   	 -86.47		
-144.65   	-149.23   	  8.36   	 -50.86		 32.78   	-111.90		
-138.24   	-151.67   	  8.16   	 -66.12		 32.33   	-122.07		
-132.45   	-149.84   	  7.89   	 -30.52		 31.84   	-111.90		
-133.06   	-148.32   	  7.77   	 167.85		 31.39   	-106.82		
-138.55   	-148.62   	  8.44   	 437.43		 30.97   	 -86.47		
-144.65   	-150.15   	 10.19   	 350.97		 30.62   	 -71.21		
-148.01   	-151.06   	 11.60   	  20.35		 30.34   	 -50.86		
-151.98   	-153.20   	 11.68   	-228.89		 30.13   	 -30.52		
-168.46   	-166.02   	 10.76   	-279.75		 30.01   	 -20.35		
-206.30   	-208.74   	  9.64   	-162.77		 29.93   	 -25.43		
-257.57   	-299.99   	  8.99   	  86.47		 29.83   	 -20.35		
-290.22   	-427.86   	  9.34   	 218.72		 29.75   	 -25.43		
-247.19   	-528.26   	 10.21   	 228.89		 29.64   	 -40.69		
-77.82   	-489.20   	 11.13   	 193.29		 29.48   	 -40.69		
209.35   	-209.35   	 11.90   	 101.73		 29.32   	 -25.43		
508.42   	298.16   	 12.31   	 -30.52		 29.22   	 -20.35		
657.65   	865.78   	 12.19   	 -91.56		 29.14   	 -50.86		
261.54   	1231.08(R)	 11.82(E)	  86.47		 28.93   	 -30.52		
-66.53   	874.63   	 12.17   	  76.30		 28.81   	 -45.78		
-240.17   	380.86   	 12.47   	   5.09		 28.63   	 -50.86		
-207.82   	  2.75   	 12.49   	 -76.30		 28.42   	 -66.12		
-72.63   	-139.77   	 12.19   	-142.42		 28.16   	 -71.21		
 21.06   	-109.86   	 11.62   	 -91.56		 27.87   	 -61.04		
 11.29   	-51.57   	 11.25   	  81.38		 27.63   	 -50.86		
-59.51   	-55.54   	 11.58   	 295.01		 27.43   	 -45.78		
-112.92   	-113.83   	 12.76   	 473.04		 27.24   	 -40.69		
-110.17   	-168.76   	 14.65   	 412.00		 27.08   	 -10.17		
-72.63   	-180.97   	 16.30   	 188.20		 27.04   	  10.17		
-42.11   	-158.69   	 17.05   	 218.72		 27.08   	   5.09		
-36.62   	-133.06   	 17.92   	 518.82		 27.10   	   5.09		
-44.86   	-123.60   	 20.00   	 712.10		 27.12   	   0.00		
-49.74   	-127.26   	 22.85   	 635.81		 27.12   	 -10.17		
-46.39   	-133.36   	 25.39   	 534.08		 27.08   	 -20.35		
-37.54   	-135.19   	 27.53   	 513.73		 27.00   	 -10.17		
-28.08   	-132.45   	 29.58   	 523.90		 26.96(D)	   0.00		
-20.14   	-127.26   	 31.68   	 488.30		 26.96   	  30.52		
-15.56   	-121.77   	 33.63   	 467.95		 27.08   	  96.64		
-12.21   	-117.49   	 35.50   	 412.00		 27.47   	 193.29		
 -7.32   	-115.36   	 37.15   	 330.62		 28.24   	 300.10		
  0.92   	-113.22   	 38.47   	 305.19		 29.44   	 417.09		
 10.68   	-110.47   	 39.69   	 310.27		 31.11   	 539.16		
 20.45   	-107.42   	 40.94   	 554.42		 33.27   	1281.79		
 36.93   	-103.76   	 43.15   	 305.19		 38.39   	 640.89		
 44.25   	-101.93   	 44.37   	 279.75		 40.96   	 579.86		
 51.27   	-98.57   	 45.49   	 142.42		 43.28   	 457.78		
 57.98   	-93.99   	 46.06   	  30.52		 45.11   	 315.36		
 64.09   	-88.81   	 46.18   	 -40.69		 46.37   	 157.68		
 69.89   	-83.31   	 46.02   	 -20.35		 47.00   	  30.52		
 75.68   	-78.74   	 45.94   	 101.73		 47.12   	 -81.38		
 80.87   	-74.46   	 46.35   	 172.94		 46.80   	-178.03		
 85.75   	-70.50   	 47.04   	 127.16		 46.08   	-223.80		
 89.72   	-66.83   	 47.55   	  10.17		 45.19   	-193.29		
 93.38   	-63.17   	 47.59   	 -25.43		 44.41   	-122.07		
 96.44   	-59.51   	 47.49   	 -40.69		 43.93   	 -45.78		
 98.88   	-55.54   	 47.32   	 -25.43		 43.74   	  86.47		
101.01   	-50.96   	 47.22   	   0.00		 44.09   	 223.80		
102.84   	-46.08   	 47.22   	  25.43		 44.98   	 340.79		
104.68   	-41.50   	 47.32   	  40.69		 46.35   	 432.35		
106.20   	-37.54   	 47.49   	 152.59		 48.08   	 513.73		
107.12   	-34.48   	 48.10   	 157.68		 50.13   	 569.68		
107.12   	-31.74   	 48.73   	  10.17		 52.41   	 574.77		
106.20   	-27.16   	 48.77   	-137.33		 54.71   	 513.73		
105.29   	-20.14   	 48.22   	-203.46		 56.76   	 422.18		
104.98   	-11.29   	 47.41   	-142.42		 58.45   	 366.22		
105.29   	 -2.44   	 46.84   	 116.99		 59.92   	 264.50		
105.59   	  6.41   	 47.30   	 249.24		 60.98   	 127.16		
104.68   	 15.26   	 48.30   	  35.61		 61.49   	 -20.35		
100.40   	 36.93   	 48.44   	 -40.69		 61.40   	 -45.78		
 98.57   	 52.19   	 48.28   	  76.30		 61.22   	 -66.12		
 97.66   	 71.11   	 48.59   	 147.51		 60.96   	 -61.04		
 97.66   	 94.30   	 49.18   	 162.77		 60.71   	 -25.43		
 98.27   	120.85   	 49.83   	  81.38		 60.61   	  30.52		
 98.57   	148.62   	 50.15   	  15.26		 60.73   	  86.47		
 97.35   	174.87   	 50.21   	 -10.17		 61.08   	  71.21		
 92.77   	196.84   	 50.17   	 -35.61		 61.36   	  55.95		
 83.31   	212.10   	 50.03   	 -55.95		 61.59   	  71.21		
 68.97   	218.81   	 49.81   	-101.73		 61.87   	  55.95		
 51.88   	215.76   	 49.40   	 -66.12		 62.10   	  40.69		
 33.57   	202.33   	 49.14   	 142.42		 62.26   	  20.35		
 14.95   	180.36   	 49.70   	 264.50		 62.34(S)	 -20.35		
 -2.44   	151.98   	 50.76   	  40.69		 62.26   	 -61.04		
-18.01   	120.54   	 50.93(S)	-361.14		 62.01   	 -81.38		
-30.82   	 88.81   	 49.48   	-584.94		 61.69   	-127.16		
-40.59   	 58.59   	 47.14   	-584.94		 61.18   	-157.68		
-48.22   	 32.04   	 44.80   	-325.53		 60.55   	-157.68		
-53.71   	 10.38   	 43.50   	  66.12		 59.92   	-147.51		
-57.07   	 -6.10   	 43.76   	 254.32		 59.33   	-167.85		
-58.29   	-18.31   	 44.78   	 101.73		 58.66   	-178.03		
-57.98   	-27.16   	 45.19   	-213.63		 57.94   	-167.85		
-57.68   	-33.87   	 44.33   	-284.84		 57.27   	-152.59		
-58.90   	-38.76   	 43.19   	-142.42		 56.66   	-137.33		
-61.34   	-42.11   	 42.62   	-132.25		 56.11   	-111.90		
-64.39   	-44.25   	 42.10   	-106.82		 55.67   	 -96.64		
-66.83   	-45.78   	 41.67   	 -66.12		 55.28   	-122.07		
-67.14   	-46.69   	 41.40   	-147.51		 54.79   	-132.25		
-66.53   	-47.30   	 40.81   	-330.62		 54.26   	-142.42		
-65.61   	-47.61   	 39.49   	-488.30		 53.69   	-162.77		
-65.61   	-47.00   	 37.54   	-595.11		 53.04   	-183.11		
-66.53   	-46.39   	 35.16   	-600.20		 52.31   	-193.29		
-67.75   	-45.47   	 32.76   	-483.21		 51.54   	-203.46		
-68.97   	-43.95   	 30.82   	-442.52		 50.72   	-239.06		
-68.97   	-41.50   	 29.05   	-518.82		 49.77   	-259.41		
-68.36   	-38.76   	 26.98   	-656.15		 48.73   	-249.24		
-67.75   	-36.93   	 24.35   	-956.25		 47.73   	-279.75		
-67.75   	-36.32   	 20.53   	-1180.06		 46.61   	-320.45		
-68.36   	-36.93   	 15.81   	-874.87		 45.33   	-330.62		
-69.58   	-37.54   	 12.31   	-218.72		 44.01   	-320.45		
-70.80   	-36.62   	 11.43   	 279.75		 42.73   	-330.62		
-70.80   	-35.10   	 12.55   	 239.06		 41.40   	-325.53		
-69.27   	-33.57   	 13.51   	-122.07		 40.10   	-300.10		
-67.14   	-33.57   	 13.02   	-478.13		 38.90   	-223.80		
-64.70   	-34.18   	 11.11   	-595.11		 38.01   	-132.25		
-62.87   	-34.79   	  8.73   	-417.09		 37.48   	 -50.86		
-61.34   	-33.26   	  7.06   	 -71.21		 37.27   	  15.26		
-58.59   	-28.08   	  6.78   	 157.68		 37.33   	  81.38		
-51.88   	-18.01   	  7.41   	 178.03		 37.66   	 106.82		
