SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-25.63   	-177.61   	 10.70   	 310.27		 81.67   	 -55.95		
-36.62   	-182.19   	 11.94   	 376.40		 81.44   	 -61.04		
-42.72   	-199.28   	 13.45   	 422.18		 81.20   	 -61.04		
-39.67   	-209.05   	 15.14   	 473.04		 80.96   	 -55.95		
-31.43   	-203.86   	 17.03   	 528.99		 80.73   	 -61.04		
-23.80   	-188.60   	 19.15   	 630.72		 80.49   	 -55.95		
-19.53   	-172.12   	 21.67   	 768.05		 80.26   	 -55.95		
-18.62   	-161.13   	 24.74   	 895.22		 80.04   	 -55.95		
-17.70   	-156.56   	 28.32   	 925.73		 79.82   	 -71.21		
-15.87   	-154.72   	 32.02   	 834.18		 79.53   	 -71.21		
-12.21   	-151.98   	 35.36   	 742.62		 79.25   	 -50.86		
 -7.63   	-146.79   	 38.33   	1464.90		 79.04   	 -71.21		
  1.83   	-131.23   	 44.19   	 757.88		 78.76   	 -71.21		
  6.10   	-122.68   	 47.22   	 696.84		 78.47   	-111.90		
  9.77   	-113.83   	 50.01   	 579.86		 78.03   	-127.16		
 13.73   	-103.76   	 52.33   	 478.13		 77.52   	-106.82		
 19.84   	-91.25   	 54.24   	 412.00		 77.09   	 -81.38		
 28.99   	-75.07   	 55.89   	 381.48		 76.76   	 -86.47		
 40.59   	-56.15   	 57.42   	 340.79		 76.42   	-106.82		
 52.80   	-35.40   	 58.78   	 264.50		 75.99   	-127.16		
 63.78   	-15.26   	 59.84   	 183.11		 75.48   	-106.82		
 72.94   	  4.58   	 60.57   	 111.90		 75.06   	 -91.56		
 81.18   	 25.63   	 61.02   	  66.12		 74.69   	 -76.30		
 89.42   	 49.74   	 61.28   	  45.78		 74.38   	 -61.04		
 99.18   	 78.74   	 61.46   	  10.17		 74.14(D)	   0.00		
110.17   	112.92   	 61.51(S)	 -30.52		 74.14   	 132.25		
123.29   	151.98   	 61.38   	 -86.47		 74.67   	 305.19		
137.63   	194.70   	 61.04   	-147.51		 75.89   	 518.82		
152.89   	240.48   	 60.45   	-188.20		 77.97   	 768.05		
168.46   	286.56   	 59.69   	-218.72		 81.04   	1017.29		
182.80   	330.51   	 58.82   	-233.98		 85.11   	1200.40		
194.40   	368.35   	 57.88   	-264.50		 89.91   	1246.18		
202.33   	398.56   	 56.83   	-295.01		 94.89   	1174.97		
206.60   	422.67   	 55.65   	-315.36		 99.59   	1027.46		
207.82   	443.42   	 54.38   	-325.53		103.70   	 895.22		
206.91   	462.65   	 53.08   	-295.01		107.28   	 762.97		
203.25   	479.74   	 51.90   	-244.15		110.34   	 635.81		
196.53   	490.72   	 50.93   	-223.80		112.88   	 498.47		
187.38   	492.86   	 50.03   	-244.15		114.87   	 356.05		
177.00   	484.01   	 49.05   	-254.32		116.30   	 269.58		
166.63   	461.73   	 48.04   	-223.80		117.37   	 228.89		
153.50   	424.19   	 47.14   	-162.77		118.29   	 198.37		
135.80   	369.26   	 46.49   	-127.16		119.08   	 208.54		
112.30   	299.07   	 45.98   	-127.16		119.92   	 254.32		
 85.45   	220.95   	 45.47   	-147.51		120.94   	 315.36		
 59.81   	143.43   	 44.88   	-132.25		122.20   	 345.88		
 37.84   	 74.16   	 44.35   	 -81.38		123.58   	 345.88		
 19.53   	 15.26   	 44.03   	 -55.95		124.96   	 320.45		
  2.44   	-34.48   	 43.80   	 -55.95		126.25   	 305.19		
-15.26   	-77.82   	 43.58   	 -66.12		127.47   	 254.32		
-32.35   	-115.66   	 43.32   	 -61.04		128.48   	 188.20		
-46.69   	-147.40   	 43.07   	 -61.04		129.24   	 101.73		
-56.76   	-171.51   	 42.83   	 -55.95		129.64   	  25.43		
-61.95   	-187.99   	 42.60   	 -55.95		129.75(S)	 -25.43		
-64.09   	-197.45   	 42.38   	 -66.12		129.64   	 -61.04		
-64.70   	-202.94   	 42.12   	 -71.21		129.40   	-111.90		
-65.31   	-206.60   	 41.83   	 -81.38		128.95   	-193.29		
-66.83   	-210.27   	 41.51   	 -86.47		128.18   	-259.41		
-69.89   	-213.32   	 41.16   	-101.73		127.14   	-274.67		
-73.85   	-215.45   	 40.75   	-106.82		126.04   	-244.15		
-77.51   	-215.76   	 40.33   	-116.99		125.07   	-228.89		
-79.65   	-214.54   	 39.86   	-147.51		124.15   	-223.80		
-80.26   	-212.71   	 39.27   	-172.94		123.25   	-228.89		
-80.87   	-210.88   	 38.58   	-228.89		122.34   	-228.89		
-82.40   	-209.66   	 37.66   	-284.84		121.42   	-233.98		
-84.53   	-208.74   	 36.52   	-330.62		120.49   	-249.24		
-85.45   	-207.52   	 35.20   	-356.05		119.49   	-254.32		
-83.31   	-205.38   	 33.77   	-417.09		118.47   	-249.24		
-78.74   	-202.33   	 32.11   	-483.21		117.48   	-203.46		
-73.24   	-198.97   	 30.17   	-534.08		116.66   	-188.20		
-69.89   	-195.92   	 28.04   	-590.03		115.91   	-228.89		
-68.66   	-193.48   	 25.68   	-640.89		114.99   	-259.41		
-68.36   	-191.65   	 23.11   	-656.15		113.96   	-279.75		
-67.14   	-190.12   	 20.49   	-656.15		112.84   	-269.58		
-63.78   	-188.60   	 17.86   	-635.81		111.76   	-264.50		
-59.20   	-186.77   	 15.32   	-610.37		110.70   	-269.58		
-54.93   	-185.24   	 12.88   	-600.20		109.62   	-274.67		
-53.41   	-184.94   	 10.48   	-590.03		108.52   	-295.01		
-54.93   	-186.46   	  8.12   	-559.51		107.34   	-310.27		
-57.37   	-189.21   	  5.88   	-508.65		106.10   	-325.53		
-59.20   	-191.96   	  3.85   	-457.78		104.80   	-335.71		
-58.59   	-193.48   	  2.01   	-401.83		103.46   	-350.97		
-56.15   	-193.18   	  0.41   	-345.88		102.05   	-361.14		
-52.49   	-192.57   	 -0.98   	-305.19		100.61   	-345.88		
-49.74   	-191.96   	 -2.20   	-254.32		 99.23   	-300.10		
-48.52   	-191.35   	 -3.21   	-223.80		 98.03   	-274.67		
-49.74   	-191.65   	 -4.11   	-178.03		 96.93   	-239.06		
-53.41   	-192.57   	 -4.82   	-127.16		 95.97   	-198.37		
-58.29   	-194.09   	 -5.33   	 -96.64		 95.18   	-183.11		
-62.26   	-195.01   	 -5.72   	 -55.95		 94.45   	-157.68		
-63.78   	-195.01   	 -5.94   	 -25.43		 93.81   	-132.25		
-62.87   	-195.01   	 -6.04(D)	  15.26		 93.29   	-111.90		
-61.95   	-194.70   	 -5.98   	  50.86		 92.84   	-106.82		
-61.34   	-194.40   	 -5.78   	  76.30		 92.41   	-106.82		
-61.04   	-194.09   	 -5.47   	  96.64		 91.98   	-101.73		
-59.51   	-193.18   	 -5.09   	 116.99		 91.58   	-106.82		
-57.07   	-191.96   	 -4.62   	 142.42		 91.15   	-116.99		
-55.54   	-191.04   	 -4.05   	 152.59		 90.68   	-106.82		
-56.46   	-191.65   	 -3.44   	 178.03		 90.25   	-111.90		
-59.20   	-191.96   	 -2.73   	 183.11		 89.81   	-106.82		
-60.12   	-189.51   	 -1.99   	 178.03		 89.38   	 -96.64		
-55.54   	-182.80   	 -1.28   	 157.68		 88.99   	-101.73		
-44.25   	-171.20   	 -0.65   	 147.51		 88.59   	-116.99		
-28.08   	-155.94   	 -0.06   	 132.25		 88.12   	 -91.56		
-11.60   	-139.77   	  0.47   	 127.16		 87.75   	 -91.56		
  2.44   	-124.82   	  0.98   	 122.07		 87.39   	 -76.30		
 12.51   	-111.69   	  1.46   	  96.64		 87.08   	 -50.86		
 19.84   	-99.49   	  1.85   	  91.56		 86.88   	 -30.52		
 27.47   	-84.84   	  2.22   	  86.47		 86.75   	 -10.17		
 37.23   	-66.22   	  2.56   	  76.30		 86.71   	 -15.26		
 49.74   	-46.69   	  2.87   	  50.86		 86.65   	 -30.52		
 63.17   	-34.48   	  3.07   	  20.35		 86.53   	 -35.61		
 72.33   	-39.06   	  3.15   	   5.09		 86.39   	 -15.26		
 73.24   	-64.09   	  3.17   	 -10.17		 86.33   	  -5.09		
 63.17   	-104.98   	  3.13   	 -15.26		 86.31   	 -30.52		
 41.20   	-148.32   	  3.07   	 -10.17		 86.18   	 -61.04		
 11.90   	-181.88   	  3.03   	   0.00		 85.94   	 -71.21		
-19.23   	-200.20   	  3.03   	  -5.09		 85.66   	 -45.78		
-46.69   	-207.52   	  3.01   	   0.00		 85.47   	 -50.86		
-66.83   	-211.49   	  3.01   	 -25.43		 85.27   	 -61.04		
-79.96   	-218.51   	  2.91   	 -35.61		 85.03   	 -71.21		
-86.06   	-228.27   	  2.77   	 -35.61		 84.74   	 -76.30		
-86.67   	-236.51   	  2.62   	 -10.17		 84.44   	 -55.95		
-83.62   	-239.56   	  2.58   	   0.00		 84.21   	 -55.95		
-79.35   	-237.43   	  2.58   	  10.17		 83.99   	 -71.21		
-76.29   	-233.15   	  2.62   	   0.00		 83.70   	 -81.38		
-75.68   	-229.49   	  2.62   	 -15.26		 83.38   	 -55.95		
-76.90   	-226.44   	  2.56   	 -15.26		 83.15   	 -40.69		
-78.43   	-223.69   	  2.50   	 -15.26		 82.99   	 -40.69		
-79.04   	-221.86   	  2.44   	   0.00		 82.83   	 -55.95		
-74.46   	-223.08   	  2.44(E)	   5.09		 82.60   	 -45.78		
-57.98   	-231.63   	  2.46   	  10.17		 82.42   	 -45.78		
-25.63   	-247.80   	  2.50   	  15.26		 82.24   	 -61.04		
 21.97   	-259.40   	  2.56   	  25.43		 81.99   	 -76.30		
 77.21   	-232.24   	  2.67   	  35.61		 81.69   	 -81.38		
128.48   	-104.98   	  2.81   	  40.69		 81.36   	 -66.12		
163.88   	199.89   	  2.97   	  40.69		 81.10   	 -25.43		
155.94   	725.10   	  3.13   	  45.78		 81.00   	 -10.17		
 66.22   	1383.06   	  3.32   	  35.61		 80.96   	 -30.52		
-130.00   	1925.05(R)	  3.46   	  40.69		 80.83   	-203.46		
-686.04   	1599.43   	  3.62   	  35.61		 80.02   	-111.90		
-827.33   	723.57   	  3.76   	  55.95		 79.57   	 -66.12		
-758.97   	-173.65   	  3.99   	  55.95		 79.31   	 -45.78		
-514.83   	-687.87   	  4.21   	  55.95		 79.12   	 -66.12		
-222.78   	-690.00   	  4.44   	  50.86		 78.86   	 -86.47		
-21.36   	-378.72   	  4.64   	  55.95		 78.51   	 -96.64		
 30.82   	-81.18   	  4.86   	  71.21		 78.13   	 -91.56		
-21.97   	  0.00   	  5.15   	  86.47		 77.76   	 -61.04		
-89.11   	-109.56   	  5.49   	 111.90		 77.52   	 -40.69		
-108.64   	-254.21   	  5.94   	 142.42		 77.35   	 -40.69		
-78.74   	-311.28   	  6.51   	 167.85		 77.19   	 -61.04		
-36.32   	-273.44   	  7.18   	 213.63		 76.95   	 -91.56		
-12.82   	-206.91   	  8.04   	 264.50		 76.58   	 -81.38		
-13.12   	-168.15   	  9.09   	 330.62		 76.26   	 -40.69		
-22.58   	-165.71   	 10.42   	 442.52		 76.09   	  -5.09		
-26.25   	-177.31   	 12.19   	 579.86		 76.07   	 -25.43		
-20.75   	-181.58   	 14.51   	 635.81		 75.97   	 -50.86		
-11.90   	-173.34   	 17.05   	 635.81		 75.77   	 -66.12		
 -6.10   	-157.78   	 19.59   	 671.41		 75.50   	 -55.95		
 -5.19   	-143.13   	 22.28   	 762.97		 75.28   	 -61.04		
 -6.71   	-133.06   	 25.33   	 854.52		 75.04   	 -96.64		
 -6.41   	-126.04   	 28.75   	 859.61		 74.65   	-122.07		
 -2.14   	-118.41   	 32.19   	 824.00		 74.16   	 -81.38		
  6.10   	-107.73   	 35.48   	 788.40		 73.83   	 -20.35		
 14.65   	-95.83   	 38.64   	1531.02		 73.75   	 -61.04		
 26.86   	-73.55   	 44.76   	 737.54		 73.51   	 -86.47		
 30.52   	-61.95   	 47.71   	 661.24		 73.16   	-106.82		
 34.18   	-49.44   	 50.36   	 554.42		 72.74   	 -96.64		
 39.98   	-36.62   	 52.57   	 447.61		 72.35   	 -76.30		
 47.30   	-24.11   	 54.36   	 381.48		 72.04   	 -76.30		
 55.85   	-10.38   	 55.89   	 350.97		 71.74   	 -96.64		
 64.39   	  6.71   	 57.29   	 305.19		 71.35   	-101.73		
 72.02   	 27.77   	 58.51   	 213.63		 70.95   	 -81.38		
 79.04   	 51.57   	 59.37   	 122.07		 70.62   	 -76.30		
 86.98   	 76.90   	 59.86   	  50.86		 70.32   	 -86.47		
 96.44   	103.15   	 60.06   	  20.35		 69.97   	-101.73		
106.51   	129.70   	 60.14(S)	   0.00		 69.56   	 -81.38		
115.66   	159.00   	 60.14   	 -30.52		 69.24   	 -10.17		
123.29   	192.26   	 60.02   	 -76.30		 69.20(D)	  96.64		
130.31   	230.71   	 59.71   	-116.99		 69.58   	 208.54		
138.24   	273.13   	 59.25   	-137.33		 70.42   	 345.88		
148.62   	318.30   	 58.70   	-132.25		 71.80   	 564.60		
160.52   	363.16   	 58.17   	-127.16		 74.06   	 844.35		
171.81   	405.27   	 57.66   	-137.33		 77.44   	1078.33		
181.27   	442.20   	 57.11   	-157.68		 81.75   	1180.06		
188.60   	472.72   	 56.48   	-162.77		 86.47   	1149.54		
194.40   	497.74   	 55.83   	-147.51		 91.07   	1073.24		
197.75   	517.58   	 55.24   	-122.07		 95.36   	 971.51		
197.75   	533.75   	 54.75   	-106.82		 99.25   	 854.52		
193.79   	546.88   	 54.32   	-111.90		102.66   	 701.93		
186.16   	556.34   	 53.88   	-111.90		105.47   	 539.16		
177.00   	559.39   	 53.43   	 -96.64		107.63   	 381.48		
166.63   	554.20   	 53.04   	 -71.21		109.16   	 264.50		
154.42   	536.19   	 52.76   	 -66.12		110.21   	 198.37		
139.16   	503.54   	 52.49   	 -61.04		111.01   	 178.03		
120.24   	455.63   	 52.25   	 -61.04		111.72   	 188.20		
 98.27   	395.81   	 52.00   	 -66.12		112.47   	 193.29		
 75.68   	328.67   	 51.74   	 -61.04		113.24   	 208.54		
 53.41   	258.79   	 51.50   	 -45.78		114.08   	 223.80		
 30.82   	189.51   	 51.31   	 -50.86		114.97   	 249.24		
  8.85   	123.29   	 51.11   	 -61.04		115.97   	 274.67		
-10.68   	 63.48   	 50.86   	 -71.21		117.07   	 300.10		
-25.63   	 12.82   	 50.58   	 -81.38		118.27   	 274.67		
-35.40   	-27.77   	 50.25   	 -86.47		119.37   	 223.80		
-41.81   	-58.90   	 49.91   	 -81.38		120.26   	 172.94		
-47.91   	-82.09   	 49.58   	 -86.47		120.96   	 132.25		
-55.54   	-100.10   	 49.24   	 -96.64		121.48   	  91.56		
-64.09   	-114.14   	 48.85   	-106.82		121.85   	  15.26		
-71.41   	-125.12   	 48.42   	-122.07		121.91(S)	 -76.30		
-75.68   	-133.06   	 47.93   	-132.25		121.61   	-116.99		
-77.51   	-138.55   	 47.41   	-127.16		121.14   	-147.51		
-78.13   	-140.69   	 46.90   	-132.25		120.55   	-183.11		
-79.04   	-139.47   	 46.37   	-147.51		119.82   	-218.72		
-80.57   	-136.11   	 45.78   	-178.03		118.94   	-264.50		
-82.09   	-132.75   	 45.07   	-188.20		117.88   	-284.84		
-83.92   	-131.53   	 44.31   	-213.63		116.74   	-264.50		
-85.14   	-132.75   	 43.46   	-244.15		115.69   	-213.63		
-85.75   	-136.11   	 42.48   	-295.01		114.83   	-188.20		
-85.14   	-139.47   	 41.30   	-350.97		114.08   	-208.54		
-82.40   	-141.30   	 39.90   	-412.00		113.24   	-218.72		
-79.04   	-141.91   	 38.25   	-473.04		112.37   	-208.54		
-76.29   	-141.91   	 36.36   	-503.56		111.54   	-183.11		
-74.46   	-141.60   	 34.34   	-539.16		110.80   	-157.68		
-72.33   	-140.99   	 32.19   	-579.86		110.17   	-167.85		
-68.05   	-140.08   	 29.87   	-620.55		109.50   	-213.63		
-61.95   	-138.24   	 27.39   	-676.50		108.65   	-249.24		
-54.63   	-136.41   	 24.68   	-732.45		107.65   	-244.15		
-49.13   	-135.50   	 21.75   	-778.23		106.67   	-213.63		
-47.00   	-136.11   	 18.64   	-773.14		105.82   	-198.37		
-47.30   	-137.33   	 15.54   	-686.67		105.03   	-233.98		
-47.91   	-138.24   	 12.80   	-605.29		104.09   	-289.93		
-47.30   	-138.85   	 10.38   	-579.86		102.93   	-320.45		
-45.17   	-139.16   	  8.06   	-605.29		101.65   	-305.19		
-42.72   	-139.77   	  5.64   	-610.37		100.43   	-274.67		
-40.89   	-141.30   	  3.19   	-564.60		 99.33   	-289.93		
-40.59   	-143.74   	  0.94   	-467.95		 98.17   	-356.05		
-40.89   	-146.79   	 -0.94   	-381.48		 96.74   	-366.22		
-41.50   	-149.84   	 -2.46   	-325.53		 95.28   	-295.01		
-41.20   	-153.50   	 -3.76   	-284.84		 94.10   	-188.20		
-41.20   	-157.78   	 -4.90   	-249.24		 93.35   	-152.59		
-42.11   	-162.66   	 -5.90   	-198.37		 92.74   	-198.37		
-43.33   	-167.24   	 -6.69   	-142.42		 91.94   	-228.89		
-44.25   	-170.29   	 -7.26   	 -71.21		 91.03   	-172.94		
-43.33   	-170.59   	 -7.55   	 -15.26		 90.34   	 -71.21		
-40.28   	-168.15   	 -7.61(D)	  10.17		 90.05   	 -25.43		
-36.62   	-164.79   	 -7.57   	  30.52		 89.95   	 -45.78		
-34.18   	-163.57   	 -7.45   	  71.21		 89.77   	 -96.64		
-34.79   	-166.02   	 -7.16   	 101.73		 89.38   	-122.07		
-38.15   	-172.42   	 -6.75   	 132.25		 88.89   	-111.90		
-41.81   	-179.44   	 -6.23   	 157.68		 88.44   	 -86.47		
-42.72   	-182.80   	 -5.60   	 178.03		 88.10   	 -86.47		
-39.67   	-180.05   	 -4.88   	 193.29		 87.75   	 -91.56		
-32.04   	-171.51   	 -4.11   	 193.29		 87.39   	-101.73		
-21.36   	-159.30   	 -3.34   	 198.37		 86.98   	 -86.47		
 -8.85   	-147.09   	 -2.54   	 208.54		 86.63   	 -61.04		
  3.97   	-136.41   	 -1.71   	 213.63		 86.39   	 -61.04		
 16.17   	-125.43   	 -0.85   	 218.72		 86.14   	 -55.95		
 27.47   	-112.92   	  0.02   	 218.72		 85.92   	 -66.12		
 37.23   	-95.83   	  0.90   	 203.46		 85.66   	 -50.86		
 46.69   	-74.46   	  1.71   	 183.11		 85.45   	 -15.26		
 56.46   	-52.80   	  2.44   	 157.68		 85.39   	  20.35		
 65.61   	-38.45   	  3.07   	 142.42		 85.47   	  15.26		
 71.11   	-39.67   	  3.64   	 127.16		 85.53   	  10.17		
 69.27   	-60.12   	  4.15   	 127.16		 85.57   	   0.00		
 57.07   	-96.13   	  4.66   	 111.90		 85.57   	 -10.17		
 35.10   	-138.24   	  5.11   	  91.56		 85.53   	 -15.26		
  6.71   	-174.87   	  5.47   	  61.04		 85.47   	 -10.17		
-21.67   	-198.36   	  5.72   	  50.86		 85.43   	 -20.35		
-44.86   	-208.44   	  5.92   	  40.69		 85.35   	 -55.95		
-59.20   	-210.27   	  6.08   	  40.69		 85.13   	 -55.95		
-65.00   	-211.18   	  6.25   	  35.61		 84.90   	 -35.61		
-65.92   	-215.45   	  6.39   	  20.35		 84.76   	 -40.69		
-65.00   	-222.47   	  6.47   	   5.09		 84.60   	 -55.95		
-65.31   	-228.58   	  6.49   	  -5.09		 84.37   	 -66.12		
-67.14   	-230.41   	  6.47   	 -10.17		 84.11   	 -55.95		
-69.27   	-228.88   	  6.43   	   0.00		 83.89   	 -40.69		
-72.02   	-226.44   	  6.43   	  -5.09		 83.72   	 -20.35		
-75.07   	-225.52   	  6.41   	 -10.17		 83.64   	 -30.52		
-77.82   	-227.05   	  6.37   	 -15.26		 83.52   	 -45.78		
-77.21   	-229.49   	  6.31   	 -15.26		 83.34   	 -76.30		
-67.14   	-232.85   	  6.25   	   0.00		 83.03   	 -71.21		
-42.42   	-241.09   	  6.25   	   0.00		 82.75   	 -35.61		
 -2.14   	-255.13   	  6.25(E)	  25.43		 82.60   	  20.35		
 48.22   	-263.06   	  6.35   	  40.69		 82.69   	  20.35		
 98.57   	-229.19   	  6.51   	  50.86		 82.77   	 -40.69		
138.55   	-86.98   	  6.71   	  50.86		 82.60   	-106.82		
156.56   	242.00   	  6.92   	  45.78		 82.18   	-101.73		
125.73   	788.88   	  7.10   	  40.69		 81.77   	 -40.69		
 11.60   	1448.06   	  7.26   	  86.47		 81.61   	 -20.35		
-478.82   	2012.94(R)	  7.61   	  40.69		 81.53   	 -91.56		
-727.84   	1490.17   	  7.77   	  40.69		 81.16   	-106.82		
-830.38   	574.65   	  7.93   	  30.52		 80.73   	 -76.30		
-729.68   	-306.70   	  8.06   	  40.69		 80.43   	 -40.69		
-474.85   	-760.80   	  8.22   	  40.69		 80.26   	 -66.12		
-193.48   	-695.50   	  8.38   	  50.86		 80.00   	-111.90		
-10.38   	-345.46   	  8.59   	  61.04		 79.55   	-116.99		
 31.43   	-49.74   	  8.83   	  86.47		 79.08   	 -76.30		
-18.62   	  7.93   	  9.18   	 101.73		 78.78   	 -20.35		
-75.07   	-121.77   	  9.58   	 127.16		 78.70   	 -10.17		
-85.75   	-270.69   	 10.09   	 152.59		 78.66   	 -50.86		
-54.32   	-320.43   	 10.70   	 188.20		 78.45   	 -91.56		
-14.95   	-275.88   	 11.45   	 233.98		 78.09   	 -81.38		
  4.27   	-209.96   	 12.39   	 284.84		 77.76   	 -50.86		
  0.92   	-179.75   	 13.53   	 376.40		 77.56   	 -35.61		
-10.07   	-188.90   	 15.04   	 493.39		 77.42   	   5.09		
-14.95   	-210.57   	 17.01   	 595.11		 77.44   	   0.00		
-10.68   	-222.17   	 19.39   	 630.72		 77.44   	 -66.12		
 -1.22   	-217.29   	 21.91   	 635.81		 77.17   	-101.73		
  7.32   	-202.33   	 24.46   	 691.76		 76.76   	 -86.47		
 13.12   	-186.77   	 27.22   	 798.57		 76.42   	 -30.52		
 15.56   	-177.92   	 30.42   	 869.78		 76.30   	 -20.35		
 15.56   	-176.09   	 33.90   	 890.13		 76.22   	 -66.12		
 15.26   	-176.09   	 37.46   	 864.70		 75.95   	 -86.47		
 15.56   	-172.73   	 40.92   	1637.84		 75.60   	 -86.47		
 22.28   	-154.11   	 47.47   	 793.49		 75.26   	 -66.12		
 28.38   	-142.82   	 50.64   	 732.45		 74.99   	 -91.56		
 34.48   	-132.45   	 53.57   	 625.63		 74.63   	-111.90		
 39.98   	-122.68   	 56.07   	 534.08		 74.18   	-101.73		
 45.17   	-112.30   	 58.21   	 473.04		 73.77   	 -66.12		
 50.66   	-101.01   	 60.10   	 406.92		 73.51   	 -76.30		
 56.46   	-88.20   	 61.73   	 345.88		 73.20   	-122.07		
 62.56   	-72.63   	 63.11   	 264.50		 72.72   	-132.25		
 70.50   	-52.49   	 64.17   	 193.29		 72.19   	 -76.30		
 80.87   	-27.47   	 64.94   	 137.33		 71.88   	 -35.61		
 93.38   	  0.92   	 65.49   	  96.64		 71.74   	 -66.12		
106.20   	 29.91   	 65.88   	  40.69		 71.47   	 -61.04		
118.10   	 57.37   	 66.04(S)	  -5.09		 71.23   	 -30.52		
128.78   	 84.23   	 66.02   	 -50.86		 71.11(D)	  15.26		
139.77   	114.14   	 65.82   	 -81.38		 71.17   	 106.82		
152.59   	149.23   	 65.49   	 -86.47		 71.60   	 254.32		
166.93   	189.21   	 65.15   	 -91.56		 72.61   	 467.95		
181.58   	231.63   	 64.78   	-111.90		 74.49   	 732.45		
195.01   	273.74   	 64.33   	-122.07		 77.42   	 961.34		
206.60   	314.33   	 63.85   	-132.25		 81.26   	1103.76		
216.06   	352.17   	 63.32   	-122.07		 85.68   	1149.54		
223.08   	386.05   	 62.83   	-111.90		 90.27   	1113.93		End----------
226.44   	414.43   	 62.38   	-106.82		 94.73   	1027.46		
226.44   	437.32   	 61.95   	-106.82		 98.84   	 915.56		
223.69   	454.71   	 61.53   	-101.73		102.50   	 783.31		
219.12   	468.44   	 61.12   	 -91.56		105.64   	 645.98		
213.01   	478.21   	 60.75   	 -71.21		108.22   	 518.82		
205.08   	480.65   	 60.47   	 -61.04		110.29   	 381.48		
193.79   	471.80   	 60.22   	 -61.04		111.82   	 264.50		
179.14   	448.00   	 59.98   	 -61.04		112.88   	 198.37		
161.13   	408.02   	 59.74   	 -61.04		113.67   	 198.37		
140.38   	353.39   	 59.49   	 -61.04		114.47   	 218.72		
118.10   	288.09   	 59.25   	 -55.95		115.34   	 244.15		
 95.21   	216.37   	 59.02   	 -45.78		116.32   	 274.67		
 73.55   	144.04   	 58.84   	 -45.78		117.42   	 315.36		
 53.71   	 74.77   	 58.66   	 -61.04		118.68   	 340.79		
 35.40   	 11.60   	 58.41   	 -71.21		120.04   	 325.53		
 18.92   	-43.33   	 58.13   	 -71.21		121.34   	 284.84		
  4.27   	-90.03   	 57.84   	 -71.21		122.48   	 244.15		
 -7.93   	-128.48   	 57.56   	 -71.21		123.46   	 228.89		
-18.62   	-159.91   	 57.27   	 -81.38		124.37   	 223.80		
-28.08   	-184.63   	 56.95   	-101.73		125.27   	 157.68		
-36.32   	-203.55   	 56.54   	-111.90		125.90   	  30.52		
-43.33   	-217.29   	 56.09   	-111.90		126.02   	 -96.64		
-47.61   	-225.52   	 55.65   	-116.99		125.64   	-142.42		
-48.83   	-229.19   	 55.18   	-122.07		125.07   	-122.07		
-48.22   	-229.49   	 54.69   	-147.51		124.58   	-122.07		
-47.00   	-228.58   	 54.10   	-157.68		124.09   	-208.54		
-47.30   	-227.66   	 53.47   	-152.59		123.25   	-279.75		
-49.13   	-226.75   	 52.86   	-152.59		122.14   	-274.67		
-51.57   	-225.52   	 52.25   	-172.94		121.04   	-223.80		
-54.02   	-223.69   	 51.56   	-198.37		120.14   	-188.20		
-55.24   	-221.56   	 50.76   	-223.80		119.39   	-233.98		
-55.24   	-219.12   	 49.87   	-289.93		118.45   	-289.93		
-55.24   	-217.29   	 48.71   	-350.97		117.29   	-239.06		
-56.46   	-216.98   	 47.30   	-396.74		116.34   	-162.77		
-57.68   	-216.98   	 45.72   	-462.87		115.69   	-147.51		
-57.98   	-217.29   	 43.87   	-544.25		115.10   	-172.94		
-55.24   	-216.06   	 41.69   	-600.20		114.40   	-208.54		
-49.13   	-212.71   	 39.29   	-1195.32		113.57   	-228.89		
-41.81   	-208.44   	 34.51   	-879.96		112.65   	-228.89		
-36.01   	-205.38   	 30.99   	1826.04		111.74   	-152.59		
-33.57   	-204.47   	 38.29   	 590.03		111.13   	-167.85		
-33.26   	-204.47   	 40.65   	-3229.90		110.46   	-371.31		
-32.96   	-203.86   	 27.73   	-2965.40		108.97   	-300.10		
-30.82   	-202.33   	 15.87   	-803.66		107.77   	 -71.21		
-25.94   	-199.89   	 12.66   	 -55.95		107.49   	-193.29		
-20.45   	-198.06   	 12.43   	-111.90		106.71   	-462.87		
-15.26   	-197.75   	 11.98   	-101.73		104.86   	-442.52		
-12.21   	-198.36   	 11.58   	 -91.56		103.09   	-305.19		
-10.68   	-199.58   	 11.21   	-554.42		101.87   	-330.62		
-10.38   	-200.50   	  8.99   	-1164.80		100.55   	-391.66		
-10.07   	-201.42   	  4.33   	-1159.71		 98.98   	-310.27		
 -8.85   	-201.72   	 -0.31   	-757.88		 97.74   	-188.20		
 -7.93   	-202.03   	 -3.34   	-300.10		 96.99   	-193.29		
 -8.54   	-202.94   	 -4.54   	 172.94		 96.22   	-325.53		
-11.60   	-205.08   	 -3.85   	 152.59		 94.91   	-356.05		
-16.48   	-207.82   	 -3.23   	-269.58		 93.49   	-147.51		
-20.14   	-209.96   	 -4.31   	-417.09		 92.90   	 -40.69		
