SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-258.48   	356.75   	  6.19   	  35.61		 47.67   	 -30.52		
-111.08   	792.24   	  6.33   	  30.52		 47.55   	 -30.52		
234.68   	718.08   	  6.45   	  35.61		 47.43   	 -25.43		
695.19   	277.10   	  6.59   	  35.61		 47.32   	 -20.35		
1084.59   	-476.07   	  6.73   	  35.61		 47.24   	 -30.52		
1218.57   	-1297.61   	  6.88   	  30.52		 47.12   	 -30.52		
1038.82   	-1877.75   	  7.00   	  30.52		 47.00   	 -35.61		
649.72   	-2032.17(R)	  7.12(E)	  25.43		 46.86   	 -35.61		
236.21   	-1788.94   	  7.22   	  20.35		 46.71   	 -35.61		
-69.27   	-1334.23   	  7.30   	  15.26		 46.57   	 -30.52		
-251.77   	-880.43   	  7.37   	  15.26		 46.45   	 -25.43		
-370.18   	-571.29   	  7.43   	  15.26		 46.35   	 -30.52		
-476.38   	-452.27   	  7.49   	  20.35		 46.23   	 -25.43		
-568.54   	-485.53   	  7.57   	  20.35		 46.12   	 -30.52		
-609.44   	-578.00   	  7.65   	  30.52		 46.00   	 -40.69		
-570.07   	-621.03   	  7.77   	  25.43		 45.84   	 -40.69		
-458.68   	-540.77   	  7.87   	  25.43		 45.68   	 -40.69		
-312.81   	-341.19   	  7.98   	  35.61		 45.51   	 -40.69		
-178.53   	-104.37   	  8.12   	  40.69		 45.35   	 -45.78		
-90.33   	 68.05   	  8.28   	  35.61		 45.17   	 -50.86		
-57.68   	129.39   	  8.42   	  40.69		 44.96   	 -50.86		
-63.48   	106.20   	  8.59   	  45.78		 44.76   	 -45.78		
-79.65   	 61.95   	  8.77   	  61.04		 44.58   	 -40.69		
-84.84   	 43.03   	  9.01   	  71.21		 44.41   	 -45.78		
-74.77   	 56.15   	  9.30   	  81.38		 44.23   	 -40.69		
-59.81   	 81.79   	  9.62   	 147.51		 44.07   	 -45.78		
-46.39   	103.45   	 10.21   	 188.20		 43.89   	 -45.78		
-45.17   	 98.88   	 10.97   	 213.63		 43.70   	 -40.69		
-42.42   	 94.30   	 11.82   	 218.72		 43.54   	 -50.86		
-37.84   	 94.91   	 12.70   	 233.98		 43.34   	 -55.95		
-32.65   	 99.79   	 13.63   	 254.32		 43.11   	 -55.95		
-27.77   	106.20   	 14.65   	 269.58		 42.89   	 -50.86		
-24.11   	111.69   	 15.73   	 259.41		 42.69   	 -50.86		
-20.45   	114.75   	 16.76   	 249.24		 42.48   	 -50.86		
-17.09   	116.58   	 17.76   	 244.15		 42.28   	 -50.86		
-12.51   	118.41   	 18.74   	 233.98		 42.08   	 -50.86		
 -7.02   	121.46   	 19.67   	 213.63		 41.87   	 -50.86		
 -0.61   	126.34   	 20.53   	 208.54		 41.67   	 -40.69		
  5.80   	132.14   	 21.36   	 188.20		 41.51   	 -40.69		
 12.21   	138.55   	 22.12   	 167.85		 41.34   	 -35.61		
 19.23   	144.35   	 22.79   	 152.59		 41.20   	 -35.61		
 26.86   	148.93   	 23.40   	 142.42		 41.06   	 -25.43		
 34.79   	152.28   	 23.97   	 122.07		 40.96   	 -15.26		
 42.42   	154.72   	 24.46   	 106.82		 40.90   	 -20.35		
 49.13   	156.86   	 24.88   	  96.64		 40.81   	 -15.26		
 55.54   	159.91   	 25.27   	  81.38		 40.75   	 -10.17		
 62.56   	164.79   	 25.60   	  76.30		 40.71(D)	  15.26		
 71.11   	169.68   	 25.90   	  66.12		 40.77   	  45.78		
 80.87   	173.34   	 26.16   	  66.12		 40.96   	  91.56		
 90.64   	174.56   	 26.43   	  50.86		 41.32   	 147.51		
 98.88   	174.26   	 26.63   	  61.04		 41.91   	 295.01		
112.30   	177.61   	 26.88   	  55.95		 43.09   	 335.71		
120.24   	182.50   	 27.10   	  50.86		 44.44   	 350.97		
129.70   	187.38   	 27.30   	  50.86		 45.84   	 361.14		
139.77   	189.51   	 27.51   	  55.95		 47.28   	 361.14		
148.93   	188.90   	 27.73   	  55.95		 48.73   	 350.97		
155.64   	187.38   	 27.96   	  55.95		 50.13   	 350.97		
160.22   	187.38   	 28.18   	  50.86		 51.54   	 345.88		
164.49   	189.51   	 28.38   	  55.95		 52.92   	 371.31		
169.68   	192.26   	 28.61   	  50.86		 54.40   	 396.74		
175.78   	193.79   	 28.81   	  55.95		 55.99   	 432.35		
181.58   	194.40   	 29.03   	  55.95		 57.72   	 447.61		
186.16   	195.92   	 29.26   	  55.95		 59.51   	 437.43		
188.60   	201.72   	 29.48   	  45.78		 61.26   	 422.18		
187.68   	211.49   	 29.66   	  50.86		 62.95   	 396.74		
182.50   	221.56   	 29.87   	  45.78		 64.54   	 366.22		
172.12   	226.44   	 30.05   	  45.78		 66.00   	 330.62		
155.03   	223.08   	 30.23   	  40.69		 67.32   	 300.10		
131.84   	211.79   	 30.40   	  35.61		 68.52   	 274.67		
104.37   	196.23   	 30.54   	  35.61		 69.62   	 244.15		
 75.99   	179.44   	 30.68   	  20.35		 70.60   	 218.72		
 49.44   	163.57   	 30.76   	  20.35		 71.47   	 203.46		
 25.94   	147.09   	 30.84   	  10.17		 72.29   	 183.11		
  5.80   	128.78   	 30.88   	   5.09		 73.02   	 157.68		
-12.21   	108.95   	 30.91(S)	  -5.09		 73.65   	 127.16		
-28.38   	 90.33   	 30.88   	  -5.09		 74.16   	  86.47		
-41.81   	 75.68   	 30.86   	 -15.26		 74.51   	  45.78		
-51.88   	 65.31   	 30.80   	 -25.43		 74.69   	  25.43		
-58.29   	 56.46   	 30.70   	 -30.52		 74.79(S)	   0.00		
-61.65   	 47.61   	 30.58   	 -30.52		 74.79   	 -20.35		
-64.39   	 37.84   	 30.46   	 -45.78		 74.71   	 -40.69		
-66.83   	 29.30   	 30.27   	 -55.95		 74.55   	 -55.95		
-68.97   	 23.80   	 30.05   	 -66.12		 74.32   	 -66.12		
-70.50   	 22.28   	 29.79   	 -81.38		 74.06   	 -76.30		
-70.80   	 22.28   	 29.46   	 -91.56		 73.75   	 -91.56		
-70.19   	 21.97   	 29.09   	-116.99		 73.39   	-101.73		
-69.58   	 20.45   	 28.63   	-137.33		 72.98   	-106.82		
-69.27   	 18.31   	 28.08   	-152.59		 72.55   	-111.90		
-69.89   	 17.09   	 27.47   	-172.94		 72.11   	-122.07		
-71.11   	 18.01   	 26.78   	-198.37		 71.62   	-127.16		
-72.33   	 20.14   	 25.98   	-218.72		 71.11   	-127.16		
-73.55   	 22.28   	 25.11   	-233.98		 70.60   	-137.33		
-74.16   	 23.50   	 24.17   	-249.24		 70.05   	-142.42		
-74.77   	 23.50   	 23.17   	-269.58		 69.48   	-147.51		
-75.07   	 22.89   	 22.10   	-279.75		 68.89   	-152.59		
-75.68   	 22.89   	 20.98   	-289.93		 68.28   	-172.94		
-75.99   	 25.02   	 19.82   	-289.93		 67.59   	-183.11		
-74.77   	 29.60   	 18.66   	-295.01		 66.86   	-198.37		
-71.41   	 37.23   	 17.48   	-289.93		 66.06   	-203.46		
-65.31   	 47.30   	 16.32   	-274.67		 65.25   	-213.63		
-57.37   	 59.20   	 15.22   	-264.50		 64.39   	-218.72		
-48.83   	 71.72   	 14.16   	-249.24		 63.52   	-228.89		
-42.11   	 83.31   	 13.16   	-239.06		 62.60   	-233.98		
-38.45   	 90.94   	 12.21   	-218.72		 61.67   	-223.80		
-38.45   	 93.08   	 11.33   	-208.54		 60.77   	-213.63		
-40.28   	 90.94   	 10.50   	-188.20		 59.92   	-193.29		
-40.89   	 90.33   	  9.75   	-162.77		 59.15   	-172.94		
-36.32   	 97.66   	  9.09   	-147.51		 58.45   	-157.68		
-24.11   	119.32   	  8.50   	-127.16		 57.82   	-142.42		
 -5.19   	153.50   	  8.00   	-111.90		 57.25   	-142.42		
 16.17   	192.87   	  7.55   	-106.82		 56.68   	-142.42		
 33.26   	226.75   	  7.12   	 -96.64		 56.11   	-142.42		
 39.67   	243.23   	  6.73   	 -86.47		 55.54   	-142.42		
 32.65   	234.68   	  6.39   	 -71.21		 54.97   	-137.33		
 13.12   	201.11   	  6.10   	 -61.04		 54.43   	-132.25		
-13.73   	150.15   	  5.86   	 -50.86		 53.90   	-116.99		
-40.59   	 95.21   	  5.66   	 -35.61		 53.43   	-106.82		
-61.95   	 48.52   	  5.51   	 -20.35		 53.00   	 -86.47		
-75.68   	 16.78   	  5.43   	  -5.09		 52.65   	 -76.30		
-82.70   	 -1.53   	  5.41(D)	  10.17		 52.35   	 -71.21		
-86.06   	-11.90   	  5.45   	  15.26		 52.06   	 -71.21		
-86.98   	-17.40   	  5.51   	  25.43		 51.78   	 -71.21		
-86.67   	-18.92   	  5.62   	  25.43		 51.50   	 -71.21		
-85.75   	-17.70   	  5.72   	  35.61		 51.21   	 -61.04		
-85.14   	-16.48   	  5.86   	  35.61		 50.97   	 -50.86		
-85.75   	-17.40   	  6.00   	  40.69		 50.76   	 -50.86		
-87.59   	-20.75   	  6.16   	  35.61		 50.56   	 -35.61		
-89.42   	-24.11   	  6.31   	  35.61		 50.42   	 -35.61		
-90.64   	-25.33   	  6.45   	  40.69		 50.27   	 -30.52		
-90.94   	-24.41   	  6.61   	  35.61		 50.15   	 -25.43		
-90.33   	-23.50   	  6.75   	  30.52		 50.05   	 -25.43		
-89.42   	-24.41   	  6.88   	  35.61		 49.95   	 -30.52		
-88.50   	-26.55   	  7.02   	  30.52		 49.83   	 -30.52		
-88.50   	-28.38   	  7.14   	  30.52		 49.70   	 -25.43		
-90.03   	-25.94   	  7.26   	  35.61		 49.60   	 -25.43		
-100.40   	 -8.24   	  7.41   	  35.61		 49.50   	 -35.61		
-131.23   	 47.91   	  7.55   	  35.61		 49.36   	 -40.69		
-185.24   	173.34   	  7.69   	  30.52		 49.20   	 -35.61		
-236.21   	386.35   	  7.81   	  25.43		 49.05   	 -30.52		
-214.84   	639.95   	  7.91   	  35.61		 48.93   	 -20.35		
289.00   	630.19   	  8.06   	  25.43		 48.85   	 -25.43		
689.39   	 95.21   	  8.16   	  20.35		 48.75   	 -30.52		
981.75   	-722.96   	  8.24   	  20.35		 48.63   	 -35.61		
1023.25   	-1537.48   	  8.32   	  20.35		 48.48   	 -35.61		
801.39   	-2036.13   	  8.40   	  15.26		 48.34   	 -35.61		
440.06   	-2075.20(R)	  8.46(E)	  15.26		 48.20   	 -35.61		
101.93   	-1740.42   	  8.52   	  20.35		 48.06   	 -30.52		
-127.26   	-1257.32   	  8.61   	  15.26		 47.93   	 -35.61		
-265.20   	-841.67   	  8.67   	  15.26		 47.79   	 -45.78		
-372.01   	-606.69   	  8.73   	  15.26		 47.61   	 -45.78		
-475.77   	-554.81   	  8.79   	  15.26		 47.43   	 -45.78		
-549.93   	-608.22   	  8.85   	  15.26		 47.24   	 -40.69		
-551.15   	-658.26   	  8.91   	  20.35		 47.08   	 -30.52		
-467.83   	-614.62   	  8.99   	  30.52		 46.96   	 -35.61		
-331.73   	-446.17   	  9.11   	  30.52		 46.82   	 -35.61		
-195.62   	-204.16   	  9.24   	  35.61		 46.67   	 -45.78		
-101.32   	  7.32   	  9.38   	  30.52		 46.49   	 -45.78		
-61.95   	108.34   	  9.50   	  40.69		 46.31   	 -40.69		
-64.09   	100.40   	  9.66   	  45.78		 46.14   	 -45.78		
-80.57   	 47.00   	  9.85   	  55.95		 45.96   	 -45.78		
-88.81   	 14.65   	 10.07   	  61.04		 45.78   	 -45.78		
-81.79   	 24.41   	 10.32   	  66.12		 45.59   	 -45.78		
-66.53   	 55.85   	 10.58   	  86.47		 45.41   	 -40.69		
-54.02   	 79.65   	 10.93   	 106.82		 45.25   	 -40.69		
-49.44   	 83.62   	 11.35   	 188.20		 45.09   	 -50.86		
-49.44   	 70.50   	 12.11   	 208.54		 44.88   	 -45.78		
-46.39   	 72.63   	 12.94   	 233.98		 44.70   	 -50.86		
-40.89   	 80.57   	 13.88   	 254.32		 44.50   	 -50.86		
-34.79   	 88.20   	 14.89   	 274.67		 44.29   	 -50.86		
-30.21   	 92.16   	 15.99   	 289.93		 44.09   	 -61.04		
-27.16   	 92.77   	 17.15   	 295.01		 43.85   	 -55.95		
-25.02   	 93.69   	 18.33   	 295.01		 43.62   	 -55.95		
-21.97   	 97.35   	 19.51   	 279.75		 43.40   	 -61.04		
-17.40   	103.15   	 20.63   	 269.58		 43.15   	 -50.86		
-11.60   	108.34   	 21.71   	 249.24		 42.95   	 -40.69		
 -5.80   	110.78   	 22.71   	 233.98		 42.79   	 -30.52		
 -1.53   	110.78   	 23.64   	 218.72		 42.67   	 -25.43		
  1.83   	111.69   	 24.52   	 198.37		 42.56   	 -25.43		
  5.49   	115.05   	 25.31   	 178.03		 42.46   	 -35.61		
 10.68   	121.77   	 26.02   	 157.68		 42.32   	 -35.61		
 17.09   	130.00   	 26.65   	 142.42		 42.18   	 -35.61		
 24.41   	137.33   	 27.22   	 122.07		 42.03   	 -25.43		
 31.43   	142.52   	 27.71   	 101.73		 41.93   	  -5.09		
 38.15   	146.48   	 28.12   	  91.56		 41.91(D)	  30.52		
 44.56   	149.54   	 28.48   	  76.30		 42.03   	  66.12		
 50.66   	153.50   	 28.79   	  66.12		 42.30   	 116.99		
 57.37   	157.47   	 29.05   	  55.95		 42.77   	 162.77		
 65.00   	161.13   	 29.28   	  50.86		 43.42   	 223.80		
 72.94   	163.27   	 29.48   	  40.69		 44.31   	 269.58		
 80.87   	164.49   	 29.64   	  30.52		 45.39   	 371.31		
 94.91   	167.54   	 29.77   	  35.61		 46.88   	 376.40		
101.32   	170.59   	 29.91   	  35.61		 48.38   	 376.40		
107.42   	173.34   	 30.05   	  35.61		 49.89   	 381.48		
113.22   	174.56   	 30.19   	  40.69		 51.41   	 381.48		
118.10   	173.34   	 30.36   	  35.61		 52.94   	 386.57		
122.07   	170.90   	 30.50   	  35.61		 54.49   	 406.92		
125.73   	168.76   	 30.64   	  40.69		 56.11   	 427.26		
129.70   	167.54   	 30.80   	  40.69		 57.82   	 452.69		
134.28   	168.15   	 30.97   	  45.78		 59.63   	 452.69		
139.16   	170.29   	 31.15   	  40.69		 61.44   	 452.69		
143.13   	173.03   	 31.31   	  40.69		 63.26   	 437.43		
144.96   	177.31   	 31.47   	  45.78		 65.00   	 412.00		
143.74   	183.11   	 31.66   	  45.78		 66.65   	 371.31		
138.55   	189.21   	 31.84   	  40.69		 68.14   	 335.71		
128.78   	193.18   	 32.00   	  40.69		 69.48   	 305.19		
114.14   	191.65   	 32.17   	  35.61		 70.70   	 284.84		
 95.52   	183.11   	 32.31   	  40.69		 71.84   	 249.24		
 72.94   	167.85   	 32.47   	  25.43		 72.84   	 223.80		
 47.91   	149.54   	 32.57   	  25.43		 73.73   	 203.46		
 23.50   	131.84   	 32.68   	  20.35		 74.55   	 167.85		
  2.14   	116.27   	 32.76   	  15.26		 75.22   	 142.42		
-14.65   	101.62   	 32.82(S)	   0.00		 75.79   	 111.90		
-27.47   	 86.36   	 32.82   	  -5.09		 76.24   	  81.38		
-38.15   	 70.50   	 32.80   	 -15.26		 76.56   	  40.69		
-48.52   	 55.24   	 32.74   	 -25.43		 76.72   	  10.17		
-58.29   	 42.72   	 32.63   	 -35.61		 76.76(S)	 -15.26		
-66.22   	 34.18   	 32.49   	 -45.78		 76.70   	 -40.69		
-71.72   	 27.77   	 32.31   	 -55.95		 76.54   	 -50.86		
-74.46   	 21.67   	 32.09   	 -71.21		 76.34   	 -66.12		
-75.07   	 15.26   	 31.80   	 -91.56		 76.07   	 -81.38		
-75.07   	  8.85   	 31.43   	-106.82		 75.75   	 -91.56		
-75.38   	  5.19   	 31.01   	-127.16		 75.38   	 -86.47		
-76.90   	  4.58   	 30.50   	-142.42		 75.04   	 -91.56		
-78.13   	  6.41   	 29.93   	-172.94		 74.67   	 -91.56		
-78.74   	  7.63   	 29.24   	-188.20		 74.30   	 -96.64		
-78.43   	  6.41   	 28.48   	-213.63		 73.92   	-116.99		
-77.51   	  2.75   	 27.63   	-239.06		 73.45   	-122.07		
-76.29   	 -0.61   	 26.67   	-249.24		 72.96   	-142.42		
-75.68   	 -1.22   	 25.68   	-269.58		 72.39   	-152.59		
-75.68   	  1.22   	 24.60   	-300.10		 71.78   	-157.68		
-75.99   	  4.58   	 23.40   	-315.36		 71.15   	-157.68		
-76.60   	  7.02   	 22.14   	-320.45		 70.52   	-147.51		
-77.21   	  7.02   	 20.85   	-320.45		 69.93   	-152.59		
-77.21   	  6.10   	 19.57   	-325.53		 69.32   	-162.77		
-76.29   	  6.41   	 18.27   	-310.27		 68.67   	-183.11		
-73.85   	 10.68   	 17.03   	-300.10		 67.93   	-198.37		
-69.27   	 19.84   	 15.83   	-279.75		 67.14   	-218.72		
-62.87   	 32.96   	 14.71   	-254.32		 66.27   	-239.06		
-55.24   	 48.22   	 13.69   	-239.06		 65.31   	-244.15		
-47.30   	 62.87   	 12.74   	-208.54		 64.33   	-239.06		
-41.50   	 72.94   	 11.90   	-188.20		 63.38   	-223.80		
-39.67   	 77.21   	 11.15   	-162.77		 62.48   	-213.63		
-41.20   	 76.60   	 10.50   	-147.51		 61.63   	-198.37		
-43.03   	 75.99   	  9.91   	-127.16		 60.83   	-178.03		
-40.59   	 82.09   	  9.40   	-111.90		 60.12   	-162.77		
-30.21   	101.01   	  8.95   	-101.73		 59.47   	-147.51		
-11.90   	132.45   	  8.55   	 -86.47		 58.88   	-137.33		
  9.77   	170.90   	  8.20   	 -81.38		 58.33   	-132.25		
 27.47   	207.21   	  7.87   	 -76.30		 57.80   	-147.51		
 35.40   	229.80   	  7.57   	 -76.30		 57.21   	-152.59		
 30.82   	229.49   	  7.26   	 -66.12		 56.60   	-147.51		
 14.65   	202.64   	  7.00   	 -61.04		 56.01   	-132.25		
 -8.54   	153.50   	  6.75   	 -50.86		 55.48   	-116.99		
-33.26   	 94.91   	  6.55   	 -40.69		 55.02   	-101.73		
-54.32   	 42.11   	  6.39   	 -25.43		 54.61   	 -86.47		
-68.97   	  6.10   	  6.29   	 -15.26		 54.26   	 -81.38		
-76.90   	-12.82   	  6.23   	  -5.09		 53.94   	 -76.30		
-80.26   	-21.36   	  6.21(D)	   0.00		 53.63   	 -71.21		
-80.87   	-26.86   	  6.21   	  10.17		 53.35   	 -61.04		
-80.57   	-31.13   	  6.25   	  15.26		 53.10   	 -61.04		
-80.57   	-33.87   	  6.31   	  20.35		 52.86   	 -61.04		
-81.18   	-34.18   	  6.39   	  25.43		 52.61   	 -55.95		
-81.48   	-33.57   	  6.49   	  25.43		 52.39   	 -45.78		
-82.09   	-33.87   	  6.59   	  30.52		 52.21   	 -50.86		
-82.70   	-35.71   	  6.71   	  25.43		 52.00   	 -50.86		
-83.31   	-38.76   	  6.82   	  25.43		 51.80   	 -40.69		
-83.62   	-40.89   	  6.92   	  30.52		 51.64   	 -40.69		
-83.62   	-42.72   	  7.04   	  30.52		 51.47   	 -30.52		
-83.62   	-43.95   	  7.16   	  30.52		 51.35   	 -25.43		
-83.62   	-44.56   	  7.28   	  30.52		 51.25   	 -30.52		
-84.53   	-44.25   	  7.41   	  25.43		 51.13   	 -30.52		
-87.59   	-40.28   	  7.51   	  30.52		 51.01   	 -40.69		
-98.57   	-22.89   	  7.63   	  30.52		 50.84   	 -35.61		
-127.87   	 32.96   	  7.75   	  35.61		 50.70   	 -40.69		
-177.61   	158.39   	  7.89   	  30.52		 50.54   	 -40.69		
-220.64   	370.18   	  8.02   	  35.61		 50.38   	 -35.61		
-191.65   	616.15   	  8.16   	  40.69		 50.23   	 -40.69		
292.36   	558.47   	  8.32   	  35.61		 50.07   	 -40.69		
653.99   	 -1.22   	  8.46   	  30.52		 49.91   	 -40.69		
902.40   	-824.59   	  8.59   	  30.52		 49.75   	 -35.61		
916.75   	-1616.21   	  8.71   	  25.43		 49.60   	 -25.43		
699.77   	-2071.53(R)	  8.81(E)	  25.43		 49.50   	 -30.52		
370.18   	-2065.73   	  8.91   	  20.35		 49.38   	 -35.61		
 69.89   	-1702.58   	  8.99   	  15.26		 49.24   	 -45.78		
-135.80   	-1215.82   	  9.05   	  15.26		 49.05   	 -50.86		
-268.25   	-817.26   	  9.11   	  15.26		 48.85   	 -55.95		
-376.28   	-609.13   	  9.18   	  15.26		 48.63   	 -40.69		
-474.24   	-580.14   	  9.24   	  20.35		 48.46   	 -45.78		
-531.92   	-640.26   	  9.32   	  15.26		 48.28   	 -45.78		
-513.61   	-677.49   	  9.38   	  15.26		 48.10   	 -45.78		
-419.01   	-608.52   	  9.44   	  15.26		 47.91   	 -35.61		
-285.64   	-417.18   	  9.50   	  25.43		 47.77   	 -35.61		
-162.96   	-169.98   	  9.60   	  25.43		 47.63   	 -30.52		
-85.14   	 26.55   	  9.70   	  30.52		 47.51   	 -45.78		
-57.68   	104.98   	  9.83   	  30.52		 47.32   	 -45.78		
-63.17   	 80.57   	  9.95   	  40.69		 47.14   	 -50.86		
-77.21   	 24.41   	 10.11   	  50.86		 46.94   	 -55.95		
-81.79   	 -2.75   	 10.32   	  55.95		 46.71   	 -61.04		
-73.55   	 11.90   	 10.54   	  55.95		 46.47   	 -61.04		
-60.12   	 43.03   	 10.76   	  76.30		 46.23   	 -50.86		
-50.96   	 61.65   	 11.07   	  96.64		 46.02   	 -40.69		
-48.83   	 61.04   	 11.45   	 172.94		 45.86   	 -40.69		
-48.52   	 48.52   	 12.15   	 203.46		 45.70   	 -40.69		
-44.25   	 53.10   	 12.96   	 228.89		 45.53   	 -50.86		
-38.45   	 62.56   	 13.88   	 254.32		 45.33   	 -50.86		
-32.96   	 70.50   	 14.89   	 269.58		 45.13   	 -55.95		
-29.30   	 74.77   	 15.97   	 289.93		 44.90   	 -61.04		
-26.86   	 76.60   	 17.13   	 289.93		 44.66   	 -66.12		
-24.11   	 79.04   	 18.29   	 284.84		 44.39   	 -61.04		
-20.14   	 83.92   	 19.43   	 279.75		 44.15   	 -50.86		
-14.95   	 90.64   	 20.55   	 269.58		 43.95   	 -50.86		
 -9.77   	 95.83   	 21.63   	 249.24		 43.74   	 -40.69		
 -4.88   	 98.88   	 22.62   	 233.98		 43.58   	 -35.61		
  0.31   	101.32   	 23.56   	 218.72		 43.44   	 -25.43		
  5.80   	105.59   	 24.44   	 198.37		 43.34   	 -30.52		
 12.21   	112.30   	 25.23   	 178.03		 43.21   	 -30.52		
 18.92   	120.54   	 25.94   	 162.77		 43.09   	 -30.52		
 26.25   	128.78   	 26.59   	 142.42		 42.97   	 -30.52		
 33.26   	135.19   	 27.16   	 132.25		 42.85   	 -30.52		
 39.98   	140.08   	 27.69   	 106.82		 42.73   	 -20.35		
 46.08   	144.04   	 28.12   	  96.64		 42.64(D)	   5.09		
 51.27   	147.71   	 28.50   	  81.38		 42.67   	  45.78		
 55.85   	151.67   	 28.83   	  71.21		 42.85   	  91.56		
 60.73   	155.94   	 29.11   	  61.04		 43.21   	 157.68		
 67.14   	159.61   	 29.36   	  50.86		 43.85   	 213.63		
 75.07   	162.35   	 29.56   	  40.69		 44.70   	 259.41		
 83.01   	164.18   	 29.73   	  40.69		 45.74   	 361.14		
 96.74   	168.46   	 29.89   	  35.61		 47.18   	 356.05		
102.84   	171.20   	 30.03   	  25.43		 48.61   	 356.05		
108.95   	172.73   	 30.13   	  30.52		 50.03   	 356.05		
114.44   	173.03   	 30.25   	  30.52		 51.45   	 361.14		
119.32   	171.81   	 30.38   	  30.52		 52.90   	 371.31		
123.29   	170.59   	 30.50   	  25.43		 54.38   	 391.66		
126.65   	169.98   	 30.60   	  35.61		 55.95   	 412.00		
130.31   	170.29   	 30.74   	  30.52		 57.60   	 432.35		
134.58   	171.51   	 30.86   	  40.69		 59.33   	 447.61		
139.47   	173.34   	 31.03   	  40.69		 61.12   	 437.43		
143.74   	176.39   	 31.19   	  35.61		 62.87   	 417.09		
146.18   	181.58   	 31.33   	  35.61		 64.54   	 401.83		
144.96   	187.99   	 31.47   	  35.61		 66.14   	 376.40		
139.16   	194.40   	 31.62   	  40.69		 67.65   	 340.79		
128.48   	198.06   	 31.78   	  30.52		 69.01   	 310.27		
112.30   	196.23   	 31.90   	  35.61		 70.25   	 279.75		
 92.16   	188.60   	 32.04   	  30.52		 71.37   	 249.24		
 69.27   	176.39   	 32.17   	  25.43		 72.37   	 218.72		
 46.08   	161.44   	 32.27   	  15.26		 73.24   	 198.37		
 25.02   	144.96   	 32.33   	  15.26		 74.04   	 172.94		
  6.41   	126.95   	 32.39   	   5.09		 74.73   	 147.51		
 -9.46   	108.64   	 32.41(S)	  -5.09		 75.32   	 116.99		
-23.50   	 91.25   	 32.39   	 -10.17		 75.79   	  71.21		
-35.71   	 76.90   	 32.35   	 -20.35		 76.07   	  35.61		
-45.47   	 65.92   	 32.27   	 -35.61		 76.22   	   5.09		
-52.19   	 57.07   	 32.13   	 -40.69		 76.24(S)	 -15.26		
-56.46   	 48.83   	 31.96   	 -61.04		 76.17   	 -30.52		
-59.51   	 40.28   	 31.72   	 -71.21		 76.05   	 -40.69		
-62.26   	 32.35   	 31.43   	 -91.56		 75.89   	 -61.04		
-64.70   	 26.86   	 31.07   	-111.90		 75.65   	 -66.12		
-66.83   	 24.11   	 30.62   	-127.16		 75.38   	 -81.38		
-67.75   	 22.28   	 30.11   	-152.59		 75.06   	 -81.38		
-68.66   	 20.45   	 29.50   	-172.94		 74.73   	 -96.64		
-68.97   	 18.31   	 28.81   	-203.46		 74.34   	-101.73		
-68.97   	 16.78   	 28.00   	-223.80		 73.94   	-116.99		
-68.36   	 17.40   	 27.10   	-244.15		 73.47   	-127.16		
-67.75   	 19.53   	 26.12   	-259.41		 72.96   	-142.42		
-67.44   	 21.06   	 25.09   	-289.93		 72.39   	-142.42		
-68.05   	 20.45   	 23.93   	-315.36		 71.82   	-147.51		
-69.58   	 17.40   	 22.67   	-330.62		 71.23   	-152.59		
-70.19   	 14.04   	 21.34   	-325.53		 70.62   	-152.59		
-69.27   	 11.90   	 20.04   	-325.53		 70.01   	-152.59		
-67.14   	 13.12   	 18.74   	-325.53		 69.40   	-167.85		
-64.39   	 16.78   	 17.44   	-315.36		 68.73   	-178.03		
-61.65   	 21.97   	 16.17   	-295.01		 68.02   	-198.37		
-58.29   	 27.47   	 14.99   	-269.58		 67.22   	-218.72		
-53.71   	 34.48   	 13.92   	-254.32		 66.35   	-228.89		
-47.30   	 43.95   	 12.90   	-228.89		 65.43   	-239.06		
-39.98   	 55.85   	 11.98   	-198.37		 64.48   	-244.15		
-33.57   	 67.75   	 11.19   	-183.11		 63.50   	-239.06		
-30.52   	 75.99   	 10.46   	-157.68		 62.54   	-233.98		
-30.52   	 78.13   	  9.83   	-142.42		 61.61   	-213.63		
-31.74   	 75.99   	  9.26   	-127.16		 60.75   	-193.29		
-30.52   	 75.07   	  8.75   	-106.82		 59.98   	-167.85		
-23.50   	 83.92   	  8.32   	 -91.56		 59.31   	-157.68		
 -9.16   	108.03   	  7.96   	 -86.47		 58.68   	-147.51		
 10.99   	145.26   	  7.61   	 -81.38		 58.09   	-142.42		
 31.43   	187.07   	  7.28   	 -86.47		 57.52   	-147.51		
 45.47   	220.95   	  6.94   	 -76.30		 56.93   	-142.42		
 48.22   	235.29   	  6.63   	 -66.12		 56.36   	-137.33		
 37.54   	222.47   	  6.37   	 -61.04		 55.81   	-137.33		
 16.17   	183.72   	  6.12   	 -55.95		 55.26   	-132.25		
 -9.77   	129.09   	  5.90   	 -35.61		 54.73   	-122.07		
-33.87   	 72.94   	  5.76   	 -30.52		 54.24   	-111.90		
-52.19   	 28.38   	  5.64   	 -25.43		 53.79   	 -96.64		
