SAMPLE NUMBER:   15
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-286.56   	-475.77   	  2.64   	 172.94		 60.71   	 -35.61		
-293.58   	-496.52   	  3.34   	 178.03		 60.57   	 -35.61		
-300.60   	-509.95   	  4.05   	 147.51		 60.43   	 -35.61		
-304.57   	-514.22   	  4.64   	 132.25		 60.28   	 -30.52		
-305.18   	-512.08   	  5.17   	 127.16		 60.16   	 -25.43		
-304.26   	-507.51   	  5.68   	 122.07		 60.06   	 -30.52		
-304.26   	-503.23   	  6.16   	  96.64		 59.94   	 -25.43		
-305.18   	-501.40   	  6.55   	  66.12		 59.84   	 -20.35		
-307.31   	-500.79   	  6.82   	  30.52		 59.76   	 -20.35		
-308.84   	-500.79   	  6.94   	 -15.26		 59.67   	 -20.35		
-309.14   	-500.79   	  6.88   	 -66.12		 59.59   	 -20.35		
-308.23   	-502.01   	  6.61   	-122.07		 59.51   	 -20.35		
-305.18   	-509.03   	  6.12   	-167.85		 59.43   	 -15.26		
-298.77   	-524.90   	  5.45   	-218.72		 59.37   	 -15.26		
-286.87   	-546.88   	  4.58   	-259.41		 59.31   	 -15.26		
-270.39   	-564.27   	  3.54   	-320.45		 59.25   	 -15.26		
-251.46   	-560.00   	  2.26   	-391.66		 59.19   	 -10.17		
-232.54   	-518.19   	  0.69   	-356.05		 59.15   	 -15.26		
-211.49   	-429.69   	 -0.73   	-239.06		 59.08   	 -15.26		
-181.88   	-292.05   	 -1.69   	-132.25		 59.02   	 -10.17		
-140.99   	-106.81   	 -2.22   	 -25.43		 58.98   	 -15.26		
-96.74   	119.32   	 -2.32(D)	  91.56		 58.92   	 -10.17		
-72.94   	361.33   	 -1.95   	 188.20		 58.88   	 -15.26		
-102.54   	573.73   	 -1.20   	 289.93		 58.82   	 -15.26		
-402.83   	775.45   	 -0.04   	 274.67		 58.76   	 -15.26		
-633.85   	790.71   	  1.06   	 228.89		 58.70   	 -15.26		
-848.08   	830.99   	  1.97   	 157.68		 58.64   	 -15.26		
-993.96   	933.23   	  2.60   	  96.64		 58.58   	 -10.17		
-1049.50   	1061.40   	  2.99   	  40.69		 58.53   	 -15.26		
-1027.83   	1118.16(R)	  3.15   	 -15.26		 58.47   	 -15.26		
-957.64   	999.45   	  3.09   	 -40.69		 58.41   	 -20.35		
-859.68   	672.61   	  2.93   	 -55.95		 58.33   	 -25.43		
-741.58   	217.59   	  2.71   	 -45.78		 58.23   	 -20.35		
-606.99   	-221.86   	  2.52   	 -20.35		 58.15   	 -15.26		
-469.36   	-519.41   	  2.44(E)	  10.17		 58.09   	 -15.26		
-351.56   	-631.41   	  2.48   	  50.86		 58.03   	 -20.35		
-271.61   	-611.57   	  2.69   	  81.38		 57.94   	 -20.35		
-233.46   	-559.08   	  3.01   	 122.07		 57.86   	 -20.35		
-224.61   	-543.82   	  3.50   	 142.42		 57.78   	 -20.35		
-226.75   	-573.12   	  4.07   	 157.68		 57.70   	 -30.52		
-227.05   	-613.10   	  4.70   	 147.51		 57.58   	 -25.43		
-222.78   	-632.02   	  5.29   	 122.07		 57.48   	 -25.43		
-216.98   	-624.08   	  5.78   	  86.47		 57.38   	 -20.35		
-212.71   	-605.77   	  6.12   	  71.21		 57.29   	 -20.35		
-211.49   	-594.79   	  6.41   	 127.16		 57.21   	 -25.43		
-211.18   	-594.79   	  6.92   	 249.24		 57.11   	 -25.43		
-209.66   	-599.67   	  7.91   	 345.88		 57.01   	 -20.35		
-205.99   	-602.11   	  9.30   	 401.83		 56.93   	 -25.43		
-201.72   	-599.98   	 10.91   	 467.95		 56.83   	 -25.43		
-198.97   	-594.48   	 12.78   	 503.56		 56.72   	 -20.35		
-198.06   	-587.16   	 14.79   	 498.47		 56.64   	 -30.52		
-198.06   	-580.75   	 16.79   	 478.13		 56.52   	 -30.52		
-197.14   	-576.78   	 18.70   	 467.95		 56.40   	 -30.52		
-194.70   	-575.26   	 20.57   	 473.04		 56.28   	 -30.52		
-190.73   	-574.34   	 22.46   	 488.30		 56.15   	 -30.52		
-186.46   	-572.20   	 24.41   	 534.08		 56.03   	 -30.52		
-182.80   	-567.93   	 26.55   	 574.77		 55.91   	 -25.43		
-180.05   	-562.13   	 28.85   	 630.72		 55.81   	 -30.52		
-176.70   	-555.11   	 31.37   	 686.67		 55.69   	 -35.61		
-172.73   	-548.71   	 34.12   	 707.02		 55.54   	 -35.61		
-169.07   	-544.13   	 36.95   	 701.93		 55.40   	 -35.61		
-166.02   	-542.60   	 39.76   	 661.24		 55.26   	 -40.69		
-164.49   	-543.52   	 42.40   	 600.20		 55.10   	 -35.61		
-163.57   	-545.35   	 44.80   	 534.08		 54.95   	 -35.61		
-161.13   	-546.26   	 46.94   	 457.78		 54.81   	 -35.61		
-156.56   	-545.35   	 48.77   	 345.88		 54.67   	 -35.61		
-150.76   	-542.91   	 50.15   	 274.67		 54.53   	 -35.61		
-144.65   	-541.08   	 51.25   	 289.93		 54.38   	 -30.52		
-139.47   	-541.38   	 52.41   	 305.19		 54.26   	 -30.52		
-135.50   	-543.21   	 53.63   	 284.84		 54.14   	 -30.52		
-132.14   	-545.96   	 54.77   	 244.15		 54.02   	 -30.52		
-129.39   	-547.79   	 55.75   	 239.06		 53.90   	 -35.61		
-126.34   	-548.40   	 56.70   	 249.24		 53.75   	 -30.52		
-122.68   	-547.79   	 57.70   	 274.67		 53.63   	 -30.52		
-117.49   	-547.18   	 58.80   	 274.67		 53.51   	 -25.43		
-111.39   	-546.26   	 59.90   	 289.93		 53.41   	 -25.43		
-105.29   	-545.35   	 61.06   	 295.01		 53.31   	 -20.35		
-99.18   	-544.13   	 62.24   	 269.58		 53.22   	 -20.35		
-93.69   	-541.99   	 63.32   	 223.80		 53.14   	 -25.43		
-88.81   	-537.72   	 64.21   	 183.11		 53.04   	 -25.43		
-84.23   	-531.62   	 64.94   	 172.94		 52.94   	 -25.43		
-80.26   	-523.99   	 65.64   	 162.77		 52.84   	 -25.43		
-75.99   	-514.83   	 66.29   	 172.94		 52.74   	 -20.35		
-70.80   	-503.85   	 66.98   	 213.63		 52.65   	 -15.26		
-65.31   	-490.42   	 67.83   	 279.75		 52.59   	  -5.09		
-60.73   	-473.63   	 68.95   	 356.05		 52.57(D)	   0.00		
-58.90   	-453.80   	 70.38   	 417.09		 52.57   	  25.43		
-59.51   	-432.13   	 72.04   	 437.43		 52.68   	  45.78		
-61.34   	-409.55   	 73.79   	 427.26		 52.86   	  81.38		
-62.87   	-387.27   	 75.50   	 412.00		 53.18   	 122.07		
-63.48   	-363.77   	 77.15   	 381.48		 53.67   	 167.85		
-63.78   	-338.44   	 78.68   	 330.62		 54.34   	 213.63		
-64.39   	-310.36   	 80.00   	 279.75		 55.20   	 239.06		
-66.22   	-280.46   	 81.12   	 244.15		 56.15   	 259.41		
-69.89   	-249.94   	 82.10   	 218.72		 57.19   	 264.50		
-75.99   	-220.34   	 82.97   	 188.20		 58.25   	 274.67		
-84.23   	-191.65   	 83.72   	 172.94		 59.35   	 279.75		
-93.08   	-164.49   	 84.41   	 157.68		 60.47   	 289.93		
-101.93   	-140.69   	 85.05   	 152.59		 61.63   	 295.01		
-108.95   	-122.68   	 85.66   	 147.51		 62.81   	 310.27		
-114.14   	-112.00   	 86.25   	 142.42		 64.05   	 320.45		
-118.41   	-108.64   	 86.82   	 147.51		 65.33   	 335.71		
-122.68   	-111.08   	 87.41   	 147.51		 66.67   	 340.79		
-127.87   	-117.80   	 88.00   	 137.33		 68.04   	 350.97		
-133.36   	-127.26   	 88.54   	 127.16		 69.44   	 350.97		
-137.94   	-139.77   	 89.05   	 116.99		 70.84   	 356.05		
-141.30   	-154.11   	 89.52   	  91.56		 72.27   	 366.22		
-142.82   	-169.07   	 89.89   	  71.21		 73.73   	 366.22		
-142.21   	-182.19   	 90.17   	  35.61		 75.20   	 371.31		
-139.77   	-191.96   	 90.32(S)	 -10.17		 76.68   	 366.22		
-136.11   	-198.67   	 90.27   	 -61.04		 78.15   	 366.22		
-131.53   	-202.94   	 90.03   	-101.73		 79.61   	 361.14		
-127.87   	-206.30   	 89.62   	-132.25		 81.06   	 350.97		
-125.43   	-210.27   	 89.09   	-183.11		 82.46   	 335.71		
-123.90   	-215.76   	 88.36   	-233.98		 83.80   	 325.53		
-122.99   	-221.56   	 87.43   	-279.75		 85.11   	 310.27		
-122.07   	-227.05   	 86.31   	-315.36		 86.35   	 289.93		
-121.15   	-231.02   	 85.05   	-330.62		 87.51   	 269.58		
-119.93   	-232.54   	 83.72   	-361.14		 88.59   	 249.24		
-118.41   	-232.54   	 82.28   	-386.57		 89.58   	 223.80		
-117.19   	-231.63   	 80.73   	-366.22		 90.48   	 208.54		
-116.58   	-231.02   	 79.27   	-289.93		 91.31   	 172.94		
-116.88   	-230.10   	 78.11   	-350.97		 92.00   	 152.59		
-117.49   	-229.19   	 76.70   	-656.15		 92.61   	 122.07		
-117.49   	-228.27   	 74.08   	-951.17		 93.10   	  91.56		
-116.58   	-227.66   	 70.27   	-1047.81		 93.47   	  66.12		
-113.83   	-228.27   	 66.08   	-1164.80		 93.73   	  35.61		
-110.78   	-230.10   	 61.42   	-1200.40		 93.88   	   5.09		
-108.34   	-232.54   	 56.62   	-1047.81		 93.90(S)	 -20.35		
-107.12   	-234.99   	 52.43   	-940.99		 93.81   	 -45.78		
-106.20   	-236.51   	 48.67   	-920.65		 93.63   	 -71.21		
-104.68   	-237.73   	 44.98   	-701.93		 93.35   	 -96.64		
-102.23   	-238.65   	 42.18   	-493.39		 92.96   	-116.99		
-99.18   	-239.26   	 40.20   	-488.30		 92.49   	-142.42		
-96.44   	-239.26   	 38.25   	-467.95		 91.92   	-167.85		
-94.91   	-238.34   	 36.38   	-406.92		 91.25   	-188.20		
-93.99   	-236.51   	 34.75   	-427.26		 90.50   	-208.54		
-93.99   	-234.38   	 33.04   	-437.43		 89.66   	-223.80		
-93.99   	-232.24   	 31.29   	-422.18		 88.77   	-233.98		
-93.08   	-230.10   	 29.60   	-442.52		 87.83   	-239.06		
-90.33   	-227.97   	 27.83   	-478.13		 86.88   	-249.24		
-85.45   	-225.22   	 25.92   	-513.73		 85.88   	-259.41		
-79.65   	-222.78   	 23.87   	-559.51		 84.84   	-269.58		
-75.07   	-221.25   	 21.63   	-574.77		 83.76   	-274.67		
-74.16   	-220.34   	 19.33   	-569.68		 82.66   	-269.58		
-75.99   	-220.03   	 17.05   	-559.51		 81.59   	-269.58		
-79.04   	-219.42   	 14.81   	-539.16		 80.51   	-254.32		
-80.87   	-218.20   	 12.66   	-478.13		 79.49   	-244.15		
-81.18   	-216.06   	 10.74   	-396.74		 78.51   	-228.89		
-80.87   	-213.01   	  9.16   	-310.27		 77.60   	-218.72		
-79.96   	-209.35   	  7.91   	-239.06		 76.72   	-213.63		
-79.04   	-205.38   	  6.96   	-193.29		 75.87   	-208.54		
-77.51   	-201.11   	  6.19   	-157.68		 75.04   	-198.37		
-75.99   	-197.14   	  5.55   	-152.59		 74.24   	-193.29		
-75.07   	-193.79   	  4.94   	-157.68		 73.47   	-183.11		
-75.07   	-191.35   	  4.31   	-157.68		 72.74   	-178.03		
-75.68   	-189.51   	  3.68   	-127.16		 72.02   	-167.85		
-74.46   	-186.46   	  3.17   	-106.82		 71.35   	-162.77		
-71.11   	-180.97   	  2.75   	 -86.47		 70.70   	-152.59		
-65.00   	-171.20   	  2.40   	 -66.12		 70.09   	-152.59		
-56.76   	-155.94   	  2.14   	 -35.61		 69.48   	-137.33		
-47.30   	-132.14   	  1.99   	 -15.26		 68.93   	-137.33		
-37.23   	-98.27   	  1.93   	   5.09		 68.38   	-132.25		
-27.16   	-55.24   	  1.95   	  20.35		 67.85   	-122.07		
-18.31   	-10.07   	  2.03   	  30.52		 67.36   	-116.99		
-11.90   	 27.16   	  2.16   	  30.52		 66.90   	-116.99		
 -7.93   	 50.05   	  2.28   	  15.26		 66.43   	-111.90		
 -5.49   	 59.51   	  2.34   	   5.09		 65.98   	-101.73		
 -3.66   	 61.34   	  2.36   	  -5.09		 65.57   	 -96.64		
 -2.14   	 60.42   	  2.34   	 -25.43		 65.19   	 -91.56		
 -2.44   	 56.46   	  2.24   	 -40.69		 64.82   	 -86.47		
 -5.49   	 45.78   	  2.08   	 -50.86		 64.48   	 -76.30		
 -9.77   	 28.69   	  1.87   	 -66.12		 64.17   	 -81.38		
-11.90   	  9.46   	  1.61   	 -71.21		 63.85   	 -71.21		
-10.38   	 -7.32   	  1.32   	 -71.21		 63.56   	 -71.21		
 -6.41   	-21.36   	  1.04   	 -61.04		 63.28   	 -66.12		
 -4.27   	-37.23   	  0.79   	 -50.86		 63.01   	 -55.95		
 -6.71   	-57.98   	  0.59   	 -30.52		 62.79   	 -55.95		
-13.12   	-82.09   	  0.47   	   0.00		 62.56   	 -55.95		
-21.36   	-105.90   	  0.47   	  45.78		 62.34   	 -45.78		
-28.99   	-127.56   	  0.65   	  91.56		 62.16   	 -50.86		
-36.62   	-148.93   	  1.02   	 152.59		 61.95   	 -45.78		
-44.56   	-170.59   	  1.63   	 203.46		 61.77   	 -45.78		
-53.10   	-189.82   	  2.44   	 249.24		 61.59   	 -40.69		
-60.42   	-202.33   	  3.44   	 295.01		 61.42   	 -40.69		
-64.70   	-205.08   	  4.62   	 335.71		 61.26   	 -35.61		
-66.53   	-201.42   	  5.96   	 340.79		 61.12   	 -35.61		
-66.53   	-196.84   	  7.32   	 335.71		 60.98   	 -35.61		
-66.53   	-196.23   	  8.67   	 289.93		 60.83   	 -30.52		
-66.53   	-199.28   	  9.83   	 203.46		 60.71   	 -30.52		
-65.31   	-202.64   	 10.64   	  66.12		 60.59   	 -25.43		
-64.09   	-202.94   	 10.91   	 -96.64		 60.49   	 -25.43		
-62.56   	-199.28   	 10.52   	-295.01		 60.39   	 -25.43		
-61.95   	-193.48   	  9.34   	-473.04		 60.28   	 -25.43		
-61.34   	-190.43   	  7.45   	-534.08		 60.18   	 -30.52		
-58.59   	-196.53   	  5.31   	-528.99		 60.06   	 -30.52		
-51.88   	-215.45   	  3.19   	-513.73		 59.94   	 -25.43		
-40.59   	-241.39   	  1.14   	-442.52		 59.84   	 -25.43		
-25.63   	-261.54   	 -0.63   	-325.53		 59.74   	 -15.26		
 -8.54   	-256.96   	 -1.93   	-203.46		 59.67   	 -20.35		
 10.38   	-211.49   	 -2.75   	 -86.47		 59.59   	 -15.26		
 35.10   	-115.05   	 -3.09(D)	  10.17		 59.53   	 -20.35		
 69.89   	 34.18   	 -3.05(E)	  81.38		 59.45   	 -25.43		
113.83   	234.68   	 -2.73   	 132.25		 59.35   	 -30.52		
154.11   	475.46   	 -2.20   	 152.59		 59.23   	 -25.43		
164.79   	721.44   	 -1.59   	 172.94		 59.12   	 -20.35		
112.92   	923.46   	 -0.90   	 188.20		 59.04   	 -10.17		
-233.76   	1081.24   	 -0.14   	 167.85		 59.00   	 -20.35		
-474.55   	1084.90   	  0.53   	 137.33		 58.92   	 -15.26		
-683.59   	1123.05   	  1.08   	  96.64		 58.86   	 -30.52		
-811.77   	1216.74   	  1.46   	  61.04		 58.74   	 -30.52		
-844.73   	1314.39   	  1.71   	  25.43		 58.62   	 -25.43		
-803.53   	1314.70(R)	  1.81   	   5.09		 58.51   	 -25.43		
-719.60   	1128.85   	  1.83   	 -15.26		 58.41   	 -25.43		
-612.79   	757.45   	  1.77   	 -30.52		 58.31   	 -20.35		
-487.37   	304.87   	  1.65   	 -50.86		 58.23   	 -20.35		
-347.29   	-84.84   	  1.44   	 -50.86		 58.15   	 -25.43		
-207.21   	-307.62   	  1.24   	 -45.78		 58.05   	 -25.43		
-91.86   	-354.31   	  1.06   	 -40.69		 57.94   	 -25.43		
-19.84   	-303.34   	  0.90   	 -15.26		 57.84   	 -25.43		
  7.63   	-253.60   	  0.83   	  20.35		 57.74   	 -35.61		
  7.63   	-255.43   	  0.92   	  76.30		 57.60   	 -40.69		
  0.31   	-296.94   	  1.22   	 137.33		 57.44   	 -20.35		
 -0.61   	-336.61   	  1.77   	 198.37		 57.35   	  -5.09		
  5.49   	-347.29   	  2.56   	 233.98		 57.33   	 -30.52		
 12.82   	-332.64   	  3.50   	 218.72		 57.21   	 -20.35		
 17.09   	-313.42   	  4.37   	 157.68		 57.13   	 -15.26		
 17.40   	-304.87   	  5.01   	 122.07		 57.07   	 -35.61		
 17.40   	-306.40   	  5.49   	 213.63		 56.93   	 -35.61		
 21.06   	-309.14   	  6.35   	 366.22		 56.79   	 -45.78		
 28.08   	-307.92   	  7.81   	 473.04		 56.60   	 -40.69		
 35.71   	-302.73   	  9.70   	 534.08		 56.44   	 -35.61		
 39.37   	-297.24   	 11.84   	 539.16		 56.30   	 -30.52		
 38.45   	-292.66   	 14.00   	 488.30		 56.17   	 -30.52		
 35.71   	-289.92   	 15.95   	 442.52		 56.05   	 -25.43		
 34.18   	-287.48   	 17.72   	 442.52		 55.95   	 -25.43		
 35.40   	-284.42   	 19.49   	 457.78		 55.85   	 -35.61		
 38.76   	-280.46   	 21.32   	 473.04		 55.71   	 -35.61		
 41.20   	-276.79   	 23.21   	 534.08		 55.56   	 -40.69		
 42.72   	-275.27   	 25.35   	 610.37		 55.40   	 -35.61		
 43.64   	-275.57   	 27.79   	 676.50		 55.26   	 -35.61		
 45.47   	-276.79   	 30.50   	 717.19		 55.12   	 -30.52		
 49.44   	-276.79   	 33.37   	 732.45		 54.99   	 -35.61		
 54.02   	-274.35   	 36.30   	 732.45		 54.85   	 -35.61		
 57.68   	-270.08   	 39.23   	 671.41		 54.71   	 -40.69		
 59.51   	-265.81   	 41.91   	 554.42		 54.55   	 -30.52		
 60.73   	-263.37   	 44.13   	 432.35		 54.43   	 -30.52		
 62.26   	-262.76   	 45.86   	 325.53		 54.30   	 -40.69		
 65.92   	-263.98   	 47.16   	 239.06		 54.14   	 -40.69		
 71.72   	-264.28   	 48.12   	 178.03		 53.98   	 -45.78		
 78.43   	-263.37   	 48.83   	 137.33		 53.79   	 -40.69		
 83.62   	-262.45   	 49.38   	 167.85		 53.63   	 -30.52		
 87.28   	-263.37   	 50.05   	 264.50		 53.51   	 -30.52		
 89.72   	-267.33   	 51.11   	 356.05		 53.39   	 -15.26		
 92.16   	-273.44   	 52.53   	 412.00		 53.33   	 -20.35		
 95.83   	-278.63   	 54.18   	 427.26		 53.24   	 -25.43		
100.40   	-279.85   	 55.89   	 427.26		 53.14   	 -30.52		
105.90   	-277.71   	 57.60   	 381.48		 53.02   	 -35.61		
111.39   	-274.66   	 59.12   	 305.19		 52.88   	 -30.52		
116.58   	-272.83   	 60.35   	 244.15		 52.76   	 -35.61		
121.15   	-272.52   	 61.32   	 203.46		 52.61   	 -30.52		
125.12   	-273.44   	 62.14   	 167.85		 52.49   	 -20.35		
128.17   	-273.44   	 62.81   	 132.25		 52.41   	 -10.17		
130.92   	-270.69   	 63.34   	  96.64		 52.37   	  -5.09		
133.67   	-264.28   	 63.72   	 106.82		 52.35   	 -25.43		
136.41   	-254.52   	 64.15   	 137.33		 52.25   	 -15.26		
139.16   	-241.09   	 64.70   	 188.20		 52.19   	 -25.43		
140.99   	-225.83   	 65.45   	 233.98		 52.09   	 -25.43		
141.91   	-209.66   	 66.39   	 289.93		 51.98(D)	   0.00		
141.60   	-192.57   	 67.55   	 335.71		 51.98   	  10.17		
140.69   	-174.56   	 68.89   	 366.22		 52.02   	  40.69		
139.16   	-154.72   	 70.36   	 391.66		 52.19   	  91.56		
137.63   	-132.45   	 71.92   	 417.09		 52.55   	 116.99		
135.50   	-108.34   	 73.59   	 417.09		 53.02   	 172.94		
132.45   	-83.01   	 75.26   	 412.00		 53.71   	 213.63		
128.17   	-57.68   	 76.91   	 391.66		 54.57   	 244.15		
122.07   	-33.26   	 78.47   	 350.97		 55.54   	 269.58		
115.05   	-10.07   	 79.88   	 305.19		 56.62   	 279.75		
107.42   	 11.29   	 81.10   	 259.41		 57.74   	 279.75		
 98.57   	 32.35   	 82.14   	 208.54		 58.86   	 274.67		
 88.50   	 53.41   	 82.97   	 157.68		 59.96   	 284.84		
 77.51   	 73.24   	 83.60   	 127.16		 61.10   	 284.84		
 66.53   	 89.11   	 84.11   	 101.73		 62.24   	 305.19		
 57.07   	 98.27   	 84.52   	  86.47		 63.46   	 315.36		
 49.74   	100.10   	 84.86   	  71.21		 64.72   	 325.53		
 43.03   	 95.83   	 85.15   	  81.38		 66.02   	 330.62		
 36.62   	 87.59   	 85.47   	  91.56		 67.34   	 345.88		
 30.52   	 76.29   	 85.84   	 101.73		 68.73   	 345.88		
 25.94   	 62.56   	 86.25   	  91.56		 70.11   	 345.88		
 23.80   	 47.30   	 86.61   	  91.56		 71.50   	 345.88		
 24.11   	 30.82   	 86.98   	  86.47		 72.88   	 356.05		
 25.63   	 15.26   	 87.32   	  45.78		 74.30   	 356.05		
 27.16   	  0.61   	 87.51(S)	   0.00		 75.73   	 361.14		
 27.47   	-12.82   	 87.51   	 -55.95		 77.17   	 361.14		
 26.86   	-24.11   	 87.28   	-106.82		 78.62   	 356.05		
 25.94   	-33.26   	 86.86   	-172.94		 80.04   	 350.97		
 24.41   	-39.06   	 86.16   	-213.63		 81.44   	 345.88		
 22.89   	-42.11   	 85.31   	-269.58		 82.83   	 320.45		
 21.06   	-43.33   	 84.23   	-320.45		 84.11   	 305.19		
 19.53   	-44.56   	 82.95   	-366.22		 85.33   	 279.75		
 18.01   	-47.00   	 81.48   	-406.92		 86.45   	 264.50		
 17.70   	-49.74   	 79.86   	-427.26		 87.51   	 244.15		
 18.31   	-52.19   	 78.15   	-422.18		 88.48   	 223.80		
 19.53   	-52.80   	 76.46   	-371.31		 89.38   	 208.54		
 21.36   	-53.10   	 74.97   	-386.57		 90.21   	 183.11		
 22.58   	-53.10   	 73.43   	-579.86		 90.95   	 157.68		
 24.11   	-53.71   	 71.11   	-824.00		 91.58   	 127.16		
 25.94   	-54.32   	 67.81   	-925.73		 92.09   	 101.73		
 28.08   	-55.24   	 64.11   	-1037.64		 92.49   	  71.21		
 29.91   	-56.46   	 59.96   	-1134.28		 92.78   	  40.69		
 31.13   	-57.98   	 55.42   	-1073.24		 92.94   	  15.26		
 31.13   	-59.81   	 51.13   	-930.82		 93.00(S)	 -15.26		
 30.82   	-60.42   	 47.41   	-910.47		 92.94   	 -45.78		
 31.43   	-58.29   	 43.76   	-895.22		 92.76   	 -71.21		
 33.26   	-54.02   	 40.18   	-732.45		 92.47   	 -96.64		
 36.01   	-49.44   	 37.25   	-625.63		 92.09   	-116.99		
 38.45   	-46.69   	 34.75   	-615.46		 91.62   	-137.33		
 40.28   	-46.08   	 32.29   	-523.90		 91.07   	-162.77		
 41.50   	-47.91   	 30.19   	-417.09		 90.42   	-183.11		
 43.03   	-50.66   	 28.52   	-391.66		 89.68   	-208.54		
 45.47   	-53.41   	 26.96   	-381.48		 88.85   	-218.72		
 48.83   	-54.63   	 25.43   	-345.88		 87.98   	-233.98		
 52.19   	-54.32   	 24.05   	-366.22		 87.04   	-233.98		
 54.02   	-52.80   	 22.58   	-406.92		 86.10   	-244.15		
 54.32   	-51.27   	 20.96   	-422.18		 85.13   	-239.06		
 53.41   	-50.96   	 19.27   	-442.52		 84.17   	-249.24		
 51.88   	-52.19   	 17.50   	-457.78		 83.17   	-264.50		
 50.35   	-53.71   	 15.67   	-462.87		 82.12   	-274.67		
 49.44   	-54.02   	 13.81   	-447.61		 81.02   	-274.67		
 49.44   	-53.10   	 12.02   	-427.26		 79.92   	-274.67		
 50.35   	-51.57   	 10.32   	-391.66		 78.82   	-249.24		
 51.88   	-50.35   	  8.75   	-350.97		 77.82   	-228.89		
 53.41   	-49.74   	  7.34   	-305.19		 76.91   	-208.54		
 53.71   	-49.13   	  6.12   	-233.98		 76.07   	-193.29		
 52.49   	-47.91   	  5.19   	-172.94		 75.30   	-188.20		
 50.96   	-46.39   	  4.50   	-127.16		 74.55   	-188.20		
 49.74   	-45.17   	  3.99   	-101.73		 73.79   	-188.20		
 48.83   	-44.25   	  3.58   	-106.82		 73.04   	-198.37		
 48.52   	-43.95   	  3.15   	 -96.64		 72.25   	-193.29		
 48.52   	-42.72   	  2.77   	 -86.47		 71.47   	-183.11		
 49.44   	-40.89   	  2.42   	 -71.21		 70.74   	-167.85		
 51.88   	-38.45   	  2.14   	 -50.86		 70.07   	-152.59		
 55.24   	-34.48   	  1.93   	 -40.69		 69.46   	-142.42		
 59.20   	-28.38   	  1.77   	 -15.26		 68.89   	-137.33		
 63.48   	-19.84   	  1.71   	   0.00		 68.34   	-132.25		
 68.66   	 -8.85   	  1.71   	  15.26		 67.81   	-132.25		
 75.68   	  5.80   	  1.77   	  25.43		 67.28   	-127.16		
 85.75   	 28.08   	  1.87   	  30.52		 66.77   	-122.07		
 97.05   	 61.65   	  1.99   	  20.35		 66.29   	-111.90		
107.73   	105.90   	  2.08   	  25.43		 65.84   	-101.73		
114.75   	154.11   	  2.18   	  15.26		 65.43   	 -96.64		
118.10   	194.70   	  2.24   	   5.09		 65.05   	 -96.64		
119.02   	218.81   	  2.26   	 -20.35		 64.66   	 -91.56		
119.93   	226.14   	  2.18   	 -40.69		 64.29   	 -86.47		
122.07   	222.78   	  2.01   	 -71.21		 63.95   	 -86.47		
124.21   	214.84   	  1.73   	 -81.38		 63.60   	 -81.38		
124.21   	204.16   	  1.40   	 -96.64		 63.28   	 -81.38		
121.46   	190.73   	  1.02   	-106.82		 62.95   	 -71.21		
118.10   	175.17   	  0.59   	-116.99		 62.67   	 -66.12		
116.27   	159.91   	  0.12   	-106.82		 62.40   	 -55.95		
116.58   	144.96   	 -0.31   	 -86.47		 62.18   	 -55.95		
116.58   	127.87   	 -0.65   	 -55.95		 61.95   	 -50.86		
114.14   	105.29   	 -0.87   	 -20.35		 61.75   	 -50.86		
108.34   	 79.04   	 -0.96   	  25.43		 61.55   	 -50.86		
 99.79   	 53.71   	 -0.85   	  81.38		 61.34   	 -45.78		
 91.25   	 31.43   	 -0.53   	 132.25		 61.16   	 -50.86		
 83.31   	 10.99   	  0.00   	 178.03		 60.96   	 -40.69		
 75.38   	-11.29   	  0.71   	 228.89		 60.79   	 -40.69		
 67.14   	-35.40   	  1.63   	 279.75		 60.63   	 -35.61		
 58.59   	-57.07   	  2.75   	 300.10		 60.49   	 -35.61		
 50.66   	-69.58   	  3.95   	 325.53		 60.35   	 -35.61		
 44.56   	-71.72   	  5.25   	 335.71		 60.20   	 -40.69		
 40.28   	-67.44   	  6.59   	 320.45		 60.04   	 -30.52		
 37.54   	-62.56   	  7.87   	 279.75		 59.92   	 -35.61		
 35.40   	-60.42   	  8.99   	 213.63		 59.78   	 -25.43		
 33.57   	-61.95   	  9.85   	  81.38		 59.67   	 -30.52		
 32.96   	-65.00   	 10.17   	-111.90		 59.55   	 -20.35		
 33.87   	-67.44   	  9.73   	-300.10		 59.47   	 -25.43		
 36.32   	-68.36   	  8.52   	-386.57		 59.37   	 -25.43		
 39.98   	-68.36   	  6.98   	-437.43		 59.27   	 -25.43		
 44.56   	-71.11   	  5.23   	-462.87		 59.17   	 -25.43		
 50.35   	-82.09   	  3.38   	-447.61		 59.06   	 -25.43		
 58.59   	-101.62   	  1.59   	-376.40		 58.96   	 -20.35		
 69.58   	-123.60   	  0.08   	-295.01		 58.88   	 -25.43		
 82.40   	-133.06   	 -1.10   	-203.46		 58.78   	 -20.35		
 97.05   	-112.30   	 -1.91   	-111.90		 58.70   	 -20.35		
115.97   	-47.61   	 -2.36   	 -20.35		 58.62   	 -20.35		
