SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 55.08   	 -66.12		  6.23   	  15.26		
 54.81   	 -55.95		  6.29   	  15.26		
 54.59   	 -40.69		  6.35   	  20.35		
 54.43   	 -35.61		  6.43   	  15.26		
 54.28   	 -25.43		  6.49   	  20.35		
 54.18   	 -20.35		  6.57   	  15.26		
 54.10   	 -25.43		  6.63   	  15.26		
 54.00   	 -35.61		  6.69   	  15.26		
 53.86   	 -40.69		  6.75   	  15.26		
 53.69   	 -45.78		  6.82   	  15.26		
 53.51   	 -50.86		  6.88   	  10.17		
 53.31   	 -45.78		  6.92   	  15.26		
 53.12   	 -35.61		  6.98   	  15.26		
 52.98   	 -30.52		  7.04   	  20.35		
 52.86   	 -25.43		  7.12   	  20.35		
 52.76   	 -35.61		  7.20   	  25.43		
 52.61   	 -35.61		  7.30   	  25.43		
 52.47   	 -40.69		  7.41   	  25.43		
 52.31   	 -35.61		  7.51   	  25.43		
 52.17   	 -40.69		  7.61   	  25.43		
 52.00   	 -35.61		  7.71   	  20.35		
 51.86   	 -30.52		  7.79   	  20.35		
 51.74   	 -25.43		  7.87   	  20.35		
 51.64   	 -25.43		  7.96   	  10.17		
 51.54   	 -35.61		  8.00   	  10.17		
 51.39   	 -35.61		  8.04   	  10.17		
 51.25   	 -40.69		  8.08   	  10.17		
 51.09   	 -40.69		  8.12   	  10.17		
 50.93   	 -40.69		  8.16   	  10.17		
 50.76   	 -30.52		  8.20   	  10.17		
 50.64   	 -30.52		  8.24   	  15.26		
 50.52   	 -30.52		  8.30(E)	  15.26		
 50.40   	 -40.69		  8.36   	  20.35		
 50.23   	 -35.61		  8.44   	  30.52		
 50.09   	 -35.61		  8.57   	  25.43		
 49.95   	 -30.52		  8.67   	  35.61		
 49.83   	 -25.43		  8.81   	  35.61		
 49.73   	 -20.35		  8.95   	  45.78		
 49.64   	 -20.35		  9.14   	  55.95		
 49.56   	 -25.43		  9.36   	  66.12		
 49.46   	 -30.52		  9.62   	  81.38		
 49.34   	 -40.69		  9.95   	 111.90		
 49.18   	 -45.78		 10.40   	 157.68		
 48.99   	 -40.69		 11.03   	 188.20		
 48.83   	 -30.52		 11.78   	 208.54		
 48.71   	 -20.35		 12.61   	 259.41		
 48.63   	 -15.26		 13.65   	 340.79		
 48.57   	 -15.26		 15.02   	 391.66		
 48.50   	 -15.26		 16.58   	 442.52		
 48.44   	 -30.52		 18.35   	 478.13		
 48.32   	 -35.61		 20.26   	 518.82		
 48.18   	 -35.61		 22.34   	 625.63		
 48.04   	 -35.61		 24.84   	 595.11		
 47.89   	 -25.43		 27.22   	 569.68		
 47.79   	 -25.43		 29.50   	 534.08		
 47.69   	 -20.35		 31.64   	 473.04		
 47.61   	 -25.43		 33.53   	 412.00		
 47.51   	 -30.52		 35.18   	 356.05		
 47.39   	 -25.43		 36.60   	 315.36		
 47.28   	 -20.35		 37.86   	 264.50		
 47.20   	 -30.52		 38.92   	 223.80		
 47.08   	 -25.43		 39.82   	 208.54		
 46.98   	 -30.52		 40.65   	 198.37		
 46.86   	 -35.61		 41.44   	 193.29		
 46.71   	 -30.52		 42.22   	 208.54		
 46.59   	 -30.52		 43.05   	 213.63		
 46.47   	 -25.43		 43.91   	 218.72		
 46.37   	 -20.35		 44.78   	 233.98		
 46.29   	 -15.26		 45.72   	 249.24		
 46.23   	 -10.17		 46.71   	 249.24		
 46.18   	  -5.09		 47.71   	 244.15		
 46.16(D)	  10.17		 48.69   	 244.15		
 46.21   	  30.52		 49.66   	 239.06		
 46.33   	  66.12		 50.62   	 223.80		
 46.59   	 111.90		 51.52   	 203.46		
 47.04   	 162.77		 52.33   	 188.20		
 47.69   	 213.63		 53.08   	 167.85		
 48.55   	 244.15		 53.75   	 147.51		
 49.52   	 264.50		 54.34   	 137.33		
 50.58   	 269.58		 54.89   	 132.25		
 51.66   	 269.58		 55.42   	 132.25		
 52.74   	 269.58		 55.95   	 122.07		
 53.81   	 259.41		 56.44   	 122.07		
 54.85   	 269.58		 56.93   	 132.25		
 55.93   	 269.58		 57.46   	 132.25		
 57.01   	 274.67		 57.99   	 127.16		
 58.11   	 279.75		 58.49   	 127.16		
 59.23   	 289.93		 59.00   	 122.07		
 60.39   	 289.93		 59.49   	 111.90		
 61.55   	 295.01		 59.94   	 101.73		
 62.73   	 310.27		 60.35   	  86.47		
 63.97   	 325.53		 60.69   	  66.12		
 65.27   	 335.71		 60.96   	  55.95		
 66.61   	 345.88		 61.18   	  40.69		
 68.00   	 350.97		 61.34   	  25.43		
 69.40   	 356.05		 61.44   	  15.26		
 70.82   	 371.31		 61.51   	  10.17		
 72.31   	 366.22		 61.55   	  10.17		
 73.77   	 345.88		 61.59   	  15.26		
 75.16   	 305.19		 61.65   	  10.17		
 76.38   	 289.93		 61.69   	  10.17		
 77.54   	 315.36		 61.73   	   5.09		
 78.80   	 274.67		 61.75   	   0.00		
 79.90   	 218.72		 61.75   	   5.09		
 80.77   	 188.20		 61.77(S)	  -5.09		
 81.53   	 203.46		 61.75   	  -5.09		
 82.34   	 208.54		 61.73   	 -20.35		
 83.17   	 188.20		 61.65   	 -30.52		
 83.93   	 127.16		 61.53   	 -40.69		
 84.44   	  66.12		 61.36   	 -50.86		
 84.70   	  45.78		 61.16   	 -61.04		
 84.88   	  50.86		 60.92   	 -76.30		
 85.09   	  55.95		 60.61   	 -81.38		
 85.31   	  71.21		 60.28   	 -91.56		
 85.59   	  81.38		 59.92   	-101.73		
 85.92   	  50.86		 59.51   	-106.82		
 86.12   	   5.09		 59.08   	-106.82		
 86.14(S)	 -15.26		 58.66   	-116.99		
 86.08   	 -25.43		 58.19   	-116.99		
 85.98   	 -61.04		 57.72   	-127.16		
 85.74   	-101.73		 57.21   	-137.33		
 85.33   	 -86.47		 56.66   	-137.33		
 84.98   	 -30.52		 56.11   	-157.68		
 84.86   	 -30.52		 55.48   	-172.94		
 84.74   	 -71.21		 54.79   	-193.29		
 84.46   	-101.73		 54.02   	-223.80		
 84.05   	-111.90		 53.12   	-320.45		
 83.60   	-111.90		 51.84   	-366.22		
 83.15   	-111.90		 50.38   	-386.57		
 82.71   	 -96.64		 48.83   	-391.66		
 82.32   	-101.73		 47.26   	-412.00		
 81.91   	-116.99		 45.62   	-427.26		
 81.44   	-137.33		 43.91   	-427.26		
 80.89   	-147.51		 42.20   	-427.26		
 80.30   	-147.51		 40.49   	-462.87		
 79.71   	-147.51		 38.64   	-483.21		
 79.12   	-157.68		 36.70   	-508.65		
 78.49   	-157.68		 34.67   	-518.82		
 77.86   	-152.59		 32.59   	-518.82		
 77.25   	-147.51		 30.52   	-498.47		
 76.66   	-157.68		 28.52   	-493.39		
 76.03   	-167.85		 26.55   	-478.13		
 75.36   	-167.85		 24.64   	-452.69		
 74.69   	-172.94		 22.83   	-442.52		
 74.00   	-172.94		 21.06   	-442.52		
 73.31   	-162.77		 19.29   	-417.09		
 72.65   	-162.77		 17.62   	-386.57		
 72.00   	-142.42		 16.07   	-356.05		
 71.43   	-137.33		 14.65   	-335.71		
 70.88   	-127.16		 13.31   	-305.19		
 70.38   	-116.99		 12.09   	-269.58		
 69.91   	-116.99		 11.01   	-233.98		
 69.44   	-116.99		 10.07   	-213.63		
 68.97   	-122.07		  9.22   	-188.20		
 68.48   	-122.07		  8.46   	-162.77		
 68.00   	-122.07		  7.81   	-127.16		
 67.51   	-122.07		  7.30   	-101.73		
 67.02   	-116.99		  6.90   	 -76.30		
 66.55   	-106.82		  6.59   	 -55.95		
 66.12   	 -96.64		  6.37   	 -35.61		
 65.74   	 -86.47		  6.23   	 -25.43		
 65.39   	 -76.30		  6.12   	 -30.52		
 65.09   	 -66.12		  6.00   	 -25.43		
 64.82   	 -66.12		  5.90   	 -25.43		
 64.56   	 -66.12		  5.80   	 -25.43		
 64.29   	 -66.12		  5.70   	 -35.61		
 64.03   	 -76.30		  5.55   	 -30.52		
 63.72   	 -81.38		  5.43   	 -35.61		
 63.40   	 -76.30		  5.29   	 -25.43		
 63.09   	 -66.12		  5.19   	 -25.43		
 62.83   	 -55.95		  5.09   	 -20.35		
 62.60   	 -45.78		  5.01   	 -10.17		
 62.42   	 -30.52		  4.96(D)	   0.00		
 62.30   	 -30.52		  4.96   	  10.17		
 62.18   	 -30.52		  5.01   	  25.43		
 62.05   	 -35.61		  5.11   	  30.52		
 61.91   	 -40.69		  5.23   	  40.69		
 61.75   	 -45.78		  5.39   	  35.61		
 61.57   	 -40.69		  5.53   	  45.78		
 61.40   	 -45.78		  5.72   	  35.61		
 61.22   	 -40.69		  5.86   	  30.52		
 61.06   	 -35.61		  5.98   	  25.43		
 60.92   	 -30.52		  6.08   	  15.26		
 60.79   	 -30.52		  6.14   	  10.17		
 60.67   	 -30.52		  6.19   	   0.00		
 60.55   	 -30.52		  6.19   	  -5.09		
 60.43   	 -35.61		  6.16   	   0.00		
 60.28   	 -30.52		  6.16   	  -5.09		
 60.16   	 -35.61		  6.14   	  -5.09		
 60.02   	 -35.61		  6.12   	   0.00		
 59.88   	 -35.61		  6.12   	   5.09		
 59.74   	 -35.61		  6.14   	  10.17		
 59.59   	 -30.52		  6.19   	  15.26		
 59.47   	 -25.43		  6.25   	  15.26		
 59.37   	 -30.52		  6.31   	  15.26		
 59.25   	 -35.61		  6.37   	  15.26		
 59.10   	 -35.61		  6.43   	  15.26		
 58.96   	 -40.69		  6.49   	  10.17		
 58.80   	 -40.69		  6.53   	  15.26		
 58.64   	 -40.69		  6.59   	  10.17		
 58.47   	 -40.69		  6.63   	   5.09		
 58.31   	 -35.61		  6.65   	   5.09		
 58.17   	 -35.61		  6.67   	   5.09		
 58.03   	 -25.43		  6.69   	   5.09		
 57.92   	 -30.52		  6.71   	   0.00		
 57.80   	 -35.61		  6.71   	   0.00		
 57.66   	 -45.78		  6.71   	   5.09		
 57.48   	 -45.78		  6.73   	  10.17		
 57.29   	 -45.78		  6.78   	   5.09		
 57.11   	 -45.78		  6.80   	  15.26		
 56.93   	 -40.69		  6.86   	  10.17		
 56.76   	 -35.61		  6.90   	  15.26		
 56.62   	 -30.52		  6.96   	  15.26		
 56.50   	 -30.52		  7.02   	  20.35		
 56.38   	 -25.43		  7.10   	  15.26		
 56.28   	 -35.61		  7.16   	  20.35		
 56.13   	 -40.69		  7.24   	  15.26		
 55.97   	 -45.78		  7.30   	  15.26		
 55.79   	 -50.86		  7.37   	  15.26		
 55.58   	 -40.69		  7.43   	  15.26		
 55.42   	 -45.78		  7.49   	  15.26		
 55.24   	 -40.69		  7.55   	  15.26		
 55.08   	 -35.61		  7.61   	  15.26		
 54.93   	 -30.52		  7.67   	  15.26		
 54.81   	 -25.43		  7.73   	  15.26		
 54.71   	 -30.52		  7.79   	  15.26		
 54.59   	 -30.52		  7.85   	  15.26		
 54.47   	 -35.61		  7.91   	  20.35		
 54.32   	 -40.69		  8.00   	  20.35		
 54.16   	 -45.78		  8.08   	  25.43		
 53.98   	 -45.78		  8.18   	  25.43		
 53.79   	 -45.78		  8.28   	  25.43		
 53.61   	 -45.78		  8.38   	  30.52		
 53.43   	 -30.52		  8.50   	  30.52		
 53.31   	 -30.52		  8.63   	  30.52		
 53.18   	 -25.43		  8.75   	  25.43		
 53.08   	 -25.43		  8.85   	  20.35		
 52.98   	 -30.52		  8.93   	  20.35		
 52.86   	 -35.61		  9.01   	  20.35		
 52.72   	 -35.61		  9.09   	  15.26		
 52.57   	 -40.69		  9.16   	  10.17		
 52.41   	 -35.61		  9.20   	  15.26		
 52.27   	 -45.78		  9.26   	  20.35		
 52.09   	 -35.61		  9.34   	  20.35		
 51.94   	 -35.61		  9.42   	  15.26		
 51.80   	 -35.61		  9.48   	  20.35		
 51.66   	 -30.52		  9.56   	  20.35		
 51.54   	 -25.43		  9.64   	  15.26		
 51.43   	 -30.52		  9.70(E)	  10.17		
 51.31   	 -30.52		  9.75   	  20.35		
 51.19   	 -40.69		  9.83   	  15.26		
 51.03   	 -40.69		  9.89   	  20.35		
 50.86   	 -40.69		  9.97   	  25.43		
 50.70   	 -40.69		 10.07   	  35.61		
 50.54   	 -35.61		 10.21   	  45.78		
 50.40   	 -30.52		 10.40   	  61.04		
 50.27   	 -20.35		 10.64   	  86.47		
 50.19   	 -15.26		 10.99   	 127.16		
 50.13   	 -15.26		 11.50   	 188.20		
 50.07   	 -20.35		 12.25   	 239.06		
 49.99   	 -25.43		 13.20   	 259.41		
 49.89   	 -35.61		 14.24   	 300.10		
 49.75   	 -35.61		 15.44   	 371.31		
 49.60   	 -40.69		 16.93   	 412.00		
 49.44   	 -40.69		 18.58   	 432.35		
 49.28   	 -30.52		 20.31   	 457.78		
 49.16   	 -25.43		 22.14   	 493.39		
 49.05   	 -10.17		 24.11   	 595.11		
 49.01   	 -10.17		 26.49   	 569.68		
 48.97   	 -20.35		 28.77   	 544.25		
 48.89   	 -30.52		 30.95   	 508.65		
 48.77   	 -40.69		 32.98   	 473.04		
 48.61   	 -45.78		 34.87   	 427.26		
 48.42   	 -45.78		 36.58   	 391.66		
 48.24   	 -40.69		 38.15   	 350.97		
 48.08   	 -20.35		 39.55   	 315.36		
 48.00   	 -10.17		 40.81   	 284.84		
 47.96   	  -5.09		 41.95   	 259.41		
 47.93   	  -5.09		 42.99   	 249.24		
 47.91   	 -15.26		 43.99   	 239.06		
 47.85   	 -25.43		 44.94   	 244.15		
 47.75   	 -35.61		 45.92   	 239.06		
 47.61   	 -45.78		 46.88   	 239.06		
 47.43   	 -40.69		 47.83   	 239.06		
 47.26   	 -40.69		 48.79   	 233.98		
 47.10   	 -20.35		 49.73   	 228.89		
 47.02(D)	   0.00		 50.64   	 213.63		
 47.02   	  30.52		 51.50   	 203.46		
 47.14   	  61.04		 52.31   	 193.29		
 47.39   	  96.64		 53.08   	 188.20		
 47.77   	 142.42		 53.83   	 183.11		
 48.34   	 188.20		 54.57   	 162.77		
 49.09   	 223.80		 55.22   	 147.51		
 49.99   	 244.15		 55.81   	 142.42		
 50.97   	 254.32		 56.38   	 142.42		
 51.98   	 259.41		 56.95   	 152.59		
 53.02   	 259.41		 57.56   	 147.51		
 54.06   	 259.41		 58.15   	 152.59		
 55.10   	 269.58		 58.76   	 152.59		
 56.17   	 279.75		 59.37   	 152.59		
 57.29   	 289.93		 59.98   	 142.42		
 58.45   	 289.93		 60.55   	 137.33		
 59.61   	 289.93		 61.10   	 122.07		
 60.77   	 289.93		 61.59   	 116.99		
 61.93   	 289.93		 62.05   	 106.82		
 63.09   	 305.19		 62.48   	  91.56		
 64.31   	 325.53		 62.85   	  81.38		
 65.62   	 350.97		 63.17   	  71.21		
 67.02   	 366.22		 63.46   	  50.86		
 68.48   	 376.40		 63.66   	  40.69		
 69.99   	 376.40		 63.82   	  35.61		
 71.50   	 376.40		 63.97   	  25.43		
 73.00   	 376.40		 64.07   	  15.26		
 74.51   	 361.14		 64.13   	  10.17		
 75.95   	 325.53		 64.17   	  10.17		
 77.25   	 295.01		 64.21   	   0.00		
 78.43   	 310.27		 64.21   	  -5.09		
 79.67   	 356.05		 64.19   	   5.09		
 81.10   	 289.93		 64.21   	   5.09		
 82.26   	 233.98		 64.23   	   5.09		
 83.19   	 213.63		 64.25(S)	   0.00		
 84.05   	 198.37		 64.25   	  -5.09		
 84.84   	 172.94		 64.23   	 -15.26		
 85.53   	 152.59		 64.17   	 -25.43		
 86.14   	 137.33		 64.07   	 -40.69		
 86.69   	 111.90		 63.91   	 -55.95		
 87.14   	  91.56		 63.68   	 -66.12		
 87.51   	  81.38		 63.42   	 -81.38		
 87.83   	  40.69		 63.09   	 -91.56		
 88.00   	   0.00		 62.73   	-101.73		
 88.00   	  15.26		 62.32   	-106.82		
 88.06   	  25.43		 61.89   	-111.90		
 88.16(S)	   0.00		 61.44   	-116.99		
 88.16   	 -20.35		 60.98   	-116.99		
 88.08   	 -20.35		 60.51   	-122.07		
 88.00   	 -25.43		 60.02   	-122.07		
 87.89   	 -76.30		 59.53   	-132.25		
 87.59   	-122.07		 59.00   	-137.33		
 87.10   	 -81.38		 58.45   	-152.59		
 86.77   	 -25.43		 57.84   	-167.85		
 86.67   	 -61.04		 57.17   	-188.20		
 86.43   	-127.16		 56.42   	-218.72		
 85.92   	 -96.64		 55.54   	-320.45		
 85.53   	 -91.56		 54.26   	-366.22		
 85.17   	-142.42		 52.80   	-386.57		
 84.60   	-172.94		 51.25   	-396.74		
 83.91   	-162.77		 49.66   	-417.09		
 83.26   	-132.25		 48.00   	-427.26		
 82.73   	-111.90		 46.29   	-437.43		
 82.28   	-101.73		 44.54   	-457.78		
 81.87   	-111.90		 42.71   	-498.47		
 81.42   	-137.33		 40.71   	-523.90		
 80.87   	-172.94		 38.62   	-544.25		
 80.18   	-198.37		 36.44   	-544.25		
 79.39   	-188.20		 34.26   	-528.99		
 78.64   	-172.94		 32.15   	-513.73		
 77.94   	-162.77		 30.09   	-508.65		
 77.29   	-147.51		 28.06   	-498.47		
 76.70   	-157.68		 26.06   	-462.87		
 76.07   	-162.77		 24.21   	-437.43		
 75.42   	-188.20		 22.46   	-406.92		
 74.67   	-193.29		 20.83   	-381.48		
 73.90   	-183.11		 19.31   	-361.14		
 73.16   	-152.59		 17.86   	-325.53		
 72.55   	-127.16		 16.56   	-300.10		
 72.04   	-106.82		 15.36   	-279.75		
 71.62   	-101.73		 14.24   	-249.24		
 71.21   	-106.82		 13.25   	-228.89		
 70.78   	-127.16		 12.33   	-223.80		
 70.27   	-142.42		 11.43   	-213.63		
 69.70   	-142.42		 10.58   	-193.29		
 69.14   	-137.33		  9.81   	-167.85		
 68.59   	-122.07		  9.14   	-152.59		
 68.10   	-106.82		  8.52   	-132.25		
 67.67   	 -86.47		  8.00   	-101.73		
 67.32   	 -71.21		  7.59   	 -76.30		
 67.04   	 -66.12		  7.28   	 -40.69		
 66.77   	 -76.30		  7.12   	 -20.35		
 66.47   	 -81.38		  7.04   	   0.00		
 66.14   	 -91.56		  7.04   	   0.00		
 65.78   	 -86.47		  7.04   	   5.09		
 65.43   	 -86.47		  7.06   	   5.09		
 65.09   	 -81.38		  7.08   	   0.00		
 64.76   	 -66.12		  7.08   	  -5.09		
 64.50   	 -50.86		  7.06   	 -10.17		
 64.29   	 -40.69		  7.02   	 -10.17		
 64.13   	 -40.69		  6.98   	 -20.35		
 63.97   	 -40.69		  6.90   	 -20.35		
 63.80   	 -45.78		  6.82   	 -15.26		
 63.62   	 -50.86		  6.75   	 -15.26		
 63.42   	 -61.04		  6.69   	 -10.17		
 63.17   	 -61.04		  6.65   	  -5.09		
 62.93   	 -55.95		  6.63   	  -5.09		
 62.71   	 -50.86		  6.61(D)	   5.09		
 62.50   	 -45.78		  6.63   	  10.17		
 62.32   	 -25.43		  6.67   	  10.17		
 62.22   	 -25.43		  6.71   	  10.17		
 62.12   	 -20.35		  6.75   	  10.17		
 62.03   	 -25.43		  6.80   	  10.17		
 61.93   	 -40.69		  6.84   	   5.09		
 61.77   	 -50.86		  6.86   	   0.00		
 61.57   	 -55.95		  6.86   	   0.00		
 61.34   	 -61.04		  6.86   	   0.00		
 61.10   	 -50.86		  6.86   	   0.00		
 60.89   	 -40.69		  6.86   	   0.00		
 60.73   	 -30.52		  6.86   	   0.00		
 60.61   	 -25.43		  6.86   	   0.00		
 60.51   	 -20.35		  6.86   	  -5.09		
 60.43   	 -25.43		  6.84   	   0.00		
 60.33   	 -35.61		  6.84   	   0.00		
 60.18   	 -50.86		  6.84   	  -5.09		
 59.98   	 -55.95		  6.82   	   0.00		
 59.76   	 -61.04		  6.82   	   0.00		
 59.51   	 -61.04		  6.82   	   5.09		
 59.27   	 -40.69		  6.84   	  -5.09		
 59.10   	 -30.52		  6.82   	   0.00		
 58.98   	 -20.35		  6.82   	   0.00		
 58.90   	 -20.35		  6.82   	   0.00		
 58.82   	 -25.43		  6.82   	   0.00		
 58.72   	 -40.69		  6.82   	   0.00		
 58.56   	 -50.86		  6.82   	   0.00		
 58.35   	 -61.04		  6.82   	   5.09		
 58.11   	 -61.04		  6.84   	   0.00		
 57.86   	 -55.95		  6.84   	   0.00		
 57.64   	 -50.86		  6.84   	   0.00		
 57.44   	 -40.69		  6.84   	   5.09		
 57.27   	 -30.52		  6.86   	   0.00		
 57.15   	 -20.35		  6.86   	   0.00		
 57.07   	 -20.35		  6.86   	   0.00		
 56.99   	 -35.61		  6.86   	   5.09		
 56.85   	 -45.78		  6.88   	   0.00		
 56.66   	 -50.86		  6.88   	   5.09		
 56.46   	 -66.12		  6.90   	   5.09		
 56.20   	 -61.04		  6.92   	  10.17		
 55.95   	 -50.86		  6.96   	   5.09		
 55.75   	 -40.69		  6.98   	   5.09		
 55.58   	 -25.43		  7.00   	   5.09		
 55.48   	 -20.35		  7.02   	   5.09		
 55.40   	 -25.43		  7.04   	   5.09		
 55.30   	 -25.43		  7.06   	  10.17		
 55.20   	 -40.69		  7.10   	   5.09		
 55.04   	 -50.86		  7.12   	   5.09		
 54.83   	 -55.95		  7.14   	   5.09		
 54.61   	 -61.04		  7.16   	  10.17		
 54.36   	 -50.86		  7.20   	  10.17		
 54.16   	 -45.78		  7.24   	  15.26		
 53.98   	 -30.52		  7.30   	  15.26		
 53.86   	 -25.43		  7.37   	  15.26		
 53.75   	 -20.35		  7.43   	  20.35		
 53.67   	 -25.43		  7.51   	  20.35		
 53.57   	 -35.61		  7.59   	  20.35		
 53.43   	 -45.78		  7.67   	  20.35		
 53.24   	 -50.86		  7.75   	  25.43		
 53.04   	 -50.86		  7.85   	  20.35		
 52.84   	 -45.78		  7.93   	  20.35		
 52.65   	 -35.61		  8.02   	  15.26		
 52.51   	 -30.52		  8.08   	  10.17		
 52.39   	 -20.35		  8.12   	  10.17		
 52.31   	 -20.35		  8.16   	   5.09		
 52.23   	 -25.43		  8.18   	  10.17		
 52.13   	 -45.78		  8.22   	  15.26		
 51.94   	 -50.86		  8.28   	  15.26		
 51.74   	 -50.86		  8.34   	  10.17		
 51.54   	 -40.69		  8.38   	  20.35		
 51.37   	 -40.69		  8.46   	  15.26		
 51.21   	 -30.52		  8.52(E)	  15.26		
 51.09   	 -30.52		  8.59   	  20.35		
 50.97   	 -25.43		  8.67   	  20.35		
 50.86   	 -25.43		  8.75   	  15.26		
 50.76   	 -35.61		  8.81   	  20.35		
 50.62   	 -40.69		  8.89   	  25.43		
 50.46   	 -40.69		  8.99   	  25.43		
 50.29   	 -45.78		  9.09   	  40.69		
 50.11   	 -35.61		  9.26   	  50.86		
 49.97   	 -25.43		  9.46   	  61.04		
 49.87   	 -25.43		  9.70   	  91.56		
 49.77   	 -15.26		 10.07   	 142.42		
 49.70   	 -20.35		 10.64   	 208.54		
 49.62   	 -20.35		 11.48   	 249.24		
 49.54   	 -30.52		 12.47   	 289.93		
 49.42   	 -35.61		 13.63   	 350.97		
 49.28   	 -35.61		 15.04   	 427.26		
 49.14   	 -40.69		 16.74   	 457.78		
 48.97   	 -30.52		 18.58   	 483.21		
 48.85   	 -30.52		 20.51   	 513.73		
 48.73   	 -20.35		 22.56   	 620.55		
 48.65   	 -20.35		 25.05   	 584.94		
 48.57   	 -25.43		 27.39   	 539.16		
 48.46   	 -30.52		 29.54   	 513.73		
 48.34   	 -35.61		 31.60   	 467.95		
 48.20   	 -35.61		 33.47   	 406.92		
 48.06   	 -40.69		 35.10   	 361.14		
 47.89   	 -30.52		 36.54   	 315.36		
 47.77   	 -30.52		 37.80   	 284.84		
 47.65   	 -20.35		 38.94   	 249.24		
 47.57   	 -20.35		 39.94   	 228.89		
 47.49   	 -15.26		 40.85   	 223.80		
 47.43   	 -20.35		 41.75   	 223.80		
 47.34   	 -30.52		 42.64   	 223.80		
 47.22   	 -30.52		 43.54   	 228.89		
 47.10   	 -35.61		 44.46   	 233.98		
 46.96   	 -30.52		 45.39   	 249.24		
 46.84   	 -30.52		 46.39   	 244.15		
 46.71   	 -15.26		 47.37   	 228.89		
 46.65   	  -5.09		 48.28   	 223.80		
 46.63(D)	  10.17		 49.18   	 213.63		
 46.67   	  40.69		 50.03   	 203.46		
 46.84   	  71.21		 50.84   	 178.03		
 47.12   	 122.07		 51.56   	 162.77		
 47.61   	 178.03		 52.21   	 157.68		
 48.32   	 218.72		 52.84   	 147.51		
 49.20   	 254.32		 53.43   	 127.16		
 50.21   	 264.50		 53.94   	 127.16		
 51.27   	 274.67		 54.45   	 127.16		
 52.37   	 264.50		 54.95   	 127.16		
 53.43   	 259.41		 55.46   	 127.16		
 54.47   	 259.41		 55.97   	 127.16		
 55.50   	 254.32		 56.48   	 122.07		
 56.52   	 264.50		 56.97   	 116.99		
 57.58   	 274.67		 57.44   	 111.90		
 58.68   	 284.84		 57.88   	 106.82		
 59.82   	 295.01		 58.31   	  96.64		
 61.00   	 300.10		 58.70   	  91.56		
 62.20   	 305.19		 59.06   	  76.30		
 63.42   	 320.45		 59.37   	  61.04		
 64.70   	 335.71		 59.61   	  50.86		
 66.04   	 340.79		 59.82   	  30.52		
 67.41   	 345.88		 59.94   	  25.43		
 68.79   	 345.88		 60.04   	  15.26		
 70.17   	 350.97		 60.10   	  10.17		
 71.58   	 361.14		 60.14   	  10.17		
 73.02   	 361.14		 60.18   	  10.17		
 74.47   	 335.71		 60.22   	  10.17		
 75.81   	 345.88		 60.26   	  15.26		
 77.19   	 340.79		 60.33   	  10.17		
 78.56   	 330.62		 60.37   	  10.17		
 79.88   	 274.67		 60.41   	   5.09		
 80.98   	 218.72		 60.43(S)	  -5.09		
 81.85   	 188.20		 60.41   	 -15.26		
 82.60   	 188.20		 60.35   	 -25.43		
 83.36   	 183.11		 60.24   	 -40.69		
 84.09   	 167.85		 60.08   	 -50.86		
 84.76   	 147.51		 59.88   	 -61.04		
 85.35   	 116.99		 59.63   	 -76.30		
 85.82   	  71.21		 59.33   	 -81.38		
 86.10   	  20.35		 59.00   	 -86.47		
 86.18   	  -5.09		 58.66   	 -91.56		
 86.16   	 -30.52		 58.29   	 -96.64		
 86.04   	 -25.43		 57.90   	 -96.64		
 85.94   	  20.35		 57.52   	 -96.64		
 86.02   	  66.12		 57.13   	-101.73		
 86.29   	  40.69		 56.72   	-106.82		
 86.45(S)	 -25.43		 56.30   	-111.90		
 86.35   	 -71.21		 55.85   	-132.25		
 86.06   	 -40.69		 55.32   	-147.51		
 85.90   	  -5.09		 54.73   	-162.77		
 85.88   	 -61.04		 54.08   	-183.11		
 85.64   	-147.51		 53.35   	-203.46		
 85.05   	 -91.56		 52.53   	-300.10		
 84.68   	 -55.95		 51.33   	-330.62		
 84.46   	 -96.64		 50.01   	-366.22		
 84.07   	-142.42		 48.55   	-386.57		
 83.50   	-127.16		 47.00   	-396.74		
 82.99   	-116.99		 45.41   	-401.83		
 82.52   	-137.33		 43.80   	-417.09		
 81.97   	-157.68		 42.14   	-422.18		
 81.34   	-157.68		 40.45   	-442.52		
 80.71   	-142.42		 38.68   	-467.95		
 80.14   	-137.33		 36.81   	-498.47		
 79.59   	-147.51		 34.81   	-498.47		
 79.00   	-162.77		 32.82   	-498.47		
 78.35   	-162.77		 30.82   	-488.30		
 77.70   	-172.94		 28.87   	-483.21		
 77.01   	-172.94		 26.94   	-467.95		
 76.32   	-172.94		 25.07   	-462.87		
 75.63   	-178.03		 23.21   	-442.52		
 74.91   	-167.85		 21.44   	-427.26		
 74.24   	-167.85		 19.74   	-401.83		
 73.57   	-157.68		 18.13   	-376.40		
 72.94   	-157.68		 16.62   	-350.97		
 72.31   	-152.59		 15.22   	-325.53		
 71.70   	-147.51		 13.92   	-300.10		
 71.11   	-127.16		 12.72   	-274.67		
