SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-267.94   	-436.71   	  0.96   	  30.52		 68.95   	 -45.78		
-268.86   	-427.55   	  1.08   	  30.52		 68.77   	 -50.86		
-267.94   	-417.18   	  1.20   	   0.00		 68.57   	 -50.86		
-263.37   	-402.22   	  1.20   	   0.00		 68.36   	 -30.52		
-254.21   	-375.37   	  1.20   	  20.35		 68.24   	 -15.26		
-241.70   	-332.95   	  1.28   	  15.26		 68.18   	 -15.26		
-227.66   	-279.54   	  1.34   	  -5.09		 68.12   	 -15.26		
-216.37   	-228.27   	  1.32   	  -5.09		 68.06   	 -25.43		
-210.27   	-193.79   	  1.30   	   5.09		 67.95   	 -35.61		
-207.21   	-180.36   	  1.32   	   0.00		 67.81   	 -45.78		
-199.89   	-180.36   	  1.32   	 -15.26		 67.63   	 -50.86		
-183.11   	-179.44   	  1.26   	 -20.35		 67.43   	 -55.95		
-157.17   	-171.20   	  1.18   	 -10.17		 67.20   	 -66.12		
-131.53   	-162.96   	  1.14   	  -5.09		 66.94   	 -71.21		
-119.93   	-169.07   	  1.12   	 -10.17		 66.65   	 -61.04		
-130.92   	-199.28   	  1.08   	 -15.26		 66.41   	 -30.52		
-160.52   	-249.33   	  1.02   	  -5.09		 66.29   	 -20.35		
-194.40   	-305.18   	  1.00   	   5.09		 66.21   	 -15.26		
-217.90   	-350.34   	  1.02   	  -5.09		 66.14   	 -25.43		
-224.30   	-376.59   	  1.00   	   0.00		 66.04   	 -15.26		
-218.81   	-387.57   	  1.00   	  10.17		 65.98   	  -5.09		
-214.54   	-392.76   	  1.04   	  15.26		 65.96   	 -25.43		
-220.64   	-402.22   	  1.10   	  25.43		 65.86   	 -45.78		
-237.43   	-418.70   	  1.20   	  20.35		 65.68   	 -71.21		
-257.26   	-437.62   	  1.28   	  10.17		 65.39   	 -81.38		
-271.00   	-451.66   	  1.32   	  15.26		 65.07   	 -66.12		
-273.44   	-456.54   	  1.38   	  10.17		 64.80   	 -35.61		
-267.03   	-453.49   	  1.42   	   5.09		 64.66   	 -20.35		
-258.48   	-448.61   	  1.44   	  15.26		 64.58   	 -20.35		
-253.60   	-447.39   	  1.51   	  20.35		 64.50   	 -20.35		
-253.91   	-450.13   	  1.59   	   0.00		 64.41   	 -20.35		
-256.96   	-453.49   	  1.59   	 -15.26		 64.33   	 -35.61		
-259.40   	-453.49   	  1.53   	   0.00		 64.19   	 -35.61		
-259.09   	-450.13   	  1.53   	   5.09		 64.05   	 -35.61		
-256.96   	-444.64   	  1.55   	 -20.35		 63.91   	 -30.52		
-256.65   	-439.45   	  1.46   	 -45.78		 63.78   	 -15.26		
-260.31   	-435.49   	  1.28   	 -25.43		 63.72   	 -15.26		
-266.72   	-432.74   	  1.18   	  15.26		 63.66   	 -25.43		
-273.13   	-429.69   	  1.24   	   0.00		 63.56   	 -35.61		
-276.49   	-426.64   	  1.24   	 -25.43		 63.42   	 -40.69		
-275.27   	-422.97   	  1.14   	  -5.09		 63.26   	 -45.78		
-271.30   	-418.70   	  1.12   	  20.35		 63.07   	 -55.95		
-267.03   	-414.73   	  1.20   	  10.17		 62.85   	 -55.95		
-264.28   	-410.77   	  1.24   	  10.17		 62.62   	 -45.78		
-263.06   	-407.10   	  1.28   	  15.26		 62.44   	 -30.52		
-261.54   	-404.97   	  1.34   	  20.35		 62.32   	 -30.52		
-258.18   	-407.10   	  1.42   	  15.26		 62.20   	 -35.61		
-251.77   	-418.09   	  1.49   	  20.35		 62.05   	 -30.52		
-241.39   	-432.43   	  1.57   	  45.78		 61.93   	 -20.35		
-224.91   	-428.16   	  1.75   	  61.04		 61.85   	 -35.61		
-193.79   	-369.87   	  1.99   	  25.43		 61.71   	 -45.78		
-133.67   	-220.95   	  2.10   	  20.35		 61.53   	 -35.61		
-32.65   	 39.98   	  2.18   	  50.86		 61.38   	 -25.43		
 95.21   	404.66   	  2.38   	  55.95		 61.28   	 -15.26		
199.28   	827.94   	  2.60   	  35.61		 61.22   	 -20.35		
208.13   	1226.20   	  2.75   	  50.86		 61.14   	 -81.38		
-206.91   	1577.45(R)	  2.95   	  25.43		 60.81   	 -45.78		
-542.91   	1432.50   	  3.05   	   5.09		 60.63   	 -35.61		
-832.21   	1126.40   	  3.07   	 -15.26		 60.49   	 -40.69		
-1001.89   	752.87   	  3.01   	 -10.17		 60.33   	 -35.61		
-1040.95   	381.77   	  2.97   	 -15.26		 60.18   	 -25.43		
-988.46   	 39.06   	  2.91   	 -20.35		 60.08   	 -30.52		
-893.55   	-267.94   	  2.83   	 -30.52		 59.96   	 -25.43		
-783.08   	-512.08   	  2.71(E)	   0.00		 59.86   	 -25.43		
-659.18   	-643.01   	  2.71   	  40.69		 59.76   	 -20.35		
-522.16   	-628.05   	  2.87   	  55.95		 59.67   	 -30.52		
-384.83   	-502.32   	  3.09   	  50.86		 59.55   	 -20.35		
-271.00   	-356.75   	  3.30   	  71.21		 59.47   	 -20.35		
-202.64   	-274.96   	  3.58   	 106.82		 59.39   	 -20.35		
-183.41   	-279.85   	  4.01   	 147.51		 59.31   	 -25.43		
-194.70   	-331.12   	  4.60   	 198.37		 59.21   	 -20.35		
-210.27   	-372.92   	  5.39   	 223.80		 59.12   	 -30.52		
-210.88   	-376.89   	  6.29   	 208.54		 59.00   	 -30.52		
-195.62   	-352.48   	  7.12   	 223.80		 58.88   	 -40.69		
-175.78   	-325.32   	  8.02   	 269.58		 58.72   	 -40.69		
-162.96   	-310.97   	  9.09   	 289.93		 58.56   	 -35.61		
-160.83   	-308.84   	 10.25   	 335.71		 58.41   	 -50.86		
-164.79   	-309.75   	 11.60   	 391.66		 58.21   	 -50.86		
-169.07   	-307.92   	 13.16   	 452.69		 58.01   	 -45.78		
-170.90   	-302.43   	 14.97   	 473.04		 57.82   	 -35.61		
-170.59   	-295.72   	 16.87   	 498.47		 57.68   	 -40.69		
-168.46   	-290.22   	 18.86   	 559.51		 57.52   	 -35.61		
-165.41   	-285.34   	 21.10   	 640.89		 57.38   	 -30.52		
-161.74   	-280.15   	 23.66   	 651.07		 57.25   	 -25.43		
-158.69   	-273.44   	 26.27   	 610.37		 57.15   	 -25.43		
-157.47   	-265.50   	 28.71   	 564.60		 57.05   	 -20.35		
-158.69   	-258.79   	 30.97   	 513.73		 56.97   	 -25.43		
-160.52   	-254.82   	 33.02   	 412.00		 56.87   	 -15.26		
-161.44   	-252.99   	 34.67   	 310.27		 56.81   	 -25.43		
-161.13   	-250.55   	 35.91   	 244.15		 56.70   	 -20.35		
-159.00   	-245.06   	 36.89   	 183.11		 56.62   	 -20.35		
-156.86   	-235.60   	 37.62   	 116.99		 56.54   	 -20.35		
-155.64   	-223.08   	 38.09   	  40.69		 56.46   	 -25.43		
-155.33   	-210.27   	 38.25   	   0.00		 56.36   	 -25.43		
-155.33   	-199.28   	 38.25   	 -30.52		 56.26   	 -30.52		
-154.11   	-190.43   	 38.13   	 -71.21		 56.13   	 -30.52		
-151.98   	-182.50   	 37.84   	-101.73		 56.01   	 -30.52		
-148.32   	-173.34   	 37.44   	-122.07		 55.89   	 -35.61		
-143.74   	-162.05   	 36.95   	-132.25		 55.75   	 -25.43		
-138.85   	-149.23   	 36.42   	-142.42		 55.65   	 -25.43		
-134.28   	-137.02   	 35.85   	-157.68		 55.54   	 -30.52		
-130.31   	-125.73   	 35.22   	-162.77		 55.42   	 -25.43		
-128.48   	-115.05   	 34.57   	-147.51		 55.32   	 -25.43		
-128.78   	-102.84   	 33.98   	-122.07		 55.22   	 -15.26		
-129.70   	-87.89   	 33.49   	-101.73		 55.16(D)	   0.00		
-129.70   	-71.11   	 33.08   	 -81.38		 55.16   	  25.43		
-127.87   	-53.71   	 32.76   	 -45.78		 55.26   	  55.95		
-124.82   	-36.62   	 32.57   	   5.09		 55.48   	 106.82		
-121.77   	-20.14   	 32.59   	  45.78		 55.91   	 198.37		
-119.63   	 -3.97   	 32.78   	  66.12		 56.70   	 320.45		
-118.41   	 11.90   	 33.04   	  96.64		 57.99   	 452.69		
-117.49   	 26.55   	 33.43   	 142.42		 59.80   	 564.60		
-115.05   	 40.59   	 34.00   	 162.77		 62.05   	 656.15		
-110.78   	 54.93   	 34.65   	 178.03		 64.68   	 707.02		
-105.90   	 70.80   	 35.36   	 183.11		 67.51   	 727.36		
-101.93   	 88.20   	 36.09   	 203.46		 70.42   	 701.93		
-100.10   	107.42   	 36.91   	 218.72		 73.22   	 651.07		
-101.32   	125.73   	 37.78   	 203.46		 75.83   	 579.86		
-104.68   	141.91   	 38.60   	 198.37		 78.15   	 493.39		
-108.95   	155.33   	 39.39   	 178.03		 80.12   	 422.18		
-112.61   	166.32   	 40.10   	 157.68		 81.81   	 345.88		
-115.05   	175.48   	 40.73   	 142.42		 83.19   	 284.84		
-117.19   	184.94   	 41.30   	 132.25		 84.33   	 233.98		
-118.71   	195.01   	 41.83   	 106.82		 85.27   	 198.37		
-120.85   	204.77   	 42.26   	  66.12		 86.06   	 178.03		
-123.29   	214.23   	 42.52   	  40.69		 86.77   	 172.94		
-127.26   	222.78   	 42.69   	  40.69		 87.47   	 193.29		
-132.75   	230.41   	 42.85   	  50.86		 88.24   	 218.72		
-140.69   	236.51   	 43.05   	  40.69		 89.11   	 249.24		
-149.84   	241.39   	 43.21   	  30.52		 90.11   	 269.58		
-158.39   	244.14   	 43.34   	  25.43		 91.19   	 295.01		
-166.02   	242.92   	 43.44   	  45.78		 92.37   	 310.27		
-173.03   	235.29   	 43.62   	  86.47		 93.61   	 320.45		
-180.05   	219.12   	 43.97   	 116.99		 94.89   	 335.71		
-187.07   	192.26   	 44.44   	  86.47		 96.24   	 345.88		
-192.87   	154.72   	 44.78   	  50.86		 97.62   	 340.79		
-196.53   	107.73   	 44.98   	  45.78		 98.98   	 315.36		
-195.92   	 54.63   	 45.17   	  45.78		100.24   	 279.75		
-192.57   	 -0.92   	 45.35   	  25.43		101.36   	 233.98		
-188.29   	-56.15   	 45.45(S)	 -10.17		102.30   	 188.20		
-183.72   	-107.73   	 45.41   	 -25.43		103.05   	 132.25		
-180.36   	-154.42   	 45.31   	 -20.35		103.58   	  91.56		
-178.22   	-194.70   	 45.23   	 -40.69		103.95   	  40.69		
-176.70   	-227.66   	 45.07   	 -61.04		104.11(S)	   0.00		
-175.48   	-253.91   	 44.82   	 -66.12		104.11   	 -35.61		
-174.87   	-273.13   	 44.56   	 -61.04		103.97   	 -76.30		
-174.26   	-287.17   	 44.31   	 -71.21		103.66   	-116.99		
-172.73   	-297.55   	 44.03   	 -91.56		103.19   	-137.33		
-170.90   	-306.40   	 43.66   	 -96.64		102.64   	-157.68		
-168.46   	-314.64   	 43.28   	-101.73		102.01   	-172.94		
-165.71   	-321.35   	 42.87   	-137.33		101.32   	-183.11		
-162.66   	-325.01   	 42.32   	-162.77		100.59   	-178.03		
-158.69   	-325.01   	 41.67   	-193.29		 99.88   	-183.11		
-154.11   	-323.49   	 40.90   	-228.89		 99.15   	-172.94		
-150.45   	-322.57   	 39.98   	-284.84		 98.45   	-152.59		
-148.01   	-323.79   	 38.84   	-289.93		 97.84   	-137.33		
-146.18   	-325.01   	 37.68   	-254.32		 97.29   	-132.25		
-143.43   	-324.40   	 36.66   	-361.14		 96.76   	-127.16		
-138.85   	-320.43   	 35.22   	-549.34		 96.26   	-132.25		
-133.36   	-315.55   	 33.02   	-523.90		 95.73   	-132.25		
-128.78   	-312.50   	 30.93   	-412.00		 95.20   	-137.33		
-127.26   	-311.89   	 29.28   	-498.47		 94.65   	-142.42		
-128.48   	-311.89   	 27.28   	-671.41		 94.08   	-152.59		
-131.53   	-310.67   	 24.60   	-707.02		 93.47   	-152.59		
-134.58   	-307.92   	 21.77   	-666.32		 92.86   	-137.33		
-136.11   	-304.87   	 19.10   	-651.07		 92.31   	-142.42		
-135.50   	-303.04   	 16.50   	-676.50		 91.74   	-147.51		
-132.75   	-302.73   	 13.79   	-666.32		 91.15   	-147.51		
-129.39   	-303.04   	 11.13   	-590.03		 90.56   	-167.85		
-126.34   	-303.04   	  8.77   	-528.99		 89.89   	-193.29		
-124.82   	-302.43   	  6.65   	-483.21		 89.11   	-213.63		
-125.73   	-300.90   	  4.72   	-457.78		 88.26   	-223.80		
-128.48   	-298.46   	  2.89   	-401.83		 87.36   	-233.98		
-131.23   	-295.41   	  1.28   	-345.88		 86.43   	-228.89		
-133.36   	-292.36   	 -0.10   	-305.19		 85.51   	-228.89		
-134.89   	-291.14   	 -1.32   	-254.32		 84.60   	-218.72		
-135.50   	-292.66   	 -2.34   	-188.20		 83.72   	-213.63		
-136.11   	-295.72   	 -3.09   	-147.51		 82.87   	-223.80		
-135.50   	-297.85   	 -3.68   	-132.25		 81.97   	-233.98		
-133.67   	-297.85   	 -4.21   	 -91.56		 81.04   	-244.15		
-129.70   	-295.72   	 -4.58   	 -50.86		 80.06   	-239.06		
-125.12   	-293.27   	 -4.78   	 -30.52		 79.10   	-198.37		
-120.85   	-293.27   	 -4.90   	 -10.17		 78.31   	-111.90		
-118.10   	-296.63   	 -4.94(D)	   5.09		 77.86   	 -45.78		
-116.58   	-302.12   	 -4.92   	  40.69		 77.68   	 -76.30		
-115.97   	-307.31   	 -4.76   	  76.30		 77.38   	-101.73		
-116.27   	-310.97   	 -4.46   	  81.38		 76.97   	 -96.64		
-117.49   	-312.50   	 -4.13   	  81.38		 76.58   	 -81.38		
-119.32   	-313.11   	 -3.80   	 101.73		 76.26   	 -50.86		
-122.07   	-313.42   	 -3.40   	 106.82		 76.05   	 -35.61		
-125.73   	-314.33   	 -2.97   	  71.21		 75.91   	 -25.43		
-130.00   	-315.55   	 -2.69   	  45.78		 75.81   	 -45.78		
-135.50   	-317.08   	 -2.50   	  66.12		 75.63   	 -81.38		
-141.91   	-319.21   	 -2.24   	  76.30		 75.30   	-101.73		
-149.23   	-321.35   	 -1.93   	  50.86		 74.89   	 -91.56		
-156.86   	-323.18   	 -1.73   	  10.17		 74.53   	 -55.95		
-163.57   	-324.40   	 -1.69   	  10.17		 74.30   	 -40.69		
-168.15   	-324.40   	 -1.65   	  61.04		 74.14   	 -35.61		
-170.59   	-324.71   	 -1.40   	  55.95		 74.00   	 -40.69		
-171.51   	-325.62   	 -1.18   	  25.43		 73.83   	 -76.30		
-171.81   	-327.76   	 -1.08   	  15.26		 73.53   	-106.82		
-172.12   	-329.59   	 -1.02   	  45.78		 73.10   	 -96.64		
-172.42   	-330.20   	 -0.83   	  76.30		 72.72   	 -76.30		
-171.81   	-329.59   	 -0.53   	  50.86		 72.41   	 -25.43		
-170.59   	-327.76   	 -0.33   	  35.61		 72.31   	  -5.09		
-169.98   	-326.54   	 -0.18   	  50.86		 72.29   	   5.09		
-170.59   	-326.54   	  0.02   	  66.12		 72.31   	  10.17		
-173.03   	-327.45   	  0.28   	  50.86		 72.35   	   5.09		
-177.00   	-328.98   	  0.49   	  30.52		 72.37   	   5.09		
-181.58   	-330.51   	  0.61   	  30.52		 72.39   	  20.35		
-185.55   	-332.03   	  0.73   	  10.17		 72.47   	  20.35		
-186.46   	-333.25   	  0.77   	   5.09		 72.55   	  15.26		
-184.33   	-333.56   	  0.79   	   5.09		 72.61   	 -15.26		
-180.36   	-333.25   	  0.81   	   0.00		 72.55   	  10.17		
-177.00   	-333.25   	  0.81   	  10.17		 72.59   	  71.21		
-176.39   	-333.56   	  0.85   	   5.09		 72.88   	  30.52		
-178.53   	-335.08   	  0.87   	   0.00		 73.00   	 -35.61		
-181.58   	-337.22   	  0.87   	   0.00		 72.86   	 -35.61		
-183.11   	-339.36   	  0.87   	   0.00		 72.72   	 -30.52		
-182.50   	-341.19   	  0.87   	  20.35		 72.59   	  -5.09		
-180.66   	-342.10   	  0.96   	  45.78		 72.57   	  20.35		
-178.83   	-343.02   	  1.14   	  25.43		 72.65   	  35.61		
-178.22   	-343.93   	  1.24   	  45.78		 72.80   	  35.61		
-179.14   	-345.46   	  1.42   	  81.38		 72.94   	   5.09		
-180.66   	-348.51   	  1.75   	  86.47		 72.96   	 -30.52		
-182.50   	-352.48   	  2.10   	  66.12		 72.84   	 -35.61		
-184.63   	-357.06   	  2.36   	  66.12		 72.70   	 -35.61		
-186.16   	-361.02   	  2.62   	  81.38		 72.55   	 -35.61		
-187.07   	-364.07   	  2.95   	  81.38		 72.41   	 -20.35		
-187.07   	-367.13   	  3.28   	  76.30		 72.33   	 -10.17		
-186.46   	-371.09   	  3.58   	  55.95		 72.29   	 -10.17		
-185.24   	-376.28   	  3.80   	  55.95		 72.25   	  -5.09		
-183.72   	-382.39   	  4.03   	  50.86		 72.23   	  -5.09		
-181.58   	-388.18   	  4.23   	  40.69		 72.21   	   5.09		
-177.92   	-389.71   	  4.39   	  10.17		 72.23   	   5.09		
-172.12   	-383.00   	  4.44   	   0.00		 72.25   	   0.00		
-163.27   	-362.85   	  4.44   	   5.09		 72.25   	 -15.26		
-152.59   	-328.37   	  4.46   	 -15.26		 72.19   	 -25.43		
-142.52   	-285.64   	  4.39   	 -40.69		 72.09   	 -25.43		
-136.72   	-247.19   	  4.23   	 -50.86		 71.98   	 -15.26		
-136.11   	-225.83   	  4.03   	 -40.69		 71.92   	 -20.35		
-137.02   	-224.91   	  3.87   	 -40.69		 71.84   	 -25.43		
-133.36   	-236.51   	  3.70   	 -50.86		 71.74   	 -20.35		
-119.93   	-248.41   	  3.50   	 -55.95		 71.66   	 -30.52		
-98.27   	-254.52   	  3.28   	 -40.69		 71.54   	 -35.61		
-76.90   	-260.01   	  3.11   	 -35.61		 71.39   	 -40.69		
-68.05   	-277.10   	  2.97   	 -35.61		 71.23   	 -55.95		
-78.13   	-312.50   	  2.83   	 -50.86		 71.01   	 -45.78		
-104.06   	-362.85   	  2.62   	 -35.61		 70.82   	 -35.61		
-135.80   	-416.87   	  2.48   	  -5.09		 70.68   	 -30.52		
-160.83   	-462.95   	  2.46   	   0.00		 70.56   	 -35.61		
-172.42   	-494.69   	  2.46   	 -15.26		 70.42   	 -30.52		
-173.03   	-513.00   	  2.40   	   5.09		 70.29   	 -30.52		
-171.51   	-524.60   	  2.42   	  30.52		 70.17   	 -30.52		
-176.70   	-537.11   	  2.54   	  35.61		 70.05   	 -35.61		
-191.35   	-554.81   	  2.69   	  20.35		 69.91   	 -30.52		
-211.79   	-576.17   	  2.77   	  15.26		 69.79   	 -40.69		
-229.49   	-595.70   	  2.83   	  30.52		 69.62   	 -30.52		
-238.34   	-608.22   	  2.95   	  40.69		 69.50   	 -40.69		
-237.73   	-612.18   	  3.11   	  30.52		 69.34   	 -35.61		
-232.24   	-610.66   	  3.23   	  20.35		 69.20   	 -35.61		
-227.36   	-608.52   	  3.32   	  30.52		 69.05   	 -35.61		
-226.44   	-607.91   	  3.44   	  40.69		 68.91   	 -40.69		
-228.27   	-608.83   	  3.60   	  30.52		 68.75   	 -40.69		
-230.41   	-609.74   	  3.72   	  15.26		 68.59   	 -50.86		
-230.71   	-610.66   	  3.78   	   5.09		 68.38   	 -40.69		
-227.97   	-611.57   	  3.80   	  10.17		 68.22   	 -35.61		
-224.00   	-613.40   	  3.85   	  15.26		 68.08   	 -40.69		
-220.03   	-614.93   	  3.91   	   5.09		 67.91   	 -35.61		
-216.67   	-615.23   	  3.93   	  -5.09		 67.77   	 -25.43		
-214.54   	-613.71   	  3.91   	  -5.09		 67.67   	 -20.35		
-212.71   	-610.66   	  3.89   	   5.09		 67.59   	 -25.43		
-211.18   	-606.69   	  3.91   	  10.17		 67.49   	 -25.43		
-209.96   	-603.03   	  3.95   	   5.09		 67.39   	 -35.61		
-210.27   	-599.37   	  3.97   	   0.00		 67.24   	 -40.69		
-212.40   	-595.40   	  3.97   	   0.00		 67.08   	 -35.61		
-215.45   	-591.13   	  3.97   	  10.17		 66.94   	 -30.52		
-217.59   	-588.07   	  4.01   	   5.09		 66.82   	 -10.17		
-216.98   	-591.74   	  4.03   	   0.00		 66.77   	 -10.17		
-213.32   	-606.38   	  4.03   	  25.43		 66.73   	 -15.26		
-205.99   	-624.69   	  4.13   	  40.69		 66.67   	 -45.78		
-190.73   	-619.81   	  4.29   	  35.61		 66.49   	 -61.04		
-158.08   	-552.67   	  4.44   	  25.43		 66.25   	 -45.78		
-93.99   	-384.52   	  4.54   	  20.35		 66.06   	 -40.69		
  8.54   	-96.13   	  4.62   	  30.52		 65.90   	 -45.78		
129.70   	300.29   	  4.74   	  30.52		 65.72   	 -55.95		
216.67   	751.95   	  4.86   	  40.69		 65.49   	 -61.04		
201.42   	1166.08   	  5.03   	  20.35		 65.25   	 -71.21		
-239.56   	1474.30(R)	  5.11   	   5.09		 64.96   	 -20.35		
-561.83   	1269.23   	  5.13   	  20.35		 64.88   	 -15.26		
-825.50   	894.17   	  5.21   	  20.35		 64.82   	 -10.17		
-966.80   	463.56   	  5.29   	  -5.09		 64.78   	 -10.17		
-984.19   	 64.39   	  5.27   	 -20.35		 64.74   	 -15.26		
-918.27   	-268.55   	  5.19   	 -15.26		 64.68   	 -20.35		
-814.51   	-532.23   	  5.13(E)	   0.00		 64.60   	 -15.26		
-696.11   	-715.64   	  5.13   	   0.00		 64.54   	 -15.26		
-566.10   	-790.10   	  5.13   	  -5.09		 64.48   	 -20.35		
-428.16   	-743.41   	  5.11   	  20.35		 64.39   	 -35.61		
-299.07   	-618.29   	  5.19   	  86.47		 64.25   	 -30.52		
-203.55   	-497.13   	  5.53   	  91.56		 64.13   	 -30.52		
-156.86   	-444.03   	  5.90   	  76.30		 64.01   	 -40.69		
-153.81   	-463.87   	  6.21   	  91.56		 63.85   	 -35.61		
-170.29   	-513.00   	  6.57   	 162.77		 63.70   	 -35.61		
-180.66   	-542.60   	  7.22   	 264.50		 63.56   	 -35.61		
-174.26   	-536.80   	  8.28   	 279.75		 63.42   	 -35.61		
-156.25   	-512.08   	  9.40   	 218.72		 63.28   	 -35.61		
-140.38   	-492.25   	 10.27   	 218.72		 63.13   	 -35.61		
-133.97   	-486.15   	 11.15   	 284.84		 62.99   	 -35.61		
-134.89   	-487.98   	 12.29   	 310.27		 62.85   	 -35.61		
-136.11   	-487.67   	 13.53   	 315.36		 62.71   	 -25.43		
-132.75   	-481.57   	 14.79   	 356.05		 62.60   	 -25.43		
-126.34   	-471.80   	 16.22   	 427.26		 62.50   	 -25.43		
-121.46   	-462.65   	 17.92   	 467.95		 62.40   	 -50.86		
-119.63   	-457.76   	 19.80   	 483.21		 62.20   	 -55.95		
-119.93   	-456.24   	 21.73   	 528.99		 61.97   	 -40.69		
-119.93   	-455.02   	 23.85   	 610.37		 61.81   	 -30.52		
-117.80   	-452.27   	 26.29   	 651.07		 61.69   	 -25.43		
-113.83   	-446.47   	 28.89   	 640.89		 61.59   	 -30.52		
-109.25   	-439.45   	 31.45   	 600.20		 61.46   	 -15.26		
-106.20   	-432.43   	 33.86   	 569.68		 61.40   	 -10.17		
-104.06   	-425.72   	 36.13   	 544.25		 61.36   	 -20.35		
-102.54   	-419.01   	 38.31   	 483.21		 61.28   	 -20.35		
-99.18   	-411.68   	 40.24   	 406.92		 61.20   	 -35.61		
-93.69   	-403.44   	 41.87   	 325.53		 61.06   	 -30.52		
-85.75   	-394.59   	 43.17   	 259.41		 60.94   	 -25.43		
-76.60   	-384.83   	 44.21   	 193.29		 60.83   	 -25.43		
-66.83   	-374.76   	 44.98   	 137.33		 60.73   	 -30.52		
-58.59   	-365.30   	 45.53   	  55.95		 60.61   	 -35.61		
-51.88   	-357.36   	 45.76   	 -15.26		 60.47   	 -45.78		
-47.30   	-350.95   	 45.70   	 -50.86		 60.28   	 -45.78		
-43.33   	-345.15   	 45.49   	-106.82		 60.10   	 -35.61		
-38.76   	-338.44   	 45.07   	-152.59		 59.96   	 -20.35		
-33.57   	-328.67   	 44.46   	-162.77		 59.88   	 -30.52		
-28.38   	-316.16   	 43.80   	-167.85		 59.76   	 -35.61		
-24.72   	-301.51   	 43.13   	-178.03		 59.61   	 -35.61		
-22.28   	-285.95   	 42.42   	-203.46		 59.47   	 -35.61		
-21.06   	-270.08   	 41.61   	-183.11		 59.33   	 -10.17		
-20.14   	-254.21   	 40.87   	-127.16		 59.29(D)	  15.26		
-19.23   	-237.43   	 40.37   	-111.90		 59.35   	  76.30		
-17.09   	-220.34   	 39.92   	-101.73		 59.65   	 162.77		
-13.12   	-201.72   	 39.51   	 -45.78		 60.30   	 259.41		
 -7.32   	-181.88   	 39.33   	  10.17		 61.34   	 391.66		
 -0.31   	-161.74   	 39.37   	  25.43		 62.91   	 528.99		
  6.41   	-142.21   	 39.47   	  55.95		 65.03   	 635.81		
 11.60   	-122.68   	 39.69   	  91.56		 67.57   	 707.02		
 14.34   	-103.45   	 40.06   	 106.82		 70.40   	 752.79		
 15.56   	-83.62   	 40.49   	 122.07		 73.41   	 752.79		
 16.17   	-64.09   	 40.98   	 137.33		 76.42   	 701.93		
 15.56   	-45.78   	 41.53   	 106.82		 79.23   	 656.15		
 13.43   	-30.52   	 41.95   	  96.64		 81.85   	 584.94		
  9.77   	-18.01   	 42.34   	  96.64		 84.19   	 488.30		
  5.49   	 -7.02   	 42.73   	 111.90		 86.14   	 391.66		
  1.53   	  3.97   	 43.17   	 127.16		 87.71   	 305.19		
 -1.53   	 15.26   	 43.68   	 147.51		 88.93   	 233.98		
 -3.97   	 25.94   	 44.27   	 152.59		 89.87   	 178.03		
 -6.71   	 35.71   	 44.88   	 137.33		 90.58   	 167.85		
-10.07   	 44.25   	 45.43   	 137.33		 91.25   	 167.85		
-13.73   	 51.27   	 45.98   	 157.68		 91.92   	 178.03		
-18.31   	 57.98   	 46.61   	 167.85		 92.63   	 213.63		
-23.80   	 63.48   	 47.28   	 162.77		 93.49   	 249.24		
-30.52   	 67.75   	 47.93   	 127.16		 94.49   	 289.93		
-38.15   	 69.58   	 48.44   	 111.90		 95.65   	 330.62		
-46.39   	 67.44   	 48.89   	 106.82		 96.97   	 345.88		
-54.63   	 58.90   	 49.32   	  96.64		 98.35   	 350.97		
-62.26   	 41.50   	 49.70   	  71.21		 99.76   	 345.88		
-70.19   	 13.73   	 49.99   	  55.95		101.14   	 325.53		
-77.51   	-24.11   	 50.21   	  45.78		102.44   	 295.01		
-84.23   	-69.89   	 50.40   	  35.61		103.62   	 289.93		
-89.11   	-120.54   	 50.54   	  20.35		104.78   	 279.75		
-92.16   	-173.34   	 50.62   	   5.09		105.90   	 233.98		
-93.38   	-225.83   	 50.64(S)	 -20.35		106.84   	 178.03		
-93.38   	-275.57   	 50.56   	 -15.26		107.55   	 137.33		
-92.47   	-321.35   	 50.50   	 -25.43		108.10   	  91.56		
-91.25   	-361.02   	 50.40   	 -45.78		108.46   	  55.95		
-90.94   	-393.98   	 50.21   	 -61.04		108.69   	  15.26		
-91.25   	-420.53   	 49.97   	 -55.95		108.75(S)	 -30.52		
-92.47   	-441.28   	 49.75   	 -20.35		108.63   	 -91.56		
-93.69   	-457.76   	 49.66   	 -15.26		108.26   	-127.16		
-94.60   	-470.89   	 49.60   	 -30.52		107.75   	-147.51		
-94.91   	-481.26   	 49.48   	 -35.61		107.16   	-167.85		
-94.30   	-488.89   	 49.34   	 -40.69		106.49   	-172.94		
-93.38   	-493.16   	 49.18   	 -66.12		105.80   	-167.85		
-90.94   	-495.00   	 48.91   	-106.82		105.13   	-157.68		
-87.28   	-495.00   	 48.48   	-162.77		104.50   	-152.59		
-82.40   	-494.69   	 47.83   	-223.80		103.89   	-167.85		
-78.43   	-494.08   	 46.94   	-310.27		103.21   	-147.51		
