SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
 63.78   	212.40   	 39.90   	 142.42		 60.63   	  40.69		
 65.92   	216.98   	 40.47   	 132.25		 60.79   	  76.30		
 67.75   	220.34   	 41.00   	 127.16		 61.10   	  25.43		
 69.58   	223.39   	 41.51   	 122.07		 61.20   	 -61.04		
 72.94   	226.75   	 41.99   	 106.82		 60.96   	 -86.47		
 77.21   	231.32   	 42.42   	 106.82		 60.61   	-122.07		
 82.70   	237.12   	 42.85   	 101.73		 60.12   	-193.29		
 88.50   	243.23   	 43.26   	 106.82		 59.35   	-218.72		
 93.99   	249.02   	 43.68   	 101.73		 58.47   	-183.11		
 98.57   	254.21   	 44.09   	  91.56		 57.74   	-132.25		
103.15   	259.09   	 44.46   	  76.30		 57.21   	 -50.86		
108.34   	264.89   	 44.76   	  76.30		 57.01   	  -5.09		
114.44   	270.69   	 45.07   	  71.21		 56.99   	  -5.09		
120.24   	275.88   	 45.35   	  66.12		 56.97   	 -35.61		
124.51   	279.24   	 45.62   	  61.04		 56.83   	 -71.21		
124.82   	278.93   	 45.86   	  61.04		 56.54   	-106.82		
120.85   	274.96   	 46.10   	  50.86		 56.11   	-116.99		
112.61   	266.11   	 46.31   	  40.69		 55.65   	-101.73		
101.32   	252.38   	 46.47   	  35.61		 55.24   	-101.73		
 88.20   	232.85   	 46.61   	  20.35		 54.83   	-142.42		
 74.46   	208.13   	 46.69   	  15.26		 54.26   	-142.42		
 61.34   	180.05   	 46.75   	   5.09		 53.69   	 -86.47		
 48.83   	150.15   	 46.77(S)	 -10.17		 53.35   	 -55.95		
 36.62   	121.15   	 46.73   	 -20.35		 53.12   	 -61.04		
 25.33   	 94.30   	 46.65   	 -40.69		 52.88   	 -50.86		
 14.65   	 70.19   	 46.49   	 -55.95		 52.68   	 -15.26		
  5.19   	 49.74   	 46.27   	 -71.21		 52.61   	 -30.52		
 -3.05   	 32.35   	 45.98   	 -91.56		 52.49   	 -86.47		
-10.07   	 18.62   	 45.62   	-116.99		 52.15   	-162.77		
-15.56   	  8.54   	 45.15   	-147.51		 51.50   	-203.46		
-19.23   	  1.53   	 44.56   	-178.03		 50.68   	-203.46		
-21.06   	 -2.14   	 43.85   	-213.63		 49.87   	-203.46		
-21.67   	 -2.75   	 42.99   	-244.15		 49.05   	-233.98		
-21.97   	 -1.53   	 42.01   	-284.84		 48.12   	-269.58		
-22.58   	  0.61   	 40.87   	-325.53		 47.04   	-295.01		
-23.50   	  1.83   	 39.57   	-356.05		 45.86   	-300.10		
-23.80   	  2.44   	 38.15   	-396.74		 44.66   	-330.62		
-22.89   	  2.44   	 36.56   	-422.18		 43.34   	-371.31		
-21.67   	  2.44   	 34.87   	-432.35		 41.85   	-330.62		
-20.75   	  3.36   	 33.14   	-447.61		 40.53   	-162.77		
-21.06   	  4.27   	 31.35   	-447.61		 39.88   	   5.09		
-21.97   	  5.19   	 29.56   	-437.43		 39.90   	  76.30		
-22.89   	  6.10   	 27.81   	-422.18		 40.20   	 137.33		
-22.89   	  7.02   	 26.12   	-422.18		 40.75   	 157.68		
-21.67   	  7.93   	 24.44   	-412.00		 41.38   	  35.61		
-20.14   	  8.85   	 22.79   	-406.92		 41.53   	-162.77		
-18.31   	  9.16   	 21.16   	-401.83		 40.87   	-269.58		
-17.09   	  9.16   	 19.55   	-386.57		 39.80   	-254.32		
-16.48   	 10.07   	 18.01   	-366.22		 38.78   	-178.03		
-16.48   	 11.29   	 16.54   	-345.88		 38.07   	 -91.56		
-16.78   	 13.12   	 15.16   	-325.53		 37.70   	   0.00		
-17.40   	 14.04   	 13.86   	-295.01		 37.70   	 101.73		
-18.01   	 14.04   	 12.68   	-274.67		 38.11   	 142.42		
-18.62   	 13.12   	 11.58   	-239.06		 38.68   	  76.30		
-19.23   	 11.60   	 10.62   	-218.72		 38.98   	   0.00		
-19.23   	  9.77   	  9.75   	-198.37		 38.98   	 -55.95		
-18.62   	  8.24   	  8.95   	-178.03		 38.76   	-137.33		
-17.40   	  7.32   	  8.24   	-162.77		 38.21   	-208.54		
-15.26   	  8.54   	  7.59   	-142.42		 37.38   	-183.11		
-11.60   	 13.73   	  7.02   	-127.16		 36.64   	-101.73		
 -5.19   	 25.63   	  6.51   	-111.90		 36.24   	 -55.95		
  3.97   	 46.69   	  6.06   	-101.73		 36.01   	 -10.17		
 14.65   	 74.16   	  5.66   	 -86.47		 35.97   	  61.04		
 24.11   	100.40   	  5.31   	 -81.38		 36.22   	  91.56		
 30.21   	114.75   	  4.98   	 -66.12		 36.58   	  40.69		
 31.74   	112.30   	  4.72   	 -61.04		 36.74   	 -35.61		
 30.21   	101.32   	  4.48   	 -40.69		 36.60   	-106.82		
 26.55   	 96.13   	  4.31   	 -20.35		 36.17   	-157.68		
 21.97   	106.20   	  4.23   	 -10.17		 35.54   	-162.77		
 15.26   	124.21   	  4.19   	   0.00		 34.89   	-106.82		
  5.49   	129.39   	  4.19   	  -5.09		 34.47   	 -45.78		
 -6.71   	106.81   	  4.17   	  -5.09		 34.28   	 -25.43		
-19.53   	 60.12   	  4.15   	 -10.17		 34.18   	  10.17		
-30.21   	 10.38   	  4.11(D)	   0.00		 34.22   	  45.78		
-35.71   	-21.97   	  4.11   	  10.17		 34.40   	  30.52		
-36.32   	-31.74   	  4.15   	  20.35		 34.53   	 -20.35		
-33.26   	-29.60   	  4.23   	  25.43		 34.45   	 -55.95		
-29.91   	-28.99   	  4.33   	  25.43		 34.22   	 -81.38		
-28.38   	-35.40   	  4.44   	  20.35		 33.90   	 -96.64		
-28.99   	-44.25   	  4.52   	  15.26		 33.51   	 -81.38		
-30.52   	-49.74   	  4.58   	  15.26		 33.18   	 -61.04		
-31.74   	-50.05   	  4.64   	  25.43		 32.94   	 -66.12		
-32.04   	-48.22   	  4.74   	  20.35		 32.68   	 -45.78		
-32.65   	-46.69   	  4.82   	  15.26		 32.49   	  -5.09		
-33.57   	-46.39   	  4.88   	  15.26		 32.47   	  -5.09		
-35.10   	-47.00   	  4.94   	  20.35		 32.45   	 -35.61		
-36.32   	-47.00   	  5.03   	  30.52		 32.31   	 -61.04		
-36.93   	-45.17   	  5.15   	  35.61		 32.06   	 -55.95		
-38.15   	-35.71   	  5.29   	  45.78		 31.84   	 -50.86		
-43.64   	 -5.49   	  5.47   	  40.69		 31.64   	 -15.26		
-54.63   	 57.37   	  5.64   	  30.52		 31.58   	   5.09		
-67.44   	152.28   	  5.76   	  25.43		 31.60   	 -45.78		
-65.31   	244.75   	  5.86   	  25.43		 31.41   	 -66.12		
-21.97   	242.61   	  5.96   	  25.43		 31.15   	 -40.69		
 76.29   	 28.38   	  6.06   	  35.61		 30.99   	 -66.12		
201.11   	-444.95   	  6.21   	  40.69		 30.72   	 -86.47		
287.17   	-1078.19   	  6.37   	  40.69		 30.38   	 -10.17		
265.81   	-1623.84   	  6.53   	  35.61		 30.34   	  55.95		
116.88   	-1810.61(R)	  6.67(E)	  35.61		 30.56   	  25.43		
-103.45   	-1539.92   	  6.82   	  25.43		 30.66   	  -5.09		
-296.33   	-975.04   	  6.92   	  25.43		 30.64   	 -10.17		
-389.10   	-438.23   	  7.02   	  20.35		 30.60   	 -40.69		
-382.39   	-193.48   	  7.10   	  20.35		 30.44   	-101.73		
-332.03   	-281.37   	  7.18   	  10.17		 30.03   	-111.90		
-298.46   	-535.58   	  7.22   	  10.17		 29.58   	 -71.21		
-299.07   	-737.92   	  7.26   	  10.17		 29.30   	 -61.04		
-304.26   	-759.89   	  7.30   	  20.35		 29.05   	 -40.69		
-273.74   	-605.47   	  7.39   	  35.61		 28.89   	  15.26		
-195.62   	-361.33   	  7.53   	  40.69		 28.95   	  61.04		
-94.30   	-122.38   	  7.69   	  50.86		 29.20   	  55.95		
-10.07   	 46.08   	  7.89   	  76.30		 29.42   	  15.26		
 28.99   	117.80   	  8.20   	 122.07		 29.48   	 -10.17		
 25.02   	107.73   	  8.69   	 157.68		 29.44   	 -15.26		
  2.14   	 63.17   	  9.32   	 152.59		 29.38   	 -45.78		
-14.04   	 33.57   	  9.93   	 142.42		 29.20   	-106.82		
-12.51   	 39.37   	 10.50   	 152.59		 28.77   	-162.77		
  0.00   	 67.44   	 11.11   	 188.20		 28.12   	-127.16		
 11.29   	 91.55   	 11.86   	 233.98		 27.61   	 -40.69		
 14.65   	 97.35   	 12.80   	 295.01		 27.45(D)	  10.17		
 11.90   	 90.33   	 13.98   	 345.88		 27.49   	  35.61		
  9.16   	 83.62   	 15.36   	 376.40		 27.63   	  71.21		
  9.16   	 83.62   	 16.87   	 386.57		 27.91   	  86.47		
 11.60   	 88.50   	 18.41   	 366.22		 28.26   	  96.64		
 13.73   	 94.30   	 19.88   	 335.71		 28.65   	 111.90		
 14.95   	 98.27   	 21.22   	 310.27		 29.09   	  71.21		
 15.26   	100.71   	 22.46   	 284.84		 29.38   	  61.04		
 15.56   	101.93   	 23.60   	 269.58		 29.62   	 162.77		
 15.87   	102.54   	 24.68   	 264.50		 30.27   	 340.79		
 17.09   	104.37   	 25.74   	 259.41		 31.64   	 523.90		
 18.31   	107.42   	 26.78   	 254.32		 33.73   	 661.24		
 20.14   	111.69   	 27.79   	 254.32		 36.38   	 727.36		
 22.28   	116.27   	 28.81   	 239.06		 39.29   	 737.54		
 24.11   	120.24   	 29.77   	 239.06		 42.24   	 681.58		
 25.33   	124.21   	 30.72   	 223.80		 44.96   	 554.42		
 25.63   	128.48   	 31.62   	 218.72		 47.18   	 396.74		
 25.63   	133.36   	 32.49   	 208.54		 48.77   	 366.22		
 26.25   	139.16   	 33.33   	 198.37		 50.23   	 401.83		
 28.08   	145.26   	 34.12   	 198.37		 51.84   	 366.22		
 30.52   	151.06   	 34.91   	 193.29		 53.31   	 376.40		
 33.26   	156.25   	 35.69   	 203.46		 54.81   	 473.04		
 35.71   	161.13   	 36.50   	 208.54		 56.70   	 539.16		
 37.54   	165.10   	 37.33   	 208.54		 58.86   	 498.47		
 38.76   	168.76   	 38.17   	 218.72		 60.85   	 406.92		
 39.98   	171.81   	 39.04   	 213.63		 62.48   	 310.27		
 41.81   	174.26   	 39.90   	 208.54		 63.72   	 208.54		
 43.95   	176.70   	 40.73   	 198.37		 64.56   	  86.47		
 47.30   	180.05   	 41.53   	 188.20		 64.90(S)	   0.00		
 51.27   	184.63   	 42.28   	 183.11		 64.90   	 -55.95		
 55.54   	190.43   	 43.01   	 172.94		 64.68   	-101.73		
 58.59   	196.84   	 43.70   	 167.85		 64.27   	-106.82		
 60.73   	202.64   	 44.37   	 162.77		 63.85   	 -76.30		
 62.56   	206.91   	 45.03   	 152.59		 63.54   	 -71.21		
 65.00   	209.66   	 45.64   	 147.51		 63.26   	 -55.95		
 68.05   	211.79   	 46.23   	 137.33		 63.03   	  10.17		
 72.02   	214.54   	 46.77   	 127.16		 63.07   	  15.26		
 75.68   	218.20   	 47.28   	 111.90		 63.13   	 -61.04		
 79.35   	222.78   	 47.73   	 106.82		 62.89   	-142.42		
 83.01   	227.66   	 48.16   	 101.73		 62.32   	-167.85		
 87.28   	231.63   	 48.57   	 101.73		 61.65   	-178.03		
 92.16   	234.99   	 48.97   	  91.56		 60.94   	-203.46		
 97.66   	238.04   	 49.34   	  86.47		 60.12   	-193.29		
102.84   	241.09   	 49.68   	  81.38		 59.35   	-111.90		
108.34   	244.75   	 50.01   	  66.12		 58.90   	 -61.04		
113.22   	249.63   	 50.27   	  61.04		 58.66   	 -50.86		
117.80   	254.21   	 50.52   	  45.78		 58.45   	 -71.21		
121.15   	257.26   	 50.70   	  40.69		 58.17   	 -86.47		
122.68   	256.96   	 50.86   	  25.43		 57.82   	-101.73		
120.24   	252.69   	 50.97   	  25.43		 57.42   	-132.25		
113.83   	244.45   	 51.07   	  15.26		 56.89   	-111.90		
102.54   	232.85   	 51.13   	  20.35		 56.44   	 -66.12		
 87.59   	216.98   	 51.21   	  20.35		 56.17   	 -55.95		
 71.41   	196.84   	 51.29   	  15.26		 55.95   	 -71.21		
 55.24   	171.81   	 51.35(S)	   0.00		 55.67   	 -55.95		
 40.28   	143.43   	 51.35   	 -15.26		 55.44   	 -76.30		
 27.47   	114.44   	 51.29   	 -40.69		 55.14   	-116.99		
 16.17   	 86.98   	 51.13   	 -71.21		 54.67   	-122.07		
  6.71   	 63.17   	 50.84   	-101.73		 54.18   	-147.51		
 -1.53   	 44.25   	 50.44   	-127.16		 53.59   	-203.46		
 -8.24   	 29.91   	 49.93   	-157.68		 52.78   	-203.46		
-13.43   	 19.23   	 49.30   	-178.03		 51.96   	-147.51		
-16.78   	 11.90   	 48.59   	-203.46		 51.37   	-116.99		
-18.31   	  7.02   	 47.77   	-233.98		 50.91   	-106.82		
-18.92   	  3.66   	 46.84   	-259.41		 50.48   	-127.16		
-19.23   	  1.22   	 45.80   	-289.93		 49.97   	-183.11		
-19.53   	 -0.61   	 44.64   	-340.79		 49.24   	-254.32		
-19.84   	 -1.53   	 43.28   	-381.48		 48.22   	-335.71		
-20.14   	 -1.53   	 41.75   	-442.52		 46.88   	-442.52		
-19.53   	 -1.53   	 39.98   	-478.13		 45.11   	-503.56		
-18.92   	 -1.53   	 38.07   	-498.47		 43.09   	-432.35		
-17.70   	 -2.14   	 36.07   	-503.56		 41.36   	-305.19		
-16.48   	 -2.75   	 34.06   	-493.39		 40.14   	-152.59		
-14.95   	 -2.75   	 32.09   	-478.13		 39.53   	  55.95		
-13.73   	 -1.53   	 30.17   	-457.78		 39.76   	 233.98		
-13.43   	 -0.61   	 28.34   	-442.52		 40.69   	 259.41		
-13.73   	  0.00   	 26.57   	-447.61		 41.73   	 127.16		
-14.65   	 -0.31   	 24.78   	-447.61		 42.24   	 -35.61		
-15.26   	  0.00   	 22.99   	-447.61		 42.10   	-178.03		
-15.26   	  1.22   	 21.20   	-432.35		 41.38   	-289.93		
-15.56   	  3.05   	 19.47   	-412.00		 40.22   	-330.62		
-16.48   	  4.27   	 17.82   	-381.48		 38.90   	-264.50		
-17.70   	  4.58   	 16.30   	-345.88		 37.84   	-152.59		
-18.31   	  3.97   	 14.91   	-310.27		 37.23   	   5.09		
-17.70   	  3.97   	 13.67   	-284.84		 37.25   	 122.07		
-16.78   	  3.36   	 12.53   	-259.41		 37.74   	 152.59		
-16.48   	  2.44   	 11.50   	-239.06		 38.35   	 132.25		
-17.70   	  0.31   	 10.54   	-223.80		 38.88   	  71.21		
-19.53   	 -2.44   	  9.64   	-208.54		 39.17   	 -66.12		
-21.06   	 -4.58   	  8.81   	-188.20		 38.90   	-172.94		
-21.06   	 -4.27   	  8.06   	-172.94		 38.21   	-228.89		
-18.92   	 -2.14   	  7.37   	-157.68		 37.29   	-223.80		
-13.43   	  3.36   	  6.73   	-132.25		 36.40   	-142.42		
 -3.97   	 14.34   	  6.21   	-111.90		 35.83   	 -20.35		
  8.85   	 33.26   	  5.76   	-101.73		 35.75   	  40.69		
 22.58   	 59.20   	  5.35   	 -81.38		 35.91   	  55.95		
 34.18   	 85.45   	  5.03   	 -71.21		 36.13   	  61.04		
 41.20   	100.40   	  4.74   	 -66.12		 36.38   	  35.61		
 42.42   	 99.49   	  4.48   	 -61.04		 36.52   	 -25.43		
 38.76   	 87.89   	  4.23   	 -55.95		 36.42   	 -86.47		
 32.04   	 80.87   	  4.01   	 -45.78		 36.07   	-152.59		
 23.50   	 87.59   	  3.83   	 -30.52		 35.46   	-162.77		
 13.43   	100.71   	  3.70   	 -10.17		 34.81   	-106.82		
  0.92   	101.62   	  3.66(D)	   5.09		 34.38   	 -45.78		
-13.43   	 76.60   	  3.68   	   5.09		 34.20   	 -10.17		
-27.47   	 30.82   	  3.70   	  10.17		 34.16   	  -5.09		
-38.45   	-15.26   	  3.74   	   0.00		 34.14   	   0.00		
-43.95   	-41.81   	  3.74   	   0.00		 34.14   	  20.35		
-43.33   	-45.78   	  3.74   	   5.09		 34.22   	  15.26		
-38.45   	-39.06   	  3.76   	  10.17		 34.28   	 -40.69		
-33.57   	-35.40   	  3.80   	  10.17		 34.12   	-116.99		
-31.74   	-39.37   	  3.85   	   5.09		 33.65   	-132.25		
-33.57   	-46.69   	  3.87   	   5.09		 33.12   	 -81.38		
-37.54   	-50.96   	  3.89   	   5.09		 32.80   	 -50.86		
-40.59   	-50.66   	  3.91   	  15.26		 32.59   	 -50.86		
-42.11   	-48.22   	  3.97   	  20.35		 32.39   	 -30.52		
-42.11   	-46.39   	  4.05   	  20.35		 32.27   	   5.09		
-41.50   	-46.08   	  4.13   	  30.52		 32.29   	   5.09		
-40.89   	-46.39   	  4.25   	  40.69		 32.31   	 -20.35		
-40.59   	-46.69   	  4.42   	  40.69		 32.23   	 -55.95		
-40.89   	-44.56   	  4.58   	  35.61		 32.00   	 -66.12		
-44.25   	-32.35   	  4.72   	  30.52		 31.74   	 -45.78		
-52.80   	  3.36   	  4.84   	  20.35		 31.56   	 -25.43		
-67.75   	 73.24   	  4.92   	  35.61		 31.45   	 -30.52		
-81.48   	172.42   	  5.07   	  45.78		 31.33   	 -50.86		
-74.46   	256.96   	  5.25   	  61.04		 31.13   	 -25.43		
-18.01   	223.08   	  5.49   	  71.21		 31.03   	 -10.17		
 95.21   	-42.11   	  5.78   	  61.04		 30.99   	 -35.61		
226.44   	-562.74   	  6.02   	  45.78		 30.84   	 -50.86		
301.21   	-1206.67   	  6.21   	  20.35		 30.64   	 -25.43		
252.08   	-1702.88   	  6.29   	  10.17		 30.54   	 -25.43		
 71.72   	-1796.26(R)	  6.33(E)	  15.26		 30.44   	 -30.52		
-166.93   	-1438.90   	  6.39   	  25.43		 30.32   	 -61.04		
-356.45   	-841.37   	  6.49   	  30.52		 30.07   	 -55.95		
-431.82   	-336.91   	  6.61   	  35.61		 29.85   	   0.00		
-407.41   	-155.64   	  6.75   	  30.52		 29.85   	  15.26		
-350.34   	-289.31   	  6.88   	  25.43		 29.91   	 -10.17		
-319.82   	-545.65   	  6.98   	  15.26		 29.87   	 -35.61		
-323.49   	-717.16   	  7.04   	  20.35		 29.73   	 -50.86		
-324.71   	-704.96   	  7.12   	  15.26		 29.52   	 -50.86		
-282.90   	-536.80   	  7.18   	  15.26		 29.32   	 -35.61		
-192.87   	-302.73   	  7.24   	  20.35		 29.18   	 -61.04		
-84.84   	-86.36   	  7.32   	  30.52		 28.93   	 -81.38		
 -1.53   	 60.73   	  7.45   	  66.12		 28.61   	 -25.43		
 32.96   	119.93   	  7.71   	 122.07		 28.50   	  20.35		
 24.41   	107.73   	  8.20   	 172.94		 28.59   	  15.26		
 -0.61   	 66.83   	  8.89   	 188.20		 28.65   	  15.26		
-16.17   	 39.67   	  9.64   	 183.11		 28.71   	   5.09		
-14.34   	 43.03   	 10.38   	 198.37		 28.73   	 -15.26		
 -2.75   	 64.70   	 11.17   	 218.72		 28.67   	 -30.52		
  6.41   	 82.70   	 12.04   	 254.32		 28.55   	 -55.95		
  7.63   	 86.36   	 13.06   	 295.01		 28.32   	-116.99		
  3.97   	 81.79   	 14.24   	 325.53		 27.85   	-111.90		
  1.22   	 79.04   	 15.54   	 350.97		 27.41(D)	   5.09		
  1.83   	 81.79   	 16.95   	 345.88		 27.43   	  66.12		
  4.58   	 87.59   	 18.33   	 340.79		 27.69   	  50.86		
  7.63   	 92.16   	 19.69   	 325.53		 27.89   	  66.12		
  9.77   	 95.52   	 21.00   	 305.19		 28.16   	 132.25		
 11.29   	 97.96   	 22.22   	 289.93		 28.69   	 183.11		
 12.21   	100.40   	 23.38   	 279.75		 29.42   	 208.54		
 12.51   	103.45   	 24.50   	 264.50		 30.25   	 315.36		
 12.51   	106.81   	 25.55   	 249.24		 31.52   	 483.21		
 12.51   	111.08   	 26.55   	 244.15		 33.45   	 615.46		
 13.12   	115.66   	 27.53   	 233.98		 35.91   	 671.41		
 14.65   	120.24   	 28.46   	 228.89		 38.60   	 661.24		
 16.17   	124.21   	 29.38   	 233.98		 41.24   	 605.29		
 17.09   	126.95   	 30.32   	 223.80		 43.66   	 528.99		
 17.40   	128.48   	 31.21   	 228.89		 45.78   	 457.78		
 17.09   	130.00   	 32.13   	 218.72		 47.61   	 406.92		
 17.09   	132.75   	 33.00   	 213.63		 49.24   	 366.22		
 18.01   	137.63   	 33.86   	 213.63		 50.70   	 381.48		
 20.45   	143.43   	 34.71   	 208.54		 52.23   	 437.43		
 23.50   	149.23   	 35.54   	 218.72		 53.98   	 488.30		
 26.55   	153.50   	 36.42   	 218.72		 55.93   	 549.34		
 29.30   	156.56   	 37.29   	 223.80		 58.13   	 539.16		
 32.04   	159.30   	 38.19   	 223.80		 60.28   	 432.35		
 33.87   	162.66   	 39.08   	 223.80		 62.01   	 300.10		
 35.40   	166.63   	 39.98   	 213.63		 63.21   	 188.20		
 36.93   	171.20   	 40.83   	 198.37		 63.97   	  45.78		
 38.15   	176.39   	 41.63   	 198.37		 64.15(S)	 -91.56		
 40.28   	181.88   	 42.42   	 183.11		 63.78   	-152.59		
 42.72   	187.38   	 43.15   	 178.03		 63.17   	-142.42		
 45.78   	192.26   	 43.87   	 167.85		 62.60   	 -40.69		
 48.83   	196.23   	 44.54   	 162.77		 62.44   	  45.78		
 51.88   	200.20   	 45.19   	 157.68		 62.62   	  66.12		
 55.24   	204.16   	 45.82   	 152.59		 62.89   	  35.61		
 59.51   	208.44   	 46.43   	 142.42		 63.03   	 -25.43		
 65.00   	213.01   	 47.00   	 127.16		 62.93   	-111.90		
 71.72   	217.90   	 47.51   	 122.07		 62.48   	-188.20		
 78.43   	223.08   	 48.00   	 106.82		 61.73   	-193.29		
 83.92   	227.66   	 48.42   	 101.73		 60.96   	-172.94		
 87.89   	231.63   	 48.83   	  91.56		 60.26   	-188.20		
 91.25   	235.60   	 49.20   	  86.47		 59.51   	-172.94		
 95.52   	240.17   	 49.54   	  86.47		 58.82   	 -96.64		
101.62   	245.67   	 49.89   	  81.38		 58.43   	 -40.69		
109.25   	251.77   	 50.21   	  76.30		 58.27   	 -55.95		
116.88   	257.26   	 50.52   	  71.21		 58.05   	 -61.04		
122.38   	260.93   	 50.80   	  71.21		 57.80   	 -25.43		
123.60   	262.15   	 51.09   	  61.04		 57.70   	 -55.95		
121.15   	260.01   	 51.33   	  45.78		 57.48   	-137.33		
114.44   	254.82   	 51.52   	  35.61		 56.93   	-178.03		
104.68   	245.36   	 51.66   	  25.43		 56.22   	-152.59		
 91.55   	231.63   	 51.76   	  10.17		 55.61   	-142.42		
 75.99   	212.71   	 51.80   	   5.09		 55.04   	-142.42		
 59.81   	189.21   	 51.82(S)	   0.00		 54.47   	-106.82		
 44.25   	161.74   	 51.82   	 -10.17		 54.04   	 -71.21		
 29.60   	132.45   	 51.78   	 -25.43		 53.75   	 -35.61		
 16.17   	103.15   	 51.68   	 -40.69		 53.61   	 -20.35		
  3.97   	 76.29   	 51.52   	 -55.95		 53.53   	 -55.95		
 -6.71   	 53.41   	 51.29   	 -81.38		 53.31   	 -91.56		
-14.95   	 35.40   	 50.97   	-106.82		 52.94   	-127.16		
-21.36   	 21.67   	 50.54   	-142.42		 52.43   	-183.11		
-26.25   	 12.21   	 49.97   	-172.94		 51.70   	-218.72		
-30.82   	  5.49   	 49.28   	-213.63		 50.82   	-203.46		
-35.40   	  1.22   	 48.42   	-239.06		 50.01   	-213.63		
-39.06   	 -0.92   	 47.47   	-264.50		 49.16   	-259.41		
-40.89   	 -1.22   	 46.41   	-295.01		 48.12   	-264.50		
-40.28   	 -0.31   	 45.23   	-320.45		 47.06   	-249.24		
-38.45   	  0.92   	 43.95   	-361.14		 46.06   	-274.67		
-36.32   	  2.14   	 42.50   	-406.92		 44.96   	-320.45		
-34.79   	  2.75   	 40.87   	-437.43		 43.68   	-366.22		
-34.18   	  2.75   	 39.12   	-467.95		 42.22   	-356.05		
-34.48   	  2.75   	 37.25   	-493.39		 40.79   	-233.98		
-35.10   	  3.05   	 35.28   	-493.39		 39.86   	 -55.95		
-35.10   	  3.66   	 33.31   	-488.30		 39.63   	  76.30		
-34.79   	  4.27   	 31.35   	-478.13		 39.94   	 127.16		
-34.18   	  5.19   	 29.44   	-467.95		 40.45   	 127.16		
-32.96   	  5.80   	 27.57   	-457.78		 40.96   	  66.12		
-31.43   	  6.41   	 25.74   	-447.61		 41.22   	 -61.04		
-30.21   	  6.10   	 23.95   	-442.52		 40.98   	-193.29		
-28.99   	  6.10   	 22.18   	-427.26		 40.20   	-269.58		
-27.77   	  6.10   	 20.47   	-406.92		 39.12   	-244.15		
-27.16   	  6.71   	 18.84   	-386.57		 38.15   	-152.59		
-26.86   	  7.32   	 17.29   	-356.05		 37.54   	 -66.12		
-27.16   	  7.32   	 15.87   	-335.71		 37.27   	  40.69		
-28.08   	  6.41   	 14.53   	-320.45		 37.44   	 111.90		
-28.99   	  4.88   	 13.25   	-300.10		 37.88   	  91.56		
-30.21   	  3.05   	 12.04   	-289.93		 38.25   	  25.43		
-30.82   	  1.22   	 10.89   	-259.41		 38.35   	 -35.61		
-31.13   	  0.31   	  9.85   	-239.06		 38.21   	 -96.64		
-29.91   	  0.61   	  8.89   	-208.54		 37.82   	-132.25		
-27.47   	  1.83   	  8.06   	-178.03		 37.29   	-137.33		
-23.50   	  4.58   	  7.34   	-147.51		 36.74   	-122.07		
-17.70   	  9.77   	  6.75   	-127.16		 36.26   	 -91.56		
 -9.46   	 19.84   	  6.25   	-101.73		 35.89   	 -25.43		
  2.44   	 37.84   	  5.84   	 -96.64		 35.79   	  40.69		
 16.17   	 63.48   	  5.45   	 -96.64		 35.95   	  35.61		
 29.30   	 89.11   	  5.07   	 -91.56		 36.09   	 -10.17		
 37.84   	104.37   	  4.70   	 -86.47		 36.05   	 -61.04		
 40.28   	104.37   	  4.35   	 -86.47		 35.81   	-122.07		
 36.01   	 94.60   	  4.01   	 -66.12		 35.32   	-122.07		
 28.08   	 89.42   	  3.74   	 -45.78		 34.83   	 -71.21		
 18.31   	 97.96   	  3.56   	 -20.35		 34.55   	 -25.43		
  7.63   	112.61   	  3.48   	   0.00		 34.45   	 -20.35		
 -3.66   	115.05   	  3.48   	  15.26		 34.36   	   0.00		
-15.87   	 91.55   	  3.54   	  15.26		 34.36   	  10.17		
-27.77   	 47.30   	  3.60   	  15.26		 34.40   	 -40.69		
-38.15   	  2.14   	  3.66   	   0.00		 34.24   	 -81.38		
-44.25   	-25.63   	  3.66   	 -10.17		 33.92   	 -76.30		
-44.86   	-32.35   	  3.62   	 -15.26		 33.61   	 -55.95		
-40.89   	-28.69   	  3.56   	 -15.26		 33.39   	 -50.86		
-35.40   	-27.16   	  3.50   	 -10.17		 33.18   	 -76.30		
-31.74   	-31.74   	  3.46(D)	   0.00		 32.88   	 -81.38		
-32.65   	-37.84   	  3.46   	  15.26		 32.55   	 -45.78		
-36.62   	-39.67   	  3.52   	  25.43		 32.37   	 -20.35		
-41.20   	-36.62   	  3.62   	  25.43		 32.29   	  -5.09		
-43.95   	-32.04   	  3.72   	  25.43		 32.27   	  20.35		
-45.17   	-30.21   	  3.83   	  25.43		 32.35   	  15.26		
-45.17   	-31.74   	  3.93   	  25.43		 32.41   	 -50.86		
-45.47   	-33.87   	  4.03   	  25.43		 32.21   	 -96.64		
-46.08   	-34.18   	  4.13   	  40.69		 31.82   	 -76.30		
-47.00   	-29.60   	  4.29   	  45.78		 31.52   	 -81.38		
-49.13   	-14.04   	  4.48   	  30.52		 31.19   	 -71.21		
-56.46   	 23.50   	  4.60   	  25.43		 30.91   	 -45.78		
