SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 60.14(D)	  15.26		 38.35   	 132.25		
 60.20   	  61.04		 38.88   	 122.07		
 60.45   	 122.07		 39.37   	 106.82		
 60.94   	 223.80		 39.80   	 101.73		
 61.83   	 335.71		 40.20   	  96.64		
 63.17   	 442.52		 40.59   	  91.56		
 64.94   	 528.99		 40.96   	  81.38		
 67.06   	 584.94		 41.28   	  86.47		
 69.40   	 605.29		 41.63   	  81.38		
 71.82   	 615.46		 41.95   	  81.38		
 74.28   	 600.20		 42.28   	  81.38		
 76.68   	 574.77		 42.60   	  86.47		
 78.98   	 534.08		 42.95   	  86.47		
 81.12   	 493.39		 43.30   	 101.73		
 83.09   	 447.61		 43.70   	  96.64		
 84.88   	 401.83		 44.09   	 101.73		
 86.49   	 376.40		 44.50   	 101.73		
 88.00   	 356.05		 44.90   	  96.64		
 89.42   	 350.97		 45.29   	 101.73		
 90.82   	 356.05		 45.70   	 101.73		
 92.25   	 366.22		 46.10   	  96.64		
 93.71   	 381.48		 46.49   	  91.56		
 95.24   	 396.74		 46.86   	  91.56		
 96.83   	 406.92		 47.22   	  86.47		
 98.45   	 406.92		 47.57   	  81.38		
100.08   	 396.74		 47.89   	  76.30		
101.67   	 376.40		 48.20   	  71.21		
103.17   	 335.71		 48.48   	  66.12		
104.52   	 295.01		 48.75   	  61.04		
105.70   	 228.89		 48.99   	  50.86		
106.61   	 167.85		 49.20   	  45.78		
107.28   	 101.73		 49.38   	  35.61		
107.69   	  40.69		 49.52   	  30.52		
107.85(S)	 -10.17		 49.64   	  25.43		
107.81   	 -61.04		 49.75   	  15.26		
107.57   	-101.73		 49.81   	  10.17		
107.16   	-132.25		 49.85(S)	  -5.09		
106.63   	-162.77		 49.83   	 -10.17		
105.98   	-203.46		 49.79   	 -40.69		
105.17   	-203.46		 49.62   	 -55.95		
104.35   	-193.29		 49.40   	 -66.12		
103.58   	-193.29		 49.14   	 -81.38		
102.81   	-183.11		 48.81   	 -91.56		
102.07   	-172.94		 48.44   	-101.73		
101.38   	-167.85		 48.04   	-122.07		
100.71   	-162.77		 47.55   	-132.25		
100.06   	-157.68		 47.02   	-147.51		
 99.43   	-157.68		 46.43   	-162.77		
 98.80   	-152.59		 45.78   	-178.03		
 98.19   	-157.68		 45.07   	-193.29		
 97.56   	-167.85		 44.29   	-213.63		
 96.89   	-178.03		 43.44   	-228.89		
 96.17   	-188.20		 42.52   	-254.32		
 95.42   	-193.29		 41.51   	-279.75		
 94.65   	-208.54		 40.39   	-295.01		
 93.81   	-218.72		 39.21   	-315.36		
 92.94   	-223.80		 37.94   	-335.71		
 92.04   	-233.98		 36.60   	-356.05		
 91.11   	-233.98		 35.18   	-371.31		
 90.17   	-228.89		 33.69   	-386.57		
 89.26   	-228.89		 32.15   	-396.74		
 88.34   	-223.80		 30.56   	-406.92		
 87.45   	-223.80		 28.93   	-412.00		
 86.55   	-218.72		 27.28   	-412.00		
 85.68   	-213.63		 25.64   	-412.00		
 84.82   	-213.63		 23.99   	-406.92		
 83.97   	-208.54		 22.36   	-401.83		
 83.13   	-203.46		 20.75   	-391.66		
 82.32   	-203.46		 19.19   	-381.48		
 81.51   	-188.20		 17.66   	-366.22		
 80.75   	-183.11		 16.20   	-350.97		
 80.02   	-167.85		 14.79   	-335.71		
 79.35   	-162.77		 13.45   	-310.27		
 78.70   	-152.59		 12.21   	-295.01		
 78.09   	-142.42		 11.03   	-269.58		
 77.52   	-132.25		  9.95   	-249.24		
 76.99   	-127.16		  8.95   	-218.72		
 76.48   	-122.07		  8.08   	-198.37		
 75.99   	-111.90		  7.28   	-167.85		
 75.54   	-116.99		  6.61   	-142.42		
 75.08   	-106.82		  6.04   	-122.07		
 74.65   	-106.82		  5.55   	 -96.64		
 74.22   	-106.82		  5.17   	 -71.21		
 73.79   	-106.82		  4.88   	 -55.95		
 73.37   	-101.73		  4.66   	 -40.69		
 72.96   	 -96.64		  4.50   	 -20.35		
 72.57   	-101.73		  4.42   	 -15.26		
 72.17   	 -96.64		  4.35(D)	   0.00		
 71.78   	 -91.56		  4.35   	   0.00		
 71.41   	 -86.47		  4.35   	  15.26		
 71.07   	 -86.47		  4.42   	  20.35		
 70.72   	 -81.38		  4.50   	  20.35		
 70.40   	 -81.38		  4.58   	  20.35		
 70.07   	 -71.21		  4.66   	  30.52		
 69.79   	 -66.12		  4.78   	  30.52		
 69.52   	 -71.21		  4.90   	  30.52		
 69.24   	 -61.04		  5.03   	  35.61		
 68.99   	 -61.04		  5.17   	  30.52		
 68.75   	 -55.95		  5.29   	  35.61		
 68.52   	 -50.86		  5.43   	  40.69		
 68.32   	 -55.95		  5.60   	  35.61		
 68.10   	 -50.86		  5.74   	  35.61		
 67.89   	 -45.78		  5.88(E)	  40.69		
 67.71   	 -45.78		  6.04   	  35.61		
 67.53   	 -45.78		  6.19   	  35.61		
 67.34   	 -45.78		  6.33   	  40.69		
 67.16   	 -45.78		  6.49   	  50.86		
 66.98   	 -45.78		  6.69   	  55.95		
 66.80   	 -50.86		  6.92   	  61.04		
 66.59   	 -45.78		  7.16   	  71.21		
 66.41   	 -45.78		  7.45   	  76.30		
 66.23   	 -45.78		  7.75   	  86.47		
 66.04   	 -50.86		  8.10   	  96.64		
 65.84   	 -45.78		  8.48   	 111.90		
 65.66   	 -45.78		  8.93   	 127.16		
 65.47   	 -50.86		  9.44   	 137.33		
 65.27   	 -45.78		  9.99   	 162.77		
 65.09   	 -45.78		 10.64   	 183.11		
 64.90   	 -40.69		 11.37   	 198.37		
 64.74   	 -45.78		 12.17   	 208.54		
 64.56   	 -45.78		 13.00   	 223.80		
 64.37   	 -45.78		 13.90   	 233.98		
 64.19   	 -40.69		 14.83   	 259.41		
 64.03   	 -45.78		 15.87   	 269.58		
 63.85   	 -40.69		 16.95   	 289.93		
 63.68   	 -45.78		 18.11   	 310.27		
 63.50   	 -40.69		 19.35   	 325.53		
 63.34   	 -40.69		 20.65   	 345.88		
 63.17   	 -40.69		 22.03   	 350.97		
 63.01   	 -45.78		 23.44   	 366.22		
 62.83   	 -45.78		 24.90   	 361.14		
 62.64   	 -50.86		 26.35   	 406.92		
 62.44   	 -45.78		 27.98   	 391.66		
 62.26   	 -50.86		 29.54   	 371.31		
 62.05   	 -50.86		 31.03   	 356.05		
 61.85   	 -45.78		 32.45   	 335.71		
 61.67   	 -50.86		 33.79   	 310.27		
 61.46   	 -45.78		 35.04   	 295.01		
 61.28   	 -45.78		 36.22   	 264.50		
 61.10   	 -35.61		 37.27   	 249.24		
 60.96   	 -30.52		 38.27   	 218.72		
 60.83   	 -15.26		 39.15   	 203.46		
 60.77(D)	  15.26		 39.96   	 178.03		
 60.83   	  61.04		 40.67   	 152.59		
 61.08   	 147.51		 41.28   	 137.33		
 61.67   	 249.24		 41.83   	 111.90		
 62.67   	 376.40		 42.28   	  96.64		
 64.17   	 478.13		 42.67   	  76.30		
 66.08   	 559.51		 42.97   	  66.12		
 68.32   	 600.20		 43.23   	  50.86		
 70.72   	 630.72		 43.44   	  40.69		
 73.24   	 625.63		 43.60   	  30.52		
 75.75   	 615.46		 43.72   	  25.43		
 78.21   	 574.77		 43.82   	  15.26		
 80.51   	 534.08		 43.89   	  15.26		
 82.64   	 488.30		 43.95   	  10.17		
 84.60   	 462.87		 43.99   	  10.17		
 86.45   	 427.26		 44.03   	  10.17		
 88.16   	 401.83		 44.07   	  10.17		
 89.77   	 396.74		 44.11   	  15.26		
 91.35   	 391.66		 44.17   	  20.35		
 92.92   	 406.92		 44.25   	  20.35		
 94.55   	 427.26		 44.33   	  20.35		
 96.26   	 442.52		 44.41   	  30.52		
 98.03   	 452.69		 44.54   	  30.52		
 99.84   	 462.87		 44.66   	  30.52		
101.69   	 452.69		 44.78   	  35.61		
103.50   	 437.43		 44.92   	  30.52		
105.25   	 406.92		 45.05   	  40.69		
106.88   	 350.97		 45.21   	  35.61		
108.28   	 300.10		 45.35   	  35.61		
109.48   	 233.98		 45.49   	  30.52		
110.42   	 167.85		 45.62   	  30.52		
111.09   	  96.64		 45.74   	  25.43		
111.47   	  30.52		 45.84   	  25.43		
111.60(S)	 -30.52		 45.94   	  20.35		
111.47   	 -81.38		 46.02   	  15.26		
111.15   	-116.99		 46.08   	  10.17		
110.68   	-152.59		 46.12(S)	   0.00		
110.07   	-172.94		 46.12   	 -10.17		
109.38   	-183.11		 46.08   	 -15.26		
108.65   	-203.46		 46.02   	 -45.78		
107.83   	-198.37		 45.84   	 -61.04		
107.04   	-183.11		 45.59   	 -76.30		
106.31   	-178.03		 45.29   	-101.73		
105.59   	-162.77		 44.88   	-116.99		
104.94   	-162.77		 44.41   	-147.51		
104.29   	-157.68		 43.82   	-167.85		
103.66   	-152.59		 43.15   	-188.20		
103.05   	-162.77		 42.40   	-218.72		
102.40   	-162.77		 41.53   	-239.06		
101.75   	-172.94		 40.57   	-269.58		
101.06   	-178.03		 39.49   	-289.93		
100.35   	-183.11		 38.33   	-315.36		
 99.61   	-198.37		 37.07   	-340.79		
 98.82   	-193.29		 35.71   	-350.97		
 98.05   	-198.37		 34.30   	-376.40		
 97.25   	-203.46		 32.80   	-386.57		
 96.44   	-203.46		 31.25   	-401.83		
 95.63   	-203.46		 29.64   	-406.92		
 94.81   	-208.54		 28.02   	-412.00		
 93.98   	-203.46		 26.37   	-412.00		
 93.16   	-203.46		 24.72   	-412.00		
 92.35   	-213.63		 23.07   	-406.92		
 91.50   	-208.54		 21.44   	-396.74		
 90.66   	-218.72		 19.86   	-386.57		
 89.79   	-223.80		 18.31   	-381.48		
 88.89   	-223.80		 16.79   	-361.14		
 88.00   	-228.89		 15.34   	-345.88		
 87.08   	-233.98		 13.96   	-330.62		
 86.14   	-228.89		 12.63   	-310.27		
 85.23   	-228.89		 11.39   	-289.93		
 84.31   	-223.80		 10.23   	-269.58		
 83.42   	-213.63		  9.16   	-244.15		
 82.56   	-208.54		  8.18   	-228.89		
 81.73   	-188.20		  7.26   	-203.46		
 80.98   	-183.11		  6.45   	-178.03		
 80.24   	-167.85		  5.74   	-162.77		
 79.57   	-157.68		  5.09   	-132.25		
 78.94   	-147.51		  4.56   	-116.99		
 78.35   	-137.33		  4.09   	 -96.64		
 77.80   	-132.25		  3.70   	 -71.21		
 77.27   	-127.16		  3.42   	 -61.04		
 76.76   	-122.07		  3.17   	 -35.61		
 76.28   	-116.99		  3.03   	 -25.43		
 75.81   	-116.99		  2.93   	 -10.17		
 75.34   	-111.90		  2.89(D)	   5.09		
 74.89   	-111.90		  2.91   	  10.17		
 74.45   	-111.90		  2.95   	  25.43		
 74.00   	-106.82		  3.05   	  25.43		
 73.57   	-106.82		  3.15   	  35.61		
 73.14   	 -96.64		  3.30   	  40.69		
 72.76   	 -96.64		  3.46   	  40.69		
 72.37   	 -91.56		  3.62   	  40.69		
 72.00   	 -91.56		  3.78   	  45.78		
 71.64   	 -81.38		  3.97   	  35.61		
 71.31   	 -76.30		  4.11   	  40.69		
 71.01   	 -76.30		  4.27   	  35.61		
 70.70   	 -66.12		  4.42   	  35.61		
 70.44   	 -71.21		  4.56   	  25.43		
 70.15   	 -61.04		  4.66   	  30.52		
 69.91   	 -66.12		  4.78   	  25.43		
 69.64   	 -61.04		  4.88   	  25.43		
 69.40   	 -61.04		  4.98   	  25.43		
 69.16   	 -61.04		  5.09   	  30.52		
 68.91   	 -55.95		  5.21(E)	  25.43		
 68.69   	 -61.04		  5.31   	  30.52		
 68.44   	 -61.04		  5.43   	  25.43		
 68.20   	 -55.95		  5.53   	  25.43		
 67.98   	 -55.95		  5.64   	  30.52		
 67.75   	 -61.04		  5.76   	  30.52		
 67.51   	 -61.04		  5.88   	  35.61		
 67.26   	 -61.04		  6.02   	  35.61		
 67.02   	 -55.95		  6.16   	  50.86		
 66.80   	 -55.95		  6.37   	  50.86		
 66.57   	 -55.95		  6.57   	  55.95		
 66.35   	 -55.95		  6.80   	  76.30		
 66.12   	 -55.95		  7.10   	  86.47		
 65.90   	 -55.95		  7.45   	 106.82		
 65.68   	 -55.95		  7.87   	 122.07		
 65.45   	 -50.86		  8.36   	 142.42		
 65.25   	 -55.95		  8.93   	 157.68		
 65.03   	 -55.95		  9.56   	 178.03		
 64.80   	 -50.86		 10.27   	 188.20		
 64.60   	 -50.86		 11.03   	 198.37		
 64.39   	 -55.95		 11.82   	 208.54		
 64.17   	 -50.86		 12.66   	 223.80		
 63.97   	 -50.86		 13.55   	 239.06		
 63.76   	 -50.86		 14.51   	 259.41		
 63.56   	 -50.86		 15.54   	 269.58		
 63.36   	 -50.86		 16.62   	 289.93		
 63.15   	 -50.86		 17.78   	 305.19		
 62.95   	 -55.95		 19.00   	 310.27		
 62.73   	 -50.86		 20.24   	 320.45		
 62.52   	 -55.95		 21.53   	 320.45		
 62.30   	 -61.04		 22.81   	 350.97		
 62.05   	 -66.12		 24.21   	 340.79		
 61.79   	 -61.04		 25.57   	 320.45		
 61.55   	 -61.04		 26.86   	 300.10		
 61.30   	 -55.95		 28.06   	 279.75		
 61.08   	 -61.04		 29.18   	 264.50		
 60.83   	 -50.86		 30.23   	 239.06		
 60.63   	 -50.86		 31.19   	 213.63		
 60.43   	 -45.78		 32.04   	 198.37		
 60.24   	 -35.61		 32.84   	 167.85		
 60.10   	 -30.52		 33.51   	 152.59		
 59.98   	 -10.17		 34.12   	 132.25		
 59.94(D)	  25.43		 34.65   	 111.90		
 60.04   	  91.56		 35.10   	  91.56		
 60.41   	 188.20		 35.46   	  76.30		
 61.16   	 300.10		 35.77   	  55.95		
 62.36   	 412.00		 35.99   	  45.78		
 64.01   	 508.65		 36.17   	  35.61		
 66.04   	 564.60		 36.32   	  20.35		
 68.30   	 595.11		 36.40   	  15.26		
 70.68   	 605.29		 36.46   	   5.09		
 73.10   	 590.03		 36.48   	   0.00		
 75.46   	 564.60		 36.48   	   0.00		
 77.72   	 523.90		 36.48   	  -5.09		
 79.82   	 478.13		 36.46   	  -5.09		
 81.73   	 442.52		 36.44   	  -5.09		
 83.50   	 401.83		 36.42   	   0.00		
 85.11   	 371.31		 36.42   	   0.00		
 86.59   	 350.97		 36.42   	   5.09		
 88.00   	 345.88		 36.44   	  10.17		
 89.38   	 350.97		 36.48   	  15.26		
 90.78   	 361.14		 36.54   	  15.26		
 92.23   	 376.40		 36.60   	  25.43		
 93.73   	 396.74		 36.70   	  25.43		
 95.32   	 412.00		 36.81   	  25.43		
 96.97   	 417.09		 36.91   	  30.52		
 98.64   	 412.00		 37.03   	  30.52		
100.28   	 391.66		 37.15   	  30.52		
101.85   	 361.14		 37.27   	  30.52		
103.30   	 315.36		 37.40   	  30.52		
104.56   	 259.41		 37.52   	  25.43		
105.59   	 203.46		 37.62   	  20.35		
106.41   	 132.25		 37.70   	  15.26		
106.94   	  66.12		 37.76   	  15.26		
107.20   	   5.09		 37.82   	   5.09		
107.22(S)	 -55.95		 37.84(S)	   0.00		
107.00   	-101.73		 37.84   	 -10.17		
106.59   	-142.42		 37.80   	 -15.26		
106.02   	-172.94		 37.74   	 -25.43		
105.33   	-188.20		 37.64   	 -30.52		
104.58   	-233.98		 37.52   	 -66.12		
103.64   	-223.80		 37.25   	 -76.30		
102.75   	-208.54		 36.95   	 -96.64		
101.91   	-198.37		 36.56   	-111.90		
101.12   	-178.03		 36.11   	-132.25		
100.41   	-172.94		 35.58   	-147.51		
 99.71   	-167.85		 34.99   	-167.85		
 99.04   	-157.68		 34.32   	-193.29		
 98.41   	-152.59		 33.55   	-213.63		
 97.80   	-147.51		 32.70   	-228.89		
 97.21   	-157.68		 31.78   	-249.24		
 96.58   	-167.85		 30.78   	-274.67		
 95.91   	-172.94		 29.68   	-295.01		
 95.22   	-178.03		 28.50   	-315.36		
 94.51   	-178.03		 27.24   	-330.62		
 93.79   	-188.20		 25.92   	-345.88		
 93.04   	-193.29		 24.54   	-361.14		
 92.27   	-198.37		 23.09   	-371.31		
 91.47   	-208.54		 21.61   	-376.40		
 90.64   	-208.54		 20.10   	-386.57		
 89.81   	-208.54		 18.56   	-386.57		
 88.97   	-208.54		 17.01   	-386.57		
 88.14   	-213.63		 15.46   	-386.57		
 87.28   	-208.54		 13.92   	-376.40		
 86.45   	-218.72		 12.41   	-371.31		
 85.57   	-218.72		 10.93   	-356.05		
 84.70   	-223.80		  9.50   	-340.79		
 83.80   	-218.72		  8.14   	-320.45		
 82.93   	-218.72		  6.86   	-305.19		
 82.05   	-218.72		  5.64   	-284.84		
 81.18   	-213.63		  4.50   	-264.50		
 80.33   	-198.37		  3.44   	-244.15		
 79.53   	-188.20		  2.46   	-223.80		
 78.78   	-178.03		  1.57   	-198.37		
 78.07   	-162.77		  0.77   	-183.11		
 77.42   	-152.59		  0.04   	-157.68		
 76.81   	-137.33		 -0.59   	-137.33		
 76.26   	-132.25		 -1.14   	-122.07		
 75.73   	-122.07		 -1.63   	-101.73		
 75.24   	-116.99		 -2.03   	 -81.38		
 74.77   	-111.90		 -2.36   	 -61.04		
 74.32   	-106.82		 -2.60   	 -40.69		
 73.90   	-101.73		 -2.77   	 -30.52		
 73.49   	-106.82		 -2.89   	 -15.26		
 73.06   	-101.73		 -2.95(D)	   5.09		
 72.65   	-101.73		 -2.93   	  20.35		
 72.25   	-101.73		 -2.85   	  30.52		
 71.84   	 -96.64		 -2.73   	  35.61		
 71.45   	 -96.64		 -2.58   	  55.95		
 71.07   	 -91.56		 -2.36   	  55.95		
 70.70   	 -86.47		 -2.14   	  71.21		
 70.36   	 -81.38		 -1.85   	  71.21		
 70.03   	 -76.30		 -1.57   	  76.30		
 69.73   	 -76.30		 -1.26   	  81.38		
 69.42   	 -66.12		 -0.94   	  86.47		
 69.16   	 -66.12		 -0.59   	  86.47		
 68.89   	 -55.95		 -0.24   	  86.47		
 68.67   	 -55.95		  0.10   	  96.64		
 68.44   	 -50.86		  0.49   	  96.64		
 68.24   	 -50.86		  0.87   	 101.73		
 68.04   	 -50.86		  1.28   	 106.82		
 67.83   	 -50.86		  1.71   	 111.90		
 67.63   	 -45.78		  2.16(E)	 122.07		
 67.45   	 -45.78		  2.64   	 116.99		
 67.26   	 -50.86		  3.11   	 122.07		
 67.06   	 -45.78		  3.60   	 127.16		
 66.88   	 -45.78		  4.11   	 127.16		
 66.69   	 -45.78		  4.62   	 142.42		
 66.51   	 -50.86		  5.19   	 142.42		
 66.31   	 -50.86		  5.76   	 137.33		
 66.10   	 -45.78		  6.31   	 137.33		
 65.92   	 -45.78		  6.86   	 132.25		
 65.74   	 -40.69		  7.39   	 127.16		
 65.57   	 -45.78		  7.89   	 127.16		
 65.39   	 -40.69		  8.40   	 137.33		
 65.23   	 -40.69		  8.95   	 152.59		
 65.07   	 -40.69		  9.56   	 167.85		
 64.90   	 -40.69		 10.23   	 172.94		
 64.74   	 -40.69		 10.93   	 183.11		
 64.58   	 -40.69		 11.66   	 203.46		
 64.41   	 -40.69		 12.47   	 213.63		
 64.25   	 -40.69		 13.33   	 223.80		
 64.09   	 -45.78		 14.22   	 239.06		
 63.91   	 -40.69		 15.18   	 254.32		
 63.74   	 -45.78		 16.20   	 264.50		
 63.56   	 -40.69		 17.25   	 274.67		
 63.40   	 -40.69		 18.35   	 284.84		
 63.23   	 -45.78		 19.49   	 295.01		
 63.05   	 -45.78		 20.67   	 295.01		
 62.87   	 -40.69		 21.85   	 295.01		
 62.71   	 -45.78		 23.03   	 295.01		
 62.52   	 -40.69		 24.21   	 289.93		
 62.36   	 -50.86		 25.37   	 315.36		
 62.16   	 -40.69		 26.63   	 300.10		
 61.99   	 -45.78		 27.83   	 279.75		
 61.81   	 -40.69		 28.95   	 269.58		
 61.65   	 -40.69		 30.03   	 249.24		
 61.49   	 -35.61		 31.03   	 228.89		
 61.34   	 -40.69		 31.94   	 218.72		
 61.18   	 -35.61		 32.82   	 193.29		
 61.04   	 -30.52		 33.59   	 183.11		
 60.92   	 -30.52		 34.32   	 167.85		
 60.79   	 -20.35		 34.99   	 152.59		
 60.71(D)	   0.00		 35.61   	 137.33		
 60.71   	  25.43		 36.15   	 127.16		
 60.81   	  81.38		 36.66   	 111.90		
 61.14   	 162.77		 37.11   	 106.82		
 61.79   	 274.67		 37.54   	  96.64		
 62.89   	 391.66		 37.92   	  91.56		
 64.46   	 488.30		 38.29   	  91.56		
 66.41   	 554.42		 38.66   	  81.38		
 68.63   	 590.03		 38.98   	  86.47		
 70.99   	 605.29		 39.33   	  86.47		
 73.41   	 605.29		 39.67   	  81.38		
 75.83   	 584.94		 40.00   	  91.56		
 78.17   	 549.34		 40.37   	  86.47		
 80.37   	 498.47		 40.71   	  91.56		
 82.36   	 462.87		 41.08   	 111.90		
 84.21   	 427.26		 41.53   	 111.90		
 85.92   	 391.66		 41.97   	 111.90		
 87.49   	 371.31		 42.42   	 111.90		
 88.97   	 361.14		 42.87   	 111.90		
 90.42   	 361.14		 43.32   	 111.90		
 91.86   	 371.31		 43.76   	 111.90		
 93.35   	 386.57		 44.21   	 101.73		
 94.89   	 401.83		 44.62   	 106.82		
 96.50   	 417.09		 45.05   	  96.64		
 98.17   	 417.09		 45.43   	  91.56		
 99.84   	 406.92		 45.80   	  86.47		
101.46   	 391.66		 46.14   	  86.47		
103.03   	 361.14		 46.49   	  76.30		
104.48   	 315.36		 46.80   	  71.21		
105.74   	 259.41		 47.08   	  61.04		
106.77   	 193.29		 47.32   	  55.95		
107.55   	 137.33		 47.55   	  45.78		
108.10   	  71.21		 47.73   	  40.69		
108.38   	  15.26		 47.89   	  35.61		
108.44(S)	 -30.52		 48.04   	  25.43		
108.32   	 -86.47		 48.14   	  10.17		
107.98   	-116.99		 48.18   	  10.17		
107.51   	-147.51		 48.22(S)	  -5.09		
106.92   	-162.77		 48.20   	 -15.26		
106.27   	-203.46		 48.14   	 -40.69		
105.45   	-203.46		 47.98   	 -55.95		
104.64   	-193.29		 47.75   	 -71.21		
103.87   	-188.20		 47.47   	 -86.47		
103.11   	-172.94		 47.12   	 -96.64		
102.42   	-172.94		 46.73   	-111.90		
101.73   	-162.77		 46.29   	-127.16		
101.08   	-162.77		 45.78   	-137.33		
100.43   	-152.59		 45.23   	-152.59		
 99.82   	-152.59		 44.62   	-172.94		
 99.21   	-152.59		 43.93   	-183.11		
 98.60   	-157.68		 43.19   	-203.46		
 97.97   	-162.77		 42.38   	-218.72		
 97.31   	-167.85		 41.51   	-244.15		
 96.64   	-178.03		 40.53   	-264.50		
 95.93   	-188.20		 39.47   	-284.84		
 95.18   	-198.37		 38.33   	-305.19		
 94.38   	-213.63		 37.11   	-325.53		
 93.53   	-218.72		 35.81   	-340.79		
 92.65   	-228.89		 34.45   	-361.14		
 91.74   	-239.06		 33.00   	-376.40		
 90.78   	-239.06		 31.50   	-386.57		
 89.83   	-244.15		 29.95   	-391.66		
 88.85   	-244.15		 28.38   	-401.83		
 87.87   	-244.15		 26.78   	-401.83		
 86.90   	-239.06		 25.17   	-401.83		
 85.94   	-233.98		 23.56   	-401.83		
 85.00   	-223.80		 21.95   	-391.66		
 84.11   	-213.63		 20.39   	-386.57		
 83.26   	-198.37		 18.84   	-371.31		
 82.46   	-188.20		 17.35   	-361.14		
 81.71   	-178.03		 15.91   	-345.88		
 81.00   	-157.68		 14.53   	-330.62		
 80.37   	-152.59		 13.20   	-310.27		
 79.76   	-137.33		 11.96   	-289.93		
 79.21   	-132.25		 10.80   	-269.58		
 78.68   	-122.07		  9.73   	-244.15		
 78.19   	-122.07		  8.75   	-218.72		
 77.70   	-111.90		  7.87   	-198.37		
 77.25   	-116.99		  7.08   	-167.85		
 76.79   	-106.82		  6.41   	-142.42		
 76.36   	-111.90		  5.84   	-116.99		
 75.91   	-106.82		  5.37   	 -96.64		
 75.48   	-111.90		  4.98   	 -76.30		
 75.04   	-101.73		  4.68   	 -50.86		
 74.63   	-106.82		  4.48   	 -35.61		
 74.20   	-101.73		  4.33   	 -25.43		
 73.79   	 -96.64		  4.23   	 -10.17		
 73.41   	 -96.64		  4.19(D)	   0.00		
 73.02   	 -91.56		  4.19   	   5.09		
 72.65   	 -86.47		  4.21   	  15.26		
 72.31   	 -81.38		  4.27   	  15.26		
 71.98   	 -81.38		  4.33   	  25.43		
 71.66   	 -71.21		  4.44   	  30.52		
 71.37   	 -71.21		  4.56   	  30.52		
 71.09   	 -66.12		  4.68   	  35.61		
 70.82   	 -61.04		  4.82   	  35.61		
 70.58   	 -61.04		  4.96   	  35.61		
 70.34   	 -55.95		  5.11   	  40.69		
 70.11   	 -55.95		  5.27   	  35.61		
 69.89   	 -50.86		  5.41   	  40.69		
 69.68   	 -50.86		  5.57(E)	  40.69		
 69.48   	 -50.86		  5.74   	  40.69		
 69.28   	 -45.78		  5.90   	  40.69		
 69.09   	 -45.78		  6.06   	  40.69		
 68.91   	 -50.86		  6.23   	  55.95		
 68.71   	 -50.86		  6.45   	  55.95		
 68.50   	 -45.78		  6.67   	  61.04		
 68.32   	 -45.78		  6.92   	  71.21		
 68.14   	 -45.78		  7.20   	  81.38		
 67.95   	 -45.78		  7.53   	  81.38		
 67.77   	 -45.78		  7.85   	  96.64		
 67.59   	 -45.78		  8.24   	 106.82		
 67.41   	 -45.78		  8.67   	 127.16		
 67.22   	 -45.78		  9.18   	 142.42		
 67.04   	 -50.86		  9.75   	 157.68		
 66.84   	 -45.78		 10.38   	 178.03		
 66.65   	 -50.86		 11.09   	 198.37		
 66.45   	 -45.78		 11.88   	 208.54		
 66.27   	 -45.78		 12.72   	 218.72		
 66.08   	 -50.86		 13.59   	 244.15		
 65.88   	 -45.78		 14.57   	 259.41		
 65.70   	 -45.78		 15.61   	 274.67		
 65.51   	 -45.78		 16.70   	 295.01		
 65.33   	 -45.78		 17.88   	 315.36		
 65.15   	 -45.78		 19.15   	 325.53		
 64.96   	 -45.78		 20.45   	 345.88		
 64.78   	 -45.78		 21.83   	 356.05		
 64.60   	 -45.78		 23.26   	 361.14		
 64.41   	 -40.69		 24.70   	 366.22		
 64.25   	 -55.95		 26.16   	 406.92		
 64.03   	 -50.86		 27.79   	 391.66		
 63.82   	 -50.86		 29.36   	 376.40		
 63.62   	 -55.95		 30.86   	 361.14		
 63.40   	 -50.86		 32.31   	 335.71		
 63.19   	 -50.86		 33.65   	 320.45		
 62.99   	 -50.86		 34.93   	 295.01		
 62.79   	 -45.78		 36.11   	 274.67		
 62.60   	 -45.78		 37.21   	 249.24		
 62.42   	 -35.61		 38.21   	 223.80		
 62.28   	 -20.35		 39.10   	 203.46		
 62.20   	   0.00		 39.92   	 183.11		
 62.20   	  45.78		 40.65   	 157.68		
 62.38   	 122.07		 41.28   	 137.33		
 62.87   	 218.72		 41.83   	 116.99		
 63.74   	 330.62		 42.30   	 101.73		
 65.07   	 442.52		 42.71   	  81.38		
 66.84   	 528.99		 43.03   	  71.21		
 68.95   	 579.86		 43.32   	  55.95		
 71.27   	 610.37		 43.54   	  40.69		
 73.71   	 620.55		 43.70   	  35.61		
 76.20   	 610.37		 43.85   	  25.43		
 78.64   	 584.94		 43.95   	  20.35		
 80.98   	 549.34		 44.03   	  15.26		
 83.17   	 498.47		 44.09   	  10.17		
 85.17   	  N/A		 44.13   	  N/A		
