SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-443.73   	-453.49   	 -4.27   	  40.69		 52.70   	 -30.52		
-450.74   	-615.54   	 -4.11   	  61.04		 52.57   	 -30.52		
-371.09   	-657.04   	 -3.87   	  76.30		 52.45   	 -30.52		
-263.06   	-613.40   	 -3.56   	  86.47		 52.33   	 -20.35		
-176.70   	-523.99   	 -3.21   	 101.73		 52.25   	 -15.26		
-128.78   	-419.31   	 -2.81   	 116.99		 52.19   	 -20.35		
-105.29   	-318.60   	 -2.34   	 132.25		 52.11   	 -30.52		
-83.62   	-234.38   	 -1.81   	 157.68		 51.98   	 -25.43		
-56.15   	-176.39   	 -1.18   	 208.54		 51.88   	 -10.17		
-31.74   	-151.06   	 -0.35   	 274.67		 51.84   	  -5.09		
-20.14   	-154.42   	  0.75   	 361.14		 51.82   	 -15.26		
-20.45   	-170.90   	  2.20   	 401.83		 51.76   	 -35.61		
-23.50   	-181.88   	  3.80   	 427.26		 51.62   	 -30.52		
-22.28   	-177.92   	  5.51   	 437.43		 51.50   	 -20.35		
-16.17   	-163.27   	  7.26   	 442.52		 51.41   	 -20.35		
 -9.16   	-149.23   	  9.03   	 432.35		 51.33   	 -30.52		
 -3.97   	-142.52   	 10.76   	 401.83		 51.21   	 -25.43		
  0.31   	-141.30   	 12.37   	 356.05		 51.11   	 -15.26		
  4.88   	-139.16   	 13.79   	 340.79		 51.05   	 -15.26		
 11.29   	-132.45   	 15.16   	 315.36		 50.99   	 -25.43		
 27.16   	-108.34   	 16.42   	 274.67		 50.88   	 -20.35		
 34.18   	-98.57   	 17.52   	 244.15		 50.80   	 -10.17		
 39.98   	-93.69   	 18.49   	 233.98		 50.76   	  -5.09		
 45.17   	-92.77   	 19.43   	 228.89		 50.74   	 -25.43		
 50.66   	-91.86   	 20.35   	 218.72		 50.64   	 -30.52		
 57.37   	-87.28   	 21.22   	 193.29		 50.52   	 -30.52		
 64.70   	-77.82   	 21.99   	 172.94		 50.40   	 -25.43		
 71.72   	-64.70   	 22.69   	 157.68		 50.29   	 -20.35		
 78.13   	-51.57   	 23.32   	 137.33		 50.21   	 -20.35		
 83.92   	-41.20   	 23.87   	 122.07		 50.13   	 -25.43		
 90.03   	-35.10   	 24.35   	  96.64		 50.03   	 -20.35		
 97.66   	-32.04   	 24.74   	  66.12		 49.95   	 -15.26		
106.81   	-29.30   	 25.00   	  50.86		 49.89   	 -10.17		
116.88   	-25.33   	 25.21   	  35.61		 49.85   	 -10.17		
126.95   	-18.01   	 25.35   	  20.35		 49.81   	 -15.26		
136.41   	 -8.24   	 25.43   	  20.35		 49.75   	 -10.17		
144.35   	  3.05   	 25.51   	  15.26		 49.70   	 -15.26		
151.37   	 13.43   	 25.57   	  20.35		 49.64   	 -10.17		
158.39   	 21.36   	 25.66   	  25.43		 49.60   	  -5.09		
167.54   	 26.86   	 25.76   	  30.52		 49.58   	  -5.09		
178.53   	 30.82   	 25.88   	  30.52		 49.56   	  -5.09		
190.12   	 35.10   	 26.00   	  20.35		 49.54(D)	   5.09		
199.58   	 39.98   	 26.08   	  10.17		 49.56   	  15.26		
205.69   	 45.17   	 26.12   	   5.09		 49.62   	  45.78		
209.35   	 50.35   	 26.14   	   5.09		 49.81   	 147.51		
223.08   	 61.34   	 26.16   	  10.17		 50.40   	 223.80		
234.07   	 67.44   	 26.21   	  10.17		 51.29   	 295.01		
244.14   	 74.46   	 26.25   	   0.00		 52.47   	 315.36		
249.94   	 82.09   	 26.25   	  10.17		 53.73   	 274.67		
251.46   	 90.33   	 26.29   	  30.52		 54.83   	 218.72		
250.55   	 98.88   	 26.41   	  50.86		 55.71   	 188.20		
248.72   	106.81   	 26.61   	  61.04		 56.46   	 193.29		
246.28   	112.30   	 26.86   	  71.21		 57.23   	 193.29		
241.39   	113.83   	 27.14   	  76.30		 58.01   	 183.11		
232.54   	109.86   	 27.45   	  81.38		 58.74   	 162.77		
220.03   	 99.79   	 27.77   	  86.47		 59.39   	 157.68		
205.08   	 84.23   	 28.12   	  91.56		 60.02   	 167.85		
187.99   	 65.92   	 28.48   	  86.47		 60.69   	 178.03		
168.76   	 47.00   	 28.83   	  81.38		 61.40   	 178.03		
148.32   	 28.99   	 29.16   	  76.30		 62.12   	 183.11		
127.26   	 12.21   	 29.46   	  71.21		 62.85   	 178.03		
107.73   	 -4.88   	 29.75   	  61.04		 63.56   	 188.20		
 90.33   	-22.89   	 29.99   	  50.86		 64.31   	 203.46		
 75.38   	-42.11   	 30.19   	  45.78		 65.13   	 198.37		
 62.26   	-61.04   	 30.38   	  35.61		 65.92   	 203.46		
 50.96   	-77.82   	 30.52   	  35.61		 66.73   	 188.20		
 41.81   	-90.94   	 30.66   	  30.52		 67.49   	 193.29		
 34.79   	-98.57   	 30.78   	  30.52		 68.26   	 198.37		
 29.30   	-102.23   	 30.91   	  25.43		 69.05   	 198.37		
 24.72   	-103.76   	 31.01   	   0.00		 69.85   	 208.54		
 15.56   	-108.95   	 31.01   	 -15.26		 70.68   	 203.46		
 12.82   	-112.00   	 30.95   	 -30.52		 71.50   	 198.37		
 11.90   	-113.53   	 30.82   	 -55.95		 72.29   	 183.11		
 12.82   	-113.22   	 30.60   	 -76.30		 73.02   	 172.94		
 14.04   	-111.69   	 30.29   	-106.82		 73.71   	 162.77		
 14.95   	-110.47   	 29.87   	-137.33		 74.36   	 152.59		
 15.56   	-109.56   	 29.32   	-167.85		 74.97   	 142.42		
 16.78   	-106.51   	 28.65   	-198.37		 75.54   	 132.25		
 19.84   	-101.32   	 27.85   	-228.89		 76.07   	 116.99		
 24.11   	-93.38   	 26.94   	-264.50		 76.54   	 106.82		
 28.69   	-85.14   	 25.88   	-295.01		 76.97   	  96.64		
 32.35   	-77.82   	 24.70   	-305.19		 77.35   	  86.47		
 35.10   	-73.24   	 23.48   	-315.36		 77.70   	  66.12		
 38.15   	-70.80   	 22.22   	-335.71		 77.97   	  55.95		
 42.72   	-70.50   	 20.87   	-350.97		 78.19   	  61.04		
 48.22   	-70.50   	 19.47   	-376.40		 78.43   	  61.04		
 54.32   	-68.05   	 17.97   	-396.74		 78.68   	  45.78		
 59.81   	-61.65   	 16.38   	-427.26		 78.86   	  20.35		
 64.39   	-50.66   	 14.67   	-442.52		 78.94   	  15.26		
 68.97   	-36.62   	 12.90   	-447.61		 79.00   	  10.17		
 73.55   	-22.58   	 11.11   	-442.52		 79.04(S)	  -5.09		
 78.74   	-10.99   	  9.34   	-432.35		 79.02   	 -15.26		
 83.62   	 -4.27   	  7.61   	-412.00		 78.96   	 -35.61		
 87.89   	 -2.14   	  5.96   	-386.57		 78.82   	 -40.69		
 91.55   	 -4.27   	  4.42   	-361.14		 78.66   	 -55.95		
 94.91   	 -6.71   	  2.97   	-325.53		 78.43   	 -71.21		
 97.66   	 -6.41   	  1.67   	-300.10		 78.15   	 -86.47		
100.71   	 -1.22   	  0.47   	-274.67		 77.80   	 -96.64		
104.68   	  9.16   	 -0.63   	-259.41		 77.42   	-101.73		
109.56   	 21.67   	 -1.67   	-254.32		 77.01   	-116.99		
114.75   	 31.43   	 -2.69   	-239.06		 76.54   	-132.25		
118.71   	 36.01   	 -3.64   	-233.98		 76.01   	-142.42		
120.85   	 35.40   	 -4.58   	-218.72		 75.44   	-142.42		
121.77   	 32.65   	 -5.45   	-208.54		 74.87   	-152.59		
122.68   	 31.74   	 -6.29   	-188.20		 74.26   	-152.59		
124.51   	 35.10   	 -7.04   	-172.94		 73.65   	-157.68		
127.26   	 41.81   	 -7.73   	-167.85		 73.02   	-152.59		
130.62   	 50.66   	 -8.40   	-142.42		 72.41   	-142.42		
133.36   	 58.29   	 -8.97   	-122.07		 71.84   	-137.33		
134.89   	 64.09   	 -9.46   	-101.73		 71.29   	-137.33		
135.50   	 67.44   	 -9.87   	 -76.30		 70.74   	-132.25		
136.11   	 68.36   	-10.17   	 -50.86		 70.21   	-127.16		
136.72   	 67.75   	-10.38   	 -35.61		 69.70   	-127.16		
137.63   	 66.22   	-10.52   	 -15.26		 69.20   	-127.16		
138.55   	 64.70   	-10.58   	  -5.09		 68.69   	-122.07		
140.08   	 63.78   	-10.60(D)	   0.00		 68.20   	-116.99		
141.60   	 64.70   	-10.60   	   5.09		 67.73   	-111.90		
143.43   	 67.14   	-10.58   	   5.09		 67.28   	-111.90		
145.57   	 70.50   	-10.56   	  15.26		 66.84   	-111.90		
147.71   	 74.46   	-10.50   	  20.35		 66.39   	-111.90		
150.15   	 78.43   	-10.42   	  30.52		 65.94   	-106.82		
153.50   	 82.40   	-10.29   	  30.52		 65.51   	-101.73		
157.17   	 87.28   	-10.17   	  35.61		 65.11   	-101.73		
160.83   	 92.16   	-10.03   	  25.43		 64.70   	 -96.64		
164.18   	 97.35   	 -9.93   	  20.35		 64.31   	 -91.56		
167.54   	101.93   	 -9.85   	  25.43		 63.95   	 -91.56		
170.90   	104.98   	 -9.75   	  40.69		 63.58   	 -86.47		
174.56   	107.42   	 -9.58   	  35.61		 63.23   	 -86.47		
178.53   	110.17   	 -9.44   	  40.69		 62.89   	 -76.30		
182.50   	113.22   	 -9.28   	  40.69		 62.58   	 -71.21		
186.16   	117.49   	 -9.11   	  45.78		 62.30   	 -76.30		
189.21   	122.38   	 -8.93   	  40.69		 61.99   	 -66.12		
192.26   	127.26   	 -8.77   	  45.78		 61.73   	 -66.12		
195.62   	131.23   	 -8.59   	  45.78		 61.46   	 -55.95		
198.97   	134.58   	 -8.40   	  50.86		 61.24   	 -50.86		
202.03   	137.02   	 -8.20   	  50.86		 61.04   	 -50.86		
204.16   	138.85   	 -8.00   	  50.86		 60.83   	 -45.78		
205.99   	140.69   	 -7.79   	  50.86		 60.65   	 -40.69		
208.74   	142.52   	 -7.59   	  50.86		 60.49   	 -40.69		
213.62   	146.18   	 -7.39   	  50.86		 60.33   	 -45.78		
221.86   	154.72   	 -7.18   	  50.86		 60.14   	 -45.78		
233.46   	169.37   	 -6.98   	  50.86		 59.96   	 -40.69		
246.89   	190.43   	 -6.78   	  50.86		 59.80   	 -30.52		
259.09   	213.62   	 -6.57   	  50.86		 59.67   	 -30.52		
269.47   	234.68   	 -6.37   	  55.95		 59.55   	 -20.35		
277.71   	249.63   	 -6.14   	  61.04		 59.47   	 -20.35		
286.25   	259.40   	 -5.90   	  71.21		 59.39   	 -20.35		
296.94   	266.42   	 -5.62   	  66.12		 59.31   	 -20.35		
308.23   	273.44   	 -5.35   	  71.21		 59.23   	 -20.35		
317.38   	281.07   	 -5.07   	  71.21		 59.15   	 -20.35		
322.27   	288.09   	 -4.78   	  71.21		 59.06   	 -10.17		
322.57   	292.66   	 -4.50   	  71.21		 59.02   	 -10.17		
321.35   	294.49   	 -4.21   	  76.30		 58.98   	 -10.17		
321.04   	294.19   	 -3.91   	  66.12		 58.94   	 -10.17		
323.49   	290.83   	 -3.64   	  66.12		 58.90   	 -10.17		
327.45   	283.81   	 -3.38   	  61.04		 58.86   	  -5.09		
330.51   	273.13   	 -3.13   	  61.04		 58.84   	  -5.09		
330.51   	261.23   	 -2.89   	  55.95		 58.82   	  -5.09		
325.01   	249.63   	 -2.67   	  45.78		 58.80   	  -5.09		
313.72   	238.65   	 -2.48   	  50.86		 58.78   	   0.00		
299.07   	226.14   	 -2.28   	  50.86		 58.78   	  -5.09		
284.73   	210.88   	 -2.08   	  50.86		 58.76   	  -5.09		
275.27   	194.70   	 -1.87   	  61.04		 58.74   	  10.17		
272.22   	182.50   	 -1.63   	  61.04		 58.78   	  10.17		
274.35   	177.00   	 -1.38   	  66.12		 58.82   	   0.00		
278.32   	177.92   	 -1.12   	  76.30		 58.82   	   0.00		
280.15   	180.66   	 -0.81   	  71.21		 58.82   	   0.00		
280.15   	181.88   	 -0.53   	  81.38		 58.82   	   5.09		
279.54   	180.05   	 -0.20   	  86.47		 58.84   	   0.00		
279.85   	177.92   	  0.14   	  81.38		 58.84   	 -10.17		
281.98   	176.70   	  0.47   	  76.30		 58.80   	   5.09		
284.73   	177.31   	  0.77   	  66.12		 58.82   	  20.35		
286.87   	178.53   	  1.04   	  61.04		 58.90   	  20.35		
287.78   	179.14   	  1.28   	  55.95		 58.98   	   5.09		
286.56   	177.61   	  1.51   	  50.86		 59.00   	   0.00		
282.29   	172.73   	  1.71   	  45.78		 59.00   	  -5.09		
273.13   	162.05   	  1.89   	  35.61		 58.98   	   5.09		
256.35   	143.74   	  2.03   	  40.69		 59.00   	  10.17		
234.07   	119.93   	  2.20   	  50.86		 59.04   	   5.09		
217.59   	100.10   	  2.40   	  55.95		 59.06   	   5.09		
225.83   	102.54   	  2.62   	  61.04		 59.08   	   0.00		
279.24   	149.23   	  2.87   	  71.21		 59.08   	   5.09		
390.63   	261.23   	  3.15   	  76.30		 59.10   	   5.09		
559.69   	448.91   	  3.46   	  71.21		 59.12   	   5.09		
768.43   	705.87   	  3.74   	  66.12		 59.15   	  10.17		
978.70   	1012.27   	  4.01   	  66.12		 59.19   	   5.09		
1140.44   	1322.63   	  4.27   	  55.95		 59.21   	  -5.09		
1156.92   	1666.87(R)	  4.50(E)	  40.69		 59.19   	  -5.09		
991.52   	1577.45   	  4.66   	  30.52		 59.17   	   5.09		
747.68   	1294.25   	  4.78   	  25.43		 59.19   	   5.09		
476.68   	881.04   	  4.88   	  25.43		 59.21   	   0.00		
231.02   	441.28   	  4.98   	  25.43		 59.21   	  -5.09		
 57.07   	 74.46   	  5.09   	  35.61		 59.19   	  -5.09		
-16.48   	-156.56   	  5.23   	  61.04		 59.17   	   0.00		
  7.63   	-242.00   	  5.47   	  76.30		 59.17   	   5.09		
 94.91   	-214.23   	  5.78   	  96.64		 59.19   	  -5.09		
195.31   	-124.51   	  6.16   	 116.99		 59.17   	  -5.09		
271.30   	-16.17   	  6.63   	 137.33		 59.15   	 -10.17		
314.64   	 86.67   	  7.18   	 162.77		 59.10   	  -5.09		
339.36   	172.73   	  7.83   	 167.85		 59.08   	   0.00		
362.55   	235.29   	  8.50   	 172.94		 59.08   	  -5.09		
386.66   	269.47   	  9.20   	 239.06		 59.06   	 -10.17		
404.97   	277.10   	 10.15   	 335.71		 59.02   	 -15.26		
412.90   	268.86   	 11.50   	 396.74		 58.96   	 -20.35		
414.43   	260.62   	 13.08   	 412.00		 58.88   	 -15.26		
417.18   	262.15   	 14.73   	 427.26		 58.82   	 -10.17		
425.11   	272.83   	 16.44   	 452.69		 58.78   	 -15.26		
436.40   	284.42   	 18.25   	 478.13		 58.72   	 -20.35		
446.78   	291.14   	 20.16   	 473.04		 58.64   	 -25.43		
454.10   	293.27   	 22.05   	 467.95		 58.53   	 -25.43		
458.07   	294.49   	 23.93   	 452.69		 58.43   	 -15.26		
461.43   	296.94   	 25.74   	 457.78		 58.37   	 -20.35		
469.67   	303.96   	 27.57   	 417.09		 58.29   	 -20.35		
474.24   	306.40   	 29.24   	 386.57		 58.21   	 -20.35		
477.29   	308.53   	 30.78   	 350.97		 58.13   	 -25.43		
478.82   	310.36   	 32.19   	 335.71		 58.03   	 -30.52		
479.43   	312.50   	 33.53   	 305.19		 57.90   	 -20.35		
480.65   	315.25   	 34.75   	 284.84		 57.82   	 -25.43		
483.40   	319.21   	 35.89   	 259.41		 57.72   	 -20.35		
488.28   	323.49   	 36.93   	 239.06		 57.64   	 -30.52		
494.38   	327.76   	 37.88   	 213.63		 57.52   	 -25.43		
501.10   	330.81   	 38.74   	 188.20		 57.42   	 -25.43		
508.12   	333.56   	 39.49   	 167.85		 57.31   	 -25.43		
515.44   	336.61   	 40.16   	 142.42		 57.21   	 -25.43		
522.77   	341.19   	 40.73   	 122.07		 57.11   	 -25.43		
530.09   	347.29   	 41.22   	 101.73		 57.01   	 -20.35		
537.41   	354.00   	 41.63   	  91.56		 56.93   	 -20.35		
545.04   	360.11   	 41.99   	  81.38		 56.85   	 -20.35		
553.28   	364.99   	 42.32   	  66.12		 56.76   	 -25.43		
562.44   	369.26   	 42.58   	  66.12		 56.66   	 -20.35		
572.81   	373.84   	 42.85   	  66.12		 56.58   	 -15.26		
583.80   	379.94   	 43.11   	  66.12		 56.52   	 -20.35		
595.70   	386.66   	 43.38   	  55.95		 56.44   	  -5.09		
607.61   	393.37   	 43.60   	  40.69		 56.42(D)	  15.26		
617.98   	399.17   	 43.76   	  20.35		 56.48   	  40.69		
626.22   	404.05   	 43.85   	  10.17		 56.64   	  81.38		
632.93   	407.71   	 43.89   	  15.26		 56.97   	 228.89		
645.45   	412.29   	 43.95   	  15.26		 57.88   	 289.93		
652.16   	413.51   	 44.01   	  20.35		 59.04   	 289.93		
657.96   	414.73   	 44.09   	  30.52		 60.20   	 239.06		
662.23   	415.95   	 44.21   	  35.61		 61.16   	 198.37		
664.67   	417.48   	 44.35   	  35.61		 61.95   	 198.37		
665.89   	419.01   	 44.50   	  40.69		 62.75   	 208.54		
665.89   	419.62   	 44.66   	  45.78		 63.58   	 198.37		
664.06   	417.79   	 44.84   	  50.86		 64.37   	 183.11		
658.57   	412.29   	 45.05   	  40.69		 65.11   	 183.11		
648.80   	401.92   	 45.21   	  35.61		 65.84   	 203.46		
633.85   	385.74   	 45.35   	  40.69		 66.65   	 218.72		
614.62   	364.38   	 45.51   	  40.69		 67.53   	 223.80		
592.65   	339.66   	 45.68   	  40.69		 68.42   	 223.80		
569.46   	312.19   	 45.84   	  35.61		 69.32   	 228.89		
546.57   	283.20   	 45.98   	  35.61		 70.23   	 233.98		
523.99   	253.30   	 46.12   	  40.69		 71.17   	 228.89		
502.32   	222.78   	 46.29   	  50.86		 72.09   	 228.89		
482.18   	193.18   	 46.49   	  45.78		 73.00   	 228.89		
463.87   	166.32   	 46.67   	  55.95		 73.92   	 233.98		
448.00   	142.82   	 46.90   	  50.86		 74.85   	 233.98		
433.65   	122.38   	 47.10   	  50.86		 75.79   	 223.80		
420.53   	103.76   	 47.30   	  45.78		 76.68   	 223.80		
407.71   	 86.06   	 47.49   	  40.69		 77.58   	 228.89		
395.51   	 68.97   	 47.65   	  30.52		 78.49   	 223.80		
384.52   	 53.10   	 47.77   	  20.35		 79.39   	 228.89		
367.13   	 27.16   	 47.85   	  10.17		 80.30   	 218.72		
360.11   	 17.09   	 47.89(S)	 -10.17		 81.18   	 218.72		
354.00   	  8.54   	 47.85   	 -30.52		 82.05   	 208.54		
348.51   	  0.92   	 47.73   	 -55.95		 82.89   	 193.29		
343.93   	 -6.10   	 47.51   	 -76.30		 83.66   	 178.03		
339.97   	-12.21   	 47.20   	-111.90		 84.37   	 167.85		
336.61   	-18.31   	 46.75   	-147.51		 85.05   	 152.59		
333.86   	-23.50   	 46.16   	-188.20		 85.66   	 142.42		
331.73   	-26.86   	 45.41   	-223.80		 86.23   	 127.16		
330.51   	-28.99   	 44.52   	-264.50		 86.73   	 111.90		
329.90   	-29.91   	 43.46   	-305.19		 87.18   	 106.82		
329.59   	-31.43   	 42.24   	-345.88		 87.61   	  91.56		
328.98   	-34.18   	 40.85   	-396.74		 87.98   	  76.30		
328.06   	-37.84   	 39.27   	-457.78		 88.28   	  61.04		
327.45   	-41.20   	 37.44   	-513.73		 88.52   	  55.95		
328.06   	-44.25   	 35.38   	-559.51		 88.75   	  35.61		
328.98   	-47.00   	 33.14   	-584.94		 88.89   	  30.52		
329.59   	-50.05   	 30.80   	-569.68		 89.01   	  20.35		
329.59   	-52.80   	 28.52   	-534.08		 89.09   	  10.17		
328.67   	-54.93   	 26.39   	-483.21		 89.13(S)	  -5.09		
327.45   	-56.15   	 24.46   	-432.35		 89.11   	 -25.43		
327.15   	-57.37   	 22.73   	-381.48		 89.01   	 -35.61		
327.45   	-59.20   	 21.20   	-335.71		 88.87   	 -45.78		
327.45   	-62.56   	 19.86   	-300.10		 88.69   	 -61.04		
326.54   	-66.83   	 18.66   	-284.84		 88.44   	 -71.21		
324.40   	-70.80   	 17.52   	-279.75		 88.16   	 -81.38		
322.27   	-73.55   	 16.40   	-274.67		 87.83   	-101.73		
320.13   	-75.07   	 15.30   	-274.67		 87.43   	-116.99		
318.60   	-76.90   	 14.20   	-279.75		 86.96   	-132.25		
317.08   	-79.04   	 13.08   	-274.67		 86.43   	-152.59		
315.86   	-82.40   	 11.98   	-274.67		 85.82   	-162.77		
314.64   	-86.36   	 10.89   	-259.41		 85.17   	-162.77		
314.03   	-89.42   	  9.85   	-249.24		 84.52   	-167.85		
313.72   	-91.55   	  8.85   	-223.80		 83.85   	-183.11		
313.72   	-93.08   	  7.96   	-203.46		 83.11   	-172.94		
313.72   	-95.21   	  7.14   	-178.03		 82.42   	-183.11		
313.11   	-98.57   	  6.43   	-152.59		 81.69   	-178.03		
311.58   	-102.84   	  5.82   	-127.16		 80.98   	-172.94		
309.14   	-107.42   	  5.31   	 -91.56		 80.28   	-167.85		
306.70   	-112.00   	  4.94   	 -76.30		 79.61   	-167.85		
304.57   	-115.66   	  4.64   	 -55.95		 78.94   	-162.77		
302.73   	-119.02   	  4.42   	 -50.86		 78.29   	-167.85		
300.90   	-123.60   	  4.21   	 -35.61		 77.62   	-152.59		
298.77   	-129.09   	  4.07   	 -35.61		 77.01   	-147.51		
295.10   	-135.19   	  3.93   	 -30.52		 76.42   	-137.33		
291.14   	-140.99   	  3.80   	 -25.43		 75.87   	-132.25		
287.17   	-146.18   	  3.70   	 -30.52		 75.34   	-132.25		
284.42   	-151.37   	  3.58   	 -25.43		 74.81   	-127.16		
281.68   	-157.17   	  3.48   	 -20.35		 74.30   	-127.16		
279.24   	-163.27   	  3.40   	 -15.26		 73.79   	-116.99		
276.18   	-169.37   	  3.34   	 -10.17		 73.33   	-116.99		
273.44   	-174.26   	  3.30(D)	   0.00		 72.86   	-116.99		
271.61   	-178.53   	  3.30   	   5.09		 72.39   	-106.82		
271.00   	-182.19   	  3.32   	   5.09		 71.96   	-106.82		
271.30   	-185.85   	  3.34   	  10.17		 71.54   	 -96.64		
271.30   	-189.21   	  3.38   	  10.17		 71.15   	-101.73		
270.39   	-192.26   	  3.42   	  10.17		 70.74   	 -96.64		
268.86   	-194.70   	  3.46   	  10.17		 70.36   	 -96.64		
266.72   	-197.75   	  3.50   	  15.26		 69.97   	 -96.64		
264.59   	-201.11   	  3.56   	  10.17		 69.58   	 -91.56		
262.15   	-204.47   	  3.60   	   5.09		 69.22   	 -91.56		
260.01   	-208.13   	  3.62   	  -5.09		 68.85   	 -81.38		
258.18   	-211.49   	  3.60   	  -5.09		 68.52   	 -76.30		
256.65   	-215.15   	  3.58   	  -5.09		 68.22   	 -76.30		
254.82   	-218.81   	  3.56   	  -5.09		 67.91   	 -81.38		
252.69   	-221.86   	  3.54   	  -5.09		 67.59   	 -76.30		
250.24   	-224.30   	  3.52   	   0.00		 67.28   	 -76.30		
247.19   	-225.52   	  3.52   	   0.00		 66.98   	 -66.12		
244.45   	-226.44   	  3.52   	   0.00		 66.71   	 -66.12		
242.31   	-228.27   	  3.52   	  -5.09		 66.45   	 -61.04		
240.48   	-231.02   	  3.50   	   0.00		 66.21   	 -50.86		
239.26   	-234.07   	  3.50   	   0.00		 66.00   	 -55.95		
237.73   	-236.82   	  3.50   	   5.09		 65.78   	 -61.04		
236.21   	-238.65   	  3.52   	  10.17		 65.53   	 -55.95		
234.38   	-240.48   	  3.56   	  15.26		 65.31   	 -50.86		
232.54   	-242.31   	  3.62   	  10.17		 65.11   	 -40.69		
231.32   	-244.14   	  3.66   	   5.09		 64.94   	 -45.78		
231.02   	-245.97   	  3.68   	   5.09		 64.76   	 -40.69		
231.93   	-246.28   	  3.70   	   5.09		 64.60   	 -40.69		
235.29   	-243.23   	  3.72   	   5.09		 64.44   	 -35.61		
240.48   	-235.29   	  3.74   	  10.17		 64.29   	 -40.69		
246.89   	-221.86   	  3.78   	  15.26		 64.13   	 -40.69		
252.69   	-205.08   	  3.85   	  10.17		 63.97   	 -45.78		
256.35   	-189.21   	  3.89   	   5.09		 63.78   	 -35.61		
258.48   	-178.22   	  3.91   	   5.09		 63.64   	 -30.52		
260.31   	-173.34   	  3.93   	   5.09		 63.52   	 -30.52		
263.37   	-172.12   	  3.95   	   0.00		 63.40   	 -35.61		
267.94   	-171.51   	  3.95   	   5.09		 63.26   	 -20.35		
271.61   	-168.15   	  3.97   	   0.00		 63.17   	 -25.43		
271.61   	-162.66   	  3.97   	  10.17		 63.07   	 -30.52		
267.94   	-157.78   	  4.01   	  10.17		 62.95   	 -35.61		
261.23   	-156.56   	  4.05   	   5.09		 62.81   	 -35.61		
254.21   	-161.13   	  4.07   	   5.09		 62.67   	 -20.35		
249.33   	-172.12   	  4.09   	  10.17		 62.58   	 -25.43		
246.89   	-187.99   	  4.13   	  10.17		 62.48   	 -30.52		
244.45   	-205.69   	  4.17   	  10.17		 62.36   	 -35.61		
238.95   	-222.17   	  4.21   	  10.17		 62.22   	 -25.43		
227.66   	-235.90   	  4.25   	  15.26		 62.12   	 -25.43		
209.96   	-247.50   	  4.31   	  15.26		 62.01   	 -20.35		
188.60   	-260.01   	  4.37   	  20.35		 61.93   	 -30.52		
168.46   	-275.27   	  4.46   	  15.26		 61.81   	 -30.52		
153.81   	-292.05   	  4.52   	  15.26		 61.69   	 -30.52		
147.09   	-306.70   	  4.58   	  25.43		 61.57   	 -20.35		
146.48   	-315.86   	  4.68   	  25.43		 61.49   	 -25.43		
148.62   	-319.21   	  4.78   	  25.43		 61.38   	 -30.52		
149.54   	-319.82   	  4.88   	  25.43		 61.26   	 -35.61		
147.40   	-321.04   	  4.98   	  25.43		 61.12   	 -25.43		
143.43   	-323.49   	  5.09   	  25.43		 61.02   	 -20.35		
138.55   	-327.15   	  5.19   	  25.43		 60.94   	 -25.43		
134.28   	-330.51   	  5.29   	  30.52		 60.83   	 -35.61		
131.23   	-333.25   	  5.41   	  25.43		 60.69   	 -40.69		
128.48   	-335.69   	  5.51   	  25.43		 60.53   	 -30.52		
126.04   	-337.52   	  5.62   	  20.35		 60.41   	 -30.52		
123.29   	-339.05   	  5.70   	  20.35		 60.28   	 -25.43		
118.10   	-342.41   	  5.78   	   5.09		 60.18   	 -25.43		
108.03   	-350.65   	  5.80   	   0.00		 60.08   	 -30.52		
 89.42   	-368.04   	  5.80   	  -5.09		 59.96   	 -25.43		
 63.17   	-392.76   	  5.78   	 -15.26		 59.86   	 -25.43		
 38.45   	-416.56   	  5.72   	  -5.09		 59.76   	 -35.61		
 33.87   	-421.45   	  5.70   	   0.00		 59.61   	 -35.61		
 70.19   	-386.96   	  5.70   	  10.17		 59.47   	 -35.61		
161.44   	-292.05   	  5.74   	  20.35		 59.33   	 -25.43		
310.67   	-124.21   	  5.82   	  35.61		 59.23   	 -30.52		
505.07   	114.75   	  5.96   	  40.69		 59.10   	 -30.52		
712.59   	409.55   	  6.12   	  40.69		 58.98   	 -30.52		
885.93   	723.57   	  6.29   	  45.78		 58.86   	 -35.61		
950.01   	1137.70(R)	  6.47   	  30.52		 58.72   	 -35.61		
804.44   	1100.77   	  6.59   	  15.26		 58.58   	 -35.61		
569.46   	858.76   	  6.65   	   0.00		 58.43   	 -30.52		
294.80   	454.41   	  6.65   	 -10.17		 58.31   	 -30.52		
 32.65   	-12.51   	  6.61   	 -15.26		 58.19   	 -25.43		
-169.68   	-428.77   	  6.55(E)	  -5.09		 58.09   	 -35.61		
-278.32   	-709.23   	  6.53   	   5.09		 57.94   	 -35.61		
-284.12   	-824.28   	  6.55   	  25.43		 57.80   	 -25.43		
-212.40   	-803.22   	  6.65   	  50.86		 57.70   	 -30.52		
