SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
-42.72   	-61.95   	  8.63   	-208.54		 79.69   	-142.42		
-42.11   	-60.12   	  7.79   	-188.20		 79.12   	-127.16		
-38.45   	-57.07   	  7.04   	-162.77		 78.62   	-127.16		
-32.35   	-50.66   	  6.39   	-142.42		 78.11   	-111.90		
-25.33   	-39.98   	  5.82   	-127.16		 77.66   	-111.90		
-18.62   	-25.33   	  5.31   	 -96.64		 77.21   	-101.73		
-12.51   	 -7.02   	  4.92   	 -81.38		 76.81   	-101.73		
 -6.71   	 17.09   	  4.60   	 -61.04		 76.40   	 -96.64		
  0.31   	 46.39   	  4.35   	 -50.86		 76.01   	 -96.64		
  8.54   	 77.82   	  4.15   	 -40.69		 75.63   	 -91.56		
 18.31   	104.37   	  3.99   	 -35.61		 75.26   	 -96.64		
 28.69   	120.24   	  3.85   	 -40.69		 74.87   	 -91.56		
 39.98   	127.56   	  3.68   	 -40.69		 74.51   	 -96.64		
 52.80   	133.36   	  3.52   	 -40.69		 74.12   	 -96.64		
 66.22   	141.60   	  3.36   	 -40.69		 73.73   	 -96.64		
 76.90   	147.09   	  3.19   	 -30.52		 73.35   	 -91.56		
 79.96   	138.55   	  3.07   	 -30.52		 72.98   	 -91.56		
 74.46   	109.56   	  2.95   	 -10.17		 72.61   	 -91.56		
 62.56   	 64.70   	  2.91(D)	   5.09		 72.25   	 -91.56		
 47.30   	 16.17   	  2.93   	  15.26		 71.88   	 -86.47		
 28.99   	-24.41   	  2.99   	  35.61		 71.54   	 -86.47		
  7.63   	-54.63   	  3.13   	  45.78		 71.19   	 -81.38		
-15.56   	-78.43   	  3.32   	  55.95		 70.86   	 -81.38		
-36.01   	-98.27   	  3.54   	  71.21		 70.54   	 -71.21		
-49.13   	-113.53   	  3.83   	  76.30		 70.25   	 -71.21		
-54.93   	-121.77   	  4.13   	  81.38		 69.97   	 -66.12		
-56.76   	-123.90   	  4.46   	  86.47		 69.70   	 -61.04		
-58.29   	-122.68   	  4.80   	  76.30		 69.46   	 -61.04		
-59.51   	-122.07   	  5.11   	  76.30		 69.22   	 -55.95		
-59.20   	-124.51   	  5.41   	  66.12		 68.99   	 -55.95		
-57.98   	-129.09   	  5.68   	  45.78		 68.77   	 -45.78		
-57.37   	-132.45   	  5.86   	  20.35		 68.59   	 -50.86		
-58.90   	-133.06   	  5.94   	   0.00		 68.38   	 -40.69		
-61.34   	-131.84   	  5.94   	 -20.35		 68.22   	 -40.69		
-62.26   	-132.14   	  5.86   	 -30.52		 68.06   	 -40.69		
-60.73   	-136.41   	  5.74   	 -35.61		 67.89   	 -35.61		
-59.20   	-139.47   	  5.60   	 -20.35		 67.75   	 -35.61		
-54.02   	-127.56   	  5.51   	  -5.09		 67.61   	 -35.61		
-28.99   	-85.45   	  5.49(E)	  20.35		 67.47   	 -35.61		
 47.30   	  1.22   	  5.57   	  61.04		 67.32   	 -30.52		
203.25   	141.60   	  5.82   	  91.56		 67.20   	 -35.61		
431.21   	335.39   	  6.19   	 127.16		 67.06   	 -30.52		
653.38   	563.66   	  6.69   	 152.59		 66.94   	 -35.61		
742.80   	783.08   	  7.30   	 198.37		 66.80   	 -35.61		
209.66   	986.33(R)	  8.10   	 193.29		 66.65   	 -40.69		
-283.51   	906.68   	  8.87   	 167.85		 66.49   	 -40.69		
-689.09   	716.25   	  9.54   	 137.33		 66.33   	 -35.61		
-866.39   	448.00   	 10.09   	 106.82		 66.18   	 -40.69		
-803.22   	144.65   	 10.52   	  61.04		 66.02   	 -35.61		
-599.06   	-130.00   	 10.76   	  10.17		 65.88   	 -40.69		
-381.16   	-302.43   	 10.80   	 -25.43		 65.72   	 -35.61		
-225.52   	-327.76   	 10.70   	 -66.12		 65.57   	 -40.69		
-137.94   	-227.05   	 10.44   	 -81.38		 65.41   	 -35.61		
-90.33   	-87.89   	 10.11   	 -61.04		 65.27   	 -35.61		
-58.29   	 -7.02   	  9.87   	  10.17		 65.13   	 -35.61		
-33.87   	-21.97   	  9.91   	 101.73		 64.98   	 -30.52		
-19.23   	-95.52   	 10.32   	 193.29		 64.86   	 -35.61		
-14.95   	-158.69   	 11.09   	 264.50		 64.72   	 -30.52		
-16.78   	-173.34   	 12.15   	 310.27		 64.60   	 -30.52		
-18.92   	-150.15   	 13.39   	 366.22		 64.48   	 -30.52		
-19.23   	-123.90   	 14.85   	 462.87		 64.35   	 -30.52		
-16.78   	-116.27   	 16.70   	 564.60		 64.23   	 -30.52		
-13.12   	-125.43   	 18.96   	 671.41		 64.11   	 -30.52		
 -9.77   	-136.72   	 21.65   	 783.31		 63.99   	 -25.43		
 -7.63   	-140.99   	 24.78   	 885.04		 63.89   	 -30.52		
 -5.19   	-137.94   	 28.32   	 966.43		 63.76   	 -25.43		
 -1.53   	-132.14   	 32.19   	1002.03		 63.66   	 -25.43		
  4.58   	-127.56   	 36.20   	1012.20		 63.56   	 -30.52		
 11.90   	-124.82   	 40.24   	1098.67		 63.44   	 -30.52		
 26.55   	-121.77   	 44.64   	1017.29		 63.32   	 -30.52		
 32.65   	-118.10   	 48.71   	 905.39		 63.19   	 -30.52		
 36.93   	-113.22   	 52.33   	 783.31		 63.07   	 -30.52		
 38.45   	-108.64   	 55.46   	 645.98		 62.95   	 -30.52		
 38.45   	-105.29   	 58.05   	 513.73		 62.83   	 -30.52		
 39.06   	-102.23   	 60.10   	 391.66		 62.71   	 -30.52		
 42.72   	-98.88   	 61.67   	 279.75		 62.58   	 -35.61		
 48.22   	-95.52   	 62.79   	 198.37		 62.44   	 -30.52		
 53.71   	-93.38   	 63.58   	 127.16		 62.32   	 -25.43		
 57.98   	-91.55   	 64.09   	  76.30		 62.22   	 -30.52		
 61.34   	-88.81   	 64.39   	  50.86		 62.10   	 -30.52		
 66.83   	-83.31   	 64.60   	  35.61		 61.97   	 -30.52		
 75.99   	-75.38   	 64.74   	  40.69		 61.85   	 -35.61		
 86.67   	-67.14   	 64.90   	  55.95		 61.71   	 -35.61		
 95.52   	-61.34   	 65.13   	  71.21		 61.57   	 -40.69		
100.40   	-57.98   	 65.41   	 101.73		 61.40   	 -40.69		
103.45   	-55.85   	 65.82   	 137.33		 61.24   	 -40.69		
108.95   	-53.41   	 66.37   	 157.68		 61.08   	 -45.78		
117.19   	-49.13   	 67.00   	 183.11		 60.89   	 -40.69		
125.73   	-43.64   	 67.73   	 198.37		 60.73   	 -30.52		
130.62   	-37.54   	 68.52   	 208.54		 60.61   	 -20.35		
130.62   	-31.43   	 69.36   	 213.63		 60.53(D)	  20.35		
127.87   	-24.11   	 70.21   	 213.63		 60.61   	  91.56		
125.73   	-14.34   	 71.07   	 208.54		 60.98   	 198.37		
125.12   	 -1.83   	 71.90   	 198.37		 61.77   	 361.14		
125.43   	 12.51   	 72.70   	 203.46		 63.21   	 518.82		
124.82   	 26.25   	 73.51   	 198.37		 65.29   	 630.72		
121.77   	 38.15   	 74.30   	 203.46		 67.81   	 676.50		
116.27   	 47.91   	 75.12   	 198.37		 70.52   	 671.41		
108.34   	 57.07   	 75.91   	 198.37		 73.20   	 640.89		
 98.27   	 65.92   	 76.70   	 193.29		 75.77   	 625.63		
 86.67   	 74.77   	 77.48   	 183.11		 78.27   	 610.37		
 74.46   	 83.01   	 78.21   	 172.94		 80.71   	 579.86		
 61.95   	 90.33   	 78.90   	 172.94		 83.03   	 539.16		
 50.96   	 95.83   	 79.59   	 167.85		 85.19   	 493.39		
 40.59   	 97.05   	 80.26   	 157.68		 87.16   	 437.43		
 28.99   	 92.16   	 80.89   	 152.59		 88.91   	 412.00		
 14.65   	 79.65   	 81.51   	 137.33		 90.56   	 386.57		
 -3.05   	 61.04   	 82.05   	 132.25		 92.11   	 366.22		
-21.36   	 39.06   	 82.58   	 122.07		 93.57   	 350.97		
-35.71   	 17.70   	 83.07   	 106.82		 94.97   	 330.62		
-43.03   	 -1.22   	 83.50   	  96.64		 96.30   	 315.36		
-43.64   	-18.31   	 83.89   	  81.38		 97.56   	 300.10		
-41.50   	-35.10   	 84.21   	  66.12		 98.76   	 295.01		
-41.20   	-53.10   	 84.48   	  50.86		 99.94   	 279.75		
-44.25   	-71.41   	 84.68   	  40.69		101.06   	 259.41		
-49.44   	-87.59   	 84.84   	  25.43		102.10   	 233.98		
-54.63   	-98.88   	 84.94   	  10.17		103.03   	 203.46		
-58.29   	-104.98   	 84.98(S)	 -10.17		103.84   	 178.03		
-61.04   	-108.34   	 84.94   	 -25.43		104.56   	 147.51		
-62.56   	-111.69   	 84.84   	 -40.69		105.15   	 111.90		
-62.26   	-116.27   	 84.68   	 -61.04		105.59   	  76.30		
-59.20   	-121.15   	 84.44   	 -86.47		105.90   	  45.78		
-55.54   	-123.60   	 84.09   	-116.99		106.08   	  10.17		
-53.10   	-121.15   	 83.62   	-157.68		106.12(S)	 -15.26		
-53.41   	-114.75   	 82.99   	-213.63		106.06   	 -45.78		
-55.54   	-107.42   	 82.14   	-274.67		105.88   	 -76.30		
-56.46   	-102.23   	 81.04   	-325.53		105.57   	 -91.56		
-53.41   	-99.79   	 79.74   	-376.40		105.21   	-106.82		
-47.30   	-99.49   	 78.23   	-437.43		104.78   	-116.99		
-41.20   	-100.10   	 76.48   	-462.87		104.31   	-127.16		
-36.93   	-99.79   	 74.63   	-493.39		103.80   	-127.16		
-35.40   	-99.79   	 72.65   	-549.34		103.30   	-132.25		
-35.10   	-100.71   	 70.46   	-595.11		102.77   	-132.25		
-34.48   	-103.15   	 68.08   	-645.98		102.24   	-127.16		
-31.74   	-105.90   	 65.49   	-681.58		101.73   	-116.99		
-27.77   	-107.42   	 62.77   	-717.19		101.26   	-122.07		
-23.50   	-106.51   	 59.90   	-757.88		100.77   	-116.99		
-20.45   	-103.76   	 56.87   	-793.49		100.30   	-122.07		
-19.84   	-101.01   	 53.69   	-829.09		 99.82   	-116.99		
-21.06   	-99.18   	 50.38   	-849.44		 99.35   	-122.07		
-21.36   	-98.27   	 46.98   	-854.52		 98.86   	-127.16		
-19.23   	-97.05   	 43.56   	-844.35		 98.35   	-132.25		
-15.26   	-95.52   	 40.18   	-834.18		 97.82   	-137.33		
-11.90   	-93.99   	 36.85   	-798.57		 97.27   	-147.51		
-10.68   	-93.38   	 33.65   	-762.97		 96.68   	-152.59		
-12.21   	-93.99   	 30.60   	-717.19		 96.07   	-157.68		
-14.04   	-94.60   	 27.73   	-666.32		 95.44   	-167.85		
-14.04   	-93.08   	 25.07   	-610.37		 94.77   	-167.85		
-11.60   	-88.81   	 22.62   	-554.42		 94.10   	-183.11		
 -7.63   	-82.40   	 20.41   	-498.47		 93.37   	-183.11		
 -4.27   	-77.51   	 18.41   	-447.61		 92.63   	-193.29		
 -2.44   	-76.29   	 16.62   	-401.83		 91.86   	-198.37		
 -2.44   	-79.04   	 15.02   	-350.97		 91.07   	-198.37		
 -3.66   	-83.31   	 13.61   	-315.36		 90.27   	-208.54		
 -5.80   	-86.36   	 12.35   	-269.58		 89.44   	-208.54		
 -8.24   	-87.28   	 11.27   	-233.98		 88.61   	-203.46		
-10.68   	-85.75   	 10.34   	-208.54		 87.79   	-203.46		
-12.51   	-84.23   	  9.50   	-178.03		 86.98   	-203.46		
-13.43   	-83.92   	  8.79   	-157.68		 86.16   	-193.29		
-14.04   	-85.75   	  8.16   	-147.51		 85.39   	-188.20		
-14.95   	-87.89   	  7.57   	-132.25		 84.64   	-188.20		
-17.70   	-90.64   	  7.04   	-116.99		 83.89   	-178.03		
-22.28   	-92.47   	  6.57   	-106.82		 83.17   	-167.85		
-26.86   	-94.60   	  6.14   	 -86.47		 82.50   	-157.68		
-30.21   	-97.05   	  5.80   	 -66.12		 81.87   	-152.59		
-31.43   	-100.40   	  5.53   	 -50.86		 81.26   	-147.51		
-29.91   	-102.23   	  5.33   	 -40.69		 80.67   	-142.42		
-25.94   	-98.88   	  5.17   	 -25.43		 80.10   	-142.42		
-18.01   	-88.81   	  5.07   	 -30.52		 79.53   	-132.25		
 -6.10   	-71.72   	  4.94   	 -30.52		 79.00   	-132.25		
  8.54   	-50.35   	  4.82   	 -40.69		 78.47   	-127.16		
 21.67   	-27.16   	  4.66   	 -45.78		 77.97   	-132.25		
 30.52   	 -2.75   	  4.48   	 -50.86		 77.44   	-127.16		
 33.57   	 22.28   	  4.27   	 -55.95		 76.93   	-122.07		
 34.79   	 45.78   	  4.05   	 -50.86		 76.44   	-122.07		
 39.06   	 63.78   	  3.85   	 -50.86		 75.95   	-122.07		
 50.35   	 75.07   	  3.64   	 -30.52		 75.46   	-116.99		
 67.44   	 81.48   	  3.52   	 -20.35		 74.99   	-111.90		
 84.84   	 85.14   	  3.44   	 -10.17		 74.55   	-111.90		
 96.44   	 84.53   	  3.40(D)	  15.26		 74.10   	-106.82		
 97.35   	 73.85   	  3.46   	  25.43		 73.67   	-101.73		
 88.50   	 49.13   	  3.56   	  45.78		 73.27   	 -91.56		
 73.85   	 12.51   	  3.74   	  61.04		 72.90   	 -91.56		
 57.07   	-27.47   	  3.99   	  61.04		 72.53   	 -81.38		
 39.98   	-62.87   	  4.23   	  76.30		 72.21   	 -76.30		
 22.28   	-90.33   	  4.54   	  76.30		 71.90   	 -71.21		
  3.05   	-112.00   	  4.84   	  71.21		 71.62   	 -71.21		
-16.78   	-129.39   	  5.13   	  71.21		 71.33   	 -61.04		
-34.18   	-143.13   	  5.41   	  61.04		 71.09   	 -61.04		
-47.61   	-152.59   	  5.66   	  50.86		 70.84   	 -55.95		
-57.37   	-159.61   	  5.86   	  35.61		 70.62   	 -45.78		
-64.09   	-165.10   	  6.00   	  30.52		 70.44   	 -50.86		
-68.36   	-169.68   	  6.12   	  15.26		 70.23   	 -50.86		
-69.58   	-170.59   	  6.19   	  10.17		 70.03   	 -50.86		
-66.83   	-166.63   	  6.23   	  -5.09		 69.83   	 -45.78		
-61.95   	-160.22   	  6.21   	 -20.35		 69.64   	 -40.69		
-57.98   	-155.94   	  6.12   	 -30.52		 69.48   	 -45.78		
-57.68   	-156.86   	  6.00   	 -40.69		 69.30   	 -40.69		
-59.51   	-162.05   	  5.84   	 -50.86		 69.14   	 -45.78		
-61.65   	-169.37   	  5.64   	 -61.04		 68.95   	 -45.78		
-62.26   	-173.65   	  5.39   	 -55.95		 68.77   	 -40.69		
-60.42   	-166.63   	  5.17   	 -55.95		 68.61   	 -40.69		
-48.22   	-136.72   	  4.94   	 -35.61		 68.44   	 -45.78		
 -3.66   	-71.72   	  4.80   	 -20.35		 68.26   	 -40.69		
104.37   	 42.11   	  4.72   	   5.09		 68.10   	 -40.69		
294.80   	216.06   	  4.74(E)	  40.69		 67.93   	 -45.78		
536.19   	444.95   	  4.90   	  66.12		 67.75   	 -40.69		
726.62   	699.16   	  5.17   	 137.33		 67.59   	 -45.78		
488.59   	1041.57(R)	  5.72   	 147.51		 67.41   	 -45.78		
 33.57   	1013.18   	  6.31   	 157.68		 67.22   	 -45.78		
-459.59   	828.25   	  6.94   	 157.68		 67.04   	 -45.78		
-797.12   	527.34   	  7.57   	 147.51		 66.86   	 -40.69		
-877.08   	178.83   	  8.16   	 132.25		 66.69   	 -40.69		
-735.78   	-130.00   	  8.69   	 106.82		 66.53   	 -35.61		
-501.10   	-319.52   	  9.11   	  66.12		 66.39   	 -35.61		
-294.49   	-352.48   	  9.38   	  15.26		 66.25   	 -35.61		
-167.24   	-255.74   	  9.44   	 -35.61		 66.10   	 -35.61		
-106.20   	-116.27   	  9.30   	 -66.12		 65.96   	 -30.52		
-78.13   	-29.91   	  9.03   	 -71.21		 65.84   	 -35.61		
-60.12   	-39.37   	  8.75   	 -25.43		 65.70   	 -25.43		
-47.30   	-112.30   	  8.65   	  50.86		 65.59   	 -30.52		
-40.89   	-180.36   	  8.85   	 132.25		 65.47   	 -25.43		
-38.45   	-198.97   	  9.38   	 193.29		 65.37   	 -30.52		
-35.71   	-174.87   	 10.15   	 274.67		 65.25   	 -25.43		
-32.04   	-143.43   	 11.25   	 366.22		 65.15   	 -30.52		
-28.08   	-131.84   	 12.72   	 473.04		 65.03   	 -30.52		
-25.02   	-140.08   	 14.61   	 579.86		 64.90   	 -25.43		
-23.19   	-152.89   	 16.93   	 661.24		 64.80   	 -30.52		
-21.97   	-158.39   	 19.57   	 727.36		 64.68   	 -30.52		
-20.14   	-155.94   	 22.48   	 834.18		 64.56   	 -30.52		
-16.17   	-149.84   	 25.82   	 915.56		 64.44   	 -25.43		
-10.07   	-143.74   	 29.48   	 966.43		 64.33   	 -30.52		
 -3.36   	-138.85   	 33.35   	1113.93		 64.21   	 -30.52		
  3.66   	-131.23   	 37.80   	1073.24		 64.09   	 -35.61		
  3.66   	-128.48   	 42.10   	1007.12		 63.95   	 -35.61		
  3.97   	-125.43   	 46.12   	 910.47		 63.80   	 -30.52		
  6.41   	-122.07   	 49.77   	 798.57		 63.68   	 -30.52		
 11.29   	-119.02   	 52.96   	 681.58		 63.56   	 -35.61		
 16.78   	-115.66   	 55.69   	 564.60		 63.42   	 -30.52		
 21.67   	-111.39   	 57.94   	 452.69		 63.30   	 -30.52		
 25.02   	-106.81   	 59.76   	 340.79		 63.17   	 -25.43		
 27.47   	-102.23   	 61.12   	 239.06		 63.07   	 -35.61		
 31.74   	-97.05   	 62.08   	 167.85		 62.93   	 -30.52		
 39.37   	-90.33   	 62.75   	 106.82		 62.81   	 -30.52		
 50.05   	-81.79   	 63.17   	  71.21		 62.69   	 -35.61		
 61.65   	-71.41   	 63.46   	  55.95		 62.54   	 -30.52		
 72.33   	-59.81   	 63.68   	  45.78		 62.42   	 -35.61		
 80.57   	-48.22   	 63.87   	  61.04		 62.28   	 -40.69		
 87.28   	-37.84   	 64.11   	  71.21		 62.12   	 -40.69		
 93.69   	-29.30   	 64.39   	  86.47		 61.95   	 -40.69		
100.40   	-22.28   	 64.74   	 116.99		 61.79   	 -45.78		
107.12   	-16.17   	 65.21   	 147.51		 61.61   	 -35.61		
114.14   	 -9.77   	 65.80   	 162.77		 61.46   	 -35.61		
120.54   	 -1.53   	 66.45   	 172.94		 61.32   	 -15.26		
125.12   	  8.24   	 67.14   	 172.94		 61.26(D)	  30.52		
126.34   	 18.31   	 67.83   	 178.03		 61.38   	 116.99		
124.21   	 26.25   	 68.55   	 172.94		 61.85   	 254.32		
119.63   	 32.35   	 69.24   	 172.94		 62.87   	 427.26		
114.75   	 37.54   	 69.93   	 162.77		 64.58   	 590.03		
110.17   	 43.64   	 70.58   	 167.85		 66.94   	 686.67		
106.51   	 51.27   	 71.25   	 157.68		 69.68   	 712.10		
102.54   	 60.42   	 71.88   	 152.59		 72.53   	 701.93		
 98.27   	 68.97   	 72.49   	 137.33		 75.34   	 676.50		
 91.86   	 76.29   	 73.04   	 137.33		 78.05   	 656.15		
 83.62   	 82.70   	 73.59   	 127.16		 80.67   	 640.89		
 72.94   	 88.50   	 74.10   	 127.16		 83.23   	 605.29		
 61.65   	 94.30   	 74.61   	 122.07		 85.66   	 564.60		
 51.88   	 99.49   	 75.10   	 122.07		 87.91   	 513.73		
 43.95   	102.23   	 75.58   	 127.16		 89.97   	 462.87		
 35.71   	 99.79   	 76.09   	 132.25		 91.82   	 427.26		
 24.41   	 90.94   	 76.62   	 127.16		 93.53   	 412.00		
  9.46   	 77.21   	 77.13   	 122.07		 95.18   	 386.57		
 -6.71   	 60.12   	 77.62   	 122.07		 96.72   	 366.22		
-21.06   	 42.11   	 78.11   	 116.99		 98.19   	 350.97		
-32.35   	 23.80   	 78.58   	 101.73		 99.59   	 325.53		
-41.20   	  3.97   	 78.98   	  86.47		100.89   	 315.36		
-49.13   	-18.01   	 79.33   	  76.30		102.16   	 305.19		
-54.93   	-41.20   	 79.63   	  55.95		103.38   	 289.93		
-57.98   	-62.56   	 79.86   	  35.61		104.54   	 264.50		
-58.29   	-79.96   	 80.00   	  15.26		105.59   	 239.06		
-58.59   	-92.47   	 80.06(S)	   0.00		106.55   	 203.46		
-61.04   	-101.32   	 80.06   	 -20.35		107.36   	 167.85		
-66.53   	-108.95   	 79.98   	 -45.78		108.04   	 132.25		
-72.02   	-115.66   	 79.80   	 -66.12		108.57   	 101.73		
-74.77   	-120.54   	 79.53   	 -96.64		108.97   	  61.04		
-73.55   	-123.60   	 79.15   	-122.07		109.22   	  25.43		
-70.50   	-124.51   	 78.66   	-162.77		109.32(S)	  -5.09		
-67.44   	-124.51   	 78.01   	-203.46		109.30   	 -45.78		
-66.22   	-124.51   	 77.19   	-254.32		109.11   	 -66.12		
-66.53   	-124.21   	 76.17   	-325.53		108.85   	 -96.64		
-66.83   	-123.29   	 74.87   	-427.26		108.46   	-106.82		
-66.83   	-121.77   	 73.16   	-518.82		108.04   	-122.07		
-66.22   	-119.93   	 71.09   	-595.11		107.55   	-132.25		
-65.61   	-117.80   	 68.71   	-691.76		107.02   	-132.25		
-65.31   	-115.97   	 65.94   	-798.57		106.49   	-132.25		
-64.39   	-114.75   	 62.75   	-869.78		105.96   	-127.16		
-61.95   	-114.75   	 59.27   	-925.73		105.45   	-122.07		
-57.98   	-116.27   	 55.56   	-940.99		104.96   	-122.07		
-53.10   	-118.41   	 51.80   	-940.99		104.48   	-116.99		
-48.52   	-119.93   	 48.04   	-930.82		104.01   	-116.99		
-45.78   	-120.24   	 44.31   	-915.56		103.54   	-122.07		
-43.95   	-119.93   	 40.65   	-885.04		103.05   	-127.16		
-43.03   	-121.15   	 37.11   	-854.52		102.54   	-127.16		
-42.42   	-122.99   	 33.69   	-808.75		102.03   	-137.33		
-41.50   	-124.51   	 30.46   	-757.88		101.48   	-132.25		
-40.28   	-124.21   	 27.43   	-701.93		100.96   	-132.25		
-38.45   	-121.77   	 24.62   	-645.98		100.43   	-137.33		
-37.23   	-119.32   	 22.03   	-584.94		 99.88   	-142.42		
-37.23   	-118.71   	 19.69   	-528.99		 99.31   	-137.33		
-38.45   	-119.63   	 17.58   	-462.87		 98.76   	-147.51		
-37.84   	-119.93   	 15.73   	-396.74		 98.17   	-167.85		
-34.18   	-117.80   	 14.14   	-330.62		 97.50   	-193.29		
-28.69   	-112.30   	 12.82   	-264.50		 96.72   	-203.46		
-24.41   	-104.98   	 11.76   	-208.54		 95.91   	-178.03		
-24.41   	-97.96   	 10.93   	-167.85		 95.20   	-147.51		
-28.99   	-93.69   	 10.25   	-132.25		 94.61   	-162.77		
-34.48   	-92.77   	  9.73   	-132.25		 93.96   	-193.29		
-38.45   	-93.69   	  9.20   	-137.33		 93.18   	-233.98		
-40.59   	-95.52   	  8.65   	-147.51		 92.25   	-249.24		
-42.42   	-96.74   	  8.06   	-157.68		 91.25   	-228.89		
-45.78   	-97.05   	  7.43   	-167.85		 90.34   	-208.54		
-49.74   	-97.35   	  6.75   	-157.68		 89.50   	-188.20		
-53.71   	-97.66   	  6.12   	-147.51		 88.75   	-193.29		
-57.98   	-99.18   	  5.53   	-132.25		 87.98   	-218.72		
-63.17   	-101.32   	  5.01   	-106.82		 87.10   	-228.89		
-69.27   	-103.15   	  4.58   	 -86.47		 86.18   	-218.72		
-75.07   	-104.06   	  4.23   	 -61.04		 85.31   	-188.20		
-79.04   	-103.76   	  3.99   	 -50.86		 84.56   	-172.94		
-80.87   	-103.15   	  3.78   	 -40.69		 83.87   	-162.77		
-82.40   	-104.06   	  3.62   	 -30.52		 83.21   	-162.77		
-85.14   	-106.81   	  3.50   	 -15.26		 82.56   	-162.77		
-89.72   	-108.95   	  3.44   	 -10.17		 81.91   	-162.77		
-93.99   	-107.12   	  3.40   	  -5.09		 81.26   	-147.51		
-94.60   	-97.66   	  3.38(D)	   5.09		 80.67   	-137.33		
-88.81   	-80.26   	  3.40   	  10.17		 80.12   	-132.25		
-76.60   	-57.07   	  3.44   	  10.17		 79.59   	-132.25		
-61.65   	-30.82   	  3.48   	   5.09		 79.06   	-132.25		
-47.91   	 -4.27   	  3.50   	   5.09		 78.53   	-137.33		
-38.45   	 20.45   	  3.52   	  10.17		 77.99   	-132.25		
-31.43   	 40.59   	  3.56   	   5.09		 77.46   	-122.07		
-23.80   	 55.54   	  3.58   	  10.17		 76.97   	-116.99		
-12.21   	 66.83   	  3.62   	  15.26		 76.50   	-116.99		
  2.14   	 76.90   	  3.68   	  15.26		 76.03   	-106.82		
 16.48   	 86.36   	  3.74   	  25.43		 75.60   	-106.82		
 26.55   	 89.72   	  3.85   	  35.61		 75.18   	 -96.64		
 29.91   	 79.65   	  3.99   	  40.69		 74.79   	 -86.47		
 25.33   	 52.49   	  4.15   	  45.78		 74.45   	 -86.47		
 12.82   	 13.12   	  4.33   	  55.95		 74.10   	 -76.30		
 -6.41   	-29.60   	  4.56   	  55.95		 73.79   	 -76.30		
-31.13   	-66.83   	  4.78   	  61.04		 73.49   	 -71.21		
-57.98   	-96.44   	  5.03   	  61.04		 73.20   	 -61.04		
-81.79   	-119.32   	  5.27   	  61.04		 72.96   	 -61.04		
-99.49   	-137.33   	  5.51   	  61.04		 72.72   	 -55.95		
-111.39   	-150.15   	  5.76   	  50.86		 72.49   	 -55.95		
-119.93   	-157.78   	  5.96   	  50.86		 72.27   	 -50.86		
-127.87   	-162.35   	  6.16   	  35.61		 72.06   	 -50.86		
-135.50   	-165.10   	  6.31   	  35.61		 71.86   	 -50.86		
-140.08   	-166.93   	  6.45   	  20.35		 71.66   	 -50.86		
-140.69   	-167.85   	  6.53   	   5.09		 71.45   	 -50.86		
-139.16   	-168.46   	  6.55   	   0.00		 71.25   	 -45.78		
-138.24   	-169.07   	  6.55   	 -20.35		 71.07   	 -45.78		
-140.38   	-170.59   	  6.47   	 -35.61		 70.88   	 -50.86		
-144.65   	-172.42   	  6.33   	 -45.78		 70.68   	 -45.78		
-148.32   	-174.26   	  6.14   	 -55.95		 70.50   	 -50.86		
-149.23   	-176.70   	  5.92   	 -66.12		 70.29   	 -50.86		
-149.54   	-175.78   	  5.66   	 -66.12		 70.09   	 -45.78		
-146.48   	-161.74   	  5.39   	 -61.04		 69.91   	 -40.69		
-123.90   	-121.46   	  5.15   	 -45.78		 69.75   	 -45.78		
-50.35   	-38.76   	  4.96   	 -25.43		 69.56   	 -45.78		
105.29   	100.10   	  4.86   	   0.00		 69.38   	 -45.78		
339.97   	297.24   	  4.86(E)	  30.52		 69.20   	 -45.78		
578.61   	533.75   	  4.98   	  66.12		 69.01   	 -40.69		
688.48   	766.30   	  5.25   	 142.42		 68.85   	 -40.69		
159.30   	989.69(R)	  5.82   	 147.51		 68.69   	 -45.78		
-365.60   	900.27   	  6.41   	 147.51		 68.50   	 -40.69		
-813.29   	679.02   	  7.00   	 132.25		 68.34   	 -40.69		
-1021.73   	367.13   	  7.53   	 122.07		 68.18   	 -35.61		
-964.36   	 32.35   	  8.02   	  96.64		 68.04   	 -40.69		
-743.41   	-237.73   	  8.40   	  66.12		 67.87   	 -35.61		
-501.71   	-369.26   	  8.67   	  35.61		 67.73   	 -40.69		
-328.67   	-343.32   	  8.81   	  10.17		 67.57   	 -35.61		
-236.21   	-214.23   	  8.85   	 -15.26		 67.43   	 -35.61		
-192.57   	-83.62   	  8.79   	 -15.26		 67.28   	 -35.61		
-166.32   	-34.18   	  8.73   	  10.17		 67.14   	 -30.52		
-146.18   	-75.07   	  8.77   	  86.47		 67.02   	 -30.52		
-133.06   	-150.15   	  9.11   	 167.85		 66.90   	 -30.52		
-128.17   	-195.92   	  9.79   	 218.72		 66.77   	 -30.52		
-127.26   	-191.96   	 10.66   	 233.98		 66.65   	 -35.61		
-125.43   	-161.13   	 11.60   	 295.01		 66.51   	 -30.52		
