SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
-351.87   	-162.35   	  3.72   	   0.00		 44.29   	 -35.61		
-280.76   	-75.99   	  3.72   	 -15.26		 44.15   	 -40.69		
-325.01   	-87.89   	  3.66   	 -15.26		 43.99   	 -35.61		
-365.60   	-181.27   	  3.60   	 -10.17		 43.85   	 -40.69		
-380.86   	-237.73   	  3.56   	 -15.26		 43.68   	 -35.61		
-372.31   	-319.82   	  3.50   	 -10.17		 43.54   	 -35.61		
-347.29   	-369.57   	  3.46   	 -10.17		 43.40   	 -35.61		
-345.15   	-425.72   	  3.42   	 -10.17		 43.26   	 -35.61		
-340.88   	-463.26   	  3.38   	   0.00		 43.11   	 -35.61		
-322.88   	-524.90   	  3.38   	  25.43		 42.97   	 -35.61		
-303.04   	-554.20   	  3.48   	  45.78		 42.83   	 -30.52		
-276.79   	-511.78   	  3.66   	  71.21		 42.71   	 -35.61		
-241.70   	-446.47   	  3.95   	  81.38		 42.56   	 -30.52		
-188.90   	-355.22   	  4.27   	  76.30		 42.44   	 -35.61		
-124.82   	-267.03   	  4.58   	  66.12		 42.30   	 -30.52		
-54.32   	-175.78   	  4.84   	  50.86		 42.18   	 -30.52		
 10.07   	-94.60   	  5.05   	  45.78		 42.05   	 -30.52		
 43.95   	-62.26   	  5.23   	  45.78		 41.93   	 -30.52		
 54.32   	-34.18   	  5.41   	  50.86		 41.81   	 -30.52		
 52.80   	-24.41   	  5.62   	  76.30		 41.69   	 -30.52		
 49.44   	-24.11   	  5.92   	 111.90		 41.57   	 -25.43		
 56.76   	-14.34   	  6.37   	 167.85		 41.46   	 -25.43		
 63.17   	  5.19   	  7.04   	 178.03		 41.36   	 -30.52		
 67.44   	 16.78   	  7.75   	 198.37		 41.24   	 -30.52		
 67.75   	 24.41   	  8.55   	 223.80		 41.12   	 -20.35		
 66.22   	 25.33   	  9.44   	 269.58		 41.04   	 -25.43		
 68.97   	 35.10   	 10.52   	 300.10		 40.94   	 -20.35		
 70.19   	 43.33   	 11.72   	 300.10		 40.85   	 -20.35		
 69.89   	 51.88   	 12.92   	 259.41		 40.77   	 -25.43		
 74.77   	 62.87   	 13.96   	 213.63		 40.67   	 -20.35		
 81.79   	 73.55   	 14.81   	 162.77		 40.59   	 -15.26		
 84.23   	 86.06   	 15.46   	 137.33		 40.53   	 -20.35		
 85.45   	 93.99   	 16.01   	 137.33		 40.45   	 -20.35		
 88.50   	104.06   	 16.56   	 157.68		 40.37   	 -20.35		
 88.20   	113.83   	 17.19   	 167.85		 40.28   	 -15.26		
 86.06   	120.54   	 17.86   	 167.85		 40.22   	 -20.35		
 87.59   	134.89   	 18.54   	 178.03		 40.14   	 -20.35		
 86.06   	149.23   	 19.25   	 188.20		 40.06   	 -25.43		
 87.28   	165.71   	 20.00   	 208.54		 39.96   	 -20.35		
 88.81   	183.11   	 20.83   	 223.80		 39.88   	 -20.35		
 91.25   	201.42   	 21.73   	 208.54		 39.80   	 -25.43		
 92.77   	219.12   	 22.56   	 193.29		 39.69   	 -25.43		
 91.55   	233.76   	 23.34   	 167.85		 39.59   	 -20.35		
 91.55   	253.30   	 24.01   	 142.42		 39.51   	 -20.35		
 95.21   	276.18   	 24.58   	 111.90		 39.43   	 -20.35		
 97.05   	300.29   	 25.03   	  86.47		 39.35   	 -15.26		
100.71   	329.28   	 25.37   	  71.21		 39.29   	 -15.26		
103.15   	380.86   	 25.66   	  66.12		 39.23   	 -10.17		
104.68   	405.88   	 25.92   	  71.21		 39.19   	 -10.17		
105.59   	431.21   	 26.21   	  76.30		 39.15   	  -5.09		
105.29   	458.37   	 26.51   	  71.21		 39.12(D)	   0.00		
111.08   	485.84   	 26.80   	  66.12		 39.12   	  10.17		
111.39   	509.95   	 27.06   	  66.12		 39.17   	  25.43		
115.97   	537.72   	 27.32   	  55.95		 39.27   	  40.69		
124.21   	562.13   	 27.55   	  40.69		 39.43   	  76.30		
132.14   	582.58   	 27.71   	  25.43		 39.74   	 127.16		
140.69   	594.79   	 27.81   	  10.17		 40.24   	 203.46		
145.87   	591.74   	 27.85   	  -5.09		 41.06   	 274.67		
153.20   	579.22   	 27.83   	 -10.17		 42.16   	 325.53		
158.39   	554.20   	 27.79   	 -10.17		 43.46   	 335.71		
161.44   	519.41   	 27.75   	 -10.17		 44.80   	 325.53		
167.54   	478.52   	 27.71   	   0.00		 46.10   	 295.01		
166.93   	431.82   	 27.71   	  -5.09		 47.28   	 254.32		
164.49   	378.11   	 27.69   	  -5.09		 48.30   	 208.54		
164.49   	328.98   	 27.67   	 -20.35		 49.14   	 157.68		
160.22   	280.15   	 27.59   	 -25.43		 49.77   	 127.16		
155.33   	229.49   	 27.49   	 -35.61		 50.27   	 127.16		
148.93   	182.19   	 27.34   	 -40.69		 50.78   	 132.25		
142.21   	138.85   	 27.18   	 -40.69		 51.31   	 122.07		
135.50   	 97.96   	 27.02   	 -45.78		 51.80   	 111.90		
127.56   	 60.42   	 26.84   	 -35.61		 52.25   	 101.73		
121.15   	 31.13   	 26.69   	  25.43		 52.65   	 116.99		
108.64   	-16.78   	 26.80   	  66.12		 53.12   	 127.16		
107.12   	-30.21   	 27.06   	  91.56		 53.63   	 132.25		
105.90   	-39.98   	 27.43   	  91.56		 54.16   	 147.51		
106.20   	-46.39   	 27.79   	  61.04		 54.75   	 152.59		
105.29   	-52.80   	 28.04   	  20.35		 55.36   	 147.51		
103.45   	-57.98   	 28.12(S)	 -25.43		 55.95   	 142.42		
 98.88   	-64.70   	 28.02   	 -66.12		 56.52   	 152.59		
 99.18   	-69.58   	 27.75   	-111.90		 57.13   	 157.68		
 96.74   	-74.16   	 27.30   	-132.25		 57.76   	 152.59		
 98.27   	-74.16   	 26.78   	-152.59		 58.37   	 132.25		
102.54   	-73.55   	 26.16   	-142.42		 58.90   	 132.25		
101.32   	-73.55   	 25.60   	-132.25		 59.43   	 147.51		
101.01   	-72.94   	 25.07   	-122.07		 60.02   	 132.25		
 97.05   	-75.38   	 24.58   	-101.73		 60.55   	  76.30		
 96.74   	-75.68   	 24.17   	 -86.47		 60.85   	  86.47		
 94.91   	-76.90   	 23.82   	 -81.38		 61.20   	 167.85		
 95.21   	-77.21   	 23.50   	 -81.38		 61.87   	 167.85		
100.10   	-79.35   	 23.17   	-101.73		 62.54   	 -20.35		
 97.35   	-81.48   	 22.77   	-122.07		 62.46   	-137.33		
 98.88   	-83.92   	 22.28   	-157.68		 61.91   	  91.56		
 98.88   	-91.25   	 21.65   	-178.03		 62.28   	 284.84		
 97.66   	-90.33   	 20.94   	-188.20		 63.42   	  71.21		
100.10   	-92.16   	 20.18   	-178.03		 63.70   	-127.16		
 99.79   	-93.08   	 19.47   	-183.11		 63.19   	  30.52		
 98.88   	-91.25   	 18.74   	-264.50		 63.32   	  50.86		
101.01   	-100.40   	 17.68   	-264.50		 63.52   	 -91.56		
100.71   	-105.59   	 16.62   	-264.50		 63.15   	 -35.61		
101.01   	-110.47   	 15.56   	-254.32		 63.01   	 106.82		
107.42   	-105.59   	 14.55   	-228.89		 63.44   	  81.38		
107.42   	-104.37   	 13.63   	-203.46		 63.76(S)	 -71.21		
109.86   	-100.10   	 12.82   	-178.03		 63.48   	 -96.64		
113.83   	-95.83   	 12.11   	-147.51		 63.09   	 -50.86		
110.47   	-97.05   	 11.52   	-127.16		 62.89   	 -15.26		
109.25   	-97.66   	 11.01   	-127.16		 62.83   	  -5.09		
108.95   	-100.10   	 10.50   	-122.07		 62.81   	 -96.64		
107.73   	-99.49   	 10.01   	-127.16		 62.42   	-152.59		
112.00   	-95.21   	  9.50   	-132.25		 61.81   	 -81.38		
107.73   	-98.27   	  8.97   	-157.68		 61.49   	 -40.69		
107.73   	-94.91   	  8.34   	-167.85		 61.32   	-116.99		
111.39   	-91.55   	  7.67   	-183.11		 60.85   	-178.03		
104.68   	-98.88   	  6.94   	-188.20		 60.14   	-167.85		
107.73   	-98.27   	  6.19   	-183.11		 59.47   	-122.07		
115.97   	-105.90   	  5.45   	-178.03		 58.98   	 -91.56		
116.27   	-130.00   	  4.74   	-162.77		 58.62   	-132.25		
128.48   	-132.14   	  4.09   	-142.42		 58.09   	-167.85		
144.35   	-131.23   	  3.52   	-127.16		 57.42   	-172.94		
156.86   	-122.68   	  3.01   	-101.73		 56.72   	-137.33		
174.87   	-96.44   	  2.60   	 -81.38		 56.17   	-101.73		
184.33   	-79.35   	  2.28   	 -76.30		 55.77   	 -86.47		
184.94   	-68.36   	  1.97   	 -66.12		 55.42   	 -91.56		
194.70   	-47.00   	  1.71   	 -61.04		 55.06   	 -91.56		
203.86   	-16.78   	  1.46   	 -66.12		 54.69   	 -86.47		
209.96   	  5.49   	  1.20   	 -55.95		 54.34   	 -86.47		
227.05   	 26.86   	  0.98   	 -50.86		 54.00   	 -66.12		
236.82   	 33.87   	  0.77   	 -40.69		 53.73   	 -55.95		
233.15   	 18.92   	  0.61   	 -30.52		 53.51   	 -61.04		
227.36   	  6.71   	  0.49   	 -10.17		 53.27   	 -66.12		
213.01   	-18.31   	  0.45   	  -5.09		 53.00   	 -66.12		
186.46   	-37.84   	  0.43(D)	   5.09		 52.74   	 -71.21		
160.52   	-59.51   	  0.45   	  15.26		 52.45   	 -81.38		
148.32   	-81.18   	  0.51   	  15.26		 52.13   	 -71.21		
149.84   	-86.36   	  0.57   	  25.43		 51.84   	 -71.21		
141.60   	-93.69   	  0.67   	  30.52		 51.56   	 -71.21		
137.02   	-110.78   	  0.79   	  40.69		 51.27   	 -76.30		
132.14   	-118.71   	  0.96   	  40.69		 50.97   	 -81.38		
107.73   	-132.14   	  1.12   	  40.69		 50.64   	 -76.30		
 90.03   	-143.74   	  1.28   	  25.43		 50.34   	 -66.12		
 79.96   	-145.26   	  1.38   	  20.35		 50.07   	 -61.04		
 70.80   	-136.11   	  1.46   	   5.09		 49.83   	 -71.21		
 72.63   	-130.92   	  1.49   	  -5.09		 49.54   	 -81.38		
 77.51   	-133.06   	  1.46   	 -15.26		 49.22   	 -71.21		
 77.51   	-132.75   	  1.40   	 -20.35		 48.93   	 -66.12		
 72.94   	-137.63   	  1.32   	 -20.35		 48.67   	 -50.86		
 65.92   	-144.65   	  1.24   	   0.00		 48.46   	 -55.95		
 58.29   	-147.09   	  1.24   	   5.09		 48.24   	 -61.04		
 60.12   	-144.96   	  1.26   	  25.43		 48.00   	 -55.95		
 61.34   	-148.93   	  1.36   	  40.69		 47.77   	 -61.04		
 69.58   	-174.87   	  1.53   	  61.04		 47.53   	 -66.12		
122.07   	-221.25   	  1.77   	  55.95		 47.26   	 -61.04		
197.14   	-267.33   	  1.99   	  55.95		 47.02   	 -55.95		
281.07   	-273.74   	  2.22   	  50.86		 46.80   	 -50.86		
386.96   	-192.57   	  2.42   	  50.86		 46.59   	 -55.95		
438.84   	 48.22   	  2.62   	  40.69		 46.37   	 -50.86		
395.51   	427.25   	  2.79   	  40.69		 46.16   	 -50.86		
204.77   	864.56   	  2.95   	  40.69		 45.96   	 -50.86		
-130.31   	1289.37   	  3.11   	  61.04		 45.76   	 -50.86		
-812.07   	1342.77(R)	  3.36(E)	  55.95		 45.55   	 -45.78		
-884.09   	879.52   	  3.58   	  45.78		 45.37   	 -45.78		
-736.69   	441.28   	  3.76   	  30.52		 45.19   	 -40.69		
-514.22   	 75.99   	  3.89   	  10.17		 45.03   	 -45.78		
-355.53   	-117.49   	  3.93   	  -5.09		 44.84   	 -35.61		
-300.60   	-22.89   	  3.91   	 -15.26		 44.70   	 -40.69		
-345.76   	-60.12   	  3.85   	 -25.43		 44.54   	 -40.69		
-379.33   	-148.01   	  3.74   	 -35.61		 44.37   	 -35.61		
-389.71   	-206.30   	  3.60   	 -40.69		 44.23   	 -35.61		
-377.81   	-289.31   	  3.44   	 -40.69		 44.09   	 -40.69		
-355.83   	-338.75   	  3.28   	 -35.61		 43.93   	 -35.61		
-358.89   	-402.53   	  3.13   	 -15.26		 43.78   	 -35.61		
-358.28   	-447.69   	  3.07   	   0.00		 43.64   	 -35.61		
-336.61   	-510.25   	  3.07   	  30.52		 43.50   	 -35.61		
-312.81   	-534.97   	  3.19   	  76.30		 43.36   	 -30.52		
-285.03   	-490.72   	  3.50   	 101.73		 43.23   	 -35.61		
-240.17   	-418.40   	  3.91   	 116.99		 43.09   	 -35.61		
-186.46   	-325.01   	  4.37   	 101.73		 42.95   	 -35.61		
-121.46   	-234.07   	  4.78   	  71.21		 42.81   	 -35.61		
-45.47   	-132.75   	  5.07   	  40.69		 42.67   	 -30.52		
 10.99   	-61.95   	  5.23   	  15.26		 42.54   	 -30.52		
 37.23   	-39.67   	  5.29   	   5.09		 42.42   	 -30.52		
 43.95   	-19.53   	  5.31   	  15.26		 42.30   	 -30.52		
 38.76   	-15.56   	  5.37   	  40.69		 42.18   	 -25.43		
 33.87   	-14.65   	  5.53   	 142.42		 42.08   	 -30.52		
 53.10   	 16.17   	  6.10   	 167.85		 41.95   	 -30.52		
 51.88   	 23.80   	  6.78   	 172.94		 41.83   	 -25.43		
 52.49   	 31.74   	  7.47   	 198.37		 41.73   	 -25.43		
 60.12   	 46.69   	  8.26   	 233.98		 41.63   	 -25.43		
 57.07   	 50.35   	  9.20   	 274.67		 41.53   	 -20.35		
 56.76   	 55.24   	 10.29   	 310.27		 41.44   	 -20.35		
 67.44   	 71.72   	 11.54   	 305.19		 41.36   	 -20.35		
 68.97   	 81.48   	 12.76   	 264.50		 41.28   	 -25.43		
 69.27   	 90.64   	 13.81   	 223.80		 41.18   	 -20.35		
 74.16   	102.54   	 14.71   	 183.11		 41.10   	 -25.43		
 73.24   	111.69   	 15.44   	 147.51		 41.00   	 -15.26		
 69.89   	115.66   	 16.03   	 142.42		 40.94   	 -20.35		
 72.02   	120.85   	 16.60   	 157.68		 40.85   	 -25.43		
 78.74   	136.11   	 17.23   	 152.59		 40.75   	 -20.35		
 79.65   	146.48   	 17.84   	 137.33		 40.67   	 -20.35		
 79.04   	158.39   	 18.39   	 172.94		 40.59   	 -20.35		
 79.65   	174.87   	 19.08   	 223.80		 40.51   	 -20.35		
 77.51   	184.94   	 19.98   	 239.06		 40.43   	 -25.43		
 78.43   	201.72   	 20.94   	 239.06		 40.33   	 -25.43		
 80.87   	221.86   	 21.89   	 223.80		 40.22   	 -25.43		
 81.18   	237.12   	 22.79   	 208.54		 40.12   	 -20.35		
 84.53   	257.57   	 23.62   	 172.94		 40.04   	 -25.43		
 85.45   	276.49   	 24.31   	 137.33		 39.94   	 -20.35		
 86.06   	296.94   	 24.86   	 101.73		 39.86   	 -15.26		
 87.28   	320.13   	 25.27   	  50.86		 39.80   	 -20.35		
 88.20   	367.74   	 25.47   	  35.61		 39.72   	 -15.26		
 91.55   	395.81   	 25.62   	  30.52		 39.65   	 -10.17		
 93.99   	425.72   	 25.74   	  20.35		 39.61   	 -10.17		
 93.08   	453.80   	 25.82   	  35.61		 39.57(D)	   0.00		
 95.21   	484.01   	 25.96   	  50.86		 39.57   	   5.09		
 95.83   	514.22   	 26.16   	  61.04		 39.59   	  15.26		
100.10   	541.69   	 26.41   	  66.12		 39.65   	  35.61		
107.12   	568.54   	 26.67   	  71.21		 39.80   	  55.95		
111.69   	591.13   	 26.96   	  71.21		 40.02   	  96.64		
119.93   	608.83   	 27.24   	  61.04		 40.41   	 162.77		
125.73   	616.46   	 27.49   	  45.78		 41.06   	 244.15		
134.89   	616.46   	 27.67   	  20.35		 42.03   	 320.45		
148.62   	607.61   	 27.75   	  15.26		 43.32   	 340.79		
150.15   	577.09   	 27.81(S)	   0.00		 44.68   	 335.71		
156.25   	541.38   	 27.81   	  -5.09		 46.02   	 315.36		
161.44   	500.18   	 27.79   	 -10.17		 47.28   	 295.01		
156.86   	446.78   	 27.75   	 -20.35		 48.46   	 233.98		
158.39   	393.98   	 27.67   	 -10.17		 49.40   	 172.94		
159.91   	344.85   	 27.63   	 -10.17		 50.09   	 142.42		
153.81   	288.70   	 27.59   	 -35.61		 50.66   	 132.25		
150.15   	239.26   	 27.45   	 -45.78		 51.19   	 137.33		
145.57   	197.45   	 27.26   	 -55.95		 51.74   	 122.07		
135.80   	154.11   	 27.04   	 -50.86		 52.23   	 116.99		
125.12   	113.83   	 26.84   	 -35.61		 52.70   	 106.82		
122.99   	 85.14   	 26.69   	 -50.86		 53.12   	 132.25		
116.58   	 37.23   	 26.49   	 -35.61		 53.65   	 127.16		
114.14   	 17.40   	 26.35   	   5.09		 54.16   	 142.42		
109.25   	  1.22   	 26.37   	  30.52		 54.73   	 157.68		
104.68   	-15.87   	 26.49   	  61.04		 55.36   	 157.68		
101.01   	-29.60   	 26.73   	  81.38		 55.99   	 147.51		
101.01   	-33.26   	 27.06   	  76.30		 56.58   	 152.59		
102.23   	-40.28   	 27.37   	  55.95		 57.19   	 162.77		
101.32   	-44.86   	 27.59   	  15.26		 57.84   	 167.85		
103.15   	-45.47   	 27.65   	 -40.69		 58.51   	 157.68		
106.20   	-48.83   	 27.49   	 -76.30		 59.15   	 137.33		
104.98   	-48.22   	 27.18   	-106.82		 59.69   	 132.25		
102.54   	-50.66   	 26.75   	-137.33		 60.22   	 162.77		
102.54   	-52.19   	 26.21   	-152.59		 60.87   	 162.77		
100.10   	-53.41   	 25.60   	-157.68		 61.53   	  86.47		
 95.21   	-61.65   	 24.96   	-142.42		 61.87   	  50.86		
 94.91   	-64.70   	 24.39   	-132.25		 62.08   	 137.33		
 97.96   	-64.39   	 23.87   	-122.07		 62.62   	 198.37		
 98.27   	-66.83   	 23.38   	-116.99		 63.42   	  20.35		
102.23   	-61.95   	 22.91   	-116.99		 63.50   	-147.51		
103.45   	-61.04   	 22.44   	-127.16		 62.91   	  20.35		
102.23   	-63.48   	 21.93   	-147.51		 62.99   	 300.10		
102.84   	-65.61   	 21.34   	-172.94		 64.19   	 203.46		
102.23   	-67.75   	 20.65   	-183.11		 65.00   	-111.90		
107.12   	-67.75   	 19.92   	-172.94		 64.56   	 -76.30		
107.42   	-72.33   	 19.23   	-167.85		 64.25   	 167.85		
104.37   	-76.90   	 18.56   	-203.46		 64.92   	 106.82		
107.12   	-78.43   	 17.74   	-228.89		 65.35(S)	 -96.64		
105.59   	-83.92   	 16.83   	-239.06		 64.96   	 -35.61		
107.73   	-79.96   	 15.87   	-249.24		 64.82   	  81.38		
109.86   	-78.13   	 14.87   	-239.06		 65.15   	  35.61		
108.64   	-80.87   	 13.92   	-223.80		 65.29   	 -81.38		
110.78   	-75.99   	 13.02   	-193.29		 64.96   	-122.07		
106.81   	-82.70   	 12.25   	-167.85		 64.48   	 -25.43		
109.25   	-82.09   	 11.58   	-147.51		 64.37   	  45.78		
111.39   	-80.57   	 10.99   	-127.16		 64.56   	 -81.38		
105.59   	-86.98   	 10.48   	-111.90		 64.23   	-178.03		
108.03   	-83.62   	 10.03   	-106.82		 63.52   	-116.99		
110.17   	-81.48   	  9.60   	-122.07		 63.05   	 -25.43		
106.51   	-84.53   	  9.11   	-137.33		 62.95   	 -20.35		
108.03   	-82.70   	  8.57   	-157.68		 62.87   	-127.16		
110.47   	-81.48   	  7.93   	-178.03		 62.36   	-188.20		
107.42   	-84.23   	  7.22   	-183.11		 61.61   	-157.68		
111.39   	-83.01   	  6.49   	-193.29		 60.98   	-101.73		
119.93   	-86.36   	  5.72   	-183.11		 60.57   	-106.82		
126.04   	-100.40   	  4.98   	-172.94		 60.14   	-157.68		
131.84   	-114.14   	  4.29   	-152.59		 59.51   	-183.11		
141.30   	-119.32   	  3.68   	-132.25		 58.78   	-162.77		
152.28   	-118.10   	  3.15   	-116.99		 58.13   	-127.16		
165.41   	-103.45   	  2.69   	 -96.64		 57.62   	-127.16		
179.14   	-84.53   	  2.30   	 -81.38		 57.11   	-132.25		
190.12   	-62.87   	  1.97   	 -71.21		 56.58   	-122.07		
199.28   	-38.76   	  1.69   	 -66.12		 56.09   	 -96.64		
209.96   	 -7.32   	  1.42   	 -55.95		 55.71   	 -81.38		
215.15   	 20.75   	  1.20   	 -55.95		 55.38   	 -96.64		
221.56   	 41.50   	  0.98   	 -40.69		 54.99   	 -96.64		
234.99   	 53.41   	  0.81   	 -35.61		 54.61   	 -86.47		
234.68   	 47.61   	  0.67   	 -20.35		 54.26   	 -86.47		
234.38   	 36.93   	  0.59   	 -15.26		 53.92   	 -76.30		
226.14   	 15.56   	  0.53   	  -5.09		 53.61   	 -61.04		
202.94   	 -9.77   	  0.51(D)	   0.00		 53.37   	 -55.95		
176.70   	-28.69   	  0.51   	   5.09		 53.14   	 -61.04		
159.30   	-47.61   	  0.53   	   5.09		 52.90   	 -76.30		
154.42   	-62.56   	  0.55   	   5.09		 52.59   	 -81.38		
148.62   	-69.58   	  0.57   	  15.26		 52.27   	 -91.56		
146.48   	-76.60   	  0.63   	  20.35		 51.90   	 -91.56		
142.82   	-97.35   	  0.71   	  25.43		 51.54   	 -81.38		
123.60   	-112.92   	  0.81   	  30.52		 51.21   	 -66.12		
102.84   	-126.04   	  0.94   	  25.43		 50.95   	 -66.12		
 86.06   	-143.43   	  1.04   	  25.43		 50.68   	 -71.21		
 70.19   	-141.60   	  1.14   	  20.35		 50.40   	 -76.30		
 64.70   	-137.02   	  1.22   	  10.17		 50.09   	 -76.30		
 69.89   	-133.36   	  1.26   	   5.09		 49.79   	 -61.04		
 72.02   	-132.45   	  1.28   	  -5.09		 49.54   	 -50.86		
 69.89   	-132.75   	  1.26   	 -10.17		 49.34   	 -61.04		
 70.50   	-125.12   	  1.22   	  -5.09		 49.09   	 -76.30		
 70.50   	-123.90   	  1.20   	  20.35		 48.79   	 -76.30		
 65.61   	-125.43   	  1.28   	  50.86		 48.48   	 -76.30		
 69.27   	-123.90   	  1.49   	  71.21		 48.18   	 -61.04		
 71.11   	-141.30   	  1.77   	  81.38		 47.93   	 -50.86		
 93.99   	-186.46   	  2.10   	  76.30		 47.73   	 -50.86		
158.39   	-244.14   	  2.40   	  61.04		 47.53   	 -55.95		
236.82   	-281.98   	  2.64   	  45.78		 47.30   	 -50.86		
335.08   	-256.96   	  2.83   	  20.35		 47.10   	 -55.95		
420.84   	-111.69   	  2.91   	   5.09		 46.88   	 -45.78		
441.89   	216.06   	  2.93   	  -5.09		 46.69   	 -50.86		
333.25   	631.71   	  2.91   	   5.09		 46.49   	 -45.78		
 67.14   	1080.02   	  2.93(E)	  10.17		 46.31   	 -45.78		
-311.89   	1413.88(R)	  2.97   	  30.52		 46.12   	 -55.95		
-881.65   	1132.20   	  3.09   	  25.43		 45.90   	 -45.78		
-835.88   	639.95   	  3.19   	  25.43		 45.72   	 -45.78		
-636.60   	245.36   	  3.30   	  10.17		 45.53   	 -40.69		
-431.21   	-77.21   	  3.34   	   5.09		 45.37   	 -45.78		
-314.64   	-108.34   	  3.36   	   5.09		 45.19   	 -40.69		
-319.21   	-30.21   	  3.38   	   0.00		 45.03   	 -40.69		
-366.21   	-124.82   	  3.38   	   0.00		 44.86   	 -35.61		
-385.13   	-180.05   	  3.38   	 -10.17		 44.72   	 -30.52		
-388.49   	-253.60   	  3.34   	 -10.17		 44.60   	 -40.69		
-367.74   	-317.69   	  3.30   	  -5.09		 44.44   	 -35.61		
-360.11   	-372.31   	  3.28   	   0.00		 44.29   	 -35.61		
-363.46   	-426.33   	  3.28   	  15.26		 44.15   	 -35.61		
-356.75   	-484.31   	  3.34   	  40.69		 44.01   	 -30.52		
-328.37   	-534.97   	  3.50   	  71.21		 43.89   	 -35.61		
-297.55   	-519.10   	  3.78   	  96.64		 43.74   	 -30.52		
-262.15   	-454.41   	  4.17   	  96.64		 43.62   	 -35.61		
-205.99   	-361.63   	  4.56   	  81.38		 43.48   	 -30.52		
-147.40   	-270.08   	  4.88   	  61.04		 43.36   	 -35.61		
-80.26   	-182.80   	  5.13   	  30.52		 43.21   	 -35.61		
-13.12   	-92.47   	  5.25   	  -5.09		 43.07   	 -30.52		
 27.47   	-51.57   	  5.23   	  -5.09		 42.95   	 -30.52		
 47.30   	-28.38   	  5.21   	  10.17		 42.83   	 -30.52		
 46.39   	-17.70   	  5.25   	  35.61		 42.71   	 -30.52		
 39.98   	-16.78   	  5.39   	  66.12		 42.58   	 -25.43		
 43.64   	 -8.54   	  5.66   	 127.16		 42.48   	 -30.52		
 48.52   	 16.17   	  6.16   	 137.33		 42.36   	 -30.52		
 54.02   	 28.38   	  6.71   	 167.85		 42.24   	 -25.43		
 57.07   	 40.89   	  7.39   	 208.54		 42.14   	 -25.43		
 61.34   	 51.27   	  8.22   	 244.15		 42.03   	 -20.35		
 67.75   	 63.48   	  9.20   	 295.01		 41.95   	 -25.43		
 68.66   	 72.63   	 10.38   	 330.62		 41.85   	 -25.43		
 66.83   	 74.46   	 11.70   	 330.62		 41.75   	 -20.35		
 69.89   	 87.89   	 13.02   	 305.19		 41.67   	 -20.35		
 71.72   	 92.16   	 14.24   	 264.50		 41.59   	 -20.35		
 74.16   	 98.27   	 15.30   	 213.63		 41.51   	 -15.26		
 77.51   	111.08   	 16.15   	 178.03		 41.44   	 -20.35		
 74.46   	109.86   	 16.87   	 147.51		 41.36   	 -20.35		
 72.94   	117.49   	 17.46   	 132.25		 41.28   	 -20.35		
 76.60   	134.28   	 17.99   	 106.82		 41.20   	 -20.35		
 75.38   	144.96   	 18.41   	  81.38		 41.12   	 -25.43		
 78.43   	161.44   	 18.74   	  91.56		 41.02   	 -20.35		
 77.51   	172.12   	 19.10   	 152.59		 40.94   	 -25.43		
 73.85   	180.97   	 19.72   	 203.46		 40.83   	 -25.43		
 77.21   	200.50   	 20.53   	 228.89		 40.73   	 -25.43		
 79.04   	219.42   	 21.44   	 233.98		 40.63   	 -25.43		
 81.79   	241.70   	 22.38   	 228.89		 40.53   	 -20.35		
 84.23   	264.59   	 23.30   	 213.63		 40.45   	 -20.35		
 83.92   	284.12   	 24.15   	 188.20		 40.37   	 -20.35		
 87.89   	311.58   	 24.90   	 157.68		 40.28   	 -20.35		
 91.86   	341.19   	 25.53   	  96.64		 40.20   	 -10.17		
 97.66   	403.44   	 25.92   	  76.30		 40.16   	 -15.26		
 97.05   	429.69   	 26.23   	  66.12		 40.10   	 -10.17		
 96.44   	453.80   	 26.49   	  50.86		 40.06(D)	   0.00		
 97.66   	480.35   	 26.69   	  30.52		 40.06   	   0.00		
 98.88   	505.68   	 26.82   	  20.35		 40.06   	  10.17		
 99.79   	529.17   	 26.90   	  30.52		 40.10   	  25.43		
103.15   	554.81   	 27.02   	  35.61		 40.20   	  40.69		
107.12   	575.56   	 27.16   	  40.69		 40.37   	  81.38		
115.05   	593.87   	 27.32   	  40.69		 40.69   	 132.25		
126.95   	610.35   	 27.49   	  35.61		 41.22   	 213.63		
134.58   	612.49   	 27.63   	  35.61		 42.08   	 295.01		
144.65   	604.55   	 27.77   	  30.52		 43.26   	 345.88		
151.98   	583.80   	 27.89   	  35.61		 44.64   	 350.97		
157.78   	552.37   	 28.04   	  25.43		 46.04   	 325.53		
161.74   	513.31   	 28.14   	  20.35		 47.34   	 300.10		
161.74   	466.92   	 28.22   	   0.00		 48.55   	 259.41		
158.08   	415.04   	 28.22   	 -20.35		 49.58   	 198.37		
152.59   	357.97   	 28.14   	 -25.43		 50.38   	 147.51		
151.06   	303.65   	 28.04   	 -35.61		 50.97   	 132.25		
144.96   	250.55   	 27.89   	 -50.86		 51.50   	 132.25		
142.21   	204.16   	 27.69   	 -71.21		 52.02   	 137.33		
140.99   	166.93   	 27.41   	 -76.30		 52.57   	 122.07		
