SAMPLE NUMBER:   25
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-103.15   	-336.30   	  7.24   	  30.52		 70.78   	 -40.69		
-106.20   	-338.75   	  7.37   	  30.52		 70.62   	 -40.69		
-111.08   	-346.98   	  7.49   	  30.52		 70.46   	 -50.86		
-114.14   	-355.83   	  7.61   	  25.43		 70.25   	 -55.95		
-112.30   	-362.24   	  7.71   	  20.35		 70.03   	 -61.04		
-106.20   	-369.26   	  7.79   	  15.26		 69.79   	 -71.21		
-100.71   	-383.30   	  7.85   	  15.26		 69.50   	 -66.12		
-101.01   	-409.55   	  7.91   	  10.17		 69.24   	 -55.95		
-109.25   	-444.95   	  7.96   	  -5.09		 69.01   	 -25.43		
-122.99   	-479.43   	  7.93   	 -10.17		 68.91   	   0.00		
-137.33   	-502.01   	  7.89   	 -10.17		 68.91   	 -35.61		
-148.32   	-510.25   	  7.85   	  -5.09		 68.77   	 -61.04		
-154.42   	-509.34   	  7.83   	  -5.09		 68.52   	 -81.38		
-157.47   	-508.12   	  7.81   	   5.09		 68.20   	 -91.56		
-159.00   	-511.47   	  7.83   	   5.09		 67.83   	 -61.04		
-160.22   	-517.27   	  7.85   	   5.09		 67.59   	 -25.43		
-161.13   	-520.94   	  7.87   	  10.17		 67.49   	 -40.69		
-161.13   	-519.41   	  7.91   	  10.17		 67.32   	 -50.86		
-159.61   	-513.92   	  7.96   	  20.35		 67.12   	 -55.95		
-157.17   	-508.42   	  8.04   	  20.35		 66.90   	 -50.86		
-154.42   	-505.07   	  8.12   	  15.26		 66.69   	 -25.43		
-152.28   	-503.85   	  8.18   	  25.43		 66.59   	 -40.69		
-150.76   	-503.23   	  8.28   	  35.61		 66.43   	 -66.12		
-149.84   	-501.71   	  8.42   	  30.52		 66.16   	 -66.12		
-148.62   	-498.96   	  8.55   	  35.61		 65.90   	 -71.21		
-146.79   	-494.69   	  8.69   	  30.52		 65.62   	 -66.12		
-144.65   	-489.50   	  8.81   	  20.35		 65.35   	 -40.69		
-141.91   	-483.70   	  8.89   	   5.09		 65.19   	 -25.43		
-139.47   	-477.60   	  8.91   	  15.26		 65.09   	 -50.86		
-137.33   	-470.89   	  8.97   	  10.17		 64.88   	 -61.04		
-135.19   	-464.48   	  9.01   	  10.17		 64.64   	 -61.04		
-133.67   	-460.51   	  9.05   	   0.00		 64.39   	 -50.86		
-134.89   	-464.78   	  9.05   	   5.09		 64.19   	 -35.61		
-138.55   	-479.74   	  9.07   	   0.00		 64.05   	 -35.61		
-137.63   	-500.49   	  9.07   	   0.00		 63.91   	 -40.69		
-115.36   	-507.51   	  9.07   	   5.09		 63.74   	 -61.04		
-54.93   	-458.68   	  9.09   	   0.00		 63.50   	 -61.04		
 43.03   	-299.68   	  9.09   	  -5.09		 63.26   	 -50.86		
144.04   	  2.75   	  9.07   	 -15.26		 63.05   	 -45.78		
186.16   	419.62   	  9.01   	 -10.17		 62.87   	 -55.95		
123.90   	839.23   	  8.97   	 -15.26		 62.64   	 -45.78		
-242.31   	1046.14(R)	  8.91   	 -15.26		 62.46   	 -15.26		
-411.38   	674.44   	  8.85   	 -10.17		 62.40   	 -45.78		
-498.35   	113.83   	  8.81   	 -10.17		 62.22   	 -61.04		
-509.03   	-423.28   	  8.77   	  -5.09		 61.97   	 -61.04		
-480.65   	-760.50   	  8.75(E)	   0.00		 61.73   	 -55.95		
-443.12   	-847.17   	  8.75   	   5.09		 61.51   	 -55.95		
-401.92   	-758.06   	  8.77   	  10.17		 61.28   	 -45.78		
-346.37   	-613.10   	  8.81   	  10.17		 61.10   	 -40.69		
-270.69   	-492.25   	  8.85   	  15.26		 60.94   	 -45.78		
-185.85   	-412.60   	  8.91   	  25.43		 60.75   	 -40.69		
-112.92   	-358.28   	  9.01   	  30.52		 60.59   	 -40.69		
-68.36   	-316.47   	  9.14   	  35.61		 60.43   	 -50.86		
-53.41   	-289.31   	  9.28   	  35.61		 60.22   	 -45.78		
-56.76   	-280.15   	  9.42   	  61.04		 60.04   	 -20.35		
-63.17   	-282.59   	  9.66   	  96.64		 59.96   	 -25.43		
-61.95   	-283.81   	 10.05   	 132.25		 59.86   	 -45.78		
-52.19   	-275.88   	 10.58   	 162.77		 59.67   	 -66.12		
-39.67   	-259.70   	 11.23   	 203.46		 59.41   	 -76.30		
-30.52   	-242.31   	 12.04   	 228.89		 59.10   	 -50.86		
-26.25   	-227.36   	 12.96   	 254.32		 58.90   	 -35.61		
-25.02   	-215.15   	 13.98   	 249.24		 58.76   	 -45.78		
-23.50   	-203.86   	 14.97   	 239.06		 58.58   	 -40.69		
-19.84   	-192.57   	 15.93   	 239.06		 58.41   	 -45.78		
-15.26   	-180.66   	 16.89   	 228.89		 58.23   	 -25.43		
-10.99   	-168.76   	 17.80   	 223.80		 58.13   	   5.09		
 -7.93   	-157.47   	 18.70   	 218.72		 58.15   	 -25.43		
 -5.80   	-147.09   	 19.57   	 198.37		 58.05   	 -61.04		
 -3.05   	-137.02   	 20.37   	 162.77		 57.80   	 -86.47		
  0.92   	-126.04   	 21.02   	 137.33		 57.46   	 -66.12		
  6.71   	-113.53   	 21.57   	 111.90		 57.19   	 -35.61		
 13.12   	-100.10   	 22.01   	  91.56		 57.05   	 -10.17		
 18.92   	-86.98   	 22.38   	  81.38		 57.01   	 -20.35		
 22.89   	-74.46   	 22.71   	  76.30		 56.93   	 -50.86		
 25.63   	-62.87   	 23.01   	  71.21		 56.72   	 -50.86		
 28.38   	-50.66   	 23.30   	  66.12		 56.52   	 -15.26		
 31.74   	-37.54   	 23.56   	  76.30		 56.46(D)	  20.35		
 35.40   	-23.50   	 23.87   	  81.38		 56.54   	  55.95		
 39.67   	 -8.85   	 24.19   	  81.38		 56.76   	 106.82		
 43.95   	  5.80   	 24.52   	  81.38		 57.19   	 183.11		
 49.13   	 20.75   	 24.84   	  81.38		 57.92   	 295.01		
 55.24   	 36.93   	 25.17   	  76.30		 59.10   	 386.57		
 61.34   	 53.71   	 25.47   	  76.30		 60.65   	 447.61		
 67.14   	 71.11   	 25.78   	  66.12		 62.44   	 483.21		
 72.63   	 88.81   	 26.04   	  61.04		 64.37   	 478.13		
 78.13   	106.20   	 26.29   	  55.95		 66.29   	 457.78		
 84.53   	123.60   	 26.51   	  50.86		 68.12   	 417.09		
 91.86   	141.91   	 26.71   	  35.61		 69.79   	 417.09		
100.10   	161.13   	 26.86   	  30.52		 71.45   	 417.09		
108.64   	181.58   	 26.98   	  25.43		 73.12   	 401.83		
117.49   	203.55   	 27.08   	  25.43		 74.73   	 361.14		
125.73   	227.05   	 27.18   	  25.43		 76.17   	 320.45		
133.97   	251.46   	 27.28   	  30.52		 77.46   	 295.01		
142.21   	276.18   	 27.41   	  20.35		 78.64   	 305.19		
150.76   	300.29   	 27.49   	 -20.35		 79.86   	 345.88		
158.69   	323.79   	 27.41   	 -15.26		 81.24   	 376.40		
166.63   	347.29   	 27.34   	  20.35		 82.75   	 386.57		
174.26   	371.40   	 27.43   	  40.69		 84.29   	 437.43		
181.88   	395.51   	 27.59   	  61.04		 86.04   	 488.30		
188.90   	418.40   	 27.83   	  86.47		 88.00   	 483.21		
194.09   	439.76   	 28.18   	  86.47		 89.93   	 427.26		
196.84   	458.98   	 28.52   	  76.30		 91.64   	 361.14		
198.36   	476.38   	 28.83   	  66.12		 93.08   	 315.36		
199.58   	493.77   	 29.09   	  50.86		 94.34   	 264.50		
202.03   	510.56   	 29.30   	  35.61		 95.40   	 188.20		
205.69   	527.04   	 29.44   	  15.26		 96.15   	 157.68		
210.27   	541.99   	 29.50(S)	  -5.09		 96.78   	 157.68		
214.23   	555.73   	 29.48   	 -10.17		 97.42   	 122.07		
216.37   	566.71   	 29.44   	 -20.35		 97.90   	  66.12		
215.76   	575.26   	 29.36   	 -20.35		 98.17   	  35.61		
212.71   	580.44   	 29.28   	 -25.43		 98.31   	  15.26		
208.13   	581.97   	 29.18   	 -20.35		 98.37(S)	  -5.09		
202.64   	580.75   	 29.09   	 -15.26		 98.35   	 -55.95		
195.92   	576.78   	 29.03   	 -10.17		 98.13   	 -76.30		
187.38   	570.68   	 28.99   	 -10.17		 97.82   	 -71.21		
177.00   	562.74   	 28.95   	 -10.17		 97.54   	 -25.43		
164.79   	552.98   	 28.91   	 -15.26		 97.44   	   0.00		
151.37   	541.38   	 28.85   	 -15.26		 97.44   	 -20.35		
138.24   	529.79   	 28.79   	 -25.43		 97.35   	 -25.43		
127.56   	519.41   	 28.69   	 -25.43		 97.25   	 -15.26		
119.93   	512.08   	 28.59   	 -25.43		 97.19   	-101.73		
114.75   	509.03   	 28.48   	 -30.52		 96.78   	-137.33		
112.00   	510.25   	 28.36   	 -25.43		 96.24   	 -71.21		
110.78   	514.83   	 28.26   	 -30.52		 95.95   	 -61.04		
109.86   	521.85   	 28.14   	 -30.52		 95.71   	-111.90		
109.86   	529.79   	 28.02   	 -30.52		 95.26   	-137.33		
109.86   	538.64   	 27.89   	 -35.61		 94.71   	-157.68		
110.78   	548.40   	 27.75   	 -50.86		 94.08   	-147.51		
111.39   	558.78   	 27.55   	 -55.95		 93.49   	-101.73		
111.69   	570.37   	 27.32   	 -66.12		 93.08   	-127.16		
111.69   	582.58   	 27.06   	 -76.30		 92.57   	-162.77		
111.39   	595.70   	 26.75   	 -91.56		 91.92   	-147.51		
112.00   	609.13   	 26.39   	-111.90		 91.33   	 -96.64		
113.83   	623.47   	 25.94   	-132.25		 90.95   	 -61.04		
116.88   	637.51   	 25.41   	-137.33		 90.70   	 -66.12		
120.54   	651.86   	 24.86   	-152.59		 90.44   	-101.73		
123.60   	665.59   	 24.25   	-193.29		 90.03   	-137.33		
125.73   	679.32   	 23.48   	-203.46		 89.48   	-162.77		
127.26   	692.44   	 22.67   	-208.54		 88.83   	-157.68		
129.09   	705.87   	 21.83   	-223.80		 88.20   	-127.16		
130.92   	719.91   	 20.94   	-233.98		 87.69   	-111.90		
133.36   	734.86   	 20.00   	-233.98		 87.24   	-132.25		
136.11   	750.12   	 19.06   	-249.24		 86.71   	-172.94		
138.55   	764.77   	 18.07   	-259.41		 86.02   	-218.72		
140.38   	778.50   	 17.03   	-264.50		 85.15   	-218.72		
141.60   	791.32   	 15.97   	-264.50		 84.27   	-213.63		
142.52   	804.14   	 14.91   	-254.32		 83.42   	-198.37		
143.13   	817.57   	 13.90   	-239.06		 82.62   	-208.54		
144.35   	831.91   	 12.94   	-223.80		 81.79   	-239.06		
146.18   	845.64   	 12.04   	-198.37		 80.83   	-239.06		
148.62   	858.76   	 11.25   	-183.11		 79.88   	-208.54		
151.98   	871.58   	 10.52   	-167.85		 79.04   	-137.33		
155.64   	885.31   	  9.85   	-157.68		 78.49   	 -86.47		
159.30   	900.88   	  9.22   	-147.51		 78.15   	 -61.04		
162.96   	917.66   	  8.63   	-142.42		 77.90   	 -50.86		
165.71   	934.45   	  8.06   	-142.42		 77.70   	 -55.95		
167.85   	949.71   	  7.49   	-132.25		 77.48   	 -81.38		
169.07   	962.52   	  6.96   	-116.99		 77.15   	-101.73		
170.59   	973.21   	  6.49   	 -91.56		 76.74   	-127.16		
173.03   	983.89   	  6.12   	 -76.30		 76.24   	-157.68		
176.09   	995.79   	  5.82   	 -61.04		 75.60   	-152.59		
178.83   	1010.44   	  5.57   	 -50.86		 74.99   	-101.73		
180.66   	1026.00   	  5.37   	 -35.61		 74.59   	 -50.86		
181.88   	1040.95   	  5.23   	 -25.43		 74.38   	 -50.86		
182.80   	1052.86   	  5.13   	 -10.17		 74.18   	 -81.38		
183.72   	1062.32   	  5.09   	 -10.17		 73.86   	 -91.56		
184.02   	1070.56   	  5.05   	   0.00		 73.49   	 -76.30		
184.63   	1080.63   	  5.05   	   0.00		 73.18   	 -50.86		
185.24   	1094.06   	  5.05   	   0.00		 72.98   	 -40.69		
187.07   	1110.53   	  5.05   	   0.00		 72.82   	 -45.78		
190.12   	1127.01   	  5.05   	  -5.09		 72.63   	 -61.04		
194.70   	1141.36   	  5.03   	 -10.17		 72.39   	 -50.86		
198.97   	1152.65   	  4.98   	 -15.26		 72.19   	 -30.52		
201.72   	1160.89   	  4.92   	 -20.35		 72.06   	 -20.35		
202.33   	1169.43   	  4.84   	 -30.52		 71.98   	 -20.35		
201.11   	1179.81   	  4.72   	 -25.43		 71.90   	 -35.61		
199.28   	1192.02   	  4.62   	 -15.26		 71.76   	 -76.30		
198.06   	1205.14   	  4.56   	  -5.09		 71.45   	 -76.30		
198.06   	1217.35   	  4.54   	  -5.09		 71.15   	 -66.12		
198.97   	1227.42   	  4.52   	   5.09		 70.88   	 -40.69		
200.81   	1236.57   	  4.54   	   0.00		 70.72   	  15.26		
203.25   	1246.64   	  4.54   	   5.09		 70.78   	  10.17		
206.91   	1261.29   	  4.56   	   5.09		 70.82   	 -45.78		
212.40   	1282.04   	  4.58   	  -5.09		 70.64   	 -66.12		
219.73   	1309.51   	  4.56   	  -5.09		 70.38   	 -81.38		
226.75   	1341.55   	  4.54   	   0.00		 70.05   	 -76.30		
231.63   	1374.82   	  4.54   	 -10.17		 69.75   	 -61.04		
233.76   	1405.94   	  4.50   	  -5.09		 69.50   	 -45.78		
234.99   	1433.41   	  4.48   	 -10.17		 69.32   	 -30.52		
237.12   	1458.74   	  4.44(D)	   0.00		 69.20   	 -20.35		
241.70   	1482.24   	  4.44   	   5.09		 69.11   	 -30.52		
246.58   	1503.60   	  4.46   	  20.35		 68.99   	 -55.95		
248.72   	1520.69   	  4.54   	  45.78		 68.77   	 -96.64		
245.67   	1531.07   	  4.72   	  45.78		 68.38   	 -91.56		
238.04   	1533.51   	  4.90   	  35.61		 68.02   	 -45.78		
230.41   	1531.68   	  5.05   	  25.43		 67.83   	 -15.26		
227.97   	1528.93   	  5.15   	  20.35		 67.77   	 -10.17		
232.54   	1527.40   	  5.23   	   5.09		 67.73   	 -35.61		
241.09   	1524.05   	  5.25   	   5.09		 67.59   	 -66.12		
247.80   	1513.06   	  5.27   	 -10.17		 67.32   	 -86.47		
247.19   	1491.70   	  5.23   	 -10.17		 66.98   	 -81.38		
238.65   	1464.84   	  5.19   	 -10.17		 66.65   	 -50.86		
225.22   	1441.35   	  5.15   	 -15.26		 66.45   	 -50.86		
211.18   	1428.83   	  5.09   	 -15.26		 66.25   	 -61.04		
199.89   	1425.78   	  5.03   	 -10.17		 66.00   	 -45.78		
191.65   	1427.00   	  4.98   	 -10.17		 65.82   	 -50.86		
186.16   	1427.61   	  4.94   	   5.09		 65.62   	 -66.12		
183.11   	1428.22   	  4.96   	   5.09		 65.35   	 -81.38		
182.19   	1431.27   	  4.98   	  15.26		 65.03   	 -55.95		
182.80   	1437.07   	  5.05   	  25.43		 64.80   	 -35.61		
183.41   	1442.57   	  5.15   	  30.52		 64.66   	 -55.95		
183.11   	1446.23   	  5.27   	  30.52		 64.44   	 -61.04		
181.58   	1448.97   	  5.39   	  30.52		 64.19   	 -55.95		
180.05   	1455.08   	  5.51   	  30.52		 63.97   	 -61.04		
179.75   	1464.54   	  5.64   	  20.35		 63.72   	 -40.69		
181.27   	1473.69   	  5.72   	  15.26		 63.56   	 -35.61		
183.41   	1479.80   	  5.78   	  15.26		 63.42   	 -50.86		
185.24   	1482.85   	  5.84   	  10.17		 63.21   	 -71.21		
185.55   	1485.90   	  5.88   	  10.17		 62.93   	 -71.21		
184.33   	1491.39   	  5.92   	   5.09		 62.64   	 -50.86		
182.19   	1497.80   	  5.94   	   5.09		 62.44   	 -30.52		
180.66   	1503.30   	  5.96   	  10.17		 62.32   	 -61.04		
180.36   	1506.65   	  6.00   	  15.26		 62.08   	 -71.21		
180.97   	1510.01   	  6.06   	  15.26		 61.79   	 -66.12		
181.27   	1510.32   	  6.12   	  25.43		 61.53   	 -50.86		
179.44   	1501.16   	  6.23   	  35.61		 61.32   	 -50.86		
178.83   	1477.97   	  6.37   	  30.52		 61.12   	 -30.52		
191.65   	1451.42   	  6.49   	  35.61		 61.00   	 -20.35		
234.68   	1456.30   	  6.63   	  30.52		 60.92   	 -61.04		
315.55   	1553.96   	  6.75   	  20.35		 60.67   	 -71.21		
411.99   	1795.96   	  6.84   	  10.17		 60.39   	 -50.86		
468.44   	2179.26   	  6.88   	   0.00		 60.18   	 -35.61		
431.82   	2614.75   	  6.88   	 -10.17		 60.04   	 -81.38		
 90.03   	3005.37(R)	  6.84   	 -20.35		 59.71   	 -61.04		
-92.16   	2740.78   	  6.75   	 -25.43		 59.47   	 -45.78		
-197.14   	2240.91   	  6.65   	 -25.43		 59.29   	 -15.26		
-220.95   	1698.00   	  6.55   	 -20.35		 59.23   	 -35.61		
-200.50   	1299.44   	  6.47   	 -15.26		 59.08   	 -50.86		
-172.42   	1128.85   	  6.41(E)	   0.00		 58.88   	 -71.21		
-146.48   	1144.10   	  6.41   	   5.09		 58.60   	 -96.64		
-109.56   	1242.07   	  6.43   	  10.17		 58.21   	 -55.95		
-47.91   	1340.94   	  6.47   	  10.17		 57.99   	 -15.26		
 34.48   	1417.85   	  6.51   	  20.35		 57.92   	   0.00		
116.58   	1482.24   	  6.59   	  35.61		 57.92   	 -35.61		
176.39   	1540.53   	  6.73   	  55.95		 57.78   	 -45.78		
204.16   	1582.03   	  6.96   	  81.38		 57.60   	 -50.86		
205.99   	1594.54   	  7.28   	 116.99		 57.40   	 -61.04		
196.84   	1581.42   	  7.75   	 152.59		 57.15   	 -71.21		
190.43   	1561.58   	  8.36   	 172.94		 56.87   	 -55.95		
191.96   	1553.04   	  9.05   	 198.37		 56.64   	 -45.78		
198.67   	1560.06   	  9.85   	 198.37		 56.46   	 -25.43		
204.47   	1575.93   	 10.64   	 203.46		 56.36   	 -20.35		
205.99   	1592.41   	 11.45   	 213.63		 56.28   	 -40.69		
205.38   	1604.00   	 12.31   	 213.63		 56.11   	 -50.86		
205.08   	1607.67   	 13.16   	 208.54		 55.91   	 -45.78		
206.91   	1603.70   	 14.00   	 198.37		 55.73   	 -15.26		
209.66   	1594.54   	 14.79   	 183.11		 55.67   	  -5.09		
212.40   	1587.52   	 15.52   	 167.85		 55.65   	 -30.52		
213.93   	1588.75   	 16.20   	 142.42		 55.52   	 -61.04		
214.54   	1598.51   	 16.76   	 116.99		 55.28   	 -81.38		
214.54   	1611.02   	 17.23   	  91.56		 54.95   	 -66.12		
214.23   	1618.04   	 17.60   	  66.12		 54.69   	 -45.78		
214.84   	1615.30   	 17.86   	  55.95		 54.51   	 -30.52		
217.29   	1606.14   	 18.09   	  40.69		 54.38   	 -10.17		
220.95   	1597.90   	 18.25   	  40.69		 54.34   	  -5.09		
224.30   	1597.60   	 18.41   	  45.78		 54.32   	 -30.52		
226.14   	1605.84   	 18.60   	  50.86		 54.20   	 -50.86		
225.83   	1617.43   	 18.80   	  66.12		 54.00   	 -66.12		
224.91   	1624.45   	 19.06   	  71.21		 53.73   	 -55.95		
223.69   	1622.01   	 19.35   	  81.38		 53.51(D)	   0.00		
222.47   	1610.41   	 19.67   	  81.38		 53.51   	  35.61		
220.64   	1595.76   	 20.00   	  86.47		 53.65   	  71.21		
218.81   	1586.30   	 20.35   	  81.38		 53.94   	 132.25		
217.59   	1587.52   	 20.67   	  76.30		 54.47   	 203.46		
218.20   	1597.90   	 20.98   	  66.12		 55.28   	 305.19		
220.34   	1610.72   	 21.24   	  61.04		 56.50   	 401.83		
222.47   	1617.74   	 21.49   	  50.86		 58.11   	 437.43		
223.39   	1615.30   	 21.69   	  40.69		 59.86   	 442.52		
223.08   	1607.36   	 21.85   	  30.52		 61.63   	 427.26		
223.08   	1600.65   	 21.97   	  30.52		 63.34   	 386.57		
224.30   	1599.43   	 22.10   	  30.52		 64.88   	 361.14		
227.36   	1604.31   	 22.22   	  35.61		 66.33   	 356.05		
231.63   	1612.24   	 22.36   	  30.52		 67.75   	 371.31		
235.90   	1619.87   	 22.48   	  35.61		 69.24   	 381.48		
239.87   	1626.28   	 22.62   	  20.35		 70.76   	 366.22		
242.92   	1632.69   	 22.71   	  25.43		 72.23   	 305.19		
244.75   	1639.10   	 22.81   	  15.26		 73.45   	 264.50		
245.36   	1644.59   	 22.87   	  15.26		 74.51   	 274.67		
244.75   	1647.95   	 22.93   	  20.35		 75.60   	 284.84		
243.84   	1650.09   	 23.01   	  20.35		 76.74   	 300.10		
243.53   	1652.22   	 23.09   	  35.61		 77.94   	 320.45		
244.75   	1655.58   	 23.23   	  55.95		 79.23   	 350.97		
245.97   	1659.55   	 23.46   	  45.78		 80.63   	 376.40		
246.89   	1662.29   	 23.64   	  15.26		 82.14   	 401.83		
246.58   	1662.60   	 23.70(S)	  -5.09		 83.74   	 376.40		
245.67   	1661.07   	 23.68   	 -15.26		 85.25   	 315.36		
244.14   	1658.94   	 23.62   	 -30.52		 86.51   	 284.84		
241.70   	1657.10   	 23.50   	 -25.43		 87.65   	 259.41		
238.65   	1654.05   	 23.40   	 -20.35		 88.69   	 233.98		
234.68   	1648.25   	 23.32   	 -10.17		 89.62   	 198.37		
230.41   	1638.18   	 23.28   	  -5.09		 90.42   	 147.51		
225.52   	1623.84   	 23.26   	   5.09		 91.01   	  96.64		
219.42   	1606.45   	 23.28   	  -5.09		 91.39   	  76.30		
211.49   	1588.13   	 23.26   	   0.00		 91.70   	  35.61		
201.42   	1571.05   	 23.26   	 -10.17		 91.84   	  15.26		
191.04   	1554.26   	 23.21   	 -10.17		 91.90(S)	 -20.35		
181.88   	1535.95   	 23.17   	 -20.35		 91.82   	 -35.61		
173.65   	1513.06   	 23.09   	 -40.69		 91.68   	 -20.35		
165.10   	1483.15   	 22.93   	 -35.61		 91.60   	  10.17		
155.33   	1448.97   	 22.79   	 -30.52		 91.64   	 -15.26		
143.74   	1414.80   	 22.67   	 -40.69		 91.58   	 -30.52		
131.23   	1385.80   	 22.50   	 -45.78		 91.45   	 -45.78		
119.63   	1362.61   	 22.32   	 -50.86		 91.27   	 -55.95		
110.17   	1343.38   	 22.12   	 -40.69		 91.05   	 -55.95		
103.76   	1325.99   	 21.95   	 -35.61		 90.82   	 -71.21		
 99.79   	1308.29   	 21.81   	 -35.61		 90.54   	 -71.21		
 97.05   	1289.98   	 21.67   	 -45.78		 90.25   	 -61.04		
 94.60   	1271.67   	 21.49   	 -40.69		 90.01   	 -40.69		
 91.25   	1253.05   	 21.32   	 -50.86		 89.85   	 -35.61		
 87.28   	1235.66   	 21.12   	 -45.78		 89.70   	-111.90		
 83.62   	1221.31   	 20.94   	 -50.86		 89.26   	-198.37		
 80.57   	1211.55   	 20.73   	 -55.95		 88.46   	-208.54		
 79.04   	1206.05   	 20.51   	 -61.04		 87.63   	-157.68		
 78.43   	1200.56   	 20.26   	 -66.12		 87.00   	 -91.56		
 77.51   	1192.02   	 20.00   	 -76.30		 86.63   	 -55.95		
 76.60   	1178.89   	 19.69   	 -86.47		 86.41   	 -55.95		
 75.38   	1163.33   	 19.35   	 -91.56		 86.18   	 -96.64		
 74.46   	1149.29   	 18.98   	-122.07		 85.80   	-152.59		
 74.46   	1139.53   	 18.49   	-142.42		 85.19   	-167.85		
 75.38   	1134.34   	 17.92   	-157.68		 84.52   	-147.51		
 75.99   	1131.29   	 17.29   	-162.77		 83.93   	-122.07		
 75.99   	1126.71   	 16.64   	-188.20		 83.44   	 -91.56		
 75.07   	1118.16   	 15.89   	-198.37		 83.07   	 -81.38		
 73.55   	1105.65   	 15.10   	-203.46		 82.75   	-132.25		
 72.33   	1092.22   	 14.28   	-203.46		 82.22   	-172.94		
 72.02   	1081.24   	 13.47   	-218.72		 81.53   	-203.46		
 72.33   	1074.52   	 12.59   	-223.80		 80.71   	-203.46		
 72.33   	1070.56   	 11.70   	-233.98		 79.90   	-188.20		
 71.11   	1066.28   	 10.76   	-239.06		 79.15   	-183.11		
 68.36   	1058.65   	  9.81   	-233.98		 78.41   	-208.54		
 65.61   	1047.67   	  8.87   	-213.63		 77.58   	-233.98		
 64.09   	1034.55   	  8.02   	-203.46		 76.64   	-218.72		
 64.39   	1022.34   	  7.20   	-183.11		 75.77   	-193.29		
 66.22   	1011.96   	  6.47   	-157.68		 74.99   	-147.51		
 67.75   	1002.81   	  5.84   	-137.33		 74.40   	 -96.64		
 68.66   	994.26   	  5.29   	-122.07		 74.02   	 -76.30		
 68.36   	985.41   	  4.80   	-111.90		 73.71   	 -55.95		
 67.44   	976.56   	  4.35   	 -96.64		 73.49   	 -35.61		
 66.83   	967.41   	  3.97   	 -96.64		 73.35   	 -50.86		
 66.53   	957.95   	  3.58   	 -81.38		 73.14   	 -86.47		
 66.53   	947.88   	  3.26   	 -66.12		 72.80   	-106.82		
 66.22   	937.50   	  2.99   	 -55.95		 72.37   	-127.16		
 65.31   	926.82   	  2.77   	 -50.86		 71.86   	-127.16		
 64.09   	916.44   	  2.56   	 -40.69		 71.35   	 -96.64		
 62.87   	906.37   	  2.40   	 -35.61		 70.97   	 -61.04		
 61.95   	896.00   	  2.26   	 -30.52		 70.72   	 -20.35		
 61.34   	885.01   	  2.14   	 -20.35		 70.64   	 -20.35		
 60.12   	873.41   	  2.05   	  -5.09		 70.56   	 -50.86		
 58.90   	861.51   	  2.03(D)	  15.26		 70.36   	 -71.21		
 57.37   	849.30   	  2.10   	  30.52		 70.07   	 -55.95		
 55.85   	837.10   	  2.22   	  50.86		 69.85   	 -40.69		
 53.71   	824.89   	  2.42   	  71.21		 69.68   	 -40.69		
 51.88   	813.60   	  2.71   	  71.21		 69.52   	 -20.35		
 51.27   	805.66   	  2.99   	  76.30		 69.44   	   0.00		
 53.10   	803.83   	  3.30   	  71.21		 69.44   	   5.09		
 57.68   	808.41   	  3.58   	  71.21		 69.46   	  25.43		
 63.78   	817.87   	  3.87   	  66.12		 69.56   	  15.26		
 68.66   	828.25   	  4.13   	  66.12		 69.62   	  15.26		
 71.11   	837.40   	  4.39   	  66.12		 69.68   	  10.17		
 71.41   	844.12   	  4.66   	  61.04		 69.73   	  20.35		
 70.80   	849.00   	  4.90   	  66.12		 69.81   	  10.17		
 70.19   	853.27   	  5.17   	  61.04		 69.85   	 -15.26		
 70.50   	856.32   	  5.41   	  55.95		 69.79   	 -25.43		
 69.58   	857.24   	  5.64   	  50.86		 69.68   	  -5.09		
 66.53   	853.58   	  5.84   	  50.86		 69.66   	  10.17		
 60.42   	844.12   	  6.04   	  55.95		 69.70   	  -5.09		
 53.71   	830.08   	  6.27   	  45.78		 69.68   	  -5.09		
 48.83   	813.29   	  6.45   	  45.78		 69.66   	  -5.09		
 48.52   	794.98   	  6.63   	  45.78		 69.64   	  -5.09		
 52.49   	773.32   	  6.82   	  45.78		 69.62   	 -10.17		
 56.76   	743.71   	  7.00   	  45.78		 69.58   	   5.09		
 56.76   	702.51   	  7.18   	  50.86		 69.60   	   0.00		
 49.44   	653.08   	  7.39   	  50.86		 69.60   	 -10.17		
 36.01   	605.47   	  7.59   	  55.95		 69.56   	 -10.17		
 19.84   	569.15   	  7.81   	  55.95		 69.52   	 -30.52		
  4.88   	547.49   	  8.04   	  50.86		 69.40   	 -25.43		
 -5.80   	534.67   	  8.24   	  50.86		 69.30   	 -30.52		
-11.60   	522.77   	  8.44   	  40.69		 69.18   	 -30.52		
-13.73   	507.20   	  8.61   	  35.61		 69.05   	  -5.09		
-13.12   	489.50   	  8.75   	  25.43		 69.03   	 -15.26		
-11.60   	474.24   	  8.85   	  20.35		 68.97   	 -30.52		
-10.99   	462.95   	  8.93   	  25.43		 68.85   	 -20.35		
-12.21   	453.80   	  9.03   	  35.61		 68.77   	 -25.43		
