SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 70.11   	-137.33		  1.81   	  25.43		
 69.56   	-132.25		  1.91   	   5.09		
 69.03   	-116.99		  1.93   	   0.00		
 68.57   	-101.73		  1.93   	  -5.09		
 68.16   	 -96.64		  1.91   	   0.00		
 67.77   	 -81.38		  1.91   	   0.00		
 67.45   	 -76.30		  1.91   	  10.17		
 67.14   	 -76.30		  1.95   	  10.17		
 66.84   	 -71.21		  1.99   	  25.43		
 66.55   	 -71.21		  2.10   	  20.35		
 66.27   	 -76.30		  2.18   	  30.52		
 65.96   	 -76.30		  2.30   	  35.61		
 65.66   	 -86.47		  2.44   	  30.52		
 65.31   	 -81.38		  2.56   	  30.52		
 64.98   	 -86.47		  2.69   	  30.52		
 64.64   	 -86.47		  2.81   	  25.43		
 64.29   	 -81.38		  2.91   	  20.35		
 63.97   	 -76.30		  2.99   	  15.26		
 63.66   	 -76.30		  3.05   	  15.26		
 63.36   	 -71.21		  3.11   	  10.17		
 63.07   	 -66.12		  3.15   	  10.17		
 62.81   	 -66.12		  3.19   	   5.09		
 62.54   	 -61.04		  3.21   	   0.00		
 62.30   	 -55.95		  3.21   	  15.26		
 62.08   	 -55.95		  3.28   	  10.17		
 61.85   	 -61.04		  3.32   	  10.17		
 61.61   	 -55.95		  3.36   	  20.35		
 61.38   	 -55.95		  3.44   	  20.35		
 61.16   	 -61.04		  3.52   	  25.43		
 60.92   	 -66.12		  3.62   	  25.43		
 60.65   	 -61.04		  3.72   	  25.43		
 60.41   	 -61.04		  3.83   	  25.43		
 60.16   	 -61.04		  3.93   	  20.35		
 59.92   	 -66.12		  4.01   	  15.26		
 59.65   	 -61.04		  4.07   	  10.17		
 59.41   	 -55.95		  4.11   	   5.09		
 59.19   	 -55.95		  4.13   	   5.09		
 58.96   	 -55.95		  4.15   	   5.09		
 58.74   	 -50.86		  4.17   	   0.00		
 58.53   	 -45.78		  4.17   	  10.17		
 58.35   	 -45.78		  4.21   	  20.35		
 58.17   	 -50.86		  4.29   	  30.52		
 57.97   	 -45.78		  4.42   	  40.69		
 57.78   	 -40.69		  4.58   	  50.86		
 57.62   	 -45.78		  4.78   	  50.86		
 57.44   	 -45.78		  4.98   	  50.86		
 57.25   	 -45.78		  5.19   	  55.95		
 57.07   	 -45.78		  5.41   	  45.78		
 56.89   	 -40.69		  5.60   	  45.78		
 56.72   	 -45.78		  5.78   	  45.78		
 56.54   	 -45.78		  5.96   	  45.78		
 56.36   	 -40.69		  6.14   	  45.78		
 56.20   	 -45.78		  6.33   	  45.78		
 56.01   	 -45.78		  6.51   	  50.86		
 55.83   	 -45.78		  6.71   	  50.86		
 55.65   	 -40.69		  6.92   	  50.86		
 55.48   	 -45.78		  7.12   	  40.69		
 55.30   	 -40.69		  7.28   	  25.43		
 55.14   	 -45.78		  7.39(E)	  15.26		
 54.95   	 -50.86		  7.45   	   0.00		
 54.75   	 -40.69		  7.45   	 -15.26		
 54.59   	 -45.78		  7.39   	 -15.26		
 54.40   	 -40.69		  7.32   	 -20.35		
 54.24   	 -40.69		  7.24   	 -15.26		
 54.08   	 -35.61		  7.18   	 -15.26		
 53.94   	 -40.69		  7.12   	   0.00		
 53.77   	 -40.69		  7.12   	  15.26		
 53.61   	 -40.69		  7.18   	  40.69		
 53.45   	 -40.69		  7.34   	  55.95		
 53.29   	 -40.69		  7.57   	  91.56		
 53.12   	 -40.69		  7.93   	 142.42		
 52.96   	 -40.69		  8.50   	 213.63		
 52.80   	 -40.69		  9.36   	 305.19		
 52.63   	 -35.61		 10.58   	 381.48		
 52.49   	 -40.69		 12.11   	 447.61		
 52.33   	 -35.61		 13.90   	 493.39		
 52.19   	 -35.61		 15.87   	 528.99		
 52.04   	 -40.69		 17.99   	 564.60		
 51.88   	 -30.52		 20.24   	 605.29		
 51.76   	 -35.61		 22.67   	 635.81		
 51.62   	 -35.61		 25.21   	 651.07		
 51.47   	 -30.52		 27.81   	 686.67		
 51.35   	 -30.52		 30.56   	 681.58		
 51.23   	 -35.61		 33.29   	 696.84		
 51.09   	 -35.61		 36.07   	 645.98		
 50.95   	 -30.52		 38.66   	 559.51		
 50.82   	 -30.52		 40.90   	 447.61		
 50.70   	 -35.61		 42.69   	 366.22		
 50.56   	 -30.52		 44.15   	 289.93		
 50.44   	 -35.61		 45.31   	 223.80		
 50.29   	 -35.61		 46.21   	 178.03		
 50.15   	 -35.61		 46.92   	 157.68		
 50.01   	 -35.61		 47.55   	 147.51		
 49.87   	 -40.69		 48.14   	 132.25		
 49.70   	 -40.69		 48.67   	 132.25		
 49.54   	 -40.69		 49.20   	 142.42		
 49.38   	 -40.69		 49.77   	 137.33		
 49.22   	 -40.69		 50.32   	 132.25		
 49.05   	 -35.61		 50.84   	 122.07		
 48.91   	 -30.52		 51.33   	 127.16		
 48.79   	 -25.43		 51.84   	 122.07		
 48.69   	  -5.09		 52.33   	 116.99		
 48.67(D)	  20.35		 52.80   	 127.16		
 48.75   	  66.12		 53.31   	 132.25		
 49.01   	 152.59		 53.83   	 147.51		
 49.62   	 264.50		 54.43   	 167.85		
 50.68   	 406.92		 55.10   	 193.29		
 52.31   	 534.08		 55.87   	 233.98		
 54.45   	 635.81		 56.81   	 269.58		
 56.99   	 696.84		 57.88   	 300.10		
 59.78   	 717.19		 59.08   	 310.27		
 62.64   	 696.84		 60.33   	 315.36		
 65.43   	 651.07		 61.59   	 305.19		
 68.04   	 584.94		 62.81   	 274.67		
 70.38   	 518.82		 63.91   	 249.24		
 72.45   	 452.69		 64.90   	 208.54		
 74.26   	 386.57		 65.74   	 172.94		
 75.81   	 330.62		 66.43   	 137.33		
 77.13   	 295.01		 66.98   	 106.82		
 78.31   	 279.75		 67.41   	  76.30		
 79.43   	 269.58		 67.71   	  55.95		
 80.51   	 284.84		 67.93   	  40.69		
 81.65   	 305.19		 68.10   	  30.52		
 82.87   	 340.79		 68.22   	  20.35		
 84.23   	 361.14		 68.30   	  15.26		
 85.68   	 386.57		 68.36   	  15.26		
 87.22   	 401.83		 68.42   	  15.26		
 88.83   	 391.66		 68.48   	  15.26		
 90.40   	 381.48		 68.55   	  15.26		
 91.92   	 350.97		 68.61   	  25.43		
 93.33   	 300.10		 68.71   	  25.43		
 94.53   	 228.89		 68.81   	  20.35		
 95.44   	 157.68		 68.89   	  20.35		
 96.07   	  86.47		 68.97   	  25.43		
 96.42   	  20.35		 69.07   	  20.35		
 96.50(S)	 -35.61		 69.16   	   5.09		
 96.36   	 -81.38		 69.18(S)	  -5.09		
 96.03   	-101.73		 69.16   	 -20.35		
 95.63   	-106.82		 69.07   	 -45.78		
 95.20   	-106.82		 68.89   	 -76.30		
 94.77   	 -91.56		 68.59   	-106.82		
 94.40   	 -81.38		 68.16   	-147.51		
 94.08   	 -55.95		 67.57   	-193.29		
 93.86   	 -35.61		 66.80   	-254.32		
 93.71   	 -35.61		 65.78   	-320.45		
 93.57   	 -40.69		 64.50   	-350.97		
 93.41   	 -61.04		 63.09   	-361.14		
 93.16   	 -86.47		 61.65   	-417.09		
 92.82   	-111.90		 59.98   	-503.56		
 92.37   	-142.42		 57.97   	-569.68		
 91.80   	-167.85		 55.69   	-651.07		
 91.13   	-183.11		 53.08   	-727.36		
 90.40   	-203.46		 50.17   	-793.49		
 89.58   	-208.54		 47.00   	-849.44		
 88.75   	-213.63		 43.60   	-879.96		
 87.89   	-213.63		 40.08   	-900.30		
 87.04   	-203.46		 36.48   	-885.04		
 86.23   	-198.37		 32.94   	-854.52		
 85.43   	-188.20		 29.52   	-793.49		
 84.68   	-172.94		 26.35   	-732.45		
 83.99   	-178.03		 23.42   	-661.24		
 83.28   	-167.85		 20.77   	-584.94		
 82.60   	-172.94		 18.43   	-518.82		
 81.91   	-172.94		 16.36   	-452.69		
 81.22   	-183.11		 14.55   	-386.57		
 80.49   	-193.29		 13.00   	-330.62		
 79.71   	-203.46		 11.68   	-300.10		
 78.90   	-208.54		 10.48   	-279.75		
 78.07   	-213.63		  9.36   	-264.50		
 77.21   	-208.54		  8.30   	-259.41		
 76.38   	-203.46		  7.26   	-259.41		
 75.56   	-188.20		  6.23   	-254.32		
 74.81   	-172.94		  5.21   	-264.50		
 74.12   	-147.51		  4.15   	-284.84		
 73.53   	-132.25		  3.01   	-300.10		
 73.00   	-111.90		  1.81   	-289.93		
 72.55   	 -96.64		  0.65   	-259.41		
 72.17   	 -91.56		 -0.39   	-208.54		
 71.80   	 -86.47		 -1.22   	-137.33		
 71.45   	 -91.56		 -1.77   	 -71.21		
 71.09   	-101.73		 -2.05   	 -10.17		
 70.68   	-106.82		 -2.10(D)	  50.86		
 70.25   	-111.90		 -1.89   	 101.73		
 69.81   	-122.07		 -1.49   	 137.33		
 69.32   	-122.07		 -0.94   	 152.59		
 68.83   	-127.16		 -0.33   	 157.68		
 68.32   	-127.16		  0.31   	 152.59		
 67.81   	-122.07		  0.92   	 132.25		
 67.32   	-111.90		  1.44   	 122.07		
 66.88   	 -96.64		  1.93   	 106.82		
 66.49   	 -91.56		  2.36   	  86.47		
 66.12   	 -81.38		  2.71   	  61.04		
 65.80   	 -71.21		  2.95   	  45.78		
 65.51   	 -55.95		  3.13   	  25.43		
 65.29   	 -61.04		  3.23   	  10.17		
 65.05   	 -50.86		  3.28   	  -5.09		
 64.84   	 -50.86		  3.26   	 -20.35		
 64.64   	 -55.95		  3.17   	 -15.26		
 64.41   	 -61.04		  3.11   	 -15.26		
 64.17   	 -61.04		  3.05   	 -15.26		
 63.93   	 -66.12		  2.99   	  10.17		
 63.66   	 -71.21		  3.03   	  30.52		
 63.38   	 -71.21		  3.15   	  45.78		
 63.09   	 -71.21		  3.34   	  50.86		
 62.81   	 -71.21		  3.54   	  61.04		
 62.52   	 -71.21		  3.78   	  61.04		
 62.24   	 -66.12		  4.03   	  40.69		
 61.97   	 -61.04		  4.19   	  25.43		
 61.73   	 -55.95		  4.29   	  10.17		
 61.51   	 -55.95		  4.33   	 -10.17		
 61.28   	 -50.86		  4.29   	 -20.35		
 61.08   	 -45.78		  4.21   	 -15.26		
 60.89   	 -50.86		  4.15   	 -10.17		
 60.69   	 -40.69		  4.11   	   0.00		
 60.53   	 -45.78		  4.11   	  15.26		
 60.35   	 -50.86		  4.17   	  20.35		
 60.14   	 -45.78		  4.25   	  30.52		
 59.96   	 -50.86		  4.37   	  45.78		
 59.76   	 -50.86		  4.56   	  55.95		
 59.55   	 -55.95		  4.78   	  61.04		
 59.33   	 -50.86		  5.03   	  71.21		
 59.12   	 -50.86		  5.31   	  76.30		
 58.92   	 -50.86		  5.62   	  76.30		
 58.72   	 -50.86		  5.92   	  66.12		
 58.51   	 -50.86		  6.19   	  66.12		
 58.31   	 -45.78		  6.45   	  55.95		
 58.13   	 -45.78		  6.67   	  45.78		
 57.94   	 -45.78		  6.86   	  45.78		
 57.76   	 -40.69		  7.04   	  30.52		
 57.60   	 -35.61		  7.16   	  30.52		
 57.46   	 -40.69		  7.28   	  20.35		
 57.29   	 -35.61		  7.37   	  20.35		
 57.15   	 -40.69		  7.45   	  35.61		
 56.99   	 -35.61		  7.59   	  35.61		
 56.85   	 -35.61		  7.73   	  50.86		
 56.70   	 -35.61		  7.93   	  55.95		
 56.56   	 -40.69		  8.16   	  66.12		
 56.40   	 -35.61		  8.42   	  71.21		
 56.26   	 -40.69		  8.71   	  71.21		
 56.09   	 -35.61		  8.99   	  71.21		
 55.95   	 -40.69		  9.28   	  61.04		
 55.79   	 -35.61		  9.52   	  50.86		
 55.65   	 -35.61		  9.73   	  35.61		
 55.50   	 -40.69		  9.87   	  15.26		
 55.34   	 -40.69		  9.93(E)	 -10.17		
 55.18   	 -40.69		  9.89   	 -20.35		
 55.02   	 -40.69		  9.81   	 -30.52		
 54.85   	 -40.69		  9.68   	 -40.69		
 54.69   	 -40.69		  9.52   	 -40.69		
 54.53   	 -35.61		  9.36   	 -30.52		
 54.38   	 -35.61		  9.24   	 -15.26		
 54.24   	 -35.61		  9.18   	   0.00		
 54.10   	 -35.61		  9.18   	  25.43		
 53.96   	 -30.52		  9.28   	  55.95		
 53.83   	 -35.61		  9.50   	 106.82		
 53.69   	 -40.69		  9.93   	 167.85		
 53.53   	 -30.52		 10.60   	 223.80		
 53.41   	 -40.69		 11.50   	 300.10		
 53.24   	 -35.61		 12.70   	 356.05		
 53.10   	 -35.61		 14.12   	 376.40		
 52.96   	 -30.52		 15.63   	 396.74		
 52.84   	 -35.61		 17.21   	 422.18		
 52.70   	 -35.61		 18.90   	 473.04		
 52.55   	 -30.52		 20.79   	 539.16		
 52.43   	 -35.61		 22.95   	 620.55		
 52.29   	 -30.52		 25.43   	 681.58		
 52.17   	 -25.43		 28.16   	 742.62		
 52.06   	 -30.52		 31.13   	 783.31		
 51.94   	 -25.43		 34.26   	 778.23		
 51.84   	 -25.43		 37.38   	 798.57		
 51.74   	 -25.43		 40.57   	 701.93		
 51.64   	 -25.43		 43.38   	 590.03		
 51.54   	 -20.35		 45.74   	 467.95		
 51.45   	 -25.43		 47.61   	 366.22		
 51.35   	 -25.43		 49.07   	 254.32		
 51.25   	 -25.43		 50.09   	 178.03		
 51.15   	 -30.52		 50.80   	 106.82		
 51.03   	 -30.52		 51.23   	  76.30		
 50.91   	 -35.61		 51.54   	  71.21		
 50.76   	 -40.69		 51.82   	 101.73		
 50.60   	 -45.78		 52.23   	 132.25		
 50.42   	 -40.69		 52.76   	 172.94		
 50.25   	 -45.78		 53.45   	 244.15		
 50.07   	 -40.69		 54.43   	 305.19		
 49.91   	 -35.61		 55.65   	 305.19		
 49.77   	 -30.52		 56.87   	 289.93		
 49.64   	 -20.35		 58.03   	 289.93		
 49.56(D)	  10.17		 59.19   	 269.58		
 49.60   	  45.78		 60.26   	 228.89		
 49.79   	 111.90		 61.18   	 208.54		
 50.23   	 218.72		 62.01   	 193.29		
 51.11   	 345.88		 62.79   	 178.03		
 52.49   	 488.30		 63.50   	 172.94		
 54.45   	 610.37		 64.19   	 167.85		
 56.89   	 691.76		 64.86   	 172.94		
 59.65   	 732.45		 65.55   	 183.11		
 62.58   	 732.45		 66.29   	 193.29		
 65.51   	 696.84		 67.06   	 193.29		
 68.30   	 651.07		 67.83   	 198.37		
 70.91   	 584.94		 68.63   	 198.37		
 73.24   	 513.73		 69.42   	 203.46		
 75.30   	 452.69		 70.23   	 203.46		
 77.11   	 396.74		 71.05   	 198.37		
 78.70   	 350.97		 71.84   	 188.20		
 80.10   	 325.53		 72.59   	 172.94		
 81.40   	 310.27		 73.29   	 162.77		
 82.64   	 315.36		 73.94   	 147.51		
 83.91   	 335.71		 74.53   	 122.07		
 85.25   	 356.05		 75.01   	 106.82		
 86.67   	 381.48		 75.44   	  86.47		
 88.20   	 401.83		 75.79   	  66.12		
 89.81   	 417.09		 76.05   	  55.95		
 91.47   	 417.09		 76.28   	  40.69		
 93.14   	 406.92		 76.44   	  40.69		
 94.77   	 381.48		 76.60   	  30.52		
 96.30   	 330.62		 76.72   	  30.52		
 97.62   	 259.41		 76.85   	  30.52		
 98.66   	 193.29		 76.97   	  30.52		
 99.43   	 116.99		 77.09   	  25.43		
 99.90   	  40.69		 77.19   	  30.52		
100.06(S)	 -20.35		 77.31   	  25.43		
 99.98   	 -71.21		 77.42   	  20.35		
 99.69   	-101.73		 77.50   	  10.17		
 99.29   	-111.90		 77.54(S)	   0.00		
 98.84   	-111.90		 77.54   	 -25.43		
 98.39   	-101.73		 77.44   	 -61.04		
 97.99   	 -76.30		 77.19   	 -86.47		
 97.68   	 -50.86		 76.85   	-116.99		
 97.48   	 -30.52		 76.38   	-167.85		
 97.35   	 -15.26		 75.71   	-223.80		
 97.29   	 -10.17		 74.81   	-284.84		
 97.25   	 -20.35		 73.67   	-340.79		
 97.17   	 -61.04		 72.31   	-361.14		
 96.93   	-101.73		 70.86   	-386.57		
 96.52   	-132.25		 69.32   	-442.52		
 95.99   	-167.85		 67.55   	-518.82		
 95.32   	-203.46		 65.47   	-579.86		
 94.51   	-223.80		 63.15   	-640.89		
 93.61   	-228.89		 60.59   	-722.28		
 92.70   	-228.89		 57.70   	-793.49		
 91.78   	-228.89		 54.53   	-849.44		
 90.86   	-213.63		 51.13   	-890.13		
 90.01   	-203.46		 47.57   	-920.65		
 89.20   	-188.20		 43.89   	-915.56		
 88.44   	-178.03		 40.22   	-879.96		
 87.73   	-167.85		 36.70   	-839.26		
 87.06   	-162.77		 33.35   	-768.05		
 86.41   	-152.59		 30.27   	-686.67		
 85.80   	-157.68		 27.53   	-615.46		
 85.17   	-172.94		 25.07   	-549.34		
 84.48   	-183.11		 22.87   	-483.21		
 83.74   	-198.37		 20.94   	-422.18		
 82.95   	-213.63		 19.25   	-371.31		
 82.10   	-223.80		 17.76   	-335.71		
 81.20   	-228.89		 16.42   	-300.10		
 80.28   	-228.89		 15.22   	-274.67		
 79.37   	-218.72		 14.12   	-254.32		
 78.49   	-208.54		 13.10   	-244.15		
 77.66   	-188.20		 12.13   	-249.24		
 76.91   	-167.85		 11.13   	-249.24		
 76.24   	-142.42		 10.13   	-249.24		
 75.67   	-127.16		  9.14   	-259.41		
 75.16   	-111.90		  8.10   	-264.50		
 74.71   	 -96.64		  7.04   	-259.41		
 74.32   	 -91.56		  6.00   	-239.06		
 73.96   	 -91.56		  5.05   	-218.72		
 73.59   	-101.73		  4.17   	-193.29		
 73.18   	-106.82		  3.40   	-162.77		
 72.76   	-122.07		  2.75   	-111.90		
 72.27   	-127.16		  2.30   	 -66.12		
 71.76   	-137.33		  2.03   	 -15.26		
 71.21   	-137.33		  1.97(D)	  40.69		
 70.66   	-137.33		  2.14   	  71.21		
 70.11   	-132.25		  2.42   	  96.64		
 69.58   	-127.16		  2.81   	 116.99		
 69.07   	-111.90		  3.28   	 116.99		
 68.63   	-101.73		  3.74   	  96.64		
 68.22   	 -86.47		  4.13   	  86.47		
 67.87   	 -76.30		  4.48   	  66.12		
 67.57   	 -71.21		  4.74   	  45.78		
 67.28   	 -66.12		  4.92   	  30.52		
 67.02   	 -66.12		  5.05   	  15.26		
 66.75   	 -61.04		  5.11   	   5.09		
 66.51   	 -66.12		  5.13   	   5.09		
 66.25   	 -66.12		  5.15   	   0.00		
 65.98   	 -71.21		  5.15   	   0.00		
 65.70   	 -71.21		  5.15   	  10.17		
 65.41   	 -76.30		  5.19   	  10.17		
 65.11   	 -76.30		  5.23   	  10.17		
 64.80   	 -81.38		  5.27   	  10.17		
 64.48   	 -71.21		  5.31   	  15.26		
 64.19   	 -71.21		  5.37   	  10.17		
 63.91   	 -66.12		  5.41   	  15.26		
 63.64   	 -61.04		  5.47   	  15.26		
 63.40   	 -55.95		  5.53   	  20.35		
 63.17   	 -50.86		  5.62   	  20.35		
 62.97   	 -45.78		  5.70   	  15.26		
 62.79   	 -50.86		  5.76   	  15.26		
 62.58   	 -45.78		  5.82   	  15.26		
 62.40   	 -45.78		  5.88   	  10.17		
 62.22   	 -45.78		  5.92   	  10.17		
 62.03   	 -50.86		  5.96   	  10.17		
 61.83   	 -55.95		  6.00   	  15.26		
 61.61   	 -50.86		  6.06   	  25.43		
 61.40   	 -61.04		  6.16   	  35.61		
 61.16   	 -61.04		  6.31   	  40.69		
 60.92   	 -61.04		  6.47   	  40.69		
 60.67   	 -55.95		  6.63   	  40.69		
 60.45   	 -61.04		  6.80   	  50.86		
 60.20   	 -55.95		  7.00   	  45.78		
 59.98   	 -50.86		  7.18   	  40.69		
 59.78   	 -50.86		  7.34   	  30.52		
 59.57   	 -40.69		  7.47   	  35.61		
 59.41   	 -45.78		  7.61   	  25.43		
 59.23   	 -40.69		  7.71   	  25.43		
 59.06   	 -45.78		  7.81   	  15.26		
 58.88   	 -40.69		  7.87   	  20.35		
 58.72   	 -40.69		  7.96   	  15.26		
 58.56   	 -45.78		  8.02   	  20.35		
 58.37   	 -40.69		  8.10   	  15.26		
 58.21   	 -50.86		  8.16   	  10.17		
 58.01   	 -50.86		  8.20   	   5.09		
 57.80   	 -55.95		  8.22   	   0.00		
 57.58   	 -45.78		  8.22   	   0.00		
 57.40   	 -50.86		  8.22   	 -10.17		
 57.19   	 -45.78		  8.18   	   0.00		
 57.01   	 -45.78		  8.18   	  -5.09		
 56.83   	 -40.69		  8.16   	  -5.09		
 56.66   	 -40.69		  8.14(E)	   0.00		
 56.50   	 -35.61		  8.14   	  10.17		
 56.36   	 -40.69		  8.18   	  35.61		
 56.20   	 -40.69		  8.32   	  66.12		
 56.03   	 -35.61		  8.59   	 127.16		
 55.89   	 -40.69		  9.09   	 193.29		
 55.73   	 -40.69		  9.87   	 254.32		
 55.56   	 -40.69		 10.89   	 295.01		
 55.40   	 -40.69		 12.07   	 320.45		
 55.24   	 -45.78		 13.35   	 345.88		
 55.06   	 -45.78		 14.73   	 396.74		
 54.87   	 -40.69		 16.32   	 467.95		
 54.71   	 -40.69		 18.19   	 534.08		
 54.55   	 -35.61		 20.33   	 584.94		
 54.40   	 -35.61		 22.67   	 656.15		
 54.26   	 -35.61		 25.29   	 737.54		
 54.12   	 -30.52		 28.24   	 768.05		
 54.00   	 -30.52		 31.31   	 869.78		
 53.88   	 -30.52		 34.79   	 829.09		
 53.75   	 -25.43		 38.11   	 742.62		
 53.65   	 -25.43		 41.08   	 645.98		
 53.55   	 -30.52		 43.66   	 544.25		
 53.43   	 -25.43		 45.84   	 432.35		
 53.33   	 -30.52		 47.57   	 330.62		
 53.20   	 -30.52		 48.89   	 228.89		
 53.08   	 -30.52		 49.81   	 157.68		
 52.96   	 -40.69		 50.44   	 101.73		
 52.80   	 -40.69		 50.84   	  66.12		
 52.63   	 -40.69		 51.11   	  35.61		
 52.47   	 -45.78		 51.25   	  30.52		
 52.29   	 -45.78		 51.37   	  71.21		
 52.11   	 -50.86		 51.66   	 178.03		
 51.90   	 -45.78		 52.37   	 289.93		
 51.72   	 -35.61		 53.53   	 345.88		
 51.58   	 -30.52		 54.91   	 350.97		
 51.45   	  -5.09		 56.32   	 335.71		
 51.43(D)	  30.52		 57.66   	 310.27		
 51.56   	  91.56		 58.90   	 259.41		
 51.92   	 198.37		 59.94   	 208.54		
 52.72   	 325.53		 60.77   	 167.85		
 54.02   	 483.21		 61.44   	 132.25		
 55.95   	 610.37		 61.97   	 101.73		
 58.39   	 701.93		 62.38   	  91.56		
 61.20   	 742.62		 62.75   	  81.38		
 64.17   	 752.79		 63.07   	  86.47		
 67.18   	 727.36		 63.42   	 101.73		
 70.09   	 671.41		 63.82   	 122.07		
 72.78   	 610.37		 64.31   	 137.33		
 75.22   	 544.25		 64.86   	 147.51		
 77.40   	 473.04		 65.45   	 167.85		
 79.29   	 417.09		 66.12   	 172.94		
 80.96   	 371.31		 66.82   	 178.03		
 82.44   	 335.71		 67.53   	 172.94		
 83.78   	 330.62		 68.22   	 167.85		
 85.11   	 330.62		 68.89   	 157.68		
 86.43   	 340.79		 69.52   	 147.51		
 87.79   	 371.31		 70.11   	 127.16		
 89.28   	 391.66		 70.62   	 106.82		
 90.84   	 422.18		 71.05   	  86.47		
 92.53   	 432.35		 71.39   	  61.04		
 94.26   	 437.43		 71.64   	  45.78		
 96.01   	 427.26		 71.82   	  25.43		
 97.72   	 391.66		 71.92   	  15.26		
 99.29   	 340.79		 71.98   	   5.09		
100.65   	 264.50		 72.00   	   5.09		
101.71   	 183.11		 72.02(S)	  -5.09		
102.44   	 111.90		 72.00   	 -10.17		
102.89   	  35.61		 71.96   	  -5.09		
103.03(S)	 -30.52		 71.94   	  -5.09		
102.91   	 -76.30		 71.92   	  -5.09		
102.60   	-101.73		 71.90   	 -15.26		
102.20   	-111.90		 71.84   	 -30.52		
101.75   	-116.99		 71.72   	 -40.69		
101.28   	 -96.64		 71.56   	 -71.21		
100.89   	 -66.12		 71.27   	-101.73		
100.63   	 -30.52		 70.86   	-147.51		
100.51   	 -15.26		 70.27   	-203.46		
100.45   	  -5.09		 69.46   	-259.41		
100.43   	 -15.26		 68.42   	-330.62		
100.37   	 -40.69		 67.10   	-412.00		
100.20   	 -76.30		 65.45   	-447.61		
 99.90   	-116.99		 63.66   	-498.47		
 99.43   	-157.68		 61.67   	-579.86		
 98.80   	-193.29		 59.35   	-661.24		
 98.03   	-208.54		 56.70   	-737.54		
 97.19   	-233.98		 53.75   	-824.00		
 96.26   	-239.06		 50.46   	-900.30		
 95.30   	-239.06		 46.86   	-946.08		
 94.34   	-233.98		 43.07   	-976.60		
 93.41   	-223.80		 39.17   	-971.51		
 92.51   	-208.54		 35.28   	-935.91		
 91.68   	-193.29		 31.54   	-869.78		
 90.91   	-178.03		 28.06   	-788.40		
 90.19   	-167.85		 24.90   	-701.93		
 89.52   	-162.77		 22.10   	-605.29		
 88.87   	-162.77		 19.67   	-518.82		
 88.22   	-172.94		 17.60   	-432.35		
 87.53   	-183.11		 15.87   	-366.22		
 86.80   	-193.29		 14.40   	-315.36		
 86.02   	-213.63		 13.14   	-274.67		
 85.17   	-218.72		 12.04   	-244.15		
 84.29   	-228.89		 11.07   	-233.98		
 83.38   	-228.89		 10.13   	-223.80		
 82.46   	-228.89		  9.24   	-228.89		
 81.55   	-208.54		  8.32   	-233.98		
 80.71   	-193.29		  7.39   	-233.98		
 79.94   	-167.85		  6.45   	-228.89		
 79.27   	-147.51		  5.53   	-218.72		
 78.68   	-127.16		  4.66   	-208.54		
 78.17   	-111.90		  3.83   	-183.11		
 77.72   	-106.82		  3.09   	-162.77		
 77.29   	 -96.64		  2.44   	-122.07		
 76.91   	-101.73		  1.95   	 -71.21		
 76.50   	-106.82		  1.67   	 -15.26		
 76.07   	-111.90		  1.61(D)	  35.61		
 75.63   	-122.07		  1.75   	  61.04		
 75.14   	-132.25		  1.99   	  91.56		
 74.61   	-137.33		  2.36   	 106.82		
 74.06   	-142.42		  2.79   	 106.82		
 73.49   	-142.42		  3.21   	  96.64		
 72.92   	-137.33		  3.60   	  81.38		
 72.37   	-127.16		  3.93   	  66.12		
 71.86   	-116.99		  4.19   	  40.69		
 71.39   	-101.73		  4.35   	  20.35		
 70.99   	 -96.64		  4.44   	  10.17		
 70.60   	 -86.47		  4.48   	  -5.09		
 70.25   	 -76.30		  4.46   	  -5.09		
 69.95   	 -71.21		  4.44   	  -5.09		
 69.66   	 -71.21		  4.42   	  -5.09		
 69.38   	 -66.12		  4.39   	   0.00		
 69.11   	 -71.21		  4.39   	  10.17		
 68.83   	 -71.21		  4.44   	   5.09		
 68.55   	 -76.30		  4.46   	  10.17		
 68.24   	 -81.38		  4.50   	  15.26		
 67.91   	 -76.30		  4.56   	  10.17		
 67.61   	 -81.38		  4.60   	  15.26		
 67.28   	 -76.30		  4.66   	  15.26		
 66.98   	 -76.30		  4.72   	  20.35		
 66.67   	 -71.21		  4.80   	  25.43		
 66.39   	 -71.21		  4.90   	  25.43		
 66.10   	 -66.12		  5.01   	  25.43		
 65.84   	 -61.04		  5.11   	  25.43		
 65.59   	 -61.04		  5.21   	  30.52		
 65.35   	 -55.95		  5.33   	  25.43		
 65.13   	 -55.95		  5.43   	  20.35		
 64.90   	 -50.86		  5.51   	  15.26		
 64.70   	 -55.95		  5.57   	  15.26		
 64.48   	 -55.95		  5.64   	  10.17		
 64.25   	 -61.04		  5.68   	  15.26		
 64.01   	 -61.04		  5.74   	  10.17		
 63.76   	 -55.95		  5.78   	  10.17		
 63.54   	 -66.12		  5.82   	  10.17		
 63.28   	 -61.04		  5.86   	  15.26		
 63.03   	 -55.95		  5.92   	  10.17		
 62.81   	  N/A		  5.96   	  N/A		
