SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-92.47   	-372.31   	  7.61   	  35.61		 59.61   	 -35.61		
-29.30   	-357.97   	  7.75   	  35.61		 59.47   	 -40.69		
 89.11   	-291.44   	  7.89   	  35.61		 59.31   	 -45.78		
242.92   	-124.21   	  8.04   	  45.78		 59.12   	 -45.78		
377.20   	163.27   	  8.22   	  45.78		 58.94   	 -50.86		
423.89   	503.23   	  8.40   	  66.12		 58.74   	 -50.86		
 90.94   	809.02(R)	  8.67(E)	  66.12		 58.53   	 -61.04		
-230.71   	629.88   	  8.93   	  61.04		 58.29   	 -55.95		
-534.97   	326.23   	  9.18   	  61.04		 58.07   	 -50.86		
-735.78   	 33.87   	  9.42   	  55.95		 57.86   	 -55.95		
-794.37   	-199.28   	  9.64   	  55.95		 57.64   	 -50.86		
-733.03   	-422.97   	  9.87   	  55.95		 57.44   	 -50.86		
-614.32   	-689.39   	 10.09   	  45.78		 57.23   	 -50.86		
-492.86   	-952.45   	 10.27   	  40.69		 57.03   	 -50.86		
-386.96   	-1085.21   	 10.44   	  35.61		 56.83   	 -45.78		
-289.00   	-1002.50   	 10.58   	  30.52		 56.64   	 -45.78		
-193.79   	-756.23   	 10.70   	  35.61		 56.46   	 -40.69		
-112.61   	-497.74   	 10.84   	  35.61		 56.30   	 -45.78		
-65.61   	-358.58   	 10.99   	  50.86		 56.11   	 -40.69		
-57.98   	-360.72   	 11.19   	  61.04		 55.95   	 -40.69		
-72.63   	-429.08   	 11.43   	  71.21		 55.79   	 -40.69		
-84.53   	-475.77   	 11.72   	  61.04		 55.63   	 -45.78		
-83.62   	-467.53   	 11.96   	  55.95		 55.44   	 -40.69		
-77.21   	-429.69   	 12.19   	  30.52		 55.28   	 -40.69		
-75.07   	-399.48   	 12.31   	  40.69		 55.12   	 -45.78		
-76.90   	-392.76   	 12.47   	 122.07		 54.93   	 -40.69		
-75.99   	-402.83   	 12.96   	 233.98		 54.77   	 -45.78		
-67.44   	-414.43   	 13.90   	 284.84		 54.59   	 -45.78		
-54.63   	-415.65   	 15.04   	 295.01		 54.40   	 -45.78		
-43.95   	-404.66   	 16.22   	 279.75		 54.22   	 -45.78		
-38.76   	-389.40   	 17.33   	 391.66		 54.04   	 -55.95		
-40.89   	-375.06   	 18.90   	 457.78		 53.81   	 -50.86		
-41.81   	-375.37   	 20.73   	 488.30		 53.61   	 -50.86		
-39.67   	-375.06   	 22.69   	 498.47		 53.41   	 -55.95		
-35.10   	-371.40   	 24.68   	 473.04		 53.18   	 -50.86		
-27.47   	-364.69   	 26.57   	 447.61		 52.98   	 -55.95		
-19.23   	-357.97   	 28.36   	 437.43		 52.76   	 -50.86		
-12.51   	-353.09   	 30.11   	 432.35		 52.55   	 -50.86		
 -8.24   	-350.04   	 31.84   	 422.18		 52.35   	 -45.78		
 -5.19   	-345.46   	 33.53   	 401.83		 52.17   	 -50.86		
 -3.66   	-338.75   	 35.14   	 366.22		 51.96   	 -45.78		
 -2.75   	-330.20   	 36.60   	 320.45		 51.78   	 -40.69		
 -1.22   	-321.04   	 37.88   	 289.93		 51.62   	 -35.61		
  0.92   	-313.11   	 39.04   	 264.50		 51.47   	 -25.43		
  3.66   	-307.31   	 40.10   	 233.98		 51.37   	 -10.17		
  7.93   	-302.73   	 41.04   	 203.46		 51.33(D)	  10.17		
 16.17   	-296.02   	 41.85   	 178.03		 51.37   	  40.69		
 28.69   	-287.17   	 42.56   	 147.51		 51.54   	  96.64		
 41.81   	-277.71   	 43.15   	 132.25		 51.92   	 147.51		
 53.10   	-268.55   	 43.68   	 122.07		 52.51   	 218.72		
 61.95   	-259.09   	 44.17   	 111.90		 53.39   	 289.93		
 69.58   	-249.33   	 44.62   	  96.64		 54.55   	 356.05		
 76.29   	-239.26   	 45.00   	  86.47		 55.97   	 417.09		
 82.09   	-230.10   	 45.35   	  71.21		 57.64   	 462.87		
 84.53   	-224.61   	 45.64   	  71.21		 59.49   	 493.39		
 85.45   	-220.95   	 45.92   	  81.38		 61.46   	 569.68		
100.40   	-204.47   	 46.25   	  81.38		 63.74   	 539.16		
112.61   	-193.48   	 46.57   	  86.47		 65.90   	 503.56		
121.15   	-185.24   	 46.92   	  91.56		 67.91   	 462.87		
121.77   	-180.97   	 47.28   	  96.64		 69.77   	 412.00		
114.14   	-178.53   	 47.67   	  96.64		 71.41   	 366.22		
103.15   	-173.34   	 48.06   	  96.64		 72.88   	 335.71		
 95.83   	-162.05   	 48.44   	  86.47		 74.22   	 310.27		
 96.13   	-146.18   	 48.79   	  91.56		 75.46   	 300.10		
101.32   	-132.14   	 49.16   	  91.56		 76.66   	 300.10		
104.68   	-124.21   	 49.52   	  91.56		 77.86   	 315.36		
100.71   	-123.29   	 49.89   	  91.56		 79.12   	 325.53		
 85.14   	-128.78   	 50.25   	  86.47		 80.43   	 340.79		
 58.90   	-139.77   	 50.60   	  81.38		 81.79   	 350.97		
 28.38   	-154.72   	 50.93   	  76.30		 83.19   	 340.79		
  0.00   	-173.65   	 51.23   	  66.12		 84.56   	 330.62		
-25.02   	-196.53   	 51.50   	  66.12		 85.88   	 315.36		
-46.08   	-220.95   	 51.76   	  50.86		 87.14   	 279.75		
-65.31   	-245.97   	 51.96   	  45.78		 88.26   	 249.24		
-82.70   	-269.47   	 52.15   	  35.61		 89.26   	 203.46		
-98.27   	-291.75   	 52.29   	  25.43		 90.07   	 162.77		
-110.47   	-311.89   	 52.39   	  20.35		 90.72   	 111.90		
-118.71   	-328.98   	 52.47   	  10.17		 91.17   	  71.21		
-122.99   	-342.41   	 52.51   	   5.09		 91.45   	  35.61		
-125.43   	-354.31   	 52.53(S)	 -10.17		 91.60   	  10.17		
-125.73   	-365.91   	 52.49   	 -25.43		 91.64(S)	 -50.86		
-115.66   	-381.47   	 52.39   	 -35.61		 91.43   	 -71.21		
-109.86   	-386.66   	 52.25   	 -35.61		 91.15   	 -81.38		
-109.56   	-392.76   	 52.11   	 -40.69		 90.82   	-101.73		
-115.97   	-400.70   	 51.94   	 -45.78		 90.42   	-106.82		
-127.26   	-408.63   	 51.76   	 -55.95		 89.99   	-116.99		
-139.16   	-415.65   	 51.54   	 -66.12		 89.52   	-122.07		
-144.96   	-419.01   	 51.27   	 -81.38		 89.03   	-122.07		
-140.99   	-418.09   	 50.95   	 -86.47		 88.54   	-127.16		
-129.70   	-415.34   	 50.60   	 -96.64		 88.04   	-127.16		
-117.19   	-413.51   	 50.21   	-111.90		 87.53   	-127.16		
-108.95   	-411.99   	 49.77   	-132.25		 87.02   	-132.25		
-108.34   	-410.16   	 49.24   	-157.68		 86.49   	-132.25		
-112.92   	-407.10   	 48.61   	-183.11		 85.96   	-137.33		
-116.27   	-401.92   	 47.87   	-213.63		 85.41   	-137.33		
-111.39   	-393.68   	 47.02   	-244.15		 84.86   	-137.33		
-96.44   	-382.69   	 46.04   	-274.67		 84.31   	-142.42		
-75.68   	-369.87   	 44.94   	-310.27		 83.74   	-142.42		
-57.68   	-358.58   	 43.70   	-330.62		 83.17   	-142.42		
-51.27   	-351.87   	 42.38   	-345.88		 82.60   	-147.51		
-57.98   	-351.56   	 41.00   	-356.05		 82.01   	-147.51		
-71.11   	-355.83   	 39.57   	-386.57		 81.42   	-157.68		
-77.21   	-358.89   	 38.03   	-406.92		 80.79   	-157.68		
-68.05   	-355.53   	 36.40   	-432.35		 80.16   	-167.85		
-47.00   	-346.68   	 34.67   	-432.35		 79.49   	-167.85		
-26.86   	-336.91   	 32.94   	-442.52		 78.82   	-178.03		
-17.09   	-329.59   	 31.17   	-447.61		 78.11   	-183.11		
-18.62   	-324.40   	 29.38   	-442.52		 77.38   	-188.20		
-25.33   	-319.21   	 27.61   	-447.61		 76.62   	-198.37		
-30.21   	-312.19   	 25.82   	-432.35		 75.83   	-203.46		
-29.91   	-304.26   	 24.09   	-427.26		 75.01   	-213.63		
-26.55   	-296.94   	 22.38   	-401.83		 74.16   	-218.72		
-24.41   	-292.36   	 20.77   	-381.48		 73.29   	-223.80		
-24.11   	-289.00   	 19.25   	-361.14		 72.39   	-218.72		
-24.41   	-282.29   	 17.80   	-340.79		 71.52   	-208.54		
-24.41   	-269.78   	 16.44   	-325.53		 70.68   	-193.29		
-24.41   	-251.77   	 15.14   	-300.10		 69.91   	-172.94		
-25.33   	-230.41   	 13.94   	-279.75		 69.22   	-152.59		
-28.08   	-211.18   	 12.82   	-254.32		 68.61   	-127.16		
-31.74   	-199.28   	 11.80   	-233.98		 68.10   	-111.90		
-32.96   	-193.18   	 10.86   	-208.54		 67.65   	 -91.56		
-26.55   	-187.07   	 10.03   	-188.20		 67.28   	 -86.47		
-12.21   	-177.00   	  9.28   	-167.85		 66.94   	 -76.30		
  3.97   	-164.18   	  8.61   	-147.51		 66.63   	 -76.30		
 14.65   	-155.03   	  8.02   	-127.16		 66.33   	 -71.21		
 12.82   	-157.78   	  7.51   	-106.82		 66.04   	 -71.21		
 -0.92   	-174.87   	  7.08   	 -86.47		 65.76   	 -76.30		
-16.17   	-200.81   	  6.73   	 -61.04		 65.45   	 -81.38		
-24.11   	-229.80   	  6.49   	 -50.86		 65.13   	 -81.38		
-22.89   	-257.57   	  6.29   	 -30.52		 64.80   	 -91.56		
-17.40   	-282.29   	  6.16   	 -15.26		 64.44   	 -86.47		
-16.17   	-303.04   	  6.10   	 -10.17		 64.09   	 -91.56		
-24.41   	-318.91   	  6.06(D)	   0.00		 63.72   	 -86.47		
-37.84   	-328.06   	  6.06   	  10.17		 63.38   	 -86.47		
-49.13   	-331.12   	  6.10   	  15.26		 63.03   	 -81.38		
-54.93   	-331.42   	  6.16   	  15.26		 62.71   	 -76.30		
-54.93   	-330.20   	  6.23   	  20.35		 62.40   	 -66.12		
-53.41   	-328.37   	  6.31   	  20.35		 62.14   	 -61.04		
-53.10   	-327.76   	  6.39   	  15.26		 61.89   	 -55.95		
-54.63   	-327.45   	  6.45   	  10.17		 61.67   	 -45.78		
-55.24   	-326.54   	  6.49   	  10.17		 61.49   	 -40.69		
-54.63   	-326.54   	  6.53   	  10.17		 61.32   	 -35.61		
-53.41   	-327.76   	  6.57   	  25.43		 61.18   	 -30.52		
-53.71   	-330.51   	  6.67   	  20.35		 61.06   	 -25.43		
-57.37   	-335.39   	  6.75   	  20.35		 60.96   	 -30.52		
-64.39   	-342.71   	  6.84   	  20.35		 60.83   	 -35.61		
-68.97   	-349.73   	  6.92   	  15.26		 60.69   	 -35.61		
-61.65   	-355.22   	  6.98   	  25.43		 60.55   	 -40.69		
-28.69   	-357.36   	  7.08   	  30.52		 60.39   	 -45.78		
 44.56   	-343.02   	  7.20   	  30.52		 60.20   	 -50.86		
165.10   	-282.29   	  7.32   	  40.69		 60.00   	 -50.86		
311.89   	-128.48   	  7.49   	  35.61		 59.80   	 -55.95		
432.13   	143.74   	  7.63   	  35.61		 59.57   	 -61.04		
463.56   	475.77   	  7.77   	  55.95		 59.33   	 -61.04		
125.43   	810.85   	  8.00   	  61.04		 59.08   	 -61.04		
-181.58   	661.01   	  8.24   	  66.12		 58.84   	 -66.12		
-468.14   	382.08   	  8.50   	  55.95		 58.58   	 -55.95		
-660.10   	101.93   	  8.73   	  50.86		 58.35   	 -55.95		
-729.68   	-132.14   	  8.93   	  45.78		 58.13   	 -50.86		
-696.72   	-364.69   	  9.11   	  40.69		 57.92   	 -50.86		
-609.44   	-641.17   	  9.28   	  45.78		 57.72   	 -50.86		
-509.34   	-912.48   	  9.46   	  40.69		 57.52   	 -45.78		
-408.02   	-1050.11(R)	  9.62(E)	  35.61		 57.33   	 -50.86		
-299.07   	-965.88   	  9.77   	  30.52		 57.13   	 -45.78		
-183.72   	-706.18   	  9.89   	  20.35		 56.95   	 -50.86		
-78.74   	-422.36   	  9.97   	  30.52		 56.74   	 -50.86		
 -9.46   	-252.38   	 10.09   	  40.69		 56.54   	 -45.78		
 11.60   	-231.63   	 10.25   	  61.04		 56.36   	 -50.86		
 -4.58   	-295.10   	 10.50   	  66.12		 56.15   	 -50.86		
-30.52   	-353.39   	 10.76   	  66.12		 55.95   	 -55.95		
-44.56   	-362.85   	 11.03   	  50.86		 55.73   	 -50.86		
-42.42   	-334.78   	 11.23   	  35.61		 55.52   	 -55.95		
-29.91   	-300.90   	 11.37   	  30.52		 55.30   	 -50.86		
-12.82   	-280.46   	 11.50   	 101.73		 55.10   	 -50.86		
  3.97   	-274.66   	 11.90   	 208.54		 54.89   	 -50.86		
 15.56   	-274.66   	 12.74   	 279.75		 54.69   	 -50.86		
 19.23   	-271.30   	 13.86   	 284.84		 54.49   	 -45.78		
 16.17   	-261.54   	 14.99   	 289.93		 54.30   	 -50.86		
 10.68   	-249.63   	 16.15   	 371.31		 54.10   	 -50.86		
 18.92   	-235.29   	 17.64   	 422.18		 53.90   	 -55.95		
 29.60   	-233.46   	 19.33   	 462.87		 53.67   	 -50.86		
 34.48   	-232.85   	 21.18   	 473.04		 53.47   	 -50.86		
 32.65   	-228.58   	 23.07   	 452.69		 53.27   	 -50.86		
 26.55   	-217.90   	 24.88   	 432.35		 53.06   	 -55.95		
 23.50   	-202.64   	 26.61   	 422.18		 52.84   	 -50.86		
 30.52   	-186.77   	 28.30   	 417.09		 52.63   	 -55.95		
 49.74   	-173.03   	 29.97   	 412.00		 52.41   	 -55.95		
 75.99   	-162.66   	 31.62   	 386.57		 52.19   	 -50.86		
 97.05   	-156.86   	 33.16   	 350.97		 51.98   	 -50.86		
103.76   	-156.25   	 34.57   	 310.27		 51.78   	 -50.86		
 97.35   	-158.69   	 35.81   	 279.75		 51.58   	 -40.69		
 90.64   	-158.08   	 36.93   	 244.15		 51.41   	 -30.52		
 95.52   	-148.01   	 37.90   	 228.89		 51.29   	 -20.35		
114.75   	-126.95   	 38.82   	 208.54		 51.21(D)	   0.00		
141.60   	-100.10   	 39.65   	 183.11		 51.21   	  30.52		
163.88   	-77.82   	 40.39   	 157.68		 51.33   	  61.04		
175.48   	-66.83   	 41.02   	 132.25		 51.58   	 116.99		
180.05   	-64.09   	 41.55   	 116.99		 52.04   	 178.03		
186.46   	-61.04   	 42.01   	 101.73		 52.76   	 249.24		
198.97   	-51.57   	 42.42   	  86.47		 53.75   	 320.45		
215.15   	-35.10   	 42.77   	  86.47		 55.04   	 391.66		
229.80   	-15.87   	 43.11   	  71.21		 56.60   	 447.61		
239.56   	  0.31   	 43.40   	  66.12		 58.39   	 488.30		
244.75   	 12.82   	 43.66   	  81.38		 60.35   	 569.68		
260.31   	 39.67   	 43.99   	  76.30		 62.62   	 544.25		
270.69   	 56.15   	 44.29   	  86.47		 64.80   	 513.73		
274.66   	 69.89   	 44.64   	  81.38		 66.86   	 462.87		
269.47   	 79.65   	 44.96   	  81.38		 68.71   	 417.09		
262.15   	 90.03   	 45.29   	  86.47		 70.38   	 366.22		
258.79   	105.29   	 45.64   	  86.47		 71.84   	 325.53		
261.23   	124.51   	 45.98   	  86.47		 73.14   	 295.01		
267.33   	143.74   	 46.33   	  81.38		 74.32   	 279.75		
271.91   	157.78   	 46.65   	  86.47		 75.44   	 274.67		
270.08   	163.27   	 47.00   	  81.38		 76.54   	 284.84		
263.37   	162.66   	 47.32   	  86.47		 77.68   	 300.10		
253.30   	158.39   	 47.67   	  76.30		 78.88   	 320.45		
237.43   	148.32   	 47.98   	  71.21		 80.16   	 340.79		
213.32   	130.31   	 48.26   	  71.21		 81.53   	 340.79		
181.88   	104.37   	 48.55   	  55.95		 82.89   	 335.71		
147.09   	 73.24   	 48.77   	  55.95		 84.23   	 320.45		
115.36   	 42.11   	 48.99   	  45.78		 85.51   	 289.93		
 92.47   	 14.95   	 49.18   	  40.69		 86.67   	 259.41		
 78.43   	 -9.16   	 49.34   	  30.52		 87.71   	 218.72		
 67.44   	-33.26   	 49.46   	  15.26		 88.59   	 172.94		
 52.49   	-60.42   	 49.52   	   5.09		 89.28   	 127.16		
 30.21   	-90.94   	 49.54(S)	   0.00		 89.79   	  81.38		
  5.19   	-118.71   	 49.54   	  -5.09		 90.11   	  40.69		
-11.29   	-136.41   	 49.52   	 -20.35		 90.27   	   5.09		
-13.43   	-144.35   	 49.44   	 -35.61		 90.29(S)	 -45.78		
  5.49   	-151.06   	 49.30   	 -40.69		 90.11   	 -71.21		
  8.54   	-160.22   	 49.14   	 -45.78		 89.83   	 -81.38		
 -0.31   	-173.95   	 48.95   	 -50.86		 89.50   	 -91.56		
-16.78   	-187.38   	 48.75   	 -61.04		 89.13   	-101.73		
-31.13   	-197.45   	 48.50   	 -61.04		 88.73   	-101.73		
-36.62   	-203.86   	 48.26   	 -71.21		 88.32   	-111.90		
-31.74   	-207.82   	 47.98   	 -81.38		 87.87   	-106.82		
-20.14   	-210.88   	 47.65   	 -86.47		 87.45   	-116.99		
 -8.54   	-213.01   	 47.30   	 -96.64		 86.98   	-116.99		
 -1.83   	-213.62   	 46.92   	-111.90		 86.51   	-122.07		
 -0.92   	-211.49   	 46.47   	-127.16		 86.02   	-122.07		
 -2.44   	-207.21   	 45.96   	-152.59		 85.53   	-127.16		
 -3.97   	-204.16   	 45.35   	-172.94		 85.03   	-132.25		
 -4.88   	-204.77   	 44.66   	-208.54		 84.50   	-137.33		
 -2.14   	-208.44   	 43.82   	-233.98		 83.95   	-142.42		
  4.88   	-212.10   	 42.89   	-264.50		 83.38   	-147.51		
 14.34   	-212.40   	 41.83   	-295.01		 82.79   	-152.59		
 22.58   	-209.05   	 40.65   	-310.27		 82.18   	-152.59		
 26.25   	-204.16   	 39.41   	-330.62		 81.57   	-162.77		
 25.33   	-201.72   	 38.09   	-345.88		 80.92   	-162.77		
 24.11   	-202.03   	 36.70   	-366.22		 80.26   	-162.77		
 26.25   	-205.08   	 35.24   	-391.66		 79.61   	-162.77		
 33.87   	-207.21   	 33.67   	-406.92		 78.96   	-172.94		
 43.03   	-205.08   	 32.04   	-422.18		 78.27   	-167.85		
 46.39   	-201.42   	 30.36   	-427.26		 77.60   	-178.03		
 41.20   	-199.28   	 28.65   	-432.35		 76.89   	-183.11		
 34.48   	-197.75   	 26.92   	-437.43		 76.15   	-193.29		
 35.40   	-195.31   	 25.17   	-427.26		 75.38   	-193.29		
 47.61   	-189.51   	 23.46   	-427.26		 74.61   	-203.46		
 67.14   	-179.44   	 21.75   	-417.09		 73.79   	-218.72		
 83.92   	-169.07   	 20.08   	-396.74		 72.92   	-218.72		
 90.03   	-161.13   	 18.49   	-386.57		 72.04   	-218.72		
 89.42   	-153.81   	 16.95   	-366.22		 71.17   	-218.72		
 92.16   	-140.69   	 15.48   	-350.97		 70.29   	-208.54		
103.15   	-119.32   	 14.08   	-330.62		 69.46   	-188.20		
118.41   	-94.60   	 12.76   	-305.19		 68.71   	-167.85		
130.31   	-73.55   	 11.54   	-284.84		 68.04   	-147.51		
135.19   	-60.42   	 10.40   	-254.32		 67.45   	-127.16		
135.50   	-52.49   	  9.38   	-223.80		 66.94   	-106.82		
136.11   	-46.08   	  8.48   	-203.46		 66.51   	 -96.64		
137.94   	-39.67   	  7.67   	-178.03		 66.12   	 -81.38		
136.11   	-37.23   	  6.96   	-157.68		 65.80   	 -76.30		
128.17   	-41.50   	  6.33   	-132.25		 65.49   	 -66.12		
116.88   	-52.19   	  5.80   	-111.90		 65.23   	 -66.12		
105.59   	-65.31   	  5.35   	 -81.38		 64.96   	 -71.21		
 96.13   	-80.57   	  5.03   	 -61.04		 64.68   	 -71.21		
 86.98   	-101.62   	  4.78   	 -40.69		 64.39   	 -76.30		
 73.55   	-134.28   	  4.62   	 -25.43		 64.09   	 -81.38		
 54.02   	-176.09   	  4.52   	 -15.26		 63.76   	 -86.47		
 33.57   	-216.67   	  4.46(D)	  10.17		 63.42   	 -86.47		
 17.09   	-245.06   	  4.50   	  15.26		 63.07   	 -86.47		
  7.02   	-256.35   	  4.56   	  30.52		 62.73   	 -86.47		
  3.97   	-254.82   	  4.68   	  30.52		 62.38   	 -81.38		
  6.41   	-247.80   	  4.80   	  35.61		 62.05   	 -81.38		
 10.07   	-242.92   	  4.94   	  30.52		 61.73   	 -71.21		
 11.60   	-242.92   	  5.07   	  40.69		 61.44   	 -61.04		
 12.51   	-245.36   	  5.23   	  35.61		 61.20   	 -61.04		
 14.34   	-247.19   	  5.37   	  35.61		 60.96   	 -50.86		
 17.70   	-247.80   	  5.51   	  30.52		 60.75   	 -40.69		
 21.36   	-249.02   	  5.64   	  30.52		 60.59   	 -40.69		
 22.28   	-252.38   	  5.76   	  25.43		 60.43   	 -35.61		
 18.92   	-259.09   	  5.86   	  25.43		 60.28   	 -30.52		
 14.34   	-266.11   	  5.96   	  25.43		 60.16   	 -30.52		
 13.12   	-269.17   	  6.06   	  30.52		 60.04   	 -25.43		
 15.56   	-269.78   	  6.19   	  30.52		 59.94   	 -30.52		
 20.45   	-272.52   	  6.31   	  30.52		 59.82   	 -35.61		
 35.71   	-278.02   	  6.43   	  30.52		 59.67   	 -35.61		
 77.51   	-278.32   	  6.55   	  40.69		 59.53   	 -45.78		
166.02   	-251.46   	  6.71   	  45.78		 59.35   	 -45.78		
307.62   	-154.42   	  6.90   	  55.95		 59.17   	 -50.86		
468.44   	 54.32   	  7.12   	  61.04		 58.96   	 -50.86		
577.70   	354.92   	  7.37   	  61.04		 58.76   	 -55.95		
560.00   	645.75   	  7.61   	  66.12		 58.53   	 -61.04		
 59.20   	728.45   	  7.87   	  61.04		 58.29   	 -61.04		
-295.10   	491.33   	  8.12   	  71.21		 58.05   	 -55.95		
-576.17   	219.12   	  8.40   	  71.21		 57.82   	 -50.86		
-720.21   	  4.27   	  8.69   	  61.04		 57.62   	 -50.86		
-729.68   	-176.39   	  8.93   	  50.86		 57.42   	 -50.86		
-657.04   	-402.83   	  9.14   	  45.78		 57.21   	 -50.86		
-558.47   	-690.00   	  9.32   	  40.69		 57.01   	 -45.78		
-456.54   	-932.62   	  9.48   	  35.61		 56.83   	 -50.86		
-342.71   	-988.46(R)	  9.62(E)	  35.61		 56.62   	 -45.78		
-211.79   	-816.65   	  9.77   	  30.52		 56.44   	 -45.78		
-81.79   	-523.68   	  9.89   	  40.69		 56.26   	 -50.86		
 14.95   	-277.10   	 10.05   	  45.78		 56.05   	 -45.78		
 57.07   	-178.53   	 10.23   	  55.95		 55.87   	 -45.78		
 55.54   	-209.96   	 10.46   	  66.12		 55.69   	 -50.86		
 45.17   	-280.46   	 10.72   	  81.38		 55.48   	 -45.78		
 53.71   	-314.03   	 11.05   	  76.30		 55.30   	 -50.86		
 81.48   	-296.02   	 11.35   	  71.21		 55.10   	 -45.78		
108.03   	-256.65   	 11.64   	  71.21		 54.91   	 -50.86		
115.36   	-229.49   	 11.92   	 137.33		 54.71   	 -50.86		
104.06   	-224.61   	 12.47   	 218.72		 54.51   	 -45.78		
 92.16   	-230.71   	 13.35   	 259.41		 54.32   	 -50.86		
 95.21   	-230.41   	 14.38   	 274.67		 54.12   	 -50.86		
115.05   	-216.67   	 15.48   	 279.75		 53.92   	 -45.78		
138.55   	-197.14   	 16.60   	 289.93		 53.73   	 -50.86		
152.28   	-184.02   	 17.76   	 412.00		 53.53   	 -55.95		
143.43   	-185.24   	 19.41   	 437.43		 53.31   	 -50.86		
135.50   	-186.46   	 21.16   	 442.52		 53.10   	 -55.95		
137.02   	-180.05   	 22.93   	 427.26		 52.88   	 -55.95		
149.84   	-166.63   	 24.64   	 412.00		 52.65   	 -55.95		
168.46   	-151.67   	 26.29   	 412.00		 52.43   	 -50.86		
187.07   	-139.16   	 27.93   	 396.74		 52.23   	 -55.95		
202.33   	-130.00   	 29.52   	 391.66		 52.00   	 -55.95		
210.88   	-125.12   	 31.09   	 366.22		 51.78   	 -45.78		
213.62   	-123.29   	 32.55   	 340.79		 51.60   	 -50.86		
214.84   	-119.63   	 33.92   	 305.19		 51.39   	 -45.78		
217.59   	-113.22   	 35.14   	 279.75		 51.21   	 -40.69		
222.17   	-106.51   	 36.26   	 249.24		 51.05   	 -40.69		
228.88   	-101.32   	 37.25   	 233.98		 50.88   	 -30.52		
238.34   	-97.35   	 38.19   	 213.63		 50.76   	 -20.35		
248.11   	-93.69   	 39.04   	 188.20		 50.68   	  -5.09		
256.35   	-88.20   	 39.80   	 157.68		 50.66(D)	  20.35		
261.54   	-79.96   	 40.43   	 137.33		 50.74   	  55.95		
260.62   	-72.94   	 40.98   	 127.16		 50.97   	 101.73		
255.43   	-69.58   	 41.49   	 111.90		 51.37   	 162.77		
254.52   	-66.53   	 41.93   	 106.82		 52.02   	 228.89		
262.45   	-61.04   	 42.36   	 101.73		 52.94   	 305.19		
278.93   	-52.49   	 42.77   	  96.64		 54.16   	 366.22		
300.90   	-39.98   	 43.15   	  91.56		 55.63   	 417.09		
320.74   	-26.25   	 43.52   	  86.47		 57.29   	 462.87		
330.20   	-15.56   	 43.87   	 106.82		 59.15   	 549.34		
320.74   	 -2.44   	 44.29   	 106.82		 61.34   	 539.16		
314.64   	  4.27   	 44.72   	 106.82		 63.50   	 503.56		
318.91   	 14.95   	 45.15   	 101.73		 65.51   	 467.95		
334.78   	 32.04   	 45.55   	 101.73		 67.39   	 422.18		
350.65   	 48.52   	 45.96   	 106.82		 69.07   	 371.31		
353.39   	 56.46   	 46.39   	 101.73		 70.56   	 330.62		
339.36   	 55.85   	 46.80   	 106.82		 71.88   	 289.93		
315.55   	 50.96   	 47.22   	 106.82		 73.04   	 269.58		
293.27   	 47.00   	 47.65   	 106.82		 74.12   	 254.32		
281.68   	 47.61   	 48.08   	  96.64		 75.14   	 259.41		
276.49   	 49.13   	 48.46   	  91.56		 76.17   	 264.50		
264.89   	 43.95   	 48.83   	  81.38		 77.23   	 284.84		
238.95   	 30.21   	 49.16   	  76.30		 78.37   	 300.10		
202.03   	 11.90   	 49.46   	  66.12		 79.57   	 305.19		
160.83   	 -8.24   	 49.73   	  55.95		 80.79   	 300.10		
123.29   	-29.30   	 49.95   	  55.95		 81.99   	 289.93		
 94.30   	-53.41   	 50.17   	  40.69		 83.15   	 269.58		
 69.58   	-84.84   	 50.34   	  35.61		 84.23   	 239.06		
 45.78   	-122.99   	 50.48   	  30.52		 85.19   	 208.54		
 25.02   	-160.22   	 50.60   	  15.26		 86.02   	 172.94		
 10.68   	-188.29   	 50.66   	  10.17		 86.71   	 127.16		
  2.44   	-205.08   	 50.70   	   5.09		 87.22   	  91.56		
 -2.44   	-212.71   	 50.72(S)	 -10.17		 87.59   	  45.78		
 -8.54   	-217.59   	 50.68   	 -20.35		 87.77   	  10.17		
-18.62   	-227.05   	 50.60   	 -30.52		 87.81(S)	 -40.69		
-28.08   	-248.72   	 50.48   	 -35.61		 87.65   	 -61.04		
-20.75   	-253.91   	 50.34   	 -45.78		 87.41   	 -71.21		
-13.73   	-258.48   	 50.15   	 -45.78		 87.12   	 -86.47		
-12.21   	-264.28   	 49.97   	 -50.86		 86.77   	 -96.64		
-18.62   	-271.91   	 49.77   	 -61.04		 86.39   	-101.73		
-27.47   	-279.24   	 49.52   	 -71.21		 85.98   	-106.82		
-31.43   	-281.98   	 49.24   	 -71.21		 85.55   	-111.90		
-28.38   	-280.15   	 48.95   	 -86.47		 85.11   	-111.90		
-23.80   	-278.32   	 48.61   	 -96.64		 84.66   	-122.07		
-24.41   	-281.07   	 48.22   	-116.99		 84.17   	-132.25		
-32.65   	-289.00   	 47.75   	-137.33		 83.64   	-132.25		
-45.17   	-298.16   	 47.20   	-162.77		 83.11   	-142.42		
-56.46   	-303.34   	 46.55   	-188.20		 82.54   	-142.42		
