SAMPLE NUMBER:   30
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-943.30   	224.30   	  6.59   	  -5.09		 43.11   	 -20.35		
-906.68   	252.69   	  6.57   	 -20.35		 43.03   	 -15.26		
-893.86   	244.45   	  6.49   	  10.17		 42.97   	 -15.26		
-881.04   	247.50   	  6.53   	  61.04		 42.91   	 -20.35		
-873.41   	257.87   	  6.78   	 101.73		 42.83   	 -15.26		
-860.29   	262.76   	  7.18   	 152.59		 42.77   	 -15.26		
-852.05   	263.67   	  7.79   	 239.06		 42.71   	 -15.26		
-849.91   	266.11   	  8.75   	 330.62		 42.64   	 -20.35		
-848.39   	266.11   	 10.07   	 356.05		 42.56   	 -20.35		
-840.76   	264.59   	 11.50   	 345.88		 42.48   	 -20.35		
-835.57   	272.83   	 12.88   	 401.83		 42.40   	 -25.43		
-836.18   	277.40   	 14.49   	 473.04		 42.30   	 -20.35		
-831.30   	271.30   	 16.38   	 498.47		 42.22   	 -20.35		
-824.28   	274.96   	 18.37   	 513.73		 42.14   	 -20.35		
-820.01   	279.24   	 20.43   	 508.65		 42.05   	 -20.35		
-811.77   	285.34   	 22.46   	 488.30		 41.97   	 -20.35		
-805.36   	286.25   	 24.41   	 442.52		 41.89   	 -20.35		
-801.70   	288.09   	 26.19   	 386.57		 41.81   	 -20.35		
-796.81   	294.49   	 27.73   	 325.53		 41.73   	 -15.26		
-788.57   	294.80   	 29.03   	 259.41		 41.67   	 -20.35		
-781.86   	298.16   	 30.07   	 213.63		 41.59   	 -15.26		
-777.28   	311.28   	 30.93   	 172.94		 41.53   	 -15.26		
-766.60   	314.94   	 31.62   	 152.59		 41.46   	 -15.26		
-754.70   	319.82   	 32.23   	 142.42		 41.40   	  -5.09		
-747.07   	328.06   	 32.80   	 152.59		 41.38   	 -10.17		
-737.30   	335.69   	 33.41   	 157.68		 41.34   	  -5.09		
-723.27   	340.58   	 34.04   	 172.94		 41.32   	  -5.09		
-717.47   	348.21   	 34.73   	 228.89		 41.30   	 -10.17		
-694.89   	371.40   	 35.65   	 228.89		 41.26   	 -10.17		
-685.12   	379.94   	 36.56   	 213.63		 41.22   	 -15.26		
-675.66   	399.78   	 37.42   	 193.29		 41.16   	 -15.26		
-660.10   	414.73   	 38.19   	 172.94		 41.10   	 -15.26		
-648.80   	421.45   	 38.88   	 162.77		 41.04   	 -15.26		
-641.78   	442.20   	 39.53   	 137.33		 40.98   	 -10.17		
-627.75   	465.09   	 40.08   	 111.90		 40.94(D)	   0.00		
-613.10   	486.76   	 40.53   	  91.56		 40.94   	   0.00		
-601.50   	508.73   	 40.90   	  71.21		 40.94   	  25.43		
-589.60   	531.62   	 41.18   	  61.04		 41.04   	  61.04		
-575.26   	544.43   	 41.42   	  45.78		 41.28   	 116.99		
-562.74   	567.93   	 41.61   	  45.78		 41.75   	 188.20		
-554.20   	592.35   	 41.79   	  40.69		 42.50   	 269.58		
-543.21   	614.93   	 41.95   	  45.78		 43.58   	 350.97		
-531.62   	637.82   	 42.14   	  55.95		 44.98   	 406.92		
-526.73   	655.52   	 42.36   	  66.12		 46.61   	 452.69		
-521.55   	675.96   	 42.62   	  76.30		 48.42   	 467.95		
-510.86   	686.65   	 42.93   	  86.47		 50.29   	 462.87		
-505.98   	696.11   	 43.28   	 101.73		 52.15   	 432.35		
-506.29   	710.75   	 43.68   	 111.90		 53.88   	 391.66		
-504.15   	707.40   	 44.13   	 116.99		 55.44   	 335.71		
-511.47   	705.26   	 44.60   	 122.07		 56.79   	 279.75		
-522.77   	703.43   	 45.09   	 127.16		 57.90   	 223.80		
-533.14   	691.22   	 45.59   	 127.16		 58.80   	 178.03		
-542.91   	678.10   	 46.10   	 127.16		 59.51   	 147.51		
-560.30   	667.11   	 46.61   	 122.07		 60.10   	 127.16		
-581.36   	650.94   	 47.10   	 127.16		 60.61   	 116.99		
-599.67   	630.49   	 47.61   	 122.07		 61.08   	 116.99		
-622.56   	612.18   	 48.10   	 116.99		 61.55   	 132.25		
-642.40   	597.23   	 48.57   	 116.99		 62.08   	 157.68		
-662.54   	574.04   	 49.03   	 111.90		 62.71   	 178.03		
-680.54   	550.23   	 49.48   	 111.90		 63.42   	 213.63		
-703.13   	537.41   	 49.93   	 106.82		 64.27   	 244.15		
-724.49   	516.36   	 50.36   	  96.64		 65.25   	 274.67		
-737.92   	501.10   	 50.74   	  91.56		 66.35   	 305.19		
-765.08   	483.70   	 51.11   	  81.38		 67.57   	 315.36		
-786.74   	464.17   	 51.43   	  71.21		 68.83   	 320.45		
-804.44   	439.45   	 51.72   	  50.86		 70.11   	 320.45		
-827.33   	411.68   	 51.92   	  30.52		 71.39   	 310.27		
-841.67   	404.66   	 52.04   	   5.09		 72.63   	 300.10		
-852.05   	385.13   	 52.06(S)	 -15.26		 73.83   	 279.75		
-861.21   	367.74   	 52.00   	 -50.86		 74.95   	 254.32		
-875.85   	362.85   	 51.80   	 -71.21		 75.97   	 208.54		
-886.54   	337.83   	 51.52   	-106.82		 76.81   	 188.20		
-892.33   	327.76   	 51.09   	-122.07		 77.56   	 167.85		
-903.02   	317.38   	 50.60   	-152.59		 78.23   	 152.59		
-909.42   	309.75   	 49.99   	-167.85		 78.84   	 142.42		
-907.29   	306.40   	 49.32   	-198.37		 79.41   	 116.99		
-914.92   	292.36   	 48.52   	-223.80		 79.88   	 106.82		
-919.80   	292.05   	 47.63   	-259.41		 80.30   	 122.07		
-915.83   	288.39   	 46.59   	-295.01		 80.79   	 147.51		
-919.49   	278.02   	 45.41   	-315.36		 81.38   	 142.42		
-919.49   	284.73   	 44.15   	-320.45		 81.95   	 127.16		
-915.83   	285.64   	 42.87   	-335.71		 82.46   	 142.42		
-914.61   	280.15   	 41.53   	-396.74		 83.03   	 142.42		
-915.83   	283.81   	 39.94   	-473.04		 83.60   	 111.90		
-915.83   	281.37   	 38.05   	-523.90		 84.05   	  81.38		
-912.17   	278.32   	 35.95   	-569.68		 84.37   	  55.95		
-913.39   	272.52   	 33.67   	-620.55		 84.60   	   5.09		
-912.48   	282.59   	 31.19   	-661.24		 84.62(S)	 -61.04		
-911.56   	277.71   	 28.55   	-640.89		 84.37   	 -96.64		
-909.12   	275.57   	 25.98   	-605.29		 83.99   	-116.99		
-911.25   	281.07   	 23.56   	-549.34		 83.52   	-116.99		
-913.70   	271.91   	 21.36   	-488.30		 83.05   	-122.07		
-906.98   	273.44   	 19.41   	-417.09		 82.56   	-132.25		
-910.95   	272.52   	 17.74   	-335.71		 82.03   	-142.42		
-913.09   	274.66   	 16.40   	-289.93		 81.46   	-147.51		
-905.15   	274.66   	 15.24   	-264.50		 80.87   	-157.68		
-906.37   	272.83   	 14.18   	-239.06		 80.24   	-162.77		
-909.42   	273.13   	 13.22   	-223.80		 79.59   	-162.77		
-906.98   	264.89   	 12.33   	-233.98		 78.94   	-172.94		
-909.12   	256.04   	 11.39   	-244.15		 78.25   	-172.94		
-913.70   	256.35   	 10.42   	-259.41		 77.56   	-178.03		
-917.05   	253.30   	  9.38   	-259.41		 76.85   	-183.11		
-909.42   	252.08   	  8.34   	-254.32		 76.11   	-198.37		
-910.03   	257.87   	  7.32   	-249.24		 75.32   	-208.54		
-909.42   	253.30   	  6.33   	-239.06		 74.49   	-213.63		
-905.46   	253.30   	  5.37   	-218.72		 73.63   	-218.72		
-911.87   	249.63   	  4.50   	-193.29		 72.76   	-213.63		
-915.83   	251.46   	  3.72   	-162.77		 71.90   	-203.46		
-915.53   	251.46   	  3.07   	-127.16		 71.09   	-193.29		
-914.31   	251.46   	  2.56   	-106.82		 70.32   	-178.03		
-917.97   	254.21   	  2.14   	 -76.30		 69.60   	-152.59		
-920.11   	253.60   	  1.83   	 -61.04		 68.99   	-137.33		
-923.77   	248.72   	  1.59   	 -55.95		 68.44   	-116.99		
-929.87   	249.63   	  1.36   	 -55.95		 67.98   	-111.90		
-934.75   	253.60   	  1.14   	 -61.04		 67.53   	 -96.64		
-937.50   	252.08   	  0.90   	 -61.04		 67.14   	-101.73		
-938.42   	249.02   	  0.65   	 -66.12		 66.73   	 -96.64		
-942.08   	252.38   	  0.39   	 -71.21		 66.35   	-106.82		
-936.58   	246.28   	  0.10   	 -71.21		 65.92   	-116.99		
-934.14   	244.75   	 -0.18   	 -66.12		 65.45   	-122.07		
-936.58   	252.38   	 -0.45   	 -55.95		 64.96   	-127.16		
-937.50   	254.21   	 -0.67   	 -50.86		 64.46   	-127.16		
-939.33   	250.85   	 -0.87   	 -40.69		 63.95   	-137.33		
-940.25   	252.69   	 -1.04   	 -25.43		 63.40   	-127.16		
-943.91   	250.24   	 -1.14   	  -5.09		 62.89   	-122.07		
-938.11   	246.28   	 -1.16(D)	  25.43		 62.40   	-116.99		
-942.08   	244.14   	 -1.06   	  50.86		 61.93   	-101.73		
-945.74   	247.19   	 -0.85   	  66.12		 61.53   	 -96.64		
-944.82   	250.85   	 -0.59   	  76.30		 61.14   	 -91.56		
-946.66   	247.80   	 -0.28   	  71.21		 60.77   	 -76.30		
-947.27   	246.89   	  0.00   	  61.04		 60.47   	 -76.30		
-949.40   	247.19   	  0.24   	  61.04		 60.16   	 -66.12		
-942.69   	244.75   	  0.49   	  45.78		 59.90   	 -71.21		
-945.43   	249.02   	  0.67   	  35.61		 59.61   	 -71.21		
-946.35   	256.35   	  0.81   	  25.43		 59.33   	 -71.21		
-944.21   	258.79   	  0.92   	  15.26		 59.04   	 -76.30		
-951.54   	245.97   	  0.98   	  10.17		 58.74   	 -76.30		
-952.76   	252.08   	  1.02   	  -5.09		 58.43   	 -81.38		
-954.59   	246.89   	  1.00   	 -15.26		 58.11   	 -76.30		
-951.54   	245.97   	  0.94   	 -20.35		 57.80   	 -76.30		
-953.67   	256.65   	  0.85   	 -20.35		 57.50   	 -71.21		
-956.73   	250.24   	  0.77   	 -15.26		 57.21   	 -66.12		
-951.23   	255.13   	  0.71   	  -5.09		 56.95   	 -66.12		
-954.59   	250.85   	  0.69   	   0.00		 56.68   	 -55.95		
-953.67   	252.38   	  0.69   	   5.09		 56.46   	 -55.95		
-951.23   	257.57   	  0.71   	  15.26		 56.24   	 -55.95		
-954.28   	254.21   	  0.77   	  20.35		 56.01   	 -50.86		
-961.61   	255.43   	  0.85   	  20.35		 55.81   	 -50.86		
-959.78   	252.38   	  0.94   	  25.43		 55.61   	 -45.78		
-956.73   	251.16   	  1.04   	  20.35		 55.42   	 -45.78		
-958.86   	246.28   	  1.12   	  15.26		 55.24   	 -50.86		
-959.47   	249.63   	  1.18   	  15.26		 55.04   	 -50.86		
-959.17   	250.55   	  1.24   	  10.17		 54.83   	 -50.86		
-964.66   	243.84   	  1.28   	  10.17		 54.63   	 -50.86		
-965.58   	249.63   	  1.32   	  10.17		 54.43   	 -50.86		
-957.34   	252.69   	  1.36   	   0.00		 54.22   	 -50.86		
-961.30   	245.67   	  1.36   	   5.09		 54.02   	 -50.86		
-961.00   	259.09   	  1.38   	   0.00		 53.81   	 -50.86		
-958.25   	253.30   	  1.38   	   5.09		 53.61   	 -45.78		
-958.86   	252.38   	  1.40   	   5.09		 53.43   	 -45.78		
-954.90   	256.65   	  1.42   	  10.17		 53.24   	 -40.69		
-956.42   	257.87   	  1.46   	  15.26		 53.08   	 -45.78		
-957.34   	258.18   	  1.53   	  15.26		 52.90   	 -45.78		
-957.03   	258.48   	  1.59   	  15.26		 52.72   	 -45.78		
-957.64   	263.06   	  1.65   	  10.17		 52.53   	 -45.78		
-953.98   	254.52   	  1.69   	  10.17		 52.35   	 -40.69		
-952.76   	255.43   	  1.73   	  10.17		 52.19   	 -45.78		
-959.78   	252.69   	  1.77   	  15.26		 52.00   	 -45.78		
-961.30   	257.57   	  1.83   	   5.09		 51.82   	 -40.69		
-961.00   	256.35   	  1.85   	   0.00		 51.66   	 -45.78		
-963.44   	260.31   	  1.85   	   0.00		 51.47   	 -40.69		
-962.22   	263.98   	  1.85   	  -5.09		 51.31   	 -40.69		
-960.08   	252.69   	  1.83   	 -10.17		 51.15   	 -40.69		
-964.36   	251.77   	  1.79   	 -10.17		 50.99   	 -40.69		
-967.71   	257.87   	  1.75   	  -5.09		 50.82   	 -40.69		
-963.75   	256.35   	  1.73   	 -10.17		 50.66   	 -35.61		
-965.58   	256.35   	  1.69   	   0.00		 50.52   	 -35.61		
-968.02   	260.93   	  1.69   	   5.09		 50.38   	 -35.61		
-965.58   	256.96   	  1.71   	   5.09		 50.23   	 -40.69		
-963.75   	255.13   	  1.73   	  10.17		 50.07   	 -30.52		
-966.80   	263.37   	  1.77   	  10.17		 49.95   	 -35.61		
-965.27   	262.76   	  1.81   	  10.17		 49.81   	 -35.61		
-965.88   	262.15   	  1.85   	   5.09		 49.66   	 -35.61		
-966.49   	256.96   	  1.87   	   5.09		 49.52   	 -35.61		
-968.02   	255.74   	  1.89   	   0.00		 49.38   	 -35.61		
-965.88   	256.65   	  1.89   	  -5.09		 49.24   	 -35.61		
-963.75   	254.52   	  1.87   	 -10.17		 49.09   	 -35.61		
-966.80   	257.26   	  1.83   	 -10.17		 48.95   	 -35.61		
-968.63   	260.93   	  1.79   	 -15.26		 48.81   	 -35.61		
-964.97   	257.57   	  1.73   	 -15.26		 48.67   	 -35.61		
-968.93   	256.04   	  1.67   	 -10.17		 48.52   	 -35.61		
-975.65   	256.96   	  1.63   	 -10.17		 48.38   	 -30.52		
-973.21   	256.35   	  1.59   	 -10.17		 48.26   	 -30.52		
-977.17   	256.04   	  1.55   	   0.00		 48.14   	 -30.52		
-975.95   	260.62   	  1.55   	   0.00		 48.02   	 -30.52		
-972.60   	268.25   	  1.55   	   5.09		 47.89   	 -25.43		
-970.46   	262.76   	  1.57   	   5.09		 47.79   	 -25.43		
-971.07   	260.93   	  1.59   	  10.17		 47.69   	 -25.43		
-970.15   	262.45   	  1.63   	   5.09		 47.59   	 -30.52		
-965.58   	248.72   	  1.65   	  10.17		 47.47   	 -25.43		
-964.66   	248.11   	  1.69   	   5.09		 47.37   	 -25.43		
-958.56   	255.13   	  1.71   	  10.17		 47.26   	 -20.35		
-949.10   	251.46   	  1.75   	   5.09		 47.18   	 -25.43		
-941.47   	259.09   	  1.77   	   5.09		 47.08   	 -25.43		
-930.18   	276.18   	  1.79   	   0.00		 46.98   	 -25.43		
-914.00   	300.90   	  1.79   	   0.00		 46.88   	 -30.52		
-912.48   	328.37   	  1.79   	   0.00		 46.75   	 -30.52		
-902.71   	350.95   	  1.79   	   0.00		 46.63   	 -25.43		
-896.61   	359.50   	  1.79   	  -5.09		 46.53   	 -30.52		
-909.73   	339.97   	  1.77   	   0.00		 46.41   	 -30.52		
-908.51   	323.49   	  1.77   	  -5.09		 46.29   	 -30.52		
-919.80   	313.11   	  1.75   	   0.00		 46.16   	 -25.43		
-928.04   	304.26   	  1.75   	   0.00		 46.06   	 -25.43		
-927.43   	306.40   	  1.75   	   0.00		 45.96   	 -25.43		
-937.81   	308.84   	  1.75   	   5.09		 45.86   	 -25.43		
-935.67   	300.90   	  1.77   	  10.17		 45.76   	 -25.43		
-939.94   	289.92   	  1.81   	   5.09		 45.66   	 -20.35		
-947.57   	276.79   	  1.83   	  10.17		 45.57   	 -25.43		
-950.01   	263.06   	  1.87   	  10.17		 45.47   	 -25.43		
-966.49   	260.62   	  1.91   	   5.09		 45.37   	 -20.35		
-975.95   	266.42   	  1.93   	  10.17		 45.29   	 -20.35		
-986.33   	266.72   	  1.97   	  10.17		 45.21   	 -25.43		
-987.55   	265.50   	  2.01   	  10.17		 45.11   	 -20.35		
-978.39   	262.45   	  2.05   	   0.00		 45.03   	 -25.43		
-984.80   	255.13   	  2.05   	   0.00		 44.92   	 -25.43		
-985.41   	259.09   	  2.05   	  -5.09		 44.82   	 -25.43		
-988.77   	256.96   	  2.03   	   0.00		 44.72   	 -25.43		
-1000.98   	254.52   	  2.03   	  -5.09		 44.62   	 -25.43		
-1020.51   	246.28   	  2.01   	   0.00		 44.52   	 -25.43		
-1041.26   	220.64   	  2.01   	   5.09		 44.41   	 -25.43		
-1051.64   	200.81   	  2.03   	  25.43		 44.31   	 -20.35		
-1052.25   	247.50   	  2.14   	  40.69		 44.23   	 -25.43		
-1010.13   	400.09   	  2.30   	  25.43		 44.13   	 -25.43		
-930.18   	671.39   	  2.40   	  15.26		 44.03   	 -25.43		
-821.84   	950.62   	  2.46   	   5.09		 43.93   	 -20.35		
-639.04   	1164.55   	  2.48   	 -10.17		 43.85   	 -25.43		
-502.32   	1299.74(R)	  2.44   	 -10.17		 43.74   	 -25.43		
-690.00   	1112.37   	  2.40(E)	  -5.09		 43.64   	 -20.35		
-965.58   	913.70   	  2.38   	   5.09		 43.56   	 -20.35		
-1192.32   	478.82   	  2.40   	  10.17		 43.48   	 -25.43		
-1341.55   	126.65   	  2.44   	  10.17		 43.38   	 -20.35		
-1372.68   	 36.01   	  2.48   	  25.43		 43.30   	 -20.35		
-1419.68   	 -3.36   	  2.58   	  35.61		 43.21   	 -25.43		
-1596.68   	 91.25   	  2.73   	  40.69		 43.11   	 -20.35		
-1745.91   	155.94   	  2.89   	  45.78		 43.03   	 -20.35		
-1828.92   	 69.58   	  3.07   	  50.86		 42.95   	 -20.35		
-1903.69   	-45.78   	  3.28   	  40.69		 42.87   	 -20.35		
-1936.04   	-124.21   	  3.44   	  40.69		 42.79   	 -20.35		
-1949.16   	-176.39   	  3.60   	  40.69		 42.71   	 -20.35		
-1973.27   	-208.13   	  3.76   	  45.78		 42.62   	 -20.35		
-1946.72   	-203.86   	  3.95   	  40.69		 42.54   	 -20.35		
-1867.68   	-155.33   	  4.11   	  45.78		 42.46   	 -20.35		
-1779.79   	-50.35   	  4.29   	  55.95		 42.38   	 -15.26		
-1671.14   	 82.09   	  4.52   	  76.30		 42.32   	 -20.35		
-1538.70   	157.47   	  4.82   	  81.38		 42.24   	 -20.35		
-1379.39   	191.35   	  5.15   	  81.38		 42.16   	 -20.35		
-1215.52   	233.15   	  5.47   	  91.56		 42.08   	 -20.35		
-1086.12   	210.57   	  5.84   	  86.47		 41.99   	 -20.35		
-998.84   	252.08   	  6.19   	 101.73		 41.91   	 -20.35		
-960.08   	288.09   	  6.59   	 137.33		 41.83   	 -20.35		
-944.21   	271.91   	  7.14   	 233.98		 41.75   	 -20.35		
-933.23   	283.51   	  8.08   	 218.72		 41.67   	 -20.35		
-920.41   	285.34   	  8.95   	 249.24		 41.59   	 -20.35		
-912.78   	281.37   	  9.95   	 269.58		 41.51   	 -15.26		
-896.91   	290.53   	 11.03   	 274.67		 41.44   	 -20.35		
-900.88   	289.00   	 12.13   	 279.75		 41.36   	 -20.35		
-897.52   	286.87   	 13.25   	 300.10		 41.28   	 -15.26		
-882.87   	293.58   	 14.45   	 330.62		 41.22   	 -20.35		
-881.96   	296.94   	 15.77   	 356.05		 41.14   	 -20.35		
-875.85   	299.38   	 17.19   	 356.05		 41.06   	 -20.35		
-872.50   	303.34   	 18.62   	 330.62		 40.98   	 -20.35		
-872.80   	299.38   	 19.94   	 279.75		 40.90   	 -20.35		
-872.50   	302.12   	 21.06   	 228.89		 40.81   	 -25.43		
-864.87   	305.79   	 21.97   	 254.32		 40.71   	 -20.35		
-856.93   	304.57   	 22.99   	 279.75		 40.63   	 -25.43		
-858.76   	306.40   	 24.11   	 249.24		 40.53   	 -20.35		
-850.22   	314.03   	 25.11   	 244.15		 40.45   	 -20.35		
-844.42   	317.38   	 26.08   	 254.32		 40.37   	 -15.26		
-842.90   	316.47   	 27.10   	 244.15		 40.31   	 -15.26		
-835.57   	325.62   	 28.08   	 239.06		 40.24   	 -10.17		
-820.62   	338.13   	 29.03   	 239.06		 40.20   	 -10.17		
-819.40   	338.13   	 29.99   	 233.98		 40.16   	  -5.09		
-811.16   	349.73   	 30.93   	 198.37		 40.14   	 -10.17		
-801.09   	358.58   	 31.72   	 178.03		 40.10   	  -5.09		
-796.51   	359.50   	 32.43   	 162.77		 40.08   	  -5.09		
-786.13   	368.04   	 33.08   	 147.51		 40.06   	 -10.17		
-761.72   	387.57   	 33.67   	 127.16		 40.02   	  -5.09		
-753.48   	398.86   	 34.18   	 101.73		 40.00   	 -15.26		
-743.71   	420.84   	 34.59   	  96.64		 39.94   	 -15.26		
-729.98   	437.01   	 34.97   	  96.64		 39.88   	 -15.26		
-718.99   	451.66   	 35.36   	  81.38		 39.82   	 -20.35		
-708.62   	470.28   	 35.69   	  66.12		 39.74   	 -15.26		
-696.11   	491.94   	 35.95   	  50.86		 39.67   	 -15.26		
-682.07   	501.10   	 36.15   	  61.04		 39.61   	 -15.26		
-674.74   	522.16   	 36.40   	  66.12		 39.55   	 -15.26		
-661.01   	542.91   	 36.66   	  61.04		 39.49   	  -5.09		
-643.92   	560.91   	 36.91   	  71.21		 39.47(D)	   5.09		
-639.65   	581.36   	 37.19   	  71.21		 39.49   	  25.43		
-626.53   	609.74   	 37.48   	  81.38		 39.59   	  61.04		
-613.10   	628.05   	 37.80   	  91.56		 39.84   	 116.99		
-606.99   	643.92   	 38.17   	  91.56		 40.31   	 178.03		
-597.53   	664.67   	 38.53   	  91.56		 41.02   	 244.15		
-591.43   	683.90   	 38.90   	 101.73		 41.99   	 310.27		
-588.68   	696.72   	 39.31   	 127.16		 43.23   	 350.97		
-584.41   	709.23   	 39.82   	 152.59		 44.64   	 381.48		
-588.07   	722.66   	 40.43   	 162.77		 46.16   	 391.66		
-585.02   	725.10   	 41.08   	 167.85		 47.73   	 381.48		
-592.35   	722.35   	 41.75   	 188.20		 49.26   	 361.14		
-608.22   	722.96   	 42.50   	 188.20		 50.70   	 320.45		
-613.71   	709.53   	 43.26   	 188.20		 51.98   	 284.84		
-631.10   	694.58   	 44.01   	 178.03		 53.12   	 239.06		
-648.50   	681.46   	 44.72   	 172.94		 54.08   	 198.37		
-661.93   	671.39   	 45.41   	 167.85		 54.87   	 162.77		
-680.24   	652.47   	 46.08   	 152.59		 55.52   	 137.33		
-704.04   	632.32   	 46.69   	 147.51		 56.07   	 116.99		
-721.13   	617.37   	 47.28   	 132.25		 56.54   	 106.82		
-740.05   	592.65   	 47.81   	 111.90		 56.97   	 106.82		
-760.19   	568.54   	 48.26   	 101.73		 57.40   	 111.90		
-782.17   	554.81   	 48.67   	  86.47		 57.84   	 122.07		
-804.44   	534.97   	 49.01   	  91.56		 58.33   	 137.33		
-821.53   	511.78   	 49.38   	  76.30		 58.88   	 152.59		
-844.42   	501.40   	 49.68   	  61.04		 59.49   	 167.85		
-861.21   	481.57   	 49.93   	  55.95		 60.16   	 193.29		
-876.77   	459.59   	 50.15   	  50.86		 60.94   	 203.46		
-900.88   	446.47   	 50.36   	  35.61		 61.75   	 218.72		
-917.66   	426.94   	 50.50   	  25.43		 62.62   	 228.89		
-927.12   	410.46   	 50.60   	  20.35		 63.54   	 239.06		
-939.03   	392.76   	 50.68   	   5.09		 64.50   	 233.98		
-947.88   	384.22   	 50.70(S)	 -20.35		 65.43   	 233.98		
-953.37   	364.38   	 50.62   	 -30.52		 66.37   	 218.72		
-960.08   	353.39   	 50.50   	 -55.95		 67.24   	 203.46		
-970.76   	348.51   	 50.27   	 -81.38		 68.06   	 172.94		
-975.04   	333.25   	 49.95   	-106.82		 68.75   	 147.51		
-975.34   	334.17   	 49.52   	-127.16		 69.34   	 127.16		
-980.53   	339.97   	 49.01   	-157.68		 69.85   	 106.82		
-978.09   	343.02   	 48.38   	-213.63		 70.27   	 106.82		
-967.41   	352.48   	 47.53   	-284.84		 70.70   	 106.82		
-963.44   	374.76   	 46.39   	-356.05		 71.13   	 111.90		
-953.37   	384.52   	 44.96   	-417.09		 71.58   	 137.33		
-936.58   	408.63   	 43.30   	-452.69		 72.13   	 152.59		
-935.06   	448.91   	 41.49   	-483.21		 72.74   	 167.85		
-927.73   	454.10   	 39.55   	-478.13		 73.41   	 157.68		
-928.96   	509.95   	 37.64   	-447.61		 74.04   	 132.25		
-947.27   	642.09   	 35.85   	-422.18		 74.57   	 116.99		
-983.28   	827.94   	 34.16   	-396.74		 75.04   	  96.64		
-1051.33   	1106.26   	 32.57   	-437.43		 75.42   	  55.95		
-1133.42   	1578.67   	 30.82   	-447.61		 75.65   	  10.17		
-1084.59   	1739.50   	 29.03   	-462.87		 75.69(S)	 -30.52		
-952.45   	1857.30   	 27.18   	-473.04		 75.56   	 -61.04		
-846.25   	1919.56   	 25.29   	-467.95		 75.32   	 -86.47		
-792.24   	1942.14(R)	 23.42   	-442.52		 74.97   	-106.82		
-773.93   	1874.69   	 21.65   	-427.26		 74.55   	-132.25		
-808.41   	1708.98   	 19.94   	-401.83		 74.02   	-137.33		
-805.97   	1584.47   	 18.33   	-381.48		 73.47   	-137.33		
-748.90   	1463.93   	 16.81   	-345.88		 72.92   	-127.16		
-682.68   	1406.56   	 15.42   	-315.36		 72.41   	-116.99		
-630.80   	1477.36   	 14.16   	-284.84		 71.94   	-127.16		
-586.24   	1522.52   	 13.02   	-254.32		 71.43   	-127.16		
-569.46   	1590.88   	 12.00   	-228.89		 70.93   	-132.25		
-602.42   	1600.95   	 11.09   	-208.54		 70.40   	-137.33		
-649.41   	1493.84   	 10.25   	-183.11		 69.85   	-142.42		
-725.10   	1316.83   	  9.52   	-162.77		 69.28   	-152.59		
-802.92   	1083.98   	  8.87   	-142.42		 68.67   	-157.68		
-863.34   	879.52   	  8.30   	-142.42		 68.04   	-152.59		
-905.46   	693.97   	  7.73   	-147.51		 67.43   	-157.68		
-923.77   	545.96   	  7.14   	-147.51		 66.80   	-142.42		
-933.23   	425.42   	  6.55   	-142.42		 66.23   	-137.33		
-951.54   	327.15   	  5.98   	-122.07		 65.68   	-122.07		
-957.95   	254.21   	  5.49   	 -96.64		 65.19   	-111.90		
-968.02   	198.67   	  5.11   	 -61.04		 64.74   	 -96.64		
-977.78   	180.66   	  4.86   	  25.43		 64.35   	 -96.64		
-980.84   	146.18   	  4.96   	  66.12		 63.97   	 -91.56		
-988.16   	129.09   	  5.23   	 101.73		 63.60   	 -96.64		
-993.35   	124.82   	  5.64   	 122.07		 63.21   	-101.73		
-992.43   	108.03   	  6.12   	 137.33		 62.81   	-106.82		
-995.18   	 99.18   	  6.67   	 132.25		 62.38   	-122.07		
-997.92   	 97.66   	  7.20   	 142.42		 61.89   	-122.07		
-998.54   	 86.67   	  7.77   	 152.59		 61.40   	-132.25		
-998.84   	 80.87   	  8.38   	 157.68		 60.87   	-122.07		
-1004.94   	 73.55   	  9.01   	 162.77		 60.39   	-122.07		
-1004.64   	 76.90   	  9.66   	 172.94		 59.90   	-111.90		
-1004.94   	 70.50   	 10.36   	 183.11		 59.45   	-101.73		
-1013.18   	 67.75   	 11.09   	 193.29		 59.04   	 -91.56		
-1016.24   	 66.22   	 11.86   	 162.77		 58.68   	 -81.38		
-1015.01   	 62.56   	 12.51   	  86.47		 58.35   	 -71.21		
-1017.76   	 58.59   	 12.86   	  45.78		 58.07   	 -66.12		
-1021.73   	 58.29   	 13.04   	  45.78		 57.80   	 -61.04		
-1021.73   	 59.81   	 13.22   	  61.04		 57.56   	 -61.04		
-1028.44   	 53.71   	 13.47   	  61.04		 57.31   	 -61.04		
-1035.16   	 46.08   	 13.71   	  66.12		 57.07   	 -61.04		
-1039.43   	 41.20   	 13.98   	 106.82		 56.83   	 -66.12		
-1041.57   	 33.26   	 14.40   	 137.33		 56.56   	 -66.12		
-1045.84   	 22.89   	 14.95   	 162.77		 56.30   	 -66.12		
-1051.33   	 28.99   	 15.61   	 193.29		 56.03   	 -71.21		
