SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  FA     	  FA'		
  7.43   	  50.86		 57.03   	 -30.52		
  7.63   	  55.95		 56.91   	 -30.52		
  7.85   	 101.73		 56.79   	 -35.61		
  8.26   	  40.69		 56.64   	 -30.52		
  8.42   	  40.69		 56.52   	 -35.61		
  8.59   	  35.61		 56.38   	 -30.52		
  8.73   	  30.52		 56.26   	 -35.61		
  8.85   	  20.35		 56.11   	 -30.52		
  8.93(E)	  20.35		 55.99   	 -35.61		
  9.01   	  15.26		 55.85   	 -30.52		
  9.07   	  10.17		 55.73   	 -30.52		
  9.11   	  20.35		 55.61   	 -35.61		
  9.20   	  20.35		 55.46   	 -30.52		
  9.28   	  40.69		 55.34   	 -30.52		
  9.44   	  50.86		 55.22   	 -30.52		
  9.64   	  71.21		 55.10   	 -30.52		
  9.93   	  96.64		 54.97   	 -30.52		
 10.32   	 132.25		 54.85   	 -25.43		
 10.84   	 147.51		 54.75   	 -25.43		
 11.43   	 142.42		 54.65   	 -25.43		
 12.00   	 178.03		 54.55   	 -30.52		
 12.72   	 254.32		 54.43   	 -20.35		
 13.73   	 310.27		 54.34   	 -25.43		
 14.97   	 350.97		 54.24   	 -25.43		
 16.38   	 412.00		 54.14   	 -25.43		
 18.03   	 442.52		 54.04   	 -20.35		
 19.80   	 457.78		 53.96   	 -25.43		
 21.63   	 483.21		 53.86   	 -20.35		
 23.56   	 498.47		 53.77   	 -25.43		
 25.55   	 493.39		 53.67   	 -25.43		
 27.53   	 488.30		 53.57   	 -20.35		
 29.48   	 478.13		 53.49   	 -25.43		
 31.39   	 462.87		 53.39   	 -25.43		
 33.25   	 427.26		 53.29   	 -25.43		
 34.95   	 396.74		 53.18   	 -25.43		
 36.54   	 356.05		 53.08   	 -25.43		
 37.97   	 330.62		 52.98   	 -20.35		
 39.29   	 289.93		 52.90   	 -25.43		
 40.45   	 244.15		 52.80   	 -25.43		
 41.42   	 208.54		 52.70   	 -25.43		
 42.26   	 178.03		 52.59   	 -25.43		
 42.97   	 142.42		 52.49   	 -25.43		
 43.54   	 111.90		 52.39   	 -25.43		
 43.99   	  86.47		 52.29   	 -25.43		
 44.33   	  61.04		 52.19   	 -25.43		
 44.58   	  40.69		 52.09   	 -20.35		
 44.74   	  25.43		 52.00   	 -25.43		
 44.84   	  15.26		 51.90   	 -25.43		
 44.90   	   0.00		 51.80   	 -20.35		
 44.90   	   0.00		 51.72   	 -25.43		
 44.90   	   0.00		 51.62   	 -20.35		
 44.90   	   0.00		 51.54   	 -15.26		
 44.90   	   5.09		 51.47   	 -15.26		
 44.92   	  25.43		 51.41   	 -10.17		
 45.03   	  35.61		 51.37(D)	   0.00		
 45.17   	  45.78		 51.37   	  10.17		
 45.35   	  71.21		 51.41   	  25.43		
 45.64   	  86.47		 51.52   	  50.86		
 45.98   	  91.56		 51.72   	  71.21		
 46.35   	 111.90		 52.00   	  96.64		
 46.80   	 116.99		 52.39   	 122.07		
 47.26   	 116.99		 52.88   	 152.59		
 47.73   	 132.25		 53.49   	 172.94		
 48.26   	 132.25		 54.18   	 198.37		
 48.79   	 132.25		 54.97   	 223.80		
 49.32   	 137.33		 55.87   	 249.24		
 49.87   	 137.33		 56.87   	 259.41		
 50.42   	 137.33		 57.90   	 279.75		
 50.97   	 122.07		 59.02   	 295.01		
 51.45   	 116.99		 60.20   	 300.10		
 51.92   	 116.99		 61.40   	 310.27		
 52.39   	 111.90		 62.64   	 310.27		
 52.84   	 101.73		 63.89   	 315.36		
 53.24   	  86.47		 65.15   	 310.27		
 53.59   	  76.30		 66.39   	 310.27		
 53.90   	  71.21		 67.63   	 300.10		
 54.18   	  55.95		 68.83   	 300.10		
 54.40   	  45.78		 70.03   	 295.01		
 54.59   	  35.61		 71.21   	 284.84		
 54.73   	  25.43		 72.35   	 274.67		
 54.83   	  15.26		 73.45   	 274.67		
 54.89   	   5.09		 74.55   	 269.58		
 54.91(S)	  -5.09		 75.63   	 259.41		
 54.89   	 -10.17		 76.66   	 259.41		
 54.85   	 -15.26		 77.70   	 254.32		
 54.79   	 -25.43		 78.72   	 254.32		
 54.69   	 -30.52		 79.74   	 244.15		
 54.57   	 -30.52		 80.71   	 244.15		
 54.45   	 -40.69		 81.69   	 233.98		
 54.28   	 -45.78		 82.62   	 223.80		
 54.10   	 -61.04		 83.52   	 213.63		
 53.86   	 -61.04		 84.37   	 193.29		
 53.61   	 -71.21		 85.15   	 183.11		
 53.33   	 -86.47		 85.88   	 157.68		
 52.98   	-106.82		 86.51   	 132.25		
 52.55   	-132.25		 87.04   	 106.82		
 52.02   	-157.68		 87.47   	  76.30		
 51.39   	-183.11		 87.77   	  45.78		
 50.66   	-213.63		 87.95   	  15.26		
 49.81   	-239.06		 88.02(S)	 -15.26		
 48.85   	-249.24		 87.95   	 -40.69		
 47.85   	-269.58		 87.79   	 -71.21		
 46.77   	-300.10		 87.51   	 -91.56		
 45.57   	-340.79		 87.14   	-111.90		
 44.21   	-381.48		 86.69   	-127.16		
 42.69   	-417.09		 86.18   	-137.33		
 41.02   	-452.69		 85.64   	-152.59		
 39.21   	-483.21		 85.03   	-157.68		
 37.27   	-498.47		 84.39   	-162.77		
 35.28   	-508.65		 83.74   	-162.77		
 33.25   	-528.99		 83.09   	-157.68		
 31.13   	-544.25		 82.46   	-162.77		
 28.95   	-544.25		 81.81   	-157.68		
 26.78   	-539.16		 81.18   	-157.68		
 24.62   	-528.99		 80.55   	-152.59		
 22.50   	-523.90		 79.94   	-152.59		
 20.41   	-503.56		 79.33   	-152.59		
 18.39   	-488.30		 78.72   	-147.51		
 16.44   	-462.87		 78.13   	-152.59		
 14.59   	-437.43		 77.52   	-152.59		
 12.84   	-406.92		 76.91   	-152.59		
 11.21   	-381.48		 76.30   	-152.59		
  9.68   	-340.79		 75.69   	-152.59		
  8.32   	-310.27		 75.08   	-152.59		
  7.08   	-274.67		 74.47   	-147.51		
  5.98   	-239.06		 73.88   	-147.51		
  5.03   	-203.46		 73.29   	-137.33		
  4.21   	-172.94		 72.74   	-137.33		
  3.52   	-152.59		 72.19   	-127.16		
  2.91   	-132.25		 71.68   	-127.16		
  2.38   	-111.90		 71.17   	-116.99		
  1.93   	-101.73		 70.70   	-116.99		
  1.53   	 -96.64		 70.23   	-111.90		
  1.14   	 -71.21		 69.79   	-101.73		
  0.85   	 -71.21		 69.38   	-101.73		
  0.57   	 -66.12		 68.97   	-101.73		
  0.31   	 -30.52		 68.57   	 -96.64		
  0.18   	 -15.26		 68.18   	 -91.56		
  0.12(D)	  10.17		 67.81   	 -91.56		
  0.16   	  50.86		 67.45   	 -91.56		
  0.37   	  76.30		 67.08   	 -86.47		
  0.67   	  91.56		 66.73   	 -91.56		
  1.04   	  96.64		 66.37   	 -86.47		
  1.42   	 116.99		 66.02   	 -91.56		
  1.89   	 116.99		 65.66   	 -86.47		
  2.36   	 116.99		 65.31   	 -86.47		
  2.83   	 116.99		 64.96   	 -81.38		
  3.30   	 106.82		 64.64   	 -86.47		
  3.72   	 106.82		 64.29   	 -81.38		
  4.15   	  96.64		 63.97   	 -76.30		
  4.54   	  81.38		 63.66   	 -81.38		
  4.86   	  86.47		 63.34   	 -71.21		
  5.21   	  76.30		 63.05   	 -76.30		
  5.51   	  76.30		 62.75   	 -66.12		
  5.82   	  61.04		 62.48   	 -71.21		
  6.06   	  45.78		 62.20   	 -61.04		
  6.25   	  40.69		 61.95   	 -66.12		
  6.41   	  25.43		 61.69   	 -55.95		
  6.51   	  25.43		 61.46   	 -61.04		
  6.61   	  15.26		 61.22   	 -55.95		
  6.67   	   5.09		 61.00   	 -55.95		
  6.69   	  -5.09		 60.77   	 -55.95		
  6.67   	   0.00		 60.55   	 -50.86		
  6.67   	  -5.09		 60.35   	 -50.86		
  6.65   	 -20.35		 60.14   	 -50.86		
  6.57   	 -15.26		 59.94   	 -50.86		
  6.51   	 -15.26		 59.74   	 -45.78		
  6.45   	 -15.26		 59.55   	 -50.86		
  6.39   	 -15.26		 59.35   	 -45.78		
  6.33   	 -10.17		 59.17   	 -50.86		
  6.29   	  -5.09		 58.96   	 -45.78		
  6.27   	 -10.17		 58.78   	 -40.69		
  6.23   	  -5.09		 58.62   	 -45.78		
  6.21   	  -5.09		 58.43   	 -45.78		
  6.19   	   5.09		 58.25   	 -40.69		
  6.21   	  10.17		 58.09   	 -40.69		
  6.25   	  10.17		 57.92   	 -40.69		
  6.29   	  20.35		 57.76   	 -40.69		
  6.37   	  25.43		 57.60   	 -35.61		
  6.47   	  35.61		 57.46   	 -35.61		
  6.61   	  30.52		 57.31   	 -40.69		
  6.73   	  30.52		 57.15   	 -35.61		
  6.86   	  71.21		 57.01   	 -40.69		
  7.14   	  35.61		 56.85   	 -40.69		
  7.28   	  20.35		 56.68   	 -40.69		
  7.37   	  30.52		 56.52   	 -35.61		
  7.49   	  35.61		 56.38   	 -40.69		
  7.63   	  25.43		 56.22   	 -35.61		
  7.73(E)	  25.43		 56.07   	 -40.69		
  7.83   	  20.35		 55.91   	 -35.61		
  7.91   	  30.52		 55.77   	 -35.61		
  8.04   	  30.52		 55.63   	 -35.61		
  8.16   	  30.52		 55.48   	 -35.61		
  8.28   	  30.52		 55.34   	 -35.61		
  8.40   	  35.61		 55.20   	 -35.61		
  8.55   	  40.69		 55.06   	 -30.52		
  8.71   	  55.95		 54.93   	 -35.61		
  8.93   	  61.04		 54.79   	 -30.52		
  9.18   	  76.30		 54.67   	 -30.52		
  9.48   	 101.73		 54.55   	 -35.61		
  9.89   	 127.16		 54.40   	 -30.52		
 10.40   	 157.68		 54.28   	 -30.52		
 11.03   	 223.80		 54.16   	 -30.52		
 11.92   	 279.75		 54.04   	 -30.52		
 13.04   	 300.10		 53.92   	 -30.52		
 14.24   	 335.71		 53.79   	 -30.52		
 15.58   	 366.22		 53.67   	 -25.43		
 17.05   	 396.74		 53.57   	 -30.52		
 18.64   	 442.52		 53.45   	 -30.52		
 20.41   	 467.95		 53.33   	 -25.43		
 22.28   	 457.78		 53.22   	 -30.52		
 24.11   	 473.04		 53.10   	 -25.43		
 26.00   	 467.95		 53.00   	 -30.52		
 27.87   	 452.69		 52.88   	 -25.43		
 29.68   	 427.26		 52.78   	 -25.43		
 31.39   	 412.00		 52.68   	 -30.52		
 33.04   	 381.48		 52.55   	 -25.43		
 34.57   	 345.88		 52.45   	 -25.43		
 35.95   	 320.45		 52.35   	 -30.52		
 37.23   	 295.01		 52.23   	 -25.43		
 38.41   	 274.67		 52.13   	 -25.43		
 39.51   	 249.24		 52.02   	 -25.43		
 40.51   	 223.80		 51.92   	 -25.43		
 41.40   	 203.46		 51.82   	 -25.43		
 42.22   	 178.03		 51.72   	 -25.43		
 42.93   	 142.42		 51.62   	 -25.43		
 43.50   	 116.99		 51.52   	 -25.43		
 43.97   	  91.56		 51.41   	 -20.35		
 44.33   	  61.04		 51.33   	 -20.35		
 44.58   	  45.78		 51.25   	 -25.43		
 44.76   	  20.35		 51.15   	 -15.26		
 44.84   	   5.09		 51.09   	 -10.17		
 44.86   	  -5.09		 51.05   	 -10.17		
 44.84   	 -10.17		 51.01(D)	   5.09		
 44.80   	 -15.26		 51.03   	  20.35		
 44.74   	 -20.35		 51.11   	  35.61		
 44.66   	 -25.43		 51.25   	  61.04		
 44.56   	 -15.26		 51.50   	  91.56		
 44.50   	 -15.26		 51.86   	 116.99		
 44.44   	   0.00		 52.33   	 142.42		
 44.44   	   0.00		 52.90   	 172.94		
 44.44   	  15.26		 53.59   	 203.46		
 44.50   	  35.61		 54.40   	 223.80		
 44.64   	  45.78		 55.30   	 249.24		
 44.82   	  45.78		 56.30   	 274.67		
 45.00   	  61.04		 57.40   	 289.93		
 45.25   	  71.21		 58.56   	 305.19		
 45.53   	  81.38		 59.78   	 315.36		
 45.86   	  81.38		 61.04   	 330.62		
 46.18   	  91.56		 62.36   	 330.62		
 46.55   	  96.64		 63.68   	 330.62		
 46.94   	 101.73		 65.00   	 335.71		
 47.34   	  96.64		 66.35   	 330.62		
 47.73   	  96.64		 67.67   	 330.62		
 48.12   	  96.64		 68.99   	 320.45		
 48.50   	  91.56		 70.27   	 320.45		
 48.87   	  81.38		 71.56   	 315.36		
 49.20   	  81.38		 72.82   	 305.19		
 49.52   	  61.04		 74.04   	 300.10		
 49.77   	  50.86		 75.24   	 300.10		
 49.97   	  45.78		 76.44   	 295.01		
 50.15   	  30.52		 77.62   	 289.93		
 50.27   	  20.35		 78.78   	 289.93		
 50.36   	  10.17		 79.94   	 289.93		
 50.40(S)	  -5.09		 81.10   	 284.84		
 50.38   	 -15.26		 82.24   	 284.84		
 50.32   	 -25.43		 83.38   	 279.75		
 50.21   	 -30.52		 84.50   	 264.50		
 50.09   	 -40.69		 85.55   	 259.41		
 49.93   	 -45.78		 86.59   	 239.06		
 49.75   	 -55.95		 87.55   	 223.80		
 49.52   	 -71.21		 88.44   	 193.29		
 49.24   	 -81.38		 89.22   	 172.94		
 48.91   	 -96.64		 89.91   	 137.33		
 48.52   	-116.99		 90.46   	 101.73		
 48.06   	-147.51		 90.86   	  71.21		
 47.47   	-172.94		 91.15   	  30.52		
 46.77   	-208.54		 91.27(S)	  -5.09		
 45.94   	-254.32		 91.25   	 -40.69		
 44.92   	-289.93		 91.09   	 -71.21		
 43.76   	-335.71		 90.80   	 -96.64		
 42.42   	-371.31		 90.42   	-122.07		
 40.94   	-412.00		 89.93   	-137.33		
 39.29   	-457.78		 89.38   	-157.68		
 37.46   	-503.56		 88.75   	-162.77		
 35.44   	-528.99		 88.10   	-167.85		
 33.33   	-549.34		 87.43   	-167.85		
 31.13   	-559.51		 86.75   	-162.77		
 28.89   	-569.68		 86.10   	-162.77		
 26.61   	-569.68		 85.45   	-157.68		
 24.33   	-564.60		 84.82   	-147.51		
 22.08   	-544.25		 84.23   	-137.33		
 19.90   	-528.99		 83.68   	-137.33		
 17.78   	-518.82		 83.13   	-132.25		
 15.71   	-478.13		 82.60   	-127.16		
 13.79   	-452.69		 82.10   	-122.07		
 11.98   	-422.18		 81.61   	-127.16		
 10.29   	-391.66		 81.10   	-127.16		
  8.73   	-350.97		 80.59   	-127.16		
  7.32   	-320.45		 80.08   	-132.25		
  6.04   	-284.84		 79.55   	-132.25		
  4.90   	-264.50		 79.02   	-142.42		
  3.85   	-233.98		 78.45   	-142.42		
  2.91   	-203.46		 77.88   	-147.51		
  2.10   	-162.77		 77.29   	-147.51		
  1.44   	-122.07		 76.70   	-147.51		
  0.96   	 -96.64		 76.11   	-147.51		
  0.57   	 -66.12		 75.52   	-147.51		
  0.31   	 -45.78		 74.93   	-142.42		
  0.12   	 -30.52		 74.36   	-137.33		
  0.00(D)	   0.00		 73.81   	-132.25		
  0.00   	  30.52		 73.29   	-132.25		
  0.12   	  55.95		 72.76   	-127.16		
  0.35   	  71.21		 72.25   	-122.07		
  0.63   	  81.38		 71.76   	-116.99		
  0.96   	 101.73		 71.29   	-111.90		
  1.36   	 116.99		 70.84   	-106.82		
  1.83   	 111.90		 70.42   	-106.82		
  2.28   	 116.99		 69.99   	-101.73		
  2.75   	 116.99		 69.58   	 -96.64		
  3.21   	 122.07		 69.20   	 -96.64		
  3.70   	 111.90		 68.81   	 -91.56		
  4.15   	 106.82		 68.44   	 -96.64		
  4.58   	 111.90		 68.06   	 -91.56		
  5.03   	 101.73		 67.69   	 -91.56		
  5.43   	  96.64		 67.32   	 -86.47		
  5.82   	  81.38		 66.98   	 -86.47		
  6.14   	  66.12		 66.63   	 -86.47		
  6.41   	  61.04		 66.29   	 -86.47		
  6.65   	  61.04		 65.94   	 -81.38		
  6.90   	  50.86		 65.62   	 -81.38		
  7.10   	  40.69		 65.29   	 -76.30		
  7.26   	  30.52		 64.98   	 -76.30		
  7.39   	  35.61		 64.68   	 -71.21		
  7.53   	  20.35		 64.39   	 -71.21		
  7.61   	  15.26		 64.11   	 -66.12		
  7.67   	  10.17		 63.85   	 -66.12		
  7.71   	  10.17		 63.58   	 -61.04		
  7.75   	   5.09		 63.34   	 -61.04		
  7.77   	   5.09		 63.09   	 -55.95		
  7.79   	   0.00		 62.87   	 -55.95		
  7.79   	  -5.09		 62.64   	 -55.95		
  7.77   	   0.00		 62.42   	 -50.86		
  7.77   	   0.00		 62.22   	 -50.86		
  7.77   	 -10.17		 62.01   	 -45.78		
  7.73   	 -15.26		 61.83   	 -50.86		
  7.67   	 -10.17		 61.63   	 -50.86		
  7.63   	  -5.09		 61.42   	 -45.78		
  7.61   	   0.00		 61.24   	 -40.69		
  7.61   	 -10.17		 61.08   	 -45.78		
  7.57   	  -5.09		 60.89   	 -45.78		
  7.55   	   5.09		 60.71   	 -45.78		
  7.57   	  15.26		 60.53   	 -45.78		
  7.63   	  10.17		 60.35   	 -40.69		
  7.67   	  15.26		 60.18   	 -40.69		
  7.73   	  25.43		 60.02   	 -35.61		
  7.83   	  25.43		 59.88   	 -40.69		
  7.93   	  25.43		 59.71   	 -40.69		
  8.04   	  30.52		 59.55   	 -35.61		
  8.16   	  30.52		 59.41   	 -35.61		
  8.28   	  30.52		 59.27   	 -35.61		
  8.40   	  30.52		 59.12   	 -40.69		
  8.52   	  30.52		 58.96   	 -35.61		
  8.65   	  40.69		 58.82   	 -35.61		
  8.81   	  35.61		 58.68   	 -35.61		
  8.95   	  61.04		 58.53   	 -35.61		
  9.20   	  30.52		 58.39   	 -40.69		
  9.32   	  35.61		 58.23   	 -40.69		
  9.46   	  30.52		 58.07   	 -35.61		
  9.58   	  25.43		 57.92   	 -40.69		
  9.68   	  25.43		 57.76   	 -40.69		
  9.79(E)	  20.35		 57.60   	 -35.61		
  9.87   	  25.43		 57.46   	 -35.61		
  9.97   	  15.26		 57.31   	 -40.69		
 10.03   	  10.17		 57.15   	 -35.61		
 10.07   	  25.43		 57.01   	 -35.61		
 10.17   	  25.43		 56.87   	 -30.52		
 10.27   	  25.43		 56.74   	 -35.61		
 10.38   	  35.61		 56.60   	 -35.61		
 10.52   	  45.78		 56.46   	 -30.52		
 10.70   	  61.04		 56.34   	 -30.52		
 10.95   	  96.64		 56.22   	 -35.61		
 11.33   	 132.25		 56.07   	 -30.52		
 11.86   	 162.77		 55.95   	 -30.52		
 12.51   	 203.46		 55.83   	 -30.52		
 13.33   	 254.32		 55.71   	 -30.52		
 14.34   	 289.93		 55.58   	 -30.52		
 15.50   	 305.19		 55.46   	 -30.52		
 16.72   	 335.71		 55.34   	 -25.43		
 18.07   	 381.48		 55.24   	 -30.52		
 19.59   	 396.74		 55.12   	 -30.52		
 21.18   	 417.09		 54.99   	 -25.43		
 22.85   	 432.35		 54.89   	 -30.52		
 24.58   	 437.43		 54.77   	 -25.43		
 26.33   	 432.35		 54.67   	 -25.43		
 28.06   	 417.09		 54.57   	 -25.43		
 29.73   	 401.83		 54.47   	 -25.43		
 31.33   	 391.66		 54.36   	 -30.52		
 32.90   	 371.31		 54.24   	 -25.43		
 34.38   	 350.97		 54.14   	 -25.43		
 35.79   	 345.88		 54.04   	 -25.43		
 37.17   	 325.53		 53.94   	 -25.43		
 38.47   	 310.27		 53.83   	 -25.43		
 39.72   	 300.10		 53.73   	 -25.43		
 40.92   	 259.41		 53.63   	 -25.43		
 41.95   	 208.54		 53.53   	 -25.43		
 42.79   	 183.11		 53.43   	 -25.43		
 43.52   	 152.59		 53.33   	 -25.43		
 44.13   	 106.82		 53.22   	 -25.43		
 44.56   	  81.38		 53.12   	 -25.43		
 44.88   	  61.04		 53.02   	 -25.43		
 45.13   	  35.61		 52.92   	 -25.43		
 45.27   	  15.26		 52.82   	 -20.35		
 45.33   	   5.09		 52.74   	 -20.35		
 45.35   	 -15.26		 52.65   	 -15.26		
 45.29   	 -15.26		 52.59   	  -5.09		
 45.23   	 -20.35		 52.57(D)	   0.00		
 45.15   	 -30.52		 52.57   	  20.35		
 45.03   	 -20.35		 52.65   	  40.69		
 44.94   	 -20.35		 52.82   	  66.12		
 44.86   	 -15.26		 53.08   	  86.47		
 44.80   	   0.00		 53.43   	 116.99		
 44.80   	   5.09		 53.90   	 147.51		
 44.82   	  20.35		 54.49   	 167.85		
 44.90   	  30.52		 55.16   	 203.46		
 45.03   	  45.78		 55.97   	 223.80		
 45.21   	  55.95		 56.87   	 244.15		
 45.43   	  71.21		 57.84   	 269.58		
 45.72   	  81.38		 58.92   	 284.84		
 46.04   	  86.47		 60.06   	 300.10		
 46.39   	  91.56		 61.26   	 310.27		
 46.75   	 101.73		 62.50   	 320.45		
 47.16   	 106.82		 63.78   	 330.62		
 47.59   	 106.82		 65.11   	 330.62		
 48.02   	 106.82		 66.43   	 325.53		
 48.44   	  96.64		 67.73   	 330.62		
 48.83   	 101.73		 69.05   	 325.53		
 49.24   	  91.56		 70.36   	 325.53		
 49.60   	  81.38		 71.66   	 320.45		
 49.93   	  81.38		 72.94   	 315.36		
 50.25   	  66.12		 74.20   	 310.27		
 50.52   	  55.95		 75.44   	 305.19		
 50.74   	  40.69		 76.66   	 305.19		
 50.91   	  25.43		 77.88   	 305.19		
 51.01   	  20.35		 79.10   	 300.10		
 51.09   	  10.17		 80.30   	 300.10		
 51.13(S)	   0.00		 81.51   	 295.01		
 51.13   	 -10.17		 82.69   	 289.93		
 51.09   	 -25.43		 83.85   	 289.93		
 50.99   	 -25.43		 85.00   	 279.75		
 50.88   	 -35.61		 86.12   	 264.50		
 50.74   	 -55.95		 87.18   	 249.24		
 50.52   	 -55.95		 88.18   	 228.89		
 50.29   	 -71.21		 89.09   	 208.54		
 50.01   	 -81.38		 89.93   	 178.03		
 49.68   	-101.73		 90.64   	 147.51		
 49.28   	-116.99		 91.23   	 116.99		
 48.81   	-142.42		 91.70   	  76.30		
 48.24   	-172.94		 92.00   	  45.78		
 47.55   	-208.54		 92.19   	   5.09		
 46.71   	-244.15		 92.21(S)	 -25.43		
 45.74   	-279.75		 92.11   	 -61.04		
 44.62   	-310.27		 91.86   	 -86.47		
 43.38   	-350.97		 91.52   	-111.90		
 41.97   	-386.57		 91.07   	-132.25		
 40.43   	-432.35		 90.54   	-147.51		
 38.70   	-473.04		 89.95   	-162.77		
 36.81   	-498.47		 89.30   	-167.85		
 34.81   	-523.90		 88.63   	-167.85		
 32.72   	-539.16		 87.95   	-172.94		
 30.56   	-554.42		 87.26   	-167.85		
 28.34   	-549.34		 86.59   	-162.77		
 26.14   	-549.34		 85.94   	-157.68		
 23.95   	-539.16		 85.31   	-152.59		
 21.79   	-523.90		 84.70   	-152.59		
 19.69   	-503.56		 84.09   	-142.42		
 17.68   	-488.30		 83.52   	-142.42		
 15.73   	-462.87		 82.95   	-137.33		
 13.88   	-422.18		 82.40   	-137.33		
 12.19   	-401.83		 81.85   	-142.42		
 10.58   	-376.40		 81.28   	-137.33		
  9.07   	-340.79		 80.73   	-137.33		
  7.71   	-315.36		 80.18   	-147.51		
  6.45   	-279.75		 79.59   	-147.51		
  5.33   	-244.15		 79.00   	-147.51		
  4.35   	-208.54		 78.41   	-152.59		
  3.52   	-167.85		 77.80   	-147.51		
  2.85   	-116.99		 77.21   	-152.59		
  2.38   	 -76.30		 76.60   	-147.51		
  2.08   	 -71.21		 76.01   	-142.42		
  1.79   	 -66.12		 75.44   	-147.51		
  1.53   	 -25.43		 74.85   	-137.33		
  1.42   	 -15.26		 74.30   	-137.33		
  1.36(D)	   5.09		 73.75   	-132.25		
  1.38   	  35.61		 73.22   	-127.16		
  1.53   	  50.86		 72.72   	-127.16		
  1.73   	  55.95		 72.21   	-122.07		
  1.95   	  76.30		 71.72   	-116.99		
  2.26   	  86.47		 71.25   	-116.99		
  2.60   	  86.47		 70.78   	-111.90		
  2.95   	  91.56		 70.34   	-111.90		
  3.32   	  91.56		 69.89   	-106.82		
  3.68   	  91.56		 69.46   	-101.73		
  4.05   	  96.64		 69.05   	-106.82		
  4.44   	  91.56		 68.63   	-101.73		
  4.80   	  86.47		 68.22   	 -96.64		
  5.15   	  86.47		 67.83   	-101.73		
  5.49   	  81.38		 67.43   	 -96.64		
  5.82   	  76.30		 67.04   	 -96.64		
  6.12   	  55.95		 66.65   	 -91.56		
  6.35   	  55.95		 66.29   	 -91.56		
  6.57   	  45.78		 65.92   	 -91.56		
  6.75   	  40.69		 65.55   	 -86.47		
  6.92   	  30.52		 65.21   	 -86.47		
  7.04   	  15.26		 64.86   	 -81.38		
  7.10   	  15.26		 64.54   	 -81.38		
  7.16   	  10.17		 64.21   	 -76.30		
  7.20   	   5.09		 63.91   	 -76.30		
  7.22   	   5.09		 63.60   	 -71.21		
  7.24   	  10.17		 63.32   	 -71.21		
  7.28   	   0.00		 63.03   	 -71.21		
  7.28   	 -10.17		 62.75   	 -66.12		
  7.24   	 -10.17		 62.48   	 -61.04		
  7.20   	 -10.17		 62.24   	 -66.12		
  7.16   	 -20.35		 61.97   	 -61.04		
  7.08   	 -20.35		 61.73   	 -61.04		
  7.00   	 -20.35		 61.49   	 -61.04		
  6.92   	 -30.52		 61.24   	 -55.95		
  6.80   	 -25.43		 61.02   	 -55.95		
  6.69   	 -25.43		 60.79   	 -55.95		
  6.59   	 -30.52		 60.57   	 -55.95		
  6.47   	 -25.43		 60.35   	 -50.86		
  6.37   	 -20.35		 60.14   	 -50.86		
  6.29   	 -10.17		 59.94   	 -50.86		
  6.25   	 -15.26		 59.74   	 -50.86		
  6.19   	  -5.09		 59.53   	 -50.86		
  6.16   	   0.00		 59.33   	 -45.78		
  6.16   	   0.00		 59.15   	 -45.78		
  6.16   	   0.00		 58.96   	 -45.78		
  6.16   	   5.09		 58.78   	 -45.78		
  6.19   	  10.17		 58.60   	 -45.78		
  6.23   	  15.26		 58.41   	 -45.78		
  6.29   	   5.09		 58.23   	 -45.78		
  6.31   	  10.17		 58.05   	 -40.69		
  6.35   	  20.35		 57.88   	 -40.69		
  6.43   	  20.35		 57.72   	 -40.69		
  6.51   	  15.26		 57.56   	 -40.69		
  6.57   	  15.26		 57.40   	 -45.78		
  6.63   	  25.43		 57.21   	 -40.69		
  6.73   	  50.86		 57.05   	 -40.69		
  6.94   	  20.35		 56.89   	 -45.78		
  7.02   	  25.43		 56.70   	 -40.69		
  7.12   	  25.43		 56.54   	 -45.78		
  7.22   	  20.35		 56.36   	 -35.61		
  7.30(E)	  15.26		 56.22   	 -40.69		
  7.37   	  20.35		 56.05   	 -40.69		
  7.45   	  15.26		 55.89   	 -35.61		
  7.51   	  15.26		 55.75   	 -35.61		
  7.57   	   5.09		 55.61   	 -40.69		
  7.59   	  15.26		 55.44   	 -35.61		
  7.65   	  20.35		 55.30   	 -35.61		
  7.73   	  30.52		 55.16   	 -35.61		
  7.85   	  35.61		 55.02   	 -30.52		
  8.00   	  35.61		 54.89   	 -35.61		
  8.14   	  50.86		 54.75   	 -35.61		
  8.34   	  91.56		 54.61   	 -35.61		
  8.71   	 106.82		 54.47   	 -30.52		
  9.14   	 142.42		 54.34   	 -35.61		
  9.70   	 213.63		 54.20   	 -30.52		
 10.56   	 274.67		 54.08   	 -35.61		
 11.66   	 295.01		 53.94   	 -30.52		
 12.84   	 325.53		 53.81   	 -30.52		
 14.14   	 361.14		 53.69   	 -30.52		
 15.58   	 391.66		 53.57   	 -30.52		
 17.15   	 427.26		 53.45   	 -30.52		
 18.86   	 447.61		 53.33   	 -30.52		
 20.65   	 437.43		 53.20   	 -30.52		
 22.40   	 442.52		 53.08   	 -30.52		
 24.17   	 447.61		 52.96   	 -30.52		
 25.96   	 432.35		 52.84   	 -25.43		
 27.69   	 401.83		 52.74   	 -30.52		
 29.30   	 381.48		 52.61   	 -30.52		
 30.82   	 361.14		 52.49   	 -30.52		
