SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
228.27   	-49.44   	 54.02   	 513.73		 38.80   	  81.38		
228.27   	-39.37   	 56.07   	 457.78		 39.12   	  86.47		
228.58   	-28.99   	 57.90   	 386.57		 39.47   	  91.56		
229.19   	-19.23   	 59.45   	 320.45		 39.84   	  91.56		
230.10   	 -9.77   	 60.73   	 254.32		 40.20   	  86.47		
231.32   	 -1.53   	 61.75   	 198.37		 40.55   	  86.47		
232.54   	  5.19   	 62.54   	 132.25		 40.90   	  81.38		
234.38   	  9.77   	 63.07   	  81.38		 41.22   	  71.21		
237.43   	 12.82   	 63.40   	  45.78		 41.51   	  55.95		
240.78   	 15.56   	 63.58   	  20.35		 41.73   	  50.86		
242.61   	 19.53   	 63.66(S)	   0.00		 41.93   	  40.69		
241.39   	 25.33   	 63.66   	  -5.09		 42.10   	  25.43		
235.60   	 31.74   	 63.64   	 -15.26		 42.20(S)	   0.00		
223.39   	 38.15   	 63.58   	 -35.61		 42.20   	 -10.17		
204.16   	 43.03   	 63.44   	 -45.78		 42.16   	 -25.43		
177.92   	 45.17   	 63.26   	 -35.61		 42.05   	 -40.69		
146.48   	 44.56   	 63.11   	 -30.52		 41.89   	 -55.95		
112.92   	 40.89   	 62.99   	 -35.61		 41.67   	 -66.12		
 80.26   	 34.79   	 62.85   	 -45.78		 41.40   	 -76.30		
 51.57   	 26.25   	 62.67   	 -55.95		 41.10   	 -91.56		
 28.38   	 15.87   	 62.44   	 -71.21		 40.73   	-106.82		
 10.07   	  4.58   	 62.16   	 -76.30		 40.31   	-122.07		
 -4.27   	 -7.02   	 61.85   	 -96.64		 39.82   	-122.07		
-16.17   	-17.40   	 61.46   	-116.99		 39.33   	-137.33		
-25.63   	-27.16   	 61.00   	-132.25		 38.78   	-147.51		
-33.26   	-36.32   	 60.47   	-147.51		 38.19   	-152.59		
-38.76   	-44.56   	 59.88   	-157.68		 37.58   	-162.77		
-42.11   	-51.57   	 59.25   	-157.68		 36.93   	-193.29		
-44.25   	-55.85   	 58.62   	-167.85		 36.15   	-208.54		
-45.47   	-56.76   	 57.94   	-162.77		 35.32   	-249.24		
-46.08   	-55.54   	 57.29   	-167.85		 34.32   	-284.84		
-46.39   	-53.71   	 56.62   	-167.85		 33.18   	-320.45		
-47.00   	-52.49   	 55.95   	-162.77		 31.90   	-376.40		
-47.61   	-52.19   	 55.30   	-147.51		 30.40   	-422.18		
-48.52   	-52.19   	 54.71   	-147.51		 28.71   	-478.13		
-49.44   	-51.27   	 54.12   	-132.25		 26.80   	-559.51		
-50.05   	-50.05   	 53.59   	-142.42		 24.56   	-625.63		
-50.05   	-49.44   	 53.02   	-147.51		 22.05   	-640.89		
-49.13   	-50.05   	 52.43   	-137.33		 19.49   	-645.98		
-47.30   	-51.27   	 51.88   	-127.16		 16.91   	-651.07		
-44.86   	-52.19   	 51.37   	-137.33		 14.30   	-635.81		
-42.42   	-50.66   	 50.82   	-152.59		 11.76   	-605.29		
-40.28   	-46.39   	 50.21   	-157.68		  9.34   	-569.68		
-38.76   	-41.20   	 49.58   	-178.03		  7.06   	-528.99		
-36.93   	-34.79   	 48.87   	-188.20		  4.94   	-467.95		
-33.26   	-25.63   	 48.12   	-167.85		  3.07   	-412.00		
-26.55   	-10.07   	 47.45   	-152.59		  1.42   	-361.14		
-16.48   	 14.95   	 46.84   	-142.42		 -0.02   	-300.10		
 -4.58   	 48.22   	 46.27   	-116.99		 -1.22   	-239.06		
  8.24   	 85.14   	 45.80   	-111.90		 -2.18   	-172.94		
 20.75   	121.15   	 45.35   	-106.82		 -2.87   	-116.99		
 32.65   	158.39   	 44.92   	 -81.38		 -3.34   	 -55.95		
 41.50   	201.72   	 44.60   	 -66.12		 -3.56   	 -15.26		
 45.78   	254.52   	 44.33   	 -55.95		 -3.62(D)	  20.35		
 44.86   	313.72   	 44.11   	 -50.86		 -3.54   	  61.04		
 40.28   	367.74   	 43.91   	 -50.86		 -3.30   	  86.47		
 36.93   	401.61   	 43.70   	 -50.86		 -2.95   	 106.82		
 37.84   	408.94   	 43.50   	 -45.78		 -2.52   	 122.07		
 41.50   	390.32   	 43.32   	 -45.78		 -2.03   	 137.33		
 43.33   	348.21   	 43.13   	 -45.78		 -1.49   	 132.25		
 38.76   	281.37   	 42.95   	 -50.86		 -0.96   	 132.25		
 26.55   	191.65   	 42.75   	 -66.12		 -0.43   	 127.16		
 10.07   	 86.98   	 42.48   	 -71.21		  0.08   	 116.99		
 -7.93   	-13.73   	 42.20   	 -71.21		  0.55   	 101.73		
-24.72   	-87.89   	 41.91   	 -66.12		  0.96   	  86.47		
-40.89   	-125.12   	 41.65   	 -76.30		  1.30   	  66.12		
-55.85   	-133.97   	 41.34   	 -76.30		  1.57   	  50.86		
-68.36   	-132.45   	 41.04   	 -81.38		  1.77   	  25.43		
-76.90   	-133.67   	 40.71   	 -86.47		  1.87   	  -5.09		
-79.96   	-140.38   	 40.37   	 -76.30		  1.85   	 -25.43		
-79.35   	-147.40   	 40.06   	 -61.04		  1.75   	 -40.69		
-77.51   	-150.76   	 39.82   	 -55.95		  1.59   	 -50.86		
-76.90   	-151.06   	 39.59   	 -50.86		  1.38   	 -55.95		
-77.82   	-150.76   	 39.39   	 -55.95		  1.16   	 -50.86		
-78.13   	-148.01   	 39.17   	 -55.95		  0.96   	 -45.78		
-67.75   	-124.21   	 38.94   	 -50.86		  0.77   	 -30.52		
-26.55   	-40.59   	 38.74   	 -40.69		  0.65   	 -15.26		
 72.63   	153.81   	 38.58   	 -35.61		  0.59   	   0.00		
233.46   	497.44   	 38.43   	 -30.52		  0.59(E)	  15.26		
383.61   	981.14   	 38.31   	 -30.52		  0.65   	  25.43		
368.35   	1493.23   	 38.19   	 -66.12		  0.75   	  91.56		
-533.45   	1692.50(R)	 37.92   	 -35.61		  1.12   	  71.21		
-1204.53   	1058.35   	 37.78   	 -35.61		  1.40   	  76.30		
-1648.86   	 55.24   	 37.64   	 -25.43		  1.71   	  76.30		
-1660.77   	-951.54   	 37.54   	 -25.43		  2.01   	  86.47		
-1278.38   	-1575.01   	 37.44   	 -25.43		  2.36   	  86.47		
-735.47   	-1636.35   	 37.33   	 -30.52		  2.71   	  91.56		
-285.03   	-1250.31   	 37.21   	 -25.43		  3.07   	  86.47		
-47.61   	-712.28   	 37.11   	 -30.52		  3.42   	  96.64		
  8.85   	-298.77   	 36.99   	 -35.61		  3.80   	  91.56		
-11.90   	-129.39   	 36.85   	 -35.61		  4.17   	  96.64		
-27.47   	-153.50   	 36.70   	 -30.52		  4.56   	 101.73		
-15.56   	-242.31   	 36.58   	 -35.61		  4.96   	 116.99		
  8.24   	-295.10   	 36.44   	 -35.61		  5.43   	 127.16		
 26.55   	-285.34   	 36.30   	 -40.69		  5.94   	 142.42		
 32.96   	-240.78   	 36.13   	 -40.69		  6.51   	 157.68		
 31.13   	-201.42   	 35.97   	 -40.69		  7.14   	 183.11		
 27.47   	-187.38   	 35.81   	 -30.52		  7.87   	 213.63		
 28.38   	-193.48   	 35.69   	 -30.52		  8.73   	 254.32		
 35.40   	-201.11   	 35.56   	 -35.61		  9.75   	 269.58		
 43.33   	-196.53   	 35.42   	 -35.61		 10.82   	 279.75		
 47.61   	-181.58   	 35.28   	 -35.61		 11.94   	 310.27		
 47.91   	-166.32   	 35.14   	 -40.69		 13.18   	 340.79		
 47.91   	-158.39   	 34.97   	 -40.69		 14.55   	 371.31		
 50.35   	-156.25   	 34.81   	 -30.52		 16.03   	 406.92		
 54.02   	-154.72   	 34.69   	 -35.61		 17.66   	 427.26		
 58.59   	-150.45   	 34.55   	 -30.52		 19.37   	 462.87		
 63.17   	-142.52   	 34.43   	 -30.52		 21.22   	 483.21		
 67.14   	-133.06   	 34.30   	 -30.52		 23.15   	 478.13		
 70.50   	-124.21   	 34.18   	 -30.52		 25.07   	 462.87		
 73.85   	-117.19   	 34.06   	 -20.35		 26.92   	 442.52		
 77.82   	-112.00   	 33.98   	 -20.35		 28.69   	 412.00		
 82.40   	-107.73   	 33.90   	 -20.35		 30.34   	 376.40		
 87.89   	-103.15   	 33.81   	 -15.26		 31.84   	 340.79		
 93.08   	-97.96   	 33.75   	 -10.17		 33.20   	 300.10		
 98.88   	-90.64   	 33.71(D)	   0.00		 34.40   	 254.32		
105.59   	-80.87   	 33.71   	  35.61		 35.42   	 218.72		
113.83   	-69.58   	 33.86   	  76.30		 36.30   	 178.03		
122.68   	-59.20   	 34.16   	 152.59		 37.01   	 147.51		
131.23   	-50.35   	 34.77   	 259.41		 37.60   	 116.99		
139.77   	-42.11   	 35.81   	 376.40		 38.07   	  86.47		
148.32   	-31.74   	 37.31   	 493.39		 38.41   	  76.30		
157.78   	-18.31   	 39.29   	 579.86		 38.72   	  55.95		
168.15   	 -1.83   	 41.61   	 620.55		 38.94   	  40.69		
178.53   	 14.95   	 44.09   	 635.81		 39.10   	  35.61		
188.90   	 30.21   	 46.63   	 620.55		 39.25   	  30.52		
198.06   	 44.25   	 49.11   	 610.37		 39.37   	  20.35		
206.30   	 57.37   	 51.56   	 590.03		 39.45   	  25.43		
212.40   	 70.80   	 53.92   	 554.42		 39.55   	  25.43		
216.67   	 84.53   	 56.13   	 503.56		 39.65   	  30.52		
217.90   	 97.66   	 58.15   	 442.52		 39.78   	  30.52		
217.59   	108.64   	 59.92   	 376.40		 39.90   	  35.61		
216.06   	117.49   	 61.42   	 315.36		 40.04   	  30.52		
214.84   	124.21   	 62.69   	 249.24		 40.16   	  30.52		
215.15   	129.70   	 63.68   	 193.29		 40.28   	  35.61		
216.37   	134.89   	 64.46   	 137.33		 40.43   	  30.52		
218.51   	140.99   	 65.00   	  91.56		 40.55   	  15.26		
221.56   	147.09   	 65.37   	  50.86		 40.61   	  20.35		
224.91   	151.67   	 65.57   	  15.26		 40.69   	  10.17		
227.97   	153.81   	 65.64(S)	  -5.09		 40.73(S)	 -10.17		
229.80   	153.50   	 65.62   	 -30.52		 40.69   	 -15.26		
228.88   	152.59   	 65.49   	 -45.78		 40.63   	 -25.43		
223.08   	151.98   	 65.31   	 -61.04		 40.53   	 -45.78		
210.27   	152.28   	 65.07   	 -55.95		 40.35   	 -50.86		
189.51   	153.20   	 64.84   	 -55.95		 40.14   	 -61.04		
161.44   	152.59   	 64.62   	 -61.04		 39.90   	 -81.38		
127.87   	149.23   	 64.37   	 -71.21		 39.57   	 -91.56		
 93.08   	141.60   	 64.09   	 -71.21		 39.21   	-101.73		
 61.04   	130.00   	 63.80   	 -81.38		 38.80   	-116.99		
 34.48   	115.05   	 63.48   	 -86.47		 38.33   	-132.25		
 14.04   	 98.27   	 63.13   	 -96.64		 37.80   	-132.25		
 -1.22   	 81.48   	 62.75   	-111.90		 37.27   	-142.42		
-13.73   	 66.53   	 62.30   	-132.25		 36.70   	-152.59		
-23.80   	 53.41   	 61.77   	-142.42		 36.09   	-167.85		
-32.65   	 42.42   	 61.20   	-157.68		 35.42   	-167.85		
-39.98   	 32.65   	 60.57   	-167.85		 34.75   	-188.20		
-45.17   	 22.89   	 59.90   	-167.85		 34.00   	-193.29		
-48.52   	 14.34   	 59.23   	-167.85		 33.22   	-223.80		
-50.35   	  8.24   	 58.56   	-167.85		 32.33   	-254.32		
-50.96   	  5.49   	 57.88   	-157.68		 31.31   	-289.93		
-50.66   	  5.80   	 57.25   	-157.68		 30.15   	-335.71		
-50.05   	  8.24   	 56.62   	-147.51		 28.81   	-381.48		
-48.83   	 10.07   	 56.03   	-142.42		 27.28   	-422.18		
-47.91   	 10.68   	 55.46   	-127.16		 25.60   	-473.04		
-47.61   	  9.16   	 54.95   	-122.07		 23.70   	-539.16		
-48.22   	  7.32   	 54.47   	-111.90		 21.55   	-590.03		
-49.44   	  6.41   	 54.02   	 -96.64		 19.19   	-610.37		
-50.35   	  7.63   	 53.63   	-101.73		 16.74   	-635.81		
-50.96   	 10.99   	 53.22   	-111.90		 14.20   	-630.72		
-51.27   	 14.65   	 52.78   	-111.90		 11.68   	-610.37		
-50.96   	 16.48   	 52.33   	-127.16		  9.24   	-584.94		
-50.35   	 15.87   	 51.82   	-147.51		  6.90   	-544.25		
-49.13   	 13.73   	 51.23   	-157.68		  4.72   	-493.39		
-47.30   	 12.51   	 50.60   	-172.94		  2.75   	-437.43		
-44.86   	 14.65   	 49.91   	-183.11		  1.00   	-381.48		
-40.28   	 22.28   	 49.18   	-183.11		 -0.53   	-320.45		
-33.57   	 37.54   	 48.44   	-167.85		 -1.81   	-259.41		
-24.11   	 61.04   	 47.77   	-147.51		 -2.85   	-198.37		
-12.82   	 92.77   	 47.18   	-142.42		 -3.64   	-137.33		
 -0.61   	130.00   	 46.61   	-122.07		 -4.19   	 -81.38		
 11.90   	169.37   	 46.12   	-111.90		 -4.52   	 -20.35		
 24.11   	209.66   	 45.68   	-101.73		 -4.60(D)	  30.52		
 34.48   	253.60   	 45.27   	 -86.47		 -4.48   	  61.04		
 40.28   	303.34   	 44.92   	 -81.38		 -4.23   	  96.64		
 40.28   	357.67   	 44.60   	 -66.12		 -3.85   	 116.99		
 36.93   	409.24   	 44.33   	 -66.12		 -3.38   	 122.07		
 34.18   	446.78   	 44.07   	 -55.95		 -2.89   	 132.25		
 36.62   	461.73   	 43.85   	 -61.04		 -2.36   	 152.59		
 43.33   	452.88   	 43.60   	 -55.95		 -1.75   	 152.59		
 48.52   	419.31   	 43.38   	 -55.95		 -1.14   	 147.51		
 46.39   	359.50   	 43.15   	 -55.95		 -0.55   	 152.59		
 35.40   	274.35   	 42.93   	 -61.04		  0.06   	 132.25		
 18.31   	171.81   	 42.69   	 -55.95		  0.59   	 101.73		
 -1.53   	 68.66   	 42.46   	 -66.12		  1.00   	  66.12		
-20.75   	-13.43   	 42.20   	 -71.21		  1.26   	  30.52		
-38.76   	-61.34   	 41.91   	 -81.38		  1.38   	  -5.09		
-54.93   	-77.51   	 41.59   	 -76.30		  1.36   	 -25.43		
-68.05   	-76.29   	 41.28   	 -66.12		  1.26   	 -35.61		
-76.29   	-72.02   	 41.02   	 -66.12		  1.12   	 -35.61		
-79.65   	-73.55   	 40.75   	 -61.04		  0.98   	 -35.61		
-79.96   	-81.18   	 40.51   	 -61.04		  0.83   	 -35.61		
-79.04   	-90.94   	 40.26   	 -66.12		  0.69   	 -30.52		
-79.65   	-98.88   	 40.00   	 -61.04		  0.57   	 -25.43		
-81.79   	-104.06   	 39.76   	 -55.95		  0.47   	 -15.26		
-83.92   	-104.98   	 39.53   	 -40.69		  0.41   	  -5.09		
-79.96   	-90.03   	 39.37   	 -35.61		  0.39(E)	  10.17		
-52.49   	-29.91   	 39.23   	 -35.61		  0.43   	  15.26		
 25.63   	122.07   	 39.08   	 -35.61		  0.49   	  30.52		
171.51   	408.63   	 38.94   	 -35.61		  0.61   	  45.78		
342.41   	839.23   	 38.80   	 -40.69		  0.79   	  61.04		
402.53   	1340.94   	 38.64   	 -35.61		  1.04   	  66.12		
196.53   	1722.41(R)	 38.49   	 -61.04		  1.30   	 167.85		
-1001.28   	1272.28   	 38.25   	 -15.26		  1.97   	  91.56		
-1557.01   	370.18   	 38.19   	 -20.35		  2.34   	 101.73		
-1722.72   	-653.69   	 38.11   	 -25.43		  2.75   	 101.73		
-1451.11   	-1402.89   	 38.01   	 -25.43		  3.15   	 101.73		
-928.34   	-1624.15   	 37.90   	 -30.52		  3.56   	  96.64		
-423.58   	-1346.74   	 37.78   	 -30.52		  3.95   	  96.64		
-110.17   	-826.42   	 37.66   	 -25.43		  4.33   	  96.64		
 -2.14   	-360.11   	 37.56   	 -30.52		  4.72   	  96.64		
 -7.63   	-117.49   	 37.44   	 -30.52		  5.11   	  91.56		
-29.91   	-93.69   	 37.31   	 -35.61		  5.47   	  86.47		
-26.55   	-173.34   	 37.17   	 -40.69		  5.82   	  86.47		
 -4.27   	-241.70   	 37.01   	 -40.69		  6.16   	  81.38		
 18.31   	-250.24   	 36.85   	 -45.78		  6.49   	  91.56		
 30.82   	-214.84   	 36.66   	 -40.69		  6.86   	 122.07		
 32.35   	-173.95   	 36.50   	 -30.52		  7.34   	 147.51		
 28.69   	-154.72   	 36.38   	 -30.52		  7.93   	 152.59		
 26.86   	-159.00   	 36.26   	 -40.69		  8.55   	 203.46		
 31.43   	-170.29   	 36.09   	 -40.69		  9.36   	 233.98		
 39.98   	-171.81   	 35.93   	 -30.52		 10.29   	 233.98		
 46.08   	-160.83   	 35.81   	 -35.61		 11.23   	 264.50		
 47.91   	-145.26   	 35.67   	 -40.69		 12.29   	 315.36		
 47.61   	-133.36   	 35.50   	 -35.61		 13.55   	 356.05		
 49.13   	-126.95   	 35.36   	 -40.69		 14.97   	 386.57		
 53.10   	-122.38   	 35.20   	 -40.69		 16.52   	 427.26		
 57.98   	-117.19   	 35.04   	 -40.69		 18.23   	 462.87		
 62.87   	-111.08   	 34.87   	 -35.61		 20.08   	 488.30		
 66.83   	-104.98   	 34.73   	 -35.61		 22.03   	 493.39		
 70.19   	-99.79   	 34.59   	 -35.61		 24.01   	 478.13		
 73.55   	-94.91   	 34.45   	 -25.43		 25.92   	 462.87		
 77.21   	-89.42   	 34.34   	 -25.43		 27.77   	 437.43		
 81.79   	-83.31   	 34.24   	 -25.43		 29.52   	 401.83		
 87.28   	-76.60   	 34.14   	 -20.35		 31.13   	 361.14		
 92.77   	-71.11   	 34.06   	 -15.26		 32.57   	 310.27		
 99.18   	-66.53   	 34.00(D)	   0.00		 33.81   	 269.58		
105.90   	-62.56   	 34.00   	  10.17		 34.89   	 233.98		
113.22   	-57.07   	 34.04   	  40.69		 35.83   	 193.29		
121.15   	-49.13   	 34.20   	  86.47		 36.60   	 147.51		
130.00   	-39.67   	 34.55   	 162.77		 37.19   	 122.07		
139.16   	-30.21   	 35.20   	 274.67		 37.68   	  91.56		
149.54   	-21.36   	 36.30   	 396.74		 38.05   	  71.21		
160.52   	-11.29   	 37.88   	 503.56		 38.33   	  50.86		
171.81   	  0.92   	 39.90   	 579.86		 38.53   	  35.61		
183.11   	 16.17   	 42.22   	 620.55		 38.68   	  30.52		
193.79   	 32.04   	 44.70   	 625.63		 38.80   	  20.35		
203.55   	 47.30   	 47.20   	 625.63		 38.88   	  15.26		
212.40   	 60.73   	 49.70   	 605.29		 38.94   	  15.26		
219.73   	 73.55   	 52.13   	 574.77		 39.00   	  15.26		
225.52   	 86.36   	 54.43   	 534.08		 39.06   	  15.26		
229.49   	 99.49   	 56.56   	 478.13		 39.12   	  20.35		
230.71   	111.69   	 58.47   	 406.92		 39.21   	  25.43		
230.10   	121.15   	 60.10   	 345.88		 39.31   	  25.43		
228.27   	126.65   	 61.49   	 269.58		 39.41   	  25.43		
226.44   	128.78   	 62.56   	 203.46		 39.51   	  25.43		
225.52   	129.39   	 63.38   	 147.51		 39.61   	  25.43		
226.14   	131.23   	 63.97   	  96.64		 39.72   	  25.43		
229.19   	136.11   	 64.35   	  55.95		 39.82   	  10.17		
234.07   	142.82   	 64.58   	  20.35		 39.86(S)	   0.00		
238.95   	148.01   	 64.66(S)	  -5.09		 39.86   	  -5.09		
241.39   	148.93   	 64.64   	 -25.43		 39.84   	 -15.26		
239.87   	145.26   	 64.54   	 -35.61		 39.78   	 -35.61		
233.15   	140.38   	 64.39   	 -50.86		 39.63   	 -40.69		
220.95   	137.63   	 64.19   	 -61.04		 39.47   	 -61.04		
202.33   	137.33   	 63.95   	 -81.38		 39.23   	 -86.47		
177.31   	137.94   	 63.62   	 -91.56		 38.88   	 -96.64		
147.40   	136.11   	 63.26   	 -96.64		 38.49   	-106.82		
114.75   	129.70   	 62.87   	-101.73		 38.07   	-116.99		
 81.79   	117.80   	 62.46   	-106.82		 37.60   	-137.33		
 51.27   	 99.79   	 62.03   	-111.90		 37.05   	-142.42		
 24.41   	 77.21   	 61.59   	-111.90		 36.48   	-152.59		
  3.05   	 54.02   	 61.14   	-122.07		 35.87   	-162.77		
-12.21   	 34.48   	 60.65   	-122.07		 35.22   	-167.85		
-21.97   	 21.67   	 60.16   	-127.16		 34.55   	-178.03		
-27.77   	 14.04   	 59.65   	-137.33		 33.84   	-188.20		
-32.35   	  7.02   	 59.10   	-147.51		 33.08   	-193.29		
-36.32   	 -3.05   	 58.51   	-147.51		 32.31   	-208.54		
-39.98   	-15.56   	 57.92   	-152.59		 31.47   	-233.98		
-43.03   	-26.86   	 57.31   	-162.77		 30.54   	-259.41		
-45.47   	-33.87   	 56.66   	-162.77		 29.50   	-295.01		
-47.30   	-36.93   	 56.01   	-162.77		 28.32   	-330.62		
-48.83   	-37.84   	 55.36   	-157.68		 27.00   	-371.31		
-49.74   	-38.76   	 54.73   	-157.68		 25.51   	-427.26		
-50.35   	-40.59   	 54.10   	-147.51		 23.80   	-483.21		
-50.35   	-42.72   	 53.51   	-147.51		 21.87   	-544.25		
-50.35   	-44.25   	 52.92   	-147.51		 19.69   	-605.29		
-49.74   	-44.86   	 52.33   	-132.25		 17.27   	-625.63		
-48.52   	-43.95   	 51.80   	-132.25		 14.77   	-640.89		
-47.30   	-41.50   	 51.27   	-137.33		 12.21   	-651.07		
-46.08   	-38.76   	 50.72   	-137.33		  9.60   	-630.72		
-45.47   	-37.54   	 50.17   	-147.51		  7.08   	-610.37		
-45.17   	-37.84   	 49.58   	-162.77		  4.64   	-579.86		
-44.56   	-39.67   	 48.93   	-178.03		  2.32   	-523.90		
-42.72   	-42.11   	 48.22   	-183.11		  0.22   	-473.04		
-41.20   	-44.86   	 47.49   	-178.03		 -1.67   	-417.09		
-40.28   	-45.78   	 46.77   	-172.94		 -3.34   	-361.14		
-39.06   	-42.11   	 46.08   	-162.77		 -4.78   	-289.93		
-35.10   	-29.91   	 45.43   	-142.42		 -5.94   	-233.98		
-25.63   	 -6.41   	 44.86   	-116.99		 -6.88   	-188.20		
-11.29   	 27.77   	 44.39   	-106.82		 -7.63   	-122.07		
  5.19   	 67.44   	 43.97   	 -96.64		 -8.12   	 -81.38		
 20.14   	106.51   	 43.58   	 -86.47		 -8.44   	 -40.69		
 30.82   	142.82   	 43.23   	 -71.21		 -8.61(D)	   5.09		
 37.23   	181.58   	 42.95   	 -66.12		 -8.59   	  45.78		
 40.59   	227.66   	 42.69   	 -55.95		 -8.40   	  71.21		
 41.50   	280.76   	 42.46   	 -55.95		 -8.12   	  86.47		
 40.89   	331.42   	 42.24   	 -55.95		 -7.77   	 101.73		
 40.28   	364.38   	 42.01   	 -61.04		 -7.37   	 106.82		
 40.59   	371.40   	 41.77   	 -66.12		 -6.94   	  86.47		
 43.03   	352.78   	 41.51   	 -61.04		 -6.59   	  66.12		
 44.56   	311.89   	 41.26   	 -66.12		 -6.33   	  45.78		
 43.03   	249.33   	 41.00   	 -71.21		 -6.14   	  30.52		
 35.71   	164.49   	 40.71   	 -66.12		 -6.02   	  35.61		
 22.28   	 62.26   	 40.45   	 -76.30		 -5.88   	  25.43		
  4.88   	-40.89   	 40.14   	 -71.21		 -5.78   	  25.43		
-14.34   	-122.07   	 39.86   	 -81.38		 -5.68   	  15.26		
-33.87   	-167.54   	 39.53   	 -76.30		 -5.62   	  10.17		
-51.88   	-180.97   	 39.23   	 -66.12		 -5.57   	  15.26		
-65.92   	-178.53   	 38.96   	 -71.21		 -5.51   	   5.09		
-74.46   	-177.31   	 38.68   	 -66.12		 -5.49   	   5.09		
-78.13   	-184.63   	 38.41   	 -61.04		 -5.47   	  10.17		
-78.74   	-196.53   	 38.17   	 -61.04		 -5.43   	  10.17		
-78.74   	-205.08   	 37.92   	 -55.95		 -5.39   	  10.17		
-78.74   	-206.91   	 37.70   	 -50.86		 -5.35   	  10.17		
-78.74   	-204.47   	 37.50   	 -50.86		 -5.31   	  15.26		
-77.51   	-201.11   	 37.29   	 -45.78		 -5.25   	  20.35		
-68.66   	-184.94   	 37.11   	 -35.61		 -5.17   	  25.43		
-33.57   	-119.32   	 36.97   	 -35.61		 -5.07   	  30.52		
 54.32   	 50.96   	 36.83   	 -40.69		 -4.94   	  40.69		
205.38   	367.43   	 36.66   	 -30.52		 -4.78   	  45.78		
357.97   	824.89   	 36.54   	 -30.52		 -4.60   	  55.95		
364.99   	1320.19   	 36.42   	 -25.43		 -4.37   	  66.12		
 90.33   	1642.46   	 36.32   	 -55.95		 -4.11   	 147.51		
-1140.14   	1013.79   	 36.09   	 -25.43		 -3.52   	  86.47		
-1615.30   	 87.89   	 35.99   	 -25.43		 -3.17   	  91.56		
-1676.64   	-882.26   	 35.89   	 -25.43		 -2.81   	  96.64		
-1333.62   	-1534.12   	 35.79   	 -20.35		 -2.42   	  96.64		
-802.00   	-1675.11(R)	 35.71   	 -25.43		 -2.03(E)	  96.64		
-336.30   	-1373.90   	 35.61   	 -30.52		 -1.65   	  86.47		
-72.63   	-881.65   	 35.48   	 -25.43		 -1.30   	  91.56		
  4.58   	-461.12   	 35.38   	 -30.52		 -0.94   	  91.56		
 -7.63   	-250.85   	 35.26   	 -30.52		 -0.57   	  91.56		
-23.80   	-234.68   	 35.14   	 -35.61		 -0.20   	  86.47		
-15.26   	-307.31   	 34.99   	 -35.61		  0.14   	  86.47		
  7.32   	-368.35   	 34.85   	 -35.61		  0.49   	  91.56		
 27.47   	-376.59   	 34.71   	 -40.69		  0.85   	 101.73		
 36.93   	-346.37   	 34.55   	 -40.69		  1.26   	 111.90		
 36.93   	-312.19   	 34.38   	 -30.52		  1.71   	 137.33		
 32.65   	-298.16   	 34.26   	 -35.61		  2.26   	 188.20		
 31.43   	-304.26   	 34.12   	 -35.61		  3.01   	 213.63		
 36.93   	-314.33   	 33.98   	 -40.69		  3.87   	 203.46		
 45.47   	-314.33   	 33.81   	 -40.69		  4.68   	 259.41		
 51.88   	-303.04   	 33.65   	 -40.69		  5.72   	 330.62		
 54.63   	-289.00   	 33.49   	 -40.69		  7.04   	 376.40		
 55.24   	-279.54   	 33.33   	 -30.52		  8.55   	 432.35		
 56.46   	-275.57   	 33.20   	 -30.52		 10.27   	 478.13		
 58.90   	-273.44   	 33.08   	 -40.69		 12.19   	 528.99		
 61.95   	-270.39   	 32.92   	 -30.52		 14.30   	 549.34		
 65.92   	-264.59   	 32.80   	 -30.52		 16.50   	 554.42		
 70.19   	-256.96   	 32.68   	 -30.52		 18.72   	 554.42		
 74.46   	-249.63   	 32.55   	 -20.35		 20.94   	 534.08		
 78.13   	-244.14   	 32.47   	 -10.17		 23.07   	 498.47		
 81.48   	-240.17   	 32.43   	 -15.26		 25.07   	 457.78		
 85.45   	-235.60   	 32.37   	 -10.17		 26.90   	 427.26		
 90.94   	-228.58   	 32.33   	  -5.09		 28.61   	 381.48		
 97.35   	-219.42   	 32.31   	  -5.09		 30.13   	 330.62		
104.68   	-210.57   	 32.29(D)	   5.09		 31.45   	 289.93		
112.00   	-203.86   	 32.31   	  10.17		 32.61   	 239.06		
119.32   	-198.97   	 32.35   	  30.52		 33.57   	 203.46		
128.17   	-195.01   	 32.47   	  66.12		 34.38   	 172.94		
138.24   	-189.21   	 32.74   	 132.25		 35.08   	 137.33		
150.15   	-181.58   	 33.27   	 233.98		 35.63   	 111.90		
162.35   	-171.51   	 34.20   	 356.05		 36.07   	  91.56		
174.87   	-160.22   	 35.63   	 478.13		 36.44   	  86.47		
186.46   	-147.09   	 37.54   	 559.51		 36.79   	  71.21		
197.75   	-133.36   	 39.78   	 615.46		 37.07   	  66.12		
208.13   	-118.41   	 42.24   	 635.81		 37.33   	  71.21		
217.29   	-103.76   	 44.78   	 630.72		 37.62   	  66.12		
