SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-170.90   	-43.33   	 41.55   	 111.90		 46.10   	 320.45		
-178.83   	-46.69   	 41.99   	  91.56		 47.39   	 305.19		
-185.55   	-49.13   	 42.36   	  55.95		 48.61   	 289.93		
-191.35   	-50.96   	 42.58   	  66.12		 49.77   	 279.75		
-197.45   	-52.80   	 42.85   	  76.30		 50.88   	 284.84		
-204.77   	-55.85   	 43.15   	 -20.35		 52.02   	 284.84		
-214.54   	-60.42   	 43.07   	 -25.43		 53.16   	 284.84		
-225.83   	-66.83   	 42.97   	  86.47		 54.30   	 295.01		
-237.43   	-74.16   	 43.32   	  35.61		 55.48   	 300.10		
-247.80   	-80.57   	 43.46(S)	-101.73		 56.68   	 289.93		
-255.13   	-84.23   	 43.05   	   0.00		 57.84   	 284.84		
-258.18   	-84.23   	 43.05   	  86.47		 58.98   	 269.58		
-256.04   	-81.18   	 43.40   	 -55.95		 60.06   	 244.15		
-247.80   	-75.38   	 43.17   	 -81.38		 61.04   	 213.63		
-232.54   	-66.53   	 42.85   	  81.38		 61.89   	 188.20		
-210.57   	-54.93   	 43.17   	 -20.35		 62.64   	 147.51		
-183.41   	-40.59   	 43.09   	-167.85		 63.23   	 111.90		
-153.81   	-25.02   	 42.42   	  25.43		 63.68   	  81.38		
-124.21   	 -7.93   	 42.52   	  35.61		 64.01   	  40.69		
-96.74   	  9.46   	 42.67   	-162.77		 64.17   	  15.26		
-72.63   	 25.94   	 42.01   	 -40.69		 64.23(S)	 -10.17		
-52.49   	 38.45   	 41.85   	  20.35		 64.19   	 -35.61		
-36.32   	 42.72   	 41.93   	-162.77		 64.05   	 -55.95		
-22.89   	 37.84   	 41.28   	-111.90		 63.82   	 -66.12		
-10.99   	 26.86   	 40.83   	 -30.52		 63.56   	 -86.47		
  1.53   	 16.17   	 40.71   	-127.16		 63.21   	 -96.64		
 15.26   	 10.99   	 40.20   	-147.51		 62.83   	-111.90		
 29.60   	 13.12   	 39.61   	-152.59		 62.38   	-116.99		
 42.42   	 19.84   	 39.00   	-142.42		 61.91   	-127.16		
 50.66   	 26.55   	 38.43   	-111.90		 61.40   	-132.25		
 53.10   	 28.69   	 37.99   	-284.84		 60.87   	-142.42		
 50.96   	 24.72   	 36.85   	-345.88		 60.30   	-142.42		
 46.69   	 16.48   	 35.46   	-249.24		 59.74   	-142.42		
 43.95   	  8.85   	 34.47   	-406.92		 59.17   	-147.51		
 43.95   	  4.88   	 32.84   	-605.29		 58.58   	-147.51		
 45.47   	  5.49   	 30.42   	-498.47		 57.99   	-152.59		
 46.08   	  8.24   	 28.42   	-447.61		 57.38   	-147.51		
 44.86   	 11.60   	 26.63   	-701.93		 56.79   	-147.51		
 43.03   	 14.04   	 23.82   	-757.88		 56.20   	-147.51		
 41.20   	 15.87   	 20.79   	-554.42		 55.61   	-147.51		
 40.89   	 16.78   	 18.58   	-610.37		 55.02   	-147.51		
 41.20   	 16.48   	 16.13   	-757.88		 54.43   	-147.51		
 42.42   	 14.95   	 13.10   	-579.86		 53.83   	-152.59		
 44.86   	 14.04   	 10.78   	-422.18		 53.22   	-152.59		
 48.22   	 15.26   	  9.09   	-493.39		 52.61   	-162.77		
 50.96   	 19.23   	  7.12   	-437.43		 51.96   	-167.85		
 50.96   	 23.50   	  5.37   	-300.10		 51.29   	-167.85		
 47.30   	 25.33   	  4.17   	-264.50		 50.62   	-172.94		
 41.20   	 25.63   	  3.11   	-244.15		 49.93   	-167.85		
 35.10   	 26.86   	  2.14   	-172.94		 49.26   	-152.59		
 31.43   	 30.21   	  1.44   	-147.51		 48.65   	-147.51		
 29.91   	 32.65   	  0.85   	-152.59		 48.06   	-132.25		
 29.30   	 31.13   	  0.24   	 -81.38		 47.53   	-116.99		
 28.99   	 25.33   	 -0.08   	-132.25		 47.06   	-106.82		
 30.82   	 21.06   	 -0.61   	-178.03		 46.63   	 -96.64		
 37.84   	 26.25   	 -1.32   	 -10.17		 46.25   	 -91.56		
 50.96   	 44.86   	 -1.36   	  20.35		 45.88   	 -86.47		
 69.27   	 73.24   	 -1.28   	-172.94		 45.53   	 -91.56		
 89.11   	104.68   	 -1.97   	-106.82		 45.17   	 -86.47		
108.34   	133.36   	 -2.40   	  35.61		 44.82   	 -86.47		
126.95   	160.22   	 -2.26   	 -66.12		 44.48   	 -96.64		
146.79   	188.90   	 -2.52   	-116.99		 44.09   	 -91.56		
167.24   	220.64   	 -2.99   	  -5.09		 43.72   	 -96.64		
184.02   	251.46   	 -3.01   	 -15.26		 43.34   	 -91.56		
191.35   	273.13   	 -3.07   	-137.33		 42.97   	 -91.56		
186.46   	277.10   	 -3.62   	 -86.47		 42.60   	 -91.56		
169.68   	259.09   	 -3.97   	 -10.17		 42.24   	 -81.38		
147.09   	220.64   	 -4.01   	 -81.38		 41.91   	 -76.30		
123.60   	167.85   	 -4.33   	 -96.64		 41.61   	 -76.30		
100.40   	108.64   	 -4.72   	 -25.43		 41.30   	 -66.12		
 75.68   	 50.66   	 -4.82   	  15.26		 41.04   	 -66.12		
 47.91   	  0.92   	 -4.76   	 -45.78		 40.77   	 -61.04		
 18.92   	-36.32   	 -4.94   	-127.16		 40.53   	 -61.04		
 -4.88   	-58.29   	 -5.45   	 -81.38		 40.28   	 -55.95		
-18.62   	-66.53   	 -5.78   	 -10.17		 40.06   	 -55.95		
-21.67   	-65.61   	 -5.82   	 -45.78		 39.84   	 -55.95		
-19.23   	-62.56   	 -6.00   	 -76.30		 39.61   	 -55.95		
-17.09   	-62.56   	 -6.31   	 -30.52		 39.39   	 -61.04		
-18.92   	-66.22   	 -6.43   	 -25.43		 39.15   	 -55.95		
-23.19   	-72.02   	 -6.53   	 -15.26		 38.92   	 -66.12		
-26.86   	-76.90   	 -6.59   	 -25.43		 38.66   	 -61.04		
-24.41   	-78.74   	 -6.69   	 -30.52		 38.41   	 -61.04		
 -4.58   	-74.46   	 -6.82(D)	  25.43		 38.17   	 -61.04		
 51.27   	-59.81   	 -6.71   	  61.04		 37.92   	 -55.95		
163.27   	-23.19   	 -6.47   	  25.43		 37.70   	 -55.95		
337.22   	 57.07   	 -6.37   	  15.26		 37.48   	 -50.86		
523.68   	194.70   	 -6.31   	  71.21		 37.27   	 -50.86		
605.47   	351.87   	 -6.02   	 101.73		 37.07   	 -45.78		
449.52   	424.50   	 -5.62   	  35.61		 36.89   	 -50.86		
-13.43   	300.90   	 -5.47   	  10.17		 36.68   	 -40.69		
-706.79   	-40.89   	 -5.43   	  76.30		 36.52   	 -45.78		
-1409.30   	-485.53   	 -5.13   	  96.64		 36.34   	 -45.78		
-1868.59   	-852.97   	 -4.74   	   5.09		 36.15   	 -40.69		
-1940.61   	-1022.03(R)	 -4.72   	  10.17		 35.99   	 -40.69		
-1661.68   	-1001.28   	 -4.68   	 111.90		 35.83   	 -40.69		
-1194.15   	-887.45   	 -4.23   	  61.04		 35.67   	 -40.69		
-714.42   	-744.93   	 -3.99   	  15.26		 35.50   	 -40.69		
-334.47   	-562.74   	 -3.93   	 127.16		 35.34   	 -35.61		
-84.84   	-326.84   	 -3.42   	 157.68		 35.20   	 -35.61		
 48.52   	-88.20   	 -2.79   	  81.38		 35.06   	 -40.69		
 89.11   	 62.87   	 -2.46   	 147.51		 34.89   	 -35.61		
 69.89   	 81.18   	 -1.87   	 233.98		 34.75   	 -30.52		
 33.87   	 12.21   	 -0.94   	 167.85		 34.63   	 -35.61		
 16.78   	-52.49   	 -0.26   	 183.11		 34.49   	 -30.52		
 27.77   	-55.85   	  0.47   	 315.36		 34.36   	 -35.61		
 50.66   	-12.51   	  1.73   	 269.58		 34.22   	 -30.52		
 65.00   	 26.86   	  2.81   	 183.11		 34.10   	 -25.43		
 62.56   	 32.96   	  3.54   	 340.79		 34.00   	 -30.52		
 51.57   	 15.87   	  4.90   	 549.34		 33.88   	 -25.43		
 43.33   	 -0.61   	  7.10   	 457.78		 33.77   	 -30.52		
 43.64   	 -3.66   	  8.93   	 381.48		 33.65   	 -25.43		
 50.05   	  5.19   	 10.46   	 584.94		 33.55   	 -25.43		
 58.29   	 19.23   	 12.80   	 539.16		 33.45   	 -25.43		
 66.22   	 32.65   	 14.95   	 345.88		 33.35   	 -25.43		
 73.55   	 41.50   	 16.34   	 483.21		 33.25   	 -25.43		
 79.65   	 45.47   	 18.27   	 518.82		 33.14   	 -25.43		
 83.92   	 46.69   	 20.35   	 284.84		 33.04   	 -20.35		
 86.36   	 48.52   	 21.49   	 289.93		 32.96   	 -20.35		
 87.28   	 51.27   	 22.64   	 406.92		 32.88   	 -10.17		
 87.28   	 53.71   	 24.27   	 284.84		 32.84   	  -5.09		
 86.98   	 54.63   	 25.41   	 233.98		 32.82(D)	  20.35		
 88.20   	 55.54   	 26.35   	 284.84		 32.90   	  50.86		
 92.16   	 57.37   	 27.49   	 198.37		 33.10   	  96.64		
 99.18   	 61.65   	 28.28   	 203.46		 33.49   	 162.77		
108.64   	 68.97   	 29.09   	 228.89		 34.14   	 218.72		
119.32   	 79.04   	 30.01   	 193.29		 35.02   	 284.84		
128.48   	 89.72   	 30.78   	 193.29		 36.15   	 345.88		
134.89   	 98.57   	 31.56   	 188.20		 37.54   	 381.48		
138.24   	104.68   	 32.31   	 178.03		 39.06   	 401.83		
140.08   	107.73   	 33.02   	 183.11		 40.67   	 401.83		
141.30   	109.25   	 33.75   	 188.20		 42.28   	 396.74		
143.43   	111.69   	 34.51   	 203.46		 43.87   	 366.22		
146.48   	115.66   	 35.32   	 167.85		 45.33   	 345.88		
151.06   	121.77   	 35.99   	 167.85		 46.71   	 320.45		
157.78   	129.09   	 36.66   	 193.29		 48.00   	 305.19		
166.93   	137.33   	 37.44   	 101.73		 49.22   	 295.01		
177.31   	145.26   	 37.84   	  71.21		 50.40   	 284.84		
186.16   	151.98   	 38.13   	 218.72		 51.54   	 284.84		
191.65   	155.94   	 39.00   	 178.03		 52.68   	 279.75		
192.87   	156.56   	 39.72   	  81.38		 53.79   	 295.01		
190.73   	154.42   	 40.04   	 127.16		 54.97   	 305.19		
187.68   	152.28   	 40.55   	 101.73		 56.20   	 310.27		
185.85   	152.89   	 40.96   	  61.04		 57.44   	 315.36		
186.77   	157.17   	 41.20   	 127.16		 58.70   	 300.10		
191.65   	165.41   	 41.71   	  55.95		 59.90   	 279.75		
198.67   	176.70   	 41.93   	 -30.52		 61.02   	 254.32		
206.60   	189.82   	 41.81   	  81.38		 62.03   	 218.72		
213.93   	204.47   	 42.14   	 111.90		 62.91   	 183.11		
218.20   	218.81   	 42.58   	 -30.52		 63.64   	 132.25		
218.81   	231.02   	 42.46   	 -61.04		 64.17   	  86.47		
214.84   	238.04   	 42.22   	 147.51		 64.52   	  55.95		
205.08   	238.04   	 42.81   	  91.56		 64.74   	  25.43		
190.43   	229.19   	 43.17(S)	-152.59		 64.84   	  15.26		
172.42   	211.49   	 42.56   	 -35.61		 64.90(S)	  -5.09		
153.50   	186.16   	 42.42   	  81.38		 64.88   	 -20.35		
136.72   	156.56   	 42.75   	-127.16		 64.80   	 -55.95		
123.29   	127.26   	 42.24   	 -96.64		 64.58   	 -96.64		
112.92   	100.71   	 41.85   	  35.61		 64.19   	-132.25		
103.76   	 77.82   	 41.99   	-132.25		 63.66   	-152.59		
 94.30   	 57.68   	 41.46   	-188.20		 63.05   	-178.03		
 83.92   	 37.84   	 40.71   	 -10.17		 62.34   	-188.20		
 72.33   	 17.09   	 40.67   	 137.33		 61.59   	-193.29		
 60.12   	 -3.97   	 41.22   	 -20.35		 60.81   	-183.11		
 48.22   	-22.28   	 41.14   	-193.29		 60.08   	-157.68		
 38.15   	-36.32   	 40.37   	 -76.30		 59.45   	-122.07		
 30.52   	-43.95   	 40.06   	 -61.04		 58.96   	 -91.56		
 26.55   	-46.08   	 39.82   	-228.89		 58.60   	 -71.21		
 26.55   	-43.95   	 38.90   	-193.29		 58.31   	 -50.86		
 29.60   	-39.67   	 38.13   	-239.06		 58.11   	 -50.86		
 33.26   	-35.10   	 37.17   	-376.40		 57.90   	 -71.21		
 35.71   	-31.13   	 35.67   	-320.45		 57.62   	 -86.47		
 36.01   	-28.99   	 34.38   	-295.01		 57.27   	-116.99		
 34.18   	-28.69   	 33.20   	-350.97		 56.81   	-147.51		
 31.13   	-29.30   	 31.80   	-335.71		 56.22   	-172.94		
 27.77   	-29.60   	 30.46   	-335.71		 55.52   	-178.03		
 25.02   	-28.38   	 29.11   	-401.83		 54.81   	-183.11		
 24.11   	-25.33   	 27.51   	-447.61		 54.08   	-178.03		
 25.63   	-20.14   	 25.72   	-483.21		 53.37   	-167.85		
 29.60   	-14.65   	 23.78   	-518.82		 52.70   	-162.77		
 34.48   	-10.07   	 21.71   	-442.52		 52.04   	-152.59		
 38.15   	 -7.93   	 19.94   	-498.47		 51.43   	-152.59		
 39.06   	 -9.16   	 17.94   	-615.46		 50.82   	-137.33		
 37.23   	-13.43   	 15.48   	-544.25		 50.27   	-132.25		
 33.26   	-19.23   	 13.31   	-401.83		 49.75   	-122.07		
 29.30   	-22.89   	 11.70   	-401.83		 49.26   	-106.82		
 26.55   	-21.67   	 10.09   	-376.40		 48.83   	-106.82		
 28.69   	-13.12   	  8.59   	-244.15		 48.40   	 -91.56		
 37.54   	  4.88   	  7.61   	-233.98		 48.04   	 -96.64		
 54.02   	 30.52   	  6.67   	-310.27		 47.65   	 -86.47		
 76.90   	 61.04   	  5.43   	-183.11		 47.30   	 -91.56		
102.84   	 91.86   	  4.70   	 -66.12		 46.94   	 -91.56		
128.48   	120.54   	  4.44   	-162.77		 46.57   	 -96.64		
151.06   	146.79   	  3.78   	-183.11		 46.18   	-106.82		
168.15   	172.42   	  3.05   	 -76.30		 45.76   	-106.82		
177.31   	196.53   	  2.75   	 -30.52		 45.33   	-106.82		
178.22   	214.54   	  2.62   	 -86.47		 44.90   	-106.82		
171.20   	221.25   	  2.28   	-116.99		 44.48   	 -91.56		
159.30   	214.23   	  1.81   	 -86.47		 44.11   	 -86.47		
144.96   	194.70   	  1.46   	 -81.38		 43.76   	 -76.30		
130.00   	165.41   	  1.14   	 -45.78		 43.46   	 -66.12		
112.00   	126.04   	  0.96   	 -10.17		 43.19   	 -55.95		
 87.59   	 76.60   	  0.92   	 -91.56		 42.97   	 -50.86		
 57.07   	 20.75   	  0.55   	 -91.56		 42.77   	 -45.78		
 25.33   	-31.74   	  0.18   	  30.52		 42.58   	 -45.78		
 -0.92   	-70.19   	  0.31   	   5.09		 42.40   	 -45.78		
-16.48   	-89.11   	  0.33   	 -50.86		 42.22   	 -45.78		
-21.97   	-92.47   	  0.12(D)	  86.47		 42.03   	 -45.78		
-21.97   	-89.72   	  0.47   	  81.38		 41.85   	 -50.86		
-21.36   	-89.72   	  0.79   	   5.09		 41.65   	 -45.78		
-21.67   	-94.30   	  0.81   	  55.95		 41.46   	 -50.86		
-21.97   	-99.18   	  1.04   	  81.38		 41.26   	 -50.86		
-20.75   	-100.71   	  1.36   	   5.09		 41.06   	 -50.86		
-15.87   	-96.74   	  1.38   	   0.00		 40.85   	 -40.69		
 -0.31   	-88.81   	  1.38   	  81.38		 40.69   	 -40.69		
 43.33   	-75.38   	  1.71   	  20.35		 40.53   	 -30.52		
137.63   	-46.39   	  1.79   	 -86.47		 40.41   	 -25.43		
295.72   	 19.84   	  1.44   	  30.52		 40.31   	 -25.43		
484.01   	143.74   	  1.57   	 111.90		 40.20   	 -25.43		
590.52   	300.90   	  2.01   	 101.73		 40.10   	 -35.61		
468.14   	399.17   	  2.42   	 101.73		 39.96   	 -45.78		
 19.84   	319.82   	  2.83   	  40.69		 39.78   	 -50.86		
-703.74   	 13.12   	  2.99   	 -20.35		 39.57   	 -61.04		
-1477.66   	-438.84   	  2.91   	  -5.09		 39.33   	 -66.12		
-2010.50   	-864.26   	  2.89   	 -55.95		 39.06   	 -55.95		
-2111.51   	-1109.92   	  2.67   	 -76.30		 38.84   	 -50.86		
-1796.26   	-1132.20(R)	  2.36(E)	  -5.09		 38.64   	 -50.86		
-1249.08   	-997.01   	  2.34   	  15.26		 38.43   	 -40.69		
-693.05   	-787.05   	  2.40   	 -15.26		 38.27   	 -40.69		
-275.57   	-541.38   	  2.34   	  15.26		 38.11   	 -35.61		
-31.74   	-285.64   	  2.40   	  81.38		 37.97   	 -30.52		
 72.63   	-72.02   	  2.73   	  71.21		 37.84   	 -30.52		
 86.98   	 38.45   	  3.01   	  66.12		 37.72   	 -30.52		
 57.68   	 31.74   	  3.28   	 116.99		 37.60   	 -20.35		
 26.55   	-37.84   	  3.74   	 162.77		 37.52   	 -25.43		
 19.23   	-90.33   	  4.39   	 218.72		 37.42   	 -20.35		
 35.71   	-83.62   	  5.27   	 239.06		 37.33   	 -25.43		
 58.90   	-38.15   	  6.23   	 208.54		 37.23   	 -30.52		
 70.19   	 -0.31   	  7.06   	 300.10		 37.11   	 -35.61		
 66.53   	  7.32   	  8.26   	 335.71		 36.97   	 -35.61		
 57.37   	 -4.58   	  9.60   	 223.80		 36.83   	 -40.69		
 53.41   	-14.95   	 10.50   	 432.35		 36.66   	 -40.69		
 56.76   	-14.04   	 12.23   	 630.72		 36.50   	 -40.69		
 63.17   	 -4.27   	 14.75   	 417.09		 36.34   	 -50.86		
 68.97   	  8.85   	 16.42   	 356.05		 36.13   	 -45.78		
 73.24   	 21.97   	 17.84   	 559.51		 35.95   	 -45.78		
 76.90   	 31.43   	 20.08   	 559.51		 35.77   	 -45.78		
 79.65   	 36.01   	 22.32   	 396.74		 35.58   	 -40.69		
 81.48   	 37.23   	 23.91   	 330.62		 35.42   	 -35.61		
 82.70   	 38.76   	 25.23   	 350.97		 35.28   	 -25.43		
 84.23   	 42.42   	 26.63   	 310.27		 35.18   	 -15.26		
 85.45   	 47.30   	 27.87   	 213.63		 35.12(D)	  10.17		
 87.59   	 51.88   	 28.73   	 162.77		 35.16   	  45.78		
 90.64   	 55.54   	 29.38   	 213.63		 35.34   	  86.47		
 94.60   	 58.29   	 30.23   	 162.77		 35.69   	 152.59		
 99.18   	 61.04   	 30.88   	  91.56		 36.30   	 223.80		
103.76   	 64.70   	 31.25   	 137.33		 37.19   	 284.84		
108.03   	 71.11   	 31.80   	  76.30		 38.33   	 340.79		
112.30   	 79.04   	 32.11   	  91.56		 39.69   	 371.31		
117.80   	 87.59   	 32.47   	 188.20		 41.18   	 396.74		
124.21   	 95.52   	 33.22   	  96.64		 42.77   	 396.74		
130.92   	101.93   	 33.61   	  71.21		 44.35   	 381.48		
137.33   	106.81   	 33.90   	 167.85		 45.88   	 361.14		
142.21   	110.47   	 34.57   	 157.68		 47.32   	 340.79		
146.18   	114.44   	 35.20   	 101.73		 48.69   	 315.36		
149.54   	118.41   	 35.61   	 132.25		 49.95   	 305.19		
153.20   	122.99   	 36.13   	 162.77		 51.17   	 289.93		
156.86   	126.95   	 36.79   	 127.16		 52.33   	 289.93		
159.61   	129.70   	 37.29   	 116.99		 53.49   	 295.01		
161.74   	130.92   	 37.76   	 137.33		 54.67   	 300.10		
163.57   	132.45   	 38.31   	 106.82		 55.87   	 305.19		
165.71   	135.19   	 38.74   	  61.04		 57.09   	 300.10		
168.76   	139.16   	 38.98   	 111.90		 58.29   	 300.10		
171.81   	143.43   	 39.43   	 111.90		 59.49   	 289.93		
174.26   	147.71   	 39.88   	  15.26		 60.65   	 274.67		
176.09   	152.59   	 39.94   	  50.86		 61.75   	 254.32		
177.92   	159.91   	 40.14   	  91.56		 62.77   	 233.98		
179.75   	169.98   	 40.51   	 -10.17		 63.70   	 208.54		
182.19   	181.27   	 40.47   	 -20.35		 64.54   	 167.85		
184.94   	191.35   	 40.39   	  71.21		 65.21   	 132.25		
187.38   	199.58   	 40.67   	  40.69		 65.74   	  96.64		
188.29   	206.60   	 40.83(S)	 -61.04		 66.12   	  66.12		
186.16   	212.71   	 40.59   	 -61.04		 66.39   	  25.43		
180.36   	216.67   	 40.35   	  45.78		 66.49(S)	   0.00		
170.90   	215.76   	 40.53   	  15.26		 66.49   	 -30.52		
158.69   	206.30   	 40.59   	-122.07		 66.37   	 -55.95		
144.96   	187.99   	 40.10   	 -40.69		 66.14   	 -71.21		
130.92   	162.05   	 39.94   	  30.52		 65.86   	 -86.47		
117.19   	131.53   	 40.06   	 -81.38		 65.51   	-101.73		
103.45   	100.10   	 39.74   	 -71.21		 65.11   	-106.82		
 88.50   	 70.19   	 39.45   	 -30.52		 64.68   	-111.90		
 72.94   	 43.33   	 39.33   	 -81.38		 64.23   	-116.99		
 57.68   	 20.45   	 39.00   	 -86.47		 63.76   	-122.07		
 44.86   	  1.53   	 38.66   	 -50.86		 63.28   	-116.99		
 36.01   	-12.82   	 38.45   	 -61.04		 62.81   	-122.07		
 31.43   	-22.28   	 38.21   	-172.94		 62.32   	-122.07		
 29.60   	-27.47   	 37.52   	-147.51		 61.83   	-127.16		
 28.69   	-29.60   	 36.93   	  -5.09		 61.32   	-127.16		
 27.47   	-31.74   	 36.91   	-172.94		 60.81   	-127.16		
 24.41   	-35.10   	 36.22   	-315.36		 60.30   	-122.07		
 20.45   	-40.28   	 34.95   	-122.07		 59.82   	-127.16		
 15.87   	-45.17   	 34.47   	-178.03		 59.31   	-122.07		
 12.82   	-47.00   	 33.75   	-427.26		 58.82   	-116.99		
 11.60   	-44.56   	 32.04   	-340.79		 58.35   	-122.07		
 12.51   	-39.67   	 30.68   	-310.27		 57.86   	-116.99		
 14.65   	-34.48   	 29.44   	-396.74		 57.40   	-122.07		
 17.40   	-31.74   	 27.85   	-396.74		 56.91   	-127.16		
 19.53   	-32.35   	 26.27   	-437.43		 56.40   	-127.16		
 21.36   	-34.18   	 24.52   	-523.90		 55.89   	-137.33		
 22.89   	-34.48   	 22.42   	-478.13		 55.34   	-147.51		
 24.11   	-32.35   	 20.51   	-528.99		 54.75   	-152.59		
 24.41   	-28.38   	 18.39   	-610.37		 54.14   	-162.77		
 24.11   	-25.94   	 15.95   	-457.78		 53.49   	-162.77		
 22.58   	-27.16   	 14.12   	-417.09		 52.84   	-162.77		
 19.84   	-31.43   	 12.45   	-518.82		 52.19   	-157.68		
 17.09   	-35.71   	 10.38   	-396.74		 51.56   	-142.42		
 16.17   	-36.62   	  8.79   	-239.06		 50.99   	-127.16		
 18.62   	-32.04   	  7.83   	-340.79		 50.48   	-116.99		
 25.02   	-21.97   	  6.47   	-310.27		 50.01   	-106.82		
 35.10   	 -6.71   	  5.23   	-111.90		 49.58   	 -91.56		
 49.44   	 13.12   	  4.78   	-127.16		 49.22   	 -81.38		
 67.44   	 36.93   	  4.27   	-259.41		 48.89   	 -81.38		
 89.11   	 63.17   	  3.23   	-111.90		 48.57   	 -81.38		
112.30   	 90.03   	  2.79   	  15.26		 48.24   	 -86.47		
134.89   	116.27   	  2.85   	-127.16		 47.89   	 -91.56		
154.42   	141.60   	  2.34   	-162.77		 47.53   	 -91.56		
167.54   	166.32   	  1.69   	 -25.43		 47.16   	 -96.64		
172.73   	188.60   	  1.59   	 -45.78		 46.77   	-101.73		
169.98   	202.94   	  1.40   	-127.16		 46.37   	-101.73		
160.83   	204.77   	  0.90   	 -61.04		 45.96   	 -96.64		
147.71   	192.57   	  0.65   	 -30.52		 45.57   	 -91.56		
132.45   	166.93   	  0.53   	 -61.04		 45.21   	 -86.47		
113.53   	129.09   	  0.28(D)	  20.35		 44.86   	 -81.38		
 88.81   	 80.57   	  0.37   	  45.78		 44.54   	 -71.21		
 56.76   	 24.11   	  0.55   	   5.09		 44.25   	 -61.04		
 21.06   	-32.04   	  0.57   	   0.00		 44.01   	 -55.95		
-11.90   	-77.82   	  0.57   	  45.78		 43.78   	 -55.95		
-34.79   	-105.90   	  0.75   	  55.95		 43.56   	 -50.86		
-45.78   	-115.66   	  0.98   	 -20.35		 43.36   	 -45.78		
-47.00   	-113.83   	  0.90   	   0.00		 43.17   	 -50.86		
-44.56   	-108.95   	  0.90   	  81.38		 42.97   	 -50.86		
-43.03   	-107.12   	  1.22   	   0.00		 42.77   	 -55.95		
-43.64   	-110.47   	  1.22   	 -20.35		 42.54   	 -50.86		
-45.47   	-117.19   	  1.14   	  86.47		 42.34   	 -55.95		
-46.69   	-123.90   	  1.49   	  30.52		 42.12   	 -55.95		
-40.28   	-126.95   	  1.61   	 -50.86		 41.89   	 -55.95		
-12.82   	-120.54   	  1.40   	  35.61		 41.67   	 -55.95		
 57.37   	-96.74   	  1.55   	 106.82		 41.44   	 -55.95		
188.29   	-41.20   	  1.97   	 -20.35		 41.22   	 -55.95		
374.15   	 64.70   	  1.89   	 -25.43		 41.00   	 -55.95		
538.94   	217.29   	  1.79   	 127.16		 40.77   	 -45.78		
542.30   	351.56   	  2.30   	 132.25		 40.59   	 -50.86		
250.55   	353.09   	  2.83   	  25.43		 40.39   	 -45.78		
-365.60   	134.28   	  2.93   	  10.17		 40.20   	 -45.78		
-1156.31   	-277.10   	  2.97   	  30.52		 40.02   	 -40.69		
-1838.68   	-732.42   	  3.09   	 -25.43		 39.86   	 -45.78		
-2153.02   	-1056.52   	  2.99   	 -81.38		 39.67   	 -40.69		
-2011.41   	-1154.48(R)	  2.67   	 -40.69		 39.51   	 -40.69		
-1532.90   	-1057.13   	  2.50(E)	  20.35		 39.35   	 -45.78		
-941.47   	-858.46   	  2.58   	   5.09		 39.17   	 -40.69		
-437.01   	-622.56   	  2.60   	 -45.78		 39.00   	 -40.69		
-111.69   	-373.54   	  2.42   	 -15.26		 38.84   	 -40.69		
 40.59   	-145.87   	  2.36   	  66.12		 38.68   	 -40.69		
 71.11   	  0.92   	  2.62   	 122.07		 38.51   	 -40.69		
 39.98   	 30.82   	  3.11   	 101.73		 38.35   	 -35.61		
 -0.31   	-27.16   	  3.52   	 111.90		 38.21   	 -40.69		
-16.17   	-97.66   	  3.97   	 233.98		 38.05   	 -40.69		
 -1.83   	-118.71   	  4.90   	 254.32		 37.88   	 -40.69		
 24.72   	-85.75   	  5.92   	 132.25		 37.72   	 -45.78		
 42.42   	-38.45   	  6.45   	 162.77		 37.54   	 -45.78		
 44.25   	-11.60   	  7.10   	 249.24		 37.35   	 -45.78		
 37.84   	 -7.63   	  8.10   	 264.50		 37.17   	 -45.78		
 33.26   	 -9.46   	  9.16   	 315.36		 36.99   	 -45.78		
 33.87   	 -7.63   	 10.42   	 432.35		 36.81   	 -45.78		
 35.71   	 -3.66   	 12.15   	 427.26		 36.62   	 -50.86		
 35.40   	 -0.61   	 13.86   	 401.83		 36.42   	 -45.78		
 34.79   	  3.97   	 15.46   	 417.09		 36.24   	 -50.86		
 36.32   	 12.82   	 17.13   	 391.66		 36.03   	 -45.78		
 40.59   	 23.19   	 18.70   	 406.92		 35.85   	 -40.69		
 47.00   	 32.96   	 20.33   	 396.74		 35.69   	 -40.69		
 54.63   	 40.59   	 21.91   	 279.75		 35.52   	 -40.69		
 62.26   	 45.47   	 23.03   	 213.63		 35.36   	 -35.61		
 68.05   	 47.91   	 23.89   	 264.50		 35.22   	 -20.35		
 71.11   	 50.05   	 24.94   	 223.80		 35.14   	  -5.09		
 72.33   	 53.10   	 25.84   	  96.64		 35.12(D)	  30.52		
 72.02   	 57.07   	 26.23   	 106.82		 35.24   	  76.30		
 70.80   	 61.95   	 26.65   	 162.77		 35.54   	 142.42		
 70.19   	 66.83   	 27.30   	 101.73		 36.11   	 203.46		
 71.72   	 72.94   	 27.71   	  50.86		 36.93   	 269.58		
 76.60   	 82.40   	 27.91   	  55.95		 38.01   	 320.45		
