SAMPLE NUMBER:   14
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-77.21   	-115.05   	  1.32   	  -5.09		 96.15   	 -91.56		
-67.75   	-104.98   	  1.30   	 -10.17		 95.79   	 -76.30		
-58.90   	-88.50   	  1.26   	  -5.09		 95.48   	 -71.21		
-49.44   	-66.83   	  1.24   	  -5.09		 95.20   	 -71.21		
-39.98   	-44.25   	  1.22   	 -10.17		 94.91   	 -71.21		
-31.74   	-26.25   	  1.18   	 -10.17		 94.63   	 -81.38		
-27.47   	-17.70   	  1.14   	 -15.26		 94.30   	 -86.47		
-29.30   	-19.23   	  1.08   	 -15.26		 93.96   	 -71.21		
-36.93   	-25.33   	  1.02   	 -20.35		 93.67   	 -61.04		
-47.00   	-29.30   	  0.94   	 -20.35		 93.43   	 -61.04		
-55.54   	-26.55   	  0.85   	 -25.43		 93.18   	 -61.04		
-59.20   	-19.23   	  0.75   	 -20.35		 92.94   	 -66.12		
-58.29   	-12.51   	  0.67   	  -5.09		 92.68   	 -66.12		
-57.98   	-13.73   	  0.65   	   5.09		 92.41   	 -66.12		
-63.78   	-26.25   	  0.67   	   0.00		 92.15   	 -71.21		
-76.60   	-46.39   	  0.67   	   0.00		 91.86   	 -66.12		
-91.86   	-66.83   	  0.67   	  -5.09		 91.60   	 -71.21		
-101.62   	-83.01   	  0.65   	 -10.17		 91.31   	 -76.30		
-101.01   	-93.08   	  0.61   	 -10.17		 91.01   	 -81.38		
-91.55   	-98.88   	  0.57   	 -20.35		 90.68   	 -71.21		
-79.04   	-103.45   	  0.49   	 -20.35		 90.40   	 -66.12		
-70.19   	-108.03   	  0.41   	 -25.43		 90.13   	 -71.21		
-66.53   	-112.00   	  0.31   	 -15.26		 89.85   	 -66.12		
-66.83   	-113.83   	  0.24   	 -10.17		 89.58   	 -81.38		
-67.14   	-114.75   	  0.20   	  -5.09		 89.26   	 -86.47		
-67.75   	-115.36   	  0.18(D)	   5.09		 88.91   	 -86.47		
-70.50   	-117.80   	  0.20   	   5.09		 88.57   	 -76.30		
-75.99   	-123.29   	  0.22   	   5.09		 88.26   	 -66.12		
-83.92   	-131.53   	  0.24   	   5.09		 88.00   	 -66.12		
-91.55   	-142.52   	  0.26   	  10.17		 87.73   	 -71.21		
-97.66   	-154.72   	  0.31   	  10.17		 87.45   	 -76.30		
-102.84   	-168.76   	  0.35   	  10.17		 87.14   	 -81.38		
-108.34   	-184.94   	  0.39   	  15.26		 86.82   	 -76.30		
-112.61   	-205.08   	  0.45   	  25.43		 86.51   	 -76.30		
-109.25   	-227.66   	  0.55   	  30.52		 86.21   	 -66.12		
-92.77   	-246.89   	  0.67   	  25.43		 85.94   	 -71.21		
-58.90   	-253.30   	  0.77   	  15.26		 85.66   	 -66.12		
 -7.02   	-233.15   	  0.83   	  15.26		 85.39   	 -71.21		
 53.71   	-169.98   	  0.90   	  20.35		 85.11   	 -76.30		
100.10   	-41.81   	  0.98   	  15.26		 84.80   	 -81.38		
103.45   	177.61   	  1.04   	   5.09		 84.48   	 -81.38		
 45.47   	498.05   	  1.06   	  10.17		 84.15   	 -76.30		
-65.61   	866.09   	  1.10   	  20.35		 83.85   	 -91.56		
-272.22   	1199.34(R)	  1.18(E)	  15.26		 83.48   	 -86.47		
-290.22   	942.69   	  1.24   	  15.26		 83.13   	 -81.38		
-255.13   	459.59   	  1.30   	  20.35		 82.81   	 -81.38		
-202.03   	-47.30   	  1.38   	  20.35		 82.48   	 -81.38		
-159.30   	-376.28   	  1.46   	  25.43		 82.16   	 -91.56		
-130.92   	-453.49   	  1.57   	  30.52		 81.79   	 -91.56		
-104.68   	-354.31   	  1.69   	  35.61		 81.42   	 -81.38		
-71.41   	-216.98   	  1.83   	  25.43		 81.10   	 -76.30		
-37.23   	-136.11   	  1.93   	  25.43		 80.79   	 -66.12		
-14.95   	-123.29   	  2.03   	  35.61		 80.53   	 -71.21		
-10.99   	-137.33   	  2.18   	  35.61		 80.24   	 -66.12		
-19.23   	-137.02   	  2.32   	  35.61		 79.98   	 -71.21		
-28.38   	-112.30   	  2.46   	  35.61		 79.69   	 -71.21		
-30.82   	-79.35   	  2.60   	  50.86		 79.41   	 -76.30		
-26.55   	-57.07   	  2.81   	  61.04		 79.10   	 -76.30		
-20.14   	-53.10   	  3.05   	  76.30		 78.80   	 -66.12		
-14.65   	-61.95   	  3.36   	  96.64		 78.53   	 -61.04		
-10.38   	-72.02   	  3.74   	 122.07		 78.29   	 -55.95		
 -6.41   	-73.85   	  4.23   	 137.33		 78.07   	 -66.12		
 -2.75   	-66.22   	  4.78   	 147.51		 77.80   	 -76.30		
  0.31   	-56.15   	  5.37   	 142.42		 77.50   	 -76.30		
  1.83   	-50.66   	  5.94   	 122.07		 77.19   	 -71.21		
  1.22   	-51.88   	  6.43   	 132.25		 76.91   	 -81.38		
 -1.53   	-57.07   	  6.96   	 233.98		 76.58   	 -81.38		
 -6.71   	-63.78   	  7.89   	 223.80		 76.26   	 -66.12		
-14.34   	-70.50   	  8.79   	 111.90		 75.99   	 -55.95		
-21.67   	-75.99   	  9.24   	 116.99		 75.77   	 -66.12		
-26.86   	-79.04   	  9.70   	 172.94		 75.50   	 -71.21		
-28.38   	-80.57   	 10.40   	 152.59		 75.22   	 -81.38		
-29.30   	-82.70   	 11.01   	 127.16		 74.89   	 -76.30		
-32.04   	-86.98   	 11.52   	 132.25		 74.59   	 -81.38		
-37.23   	-91.86   	 12.04   	 137.33		 74.26   	 -71.21		
-41.50   	-94.30   	 12.59   	 122.07		 73.98   	 -50.86		
-41.81   	-93.69   	 13.08   	 116.99		 73.77   	 -50.86		
-38.45   	-91.25   	 13.55   	 122.07		 73.57   	 -55.95		
-33.57   	-88.81   	 14.04   	 111.90		 73.35   	 -55.95		
-29.30   	-88.50   	 14.49   	 111.90		 73.12   	 -66.12		
-27.47   	-88.81   	 14.93   	  96.64		 72.86   	 -55.95		
-26.86   	-88.81   	 15.32   	  96.64		 72.63   	 -50.86		
-26.25   	-87.28   	 15.71   	  86.47		 72.43   	 -20.35		
-25.02   	-85.45   	 16.05   	  86.47		 72.35(D)	  15.26		
-21.67   	-82.70   	 16.40   	  76.30		 72.41   	  50.86		
-16.78   	-79.35   	 16.70   	  66.12		 72.61   	 111.90		
-13.12   	-76.90   	 16.97   	  55.95		 73.06   	 183.11		
-14.04   	-77.21   	 17.19   	  55.95		 73.79   	 259.41		
-21.36   	-81.79   	 17.42   	  45.78		 74.83   	 305.19		
-32.65   	-90.64   	 17.60   	  35.61		 76.05   	 335.71		
-41.81   	-99.79   	 17.74   	  35.61		 77.40   	 350.97		
-43.95   	-104.68   	 17.88   	  30.52		 78.80   	 340.79		
-39.67   	-103.45   	 18.01   	  30.52		 80.16   	 350.97		
-32.04   	-97.66   	 18.13   	  30.52		 81.57   	 386.57		
-25.33   	-92.16   	 18.25   	  30.52		 83.11   	 432.35		
-21.36   	-90.64   	 18.37   	  25.43		 84.84   	 473.04		
-18.62   	-93.08   	 18.47   	  35.61		 86.73   	 508.65		
-15.56   	-96.74   	 18.62   	  30.52		 88.77   	 523.90		
-11.60   	-97.66   	 18.74   	  30.52		 90.86   	 534.08		
 -6.71   	-93.69   	 18.86   	  40.69		 93.00   	 534.08		
  0.31   	-84.53   	 19.02   	  40.69		 95.14   	 528.99		
  9.77   	-72.63   	 19.19   	  40.69		 97.25   	 528.99		
 20.75   	-60.73   	 19.35   	  35.61		 99.37   	 523.90		
 30.82   	-51.57   	 19.49   	  40.69		101.46   	 518.82		
 36.32   	-46.39   	 19.65   	  35.61		103.54   	 508.65		
 37.23   	-43.95   	 19.80   	  30.52		105.57   	 488.30		
 35.10   	-42.42   	 19.92   	  30.52		107.53   	 467.95		
 33.26   	-38.76   	 20.04   	  25.43		109.40   	 447.61		
 32.96   	-30.21   	 20.14   	  25.43		111.19   	 422.18		
 33.87   	-16.17   	 20.24   	  15.26		112.88   	 396.74		
 33.87   	  1.53   	 20.31   	  20.35		114.47   	 366.22		
 32.04   	 19.53   	 20.39   	  15.26		115.93   	 335.71		
 26.55   	 31.13   	 20.45   	   5.09		117.27   	 310.27		
 16.78   	 31.13   	 20.47   	   5.09		118.51   	 295.01		
  2.44   	 18.92   	 20.49   	   0.00		119.69   	 274.67		
-14.34   	  0.00   	 20.49   	   0.00		120.79   	 249.24		
-29.91   	-16.48   	 20.49   	 -10.17		121.79   	 213.63		
-40.59   	-25.33   	 20.45   	 -10.17		122.64   	 188.20		
-45.17   	-27.47   	 20.41   	 -15.26		123.40   	 162.77		
-45.47   	-30.21   	 20.35   	 -20.35		124.05   	 142.42		
-46.69   	-40.28   	 20.26   	 -20.35		124.62   	 122.07		
-51.57   	-57.07   	 20.18   	 -20.35		125.11   	 111.90		
-60.12   	-74.77   	 20.10   	 -30.52		125.55   	  96.64		
-69.27   	-86.67   	 19.98   	 -25.43		125.94   	  81.38		
-74.46   	-90.03   	 19.88   	 -30.52		126.27   	  61.04		
-74.16   	-86.98   	 19.76   	 -30.52		126.51   	  45.78		
-70.19   	-81.79   	 19.63   	 -35.61		126.69   	  25.43		
-66.53   	-80.26   	 19.49   	 -40.69		126.80   	  15.26		
-66.83   	-83.62   	 19.33   	 -40.69		126.86(S)	  -5.09		
-69.89   	-89.72   	 19.17   	 -45.78		126.84   	 -15.26		
-73.55   	-95.83   	 18.98   	 -45.78		126.77   	 -20.35		
-75.99   	-97.96   	 18.80   	 -50.86		126.69   	 -25.43		
-76.90   	-96.74   	 18.60   	 -55.95		126.59   	 -35.61		
-77.82   	-94.91   	 18.37   	 -55.95		126.45   	 -55.95		
-80.57   	-95.83   	 18.15   	 -55.95		126.23   	 -76.30		
-83.31   	-98.27   	 17.92   	 -66.12		125.92   	-101.73		
-84.53   	-101.32   	 17.66   	 -76.30		125.51   	-111.90		
-83.92   	-102.84   	 17.35   	 -81.38		125.07   	-111.90		
-83.31   	-103.45   	 17.03   	 -91.56		124.62   	-111.90		
-84.23   	-103.45   	 16.66   	 -96.64		124.17   	-127.16		
-86.36   	-101.62   	 16.28   	-101.73		123.66   	-142.42		
-87.89   	-97.96   	 15.87   	-116.99		123.09   	-157.68		
-87.59   	-93.99   	 15.40   	-152.59		122.46   	-178.03		
-85.45   	-93.08   	 14.79   	-157.68		121.75   	-193.29		
-83.01   	-96.13   	 14.16   	-152.59		120.98   	-203.46		
-80.87   	-100.40   	 13.55   	-172.94		120.16   	-223.80		
-78.13   	-101.32   	 12.86   	-183.11		119.27   	-244.15		
-74.16   	-97.35   	 12.13   	-183.11		118.29   	-254.32		
-71.11   	-91.86   	 11.39   	-183.11		117.27   	-269.58		
-72.63   	-91.86   	 10.66   	-193.29		116.19   	-284.84		
-80.87   	-100.71   	  9.89   	-193.29		115.06   	-305.19		
-93.38   	-115.66   	  9.11   	-188.20		113.83   	-320.45		
-104.37   	-128.78   	  8.36   	-193.29		112.55   	-330.62		
-109.56   	-135.50   	  7.59   	-208.54		111.23   	-320.45		
-108.64   	-135.19   	  6.75   	-208.54		109.95   	-284.84		
-106.20   	-132.75   	  5.92   	-218.72		108.81   	-259.41		
-108.34   	-134.58   	  5.05   	-223.80		107.77   	-239.06		
-117.19   	-143.13   	  4.15   	-218.72		106.82   	-228.89		
-129.70   	-155.03   	  3.28   	-213.63		105.90   	-233.98		
-141.60   	-165.71   	  2.42   	-198.37		104.96   	-239.06		
-148.62   	-172.12   	  1.63   	-172.94		104.01   	-233.98		
-150.76   	-173.65   	  0.94   	-152.59		103.07   	-213.63		
-149.84   	-172.73   	  0.33   	-132.25		102.22   	-203.46		
-146.48   	-170.29   	 -0.20   	-116.99		101.40   	-193.29		
-141.91   	-167.24   	 -0.67   	 -91.56		100.63   	-188.20		
-136.11   	-162.96   	 -1.04   	 -76.30		 99.88   	-193.29		
-130.00   	-158.08   	 -1.34   	 -76.30		 99.10   	-193.29		
-126.34   	-152.89   	 -1.65   	 -71.21		 98.33   	-172.94		
-125.73   	-145.87   	 -1.93   	 -66.12		 97.64   	-157.68		
-125.43   	-133.06   	 -2.20   	 -71.21		 97.01   	-142.42		
-120.85   	-112.30   	 -2.48   	 -71.21		 96.44   	-132.25		
-109.25   	-85.14   	 -2.77   	 -66.12		 95.91   	-137.33		
-93.08   	-58.29   	 -3.03   	 -66.12		 95.36   	-132.25		
-77.82   	-38.45   	 -3.30   	 -61.04		 94.83   	-127.16		
-70.50   	-28.69   	 -3.54   	 -55.95		 94.32   	-111.90		
-72.63   	-27.16   	 -3.76   	 -50.86		 93.88   	-101.73		
-81.48   	-29.30   	 -3.97   	 -45.78		 93.47   	 -96.64		
-91.25   	-30.21   	 -4.15   	 -30.52		 93.08   	 -86.47		
-96.13   	-25.94   	 -4.27   	 -10.17		 92.74   	 -91.56		
-92.47   	-14.65   	 -4.31(D)	  15.26		 92.37   	 -86.47		
-80.57   	  0.92   	 -4.25   	  30.52		 92.02   	 -86.47		
-66.22   	 14.04   	 -4.13   	  40.69		 91.68   	 -76.30		
-57.37   	 15.56   	 -3.97   	  50.86		 91.37   	 -71.21		
-59.20   	  1.53   	 -3.76   	  40.69		 91.09   	 -61.04		
-71.11   	-23.19   	 -3.60   	  40.69		 90.84   	 -50.86		
-86.36   	-49.74   	 -3.44   	  35.61		 90.64   	 -45.78		
-97.05   	-70.50   	 -3.30   	  40.69		 90.46   	 -55.95		
-99.79   	-84.53   	 -3.13   	  35.61		 90.23   	 -61.04		
-97.66   	-96.44   	 -2.99   	  40.69		 89.99   	 -61.04		
-95.83   	-109.86   	 -2.83   	  40.69		 89.75   	 -61.04		
-97.05   	-124.21   	 -2.67   	  25.43		 89.50   	 -55.95		
-100.40   	-135.19   	 -2.56   	  15.26		 89.28   	 -40.69		
-103.45   	-139.77   	 -2.50   	  10.17		 89.11   	 -35.61		
-104.98   	-139.47   	 -2.46   	  15.26		 88.97   	 -45.78		
-106.81   	-137.94   	 -2.40   	  15.26		 88.79   	 -55.95		
-111.08   	-140.38   	 -2.34   	  15.26		 88.57   	 -55.95		
-117.80   	-147.40   	 -2.28   	   0.00		 88.34   	 -50.86		
-124.82   	-156.86   	 -2.28   	   0.00		 88.14   	 -50.86		
-129.09   	-164.79   	 -2.28   	   5.09		 87.93   	 -40.69		
-127.26   	-168.15   	 -2.26   	  15.26		 87.77   	 -35.61		
-120.24   	-167.54   	 -2.20   	  15.26		 87.63   	 -50.86		
-110.47   	-168.15   	 -2.14   	  20.35		 87.43   	 -50.86		
-99.49   	-176.39   	 -2.05   	  35.61		 87.22   	 -50.86		
-86.06   	-194.70   	 -1.91   	  55.95		 87.02   	 -50.86		
-67.14   	-218.51   	 -1.69   	  61.04		 86.82   	 -50.86		
-37.23   	-233.76   	 -1.44   	  71.21		 86.61   	 -55.95		
  6.10   	-219.42   	 -1.16   	  76.30		 86.39   	 -55.95		
 54.63   	-150.76   	 -0.85   	  81.38		 86.16   	 -55.95		
 86.06   	 -4.27   	 -0.53   	  76.30		 85.94   	 -55.95		
 75.07   	239.26   	 -0.22   	  76.30		 85.72   	 -50.86		
  6.10   	568.54   	  0.08   	  81.38		 85.51   	 -50.86		
-107.73   	900.57   	  0.41   	  86.47		 85.31   	 -55.95		
-304.57   	1013.18(R)	  0.75(E)	  81.38		 85.09   	 -55.95		
-322.88   	648.19   	  1.08   	  86.47		 84.86   	 -55.95		
-293.88   	132.14   	  1.42   	  76.30		 84.64   	 -61.04		
-248.11   	-314.64   	  1.73   	  66.12		 84.39   	 -71.21		
-210.88   	-531.01   	  1.99   	  66.12		 84.11   	 -61.04		
-186.46   	-513.61   	  2.26   	  50.86		 83.87   	 -61.04		
-166.32   	-384.22   	  2.46   	  45.78		 83.62   	 -55.95		
-143.13   	-275.27   	  2.64   	  45.78		 83.40   	 -55.95		
-120.54   	-240.17   	  2.83   	  45.78		 83.17   	 -50.86		
-106.51   	-252.69   	  3.01   	  45.78		 82.97   	 -45.78		
-105.90   	-263.06   	  3.19   	  55.95		 82.79   	 -55.95		
-115.66   	-248.41   	  3.42   	  61.04		 82.56   	 -61.04		
-128.78   	-220.03   	  3.66   	  66.12		 82.32   	 -61.04		
-138.24   	-198.06   	  3.93   	  71.21		 82.07   	 -66.12		
-142.21   	-191.35   	  4.21   	  81.38		 81.81   	 -55.95		
-142.52   	-195.62   	  4.54   	  81.38		 81.59   	 -45.78		
-140.69   	-203.25   	  4.86   	  81.38		 81.40   	 -45.78		
-137.33   	-207.21   	  5.19   	  91.56		 81.22   	 -50.86		
-133.36   	-203.55   	  5.55   	  96.64		 81.02   	 -55.95		
-130.00   	-194.70   	  5.94   	 111.90		 80.79   	 -55.95		
-128.78   	-186.46   	  6.39   	 132.25		 80.57   	 -50.86		
-130.92   	-184.02   	  6.92   	 193.29		 80.37   	 -55.95		
-134.89   	-186.46   	  7.69   	 208.54		 80.14   	 -55.95		
-137.33   	-189.21   	  8.52   	 183.11		 79.92   	 -55.95		
-135.50   	-188.29   	  9.26   	 223.80		 79.69   	 -55.95		
-129.39   	-184.33   	 10.15   	 279.75		 79.47   	 -55.95		
-122.07   	-178.83   	 11.27   	 274.67		 79.25   	 -45.78		
-116.58   	-173.65   	 12.37   	 254.32		 79.06   	 -40.69		
-112.61   	-168.76   	 13.39   	 244.15		 78.90   	 -50.86		
-110.47   	-165.10   	 14.36   	 218.72		 78.70   	 -66.12		
-110.17   	-163.88   	 15.24   	 188.20		 78.43   	 -66.12		
-112.00   	-166.32   	 15.99   	 157.68		 78.17   	 -61.04		
-117.49   	-173.03   	 16.62   	 147.51		 77.92   	 -40.69		
-125.12   	-182.19   	 17.21   	 132.25		 77.76   	 -40.69		
-130.31   	-189.21   	 17.74   	 116.99		 77.60   	 -40.69		
-129.39   	-190.43   	 18.21   	 111.90		 77.44   	 -40.69		
-123.29   	-187.07   	 18.66   	 111.90		 77.27   	 -45.78		
-117.49   	-184.02   	 19.10   	 106.82		 77.09   	 -45.78		
-116.58   	-185.24   	 19.53   	 101.73		 76.91   	 -35.61		
-121.46   	-190.43   	 19.94   	 111.90		 76.76   	 -25.43		
-127.26   	-196.53   	 20.39   	 111.90		 76.66   	 -15.26		
-129.70   	-198.97   	 20.83   	 111.90		 76.60(D)	  15.26		
-126.65   	-196.53   	 21.28   	 111.90		 76.66   	  50.86		
-120.85   	-191.96   	 21.73   	 106.82		 76.87   	 111.90		
-115.05   	-187.38   	 22.16   	 101.73		 77.31   	 183.11		
-110.17   	-183.41   	 22.56   	 101.73		 78.05   	 264.50		
-105.59   	-179.44   	 22.97   	  96.64		 79.10   	 320.45		
-100.71   	-175.48   	 23.36   	  96.64		 80.39   	 335.71		
-97.35   	-173.34   	 23.74   	  96.64		 81.73   	 335.71		
-96.74   	-173.65   	 24.13   	  86.47		 83.07   	 335.71		
-97.96   	-175.78   	 24.48   	  86.47		 84.41   	 361.14		
-96.74   	-176.39   	 24.82   	  76.30		 85.86   	 396.74		
-89.42   	-172.73   	 25.13   	  71.21		 87.45   	 437.43		
-75.68   	-164.79   	 25.41   	  71.21		 89.20   	 473.04		
-60.42   	-155.64   	 25.70   	  71.21		 91.09   	 493.39		
-50.05   	-149.23   	 25.98   	  66.12		 93.06   	 498.47		
-47.91   	-147.71   	 26.25   	  61.04		 95.06   	 498.47		
-52.19   	-149.84   	 26.49   	  66.12		 97.05   	 513.73		
-57.37   	-152.28   	 26.75   	  66.12		 99.10   	 518.82		
-58.29   	-151.67   	 27.02   	  61.04		101.18   	 528.99		
-54.02   	-146.48   	 27.26   	  66.12		103.30   	 518.82		
-46.69   	-137.33   	 27.53   	  61.04		105.37   	 498.47		
-38.15   	-124.82   	 27.77   	  55.95		107.36   	 488.30		
-29.91   	-108.95   	 28.00   	  61.04		109.32   	 478.13		
-22.58   	-91.55   	 28.24   	  55.95		111.23   	 457.78		
-18.31   	-74.16   	 28.46   	  55.95		113.06   	 437.43		
-18.92   	-59.51   	 28.69   	  45.78		114.81   	 417.09		
-25.94   	-49.44   	 28.87   	  50.86		116.48   	 406.92		
-37.54   	-44.25   	 29.07   	  45.78		118.11   	 381.48		
-49.74   	-42.42   	 29.26   	  45.78		119.63   	 345.88		
-57.37   	-41.81   	 29.44   	  35.61		121.02   	 310.27		
-59.81   	-42.42   	 29.58   	  40.69		122.26   	 279.75		
-58.90   	-44.56   	 29.75   	  30.52		123.38   	 254.32		
-58.90   	-49.44   	 29.87   	  25.43		124.39   	 233.98		
-62.56   	-57.37   	 29.97   	  25.43		125.33   	 223.80		
-70.50   	-68.36   	 30.07   	  20.35		126.23   	 188.20		
-83.01   	-82.40   	 30.15   	  15.26		126.98   	 152.59		
-98.57   	-99.49   	 30.21   	  15.26		127.59   	 127.16		
-112.92   	-115.97   	 30.27   	  10.17		128.10   	 111.90		
-121.15   	-126.65   	 30.32   	   5.09		128.54   	  96.64		
-118.41   	-126.95   	 30.34(S)	   0.00		128.93   	  86.47		
-105.59   	-116.88   	 30.34   	  -5.09		129.28   	  71.21		
-90.03   	-103.45   	 30.32   	   0.00		129.56   	  55.95		
-81.18   	-95.83   	 30.32   	 -10.17		129.79   	  30.52		
-84.23   	-98.57   	 30.27   	 -20.35		129.91   	  10.17		
-95.52   	-108.95   	 30.19   	 -15.26		129.95(S)	  -5.09		
-106.51   	-119.02   	 30.13   	 -20.35		129.93   	 -15.26		
-111.39   	-122.38   	 30.05   	 -25.43		129.87   	 -20.35		
-108.03   	-118.41   	 29.95   	 -25.43		129.79   	 -35.61		
-100.40   	-109.56   	 29.85   	 -30.52		129.64   	 -50.86		
-91.86   	-101.01   	 29.73   	 -35.61		129.44   	 -55.95		
-85.45   	-95.21   	 29.58   	 -35.61		129.22   	 -66.12		
-82.70   	-92.16   	 29.44   	 -45.78		128.95   	 -81.38		
-84.84   	-92.77   	 29.26   	 -45.78		128.63   	-101.73		
-91.86   	-97.05   	 29.07   	 -50.86		128.22   	-111.90		
-101.62   	-103.15   	 28.87   	 -61.04		127.77   	-116.99		
-108.95   	-107.73   	 28.63   	 -66.12		127.30   	-132.25		
-109.86   	-107.42   	 28.36   	 -96.64		126.77   	-147.51		
-103.15   	-100.40   	 27.98   	-122.07		126.18   	-167.85		
-92.77   	-88.50   	 27.49   	-116.99		125.51   	-183.11		
-83.31   	-75.99   	 27.02   	-127.16		124.78   	-198.37		
-76.29   	-65.61   	 26.51   	-142.42		123.99   	-223.80		
-71.41   	-57.07   	 25.94   	-147.51		123.09   	-233.98		
-67.14   	-49.13   	 25.35   	-147.51		122.16   	-249.24		
-63.17   	-41.81   	 24.76   	-157.68		121.16   	-274.67		
-60.12   	-34.79   	 24.13   	-162.77		120.06   	-295.01		
-57.68   	-28.08   	 23.48   	-167.85		118.88   	-305.19		
-52.80   	-19.84   	 22.81   	-167.85		117.66   	-325.53		
-42.72   	 -8.24   	 22.14   	-178.03		116.36   	-325.53		
-28.99   	  6.10   	 21.42   	-188.20		115.06   	-315.36		
-16.17   	 19.53   	 20.67   	-203.46		113.79   	-279.75		
 -9.46   	 27.77   	 19.86   	-223.80		112.68   	-244.15		
-10.68   	 29.91   	 18.96   	-239.06		111.70   	-223.80		
-16.48   	 27.47   	 18.01   	-244.15		110.80   	-218.72		
-21.97   	 24.41   	 17.03   	-244.15		109.93   	-233.98		
-23.80   	 22.89   	 16.05   	-244.15		108.99   	-233.98		
-22.28   	 24.41   	 15.08   	-249.24		108.06   	-228.89		
-17.09   	 28.99   	 14.08   	-239.06		107.14   	-218.72		
 -9.46   	 36.62   	 13.12   	-223.80		106.27   	-203.46		
  0.00   	 47.00   	 12.23   	-213.63		105.45   	-198.37		
  9.46   	 57.68   	 11.37   	-203.46		104.66   	-188.20		
 14.95   	 65.31   	 10.56   	-183.11		103.91   	-178.03		
 15.56   	 68.05   	  9.83   	-172.94		103.19   	-178.03		
 13.12   	 67.14   	  9.14   	-167.85		102.48   	-167.85		
 13.12   	 66.53   	  8.46   	-157.68		101.81   	-152.59		
 18.62   	 69.58   	  7.83   	-157.68		101.20   	-147.51		
 30.21   	 77.82   	  7.20   	-157.68		100.61   	-142.42		
 45.78   	 90.03   	  6.57   	-157.68		100.04   	-142.42		
 60.73   	103.45   	  5.94   	-142.42		 99.47   	-132.25		
 71.11   	115.66   	  5.37   	-122.07		 98.94   	-116.99		
 74.77   	125.12   	  4.88   	-106.82		 98.47   	-111.90		
 72.33   	132.14   	  4.46   	 -81.38		 98.03   	 -96.64		
 66.53   	137.94   	  4.13   	 -66.12		 97.64   	 -86.47		
 61.65   	144.04   	  3.87   	 -40.69		 97.29   	 -81.38		
 61.04   	151.37   	  3.70   	 -25.43		 96.97   	 -91.56		
 65.31   	159.00   	  3.60   	 -20.35		 96.60   	 -86.47		
 72.33   	165.71   	  3.52   	  -5.09		 96.26   	 -81.38		
 78.13   	170.90   	  3.50(D)	   0.00		 95.93   	 -76.30		
 80.26   	175.78   	  3.50   	   5.09		 95.63   	 -61.04		
 79.04   	181.27   	  3.52   	   5.09		 95.38   	 -55.95		
 75.99   	185.85   	  3.54   	   5.09		 95.16   	 -55.95		
 74.16   	187.99   	  3.56   	   5.09		 94.93   	 -61.04		
 74.46   	184.94   	  3.58   	   0.00		 94.69   	 -61.04		
 75.38   	177.00   	  3.58   	   0.00		 94.45   	 -66.12		
 76.29   	167.54   	  3.58   	   0.00		 94.18   	 -55.95		
 77.21   	159.91   	  3.58   	  -5.09		 93.96   	 -50.86		
 78.13   	153.50   	  3.56   	   0.00		 93.75   	 -50.86		
 79.96   	145.87   	  3.56   	   0.00		 93.55   	 -50.86		
 81.18   	133.97   	  3.56   	   0.00		 93.35   	 -50.86		
 80.87   	118.10   	  3.56   	   0.00		 93.14   	 -45.78		
 78.43   	101.93   	  3.56   	   5.09		 92.96   	 -50.86		
 74.16   	 89.72   	  3.58   	   5.09		 92.76   	 -55.95		
 69.89   	 83.62   	  3.60   	  10.17		 92.53   	 -45.78		
 67.75   	 83.01   	  3.64   	   5.09		 92.35   	 -50.86		
 68.97   	 85.45   	  3.66   	   5.09		 92.15   	 -45.78		
 73.55   	 89.11   	  3.68   	  10.17		 91.96   	 -50.86		
 78.74   	 92.16   	  3.72   	  10.17		 91.76   	 -55.95		
 80.87   	 91.86   	  3.76   	  15.26		 91.54   	 -45.78		
 78.13   	 85.75   	  3.83   	  15.26		 91.35   	 -50.86		
 69.89   	 73.24   	  3.89   	  25.43		 91.15   	 -55.95		
 59.20   	 56.15   	  3.99   	  30.52		 90.93   	 -50.86		
 49.44   	 36.62   	  4.11   	  30.52		 90.72   	 -50.86		
 45.78   	 16.48   	  4.23   	  40.69		 90.52   	 -55.95		
 54.93   	 -1.83   	  4.39   	  35.61		 90.29   	 -55.95		
 80.57   	-13.73   	  4.54   	  35.61		 90.07   	 -50.86		
122.38   	-14.65   	  4.68   	  30.52		 89.87   	 -61.04		
175.48   	  2.75   	  4.80   	  30.52		 89.62   	 -71.21		
230.41   	 52.49   	  4.92   	  25.43		 89.34   	 -66.12		
267.03   	158.39   	  5.03   	  25.43		 89.07   	 -55.95		
263.98   	355.83   	  5.13   	  20.35		 88.85   	 -50.86		
207.52   	666.20   	  5.21   	  30.52		 88.65   	 -55.95		
105.59   	1047.67   	  5.33   	  30.52		 88.42   	 -66.12		
-91.86   	1476.14(R)	  5.45(E)	  35.61		 88.16   	 -66.12		
-119.63   	1261.60   	  5.60   	  35.61		 87.89   	 -66.12		
-100.71   	780.94   	  5.74   	  25.43		 87.63   	 -66.12		
-63.78   	227.36   	  5.84   	  30.52		 87.36   	 -66.12		
-33.26   	-179.44   	  5.96   	  20.35		 87.10   	 -71.21		
