SAMPLE NUMBER:   5
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  DAO     	  DAO'		  RV     	  RV'		
 63.68   	 101.73		 45.51   	 -35.61		
 64.09   	  81.38		 45.37   	 -50.86		
 64.41   	  61.04		 45.17   	 -61.04		
 64.66   	  50.86		 44.92   	 -71.21		
 64.86   	  30.52		 44.64   	 -76.30		
 64.98   	  25.43		 44.33   	 -86.47		
 65.09   	  10.17		 43.99   	 -91.56		
 65.13   	   5.09		 43.62   	-106.82		
 65.15(S)	  -5.09		 43.19   	-111.90		
 65.13   	 -15.26		 42.75   	-116.99		
 65.07   	 -10.17		 42.28   	-122.07		
 65.03   	 -20.35		 41.79   	-122.07		
 64.94   	 -30.52		 41.30   	-127.16		
 64.82   	 -40.69		 40.79   	-137.33		
 64.66   	 -50.86		 40.24   	-147.51		
 64.46   	 -40.69		 39.65   	-152.59		
 64.29   	 -35.61		 39.04   	-152.59		
 64.15   	 -35.61		 38.43   	-157.68		
 64.01   	 -40.69		 37.80   	-147.51		
 63.85   	 -45.78		 37.21   	-147.51		
 63.66   	 -50.86		 36.62   	-147.51		
 63.46   	 -50.86		 36.03   	-147.51		
 63.26   	 -45.78		 35.44   	-152.59		
 63.07   	 -45.78		 34.83   	-152.59		
 62.89   	 -35.61		 34.22   	-152.59		
 62.75   	 -40.69		 33.61   	-157.68		
 62.58   	 -55.95		 32.98   	-167.85		
 62.36   	 -66.12		 32.31   	-178.03		
 62.10   	 -81.38		 31.60   	-193.29		
 61.77   	 -91.56		 30.82   	-203.46		
 61.40   	 -96.64		 30.01   	-203.46		
 61.02   	-101.73		 29.20   	-208.54		
 60.61   	-111.90		 28.36   	-208.54		
 60.16   	-132.25		 27.53   	-208.54		
 59.63   	-147.51		 26.69   	-218.72		
 59.04   	-152.59		 25.82   	-233.98		
 58.43   	-152.59		 24.88   	-249.24		
 57.82   	-132.25		 23.89   	-259.41		
 57.29   	-116.99		 22.85   	-269.58		
 56.83   	-111.90		 21.77   	-264.50		
 56.38   	-101.73		 20.71   	-264.50		
 55.97   	 -96.64		 19.65   	-264.50		
 55.58   	 -96.64		 18.60   	-274.67		
 55.20   	 -81.38		 17.50   	-274.67		
 54.87   	 -61.04		 16.40   	-274.67		
 54.63   	 -61.04		 15.30   	-274.67		
 54.38   	 -61.04		 14.20   	-279.75		
 54.14   	 -61.04		 13.08   	-269.58		
 53.90   	 -66.12		 12.00   	-259.41		
 53.63   	 -76.30		 10.97   	-249.24		
 53.33   	 -71.21		  9.97   	-233.98		
 53.04   	 -50.86		  9.03   	-213.63		
 52.84   	 -50.86		  8.18   	-203.46		
 52.63   	 -50.86		  7.37   	-183.11		
 52.43   	 -50.86		  6.63   	-162.77		
 52.23   	 -50.86		  5.98   	-147.51		
 52.02   	 -55.95		  5.39   	-137.33		
 51.80   	 -55.95		  4.84   	-116.99		
 51.58   	 -45.78		  4.37   	-106.82		
 51.39   	 -50.86		  3.95   	 -81.38		
 51.19   	 -45.78		  3.62   	 -61.04		
 51.01   	 -40.69		  3.38   	 -45.78		
 50.84   	 -45.78		  3.19   	 -45.78		
 50.66   	 -55.95		  3.01   	 -40.69		
 50.44   	 -61.04		  2.85   	 -45.78		
 50.19   	 -55.95		  2.67   	 -40.69		
 49.97   	 -61.04		  2.50   	 -30.52		
 49.73   	 -50.86		  2.38   	 -20.35		
 49.52   	 -45.78		  2.30   	 -10.17		
 49.34   	 -55.95		  2.26(D)	  10.17		
 49.11   	 -61.04		  2.30   	  15.26		
 48.87   	 -55.95		  2.36   	  25.43		
 48.65   	 -55.95		  2.46   	  20.35		
 48.42   	 -55.95		  2.54   	  15.26		
 48.20   	 -40.69		  2.60   	   5.09		
 48.04   	 -35.61		  2.62   	 -15.26		
 47.89   	 -40.69		  2.56   	 -15.26		
 47.73   	 -35.61		  2.50   	 -10.17		
 47.59   	 -40.69		  2.46   	   0.00		
 47.43   	 -45.78		  2.46   	  10.17		
 47.24   	 -40.69		  2.50   	  30.52		
 47.08   	 -35.61		  2.62   	  50.86		
 46.94   	 -35.61		  2.83   	  55.95		
 46.80   	 -30.52		  3.05   	  61.04		
 46.67   	 -35.61		  3.30   	  61.04		
 46.53   	 -35.61		  3.54   	  61.04		
 46.39   	 -45.78		  3.78   	  66.12		
 46.21   	 -45.78		  4.05   	  61.04		
 46.02   	 -50.86		  4.29   	  71.21		
 45.82   	 -50.86		  4.58   	  76.30		
 45.62   	 -50.86		  4.88   	  76.30		
 45.41   	 -45.78		  5.19   	  81.38		
 45.23   	 -50.86		  5.51   	  81.38		
 45.03   	 -50.86		  5.84   	  91.56		
 44.82   	 -45.78		  6.21   	  96.64		
 44.64   	 -50.86		  6.59   	 111.90		
 44.44   	 -40.69		  7.04   	 127.16		
 44.27   	 -40.69		  7.55   	 152.59		
 44.11   	 -40.69		  8.16   	 178.03		
 43.95   	 -40.69		  8.87   	 208.54		
 43.78   	 -45.78		  9.70   	 228.89		
 43.60   	 -50.86		 10.62   	 249.24		
 43.40   	 -40.69		 11.62   	 274.67		
 43.23   	 -25.43		 12.72   	 295.01		
 43.13   	 -25.43		 13.90   	 320.45		
 43.03   	 -30.52		 15.18   	 340.79		
 42.91   	 -40.69		 16.54   	 422.18		
 42.75   	 -25.43		 18.23   	 427.26		
 42.64(D)	   5.09		 19.94   	 432.35		
 42.67   	  45.78		 21.67   	 427.26		
 42.85   	  96.64		 23.38   	 417.09		
 43.23   	 152.59		 25.05   	 396.74		
 43.85   	 208.54		 26.63   	 386.57		
 44.68   	 254.32		 28.18   	 371.31		
 45.70   	 284.84		 29.66   	 356.05		
 46.84   	 305.19		 31.09   	 335.71		
 48.06   	 305.19		 32.43   	 325.53		
 49.28   	 300.10		 33.73   	 305.19		
 50.48   	 279.75		 34.95   	 279.75		
 51.60   	 249.24		 36.07   	 264.50		
 52.59   	 218.72		 37.13   	 244.15		
 53.47   	 193.29		 38.11   	 223.80		
 54.24   	 157.68		 39.00   	 203.46		
 54.87   	 127.16		 39.82   	 183.11		
 55.38   	  91.56		 40.55   	 172.94		
 55.75   	  76.30		 41.24   	 152.59		
 56.05   	  71.21		 41.85   	 137.33		
 56.34   	  76.30		 42.40   	 127.16		
 56.64   	  81.38		 42.91   	 111.90		
 56.97   	  91.56		 43.36   	 101.73		
 57.33   	  96.64		 43.76   	  91.56		
 57.72   	 127.16		 44.13   	  81.38		
 58.23   	 142.42		 44.46   	  71.21		
 58.80   	 152.59		 44.74   	  61.04		
 59.41   	 152.59		 44.98   	  50.86		
 60.02   	 157.68		 45.19   	  45.78		
 60.65   	 152.59		 45.37   	  25.43		
 61.26   	 142.42		 45.47   	  20.35		
 61.83   	 147.51		 45.55   	  10.17		
 62.42   	 137.33		 45.59(S)	   0.00		
 62.97   	 127.16		 45.59   	 -10.17		
 63.48   	 116.99		 45.55   	 -10.17		
 63.95   	 106.82		 45.51   	 -25.43		
 64.37   	  91.56		 45.41   	 -35.61		
 64.74   	  66.12		 45.27   	 -45.78		
 65.00   	  66.12		 45.09   	 -66.12		
 65.27   	  50.86		 44.82   	 -71.21		
 65.47   	  35.61		 44.54   	 -81.38		
 65.62   	  25.43		 44.21   	 -91.56		
 65.72   	  15.26		 43.85   	 -96.64		
 65.78   	   5.09		 43.46   	-101.73		
 65.80(S)	 -10.17		 43.05   	-111.90		
 65.76   	 -10.17		 42.60   	-116.99		
 65.72   	 -10.17		 42.14   	-116.99		
 65.68   	 -25.43		 41.67   	-127.16		
 65.57   	 -30.52		 41.16   	-132.25		
 65.45   	 -30.52		 40.63   	-137.33		
 65.33   	 -30.52		 40.08   	-142.42		
 65.21   	 -30.52		 39.51   	-142.42		
 65.09   	 -30.52		 38.94   	-147.51		
 64.96   	 -35.61		 38.35   	-147.51		
 64.82   	 -40.69		 37.76   	-142.42		
 64.66   	 -40.69		 37.19   	-147.51		
 64.50   	 -35.61		 36.60   	-147.51		
 64.35   	 -35.61		 36.01   	-142.42		
 64.21   	 -40.69		 35.44   	-142.42		
 64.05   	 -40.69		 34.87   	-142.42		
 63.89   	 -45.78		 34.30   	-142.42		
 63.70   	 -55.95		 33.73   	-157.68		
 63.48   	 -66.12		 33.10   	-162.77		
 63.21   	 -66.12		 32.45   	-178.03		
 62.95   	 -71.21		 31.74   	-188.20		
 62.67   	 -81.38		 30.99   	-198.37		
 62.34   	 -86.47		 30.19   	-193.29		
 61.99   	-101.73		 29.42   	-193.29		
 61.59   	-122.07		 28.65   	-198.37		
 61.10   	-147.51		 27.85   	-208.54		
 60.51   	-152.59		 27.02   	-218.72		
 59.90   	-157.68		 26.14   	-239.06		
 59.27   	-142.42		 25.19   	-244.15		
 58.70   	-127.16		 24.21   	-254.32		
 58.19   	-116.99		 23.19   	-259.41		
 57.72   	-116.99		 22.16   	-254.32		
 57.25   	-111.90		 21.14   	-264.50		
 56.81   	-101.73		 20.08   	-264.50		
 56.40   	 -91.56		 19.02   	-264.50		
 56.03   	 -71.21		 17.97   	-269.58		
 55.75   	 -55.95		 16.89   	-274.67		
 55.52   	 -55.95		 15.79   	-274.67		
 55.30   	 -55.95		 14.69   	-264.50		
 55.08   	 -66.12		 13.63   	-259.41		
 54.81   	 -71.21		 12.59   	-254.32		
 54.53   	 -66.12		 11.58   	-233.98		
 54.26   	 -61.04		 10.64   	-218.72		
 54.02   	 -50.86		  9.77   	-203.46		
 53.81   	 -45.78		  8.95   	-188.20		
 53.63   	 -50.86		  8.20   	-178.03		
 53.43   	 -61.04		  7.49   	-167.85		
 53.18   	 -66.12		  6.82   	-152.59		
 52.92   	 -61.04		  6.21   	-137.33		
 52.68   	 -55.95		  5.66   	-116.99		
 52.45   	 -45.78		  5.19   	-101.73		
 52.27   	 -45.78		  4.78   	 -76.30		
 52.09   	 -35.61		  4.48   	 -55.95		
 51.94   	 -50.86		  4.25   	 -50.86		
 51.74   	 -61.04		  4.05   	 -45.78		
 51.50   	 -61.04		  3.87   	 -50.86		
 51.25   	 -55.95		  3.66   	 -40.69		
 51.03   	 -45.78		  3.50   	 -35.61		
 50.84   	 -45.78		  3.36   	 -25.43		
 50.66   	 -45.78		  3.26   	 -20.35		
 50.48   	 -55.95		  3.17   	  -5.09		
 50.25   	 -55.95		  3.15(D)	  10.17		
 50.03   	 -61.04		  3.19   	  15.26		
 49.79   	 -66.12		  3.26   	  15.26		
 49.52   	 -61.04		  3.32   	  20.35		
 49.28   	 -55.95		  3.40   	  20.35		
 49.05   	 -40.69		  3.48   	  10.17		
 48.89   	 -40.69		  3.52   	   0.00		
 48.73   	 -40.69		  3.52   	  -5.09		
 48.57   	 -40.69		  3.50   	 -15.26		
 48.40   	 -45.78		  3.44   	 -15.26		
 48.22   	 -50.86		  3.38   	   0.00		
 48.02   	 -50.86		  3.38(E)	  15.26		
 47.81   	 -35.61		  3.44   	  45.78		
 47.67   	 -35.61		  3.62   	  50.86		
 47.53   	 -25.43		  3.83   	  61.04		
 47.43   	 -35.61		  4.07   	  61.04		
 47.28   	 -35.61		  4.31   	  61.04		
 47.14   	 -45.78		  4.56   	  61.04		
 46.96   	 -50.86		  4.80   	  61.04		
 46.75   	 -50.86		  5.05   	  66.12		
 46.55   	 -45.78		  5.31   	  66.12		
 46.37   	 -45.78		  5.57   	  71.21		
 46.18   	 -40.69		  5.86   	  76.30		
 46.02   	 -45.78		  6.16   	  86.47		
 45.84   	 -40.69		  6.51   	  91.56		
 45.68   	 -45.78		  6.88   	  91.56		
 45.49   	 -55.95		  7.24   	  91.56		
 45.27   	 -66.12		  7.61   	 101.73		
 45.00   	 -55.95		  8.02   	 116.99		
 44.78   	 -40.69		  8.48   	 137.33		
 44.62   	 -30.52		  9.03   	 178.03		
 44.50   	 -35.61		  9.75   	 208.54		
 44.35   	 -35.61		 10.58   	 244.15		
 44.21   	 -45.78		 11.56   	 269.58		
 44.03   	 -55.95		 12.63   	 305.19		
 43.80   	 -50.86		 13.86   	 330.62		
 43.60   	 -45.78		 15.18   	 366.22		
 43.42   	 -25.43		 16.64   	 452.69		
 43.32   	  -5.09		 18.45   	 462.87		
 43.30(D)	  20.35		 20.31   	 452.69		
 43.38   	  50.86		 22.12   	 447.61		
 43.58   	 111.90		 23.91   	 432.35		
 44.03   	 167.85		 25.64   	 427.26		
 44.70   	 228.89		 27.34   	 417.09		
 45.62   	 279.75		 29.01   	 406.92		
 46.73   	 310.27		 30.64   	 391.66		
 47.98   	 320.45		 32.21   	 376.40		
 49.26   	 330.62		 33.71   	 356.05		
 50.58   	 310.27		 35.14   	 335.71		
 51.82   	 284.84		 36.48   	 310.27		
 52.96   	 249.24		 37.72   	 284.84		
 53.96   	 213.63		 38.86   	 259.41		
 54.81   	 172.94		 39.90   	 244.15		
 55.50   	 137.33		 40.87   	 223.80		
 56.05   	 111.90		 41.77   	 203.46		
 56.50   	  86.47		 42.58   	 193.29		
 56.85   	  71.21		 43.36   	 172.94		
 57.13   	  71.21		 44.05   	 152.59		
 57.42   	  66.12		 44.66   	 142.42		
 57.68   	  81.38		 45.23   	 127.16		
 58.01   	  91.56		 45.74   	 116.99		
 58.37   	 101.73		 46.21   	 101.73		
 58.78   	 127.16		 46.61   	 101.73		
 59.29   	 147.51		 47.02   	  91.56		
 59.88   	 152.59		 47.39   	  86.47		
 60.49   	 167.85		 47.73   	  76.30		
 61.16   	 167.85		 48.04   	  76.30		
 61.83   	 167.85		 48.34   	  66.12		
 62.50   	 152.59		 48.61   	  61.04		
 63.11   	 152.59		 48.85   	  61.04		
 63.72   	 132.25		 49.09   	  50.86		
 64.25   	 122.07		 49.30   	  45.78		
 64.74   	 132.25		 49.48   	  45.78		
 65.27   	 127.16		 49.66   	  35.61		
 65.78   	 106.82		 49.81   	  40.69		
 66.21   	  86.47		 49.97   	  35.61		
 66.55   	  66.12		 50.11   	  25.43		
 66.82   	  40.69		 50.21   	  15.26		
 66.98   	  35.61		 50.27(S)	   0.00		
 67.12   	  30.52		 50.27   	 -10.17		
 67.24   	  25.43		 50.23   	 -25.43		
 67.34   	  10.17		 50.13   	 -40.69		
 67.39   	   5.09		 49.97   	 -55.95		
 67.41(S)	 -15.26		 49.75   	 -76.30		
 67.34   	 -30.52		 49.44   	 -96.64		
 67.22   	 -30.52		 49.05   	-116.99		
 67.10   	 -35.61		 48.59   	-132.25		
 66.96   	 -35.61		 48.06   	-152.59		
 66.82   	 -25.43		 47.45   	-167.85		
 66.71   	 -25.43		 46.77   	-183.11		
 66.61   	 -30.52		 46.04   	-198.37		
 66.49   	 -40.69		 45.25   	-203.46		
 66.33   	 -40.69		 44.44   	-213.63		
 66.16   	 -45.78		 43.58   	-208.54		
 65.98   	 -40.69		 42.75   	-208.54		
 65.82   	 -45.78		 41.91   	-213.63		
 65.64   	 -40.69		 41.06   	-218.72		
 65.47   	 -40.69		 40.18   	-233.98		
 65.31   	 -50.86		 39.25   	-249.24		
 65.11   	 -50.86		 38.25   	-259.41		
 64.90   	 -61.04		 37.21   	-259.41		
 64.66   	 -66.12		 36.17   	-244.15		
 64.39   	 -71.21		 35.20   	-239.06		
 64.11   	 -86.47		 34.24   	-239.06		
 63.76   	-101.73		 33.29   	-244.15		
 63.36   	-122.07		 32.31   	-254.32		
 62.87   	-127.16		 31.29   	-259.41		
 62.36   	-142.42		 30.25   	-269.58		
 61.79   	-152.59		 29.18   	-279.75		
 61.18   	-157.68		 28.06   	-279.75		
 60.55   	-152.59		 26.94   	-284.84		
 59.94   	-142.42		 25.80   	-279.75		
 59.37   	-137.33		 24.68   	-279.75		
 58.82   	-116.99		 23.56   	-274.67		
 58.35   	 -96.64		 22.46   	-279.75		
 57.97   	 -96.64		 21.34   	-284.84		
 57.58   	 -91.56		 20.20   	-289.93		
 57.21   	 -86.47		 19.04   	-289.93		
 56.87   	 -76.30		 17.88   	-284.84		
 56.56   	 -71.21		 16.74   	-279.75		
 56.28   	 -61.04		 15.63   	-264.50		
 56.03   	 -61.04		 14.57   	-254.32		
 55.79   	 -66.12		 13.55   	-244.15		
 55.52   	 -55.95		 12.57   	-228.89		
 55.30   	 -55.95		 11.66   	-208.54		
 55.08   	 -61.04		 10.82   	-188.20		
 54.83   	 -55.95		 10.07   	-162.77		
 54.61   	 -61.04		  9.42   	-147.51		
 54.36   	 -61.04		  8.83   	-137.33		
 54.12   	 -55.95		  8.28   	-137.33		
 53.90   	 -45.78		  7.73   	-127.16		
 53.71   	 -45.78		  7.22   	-122.07		
 53.53   	 -45.78		  6.73   	-106.82		
 53.35   	 -45.78		  6.31   	 -86.47		
 53.16   	 -55.95		  5.96   	 -71.21		
 52.94   	 -50.86		  5.68   	 -55.95		
 52.74   	 -61.04		  5.45   	 -40.69		
 52.49   	 -50.86		  5.29   	 -30.52		
 52.29   	 -50.86		  5.17   	 -30.52		
 52.09   	 -45.78		  5.05   	 -20.35		
 51.90   	 -50.86		  4.96   	 -25.43		
 51.70   	 -66.12		  4.86   	 -25.43		
 51.43   	 -71.21		  4.76   	 -30.52		
 51.15   	 -61.04		  4.64   	 -20.35		
 50.91   	 -61.04		  4.56   	 -20.35		
 50.66   	 -50.86		  4.48   	 -10.17		
 50.46   	 -45.78		  4.44   	  -5.09		
 50.27   	 -45.78		  4.42   	   0.00		
 50.09   	 -45.78		  4.42   	   0.00		
 49.91   	 -50.86		  4.42   	  -5.09		
 49.70   	 -50.86		  4.39   	 -15.26		
 49.50   	 -50.86		  4.33   	 -25.43		
 49.30   	 -55.95		  4.23   	 -35.61		
 49.07   	 -45.78		  4.09   	 -30.52		
 48.89   	 -40.69		  3.97   	 -25.43		
 48.73   	 -40.69		  3.87   	 -10.17		
 48.57   	 -35.61		  3.83(D)	   0.00		
 48.42   	 -55.95		  3.83(E)	  10.17		
 48.20   	 -45.78		  3.87   	  20.35		
 48.02   	 -40.69		  3.95   	  25.43		
 47.85   	 -40.69		  4.05   	  35.61		
 47.69   	 -35.61		  4.19   	  45.78		
 47.55   	 -35.61		  4.37   	  50.86		
 47.41   	 -45.78		  4.58   	  45.78		
 47.22   	 -61.04		  4.76   	  50.86		
 46.98   	 -55.95		  4.96   	  61.04		
 46.75   	 -45.78		  5.21   	  66.12		
 46.57   	 -40.69		  5.47   	  76.30		
 46.41   	 -40.69		  5.78   	  86.47		
 46.25   	 -45.78		  6.12   	  91.56		
 46.06   	 -50.86		  6.49   	  96.64		
 45.86   	 -45.78		  6.88   	  91.56		
 45.68   	 -50.86		  7.24   	 101.73		
 45.47   	 -45.78		  7.65   	 106.82		
 45.29   	 -50.86		  8.08   	 127.16		
 45.09   	 -40.69		  8.59   	 157.68		
 44.92   	 -40.69		  9.22   	 198.37		
 44.76   	 -40.69		 10.01   	 228.89		
 44.60   	 -50.86		 10.93   	 254.32		
 44.39   	 -50.86		 11.94   	 279.75		
 44.19   	 -45.78		 13.06   	 320.45		
 44.01   	 -50.86		 14.34   	 350.97		
 43.80   	 -25.43		 15.75   	 447.61		
 43.70   	 -20.35		 17.54   	 457.78		
 43.62(D)	  10.17		 19.37   	 447.61		
 43.66   	  61.04		 21.16   	 432.35		
 43.91   	 101.73		 22.89   	 427.26		
 44.31   	 162.77		 24.60   	 412.00		
 44.96   	 233.98		 26.25   	 406.92		
 45.90   	 284.84		 27.87   	 396.74		
 47.04   	 310.27		 29.46   	 391.66		
 48.28   	 330.62		 31.03   	 376.40		
 49.60   	 330.62		 32.53   	 356.05		
 50.93   	 310.27		 33.96   	 335.71		
 52.17   	 279.75		 35.30   	 310.27		
 53.29   	 249.24		 36.54   	 284.84		
 54.28   	 208.54		 37.68   	 274.67		
 55.12   	 178.03		 38.78   	 254.32		
 55.83   	 142.42		 39.80   	 239.06		
 56.40   	 111.90		 40.75   	 218.72		
 56.85   	  81.38		 41.63   	 208.54		
 57.17   	  66.12		 42.46   	 188.20		
 57.44   	  66.12		 43.21   	 178.03		
 57.70   	  66.12		 43.93   	 157.68		
 57.97   	  71.21		 44.56   	 142.42		
 58.25   	  76.30		 45.13   	 132.25		
 58.56   	  91.56		 45.66   	 122.07		
 58.92   	 132.25		 46.14   	 116.99		
 59.45   	 147.51		 46.61   	 106.82		
 60.04   	 167.85		 47.04   	 101.73		
 60.71   	 172.94		 47.45   	  96.64		
 61.40   	 172.94		 47.83   	  81.38		
 62.10   	 167.85		 48.16   	  71.21		
 62.77   	 162.77		 48.44   	  66.12		
 63.42   	 157.68		 48.71   	  61.04		
 64.05   	 147.51		 48.95   	  55.95		
 64.64   	 132.25		 49.18   	  45.78		
 65.17   	 116.99		 49.36   	  35.61		
 65.64   	 101.73		 49.50   	  30.52		
 66.04   	  76.30		 49.62   	  25.43		
 66.35   	  66.12		 49.73   	  15.26		
 66.61   	  45.78		 49.79(S)	   0.00		
 66.80   	  40.69		 49.79   	 -20.35		
 66.96   	  25.43		 49.70   	 -40.69		
 67.06   	  25.43		 49.54   	 -55.95		
 67.16   	  10.17		 49.32   	 -76.30		
 67.20(S)	   0.00		 49.01   	 -96.64		
 67.20   	 -10.17		 48.63   	-122.07		
 67.16   	 -15.26		 48.14   	-142.42		
 67.10   	 -30.52		 47.57   	-162.77		
 66.98   	 -25.43		 46.92   	-178.03		
 66.88   	 -15.26		 46.21   	-198.37		
 66.82   	 -20.35		 45.41   	-208.54		
 66.73   	 -20.35		 44.58   	-208.54		
 66.65   	 -35.61		 43.74   	-218.72		
 66.51   	 -35.61		 42.87   	-218.72		
 66.37   	 -35.61		 41.99   	-228.89		
 66.23   	 -30.52		 41.08   	-239.06		
 66.10   	 -40.69		 40.12   	-254.32		
 65.94   	 -50.86		 39.10   	-259.41		
 65.74   	 -50.86		 38.07   	-259.41		
 65.53   	 -55.95		 37.03   	-254.32		
 65.31   	 -55.95		 36.01   	-249.24		
 65.09   	 -61.04		 35.02   	-239.06		
 64.84   	 -61.04		 34.06   	-239.06		
 64.60   	 -61.04		 33.10   	-239.06		
 64.35   	 -71.21		 32.15   	-244.15		
 64.07   	 -86.47		 31.17   	-249.24		
 63.72   	-101.73		 30.17   	-254.32		
 63.32   	-116.99		 29.16   	-254.32		
 62.85   	-122.07		 28.14   	-249.24		
 62.36   	-137.33		 27.14   	-249.24		
 61.81   	-147.51		 26.14   	-249.24		
 61.22   	-157.68		 25.15   	-254.32		
 60.59   	-152.59		 24.13   	-264.50		
 59.98   	-142.42		 23.07   	-264.50		
 59.41   	-127.16		 22.01   	-269.58		
 58.90   	-116.99		 20.94   	-269.58		
 58.43   	-101.73		 19.86   	-264.50		
 58.03   	-101.73		 18.80   	-259.41		
 57.62   	 -91.56		 17.76   	-259.41		
 57.25   	 -86.47		 16.72   	-264.50		
 56.91   	 -81.38		 15.67   	-259.41		
 56.58   	 -71.21		 14.63   	-249.24		
 56.30   	 -66.12		 13.63   	-244.15		
 56.03   	 -66.12		 12.66   	-228.89		
 55.77   	 -66.12		 11.74   	-218.72		
 55.50   	 -71.21		 10.86   	-208.54		
 55.22   	 -66.12		 10.03   	-193.29		
 54.95   	 -71.21		  9.26   	-172.94		
 54.67   	 -55.95		  8.57   	-157.68		
 54.45   	 -55.95		  7.93   	-142.42		
 54.22   	 -61.04		  7.37   	-132.25		
 53.98   	 -55.95		  6.84   	-127.16		
 53.75   	 -61.04		  6.33   	-116.99		
 53.51   	 -61.04		  5.86   	-116.99		
 53.27   	 -55.95		  5.39   	-101.73		
 53.04   	 -45.78		  4.98   	 -86.47		
 52.86   	 -45.78		  4.64   	 -76.30		
 52.68   	 -50.86		  4.33   	 -55.95		
 52.47   	 -45.78		  4.11   	 -50.86		
 52.29   	 -50.86		  3.91   	 -40.69		
 52.09   	 -50.86		  3.74   	 -40.69		
 51.88   	 -45.78		  3.58   	 -40.69		
 51.70   	 -50.86		  3.42   	 -35.61		
 51.50   	 -50.86		  3.28   	 -40.69		
 51.29   	 -50.86		  3.11   	 -30.52		
 51.09   	 -61.04		  2.99   	 -20.35		
 50.84   	 -55.95		  2.91   	 -15.26		
 50.62   	 -61.04		  2.85   	  -5.09		
 50.38   	 -61.04		  2.83(D)	   0.00		
 50.13   	 -61.04		  2.83   	  10.17		
 49.89   	 -50.86		  2.87   	  15.26		
 49.68   	 -50.86		  2.93   	  20.35		
 49.48   	 -55.95		  3.01   	  10.17		
 49.26   	 -45.78		  3.05   	  10.17		
 49.07   	 -45.78		  3.09   	   5.09		
 48.89   	 -40.69		  3.11   	  -5.09		
 48.73   	 -45.78		  3.09   	 -15.26		
 48.55   	 -45.78		  3.03   	 -15.26		
 48.36   	 -45.78		  2.97   	 -10.17		
 48.18   	 -40.69		  2.93   	   0.00		
 48.02   	 -35.61		  2.93(E)	  15.26		
 47.87   	 -45.78		  2.99   	  35.61		
 47.69   	 -50.86		  3.13   	  40.69		
 47.49   	 -45.78		  3.30   	  40.69		
 47.30   	 -45.78		  3.46   	  50.86		
 47.12   	 -50.86		  3.66   	  50.86		
 46.92   	 -50.86		  3.87   	  61.04		
 46.71   	 -50.86		  4.11   	  66.12		
 46.51   	 -45.78		  4.37   	  71.21		
 46.33   	 -50.86		  4.66   	  66.12		
 46.12   	 -45.78		  4.92   	  71.21		
 45.94   	 -45.78		  5.21   	  66.12		
 45.76   	 -45.78		  5.47   	  76.30		
 45.57   	 -45.78		  5.78   	  81.38		
 45.39   	 -40.69		  6.10   	  91.56		
 45.23   	 -40.69		  6.47   	 106.82		
 45.07   	 -50.86		  6.90   	 116.99		
 44.86   	 -45.78		  7.37   	 132.25		
 44.68   	 -45.78		  7.89   	 157.68		
 44.50   	 -45.78		  8.52   	 183.11		
 44.31   	 -35.61		  9.26   	 208.54		
 44.17   	 -35.61		 10.09   	 239.06		
 44.03   	 -35.61		 11.05   	 274.67		
 43.89   	 -40.69		 12.15   	 300.10		
 43.72   	 -40.69		 13.35   	 330.62		
 43.56   	 -40.69		 14.67   	 356.05		
 43.40   	 -45.78		 16.09   	 447.61		
 43.21   	 -25.43		 17.88   	 452.69		
 43.11   	   0.00		 19.69   	 462.87		
 43.11   	  25.43		 21.55   	 452.69		
 43.21   	  71.21		 23.36   	 437.43		
 43.50   	 132.25		 25.11   	 422.18		
 44.03   	 193.29		 26.80   	 401.83		
 44.80   	 249.24		 28.40   	 391.66		
 45.80   	 284.84		 29.97   	 371.31		
 46.94   	 305.19		 31.45   	 350.97		
 48.16   	 305.19		 32.86   	 335.71		
 49.38   	 300.10		 34.20   	 315.36		
 50.58   	 284.84		 35.46   	 295.01		
 51.72   	 259.41		 36.64   	 274.67		
 52.76   	 228.89		 37.74   	 249.24		
 53.67   	 188.20		 38.74   	 223.80		
 54.43   	 152.59		 39.63   	 203.46		
 55.04   	 122.07		 40.45   	 183.11		
 55.52   	  96.64		 41.18   	 167.85		
 55.91   	  76.30		 41.85   	 152.59		
 56.22   	  66.12		 42.46   	 137.33		
 56.48   	  61.04		 43.01   	 122.07		
 56.72   	  61.04		 43.50   	 111.90		
 56.97   	  76.30		 43.95   	 101.73		
 57.27   	  86.47		 44.35   	  91.56		
 57.62   	 111.90		 44.72   	  81.38		
 58.07   	 122.07		 45.05   	  66.12		
 58.56   	 127.16		 45.31   	  61.04		
 59.06   	 142.42		 45.55   	  50.86		
 59.63   	 152.59		 45.76   	  50.86		
 60.24   	 152.59		 45.96   	  45.78		
 60.85   	 152.59		 46.14   	  35.61		
 61.46   	 132.25		 46.29   	  25.43		
 61.99   	 122.07		 46.39   	  20.35		
 62.48   	 122.07		 46.47   	   5.09		
 62.97   	 106.82		 46.49   	   0.00		
 63.40   	  96.64		 46.49   	 -10.17		
 63.78   	  81.38		 46.45   	 -20.35		
 64.11   	  66.12		 46.37   	 -25.43		
 64.37   	  55.95		 46.27   	 -40.69		
 64.60   	  35.61		 46.10   	 -45.78		
