SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-50.66   	-106.51   	 28.02   	-569.68		 71.17   	 -66.12		
-49.13   	-106.81   	 25.74   	-544.25		 70.91   	 -66.12		
-48.22   	-107.73   	 23.56   	-513.73		 70.64   	 -71.21		
-47.00   	-107.73   	 21.51   	-478.13		 70.36   	 -81.38		
-46.08   	-107.12   	 19.59   	-447.61		 70.03   	 -81.38		
-45.17   	-105.90   	 17.80   	-406.92		 69.70   	 -81.38		
-44.25   	-105.29   	 16.17   	-366.22		 69.38   	 -96.64		
-43.64   	-105.59   	 14.71   	-325.53		 68.99   	-111.90		
-43.03   	-106.51   	 13.41   	-289.93		 68.55   	-127.16		
-42.72   	-107.42   	 12.25   	-269.58		 68.04   	-142.42		
-42.72   	-107.73   	 11.17   	-249.24		 67.47   	-157.68		
-42.72   	-106.51   	 10.17   	-244.15		 66.84   	-172.94		
-40.59   	-102.84   	  9.20   	-233.98		 66.14   	-167.85		
-34.18   	-95.52   	  8.26   	-228.89		 65.47   	-167.85		
-21.97   	-83.92   	  7.34   	-218.72		 64.80   	-157.68		
 -4.27   	-69.58   	  6.47   	-208.54		 64.17   	-147.51		
 16.48   	-54.02   	  5.64   	-208.54		 63.58   	-137.33		
 35.40   	-39.06   	  4.80   	-188.20		 63.03   	-127.16		
 50.35   	-22.28   	  4.05   	-172.94		 62.52   	-122.07		
 64.09   	  0.31   	  3.36   	-147.51		 62.03   	-111.90		
 82.09   	 32.35   	  2.77   	-116.99		 61.59   	-106.82		
108.34   	 69.89   	  2.30   	 -86.47		 61.16   	-106.82		
142.21   	104.37   	  1.95   	 -55.95		 60.73   	-116.99		
175.78   	126.34   	  1.73   	 -30.52		 60.26   	-111.90		
197.45   	127.87   	  1.61   	  -5.09		 59.82   	-106.82		
197.14   	109.25   	  1.59   	  15.26		 59.39   	-111.90		
173.03   	 76.29   	  1.65   	  40.69		 58.94   	-106.82		
130.00   	 36.62   	  1.81   	  61.04		 58.51   	 -96.64		
 79.96   	 -3.36   	  2.05   	  71.21		 58.13   	 -96.64		
 34.79   	-39.98   	  2.34   	  86.47		 57.74   	 -91.56		
  0.31   	-73.24   	  2.69   	  81.38		 57.38   	 -91.56		
-27.47   	-105.90   	  3.01   	  66.12		 57.01   	 -86.47		
-55.85   	-137.94   	  3.28   	  40.69		 56.66   	 -81.38		
-87.28   	-165.41   	  3.44   	  20.35		 56.34   	 -76.30		
-116.58   	-182.80   	  3.52   	 -15.26		 56.03   	 -81.38		
-134.28   	-187.07   	  3.46   	 -50.86		 55.71   	 -76.30		
-136.41   	-181.58   	  3.26   	 -76.30		 55.40   	 -76.30		
-127.87   	-173.95   	  2.95   	 -91.56		 55.10   	 -81.38		
-119.63   	-170.90   	  2.58   	 -96.64		 54.77   	 -81.38		
-118.41   	-173.34   	  2.20   	 -96.64		 54.45   	 -76.30		
-123.60   	-177.92   	  1.81   	 -91.56		 54.14   	 -71.21		
-130.00   	-180.36   	  1.44   	 -81.38		 53.86   	 -61.04		
-133.36   	-179.75   	  1.12   	 -55.95		 53.61   	 -61.04		
-133.06   	-177.61   	  0.90   	 -25.43		 53.37   	 -55.95		
-131.53   	-176.09   	  0.79(D)	  15.26		 53.14   	 -55.95		
-130.31   	-175.17   	  0.85   	  45.78		 52.92   	 -40.69		
-130.00   	-174.26   	  1.04   	  76.30		 52.76   	 -50.86		
-130.31   	-172.42   	  1.34   	  96.64		 52.55   	 -61.04		
-130.31   	-169.68   	  1.73   	 116.99		 52.31   	 -55.95		
-129.70   	-167.24   	  2.20   	 132.25		 52.09   	 -55.95		
-129.09   	-165.71   	  2.73   	 137.33		 51.86   	 -45.78		
-128.48   	-165.41   	  3.28   	 137.33		 51.68   	 -50.86		
-126.95   	-165.41   	  3.83   	 122.07		 51.47   	 -50.86		
-122.07   	-161.13   	  4.31   	 101.73		 51.27   	 -50.86		
-108.34   	-148.01   	  4.72   	  86.47		 51.07   	 -40.69		
-74.16   	-123.29   	  5.07   	  61.04		 50.91   	 -35.61		
 -7.93   	-85.75   	  5.31   	  45.78		 50.76   	 -40.69		
 90.64   	-28.08   	  5.49   	  35.61		 50.60   	 -45.78		
199.89   	 67.14   	  5.64   	  20.35		 50.42   	 -45.78		
279.24   	221.25   	  5.72   	  20.35		 50.23   	 -45.78		
276.49   	425.11   	  5.80   	   0.00		 50.05   	 -66.12		
-149.84   	673.52   	  5.80   	   5.09		 49.79   	 -55.95		
-545.35   	502.93   	  5.82   	  -5.09		 49.56   	 -55.95		
-949.40   	 97.05   	  5.80   	   0.00		 49.34   	 -40.69		
-1245.42   	-418.09   	  5.80   	  -5.09		 49.18   	 -40.69		
-1342.47   	-847.47   	  5.78   	   0.00		 49.01   	 -35.61		
-1224.67   	-1031.80(R)	  5.78   	  -5.09		 48.87   	 -35.61		
-951.23   	-938.72   	  5.76(E)	   0.00		 48.73   	 -30.52		
-616.15   	-666.50   	  5.76   	   0.00		 48.61   	 -40.69		
-308.53   	-366.52   	  5.76   	   0.00		 48.44   	 -40.69		
-91.25   	-153.50   	  5.76   	   5.09		 48.28   	 -40.69		
 10.07   	-59.81   	  5.78   	   5.09		 48.12   	 -35.61		
 14.04   	-54.93   	  5.80   	  15.26		 47.98   	 -35.61		
-30.21   	-85.14   	  5.86   	  20.35		 47.83   	 -30.52		
-68.05   	-108.03   	  5.94   	  35.61		 47.71   	 -35.61		
-71.11   	-108.03   	  6.08   	  61.04		 47.57   	 -30.52		
-44.25   	-90.94   	  6.33   	  96.64		 47.45   	 -30.52		
-13.73   	-70.80   	  6.71   	 142.42		 47.32   	 -35.61		
  0.31   	-57.98   	  7.28   	 198.37		 47.18   	 -40.69		
 -1.83   	-54.02   	  8.08   	 259.41		 47.02   	 -45.78		
 -7.02   	-53.71   	  9.11   	 320.45		 46.84   	 -35.61		
 -5.19   	-50.35   	 10.40   	 356.05		 46.69   	 -30.52		
  2.75   	-42.11   	 11.82   	 391.66		 46.57   	 -30.52		
 11.29   	-31.13   	 13.39   	 417.09		 46.45   	 -35.61		
 17.40   	-21.06   	 15.06   	 437.43		 46.31   	 -30.52		
 20.75   	-13.73   	 16.81   	 523.90		 46.18   	 -35.61		
 24.11   	 -3.97   	 18.90   	 523.90		 46.04   	 -30.52		
 26.86   	  0.92   	 21.00   	 523.90		 45.92   	 -40.69		
 31.43   	  7.02   	 23.09   	 539.16		 45.76   	 -35.61		
 36.93   	 13.73   	 25.25   	 564.60		 45.62   	 -25.43		
 42.42   	 21.36   	 27.51   	 579.86		 45.51   	 -20.35		
 47.91   	 29.60   	 29.83   	 569.68		 45.43   	 -25.43		
 54.02   	 38.76   	 32.11   	 544.25		 45.33   	 -25.43		
 60.73   	 48.52   	 34.28   	 503.56		 45.23   	 -20.35		
 67.44   	 58.29   	 36.30   	 462.87		 45.15   	 -15.26		
 73.85   	 67.44   	 38.15   	 412.00		 45.09   	 -20.35		
 80.26   	 75.38   	 39.80   	 340.79		 45.00   	 -35.61		
 85.75   	 82.40   	 41.16   	 254.32		 44.86   	 -35.61		
 91.25   	 89.72   	 42.18   	 167.85		 44.72   	 -40.69		
 96.74   	 97.96   	 42.85   	 101.73		 44.56   	 -30.52		
102.84   	107.73   	 43.26   	  55.95		 44.44   	 -30.52		
110.17   	118.10   	 43.48   	  25.43		 44.31   	 -20.35		
116.88   	128.17   	 43.58   	  10.17		 44.23   	 -20.35		
123.29   	137.33   	 43.62   	   0.00		 44.15   	 -10.17		
128.78   	146.18   	 43.62   	   0.00		 44.11   	 -15.26		
134.89   	155.64   	 43.62   	  10.17		 44.05   	 -15.26		
142.21   	166.93   	 43.66   	  25.43		 43.99   	 -25.43		
150.15   	179.75   	 43.76   	  40.69		 43.89   	 -20.35		
158.08   	193.18   	 43.93   	  61.04		 43.80   	 -20.35		
165.41   	205.69   	 44.17   	  76.30		 43.72   	 -25.43		
171.81   	217.90   	 44.48   	 101.73		 43.62   	 -15.26		
178.22   	230.41   	 44.88   	 116.99		 43.56   	 -10.17		
185.85   	244.75   	 45.35   	 132.25		 43.52   	 -10.17		
195.01   	260.62   	 45.88   	 147.51		 43.48   	 -10.17		
205.08   	278.02   	 46.47   	 152.59		 43.44(D)	   0.00		
214.84   	296.02   	 47.08   	 157.68		 43.44   	  10.17		
224.30   	314.33   	 47.71   	 162.77		 43.48   	  35.61		
232.85   	333.25   	 48.36   	 162.77		 43.62   	  61.04		
241.70   	352.48   	 49.01   	 152.59		 43.87   	 101.73		
250.55   	371.70   	 49.62   	 152.59		 44.27   	 152.59		
259.40   	390.93   	 50.23   	 142.42		 44.88   	 178.03		
268.86   	409.85   	 50.80   	 147.51		 45.59   	 203.46		
277.40   	428.16   	 51.39   	 147.51		 46.41   	 208.54		
285.34   	446.78   	 51.98   	 157.68		 47.24   	 213.63		
291.75   	466.00   	 52.61   	 152.59		 48.10   	 208.54		
296.94   	485.53   	 53.22   	 147.51		 48.93   	 203.46		
299.38   	503.54   	 53.81   	 137.33		 49.75   	 193.29		
298.77   	516.05   	 54.36   	 127.16		 50.52   	 203.46		
293.27   	518.80   	 54.87   	 106.82		 51.33   	 213.63		
281.68   	508.73   	 55.30   	  96.64		 52.19   	 223.80		
263.98   	484.31   	 55.69   	  91.56		 53.08   	 218.72		
240.17   	446.47   	 56.05   	  76.30		 53.96   	 228.89		
211.79   	397.95   	 56.36   	  61.04		 54.87   	 239.06		
180.66   	342.10   	 56.60   	  55.95		 55.83   	 239.06		
148.93   	282.59   	 56.83   	  40.69		 56.79   	 233.98		
117.80   	221.25   	 56.99   	  30.52		 57.72   	 233.98		
 88.50   	161.74   	 57.11   	  20.35		 58.66   	 223.80		
 61.34   	106.20   	 57.19   	   5.09		 59.55   	 228.89		
 37.84   	 57.68   	 57.21(S)	  -5.09		 60.47   	 223.80		
 18.31   	 18.01   	 57.19   	 -15.26		 61.36   	 218.72		
  3.05   	-13.43   	 57.13   	 -20.35		 62.24   	 213.63		
 -9.46   	-38.15   	 57.05   	 -20.35		 63.09   	 218.72		
-19.53   	-58.59   	 56.97   	 -25.43		 63.97   	 223.80		
-28.38   	-75.68   	 56.87   	 -25.43		 64.86   	 223.80		
-36.01   	-90.03   	 56.76   	 -25.43		 65.76   	 223.80		
-42.42   	-101.62   	 56.66   	 -30.52		 66.65   	 228.89		
-47.61   	-110.78   	 56.54   	 -40.69		 67.57   	 223.80		
-51.27   	-117.49   	 56.38   	 -55.95		 68.46   	 218.72		
-54.02   	-122.99   	 56.15   	 -66.12		 69.34   	 193.29		
-56.15   	-127.56   	 55.89   	 -91.56		 70.11   	 152.59		
-57.98   	-131.23   	 55.52   	-111.90		 70.72   	 116.99		
-59.81   	-133.97   	 55.08   	-142.42		 71.19   	  96.64		
-60.73   	-135.19   	 54.51   	-183.11		 71.58   	  71.21		
-61.04   	-135.50   	 53.77   	-223.80		 71.86   	  35.61		
-60.73   	-135.50   	 52.88   	-279.75		 72.00   	  20.35		
-60.42   	-136.11   	 51.76   	-340.79		 72.09   	  40.69		
-59.81   	-136.11   	 50.40   	-396.74		 72.25   	  61.04		
-58.59   	-134.58   	 48.81   	-432.35		 72.49   	  61.04		
-56.46   	-131.23   	 47.08   	-478.13		 72.74   	  55.95		
-53.71   	-127.26   	 45.17   	-539.16		 72.96   	  55.95		
-51.27   	-124.51   	 43.01   	-579.86		 73.18   	  50.86		
-49.74   	-123.29   	 40.69   	-605.29		 73.39   	  15.26		
-49.44   	-122.99   	 38.27   	-610.37		 73.45(S)	   0.00		
-48.83   	-122.07   	 35.83   	-610.37		 73.45   	 -25.43		
-47.00   	-119.93   	 33.39   	-600.20		 73.35   	 -45.78		
-43.95   	-117.19   	 30.99   	-584.94		 73.16   	 -55.95		
-41.50   	-115.36   	 28.65   	-559.51		 72.94   	 -71.21		
-40.59   	-114.14   	 26.41   	-523.90		 72.65   	 -81.38		
-40.59   	-113.22   	 24.31   	-473.04		 72.33   	 -81.38		
-40.89   	-112.00   	 22.42   	-437.43		 72.00   	 -66.12		
-39.98   	-110.47   	 20.67   	-391.66		 71.74   	 -76.30		
-37.23   	-108.34   	 19.10   	-361.14		 71.43   	 -91.56		
-34.18   	-107.12   	 17.66   	-325.53		 71.07   	-111.90		
-32.04   	-106.81   	 16.36   	-300.10		 70.62   	-137.33		
-31.43   	-107.42   	 15.16   	-284.84		 70.07   	-152.59		
-32.65   	-107.73   	 14.02   	-274.67		 69.46   	-167.85		
-33.57   	-107.12   	 12.92   	-264.50		 68.79   	-183.11		
-33.87   	-105.59   	 11.86   	-254.32		 68.06   	-167.85		
-33.57   	-103.15   	 10.84   	-239.06		 67.39   	-162.77		
-31.74   	-99.79   	  9.89   	-228.89		 66.73   	-147.51		
-27.77   	-94.91   	  8.97   	-208.54		 66.14   	-152.59		
-19.84   	-86.06   	  8.14   	-188.20		 65.53   	-142.42		
 -6.41   	-72.63   	  7.39   	-183.11		 64.96   	-127.16		
 11.29   	-55.54   	  6.65   	-162.77		 64.46   	-122.07		
 28.99   	-36.62   	  6.00   	-142.42		 63.97   	-132.25		
 43.33   	-15.26   	  5.43   	-127.16		 63.44   	-116.99		
 54.93   	 10.07   	  4.92   	 -96.64		 62.97   	-106.82		
 67.44   	 41.20   	  4.54   	 -71.21		 62.54   	-111.90		
 86.36   	 73.85   	  4.25   	 -40.69		 62.10   	-111.90		
113.22   	101.93   	  4.09   	 -15.26		 61.65   	-111.90		
144.35   	118.41   	  4.03   	  10.17		 61.20   	-116.99		
169.07   	118.41   	  4.07   	  25.43		 60.73   	-106.82		
176.70   	101.93   	  4.17   	  45.78		 60.30   	-111.90		
161.74   	 73.24   	  4.35   	  45.78		 59.86   	-116.99		
127.26   	 37.23   	  4.54   	  50.86		 59.39   	-111.90		
 84.23   	 -1.53   	  4.74   	  45.78		 58.94   	 -96.64		
 45.17   	-39.67   	  4.92   	  30.52		 58.56   	 -86.47		
 14.95   	-75.38   	  5.05   	  25.43		 58.21   	 -86.47		
-11.90   	-109.86   	  5.15   	   5.09		 57.86   	 -81.38		
-41.20   	-141.30   	  5.17   	 -10.17		 57.54   	 -76.30		
-72.94   	-165.10   	  5.13   	 -25.43		 57.23   	 -71.21		
-99.49   	-177.31   	  5.03   	 -45.78		 56.95   	 -71.21		
-111.69   	-177.31   	  4.84   	 -45.78		 56.66   	 -76.30		
-109.25   	-170.90   	  4.66   	 -50.86		 56.36   	 -81.38		
-100.10   	-165.71   	  4.46   	 -50.86		 56.03   	 -71.21		
-94.60   	-166.32   	  4.25   	 -45.78		 55.75   	 -66.12		
-97.05   	-171.51   	  4.07   	 -40.69		 55.48   	 -61.04		
-104.06   	-176.70   	  3.91   	 -20.35		 55.24   	 -66.12		
-109.25   	-178.53   	  3.83(D)	   0.00		 54.97   	 -55.95		
-109.86   	-177.31   	  3.83   	  15.26		 54.75   	 -50.86		
-107.42   	-175.48   	  3.89   	  35.61		 54.55   	 -55.95		
-104.98   	-174.87   	  4.03   	  45.78		 54.32   	 -55.95		
-104.06   	-175.78   	  4.21   	  50.86		 54.10   	 -66.12		
-104.98   	-177.31   	  4.42   	  55.95		 53.83   	 -61.04		
-105.90   	-177.61   	  4.64   	  61.04		 53.59   	 -61.04		
-106.20   	-176.39   	  4.88   	  55.95		 53.35   	 -50.86		
-105.90   	-173.95   	  5.11   	  50.86		 53.14   	 -45.78		
-104.98   	-170.90   	  5.31   	  45.78		 52.96   	 -40.69		
-103.76   	-168.46   	  5.49   	  35.61		 52.80   	 -45.78		
-101.01   	-166.63   	  5.64   	  25.43		 52.61   	 -45.78		
-93.99   	-162.05   	  5.74   	  15.26		 52.43   	 -55.95		
-75.99   	-149.84   	  5.80   	   5.09		 52.21   	 -61.04		
-36.01   	-125.43   	  5.82   	  -5.09		 51.96   	 -61.04		
 33.57   	-81.48   	  5.80   	  -5.09		 51.72   	 -50.86		
123.90   	 -2.44   	  5.78   	  -5.09		 51.52   	 -50.86		
205.99   	133.67   	  5.76   	  -5.09		 51.31   	 -35.61		
237.12   	340.27   	  5.74   	   5.09		 51.17   	 -40.69		
171.20   	582.89   	  5.76(E)	  30.52		 51.01   	 -40.69		
-331.12   	762.02   	  5.88   	  40.69		 50.84   	 -40.69		
-689.70   	485.23   	  6.04   	  50.86		 50.68   	 -50.86		
-1004.64   	-18.62   	  6.25   	  50.86		 50.48   	 -55.95		
-1184.39   	-574.65   	  6.45   	  45.78		 50.25   	 -55.95		
-1176.15   	-968.02   	  6.63   	  40.69		 50.03   	 -55.95		
-994.26   	-1062.93(R)	  6.80   	  30.52		 49.81   	 -40.69		
-707.70   	-876.46   	  6.92   	  30.52		 49.64   	 -35.61		
-403.75   	-550.54   	  7.04   	  20.35		 49.50   	 -35.61		
-155.94   	-250.85   	  7.12   	  20.35		 49.36   	 -30.52		
 -9.16   	-75.99   	  7.20   	   5.09		 49.24   	 -35.61		
 32.65   	-31.13   	  7.22   	   0.00		 49.09   	 -40.69		
  5.49   	-61.34   	  7.22   	   0.00		 48.93   	 -55.95		
-37.54   	-101.93   	  7.22   	  15.26		 48.71   	 -55.95		
-57.37   	-117.19   	  7.28   	  35.61		 48.48   	 -45.78		
-44.56   	-104.98   	  7.43   	  61.04		 48.30   	 -40.69		
-15.87   	-82.09   	  7.67   	  71.21		 48.14   	 -35.61		
  5.49   	-65.00   	  7.96   	  81.38		 48.00   	 -35.61		
 10.07   	-59.20   	  8.28   	 106.82		 47.85   	 -35.61		
  5.49   	-59.81   	  8.71   	 188.20		 47.71   	 -40.69		
  3.97   	-58.59   	  9.46   	 284.84		 47.55   	 -30.52		
  8.54   	-51.88   	 10.60   	 361.14		 47.43   	 -25.43		
 16.17   	-41.20   	 12.04   	 386.57		 47.32   	 -35.61		
 22.89   	-31.43   	 13.59   	 406.92		 47.18   	 -40.69		
 27.47   	-24.11   	 15.22   	 437.43		 47.02   	 -35.61		
 31.13   	-18.31   	 16.97   	 534.08		 46.88   	 -30.52		
 37.84   	 -7.32   	 19.10   	 528.99		 46.75   	 -30.52		
 42.11   	 -1.83   	 21.22   	 523.90		 46.63   	 -20.35		
 47.00   	  3.36   	 23.32   	 544.25		 46.55   	 -20.35		
 51.57   	  8.24   	 25.49   	 564.60		 46.47   	 -25.43		
 55.24   	 12.82   	 27.75   	 559.51		 46.37   	 -35.61		
 58.29   	 18.31   	 29.99   	 518.82		 46.23   	 -35.61		
 61.65   	 25.33   	 32.06   	 452.69		 46.08   	 -40.69		
 65.92   	 34.18   	 33.88   	 386.57		 45.92   	 -35.61		
 71.11   	 43.33   	 35.42   	 330.62		 45.78   	 -30.52		
 76.29   	 51.88   	 36.74   	 305.19		 45.66   	 -40.69		
 82.40   	 58.90   	 37.97   	 284.84		 45.49   	 -30.52		
 88.20   	 65.61   	 39.10   	 279.75		 45.37   	 -15.26		
 94.30   	 72.63   	 40.22   	 269.58		 45.31   	 -20.35		
100.40   	 81.18   	 41.30   	 249.24		 45.23   	 -20.35		
105.29   	 90.64   	 42.30   	 218.72		 45.15   	 -20.35		
109.25   	100.40   	 43.17   	 178.03		 45.07   	 -30.52		
112.92   	110.17   	 43.89   	 132.25		 44.94   	 -25.43		
117.49   	120.54   	 44.41   	  96.64		 44.84   	 -25.43		
123.60   	132.14   	 44.80   	  66.12		 44.74   	 -30.52		
130.92   	145.26   	 45.07   	  45.78		 44.62   	 -25.43		
138.55   	158.69   	 45.25   	  30.52		 44.52   	 -20.35		
145.26   	171.20   	 45.37   	  20.35		 44.44   	 -10.17		
150.76   	182.19   	 45.45   	  25.43		 44.39   	 -15.26		
156.25   	192.57   	 45.55   	  30.52		 44.33   	 -20.35		
162.35   	203.55   	 45.68   	  40.69		 44.25   	 -10.17		
169.37   	216.67   	 45.84   	  45.78		 44.21   	 -10.17		
177.31   	231.63   	 46.02   	  45.78		 44.17   	  -5.09		
184.63   	247.19   	 46.21   	  40.69		 44.15(D)	   0.00		
191.65   	263.37   	 46.37   	  61.04		 44.15   	  25.43		
198.06   	279.54   	 46.61   	  86.47		 44.25   	  55.95		
204.77   	296.63   	 46.96   	 111.90		 44.48   	  91.56		
212.10   	314.94   	 47.41   	 122.07		 44.84   	 137.33		
220.64   	334.78   	 47.89   	 132.25		 45.39   	 178.03		
229.49   	355.53   	 48.42   	 132.25		 46.10   	 198.37		
238.04   	376.59   	 48.95   	 152.59		 46.90   	 213.63		
245.36   	397.64   	 49.56   	 157.68		 47.75   	 218.72		
251.77   	417.79   	 50.19   	 157.68		 48.63   	 218.72		
257.57   	437.93   	 50.82   	 152.59		 49.50   	 213.63		
262.45   	457.76   	 51.43   	 142.42		 50.36   	 218.72		
266.11   	477.60   	 52.00   	 132.25		 51.23   	 208.54		
268.25   	495.30   	 52.53   	 127.16		 52.06   	 223.80		
267.03   	508.12   	 53.04   	 111.90		 52.96   	 233.98		
261.54   	511.78   	 53.49   	 101.73		 53.90   	 244.15		
250.85   	502.93   	 53.90   	  91.56		 54.87   	 249.24		
234.99   	480.04   	 54.26   	  71.21		 55.87   	 249.24		
214.84   	443.12   	 54.55   	  66.12		 56.87   	 254.32		
191.65   	394.59   	 54.81   	  50.86		 57.88   	 249.24		
166.63   	337.22   	 55.02   	  45.78		 58.88   	 244.15		
141.30   	275.57   	 55.20   	  30.52		 59.86   	 239.06		
115.66   	213.01   	 55.32   	  20.35		 60.81   	 244.15		
 90.33   	153.50   	 55.40   	   5.09		 61.79   	 233.98		
 66.83   	 99.18   	 55.42   	   5.09		 62.73   	 244.15		
 45.78   	 52.19   	 55.44(S)	 -10.17		 63.70   	 259.41		
 27.77   	 12.82   	 55.40   	 -10.17		 64.74   	 259.41		
 12.51   	-20.14   	 55.36   	 -20.35		 65.78   	 259.41		
 -0.61   	-47.00   	 55.28   	 -25.43		 66.82   	 259.41		
-12.21   	-69.27   	 55.18   	 -30.52		 67.85   	 254.32		
-22.28   	-86.98   	 55.06   	 -45.78		 68.87   	 249.24		
-30.21   	-101.01   	 54.87   	 -45.78		 69.87   	 228.89		
-35.71   	-112.61   	 54.69   	 -61.04		 70.78   	 203.46		
-39.67   	-122.38   	 54.45   	 -81.38		 71.60   	 178.03		
-42.72   	-130.62   	 54.12   	-101.73		 72.31   	 157.68		
-45.47   	-137.02   	 53.71   	-122.07		 72.94   	 142.42		
-47.61   	-141.30   	 53.22   	-157.68		 73.51   	 127.16		
-48.83   	-143.13   	 52.59   	-198.37		 74.02   	 106.82		
-48.52   	-143.43   	 51.80   	-239.06		 74.45   	  76.30		
-47.91   	-142.82   	 50.84   	-289.93		 74.75   	  81.38		
-47.30   	-141.91   	 49.68   	-345.88		 75.08   	  91.56		
-47.30   	-140.69   	 48.30   	-396.74		 75.44   	  91.56		
-47.30   	-139.16   	 46.71   	-473.04		 75.81   	  81.38		
-47.61   	-137.94   	 44.82   	-539.16		 76.13   	  71.21		
-47.30   	-137.02   	 42.67   	-579.86		 76.42   	  50.86		
-46.69   	-136.41   	 40.35   	-600.20		 76.62   	  30.52		
-45.78   	-135.19   	 37.94   	-625.63		 76.74   	  15.26		
-44.56   	-133.36   	 35.44   	-651.07		 76.81(S)	  -5.09		
-43.33   	-130.92   	 32.84   	-661.24		 76.79   	 -20.35		
-42.11   	-128.78   	 30.19   	-635.81		 76.70   	 -30.52		
-40.89   	-127.56   	 27.65   	-595.11		 76.58   	 -50.86		
-39.37   	-127.56   	 25.27   	-544.25		 76.38   	 -71.21		
-37.84   	-127.56   	 23.09   	-488.30		 76.09   	 -81.38		
-36.01   	-127.26   	 21.14   	-447.61		 75.77   	 -81.38		
-33.87   	-125.43   	 19.35   	-401.83		 75.44   	 -96.64		
-32.04   	-122.38   	 17.74   	-356.05		 75.06   	-116.99		
-29.91   	-119.32   	 16.32   	-310.27		 74.59   	-111.90		
-28.38   	-116.27   	 15.08   	-264.50		 74.14   	-101.73		
-26.86   	-114.44   	 14.02   	-233.98		 73.73   	-116.99		
-25.94   	-113.53   	 13.08   	-208.54		 73.27   	-137.33		
-25.94   	-112.92   	 12.25   	-193.29		 72.72   	-152.59		
-25.33   	-112.00   	 11.48   	-193.29		 72.11   	-157.68		
-23.50   	-108.95   	 10.70   	-183.11		 71.47   	-167.85		
-17.70   	-101.93   	  9.97   	-178.03		 70.80   	-178.03		
 -6.41   	-90.64   	  9.26   	-167.85		 70.09   	-167.85		
  9.77   	-74.46   	  8.59   	-167.85		 69.42   	-162.77		
 26.86   	-54.02   	  7.91   	-157.68		 68.77   	-152.59		
 41.20   	-29.30   	  7.28   	-147.51		 68.16   	-157.68		
 51.57   	  0.61   	  6.69   	-142.42		 67.53   	-152.59		
 61.34   	 34.79   	  6.12   	-122.07		 66.92   	-147.51		
 75.07   	 69.89   	  5.64   	-106.82		 66.33   	-142.42		
 96.13   	 98.27   	  5.21   	 -91.56		 65.76   	-142.42		
122.07   	113.53   	  4.84   	 -76.30		 65.19   	-132.25		
146.48   	112.61   	  4.54   	 -61.04		 64.66   	-116.99		
159.30   	 96.74   	  4.29   	 -50.86		 64.19   	-116.99		
154.72   	 70.19   	  4.09   	 -35.61		 63.72   	-122.07		
132.14   	 38.15   	  3.95   	 -30.52		 63.23   	-116.99		
 97.66   	  3.66   	  3.83   	 -20.35		 62.77   	-111.90		
 61.04   	-32.35   	  3.74   	 -15.26		 62.32   	-111.90		
 29.60   	-68.66   	  3.68(D)	   0.00		 61.87   	-116.99		
  3.05   	-105.90   	  3.68   	   0.00		 61.40   	-111.90		
-24.41   	-141.91   	  3.68   	  10.17		 60.96   	-101.73		
-55.24   	-172.42   	  3.72   	  15.26		 60.55   	 -91.56		
-85.75   	-191.65   	  3.78   	  15.26		 60.18   	 -91.56		
-106.81   	-197.75   	  3.85   	  20.35		 59.82   	 -91.56		
-112.92   	-192.87   	  3.93   	  20.35		 59.45   	 -86.47		
-106.20   	-184.33   	  4.01   	  25.43		 59.10   	 -86.47		
-97.05   	-179.14   	  4.11   	  25.43		 58.76   	 -81.38		
-93.38   	-180.05   	  4.21   	  25.43		 58.43   	 -81.38		
-97.05   	-184.63   	  4.31   	  25.43		 58.11   	 -81.38		
-103.45   	-188.90   	  4.42   	  15.26		 57.78   	 -71.21		
-108.03   	-190.12   	  4.48   	  20.35		 57.50   	 -66.12		
-108.95   	-189.51   	  4.56   	  15.26		 57.23   	 -71.21		
-107.42   	-188.90   	  4.62   	  20.35		 56.95   	 -66.12		
-106.51   	-189.21   	  4.70   	  10.17		 56.68   	 -71.21		
-106.51   	-190.43   	  4.74   	  15.26		 56.40   	 -71.21		
-107.73   	-190.73   	  4.80   	   5.09		 56.11   	 -76.30		
-108.34   	-189.82   	  4.82   	  10.17		 55.81   	 -71.21		
-108.34   	-187.68   	  4.86   	   5.09		 55.52   	 -71.21		
-107.42   	-185.55   	  4.88   	   5.09		 55.24   	 -61.04		
-106.51   	-184.33   	  4.90   	   5.09		 54.99   	 -50.86		
-104.98   	-183.41   	  4.92   	   0.00		 54.79   	 -45.78		
-101.32   	-181.27   	  4.92   	   5.09		 54.61   	 -50.86		
-90.33   	-173.03   	  4.94   	   5.09		 54.40   	 -50.86		
-63.17   	-154.72   	  4.96   	  15.26		 54.20   	 -55.95		
 -9.77   	-121.77   	  5.03   	  10.17		 53.98   	 -61.04		
 71.11   	-64.39   	  5.07   	  20.35		 53.73   	 -61.04		
160.52   	 36.93   	  5.15   	  25.43		 53.49   	 -61.04		
221.56   	204.47   	  5.25   	  35.61		 53.24   	 -66.12		
208.74   	434.27   	  5.39   	  40.69		 52.98   	 -55.95		
 80.57   	661.93   	  5.55   	  55.95		 52.76   	 -40.69		
