SAMPLE NUMBER:   7
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
-107.12   	-104.37   	 92.80   	-157.68		 74.38   	 -61.04		
-107.73   	-106.51   	 92.17   	-193.29		 74.14   	-127.16		
-107.42   	-107.42   	 91.39   	-223.80		 73.63   	-228.89		
-106.81   	-107.12   	 90.50   	-218.72		 72.72   	-371.31		
-106.20   	-105.59   	 89.62   	-198.37		 71.23   	-554.42		
-106.51   	-103.45   	 88.83   	-178.03		 69.01   	-824.00		
-107.12   	-102.23   	 88.12   	-137.33		 65.72   	-1057.98		
-107.73   	-101.32   	 87.57   	-127.16		 61.49   	-849.44		
-107.12   	-100.71   	 87.06   	-137.33		 58.09   	-747.71		
-104.68   	-99.18   	 86.51   	-157.68		 55.10   	-727.36		
-101.01   	-96.44   	 85.88   	-366.22		 52.19   	-2685.65		
-93.69   	-90.94   	 84.41   	-188.20		 41.44   	-1683.61		
-90.33   	-89.72   	 83.66   	-203.46		 34.71   	-1464.90		
-86.36   	-88.50   	 82.85   	-223.80		 28.85   	-1266.53		
-81.79   	-86.98   	 81.95   	-244.15		 23.78   	-1002.03		
-77.82   	-84.84   	 80.98   	-264.50		 19.78   	-666.32		
-75.07   	-82.70   	 79.92   	-289.93		 17.11   	-412.00		
-72.94   	-80.57   	 78.76   	-325.53		 15.46   	-264.50		
-69.89   	-75.68   	 77.46   	-335.71		 14.40   	-193.29		
-63.17   	-66.22   	 76.11   	-325.53		 13.63   	-198.37		
-51.88   	-50.35   	 74.81   	-279.75		 12.84   	-254.32		
-37.23   	-29.30   	 73.69   	-198.37		 11.82   	-330.62		
-21.36   	 -4.58   	 72.90   	-106.82		 10.50   	-417.09		
 -7.32   	 20.45   	 72.47   	 -45.78		  8.83   	-462.87		
  3.05   	 44.25   	 72.29   	 -40.69		  6.98   	-447.61		
  9.77   	 66.53   	 72.13   	 -96.64		  5.19   	-356.05		
 14.65   	 85.75   	 71.74   	-152.59		  3.76   	-208.54		
 19.53   	101.32   	 71.13   	-178.03		  2.93   	 -45.78		
 25.02   	111.08   	 70.42   	-188.20		  2.75(D)	  71.21		
 30.82   	113.22   	 69.66   	-157.68		  3.03   	 142.42		
 34.18   	105.59   	 69.03   	-116.99		  3.60   	 152.59		
 34.79   	 88.50   	 68.57   	 -91.56		  4.21   	  96.64		
 32.35   	 62.56   	 68.20   	 -91.56		  4.60   	  20.35		
 27.47   	 30.52   	 67.83   	 -96.64		  4.68   	 -50.86		
 18.92   	 -4.27   	 67.45   	-101.73		  4.48   	 -91.56		
  4.27   	-37.54   	 67.04   	-106.82		  4.11   	 -96.64		
-18.01   	-66.22   	 66.61   	 -96.64		  3.72   	 -55.95		
-44.86   	-87.59   	 66.23   	 -86.47		  3.50   	  10.17		
-70.19   	-101.32   	 65.88   	 -71.21		  3.54   	  76.30		
-86.98   	-108.95   	 65.59   	 -55.95		  3.85   	 127.16		
-92.47   	-112.92   	 65.37   	 -50.86		  4.35   	 152.59		
-90.03   	-115.97   	 65.17   	 -61.04		  4.96   	 152.59		
-86.67   	-119.32   	 64.92   	 -71.21		  5.57   	 132.25		
-86.98   	-122.68   	 64.64   	 -71.21		  6.10   	  91.56		
-91.25   	-125.12   	 64.35   	 -71.21		  6.47   	  66.12		
-94.60   	-125.12   	 64.07   	 -66.12		  6.73   	  45.78		
-84.23   	-114.44   	 63.80   	 -66.12		  6.92   	  35.61		
-40.89   	-77.21   	 63.54   	 -61.04		  7.06   	  55.95		
 48.83   	  7.02   	 63.30   	 -50.86		  7.28   	  96.64		
158.69   	150.15   	 63.09   	 -66.12		  7.67   	 106.82		
204.77   	335.69   	 62.83   	 -71.21		  8.10   	  86.47		
 88.50   	516.66   	 62.54   	-116.99		  8.44   	 152.59		
-650.02   	622.25   	 62.08   	 -76.30		  9.05   	  30.52		
-994.87   	451.36   	 61.77   	-111.90		  9.18   	 -30.52		
-1096.80   	134.28   	 61.32   	-111.90		  9.05   	 -81.38		
-931.09   	-248.41   	 60.87   	 -81.38		  8.73   	 -91.56		
-617.07   	-565.80   	 60.55   	 -66.12		  8.36   	 -55.95		
-321.66   	-694.27(R)	 60.28   	 -50.86		  8.14(E)	  25.43		
-142.82   	-593.26   	 60.08   	 -30.52		  8.24   	 157.68		
-73.55   	-345.15   	 59.96   	 -25.43		  8.87   	 279.75		
-52.80   	-104.37   	 59.86   	 -20.35		  9.99   	 330.62		
-36.62   	  9.16   	 59.78   	 -25.43		 11.31   	 310.27		
-17.40   	-15.26   	 59.67   	 -55.95		 12.55   	 274.67		
 -5.19   	-97.66   	 59.45   	 -86.47		 13.65   	 396.74		
 -1.83   	-148.62   	 59.10   	 -81.38		 15.24   	 722.28		
 -0.61   	-137.02   	 58.78   	 -86.47		 18.13   	1190.23		
  4.27   	-91.25   	 58.43   	 -76.30		 22.89   	1642.92		
 12.21   	-55.85   	 58.13   	 -66.12		 29.46   	1729.39		
 19.53   	-48.52   	 57.86   	 -55.95		 36.38   	1683.61		
 25.94   	-56.46   	 57.64   	 -55.95		 43.11   	1627.66		
 32.65   	-60.73   	 57.42   	 -61.04		 49.62   	1307.22		
 39.37   	-54.32   	 57.17   	 -81.38		 54.85   	 818.92		
 44.25   	-42.11   	 56.85   	 -86.47		 58.13   	 391.66		
 47.91   	-31.13   	 56.50   	 -91.56		 59.69   	   5.09		
 51.57   	-24.11   	 56.13   	 -86.47		 59.71   	-259.41		
 56.15   	-19.84   	 55.79   	 -71.21		 58.68   	-350.97		
 61.95   	-14.65   	 55.50   	 -91.56		 57.27   	-320.45		
 76.60   	  5.49   	 55.14   	 -35.61		 55.99   	 178.03		
 85.45   	 16.48   	 54.99   	 -35.61		 56.70   	 381.48		
 94.91   	 25.33   	 54.85(D)	   0.00		 58.23   	 503.56		
104.98   	 32.65   	 54.85   	  81.38		 60.24   	 518.82		
115.36   	 40.89   	 55.18   	 264.50		 62.32   	 422.18		
126.65   	 52.19   	 56.24   	 605.29		 64.01   	 289.93		
138.24   	 66.83   	 58.66   	1083.41		 65.17   	 157.68		
149.84   	 83.31   	 62.99   	1510.68		 65.80   	  55.95		
161.74   	 99.18   	 69.03   	1561.54		 66.02   	  15.26		
173.03   	113.22   	 75.28   	1164.80		 66.08   	  30.52		
184.33   	126.34   	 79.94   	 574.77		 66.21   	  96.64		
194.70   	140.08   	 82.24   	 122.07		 66.59   	 162.77		
202.64   	153.50   	 82.73   	 -20.35		 67.24   	 223.80		
206.60   	166.02   	 82.64   	 106.82		 68.14   	 249.24		
206.60   	175.48   	 83.07   	 340.79		 69.14   	 274.67		
202.94   	181.88   	 84.44   	 544.25		 70.23   	 254.32		
196.84   	185.85   	 86.61   	 605.29		 71.25   	 208.54		
190.12   	188.60   	 89.03   	 534.08		 72.09   	 188.20		
182.50   	189.21   	 91.17   	 361.14		 72.84   	 167.85		
174.26   	186.16   	 92.61   	 223.80		 73.51   	 116.99		
166.32   	180.97   	 93.51   	 167.85		 73.98   	 106.82		
159.00   	175.17   	 94.18   	 213.63		 74.40   	 101.73		
152.59   	170.29   	 95.04   	 300.10		 74.81   	  76.30		
145.57   	166.63   	 96.24   	 340.79		 75.12   	  55.95		
136.41   	162.05   	 97.60   	 656.15		 75.34   	 157.68		
104.98   	141.91   	100.22   	 259.41		 75.97   	  10.17		
 82.40   	125.12   	101.26   	 198.37		 76.01(S)	 -35.61		
 57.07   	104.98   	102.05   	 101.73		 75.87   	 -55.95		
 31.13   	 81.79   	102.46(S)	 -20.35		 75.65   	 -86.47		
  6.71   	 56.46   	102.38   	-167.85		 75.30   	-101.73		
-13.43   	 29.91   	101.71   	-300.10		 74.89   	-101.73		
-28.38   	  3.66   	100.51   	-335.71		 74.49   	-101.73		
-38.45   	-20.75   	 99.17   	-259.41		 74.08   	 -76.30		
-45.17   	-42.42   	 98.13   	-193.29		 73.77   	 -61.04		
-49.74   	-60.42   	 97.35   	-167.85		 73.53   	 -45.78		
-53.41   	-74.77   	 96.68   	-157.68		 73.35   	 -55.95		
-56.46   	-85.45   	 96.05   	-178.03		 73.12   	 -66.12		
-58.90   	-92.47   	 95.34   	-198.37		 72.86   	 -91.56		
-61.34   	-96.74   	 94.55   	-193.29		 72.49   	-132.25		
-64.39   	-99.79   	 93.77   	-188.20		 71.96   	-188.20		
-67.44   	-102.23   	 93.02   	-198.37		 71.21   	-269.58		
-69.27   	-104.06   	 92.23   	-198.37		 70.13   	-376.40		
-69.58   	-104.68   	 91.43   	-172.94		 68.63   	-528.99		
-68.05   	-103.76   	 90.74   	-122.07		 66.51   	-707.02		
-65.61   	-101.62   	 90.25   	-106.82		 63.68   	-930.82		
-62.87   	-99.49   	 89.83   	-132.25		 59.96   	-1205.49		
-60.73   	-97.96   	 89.30   	-167.85		 55.14   	-1225.83		
-59.51   	-97.66   	 88.63   	-188.20		 50.23   	-1302.13		
-59.20   	-98.57   	 87.87   	-193.29		 45.03   	-1795.52		
-59.51   	-99.49   	 87.10   	-371.31		 37.84   	-3484.22		
-57.07   	-95.83   	 85.62   	-188.20		 23.91   	-1220.75		
-52.80   	-91.55   	 84.86   	-178.03		 19.02   	-874.87		
-47.91   	-87.59   	 84.15   	-193.29		 15.52   	-488.30		
-43.95   	-84.53   	 83.38   	-223.80		 13.57   	-203.46		
-41.50   	-83.31   	 82.48   	-264.50		 12.76   	 -76.30		
-39.98   	-82.40   	 81.42   	-300.10		 12.45   	 -66.12		
-38.15   	-80.57   	 80.22   	-330.62		 12.19   	-127.16		
-36.01   	-77.21   	 78.90   	-350.97		 11.68   	-239.06		
-32.65   	-71.72   	 77.50   	-340.79		 10.72   	-350.97		
-28.08   	-63.48   	 76.13   	-289.93		  9.32   	-427.26		
-20.75   	-50.66   	 74.97   	-203.46		  7.61   	-447.61		
 -9.77   	-32.65   	 74.16   	-122.07		  5.82   	-412.00		
  4.27   	-10.07   	 73.67   	 -66.12		  4.17   	-335.71		
 18.62   	 14.34   	 73.41   	 -71.21		  2.83   	-239.06		
 29.91   	 38.45   	 73.12   	-111.90		  1.87   	 -91.56		
 36.62   	 60.12   	 72.68   	-147.51		  1.51(D)	  91.56		
 40.28   	 79.04   	 72.09   	-178.03		  1.87   	 249.24		
 43.03   	 93.99   	 71.37   	-162.77		  2.87   	 335.71		
 48.22   	103.15   	 70.72   	-142.42		  4.21   	 284.84		
 55.24   	104.68   	 70.15   	-122.07		  5.35   	  96.64		
 62.26   	 97.05   	 69.66   	-116.99		  5.74   	 -81.38		
 66.22   	 79.96   	 69.20   	-106.82		  5.41   	-183.11		
 65.61   	 54.93   	 68.77   	-101.73		  4.68   	-198.37		
 61.34   	 23.19   	 68.36   	-106.82		  3.89   	-142.42		
 53.41   	-11.90   	 67.93   	 -96.64		  3.32   	 -45.78		
 40.89   	-45.78   	 67.55   	 -96.64		  3.13   	  50.86		
 21.06   	-74.77   	 67.16   	 -86.47		  3.34   	 137.33		
 -5.49   	-95.83   	 66.82   	 -76.30		  3.89   	 188.20		
-34.48   	-108.64   	 66.51   	 -66.12		  4.64   	 193.29		
-56.76   	-115.66   	 66.25   	 -61.04		  5.41   	 132.25		
-66.53   	-119.63   	 66.00   	 -55.95		  5.94   	  66.12		
-64.39   	-121.77   	 65.78   	 -61.04		  6.21   	   0.00		
-57.37   	-122.99   	 65.53   	 -66.12		  6.21   	 -30.52		
-52.80   	-123.90   	 65.27   	 -76.30		  6.08   	 -15.26		
-54.93   	-125.43   	 64.96   	 -81.38		  6.02   	  25.43		
-61.04   	-125.73   	 64.64   	 -71.21		  6.12   	  96.64		
-57.98   	-117.19   	 64.35   	 -66.12		  6.51   	 152.59		
-24.72   	-83.31   	 64.09   	 -61.04		  7.12   	 172.94		
 58.29   	 -4.58   	 63.85   	 -66.12		  7.81   	 152.59		
173.65   	132.45   	 63.58   	 -71.21		  8.42   	 111.90		
243.84   	314.64   	 63.30   	 -71.21		  8.87   	  71.21		
162.96   	499.57   	 63.01   	-122.07		  9.16   	  20.35		
-548.71   	640.56   	 62.52   	 -45.78		  9.24   	 -50.86		
-928.34   	493.47   	 62.34   	 -50.86		  9.03   	 -81.38		
-1080.63   	192.26   	 62.14   	 -55.95		  8.71   	 -91.56		
-952.15   	-191.65   	 61.91   	 -61.04		  8.34   	 -71.21		
-645.75   	-529.48   	 61.67   	 -76.30		  8.06   	 -10.17		
-333.25   	-690.31(R)	 61.36   	 -81.38		  8.02(E)	  91.56		
-132.45   	-618.59   	 61.04   	 -71.21		  8.38   	 218.72		
-50.35   	-381.16   	 60.75   	 -66.12		  9.26   	 289.93		
-26.86   	-129.09   	 60.49   	 -50.86		 10.42   	 310.27		
-10.68   	  6.10   	 60.28   	 -40.69		 11.66   	 269.58		
 10.38   	 -2.44   	 60.12   	 -55.95		 12.74   	 178.03		
 25.94   	-83.31   	 59.90   	 -76.30		 13.45   	 279.75		
 30.52   	-143.43   	 59.59   	 -76.30		 14.57   	 651.07		
 30.52   	-140.69   	 59.29   	 -76.30		 17.17   	1093.59		
 33.57   	-97.66   	 58.98   	 -71.21		 21.55   	1607.32		
 39.67   	-59.51   	 58.70   	 -50.86		 27.98   	1744.65		
 45.17   	-49.13   	 58.49   	 -40.69		 34.95   	1658.18		
 48.83   	-58.29   	 58.33   	 -45.78		 41.59   	1607.32		
 51.57   	-68.05   	 58.15   	 -61.04		 48.02   	1347.91		
 54.93   	-67.44   	 57.90   	 -81.38		 53.41   	 874.87		
 58.90   	-57.98   	 57.58   	 -91.56		 56.91   	 442.52		
 63.17   	-45.17   	 57.21   	 -96.64		 58.68   	  50.86		
 68.36   	-34.18   	 56.83   	 -91.56		 58.88   	-249.24		
 73.85   	-26.55   	 56.46   	 -76.30		 57.88   	-356.05		
 78.74   	-21.36   	 56.15   	 -96.64		 56.46   	-386.57		
 88.20   	 -8.24   	 55.77   	 -45.78		 54.91   	 152.59		
 95.21   	  1.22   	 55.58   	 -40.69		 55.52   	 376.40		
103.76   	 10.38   	 55.42   	 -15.26		 57.03   	 518.82		
113.53   	 19.23   	 55.36(D)	  50.86		 59.10   	 544.25		
124.51   	 28.08   	 55.56   	 213.63		 61.28   	 452.69		
137.02   	 39.06   	 56.42   	 523.90		 63.09   	 310.27		
150.45   	 52.19   	 58.51   	 971.51		 64.33   	 167.85		
163.57   	 67.14   	 62.40   	1419.12		 65.00   	  66.12		
175.78   	 83.31   	 68.08   	1576.80		 65.27   	  35.61		
186.77   	100.10   	 74.38   	1286.87		 65.41   	  81.38		
195.92   	116.58   	 79.53   	 707.02		 65.74   	 132.25		
204.16   	131.84   	 82.36   	 203.46		 66.27   	 198.37		
210.88   	145.26   	 83.17   	  -5.09		 67.06   	 228.89		
215.45   	156.25   	 83.15   	  66.12		 67.98   	 218.72		
216.67   	164.49   	 83.42   	 289.93		 68.85   	 213.63		
214.23   	171.20   	 84.58   	 488.30		 69.70   	 198.37		
209.66   	177.00   	 86.53   	 590.03		 70.50   	 172.94		
203.25   	182.19   	 88.89   	 544.25		 71.19   	 162.77		
196.23   	185.85   	 91.07   	 396.74		 71.84   	 152.59		
188.29   	187.07   	 92.65   	 259.41		 72.45   	 152.59		
179.14   	184.94   	 93.69   	 172.94		 73.06   	 127.16		
169.68   	180.05   	 94.38   	 188.20		 73.57   	 106.82		
160.83   	173.03   	 95.14   	 259.41		 74.00   	  81.38		
152.59   	165.71   	 96.17   	 325.53		 74.32   	  55.95		
144.35   	158.69   	 97.48   	 666.32		 74.55   	  20.35		
116.88   	142.21   	100.14   	 244.15		 74.63   	  10.17		
 96.13   	130.92   	101.12   	 178.03		 74.67   	  10.17		
 72.02   	115.36   	101.83   	  96.64		 74.71(S)	 -45.78		
 47.00   	 93.99   	102.22(S)	 -20.35		 74.53   	 -81.38		
 24.11   	 67.14   	102.14   	-142.42		 74.20   	 -96.64		
  4.58   	 36.62   	101.57   	-254.32		 73.81   	 -91.56		
-11.29   	  5.49   	100.55   	-310.27		 73.45   	 -71.21		
-23.50   	-21.67   	 99.31   	-284.84		 73.16   	 -61.04		
-33.26   	-42.72   	 98.17   	-213.63		 72.92   	 -61.04		
-40.89   	-57.98   	 97.31   	-167.85		 72.68   	 -55.95		
-45.47   	-68.97   	 96.64   	-152.59		 72.45   	 -61.04		
-47.00   	-77.51   	 96.03   	-167.85		 72.21   	 -81.38		
-47.61   	-84.53   	 95.36   	-208.54		 71.88   	-111.90		
-48.83   	-90.33   	 94.53   	-239.06		 71.43   	-142.42		
-51.57   	-94.60   	 93.57   	-223.80		 70.86   	-203.46		
-54.93   	-97.35   	 92.68   	-188.20		 70.05   	-269.58		
-57.68   	-98.88   	 91.92   	-167.85		 68.97   	-371.31		
-58.90   	-99.49   	 91.25   	-142.42		 67.49   	-503.56		
-58.29   	-99.79   	 90.68   	-127.16		 65.47   	-666.32		
-57.07   	-100.10   	 90.17   	-132.25		 62.81   	-895.22		
-56.15   	-100.40   	 89.64   	-147.51		 59.23   	-1185.14		
-56.15   	-99.79   	 89.05   	-157.68		 54.49   	-1169.88		
-56.15   	-98.27   	 88.42   	-162.77		 49.81   	-1180.06		
-55.54   	-94.91   	 87.77   	-178.03		 45.09   	-1642.92		
-53.41   	-91.25   	 87.06   	-381.48		 38.51   	-3463.87		
-45.78   	-83.92   	 85.53   	-198.37		 24.66   	-1281.79		
-42.42   	-82.09   	 84.74   	-193.29		 19.53   	-976.60		
-39.98   	-81.18   	 83.97   	-208.54		 15.63   	-625.63		
-39.06   	-81.48   	 83.13   	-223.80		 13.12   	-305.19		
-38.76   	-81.48   	 82.24   	-239.06		 11.90   	-142.42		
-37.84   	-79.96   	 81.28   	-279.75		 11.33   	 -96.64		
-36.32   	-75.99   	 80.16   	-320.45		 10.95   	-127.16		
-33.87   	-70.50   	 78.88   	-350.97		 10.44   	-203.46		
-30.52   	-64.39   	 77.48   	-350.97		  9.62   	-310.27		
-26.86   	-58.59   	 76.07   	-305.19		  8.38   	-391.66		
-21.67   	-51.27   	 74.85   	-223.80		  6.82   	-447.61		
-12.82   	-38.45   	 73.96   	-132.25		  5.03   	-473.04		
 -0.61   	-18.31   	 73.43   	 -66.12		  3.13   	-417.09		
 14.04   	  7.02   	 73.16   	 -55.95		  1.46   	-264.50		
 27.16   	 32.96   	 72.94   	 -96.64		  0.41   	 -20.35		
 36.01   	 55.24   	 72.55   	-147.51		  0.33(D)	 218.72		
 40.28   	 73.85   	 71.96   	-183.11		  1.20   	 300.10		
 42.72   	 90.94   	 71.23   	-178.03		  2.40   	 178.03		
 46.39   	109.25   	 70.52   	-157.68		  3.11   	  40.69		
 52.19   	125.12   	 69.89   	-132.25		  3.28   	 -55.95		
 58.59   	130.92   	 69.36   	-101.73		  3.05   	-142.42		
 63.17   	120.85   	 68.95   	 -86.47		  2.48   	-162.77		
 64.39   	 94.91   	 68.61   	 -91.56		  1.83   	-101.73		
 62.56   	 59.20   	 68.24   	-106.82		  1.42   	  -5.09		
 57.68   	 22.89   	 67.81   	-106.82		  1.40   	  66.12		
 49.13   	 -9.16   	 67.39   	 -91.56		  1.67   	 137.33		
 33.57   	-36.01   	 67.02   	 -86.47		  2.22   	 178.03		
 10.38   	-59.20   	 66.67   	 -86.47		  2.93   	 167.85		
-18.31   	-79.35   	 66.33   	 -81.38		  3.60   	 122.07		
-45.17   	-94.91   	 66.00   	 -61.04		  4.09   	  66.12		
-62.56   	-104.37   	 65.76   	 -61.04		  4.35   	 -10.17		
-66.83   	-107.73   	 65.51   	 -71.21		  4.31   	 -76.30		
-61.95   	-107.12   	 65.23   	 -71.21		  4.01   	 -91.56		
-55.85   	-105.90   	 64.94   	 -76.30		  3.64   	 -55.95		
-55.24   	-107.12   	 64.64   	 -66.12		  3.42   	  20.35		
-60.12   	-110.47   	 64.37   	 -61.04		  3.50   	  96.64		
-63.78   	-111.08   	 64.13   	 -55.95		  3.89   	 183.11		
-51.27   	-97.35   	 63.91   	 -66.12		  4.62   	 259.41		
 -1.53   	-50.35   	 63.64   	 -66.12		  5.66   	 289.93		
 97.96   	 47.00   	 63.38   	 -66.12		  6.82   	 233.98		
216.06   	199.58   	 63.11   	 -71.21		  7.75   	 147.51		
263.98   	382.39   	 62.83   	 -66.12		  8.34   	  61.04		
141.60   	549.62   	 62.56   	-106.82		  8.59   	-137.33		
-618.29   	644.84   	 62.14   	 -45.78		  8.04   	-132.25		
-965.88   	495.00   	 61.95   	 -50.86		  7.51   	-132.25		
-1065.06   	203.55   	 61.75   	 -61.04		  6.98   	-116.99		
-896.91   	-172.42   	 61.51   	 -66.12		  6.51   	 -71.21		
-587.46   	-515.14   	 61.24   	 -71.21		  6.23   	  40.69		
-303.04   	-688.48(R)	 60.96   	 -76.30		  6.39(E)	 167.85		
-133.97   	-624.08   	 60.65   	 -76.30		  7.06   	 295.01		
-65.61   	-381.77   	 60.35   	 -61.04		  8.24   	 361.14		
-36.01   	-118.10   	 60.10   	 -50.86		  9.68   	 345.88		
 -7.02   	 26.25   	 59.90   	 -50.86		 11.07   	 305.19		
 20.14   	 18.31   	 59.69   	 -55.95		 12.29   	 340.79		
 32.04   	-66.53   	 59.47   	 -66.12		 13.65   	 574.77		
 30.21   	-128.48   	 59.21   	 -66.12		 15.95   	 783.31		
 27.77   	-122.38   	 58.94   	 -66.12		 19.08   	 981.68		
 33.26   	-73.55   	 58.68   	 -61.04		 23.01   	1454.72		
 43.95   	-31.13   	 58.43   	 -55.95		 28.83   	1734.48		
 52.19   	-19.84   	 58.21   	 -55.95		 35.77   	1714.13		
 55.85   	-28.99   	 57.99   	 -61.04		 42.62   	1561.54		
 57.68   	-36.93   	 57.74   	 -71.21		 48.87   	1185.14		
 60.12   	-32.96   	 57.46   	 -66.12		 53.61   	 686.67		
 64.09   	-20.14   	 57.19   	 -86.47		 56.36   	 254.32		
 69.58   	 -7.32   	 56.85   	 -96.64		 57.38   	-106.82		
 75.38   	 -0.92   	 56.46   	 -96.64		 56.95   	-325.53		
 81.18   	  0.00   	 56.07   	 -76.30		 55.65   	-366.22		
 86.67   	  0.31   	 55.77   	 -96.64		 54.18   	-295.01		
 98.88   	 17.09   	 55.38   	 -15.26		 53.00   	 208.54		
106.20   	 30.52   	 55.32   	 -25.43		 53.83   	 417.09		
114.14   	 42.42   	 55.22   	 -30.52		 55.50   	 518.82		
123.29   	 52.49   	 55.10(D)	   5.09		 57.58   	 523.90		
134.58   	 63.78   	 55.12   	 101.73		 59.67   	 417.09		
147.71   	 77.82   	 55.52   	 345.88		 61.34   	 259.41		
160.83   	 94.30   	 56.91   	 737.54		 62.38   	 127.16		
172.73   	110.17   	 59.86   	1180.06		 62.89   	  45.78		
183.11   	124.51   	 64.58   	1449.64		 63.07   	  25.43		
192.87   	137.94   	 70.38   	1332.65		 63.17   	  71.21		
202.94   	151.06   	 75.71   	 895.22		 63.46   	 142.42		
212.10   	164.79   	 79.29   	 396.74		 64.03   	 213.63		
218.81   	177.61   	 80.87   	 111.90		 64.88   	 269.58		
221.25   	189.51   	 81.32   	  96.64		 65.96   	 310.27		
219.42   	199.28   	 81.71   	 254.32		 67.20   	 284.84		
215.15   	205.99   	 82.73   	 432.35		 68.34   	 259.41		
209.35   	209.05   	 84.46   	 534.08		 69.38   	 223.80		
202.94   	208.44   	 86.59   	 523.90		 70.27   	 193.29		
195.92   	205.38   	 88.69   	 422.18		 71.05   	 162.77		
187.99   	201.72   	 90.38   	 284.84		 71.70   	 132.25		
179.44   	198.97   	 91.52   	 172.94		 72.23   	  96.64		
170.59   	196.23   	 92.21   	 137.33		 72.61   	  76.30		
161.44   	192.57   	 92.76   	 178.03		 72.92   	  45.78		
151.67   	186.77   	 93.47   	 254.32		 73.10   	  25.43		
140.99   	180.05   	 94.49   	 595.11		 73.20   	  71.21		
111.69   	165.41   	 96.87   	 249.24		 73.49   	  15.26		
 91.25   	152.59   	 97.86   	 208.54		 73.55(S)	 -20.35		
 67.75   	132.45   	 98.70   	 162.77		 73.47   	 -20.35		
 43.33   	104.98   	 99.35   	  76.30		 73.39   	   0.00		
 21.97   	 74.16   	 99.65(S)	 -55.95		 73.39   	 -10.17		
  5.19   	 44.56   	 99.43   	-167.85		 73.35   	 -25.43		
 -6.71   	 18.92   	 98.76   	-239.06		 73.24   	 -45.78		
-15.26   	 -2.75   	 97.80   	-300.10		 73.06   	 -45.78		
-21.97   	-22.28   	 96.60   	-320.45		 72.88   	 -61.04		
-27.16   	-40.59   	 95.32   	-249.24		 72.63   	 -45.78		
-31.43   	-57.68   	 94.32   	-157.68		 72.45   	 -40.69		
-34.18   	-71.11   	 93.69   	-142.42		 72.29   	 -50.86		
-36.32   	-79.96   	 93.12   	-137.33		 72.09   	 -76.30		
-37.84   	-83.62   	 92.57   	-142.42		 71.78   	 -86.47		
-39.67   	-84.84   	 92.00   	-193.29		 71.43   	-127.16		
-41.81   	-85.14   	 91.23   	-213.63		 70.93   	-188.20		
-44.25   	-86.36   	 90.38   	-172.94		 70.17   	-264.50		
-46.69   	-88.50   	 89.68   	-147.51		 69.11   	-376.40		
-49.74   	-90.64   	 89.09   	-147.51		 67.61   	-513.73		
-51.88   	-92.47   	 88.50   	-147.51		 65.55   	-768.05		
-53.10   	-93.38   	 87.91   	-162.77		 62.48   	-996.94		
-52.19   	-92.77   	 87.26   	-162.77		 58.49   	-818.92		
-49.44   	-90.94   	 86.61   	-162.77		 55.22   	-757.88		
-46.08   	-87.59   	 85.96   	-157.68		 52.19   	-701.93		
-43.33   	-84.53   	 85.33   	-315.36		 49.38   	-2472.01		
-41.20   	-82.70   	 84.07   	-167.85		 39.49   	-1627.66		
-39.67   	-82.40   	 83.40   	-178.03		 32.98   	-1429.29		
-36.93   	-81.18   	 82.69   	-198.37		 27.26   	-1256.35		
-33.57   	-79.04   	 81.89   	-228.89		 22.24   	-1032.55		
-30.21   	-76.90   	 80.98   	-249.24		 18.11   	-707.02		
-27.47   	-74.77   	 79.98   	-284.84		 15.28   	-452.69		
-25.94   	-72.63   	 78.84   	-315.36		 13.47   	-310.27		
-24.41   	-69.58   	 77.58   	-335.71		 12.23   	-218.72		
-22.58   	-65.61   	 76.24   	-320.45		 11.35   	-183.11		
-19.53   	-60.42   	 74.95   	-264.50		 10.62   	-208.54		
-14.65   	-53.41   	 73.90   	-188.20		  9.79   	-269.58		
 -7.02   	-43.03   	 73.14   	 -86.47		  8.71   	-366.22		
  3.05   	-26.86   	 72.80   	 -25.43		  7.24   	-437.43		
 14.95   	 -4.88   	 72.70   	 -35.61		  5.49   	-442.52		
 27.47   	 21.97   	 72.55   	 -81.38		  3.72   	-356.05		
 38.45   	 50.05   	 72.23   	-142.42		  2.30   	-172.94		
 47.30   	 75.07   	 71.66   	-172.94		  1.61   	  25.43		
 54.32   	 95.52   	 70.97   	-167.85		  1.71   	 147.51		
 59.81   	111.69   	 70.29   	-137.33		  2.30   	 101.73		
 65.00   	122.99   	 69.75   	-106.82		  2.71   	  10.17		
 69.89   	127.26   	 69.32   	 -91.56		  2.75   	 -55.95		
 72.63   	120.85   	 68.95   	 -86.47		  2.52   	 -76.30		
 72.63   	102.84   	 68.61   	 -96.64		  2.22   	 -91.56		
 70.50   	 74.77   	 68.22   	-101.73		  1.85   	 -96.64		
 67.14   	 42.42   	 67.81   	 -96.64		  1.46   	 -50.86		
 61.34   	  9.77   	 67.43   	 -81.38		  1.26(D)	  40.69		
 50.35   	-20.14   	 67.10   	 -66.12		  1.42   	 116.99		
 31.13   	-47.30   	 66.84   	 -61.04		  1.89   	 172.94		
  5.19   	-70.19   	 66.59   	 -55.95		  2.58   	 198.37		
