SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  DAO     	  DAO'		  RV     	  RV'		
 37.13   	 -25.43		 17.46   	 330.62		
 37.03   	 -30.52		 18.78   	 300.10		
 36.91   	 -20.35		 19.98   	 274.67		
 36.83   	 -15.26		 21.08   	 300.10		
 36.76   	 -20.35		 22.28   	 325.53		
 36.68   	 -10.17		 23.58   	 330.62		
 36.64(D)	  35.61		 24.90   	 356.05		
 36.79   	  76.30		 26.33   	 350.97		
 37.09   	 122.07		 27.73   	 305.19		
 37.58   	 188.20		 28.95   	 289.93		
 38.33   	 249.24		 30.11   	 279.75		
 39.33   	 305.19		 31.23   	 244.15		
 40.55   	 366.22		 32.21   	 198.37		
 42.01   	 391.66		 33.00   	 198.37		
 43.58   	 391.66		 33.79   	 178.03		
 45.15   	 401.83		 34.51   	  76.30		
 46.75   	 391.66		 34.81   	  25.43		
 48.32   	 335.71		 34.91   	  55.95		
 49.66   	 259.41		 35.14   	  66.12		
 50.70   	 376.40		 35.40   	   0.00		
 52.21   	 111.90		 35.40   	   5.09		
 52.65   	  15.26		 35.42   	   0.00		
 52.72(S)	 -30.52		 35.42   	   5.09		
 52.59   	 -40.69		 35.44   	  45.78		
 52.43   	 -86.47		 35.63   	  76.30		
 52.09   	-137.33		 35.93   	  66.12		
 51.54   	-147.51		 36.20   	  35.61		
 50.95   	-132.25		 36.34   	  30.52		
 50.42   	-142.42		 36.46   	  55.95		
 49.85   	-152.59		 36.68   	  76.30		
 49.24   	-127.16		 36.99   	  40.69		
 48.73   	 -91.56		 37.15   	   5.09		
 48.36   	 -76.30		 37.17   	  10.17		
 48.06   	 -61.04		 37.21(S)	 -10.17		
 47.81   	 -15.26		 37.17   	 -35.61		
 47.75   	  10.17		 37.03   	 -45.78		
 47.79   	  25.43		 36.85   	 -45.78		
 47.89   	  50.86		 36.66   	 -66.12		
 48.10   	  76.30		 36.40   	 -96.64		
 48.40   	  86.47		 36.01   	 -96.64		
 48.75   	  91.56		 35.63   	-106.82		
 49.11   	  96.64		 35.20   	-132.25		
 49.50   	  96.64		 34.67   	-157.68		
 49.89   	  71.21		 34.04   	-152.59		
 50.17   	 122.07		 33.43   	-412.00		
 50.66   	  40.69		 31.78   	-300.10		
 50.82   	  -5.09		 30.58   	-274.67		
 50.80   	 -25.43		 29.48   	-279.75		
 50.70   	 -35.61		 28.36   	-361.14		
 50.56   	 -71.21		 26.92   	-406.92		
 50.27   	-101.73		 25.29   	-417.09		
 49.87   	-137.33		 23.62   	-412.00		
 49.32   	-172.94		 21.97   	-381.48		
 48.63   	-208.54		 20.45   	-356.05		
 47.79   	-218.72		 19.02   	-366.22		
 46.92   	-233.98		 17.56   	-386.57		
 45.98   	-264.50		 16.01   	-371.31		
 44.92   	-239.06		 14.53   	-279.75		
 43.97   	-152.59		 13.41   	-167.85		
 43.36   	 -91.56		 12.74   	-111.90		
 42.99   	 -66.12		 12.29   	-152.59		
 42.73   	 -40.69		 11.68   	-218.72		
 42.56   	 -20.35		 10.80   	-228.89		
 42.48   	  20.35		  9.89   	-183.11		
 42.56   	  35.61		  9.16   	-132.25		
 42.71   	  35.61		  8.63   	-147.51		
 42.85   	  30.52		  8.04   	-208.54		
 42.97   	  25.43		  7.20   	-228.89		
 43.07   	  35.61		  6.29   	-172.94		
 43.21   	  35.61		  5.60   	-101.73		
 43.36   	  10.17		  5.19   	 -61.04		
 43.40   	  -5.09		  4.94   	 -50.86		
 43.38   	 -10.17		  4.74   	 -20.35		
 43.34   	 -20.35		  4.66   	   0.00		
 43.26   	 -35.61		  4.66   	 -35.61		
 43.11   	 -45.78		  4.52   	 -86.47		
 42.93   	 -55.95		  4.17   	 -91.56		
 42.71   	 -61.04		  3.80   	 -76.30		
 42.46   	 -61.04		  3.50   	 -76.30		
 42.22   	 -76.30		  3.19   	 -91.56		
 41.91   	 -76.30		  2.83   	 -81.38		
 41.61   	 -76.30		  2.50   	 -45.78		
 41.30   	 -76.30		  2.32(D)	  20.35		
 41.00   	 -71.21		  2.40   	 101.73		
 40.71   	 -66.12		  2.81   	 116.99		
 40.45   	 -55.95		  3.28   	 101.73		
 40.22   	 -45.78		  3.68   	  91.56		
 40.04   	 -45.78		  4.05   	 137.33		
 39.86   	 -40.69		  4.60   	 188.20		
 39.69   	 -35.61		  5.35   	 178.03		
 39.55   	 -30.52		  6.06   	  91.56		
 39.43   	 -30.52		  6.43   	 -10.17		
 39.31   	 -25.43		  6.39   	 -45.78		
 39.21   	 -25.43		  6.21   	 -30.52		
 39.10   	 -20.35		  6.08   	 -10.17		
 39.02   	 -30.52		  6.04   	 -20.35		
 38.90   	 -25.43		  5.96   	 -35.61		
 38.80   	 -15.26		  5.82   	 -35.61		
 38.74   	 -25.43		  5.68   	 -25.43		
 38.64   	 -30.52		  5.57   	   0.00		
 38.51   	 -25.43		  5.57(E)	  40.69		
 38.41   	 -20.35		  5.74   	  71.21		
 38.33   	 -20.35		  6.02   	  55.95		
 38.25   	 -30.52		  6.25   	  40.69		
 38.13   	 -30.52		  6.41   	  61.04		
 38.01   	 -25.43		  6.65   	 111.90		
 37.90   	 -15.26		  7.10   	 132.25		
 37.84   	 -30.52		  7.63   	  81.38		
 37.72   	 -30.52		  7.96   	  71.21		
 37.60   	 -25.43		  8.24   	 111.90		
 37.50   	 -15.26		  8.69   	 147.51		
 37.44   	 -45.78		  9.28   	 315.36		
 37.25   	 -30.52		 10.54   	 223.80		
 37.13   	 -20.35		 11.43   	 315.36		
 37.05   	 -20.35		 12.70   	 350.97		
 36.97   	 -30.52		 14.10   	 315.36		
 36.85   	 -25.43		 15.36   	 289.93		
 36.74   	 -25.43		 16.52   	 305.19		
 36.64   	 -25.43		 17.74   	 330.62		
 36.54   	 -15.26		 19.06   	 335.71		
 36.48   	  -5.09		 20.41   	 305.19		
 36.46   	 -15.26		 21.63   	 264.50		
 36.40(D)	   5.09		 22.69   	 264.50		
 36.42   	  40.69		 23.74   	 310.27		
 36.58   	  91.56		 24.98   	 350.97		
 36.95   	 152.59		 26.39   	 356.05		
 37.56   	 233.98		 27.81   	 315.36		
 38.49   	 310.27		 29.07   	 289.93		
 39.74   	 366.22		 30.23   	 295.01		
 41.20   	 412.00		 31.41   	 279.75		
 42.85   	 417.09		 32.53   	 228.89		
 44.52   	 422.18		 33.45   	 152.59		
 46.21   	 412.00		 34.06   	 116.99		
 47.85   	 376.40		 34.53   	  91.56		
 49.36   	 325.53		 34.89   	  55.95		
 50.66   	 259.41		 35.12   	  15.26		
 51.70   	 345.88		 35.18   	  25.43		
 53.08   	  86.47		 35.28   	  10.17		
 53.43   	  15.26		 35.32   	 -10.17		
 53.49(S)	 -35.61		 35.28   	  -5.09		
 53.35   	 -81.38		 35.26   	  35.61		
 53.02   	-101.73		 35.40   	  66.12		
 52.61   	-132.25		 35.67   	  66.12		
 52.09   	-142.42		 35.93   	  50.86		
 51.52   	-142.42		 36.13   	  55.95		
 50.95   	-116.99		 36.36   	  71.21		
 50.48   	-111.90		 36.64   	  76.30		
 50.03   	 -91.56		 36.95   	  61.04		
 49.66   	 -66.12		 37.19   	  40.69		
 49.40   	 -30.52		 37.35   	  25.43		
 49.28   	 -10.17		 37.46(S)	  -5.09		
 49.24   	  15.26		 37.44   	 -35.61		
 49.30   	  45.78		 37.29   	 -40.69		
 49.48   	  61.04		 37.13   	 -50.86		
 49.73   	  76.30		 36.93   	 -66.12		
 50.03   	  91.56		 36.66   	 -91.56		
 50.40   	  91.56		 36.30   	-101.73		
 50.76   	  96.64		 35.89   	-106.82		
 51.15   	  96.64		 35.46   	-122.07		
 51.54   	  91.56		 34.97   	-137.33		
 51.90   	  81.38		 34.43   	-142.42		
 52.23   	 101.73		 33.86   	-371.31		
 52.63   	  20.35		 32.37   	-239.06		
 52.72   	  -5.09		 31.41   	-254.32		
 52.70   	 -15.26		 30.40   	-254.32		
 52.63   	 -35.61		 29.38   	-284.84		
 52.49   	 -66.12		 28.24   	-345.88		
 52.23   	 -96.64		 26.86   	-391.66		
 51.84   	-106.82		 25.29   	-371.31		
 51.41   	-137.33		 23.80   	-376.40		
 50.86   	-172.94		 22.30   	-417.09		
 50.17   	-198.37		 20.63   	-406.92		
 49.38   	-218.72		 19.00   	-371.31		
 48.50   	-244.15		 17.52   	-371.31		
 47.53   	-259.41		 16.03   	-376.40		
 46.49   	-244.15		 14.53   	-320.45		
 45.51   	-198.37		 13.25   	-213.63		
 44.72   	-132.25		 12.39   	-147.51		
 44.19   	 -86.47		 11.80   	-157.68		
 43.85   	 -55.95		 11.17   	-198.37		
 43.62   	 -20.35		 10.38   	-193.29		
 43.54   	   0.00		  9.60   	-162.77		
 43.54   	  25.43		  8.95   	-137.33		
 43.64   	  35.61		  8.40   	-152.59		
 43.78   	  35.61		  7.79   	-178.03		
 43.93   	  35.61		  7.08   	-193.29		
 44.07   	  35.61		  6.31   	-167.85		
 44.21   	  30.52		  5.64   	-106.82		
 44.33   	  25.43		  5.21   	 -55.95		
 44.44   	   5.09		  4.98   	 -35.61		
 44.46   	 -10.17		  4.84   	 -40.69		
 44.41   	 -10.17		  4.68   	 -40.69		
 44.37   	 -10.17		  4.52   	 -45.78		
 44.33   	 -35.61		  4.33   	 -86.47		
 44.19   	 -55.95		  3.99   	-106.82		
 43.97   	 -71.21		  3.56   	 -91.56		
 43.68   	 -66.12		  3.19   	 -81.38		
 43.42   	 -71.21		  2.87   	 -91.56		
 43.13   	 -76.30		  2.50   	 -86.47		
 42.83   	 -86.47		  2.16   	 -20.35		
 42.48   	 -81.38		  2.08(D)	  71.21		
 42.16   	 -76.30		  2.36   	 116.99		
 41.85   	 -71.21		  2.83   	 111.90		
 41.57   	 -71.21		  3.28   	  76.30		
 41.28   	 -71.21		  3.58   	  81.38		
 41.00   	 -61.04		  3.91   	 152.59		
 40.75   	 -55.95		  4.52   	 203.46		
 40.53   	 -50.86		  5.33   	 157.68		
 40.33   	 -45.78		  5.96   	  45.78		
 40.14   	 -40.69		  6.14   	 -20.35		
 39.98   	 -35.61		  6.06   	 -20.35		
 39.84   	 -30.52		  5.98   	   0.00		
 39.72   	 -30.52		  5.98   	 -10.17		
 39.59   	 -20.35		  5.94   	 -20.35		
 39.51   	 -20.35		  5.86   	 -40.69		
 39.43   	 -20.35		  5.70   	 -45.78		
 39.35   	 -25.43		  5.51   	 -10.17		
 39.25   	 -15.26		  5.47(E)	  40.69		
 39.19   	 -15.26		  5.64   	  40.69		
 39.12   	 -15.26		  5.80   	  15.26		
 39.06   	 -20.35		  5.86   	  30.52		
 38.98   	 -20.35		  5.98   	  66.12		
 38.90   	 -25.43		  6.25   	 106.82		
 38.80   	 -15.26		  6.67   	 116.99		
 38.74   	 -15.26		  7.14   	 101.73		
 38.68   	 -20.35		  7.55   	  81.38		
 38.60   	 -30.52		  7.87   	  86.47		
 38.47   	 -20.35		  8.22   	 106.82		
 38.39   	 -20.35		  8.65   	 101.73		
 38.31   	 -66.12		  9.05   	 289.93		
 38.05   	 -40.69		 10.21   	 259.41		
 37.88   	 -30.52		 11.25   	 320.45		
 37.76   	 -30.52		 12.53   	 345.88		
 37.64   	 -35.61		 13.92   	 340.79		
 37.50   	 -35.61		 15.28   	 325.53		
 37.35   	 -25.43		 16.58   	 345.88		
 37.25   	 -30.52		 17.97   	 340.79		
 37.13   	 -25.43		 19.33   	 305.19		
 37.03   	 -15.26		 20.55   	 274.67		
 36.97   	  -5.09		 21.65   	 300.10		
 36.95(D)	  15.26		 22.85   	 315.36		
 37.01   	  55.95		 24.11   	 295.01		
 37.23   	 122.07		 25.29   	 284.84		
 37.72   	 213.63		 26.43   	 295.01		
 38.58   	 295.01		 27.61   	 345.88		
 39.76   	 350.97		 28.99   	 356.05		
 41.16   	 396.74		 30.42   	 269.58		
 42.75   	 437.43		 31.50   	 193.29		
 44.50   	 442.52		 32.27   	 172.94		
 46.27   	 437.43		 32.96   	 223.80		
 48.02   	 412.00		 33.86   	 223.80		
 49.66   	 361.14		 34.75   	  81.38		
 51.11   	 300.10		 35.08   	 -20.35		
 52.31   	 259.41		 34.99   	  30.52		
 53.35   	 279.75		 35.12   	  96.64		
 54.47   	  25.43		 35.50   	 -25.43		
 54.57   	   0.00		 35.40   	 -71.21		
 54.57   	 -45.78		 35.12   	 -20.35		
 54.38   	 -91.56		 35.04   	  76.30		
 54.02   	-116.99		 35.34   	  61.04		
 53.55   	-116.99		 35.58   	   5.09		
 53.08   	-127.16		 35.61   	  10.17		
 52.57   	-147.51		 35.65   	  61.04		
 51.98   	-132.25		 35.89   	  91.56		
 51.45   	-116.99		 36.26   	  71.21		
 50.99   	 -86.47		 36.54   	  40.69		
 50.64   	 -45.78		 36.70   	  25.43		
 50.46   	   0.00		 36.81   	  45.78		
 50.46   	  10.17		 36.99   	  55.95		
 50.50   	  25.43		 37.21   	   5.09		
 50.60   	  50.86		 37.23(S)	 -61.04		
 50.80   	  81.38		 36.99   	 -71.21		
 51.13   	 101.73		 36.70   	 -55.95		
 51.54   	 106.82		 36.48   	 -86.47		
 51.96   	 111.90		 36.13   	-132.25		
 52.41   	 116.99		 35.61   	-142.42		
 52.88   	 111.90		 35.04   	-157.68		
 53.33   	 101.73		 34.40   	-178.03		
 53.73   	  81.38		 33.69   	-183.11		
 54.06   	  91.56		 32.96   	-345.88		
 54.43   	  25.43		 31.58   	-218.72		
 54.53   	  15.26		 30.70   	-284.84		
 54.59(S)	 -20.35		 29.56   	-279.75		
 54.51   	 -61.04		 28.44   	-259.41		
 54.26   	 -86.47		 27.41   	-320.45		
 53.92   	-106.82		 26.12   	-401.83		
 53.49   	-122.07		 24.52   	-401.83		
 53.00   	-147.51		 22.91   	-376.40		
 52.41   	-198.37		 21.40   	-391.66		
 51.62   	-223.80		 19.84   	-376.40		
 50.72   	-213.63		 18.33   	-335.71		
 49.87   	-233.98		 16.99   	-345.88		
 48.93   	-274.67		 15.61   	-376.40		
 47.83   	-259.41		 14.10   	-320.45		
 46.80   	-213.63		 12.82   	-208.54		
 45.94   	-157.68		 11.98   	-137.33		
 45.31   	 -96.64		 11.43   	-157.68		
 44.92   	 -55.95		 10.80   	-183.11		
 44.70   	 -35.61		 10.07   	-188.20		
 44.56   	  -5.09		  9.32   	-198.37		
 44.54   	  30.52		  8.52   	-193.29		
 44.66   	  50.86		  7.75   	-137.33		
 44.86   	  35.61		  7.20   	-132.25		
 45.00   	  25.43		  6.67   	-203.46		
 45.11   	  30.52		  5.86   	-203.46		
 45.23   	  35.61		  5.05   	 -96.64		
 45.37   	  15.26		  4.66   	 -15.26		
 45.43   	  10.17		  4.60   	   5.09		
 45.47   	   0.00		  4.62   	 -15.26		
 45.47   	  -5.09		  4.56   	 -61.04		
 45.45   	 -30.52		  4.31   	 -86.47		
 45.33   	 -55.95		  3.97   	 -91.56		
 45.11   	 -66.12		  3.60   	 -91.56		
 44.84   	 -61.04		  3.23   	 -76.30		
 44.60   	 -71.21		  2.93   	 -66.12		
 44.31   	 -81.38		  2.67   	 -81.38		
 43.99   	 -91.56		  2.34   	 -76.30		
 43.62   	 -81.38		  2.03(D)	   0.00		
 43.30   	 -71.21		  2.03   	  91.56		
 43.01   	 -81.38		  2.40   	 122.07		
 42.69   	 -91.56		  2.89   	  86.47		
 42.32   	 -81.38		  3.23   	  61.04		
 41.99   	 -66.12		  3.48   	  66.12		
 41.73   	 -61.04		  3.74   	 122.07		
 41.49   	 -55.95		  4.23   	 167.85		
 41.26   	 -55.95		  4.90   	 142.42		
 41.04   	 -40.69		  5.47   	  66.12		
 40.87   	 -35.61		  5.74   	  10.17		
 40.73   	 -30.52		  5.78   	   5.09		
 40.61   	 -30.52		  5.80   	  -5.09		
 40.49   	 -25.43		  5.78   	 -10.17		
 40.39   	 -20.35		  5.74   	  -5.09		
 40.31   	 -15.26		  5.72   	  -5.09		
 40.24   	 -15.26		  5.70   	  -5.09		
 40.18   	 -20.35		  5.68   	   0.00		
 40.10   	 -25.43		  5.68(E)	   5.09		
 40.00   	 -20.35		  5.70   	  15.26		
 39.92   	 -20.35		  5.76   	  55.95		
 39.84   	 -25.43		  5.98   	  66.12		
 39.74   	 -20.35		  6.25   	  66.12		
 39.65   	 -25.43		  6.51   	  66.12		
 39.55   	 -30.52		  6.78   	  55.95		
 39.43   	 -30.52		  7.00   	  66.12		
 39.31   	 -25.43		  7.26   	  86.47		
 39.21   	 -30.52		  7.61   	  96.64		
 39.08   	 -30.52		  8.00   	  86.47		
 38.96   	 -25.43		  8.34   	 106.82		
 38.86   	 -71.21		  8.77   	 396.74		
 38.58   	 -40.69		 10.36   	 295.01		
 38.41   	 -35.61		 11.54   	 330.62		
 38.27   	 -35.61		 12.86   	 345.88		
 38.13   	 -25.43		 14.24   	 356.05		
 38.03   	 -30.52		 15.67   	 350.97		
 37.90   	 -30.52		 17.07   	 361.14		
 37.78   	 -25.43		 18.51   	 335.71		
 37.68   	 -25.43		 19.86   	 295.01		
 37.58   	  -5.09		 21.04   	 300.10		
 37.56(D)	  10.17		 22.24   	 320.45		
 37.60   	  30.52		 23.52   	 315.36		
 37.72   	  86.47		 24.78   	 300.10		
 38.07   	 157.68		 25.98   	 320.45		
 38.70   	 249.24		 27.26   	 350.97		
 39.69   	 320.45		 28.67   	 345.88		
 40.98   	 381.48		 30.05   	 320.45		
 42.50   	 422.18		 31.33   	 300.10		
 44.19   	 452.69		 32.53   	 274.67		
 46.00   	 452.69		 33.63   	 213.63		
 47.81   	 427.26		 34.49   	 162.77		
 49.52   	 391.66		 35.14   	 157.68		
 51.09   	 345.88		 35.77   	 127.16		
 52.47   	 289.93		 36.28   	  66.12		
 53.63   	 213.63		 36.54   	  35.61		
 54.49   	 239.06		 36.68   	  61.04		
 55.44   	  30.52		 36.93   	  40.69		
 55.56   	 -15.26		 37.09   	  30.52		
 55.50   	 -61.04		 37.21   	  35.61		
 55.26   	 -91.56		 37.35   	  55.95		
 54.89   	-111.90		 37.58   	  76.30		
 54.45   	-127.16		 37.88   	  71.21		
 53.94   	-137.33		 38.17   	  81.38		
 53.39   	-127.16		 38.49   	  86.47		
 52.88   	-111.90		 38.84   	  81.38		
 52.43   	 -81.38		 39.17   	  76.30		
 52.11   	 -50.86		 39.47   	  71.21		
 51.90   	 -20.35		 39.76   	  66.12		
 51.82   	   0.00		 40.02   	  40.69		
 51.82   	  35.61		 40.18(S)	 -10.17		
 51.96   	  66.12		 40.14   	 -25.43		
 52.23   	  86.47		 40.04   	   0.00		
 52.57   	  91.56		 40.04   	 -20.35		
 52.94   	 101.73		 39.96   	 -81.38		
 53.35   	 106.82		 39.63   	 -96.64		
 53.77   	 122.07		 39.25   	 -76.30		
 54.26   	 122.07		 38.94   	 -71.21		
 54.75   	  91.56		 38.66   	-116.99		
 55.12   	  76.30		 38.19   	-142.42		
 55.42   	  81.38		 37.62   	-142.42		
 55.75   	 116.99		 37.05   	-325.53		
 56.22   	  15.26		 35.75   	-198.37		
 56.28(S)	  -5.09		 34.95   	-239.06		
 56.26   	 -25.43		 34.00   	-289.93		
 56.15   	 -45.78		 32.84   	-315.36		
 55.97   	 -71.21		 31.58   	-310.27		
 55.69   	 -96.64		 30.34   	-356.05		
 55.30   	-116.99		 28.91   	-412.00		
 54.83   	-142.42		 27.26   	-417.09		
 54.26   	-172.94		 25.60   	-412.00		
 53.57   	-198.37		 23.95   	-381.48		
 52.78   	-218.72		 22.42   	-350.97		
 51.90   	-239.06		 21.02   	-350.97		
 50.95   	-264.50		 19.61   	-356.05		
 49.89   	-259.41		 18.19   	-345.88		
 48.85   	-228.89		 16.81   	-269.58		
 47.93   	-172.94		 15.73   	-172.94		
 47.24   	-111.90		 15.04   	-172.94		
 46.80   	 -76.30		 14.34   	-223.80		
 46.49   	 -50.86		 13.45   	-218.72		
 46.29   	 -20.35		 12.57   	-147.51		
 46.21   	  15.26		 11.98   	-116.99		
 46.27   	  25.43		 11.52   	-122.07		
 46.37   	  30.52		 11.03   	-178.03		
 46.49   	  25.43		 10.32   	-223.80		
 46.59   	  35.61		  9.42   	-193.29		
 46.73   	  30.52		  8.65   	-127.16		
 46.86   	  15.26		  8.14   	-111.90		
 46.92   	   0.00		  7.69   	-137.33		End----------
 46.92   	   0.00		  7.14   	-137.33		
 46.92   	 -10.17		  6.59   	-101.73		
 46.88   	 -30.52		  6.19   	 -30.52		
 46.75   	 -40.69		  6.06   	   5.09		
 46.59   	 -50.86		  6.08   	 -15.26		
 46.39   	 -66.12		  6.02   	 -20.35		
 46.12   	 -55.95		  5.94   	  50.86		
 45.90   	 -55.95		  6.14   	 147.51		
 45.68   	 -76.30		  6.73   	 183.11		
 45.37   	 -81.38		  7.47   	 183.11		
 45.05   	 -61.04		  8.20   	 178.03		
 44.80   	 -71.21		  8.91   	 152.59		
 44.52   	 -76.30		  9.52   	 101.73		
 44.21   	 -71.21		  9.93   	  45.78		
 43.93   	 -66.12		 10.11   	   0.00		
 43.66   	 -55.95		 10.11   	 -25.43		
 43.44   	 -66.12		 10.01   	 -35.61		
 43.17   	 -55.95		  9.87   	 -55.95		
 42.95   	 -50.86		  9.64   	 -45.78		
 42.75   	 -50.86		  9.46   	 -15.26		
 42.54   	 -40.69		  9.40   	  35.61		
 42.38   	 -40.69		  9.54   	  35.61		
 42.22   	 -35.61		  9.68   	 -15.26		
 42.08   	 -30.52		  9.62   	 -35.61		
 41.95   	 -20.35		  9.48   	  -5.09		
 41.87   	 -15.26		  9.46   	  20.35		
 41.81   	 -20.35		  9.54   	  15.26		
 41.73   	 -30.52		  9.60   	 -15.26		
 41.61   	 -20.35		  9.54   	 -25.43		
 41.53   	 -25.43		  9.44   	 -25.43		
 41.42   	 -30.52		  9.34   	  50.86		
 41.30   	 -30.52		  9.54   	 137.33		
 41.18   	 -20.35		 10.09   	  40.69		
 41.10   	 -20.35		 10.25   	 -30.52		
 41.02   	  -5.09		 10.13   	  15.26		
 41.00   	 -35.61		 10.19   	  81.38		
 40.85   	 -55.95		 10.52   	 116.99		
 40.63   	 -15.26		 10.99   	 284.84		
 40.57   	   0.00		 12.13   	 101.73		
 40.57   	 -35.61		 12.53   	  96.64		
 40.43   	 -50.86		 12.92   	 228.89		
 40.22   	 -66.12		 13.84   	 356.05		
 39.96   	 -55.95		 15.26   	 366.22		
 39.74   	 -30.52		 16.72   	 356.05		
 39.61   	 -20.35		 18.15   	 330.62		
 39.53   	 -40.69		 19.47   	 274.67		
 39.37   	 -66.12		 20.57   	 274.67		
 39.10   	 -30.52		 21.67   	 335.71		
 38.98   	  45.78		 23.01   	 376.40		
 39.17   	  86.47		 24.52   	 315.36		
 39.51   	 106.82		 25.78   	 218.72		
 39.94   	 193.29		 26.65   	 208.54		
 40.71   	 315.36		 27.49   	 279.75		
 41.97   	 396.74		 28.61   	 371.31		
 43.56   	 427.26		 30.09   	 361.14		
 45.27   	 427.26		 31.54   	 233.98		
 46.98   	 437.43		 32.47   	 172.94		
 48.73   	 452.69		 33.16   	 239.06		
 50.54   	 427.26		 34.12   	 289.93		
 52.25   	 371.31		 35.28   	 233.98		
 53.73   	 300.10		 36.22   	 127.16		
 54.93   	 244.15		 36.72   	  40.69		
 55.91   	 335.71		 36.89   	 193.29		
 57.25   	  45.78		 37.66   	 116.99		
 57.44   	 -10.17		 38.13   	  20.35		
 57.40   	 -50.86		 38.21   	 -61.04		
 57.19   	 -91.56		 37.97   	 -55.95		
 56.83   	-132.25		 37.74   	  20.35		
 56.30   	-122.07		 37.82   	  76.30		
 55.81   	-111.90		 38.13   	  45.78		
 55.36   	-127.16		 38.31   	 -10.17		
 54.85   	-106.82		 38.27   	 -45.78		
 54.43   	 -55.95		 38.09   	 -35.61		
 54.20   	 -86.47		 37.94   	  50.86		
 53.86   	 -91.56		 38.15   	  66.12		
 53.49   	  25.43		 38.41   	 -25.43		
 53.59   	  86.47		 38.31   	  -5.09		
 53.94   	  30.52		 38.29   	  10.17		
 54.06   	  25.43		 38.33   	 -91.56		
 54.16   	 111.90		 37.97   	-137.33		
 54.61   	 198.37		 37.42   	 -20.35		
 55.40   	 167.85		 37.33   	  71.21		
 56.07   	  91.56		 37.62   	 -81.38		
 56.44   	 137.33		 37.29   	-239.06		
 56.99   	 208.54		 36.34   	-172.94		
 57.82   	 142.42		 35.65   	-147.51		
 58.39   	  50.86		 35.06   	-264.50		
 58.60   	 142.42		 34.00   	-681.58		
 59.17   	  86.47		 31.27   	-356.05		
 59.51   	 -25.43		 29.85   	-193.29		
 59.41   	-101.73		 29.07   	-203.46		
 59.00   	 -66.12		 28.26   	-366.22		
 58.74   	 -35.61		 26.80   	-427.26		
 58.60   	-116.99		 25.09   	-279.75		
 58.13   	-193.29		 23.97   	 -76.30		
 57.35   	-167.85		 23.66   	 -30.52		
 56.68   	-127.16		 23.54   	-172.94		
 56.17   	-188.20		 22.85   	-315.36		
 55.42   	-279.75		 21.59   	-295.01		
 54.30   	-279.75		 20.41   	-167.85		
 53.18   	-264.50		 19.74   	-106.82		
 52.13   	-269.58		 19.31   	-218.72		
 51.05   	-244.15		 18.43   	-356.05		
 50.07   	-218.72		 17.01   	-381.48		
 49.20   	-198.37		 15.48   	-366.22		
 48.40   	-137.33		 14.02   	-361.14		
 47.85   	 -61.04		 12.57   	-320.45		
 47.61   	 -10.17		 11.29   	-269.58		
 47.57   	   0.00		 10.21   	-223.80		
 47.57   	  25.43		  9.32   	-116.99		
 47.67   	  96.64		  8.85   	 -86.47		
 48.06   	 116.99		  8.50   	-132.25		
 48.52   	  15.26		  7.98   	-111.90		
 48.59   	 -40.69		  7.53   	 -25.43		
 48.42   	  91.56		  7.43   	  61.04		
 48.79   	 127.16		  7.67   	  66.12		
 49.30   	 -25.43		  7.93   	 -20.35		
 49.20   	 -91.56		  7.85   	 -76.30		
 48.83   	 -25.43		  7.55   	-188.20		
 48.73   	  20.35		  6.80   	-203.46		
 48.81   	 -55.95		  5.98   	  20.35		
 48.59   	-127.16		  6.06   	 111.90		
 48.08   	-127.16		  6.51   	 -40.69		
 47.57   	-106.82		  6.35   	-137.33		
 47.14   	 -61.04		  5.80   	  55.95		
 46.90   	 -55.95		  6.02   	 213.63		
 46.67   	-142.42		  6.88   	 178.03		
 46.10   	-198.37		  7.59   	 183.11		
 45.31   	-101.73		  8.32   	 198.37		
 44.90   	 -15.26		  9.11   	 111.90		
 44.84   	-101.73		  9.56   	  66.12		
 44.44   	-188.20		  9.83   	 116.99		
 43.68   	-116.99		 10.29   	  81.38		
 43.21   	  10.17		 10.62   	  35.61		
 43.26   	  35.61		 10.76   	 -15.26		
 43.40   	 -76.30		 10.70   	 -61.04		
 43.09   	-116.99		 10.46   	 -10.17		
 42.62   	  -5.09		 10.42   	  55.95		
 42.60   	  86.47		 10.64   	 147.51		
 42.95   	  35.61		 11.23   	 147.51		
 43.09   	 -55.95		 11.82   	 -61.04		
 42.87   	 -35.61		 11.58   	-142.42		
 42.73   	  40.69		 11.01   	 -35.61		
 42.89   	  15.26		 10.86   	  40.69		
 42.95   	 -25.43		 11.03   	  40.69		
 42.85   	   5.09		 11.19   	 -55.95		
 42.87   	   0.00		 10.97   	-178.03		
 42.87   	 -50.86		 10.25   	-116.99		
 42.67   	 -50.86		  9.79   	  15.26		
 42.46   	  -5.09		  9.85   	  30.52		
 42.44   	 -15.26		  9.97   	 -20.35		
 42.38   	 -61.04		  9.89   	 -10.17		
 42.14   	 -61.04		  9.85   	  25.43		
 41.89   	   5.09		  9.95   	  20.35		
 41.91   	 -25.43		 10.03   	  30.52		
 41.81   	-152.59		 10.15   	 203.46		
 41.20   	 -61.04		 10.97   	 350.97		
