SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RFA     	  RFA'		  RV     	  RV'		
117.11   	-152.59		 62.34   	 -66.12		
116.50   	-162.77		 62.08   	 -86.47		
115.85   	-152.59		 61.73   	-106.82		
115.24   	-127.16		 61.30   	-122.07		
114.73   	-127.16		 60.81   	-142.42		
114.22   	-127.16		 60.24   	-162.77		
113.71   	-127.16		 59.59   	-208.54		
113.20   	-101.73		 58.76   	-249.24		
112.80   	 -91.56		 57.76   	-279.75		
112.43   	 -76.30		 56.64   	-330.62		
112.13   	 -76.30		 55.32   	-406.92		
111.82   	 -91.56		 53.69   	-508.65		
111.45   	 -96.64		 51.66   	-503.56		
111.07   	-101.73		 49.64   	-528.99		
110.66   	-111.90		 47.53   	-691.76		
110.21   	-147.51		 44.76   	-768.05		
109.62   	-183.11		 41.69   	-707.02		
108.89   	-193.29		 38.86   	-712.10		
108.12   	-213.63		 36.01   	-788.40		
107.26   	-254.32		 32.86   	-803.66		
106.25   	-300.10		 29.64   	-752.79		
105.05   	-325.53		 26.63   	-722.28		
103.74   	-325.53		 23.74   	-727.36		
102.44   	-330.62		 20.83   	-691.76		
101.12   	-335.71		 18.07   	-645.98		
 99.78   	-335.71		 15.48   	-595.11		
 98.43   	-295.01		 13.10   	-559.51		
 97.25   	-233.98		 10.86   	-513.73		
 96.32   	-172.94		  8.81   	-452.69		
 95.63   	-122.07		  7.00   	-406.92		
 95.14   	 -96.64		  5.37   	-356.05		
 94.75   	 -91.56		  3.95   	-315.36		
 94.38   	 -81.38		  2.69   	-269.58		
 94.06   	 -66.12		  1.61   	-223.80		
 93.79   	 -45.78		  0.71   	-193.29		
 93.61   	 -35.61		 -0.06   	-178.03		
 93.47   	 -55.95		 -0.77   	-167.85		
 93.24   	 -86.47		 -1.44   	-132.25		
 92.90   	-106.82		 -1.97   	-101.73		
 92.47   	-106.82		 -2.38   	 -66.12		
 92.04   	 -91.56		 -2.64   	 -30.52		
 91.68   	 -86.47		 -2.77(D)	   5.09		
 91.33   	 -81.38		 -2.75   	  35.61		
 91.01   	 -81.38		 -2.60   	  71.21		
 90.68   	 -76.30		 -2.32   	 106.82		
 90.38   	 -71.21		 -1.89   	 132.25		
 90.09   	 -50.86		 -1.36   	 157.68		
 89.89   	 -25.43		 -0.73   	 167.85		
 89.79   	 -25.43		 -0.06   	 172.94		
 89.68   	 -40.69		  0.63   	 162.77		
 89.52   	 -45.78		  1.28   	 162.77		
 89.34   	 -25.43		  1.93   	 142.42		
 89.24   	  -5.09		  2.50   	 106.82		
 89.22   	 -20.35		  2.93   	  81.38		
 89.13   	 -45.78		  3.26   	  81.38		
 88.95   	 -45.78		  3.58   	  96.64		
 88.77   	 -25.43		  3.97   	  76.30		
 88.67   	 -15.26		  4.27   	  55.95		
 88.61   	 -35.61		  4.50   	  55.95		
 88.46   	 -66.12		  4.72   	  55.95		
 88.20   	 -61.04		  4.94   	  40.69		
 87.95   	 -45.78		  5.11   	  30.52		
 87.77   	 -25.43		  5.23   	  20.35		
 87.67   	 -35.61		  5.31   	  20.35		
 87.53   	 -61.04		  5.39   	  25.43		
 87.28   	 -76.30		  5.49   	  15.26		
 86.98   	 -71.21		  5.55   	  10.17		
 86.69   	 -45.78		  5.60   	   5.09		
 86.51   	 -30.52		  5.62   	   5.09		
 86.39   	 -40.69		  5.64   	   0.00		
 86.23   	 -61.04		  5.64   	 -10.17		
 85.98   	 -76.30		  5.60   	  -5.09		
 85.68   	 -61.04		  5.57   	   0.00		
 85.43   	 -45.78		  5.57   	   0.00		
 85.25   	 -50.86		  5.57   	   5.09		
 85.05   	 -61.04		  5.60   	   5.09		
 84.80   	 -71.21		  5.62   	  10.17		
 84.52   	 -71.21		  5.66   	  15.26		
 84.23   	 -50.86		  5.72   	  15.26		
 84.03   	 -45.78		  5.78   	  15.26		
 83.85   	 -66.12		  5.84   	  20.35		
 83.58   	 -91.56		  5.92   	  25.43		
 83.21   	 -71.21		  6.02   	  25.43		
 82.93   	 -45.78		  6.12   	  25.43		
 82.75   	 -50.86		  6.23   	  20.35		
 82.54   	 -71.21		  6.31   	  30.52		
 82.26   	 -86.47		  6.43   	  30.52		
 81.91   	 -76.30		  6.55   	  35.61		
 81.61   	 -61.04		  6.69   	  25.43		
 81.36   	 -66.12		  6.80   	  15.26		
 81.10   	 -76.30		  6.86   	  20.35		
 80.79   	 -76.30		  6.94   	  25.43		
 80.49   	 -66.12		  7.04   	  15.26		
 80.22   	 -61.04		  7.10   	  20.35		
 79.98   	 -45.78		  7.18   	  15.26		
 79.80   	 -55.95		  7.24   	  15.26		
 79.57   	 -61.04		  7.30   	  20.35		
 79.33   	 -61.04		  7.39   	  10.17		
 79.08   	 -50.86		  7.43   	   5.09		
 78.88   	 -40.69		  7.45   	   5.09		
 78.72   	 -66.12		  7.47   	  15.26		
 78.45   	 -86.47		  7.53   	  25.43		
 78.11   	-157.68		  7.63(E)	  40.69		
 77.48   	 -55.95		  7.79   	  25.43		
 77.25   	 -61.04		  7.89   	  20.35		
 77.01   	 -76.30		  7.98   	  25.43		
 76.70   	 -76.30		  8.08   	  25.43		
 76.40   	 -66.12		  8.18   	  15.26		
 76.13   	 -45.78		  8.24   	  15.26		
 75.95   	 -30.52		  8.30   	  15.26		
 75.83   	 -50.86		  8.36   	   0.00		
 75.63   	 -71.21		  8.36   	   5.09		
 75.34   	 -61.04		  8.38   	  20.35		
 75.10   	 -40.69		  8.46   	  35.61		
 74.93   	 -25.43		  8.61   	  50.86		
 74.83   	 -25.43		  8.81   	  91.56		
 74.73   	 -50.86		  9.18   	 142.42		
 74.53   	 -66.12		  9.75   	 178.03		
 74.26   	 -50.86		 10.46   	 193.29		
 74.06   	 -30.52		 11.23   	 213.63		
 73.94   	 -30.52		 12.09   	 249.24		
 73.81   	 -45.78		 13.08   	 284.84		
 73.63   	 -66.12		 14.22   	 350.97		
 73.37   	 -50.86		 15.63   	 406.92		
 73.16   	 -35.61		 17.25   	 442.52		
 73.02   	 -25.43		 19.02   	 462.87		
 72.92   	 -40.69		 20.87   	 508.65		
 72.76   	-132.25		 22.91   	1108.85		
 72.23   	 -50.86		 27.34   	 574.77		
 72.02   	 -40.69		 29.64   	 584.94		
 71.86   	 -45.78		 31.98   	 590.03		
 71.68   	 -45.78		 34.34   	 574.77		
 71.50   	 -45.78		 36.64   	 544.25		
 71.31   	 -50.86		 38.82   	 523.90		
 71.11   	 -61.04		 40.92   	 493.39		
 70.86   	 -71.21		 42.89   	 442.52		
 70.58   	 -66.12		 44.66   	 391.66		
 70.32   	 -55.95		 46.23   	 345.88		
 70.09   	 -55.95		 47.61   	 295.01		
 69.87   	 -55.95		 48.79   	 239.06		
 69.64   	 -55.95		 49.75   	 193.29		
 69.42   	 -40.69		 50.52   	 157.68		
 69.26   	 -40.69		 51.15   	  96.64		
 69.09   	 -55.95		 51.54   	  50.86		
 68.87   	 -30.52		 51.74   	  30.52		
 68.75(D)	  35.61		 51.86   	   0.00		
 68.89   	 132.25		 51.86   	 -40.69		
 69.42   	 269.58		 51.70   	 -55.95		
 70.50   	 447.61		 51.47   	 -61.04		
 72.29   	 645.98		 51.23   	 -66.12		
 74.87   	 829.09		 50.97   	 -76.30		
 78.19   	 935.91		 50.66   	 -81.38		
 81.93   	1887.07		 50.34   	-116.99		
 89.48   	 864.70		 49.87   	 -40.69		
 92.94   	 813.83		 49.70   	 -20.35		
 96.19   	 798.57		 49.62   	   0.00		
 99.39   	 773.14		 49.62   	  25.43		
102.48   	 732.45		 49.73   	  50.86		
105.41   	 645.98		 49.93   	  66.12		
108.00   	 584.94		 50.19   	  86.47		
110.34   	 559.51		 50.54   	 106.82		
112.57   	 564.60		 50.97   	 127.16		
114.83   	 544.25		 51.47   	 142.42		
117.01   	 493.39		 52.04   	 172.94		
118.98   	 432.35		 52.74   	 172.94		
120.71   	 391.66		 53.43   	 167.85		
122.28   	 350.97		 54.10   	 183.11		
123.68   	 274.67		 54.83   	 193.29		
124.78   	 162.77		 55.61   	 178.03		
125.43   	  50.86		 56.32   	 167.85		
125.64(S)	 -30.52		 56.99   	 162.77		
125.51   	-101.73		 57.64   	 152.59		
125.11   	-147.51		 58.25   	 132.25		
124.52   	-208.54		 58.78   	 111.90		
123.68   	-249.24		 59.23   	  96.64		
122.69   	-254.32		 59.61   	  76.30		
121.67   	-233.98		 59.92   	  50.86		
120.73   	-208.54		 60.12   	  35.61		
119.90   	-183.11		 60.26   	  20.35		
119.17   	-167.85		 60.35(S)	   0.00		
118.49   	-162.77		 60.35   	 -20.35		
117.84   	-152.59		 60.26   	 -30.52		
117.23   	-137.33		 60.14   	 -40.69		
116.68   	-122.07		 59.98   	 -61.04		
116.19   	-142.42		 59.74   	 -81.38		
115.63   	-147.51		 59.41   	 -71.21		
115.04   	-142.42		 59.12   	 -81.38		
114.47   	-137.33		 58.80   	-111.90		
113.92   	-147.51		 58.35   	-111.90		
113.33   	-147.51		 57.90   	-101.73		
112.74   	-152.59		 57.50   	-127.16		
112.13   	-132.25		 56.99   	-162.77		
111.60   	-111.90		 56.34   	-167.85		
111.15   	-111.90		 55.67   	-193.29		
110.70   	-111.90		 54.89   	-233.98		
110.25   	 -96.64		 53.96   	-264.50		
109.87   	 -86.47		 52.90   	-335.71		
109.52   	 -96.64		 51.56   	-432.35		
109.13   	 -96.64		 49.83   	-437.43		
108.75   	 -96.64		 48.08   	-447.61		
108.36   	-101.73		 46.29   	-564.60		
107.95   	-127.16		 44.03   	-651.07		
107.45   	-172.94		 41.42   	-671.41		
106.75   	-213.63		 38.74   	-681.58		
105.90   	-228.89		 36.01   	-722.28		
104.98   	-249.24		 33.12   	-768.05		
103.99   	-274.67		 30.05   	-757.88		
102.89   	-305.19		 27.02   	-732.45		
101.67   	-330.62		 24.09   	-722.28		
100.35   	-345.88		 21.20   	-701.93		
 98.96   	-340.79		 18.39   	-671.41		
 97.60   	-325.53		 15.71   	-630.72		
 96.30   	-289.93		 13.18   	-579.86		
 95.14   	-239.06		 10.86   	-549.34		
 94.18   	-178.03		  8.67   	-503.56		
 93.47   	-116.99		  6.65   	-442.52		
 93.00   	 -86.47		  4.88   	-401.83		
 92.65   	 -76.30		  3.28   	-366.22		
 92.35   	 -71.21		  1.81   	-315.36		
 92.06   	 -45.78		  0.55   	-269.58		
 91.88   	 -40.69		 -0.53   	-228.89		
 91.72   	 -61.04		 -1.44   	-213.63		
 91.47   	 -71.21		 -2.30   	-208.54		
 91.19   	 -81.38		 -3.13   	-193.29		
 90.86   	 -71.21		 -3.91   	-152.59		
 90.58   	 -86.47		 -4.52   	-122.07		
 90.23   	-106.82		 -5.01   	 -86.47		
 89.81   	-106.82		 -5.35   	 -25.43		
 89.38   	 -96.64		 -5.45(D)	  20.35		
 88.99   	 -76.30		 -5.37   	  71.21		
 88.69   	 -66.12		 -5.09   	  96.64		
 88.42   	 -66.12		 -4.70   	 106.82		
 88.16   	 -61.04		 -4.27   	 122.07		
 87.91   	 -40.69		 -3.78   	 142.42		
 87.75   	 -35.61		 -3.21   	 178.03		
 87.61   	 -25.43		 -2.50   	 198.37		
 87.51   	 -25.43		 -1.71   	 198.37		
 87.41   	 -25.43		 -0.92   	 178.03		
 87.30   	 -20.35		 -0.20   	 152.59		
 87.22   	 -20.35		  0.41   	 142.42		
 87.14   	 -25.43		  0.98   	 116.99		
 87.04   	 -25.43		  1.44   	  91.56		
 86.94   	 -30.52		  1.81   	  81.38		
 86.82   	 -25.43		  2.14   	  76.30		
 86.71   	 -30.52		  2.44   	  61.04		
 86.59   	 -40.69		  2.69   	  55.95		
 86.43   	 -50.86		  2.91   	  45.78		
 86.23   	 -50.86		  3.09   	  35.61		
 86.02   	 -40.69		  3.23   	  30.52		
 85.86   	 -30.52		  3.36   	  15.26		
 85.74   	 -30.52		  3.42   	  15.26		
 85.62   	 -45.78		  3.48   	  30.52		
 85.43   	 -61.04		  3.60   	  35.61		
 85.19   	 -50.86		  3.74   	  25.43		
 84.98   	 -35.61		  3.85   	  10.17		
 84.84   	 -30.52		  3.89   	 -15.26		
 84.72   	 -50.86		  3.83   	 -20.35		
 84.52   	 -61.04		  3.74   	 -10.17		
 84.27   	 -61.04		  3.70   	  10.17		
 84.03   	 -50.86		  3.74   	   5.09		
 83.82   	 -55.95		  3.76   	  15.26		
 83.60   	 -61.04		  3.83   	  30.52		
 83.36   	 -61.04		  3.95   	  40.69		
 83.11   	 -61.04		  4.11   	  45.78		
 82.87   	 -55.95		  4.29   	  50.86		
 82.64   	 -55.95		  4.50   	  50.86		
 82.42   	 -66.12		  4.70   	  55.95		
 82.16   	 -61.04		  4.92   	  50.86		
 81.91   	 -55.95		  5.13   	  40.69		
 81.69   	 -55.95		  5.29   	  45.78		
 81.46   	 -55.95		  5.47   	  55.95		
 81.24   	 -71.21		  5.70   	  61.04		
 80.96   	 -71.21		  5.94   	  61.04		
 80.67   	 -66.12		  6.19   	  61.04		
 80.41   	 -61.04		  6.43   	  55.95		
 80.16   	 -66.12		  6.65   	  55.95		
 79.90   	 -66.12		  6.88   	  50.86		
 79.63   	 -61.04		  7.08   	  40.69		
 79.39   	 -61.04		  7.24   	  35.61		
 79.15   	 -61.04		  7.39   	  25.43		
 78.90   	 -61.04		  7.49   	   5.09		
 78.66   	 -66.12		  7.51   	  10.17		
 78.39   	 -71.21		  7.55   	  10.17		
 78.11   	 -61.04		  7.59   	  15.26		
 77.86   	 -55.95		  7.65   	  20.35		
 77.64   	-137.33		  7.73(E)	  61.04		
 77.09   	 -66.12		  7.98   	  35.61		
 76.83   	 -66.12		  8.12   	  35.61		
 76.56   	 -71.21		  8.26   	  35.61		
 76.28   	 -71.21		  8.40   	  30.52		
 75.99   	 -61.04		  8.52   	  30.52		
 75.75   	 -50.86		  8.65   	  25.43		
 75.54   	 -40.69		  8.75   	  20.35		
 75.38   	 -50.86		  8.83   	  20.35		
 75.18   	 -50.86		  8.91   	  30.52		
 74.97   	 -55.95		  9.03   	  30.52		
 74.75   	 -45.78		  9.16   	  45.78		
 74.57   	 -35.61		  9.34   	  50.86		
 74.42   	 -35.61		  9.54   	  76.30		
 74.28   	 -50.86		  9.85   	 111.90		
 74.08   	 -55.95		 10.29   	 142.42		
 73.86   	 -50.86		 10.86   	 147.51		
 73.65   	 -35.61		 11.45   	 178.03		
 73.51   	 -45.78		 12.17   	 233.98		
 73.33   	 -66.12		 13.10   	 249.24		
 73.06   	 -66.12		 14.10   	 284.84		
 72.80   	 -40.69		 15.24   	 361.14		
 72.63   	 -30.52		 16.68   	 406.92		
 72.51   	 -35.61		 18.31   	 442.52		
 72.37   	 -50.86		 20.08   	 473.04		
 72.17   	-101.73		 21.97   	1108.85		
 71.76   	 -40.69		 26.41   	 630.72		
 71.60   	 -40.69		 28.93   	 625.63		
 71.43   	 -40.69		 31.43   	 640.89		
 71.27   	 -35.61		 34.00   	 701.93		
 71.13   	 -40.69		 36.81   	 645.98		
 70.97   	 -50.86		 39.39   	 473.04		
 70.76   	 -66.12		 41.28   	 412.00		
 70.50   	 -71.21		 42.93   	 442.52		
 70.21   	 -71.21		 44.70   	 376.40		
 69.93   	 -61.04		 46.21   	 254.32		
 69.68   	 -50.86		 47.22   	 223.80		
 69.48   	 -61.04		 48.12   	 203.46		
 69.24   	 -61.04		 48.93   	 142.42		
 68.99   	 -61.04		 49.50   	  86.47		
 68.75   	 -61.04		 49.85   	  76.30		
 68.50   	 -40.69		 50.15   	  45.78		
 68.34   	 -30.52		 50.34   	  -5.09		
 68.22   	 -10.17		 50.32   	 -30.52		
 68.18(D)	  15.26		 50.19   	 -45.78		
 68.24   	  96.64		 50.01   	 -50.86		
 68.63   	 223.80		 49.81   	 -55.95		
 69.52   	 401.83		 49.58   	 -61.04		
 71.13   	 590.03		 49.34   	 -66.12		
 73.49   	 762.97		 49.07   	 -45.78		
 76.54   	1785.34		 48.89   	 -50.86		
 83.68   	 869.78		 48.69   	  -5.09		
 87.16   	 829.09		 48.67   	  20.35		
 90.48   	 788.40		 48.75   	  50.86		
 93.63   	 762.97		 48.95   	  76.30		
 96.68   	 737.54		 49.26   	  96.64		
 99.63   	 686.67		 49.64   	 116.99		
102.38   	 630.72		 50.11   	 127.16		
104.90   	 574.77		 50.62   	 157.68		
107.20   	 544.25		 51.25   	 167.85		
109.38   	 534.08		 51.92   	 193.29		
111.52   	 518.82		 52.70   	 193.29		
113.59   	 493.39		 53.47   	 198.37		
115.56   	 452.69		 54.26   	 208.54		
117.37   	 401.83		 55.10   	 198.37		
118.98   	 335.71		 55.89   	 198.37		
120.33   	 279.75		 56.68   	 198.37		
121.44   	 203.46		 57.48   	 188.20		
122.26   	 101.73		 58.23   	 167.85		
122.66   	  10.17		 58.90   	 142.42		
122.71(S)	 -76.30		 59.47   	 142.42		
122.40   	-142.42		 60.04   	 111.90		
121.83   	-172.94		 60.49   	  76.30		
121.14   	-193.29		 60.79   	  76.30		
120.37   	-223.80		 61.10   	  55.95		
119.47   	-239.06		 61.32   	  35.61		
118.51   	-233.98		 61.46   	  20.35		
117.58   	-203.46		 61.55   	   5.09		
116.76   	-172.94		 61.57(S)	  -5.09		
116.07   	-162.77		 61.55   	 -20.35		
115.42   	-172.94		 61.46   	 -30.52		
114.73   	-167.85		 61.34   	 -35.61		
114.06   	-142.42		 61.20   	 -30.52		
113.49   	-122.07		 61.08   	 -45.78		
113.00   	-137.33		 60.89   	 -55.95		
112.45   	-157.68		 60.67   	 -45.78		
111.82   	-152.59		 60.49   	 -35.61		
111.21   	-127.16		 60.35   	 -71.21		
110.70   	-142.42		 60.06   	 -96.64		
110.13   	-157.68		 59.67   	 -96.64		
109.50   	-157.68		 59.29   	-127.16		
108.87   	-137.33		 58.78   	-152.59		
108.32   	-106.82		 58.17   	-162.77		
107.89   	 -96.64		 57.52   	-239.06		
107.51   	-111.90		 56.56   	-325.53		
107.06   	-122.07		 55.26   	-259.41		
106.57   	-116.99		 54.22   	-249.24		
106.10   	-106.82		 53.22   	-376.40		
105.68   	-106.82		 51.72   	-437.43		
105.25   	-127.16		 49.97   	-427.26		
104.74   	-167.85		 48.26   	-503.56		
104.07   	-198.37		 46.25   	-620.55		
103.28   	-223.80		 43.76   	-651.07		
102.38   	-239.06		 41.16   	-630.72		
101.42   	-269.58		 38.64   	-671.41		
100.35   	-310.27		 35.95   	-712.10		
 99.10   	-330.62		 33.10   	-707.02		
 97.78   	-335.71		 30.27   	-696.84		
 96.44   	-325.53		 27.49   	-686.67		
 95.14   	-295.01		 24.74   	-681.58		
 93.96   	-254.32		 22.01   	-651.07		
 92.94   	-203.46		 19.41   	-630.72		
 92.13   	-137.33		 16.89   	-605.29		
 91.58   	 -81.38		 14.47   	-554.42		
 91.25   	 -45.78		 12.25   	-518.82		
 91.07   	 -30.52		 10.17   	-483.21		
 90.95   	 -30.52		  8.24   	-437.43		
 90.82   	 -30.52		  6.49   	-386.57		
 90.70   	 -30.52		  4.94   	-345.88		
 90.58   	 -35.61		  3.56   	-300.10		
 90.44   	 -50.86		  2.36   	-244.15		
 90.23   	 -71.21		  1.38   	-198.37		
 89.95   	 -76.30		  0.59   	-172.94		
 89.64   	 -96.64		 -0.10   	-152.59		
 89.26   	-111.90		 -0.71   	-132.25		
 88.81   	 -96.64		 -1.24   	-111.90		
 88.42   	 -81.38		 -1.69   	 -96.64		
 88.10   	 -61.04		 -2.08   	 -96.64		
 87.85   	 -61.04		 -2.46   	 -81.38		
 87.61   	 -66.12		 -2.79   	 -50.86		
 87.34   	 -45.78		 -2.99   	 -20.35		
 87.16   	 -15.26		 -3.07(D)	  20.35		
 87.10   	  -5.09		 -2.99   	  55.95		
 87.08   	   0.00		 -2.77   	  86.47		
 87.08   	 -10.17		 -2.42   	 122.07		
 87.04   	 -15.26		 -1.93   	 116.99		
 86.98   	 -10.17		 -1.46   	 116.99		
 86.94   	 -10.17		 -1.00   	 152.59		
 86.90   	  -5.09		 -0.39   	 162.77		
 86.88   	 -15.26		  0.26   	 122.07		
 86.82   	 -25.43		  0.75   	 101.73		
 86.71   	 -35.61		  1.16   	 122.07		
 86.57   	 -30.52		  1.65   	 132.25		
 86.45   	 -30.52		  2.18   	  96.64		
 86.33   	 -30.52		  2.56   	  81.38		
 86.21   	 -35.61		  2.89   	  91.56		
 86.06   	 -45.78		  3.26   	  91.56		
 85.88   	 -40.69		  3.62   	  91.56		
 85.72   	 -45.78		  3.99   	  81.38		
 85.53   	 -45.78		  4.31   	  76.30		
 85.35   	 -45.78		  4.62   	  76.30		
 85.17   	 -35.61		  4.92   	  71.21		
 85.03   	 -40.69		  5.21   	  55.95		
 84.86   	 -55.95		  5.43   	  55.95		
 84.64   	 -61.04		  5.66   	  35.61		
 84.39   	 -50.86		  5.80   	  20.35		
 84.19   	 -30.52		  5.88   	  10.17		
 84.07   	 -30.52		  5.92   	  -5.09		
 83.95   	 -55.95		  5.90   	 -20.35		
 83.72   	 -76.30		  5.82   	 -20.35		
 83.42   	 -76.30		  5.74   	 -10.17		
 83.11   	 -61.04		  5.70   	   0.00		
 82.87   	 -50.86		  5.70   	   5.09		
 82.66   	 -61.04		  5.72   	  20.35		
 82.42   	 -71.21		  5.80   	  35.61		
 82.14   	 -71.21		  5.94   	  45.78		
 81.85   	 -71.21		  6.12   	  40.69		
 81.57   	 -61.04		  6.29   	  40.69		
 81.32   	 -50.86		  6.45   	  45.78		
 81.12   	 -50.86		  6.63   	  50.86		
 80.92   	 -61.04		  6.84   	  55.95		
 80.67   	 -66.12		  7.06   	  55.95		
 80.41   	 -61.04		  7.28   	  50.86		
 80.16   	 -45.78		  7.49   	  35.61		
 79.98   	 -45.78		  7.63   	  25.43		
 79.80   	 -50.86		  7.73   	  30.52		
 79.59   	 -71.21		  7.85   	  45.78		
 79.31   	 -81.38		  8.04   	  40.69		
 78.98   	 -71.21		  8.20   	  40.69		
 78.70   	-116.99		  8.36   	  66.12		
 78.23   	 -61.04		  8.63(E)	  35.61		
 77.99   	 -76.30		  8.77   	  25.43		
 77.68   	 -76.30		  8.87   	  30.52		
 77.38   	 -61.04		  8.99   	  20.35		
 77.13   	 -40.69		  9.07   	  10.17		
 76.97   	 -35.61		  9.11   	  15.26		
 76.83   	 -40.69		  9.18   	  10.17		
 76.66   	 -61.04		  9.22   	   5.09		
 76.42   	 -61.04		  9.24   	   0.00		
 76.17   	 -35.61		  9.24   	   5.09		
 76.03   	 -35.61		  9.26   	  15.26		
 75.89   	 -45.78		  9.32   	  35.61		
 75.71   	 -45.78		  9.46   	  55.95		
 75.52   	 -45.78		  9.68   	  91.56		
 75.34   	 -45.78		 10.05   	 142.42		
 75.16   	 -50.86		 10.62   	 178.03		
 74.95   	 -55.95		 11.33   	 188.20		
 74.73   	 -45.78		 12.09   	 213.63		
 74.55   	 -35.61		 12.94   	 254.32		
 74.40   	 -40.69		 13.96   	 315.36		
 74.24   	 -50.86		 15.22   	 371.31		
 74.04   	 -61.04		 16.70   	 401.83		
 73.79   	 -45.78		 18.31   	 432.35		
 73.61   	 -30.52		 20.04   	 488.30		
 73.49   	 -81.38		 21.99   	1190.23		
 73.16   	 -61.04		 26.75   	 625.63		
 72.92   	 -55.95		 29.26   	 630.72		
 72.70   	 -35.61		 31.78   	 666.32		
 72.55   	 -25.43		 34.45   	 676.50		
 72.45   	 -30.52		 37.15   	 651.07		
 72.33   	 -61.04		 39.76   	 625.63		
 72.09   	 -71.21		 42.26   	 574.77		
 71.80   	 -61.04		 44.56   	 503.56		
 71.56   	 -50.86		 46.57   	 452.69		
 71.35   	 -55.95		 48.38   	 406.92		
 71.13   	 -96.64		 50.01   	 345.88		
 70.74   	 -96.64		 51.39   	 274.67		
 70.36   	 -35.61		 52.49   	 223.80		
 70.21   	  -5.09		 53.39   	 172.94		
 70.19   	 -35.61		 54.08   	 142.42		
 70.05   	 -66.12		 54.65   	  91.56		
 69.79   	 -61.04		 55.02   	  35.61		
 69.54   	 -10.17		 55.16   	  10.17		
 69.50(D)	  71.21		 55.20   	 -10.17		
 69.79   	 157.68		 55.16   	 -45.78		
 70.42   	 264.50		 54.97   	 -61.04		
 71.47   	 422.18		 54.73   	 -66.12		
 73.16   	 625.63		 54.47   	 -81.38		
 75.67   	 818.92		 54.14   	 -81.38		
 78.94   	1897.25		 53.81   	-137.33		
 86.53   	 900.30		 53.27   	 -50.86		
 90.13   	 839.26		 53.06   	 -35.61		
 93.49   	 808.75		 52.92   	 -15.26		
 96.72   	 808.75		 52.86   	  15.26		
 99.96   	 773.14		 52.92   	  25.43		
103.05   	 712.10		 53.02   	  55.95		
105.90   	 635.81		 53.24   	  91.56		
108.44   	 584.94		 53.61   	 101.73		
110.78   	 559.51		 54.02   	 122.07		
113.02   	 539.16		 54.51   	 152.59		
115.18   	 523.90		 55.12   	 162.77		
117.27   	 488.30		 55.77   	 167.85		
119.23   	 442.52		 56.44   	 188.20		
121.00   	 381.48		 57.19   	 203.46		
122.52   	 320.45		 58.01   	 193.29		
123.80   	 244.15		 58.78   	 193.29		
124.78   	 152.59		 59.55   	 188.20		
125.39   	  66.12		 60.30   	 188.20		
125.66(S)	 -25.43		 61.06   	 172.94		
125.55   	 -96.64		 61.75   	 147.51		
125.17   	-157.68		 62.34   	 127.16		
124.54   	-208.54		 62.85   	 111.90		
123.70   	-233.98		 63.30   	  96.64		
122.77   	-228.89		 63.68   	  81.38		
121.85   	-208.54		 64.01   	  45.78		
121.02   	-198.37		 64.19   	  50.86		
120.22   	-203.46		 64.39   	  40.69		
119.41   	-183.11		 64.56   	   5.09		
118.68   	-157.68		 64.58(S)	  -5.09		
118.05   	-127.16		 64.56   	 -15.26		
117.54   	-111.90		 64.50   	 -30.52		
117.09   	-116.99		 64.37   	 -25.43		
116.62   	-142.42		 64.27   	 -20.35		
116.05   	-152.59		 64.19   	 -30.52		
115.44   	-142.42		 64.07   	 -35.61		
114.87   	-132.25		 63.93   	 -55.95		
114.34   	-132.25		 63.70   	 -76.30		
113.81   	-142.42		 63.40   	 -86.47		
113.24   	-142.42		 63.05   	-116.99		
112.68   	-142.42		 62.58   	-142.42		
112.11   	-132.25		 62.01   	-167.85		
111.58   	-106.82		 61.34   	-193.29		
111.15   	 -96.64		 60.57   	-228.89		
110.76   	-111.90		 59.65   	-274.67		
110.31   	-116.99		 58.56   	-391.66		
109.85   	-106.82		 56.99   	-412.00		
109.42   	-106.82		 55.34   	-366.22		
108.99   	-106.82		 53.88   	-478.13		
108.57   	-122.07		 51.96   	-590.03		
108.08   	-152.59		 49.60   	-645.98		
107.47   	-178.03		 47.02   	-686.67		
106.75   	-198.37		 44.27   	-717.19		
105.96   	-213.63		 41.40   	-747.71		
105.11   	-244.15		 38.41   	-768.05		
104.13   	-279.75		 35.34   	-768.05		
103.01   	-305.19		 32.27   	-773.14		
101.79   	-325.53		 29.18   	-742.62		
100.49   	-340.79		 26.21   	-727.36		
 99.12   	-345.88		 23.30   	-707.02		
 97.74   	-320.45		 20.47   	-671.41		
 96.46   	-274.67		 17.78   	-630.72		
 95.36   	-218.72		 15.26   	-584.94		
 94.49   	-162.77		 12.92   	-544.25		
 93.83   	-111.90		 10.74   	-493.39		
 93.39   	 -66.12		  8.77   	-447.61		
 93.12   	 -40.69		  6.98   	-386.57		
 92.96   	 -55.95		  5.43   	-345.88		
 92.74   	 -55.95		  4.05   	-300.10		
 92.51   	 -40.69		  2.85   	-249.24		
 92.35   	 -35.61		  1.85   	-203.46		
 92.21   	 -50.86		  1.04   	-162.77		
 92.00   	 -81.38		  0.39   	-132.25		
 91.68   	-101.73		 -0.14   	 -96.64		
 91.27   	-106.82		 -0.53   	 -86.47		
