SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
335.39   	414.73   	 60.87   	  86.47		 53.02   	 406.92		
315.86   	407.71   	 61.22   	 116.99		 54.65   	 350.97		
292.36   	394.90   	 61.69   	 137.33		 56.05   	 305.19		
264.89   	377.50   	 62.24   	 147.51		 57.27   	 259.41		
234.07   	355.53   	 62.83   	 132.25		 58.31   	 203.46		
200.81   	329.28   	 63.36   	 147.51		 59.12   	 162.77		
167.24   	299.68   	 63.95   	 300.10		 59.78   	 188.20		
102.54   	232.24   	 65.15   	 127.16		 60.53   	  55.95		
 72.33   	197.14   	 65.66   	 147.51		 60.75   	  40.69		
 44.25   	163.57   	 66.25   	 122.07		 60.92   	  25.43		
 19.23   	131.53   	 66.73   	  86.47		 61.02   	  20.35		
 -2.14   	101.01   	 67.08   	  96.64		 61.10   	  25.43		
-19.23   	 72.33   	 67.47   	  76.30		 61.20   	  30.52		
-32.04   	 45.17   	 67.77   	  25.43		 61.32   	  45.78		
-40.89   	 21.06   	 67.87   	   5.09		 61.51   	  61.04		
-47.00   	  0.61   	 67.89(S)	 -15.26		 61.75   	  81.38		
-52.19   	-16.48   	 67.83   	 -76.30		 62.08   	  86.47		
-57.68   	-29.91   	 67.53   	-111.90		 62.42   	 101.73		
-63.48   	-39.67   	 67.08   	-106.82		 62.83   	 127.16		
-68.97   	-46.39   	 66.65   	-137.33		 63.34   	 132.25		
-72.33   	-50.66   	 66.10   	-208.54		 63.87   	 127.16		
-73.85   	-52.80   	 65.27   	-249.24		 64.37   	 127.16		
-73.85   	-54.02   	 64.27   	-295.01		 64.88   	 122.07		
-72.94   	-55.24   	 63.09   	-345.88		 65.37   	 122.07		
-71.41   	-55.85   	 61.71   	-376.40		 65.86   	 106.82		
-69.27   	-55.85   	 60.20   	-396.74		 66.29   	  86.47		
-67.14   	-55.24   	 58.62   	-442.52		 66.63   	  61.04		
-65.31   	-54.32   	 56.85   	-513.73		 66.88   	  45.78		
-63.78   	-53.10   	 54.79   	-590.03		 67.06   	  20.35		
-61.95   	-52.49   	 52.43   	-600.20		 67.14(S)	 -10.17		
-58.59   	-51.57   	 50.03   	-584.94		 67.10   	 -35.61		
-53.41   	-50.05   	 47.69   	-600.20		 66.96   	 -71.21		
-46.69   	-46.69   	 45.29   	-605.29		 66.67   	 -96.64		
-39.06   	-40.28   	 42.87   	-610.37		 66.29   	-111.90		
-31.74   	-30.82   	 40.43   	-635.81		 65.84   	-127.16		
-25.33   	-18.92   	 37.88   	-640.89		 65.33   	-142.42		
-18.31   	 -4.58   	 35.32   	-595.11		 64.76   	-162.77		
 -9.46   	 13.43   	 32.94   	-549.34		 64.11   	-198.37		
  1.83   	 35.10   	 30.74   	-579.86		 63.32   	-203.46		
 14.65   	 58.90   	 28.42   	-666.32		 62.50   	-218.72		
 27.77   	 82.70   	 25.76   	-676.50		 61.63   	-228.89		
 39.98   	102.84   	 23.05   	-600.20		 60.71   	-244.15		
 51.88   	116.88   	 20.65   	-518.82		 59.74   	-244.15		
 66.22   	124.21   	 18.58   	-513.73		 58.76   	-239.06		
 84.23   	124.51   	 16.52   	-518.82		 57.80   	-239.06		
102.23   	117.80   	 14.45   	-498.47		 56.85   	-233.98		
114.14   	105.90   	 12.45   	-437.43		 55.91   	-218.72		
114.75   	 92.16   	 10.70   	-386.57		 55.04   	-183.11		
102.54   	 79.96   	  9.16   	-345.88		 54.30   	-152.59		
 82.40   	 69.89   	  7.77   	-310.27		 53.69   	-142.42		
 61.04   	 59.81   	  6.53   	-269.58		 53.12   	-122.07		
 43.33   	 47.30   	  5.45   	-239.06		 52.63   	 -91.56		
 28.38   	 29.91   	  4.50   	-218.72		 52.27   	 -66.12		
 11.60   	  8.85   	  3.62   	-172.94		 52.00   	 -61.04		
-10.38   	-14.34   	  2.93   	-147.51		 51.76   	 -45.78		
-36.62   	-37.84   	  2.34   	-111.90		 51.58   	 -35.61		
-62.26   	-59.20   	  1.89   	 -81.38		 51.43   	 -35.61		
-80.57   	-77.21   	  1.57   	 -61.04		 51.29   	 -25.43		
-88.81   	-89.72   	  1.32   	 -10.17		 51.19   	 -25.43		
-89.42   	-96.74   	  1.28(D)	  35.61		 51.09   	 -30.52		
-87.59   	-99.49   	  1.42   	  20.35		 50.97   	 -30.52		
-87.59   	-101.01   	  1.51   	  -5.09		 50.84   	 -25.43		
-90.03   	-103.76   	  1.49   	  20.35		 50.74   	 -30.52		
-92.77   	-107.42   	  1.57   	  55.95		 50.62   	 -45.78		
-94.60   	-110.78   	  1.79   	  55.95		 50.44   	 -55.95		
-94.60   	-112.61   	  2.01   	  61.04		 50.21   	 -50.86		
-93.69   	-112.92   	  2.26   	  91.56		 50.01   	 -50.86		
-93.69   	-112.00   	  2.62   	 106.82		 49.81   	 -55.95		
-94.60   	-111.08   	  3.05   	  86.47		 49.58   	 -66.12		
-96.13   	-110.47   	  3.40   	  76.30		 49.32   	 -61.04		
-97.66   	-109.56   	  3.70   	 106.82		 49.07   	 -66.12		
-98.27   	-108.34   	  4.13   	 116.99		 48.81   	 -61.04		
-98.27   	-106.20   	  4.60   	 122.07		 48.57   	 -61.04		
-98.88   	-103.15   	  5.09   	 122.07		 48.32   	 -50.86		
-102.84   	-97.05   	  5.57   	 101.73		 48.12   	 -55.95		
-111.39   	-85.75   	  5.98   	  96.64		 47.89   	 -50.86		
-122.68   	-70.80   	  6.37   	  76.30		 47.69   	 -45.78		
-130.62   	-58.29   	  6.67   	  71.21		 47.51   	 -35.61		
-124.21   	-52.19   	  6.96   	  81.38		 47.37   	 -35.61		
-94.30   	-49.74   	  7.28   	  55.95		 47.22   	 -35.61		
-46.39   	-54.32   	  7.51   	  20.35		 47.08   	 -35.61		
-23.50   	-90.03   	  7.59   	  15.26		 46.94   	 -20.35		
-99.79   	-196.53   	  7.65   	  10.17		 46.86   	 -15.26		
-336.61   	-403.14   	  7.69   	  15.26		 46.80   	 -10.17		
-727.84   	-694.58   	  7.75   	  50.86		 46.75   	 -20.35		
-1181.95   	-1000.06   	  7.96   	  40.69		 46.67   	 -15.26		
-1558.23   	-1237.49   	  8.12   	  -5.09		 46.61   	 -15.26		
-1751.40   	-1368.41   	  8.10   	 -25.43		 46.55   	 -10.17		
-1748.66   	-1407.17(R)	  8.00   	 -30.52		 46.51   	 -10.17		
-1614.38   	-1391.91   	  7.87(E)	  10.17		 46.47   	 -10.17		
-1426.39   	-1343.38   	  7.91   	  45.78		 46.43   	 -15.26		
-1228.64   	-1254.88   	  8.10   	  10.17		 46.37   	 -10.17		
-1028.75   	-1116.64   	  8.14   	 -25.43		 46.33   	 -20.35		
-825.50   	-943.91   	  8.04   	 -25.43		 46.25   	 -15.26		
-625.31   	-762.02   	  7.93   	 -10.17		 46.18   	 -15.26		
-435.18   	-583.80   	  7.89   	  45.78		 46.12   	 -20.35		
-257.87   	-405.88   	  8.08   	 101.73		 46.04   	 -25.43		
-96.13   	-225.22   	  8.48   	  71.21		 45.94   	 -25.43		
 37.54   	-59.51   	  8.77   	  35.61		 45.84   	 -15.26		
123.60   	 58.29   	  8.91   	  76.30		 45.78   	 -45.78		
136.72   	 94.91   	  9.22   	  81.38		 45.59   	 -20.35		
112.61   	 63.78   	  9.54   	 147.51		 45.51   	 -20.35		
106.51   	 47.00   	 10.13   	 198.37		 45.43   	 -15.26		
122.68   	 54.32   	 10.93   	 172.94		 45.37   	 -20.35		
148.01   	 74.16   	 11.62   	 152.59		 45.29   	 -20.35		
167.54   	 90.64   	 12.23   	 203.46		 45.21   	 -15.26		
175.78   	 96.13   	 13.04   	 300.10		 45.15   	 -20.35		
177.61   	 96.74   	 14.24   	 371.31		 45.07   	 -20.35		
181.27   	 99.79   	 15.73   	 366.22		 44.98   	 -15.26		
189.82   	108.03   	 17.19   	 366.22		 44.92   	 -15.26		
201.11   	119.32   	 18.66   	 422.18		 44.86   	 -20.35		
212.10   	129.09   	 20.35   	 518.82		 44.78   	 -20.35		
221.56   	136.11   	 22.42   	 579.86		 44.70   	 -25.43		
229.80   	141.30   	 24.74   	 595.11		 44.60   	 -20.35		
238.65   	146.18   	 27.12   	 610.37		 44.52   	 -20.35		
248.41   	151.98   	 29.56   	 625.63		 44.44   	 -20.35		
257.87   	159.30   	 32.06   	 625.63		 44.35   	 -25.43		
266.72   	167.85   	 34.57   	 635.81		 44.25   	 -30.52		
274.66   	176.39   	 37.11   	 671.41		 44.13   	 -25.43		
281.68   	184.94   	 39.80   	 681.58		 44.03   	 -15.26		
288.70   	193.48   	 42.52   	 651.07		 43.97   	 -20.35		
296.63   	202.33   	 45.13   	 640.89		 43.89   	 -25.43		
304.57   	211.79   	 47.69   	 615.46		 43.78   	 -25.43		
312.81   	221.25   	 50.15   	 549.34		 43.68   	 -20.35		
319.82   	229.80   	 52.35   	1017.29		 43.60   	 -30.52		
330.81   	244.75   	 56.42   	 518.82		 43.48   	 -15.26		
334.47   	251.77   	 58.49   	 401.83		 43.42   	 -10.17		
337.52   	258.79   	 60.10   	 320.45		 43.38   	  -5.09		
340.27   	265.81   	 61.38   	 340.79		 43.36(D)	   5.09		
343.93   	272.22   	 62.75   	 320.45		 43.38   	  15.26		
348.51   	278.32   	 64.03   	 254.32		 43.44   	  30.52		
352.78   	284.42   	 65.05   	 203.46		 43.56   	  66.12		
355.83   	291.14   	 65.86   	 183.11		 43.82   	 116.99		
357.67   	298.16   	 66.59   	 188.20		 44.29   	 188.20		
358.58   	304.57   	 67.34   	 157.68		 45.05   	 279.75		
359.50   	310.06   	 67.98   	  91.56		 46.16   	 381.48		
361.33   	315.86   	 68.34   	  86.47		 47.69   	 452.69		
363.16   	322.57   	 68.69   	 152.59		 49.50   	 488.30		
363.77   	330.81   	 69.30   	 152.59		 51.45   	 508.65		
361.94   	339.97   	 69.91   	  81.38		 53.49   	 513.73		
357.36   	348.82   	 70.23   	  71.21		 55.54   	 498.47		
349.43   	356.14   	 70.52   	 111.90		 57.54   	 467.95		
337.83   	361.33   	 70.97   	 132.25		 59.41   	 412.00		
322.57   	362.85   	 71.50   	 122.07		 61.06   	 356.05		
302.73   	359.80   	 71.98   	 122.07		 62.48   	 310.27		
278.63   	351.26   	 72.47   	 116.99		 63.72   	 264.50		
250.85   	336.30   	 72.94   	 137.33		 64.78   	 213.63		
220.03   	315.55   	 73.49   	 152.59		 65.64   	 157.68		
187.68   	290.83   	 74.10   	 137.33		 66.27   	 111.90		
154.72   	263.37   	 74.65   	 300.10		 66.71   	 152.59		
 92.77   	203.86   	 75.85   	 157.68		 67.32   	  45.78		
 64.70   	172.73   	 76.48   	 142.42		 67.51   	  35.61		
 39.06   	141.91   	 77.05   	 142.42		 67.65   	  30.52		
 16.78   	113.22   	 77.62   	 132.25		 67.77   	  25.43		
 -1.53   	 87.28   	 78.15   	  86.47		 67.87   	  25.43		
-15.26   	 63.78   	 78.49   	  45.78		 67.98   	  35.61		
-25.33   	 42.42   	 78.68   	  55.95		 68.12   	  45.78		
-33.26   	 22.28   	 78.90   	  71.21		 68.30   	  55.95		
-39.98   	  3.66   	 79.19   	   5.09		 68.52   	  66.12		
-46.08   	-11.90   	 79.21(S)	 -50.86		 68.79   	  86.47		
-50.96   	-23.19   	 79.00   	 -61.04		 69.14   	 101.73		
-54.32   	-29.91   	 78.76   	 -81.38		 69.54   	 106.82		
-55.85   	-33.87   	 78.43   	-137.33		 69.97   	 116.99		
-56.15   	-36.01   	 77.88   	-183.11		 70.44   	 116.99		
-55.85   	-39.06   	 77.15   	-203.46		 70.91   	 116.99		
-54.93   	-43.33   	 76.34   	-244.15		 71.37   	 111.90		
-53.41   	-47.91   	 75.36   	-300.10		 71.82   	 101.73		
-51.57   	-51.88   	 74.16   	-289.93		 72.23   	  81.38		
-48.83   	-53.71   	 73.00   	-264.50		 72.55   	  61.04		
-46.08   	-54.02   	 71.94   	-356.05		 72.80   	  35.61		
-43.03   	-53.10   	 70.52   	-523.90		 72.94   	  10.17		
-40.28   	-52.49   	 68.42   	-605.29		 72.98(S)	 -10.17		
-37.23   	-53.10   	 66.00   	-595.11		 72.94   	 -35.61		
-33.26   	-54.02   	 63.62   	-569.68		 72.80   	 -71.21		
-28.08   	-54.63   	 61.34   	-584.94		 72.51   	 -96.64		
-21.06   	-53.41   	 59.00   	-615.46		 72.13   	-127.16		
-12.51   	-48.83   	 56.54   	-645.98		 71.62   	-157.68		
 -2.75   	-39.98   	 53.96   	-661.24		 70.99   	-178.03		
  6.71   	-26.86   	 51.31   	-661.24		 70.27   	-208.54		
 16.17   	 -8.24   	 48.67   	-640.89		 69.44   	-233.98		
 27.77   	 15.87   	 46.10   	-640.89		 68.50   	-249.24		
 40.89   	 42.72   	 43.54   	-676.50		 67.51   	-259.41		
 56.15   	 69.58   	 40.83   	-707.02		 66.47   	-279.75		
 71.41   	 92.77   	 38.01   	-696.84		 65.35   	-284.84		
 86.06   	108.95   	 35.22   	-645.98		 64.21   	-284.84		
100.40   	118.10   	 32.63   	-605.29		 63.07   	-274.67		
116.88   	122.68   	 30.21   	-559.51		 61.97   	-264.50		
134.89   	122.38   	 27.98   	-554.42		 60.92   	-254.32		
151.06   	117.19   	 25.76   	-554.42		 59.90   	-233.98		
160.52   	107.42   	 23.54   	-534.08		 58.96   	-208.54		
158.08   	 94.30   	 21.40   	-457.78		 58.13   	-183.11		
143.74   	 79.96   	 19.57   	-386.57		 57.40   	-152.59		
122.38   	 65.61   	 18.03   	-386.57		 56.79   	-122.07		
100.10   	 50.96   	 16.48   	-406.92		 56.30   	 -91.56		
 81.79   	 34.18   	 14.85   	-366.22		 55.93   	 -76.30		
 66.22   	 15.56   	 13.39   	-295.01		 55.63   	 -55.95		
 48.83   	 -5.19   	 12.21   	-274.67		 55.40   	 -40.69		
 25.33   	-26.25   	 11.11   	-254.32		 55.24   	 -25.43		
 -3.36   	-45.78   	 10.09   	-183.11		 55.14   	 -20.35		
-31.74   	-63.78   	  9.36   	-122.07		 55.06   	 -25.43		
-51.88   	-79.35   	  8.87   	-122.07		 54.95   	 -15.26		
-61.04   	-91.55   	  8.38   	-137.33		 54.89   	 -15.26		
-61.95   	-98.88   	  7.83   	 -76.30		 54.83   	 -15.26		
-60.42   	-101.62   	  7.53   	 -10.17		 54.77   	 -25.43		
-61.04   	-101.62   	  7.49   	  -5.09		 54.67   	 -35.61		
-63.78   	-101.32   	  7.47(D)	   0.00		 54.53   	 -35.61		
-66.83   	-102.54   	  7.47   	  10.17		 54.38   	 -40.69		
-68.36   	-105.29   	  7.51   	   0.00		 54.22   	 -50.86		
-68.66   	-108.34   	  7.51   	  10.17		 54.02   	 -61.04		
-68.97   	-110.17   	  7.55   	  30.52		 53.77   	 -71.21		
-70.50   	-111.08   	  7.67   	  35.61		 53.49   	 -71.21		
-72.63   	-112.00   	  7.81   	  50.86		 53.20   	 -76.30		
-74.16   	-112.30   	  8.02   	  61.04		 52.90   	 -71.21		
-74.77   	-112.30   	  8.26   	  55.95		 52.61   	 -71.21		
-74.77   	-112.30   	  8.48   	  61.04		 52.33   	 -71.21		
-75.99   	-111.69   	  8.73   	  76.30		 52.04   	 -66.12		
-79.96   	-109.56   	  9.03   	  71.21		 51.78   	 -55.95		
-88.50   	-102.23   	  9.32   	  81.38		 51.56   	 -61.04		
-101.62   	-87.28   	  9.64   	  66.12		 51.31   	 -45.78		
-116.88   	-67.75   	  9.91   	  55.95		 51.13   	 -35.61		
-126.95   	-50.96   	 10.13   	  76.30		 50.99   	 -35.61		
-120.54   	-39.67   	 10.44   	  86.47		 50.84   	 -30.52		
-88.50   	-30.21   	 10.78   	  66.12		 50.72   	 -25.43		
-41.20   	-27.47   	 11.05   	  45.78		 50.62   	 -20.35		
-29.60   	-61.34   	 11.23   	  45.78		 50.54   	 -20.35		
-134.28   	-173.03   	 11.41   	  35.61		 50.46   	 -20.35		
-411.68   	-390.93   	 11.56   	  35.61		 50.38   	 -20.35		
-841.37   	-691.83   	 11.70   	  15.26		 50.29   	 -15.26		
-1313.78   	-1002.20   	 11.76   	   0.00		 50.23   	 -25.43		
-1679.38   	-1245.12   	 11.76   	  10.17		 50.13   	 -15.26		
-1840.52   	-1387.94   	 11.80   	  15.26		 50.07   	 -15.26		
-1800.84   	-1443.18(R)	 11.86   	  -5.09		 50.01   	 -20.35		
-1636.05   	-1437.99   	 11.84   	 -20.35		 49.93   	 -25.43		
-1427.61   	-1386.72   	 11.76   	 -35.61		 49.83   	 -25.43		
-1216.13   	-1285.40   	 11.62(E)	  -5.09		 49.73   	 -25.43		
-1006.77   	-1139.83   	 11.60   	  30.52		 49.62   	 -35.61		
-796.20   	-973.21   	 11.72   	   5.09		 49.48   	 -30.52		
-587.46   	-802.92   	 11.74   	 -15.26		 49.36   	 -30.52		
-385.74   	-625.31   	 11.68   	  10.17		 49.24   	 -40.69		
-194.09   	-428.77   	 11.72   	  55.95		 49.07   	 -40.69		
-22.28   	-218.81   	 11.94   	  45.78		 48.91   	 -35.61		
109.86   	-31.43   	 12.13   	 132.25		 48.77   	 -71.21		
189.51   	119.02   	 12.66   	 101.73		 48.48   	 -35.61		
162.66   	 92.16   	 13.06   	 111.90		 48.34   	 -40.69		
140.08   	 56.76   	 13.51   	  96.64		 48.18   	 -30.52		
144.65   	 48.22   	 13.90   	  81.38		 48.06   	 -25.43		
171.20   	 68.66   	 14.22   	 127.16		 47.96   	 -25.43		
200.50   	 98.57   	 14.73   	 203.46		 47.85   	 -30.52		
217.29   	117.80   	 15.54   	 254.32		 47.73   	 -25.43		
220.34   	121.15   	 16.56   	 279.75		 47.63   	 -30.52		
218.81   	116.88   	 17.68   	 249.24		 47.51   	 -20.35		
220.95   	116.27   	 18.68   	 254.32		 47.43   	 -20.35		
228.88   	122.99   	 19.69   	 350.97		 47.34   	 -25.43		
239.56   	134.89   	 21.10   	 422.18		 47.24   	 -30.52		
249.63   	147.09   	 22.79   	 457.78		 47.12   	 -20.35		
257.26   	156.56   	 24.62   	 498.47		 47.04   	 -20.35		
263.98   	162.66   	 26.61   	 493.39		 46.96   	 -25.43		
271.00   	166.63   	 28.59   	 498.47		 46.86   	 -30.52		
279.24   	171.20   	 30.58   	 539.16		 46.73   	 -30.52		
289.00   	177.61   	 32.74   	 579.86		 46.61   	 -30.52		
298.77   	186.77   	 35.06   	 635.81		 46.49   	 -20.35		
307.31   	197.45   	 37.60   	 651.07		 46.41   	 -25.43		
314.33   	207.82   	 40.20   	 640.89		 46.31   	 -35.61		
320.74   	217.29   	 42.77   	 610.37		 46.16   	 -35.61		
327.76   	225.52   	 45.21   	 595.11		 46.02   	 -35.61		
336.00   	233.15   	 47.59   	 630.72		 45.88   	 -30.52		
345.15   	241.70   	 50.11   	1119.02		 45.76   	 -61.04		
361.63   	264.59   	 54.59   	 483.21		 45.51   	 -30.52		
367.43   	277.71   	 56.52   	 462.87		 45.39   	 -30.52		
372.01   	289.92   	 58.37   	 417.09		 45.27   	 -15.26		
376.28   	300.29   	 60.04   	 350.97		 45.21   	 -10.17		
380.55   	309.45   	 61.44   	 325.53		 45.17   	 -20.35		
384.22   	317.99   	 62.75   	 289.93		 45.09   	 -10.17		
386.96   	326.84   	 63.91   	 228.89		 45.05(D)	  10.17		
389.10   	336.00   	 64.82   	 259.41		 45.09   	  30.52		
391.24   	345.76   	 65.86   	 259.41		 45.21   	  61.04		
394.29   	355.83   	 66.90   	 152.59		 45.45   	 122.07		
397.64   	366.21   	 67.51   	  91.56		 45.94   	 203.46		
400.70   	376.59   	 67.87   	 111.90		 46.75   	 289.93		
402.53   	386.35   	 68.32   	 116.99		 47.91   	 376.40		
402.83   	395.20   	 68.79   	 101.73		 49.42   	 452.69		
401.92   	403.44   	 69.20   	  81.38		 51.23   	 488.30		
400.09   	411.38   	 69.52   	  76.30		 53.18   	 498.47		
397.03   	418.70   	 69.83   	  71.21		 55.18   	 503.56		
391.24   	425.11   	 70.11   	  86.47		 57.19   	 478.13		
381.16   	428.77   	 70.46   	  86.47		 59.10   	 442.52		
365.91   	428.47   	 70.80   	  81.38		 60.87   	 386.57		
345.15   	422.97   	 71.13   	  81.38		 62.42   	 335.71		
319.21   	411.99   	 71.45   	  96.64		 63.76   	 284.84		
289.00   	395.20   	 71.84   	 116.99		 64.90   	 233.98		
255.74   	373.23   	 72.31   	 137.33		 65.84   	 172.94		
220.95   	347.29   	 72.86   	 233.98		 66.53   	 218.72		
151.06   	283.81   	 73.79   	 152.59		 67.41   	  71.21		
118.71   	248.11   	 74.40   	 142.42		 67.69   	  45.78		
 89.42   	211.49   	 74.97   	  71.21		 67.87   	  20.35		
 63.17   	176.09   	 75.26   	  81.38		 67.95   	  15.26		
 40.59   	144.65   	 75.58   	 122.07		 68.02   	  15.26		
 21.67   	117.19   	 76.07   	  86.47		 68.08   	  25.43		
  7.02   	 92.16   	 76.42   	  25.43		 68.18   	  35.61		
 -4.58   	 68.36   	 76.52   	  25.43		 68.32   	  45.78		
-13.12   	 45.17   	 76.62   	   5.09		 68.50   	  50.86		
-19.53   	 24.11   	 76.64(S)	 -25.43		 68.71   	  71.21		
-24.41   	  6.71   	 76.54   	 -66.12		 68.99   	 101.73		
-28.38   	 -5.80   	 76.28   	 -86.47		 69.40   	 106.82		
-31.43   	-13.73   	 75.93   	-137.33		 69.83   	 111.90		
-33.57   	-18.31   	 75.38   	-198.37		 70.27   	 116.99		
-35.40   	-20.75   	 74.59   	-223.80		 70.74   	 137.33		
-36.62   	-21.36   	 73.69   	-228.89		 71.29   	 137.33		
-36.62   	-21.36   	 72.78   	-284.84		 71.84   	 122.07		
-35.40   	-21.97   	 71.64   	-356.05		 72.33   	 106.82		
-32.65   	-24.41   	 70.21   	-391.66		 72.76   	  91.56		
-29.60   	-27.77   	 68.65   	-442.52		 73.12   	  71.21		
-26.55   	-29.91   	 66.88   	-544.25		 73.41   	  45.78		
-24.41   	-28.69   	 64.70   	-661.24		 73.59   	  20.35		
-22.28   	-24.72   	 62.05   	-651.07		 73.67(S)	 -10.17		
-20.14   	-21.36   	 59.45   	-513.73		 73.63   	 -40.69		
-17.09   	-20.14   	 57.40   	-478.13		 73.47   	 -66.12		
-12.51   	-21.06   	 55.48   	-579.86		 73.20   	 -96.64		
 -6.41   	-20.14   	 53.16   	-666.32		 72.82   	-127.16		
  1.83   	-13.73   	 50.50   	-712.10		 72.31   	-157.68		
 11.60   	 -1.22   	 47.65   	-691.76		 71.68   	-188.20		
 22.28   	 15.26   	 44.88   	-569.68		 70.93   	-213.63		
 32.96   	 33.87   	 42.60   	-539.16		 70.07   	-233.98		
 44.56   	 53.41   	 40.45   	-661.24		 69.14   	-249.24		
 56.76   	 74.46   	 37.80   	-712.10		 68.14   	-269.58		
 69.58   	 98.57   	 34.95   	-610.37		 67.06   	-274.67		
 82.70   	123.60   	 32.51   	-528.99		 65.96   	-279.75		
 95.83   	145.57   	 30.40   	-549.34		 64.84   	-279.75		
110.78   	161.13   	 28.20   	-574.77		 63.72   	-274.67		
129.09   	168.15   	 25.90   	-513.73		 62.62   	-264.50		
150.45   	166.02   	 23.85   	-442.52		 61.57   	-254.32		
169.68   	156.56   	 22.08   	-427.26		 60.55   	-228.89		
179.75   	143.13   	 20.37   	-442.52		 59.63   	-198.37		
177.00   	128.48   	 18.60   	-417.09		 58.84   	-167.85		
161.74   	114.14   	 16.93   	-376.40		 58.17   	-147.51		
140.08   	100.10   	 15.42   	-350.97		 57.58   	-127.16		
117.80   	 84.23   	 14.02   	-305.19		 57.07   	 -96.64		
 98.88   	 64.70   	 12.80   	-244.15		 56.68   	 -76.30		
 81.79   	 42.72   	 11.82   	-228.89		 56.38   	 -50.86		
 61.65   	 19.84   	 10.91   	-198.37		 56.17   	 -35.61		
 35.40   	 -1.53   	 10.11   	-162.77		 56.03   	 -25.43		
  4.88   	-20.45   	  9.46   	-101.73		 55.93   	 -20.35		
-24.11   	-37.54   	  9.05   	 -76.30		 55.85   	 -25.43		
-44.86   	-53.41   	  8.75   	 -91.56		 55.75   	 -15.26		
-54.63   	-66.53   	  8.38   	 -66.12		 55.69   	 -15.26		
-55.54   	-74.77   	  8.12(D)	   0.00		 55.63   	 -30.52		
-54.02   	-78.43   	  8.12   	  25.43		 55.50   	 -30.52		
-55.24   	-79.96   	  8.22   	   5.09		 55.38   	 -35.61		
-59.51   	-82.40   	  8.24   	  10.17		 55.24   	 -45.78		
-65.61   	-87.59   	  8.28   	  40.69		 55.06   	 -50.86		
-69.89   	-93.69   	  8.44   	  30.52		 54.85   	 -55.95		
-71.72   	-98.27   	  8.57   	  15.26		 54.63   	 -61.04		
-71.72   	-98.88   	  8.63   	  45.78		 54.38   	 -71.21		
-71.11   	-96.44   	  8.81   	  66.12		 54.10   	 -71.21		
-70.80   	-92.77   	  9.07   	  55.95		 53.81   	 -76.30		
-70.80   	-90.03   	  9.30   	  61.04		 53.51   	 -76.30		
-70.50   	-90.03   	  9.54   	  45.78		 53.20   	 -76.30		
-69.89   	-92.77   	  9.73   	  35.61		 52.90   	 -76.30		
-69.89   	-95.21   	  9.87   	  76.30		 52.59   	 -66.12		
-73.55   	-93.08   	 10.17   	  81.38		 52.33   	 -61.04		
-82.70   	-82.09   	 10.50   	  50.86		 52.09   	 -61.04		
-98.57   	-60.42   	 10.70   	  40.69		 51.84   	 -50.86		
-117.49   	-35.40   	 10.86   	  86.47		 51.64   	 -45.78		
-130.00   	-16.17   	 11.21   	  50.86		 51.45   	 -35.61		
-123.29   	 -4.58   	 11.41   	   5.09		 51.31   	 -35.61		
-88.50   	  4.27   	 11.43   	  35.61		 51.17   	 -30.52		
-39.37   	  3.05   	 11.58   	  50.86		 51.05   	 -30.52		
-30.52   	-39.98   	 11.78   	  40.69		 50.93   	 -30.52		
-144.65   	-166.02   	 11.94   	  25.43		 50.80   	 -20.35		
-434.88   	-398.86   	 12.04   	   0.00		 50.72   	 -15.26		
-876.16   	-708.31   	 12.04   	  -5.09		 50.66   	 -20.35		
-1354.07   	-1018.98   	 12.02   	  20.35		 50.58   	 -25.43		
-1718.44   	-1260.07   	 12.11   	  35.61		 50.48   	 -25.43		
-1874.08   	-1405.64   	 12.25   	   5.09		 50.38   	 -20.35		
-1826.17   	-1468.20   	 12.27   	 -35.61		 50.29   	 -25.43		
-1652.22   	-1470.64(R)	 12.13   	 -25.43		 50.19   	 -25.43		
-1434.33   	-1419.98   	 12.02(E)	  -5.09		 50.09   	 -30.52		
-1215.52   	-1312.87   	 12.00   	  15.26		 49.97   	 -30.52		
-1001.59   	-1160.28   	 12.07   	  25.43		 49.85   	 -35.61		
-790.41   	-989.99   	 12.17   	  10.17		 49.70   	 -35.61		
-581.36   	-817.26   	 12.21   	 -20.35		 49.56   	 -40.69		
-375.67   	-635.38   	 12.13   	 -25.43		 49.40   	 -40.69		
-177.00   	-430.91   	 12.02   	  15.26		 49.24   	 -40.69		
  1.53   	-211.49   	 12.09   	  40.69		 49.07   	 -40.69		
136.11   	-18.01   	 12.25   	 213.63		 48.91   	 -76.30		
205.08   	127.56   	 13.10   	  86.47		 48.61   	 -35.61		
173.34   	 95.21   	 13.45   	  61.04		 48.46   	 -30.52		
149.54   	 55.54   	 13.69   	  71.21		 48.34   	 -35.61		
155.03   	 45.78   	 13.98   	 132.25		 48.20   	 -30.52		
182.50   	 67.44   	 14.51   	 162.77		 48.08   	 -30.52		
210.57   	 98.88   	 15.16   	 162.77		 47.96   	 -25.43		
225.22   	118.41   	 15.81   	 213.63		 47.85   	 -30.52		
